ID,Geslacht,LeeftijdOp31December,Onderwijsniveau,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
2559,4000    ,15000,2018740,MW00000,2017G400,35.7,23.9,26.5,31.8,18.3
2560,4000    ,15000,2018740,MW00000,2019G400,35.6,24.7,27.2,31.7,18.4
2561,4000    ,15000,2018740,MW00000,2021G400,35.6,23.5,26.9,,17.7
2562,4000    ,15000,2018740,MOG0095,2007G400,35.3,22.8,23.8,29.7,
2563,4000    ,15000,2018740,MOG0095,2011G400,35.3,22.6,25.2,30.7,
2564,4000    ,15000,2018740,MOG0095,2015G400,35.9,22.8,24.8,31.2,17.6
2565,4000    ,15000,2018740,MOG0095,2017G400,35.6,23.1,25.8,31.3,17.5
2566,4000    ,15000,2018740,MOG0095,2019G400,35.5,23.9,26.5,31.2,17.7
2567,4000    ,15000,2018740,MOG0095,2021G400,35.6,22.8,26.3,,17.0
2568,4000    ,15000,2018740,MBG0095,2007G400,35.4,25.7,26.9,32.3,
2569,4000    ,15000,2018740,MBG0095,2011G400,35.5,24.1,26.8,31.9,
2570,4000    ,15000,2018740,MBG0095,2015G400,36.0,24.4,26.4,32.3,19.2
2571,4000    ,15000,2018740,MBG0095,2017G400,35.7,24.6,27.2,32.3,19.0
2572,4000    ,15000,2018740,MBG0095,2019G400,35.6,25.4,27.8,32.2,19.2
2573,4000    ,15000,2018740,MBG0095,2021G400,35.7,24.3,27.6,,18.4
2574,4000    ,15000,2018790,MW00000,2007G400,36.4,28.1,26.5,33.8,
2575,4000    ,15000,2018790,MW00000,2011G400,36.2,25.7,28.8,33.5,
2576,4000    ,15000,2018790,MW00000,2015G400,36.7,26.8,29.3,32.7,20.9
2577,4000    ,15000,2018790,MW00000,2017G400,37.0,27.1,29.7,32.6,20.5
2578,4000    ,15000,2018790,MW00000,2019G400,36.9,26.6,29.6,32.6,20.6
2579,4000    ,15000,2018790,MW00000,2021G400,36.7,26.6,30.0,,20.0
2580,4000    ,15000,2018790,MOG0095,2007G400,36.3,26.4,24.5,32.7,
2581,4000    ,15000,2018790,MOG0095,2011G400,36.1,24.4,27.4,32.8,
2582,4000    ,15000,2018790,MOG0095,2015G400,36.6,25.7,28.3,31.9,19.8
2583,4000    ,15000,2018790,MOG0095,2017G400,36.9,26.0,28.6,31.7,19.5
2584,4000    ,15000,2018790,MOG0095,2019G400,36.8,25.5,28.7,31.9,19.6
2585,4000    ,15000,2018790,MOG0095,2021G400,36.6,25.7,29.1,,19.1
2586,4000    ,15000,2018790,MBG0095,2007G400,36.6,29.7,28.5,34.9,
2587,4000    ,15000,2018790,MBG0095,2011G400,36.4,26.9,30.3,34.1,
2588,4000    ,15000,2018790,MBG0095,2015G400,36.8,27.9,30.4,33.5,22.1
2589,4000    ,15000,2018790,MBG0095,2017G400,37.1,28.2,30.7,33.4,21.6
2590,4000    ,15000,2018790,MBG0095,2019G400,37.0,27.6,30.6,33.3,21.6
2591,4000    ,15000,2018790,MBG0095,2021G400,36.8,27.5,30.9,,20.9
2592,4000    ,15500,2018700,MW00000,2007G400,29.1,16.0,17.8,24.5,
2593,4000    ,15500,2018700,MW00000,2011G400,29.5,16.0,18.4,24.7,
2594,4000    ,15500,2018700,MW00000,2015G400,29.2,16.2,18.0,24.2,13.5
2595,4000    ,15500,2018700,MW00000,2017G400,29.2,16.5,18.3,24.3,13.1
2596,4000    ,15500,2018700,MW00000,2019G400,29.0,16.5,18.7,24.1,13.1
2597,4000    ,15500,2018700,MW00000,2021G400,28.9,16.0,18.8,,12.8
2598,4000    ,15500,2018700,MOG0095,2007G400,29.0,15.4,17.2,23.9,
2599,4000    ,15500,2018700,MOG0095,2011G400,29.5,15.5,17.9,24.3,
2600,4000    ,15500,2018700,MOG0095,2015G400,29.2,15.7,17.5,23.8,13.0
2601,4000    ,15500,2018700,MOG0095,2017G400,29.2,16.0,17.8,23.9,12.6
2602,4000    ,15500,2018700,MOG0095,2019G400,28.9,16.0,18.2,23.7,12.6
2603,4000    ,15500,2018700,MOG0095,2021G400,28.8,15.5,18.4,,12.3
2604,4000    ,15500,2018700,MBG0095,2007G400,29.1,16.7,18.5,25.1,
2605,4000    ,15500,2018700,MBG0095,2011G400,29.5,16.4,18.9,25.1,
2606,4000    ,15500,2018700,MBG0095,2015G400,29.2,16.7,18.4,24.6,14.0
2607,4000    ,15500,2018700,MBG0095,2017G400,29.2,17.1,18.7,24.7,13.6
2608,4000    ,15500,2018700,MBG0095,2019G400,29.0,17.0,19.1,24.5,13.6
2609,4000    ,15500,2018700,MBG0095,2021G400,28.9,16.5,19.3,,13.3
2610,4000    ,15500,2018740,MW00000,2007G400,30.8,20.7,21.4,26.9,
2611,4000    ,15500,2018740,MW00000,2011G400,30.8,20.0,22.1,27.4,
2612,4000    ,15500,2018740,MW00000,2015G400,31.3,20.2,21.6,27.7,15.5
2613,4000    ,15500,2018740,MW00000,2017G400,31.0,20.3,22.4,27.6,15.1
2614,4000    ,15500,2018740,MW00000,2019G400,30.9,21.0,23.0,27.5,15.3
2615,4000    ,15500,2018740,MW00000,2021G400,31.0,20.1,22.9,,14.9
2616,4000    ,15500,2018740,MOG0095,2007G400,30.7,19.3,19.8,25.6,
2617,4000    ,15500,2018740,MOG0095,2011G400,30.7,19.3,21.3,26.7,
2618,4000    ,15500,2018740,MOG0095,2015G400,31.2,19.4,20.8,27.2,14.7
2619,4000    ,15500,2018740,MOG0095,2017G400,30.9,19.5,21.7,27.1,14.4
2620,4000    ,15500,2018740,MOG0095,2019G400,30.8,20.3,22.4,27.0,14.6
2621,4000    ,15500,2018740,MOG0095,2021G400,30.9,19.4,22.3,,14.2
2622,4000    ,15500,2018740,MBG0095,2007G400,30.9,22.2,22.9,28.2,
2623,4000    ,15500,2018740,MBG0095,2011G400,30.8,20.8,22.9,28.0,
2624,4000    ,15500,2018740,MBG0095,2015G400,31.4,21.0,22.3,28.3,16.3
2625,4000    ,15500,2018740,MBG0095,2017G400,31.0,21.0,23.0,28.1,15.8
2626,4000    ,15500,2018740,MBG0095,2019G400,30.9,21.7,23.7,28.0,16.0
2627,4000    ,15500,2018740,MBG0095,2021G400,31.0,20.8,23.6,,15.6
2628,4000    ,15500,2018790,MW00000,2007G400,31.8,24.1,22.2,29.7,
2629,4000    ,15500,2018790,MW00000,2011G400,31.5,21.7,24.6,29.2,
2630,4000    ,15500,2018790,MW00000,2015G400,31.9,22.7,24.8,28.4,17.5
2631,4000    ,15500,2018790,MW00000,2017G400,32.3,23.1,25.1,28.1,17.2
2632,4000    ,15500,2018790,MW00000,2019G400,32.2,22.7,25.1,28.3,17.2
2633,4000    ,15500,2018790,MW00000,2021G400,31.9,22.8,25.5,,16.6
2634,4000    ,15500,2018790,MOG0095,2007G400,31.6,22.5,20.2,28.6,
2635,4000    ,15500,2018790,MOG0095,2011G400,31.4,20.5,23.1,28.6,
2636,4000    ,15500,2018790,MOG0095,2015G400,31.8,21.6,23.8,27.6,16.4
2637,4000    ,15500,2018790,MOG0095,2017G400,32.2,22.0,24.1,27.3,16.1
2638,4000    ,15500,2018790,MOG0095,2019G400,32.1,21.7,24.1,27.6,16.2
2639,4000    ,15500,2018790,MOG0095,2021G400,31.8,21.9,24.6,,15.7
2640,4000    ,15500,2018790,MBG0095,2007G400,31.9,25.8,24.3,30.7,
2641,4000    ,15500,2018790,MBG0095,2011G400,31.6,22.9,26.1,29.9,
2642,4000    ,15500,2018790,MBG0095,2015G400,32.0,23.8,25.9,29.2,18.6
2643,4000    ,15500,2018790,MBG0095,2017G400,32.4,24.2,26.1,29.0,18.3
2644,4000    ,15500,2018790,MBG0095,2019G400,32.3,23.7,26.0,29.0,18.2
2645,4000    ,15500,2018790,MBG0095,2021G400,32.0,23.7,26.4,,17.5
2646,4000    ,16000,2018700,MW00000,2007G400,24.7,13.1,14.3,20.6,
2647,4000    ,16000,2018700,MW00000,2011G400,25.2,13.1,15.0,21.2,
2648,4000    ,16000,2018700,MW00000,2015G400,24.9,13.5,14.8,20.8,11.1
2649,4000    ,16000,2018700,MW00000,2017G400,24.9,13.9,15.0,20.9,10.9
2650,4000    ,16000,2018700,MW00000,2019G400,24.6,13.9,15.4,20.9,11.0
2651,4000    ,16000,2018700,MW00000,2021G400,24.5,13.6,15.5,,10.7
2652,4000    ,16000,2018700,MOG0095,2007G400,24.7,12.4,13.7,20.0,
2653,4000    ,16000,2018700,MOG0095,2011G400,25.2,12.7,14.5,20.8,
2654,4000    ,16000,2018700,MOG0095,2015G400,24.9,13.1,14.3,20.5,10.7
2655,4000    ,16000,2018700,MOG0095,2017G400,24.9,13.5,14.6,20.6,10.4
2656,4000    ,16000,2018700,MOG0095,2019G400,24.6,13.5,14.9,20.6,10.5
2657,4000    ,16000,2018700,MOG0095,2021G400,24.5,13.2,15.1,,10.2
2658,4000    ,16000,2018700,MBG0095,2007G400,24.8,13.7,14.9,21.2,
2659,4000    ,16000,2018700,MBG0095,2011G400,25.2,13.5,15.4,21.6,
2660,4000    ,16000,2018700,MBG0095,2015G400,24.9,14.0,15.2,21.2,11.6
2661,4000    ,16000,2018700,MBG0095,2017G400,24.9,14.4,15.4,21.3,11.3
2662,4000    ,16000,2018700,MBG0095,2019G400,24.7,14.4,15.8,21.3,11.4
2663,4000    ,16000,2018700,MBG0095,2021G400,24.6,14.1,15.9,,11.1
2664,4000    ,16000,2018740,MW00000,2007G400,26.3,17.0,17.2,22.7,
2665,4000    ,16000,2018740,MW00000,2011G400,26.3,16.8,18.3,23.4,
2666,4000    ,16000,2018740,MW00000,2015G400,26.8,17.0,17.6,23.8,12.6
2667,4000    ,16000,2018740,MW00000,2017G400,26.5,17.0,18.4,23.6,12.3
2668,4000    ,16000,2018740,MW00000,2019G400,26.3,17.5,19.1,23.5,12.6
2669,4000    ,16000,2018740,MW00000,2021G400,26.4,16.7,19.0,,12.1
2670,4000    ,16000,2018740,MOG0095,2007G400,26.2,15.6,15.6,21.4,
2671,4000    ,16000,2018740,MOG0095,2011G400,26.2,16.1,17.5,22.8,
2672,4000    ,16000,2018740,MOG0095,2015G400,26.7,16.2,16.9,23.3,11.8
2673,4000    ,16000,2018740,MOG0095,2017G400,26.4,16.2,17.7,23.1,11.6
2674,4000    ,16000,2018740,MOG0095,2019G400,26.2,16.8,18.4,23.1,11.9
2675,4000    ,16000,2018740,MOG0095,2021G400,26.3,16.1,18.3,,11.4
2676,4000    ,16000,2018740,MBG0095,2007G400,26.4,18.4,18.7,24.1,
2677,4000    ,16000,2018740,MBG0095,2011G400,26.3,17.5,19.1,24.0,
2678,4000    ,16000,2018740,MBG0095,2015G400,26.8,17.8,18.4,24.3,13.3
2679,4000    ,16000,2018740,MBG0095,2017G400,26.5,17.7,19.1,24.1,13.1
2680,4000    ,16000,2018740,MBG0095,2019G400,26.4,18.2,19.8,24.0,13.3
2681,4000    ,16000,2018740,MBG0095,2021G400,26.5,17.4,19.6,,12.8
2682,4000    ,16000,2018790,MW00000,2007G400,27.3,20.6,18.0,25.6,
2683,4000    ,16000,2018790,MW00000,2011G400,26.9,18.1,20.3,25.1,
2684,4000    ,16000,2018790,MW00000,2015G400,27.3,19.0,20.5,24.4,14.4
2685,4000    ,16000,2018790,MW00000,2017G400,27.6,19.4,20.8,24.1,14.0
2686,4000    ,16000,2018790,MW00000,2019G400,27.5,18.9,20.8,24.2,14.0
2687,4000    ,16000,2018790,MW00000,2021G400,27.3,19.2,21.2,,13.6
2688,4000    ,16000,2018790,MOG0095,2007G400,27.1,18.9,15.9,24.6,
2689,4000    ,16000,2018790,MOG0095,2011G400,26.8,16.9,18.8,24.5,
2690,4000    ,16000,2018790,MOG0095,2015G400,27.2,17.9,19.4,23.6,13.3
2691,4000    ,16000,2018790,MOG0095,2017G400,27.5,18.3,19.8,23.3,13.0
2692,4000    ,16000,2018790,MOG0095,2019G400,27.4,17.9,19.8,23.5,13.0
2693,4000    ,16000,2018790,MOG0095,2021G400,27.2,18.3,20.4,,12.7
2694,4000    ,16000,2018790,MBG0095,2007G400,27.4,22.2,20.1,26.7,
2695,4000    ,16000,2018790,MBG0095,2011G400,27.0,19.3,21.8,25.8,
2696,4000    ,16000,2018790,MBG0095,2015G400,27.4,20.1,21.5,25.2,15.5
2697,4000    ,16000,2018790,MBG0095,2017G400,27.7,20.4,21.8,25.0,15.1
2698,4000    ,16000,2018790,MBG0095,2019G400,27.6,19.9,21.8,24.9,15.0
2699,4000    ,16000,2018790,MBG0095,2021G400,27.4,20.1,22.1,,14.5
2700,4000    ,16500,2018700,MW00000,2007G400,20.5,10.4,10.9,16.9,
2701,4000    ,16500,2018700,MW00000,2011G400,21.0,10.3,11.7,17.6,
2702,4000    ,16500,2018700,MW00000,2015G400,20.8,11.5,11.9,17.5,9.1
2703,4000    ,16500,2018700,MW00000,2017G400,20.8,11.7,12.1,17.6,8.8
2704,4000    ,16500,2018700,MW00000,2019G400,20.5,11.6,12.3,17.6,9.0
2705,4000    ,16500,2018700,MW00000,2021G400,20.4,11.5,12.5,,8.8
2706,4000    ,16500,2018700,MOG0095,2007G400,20.5,9.8,10.3,16.3,
2707,4000    ,16500,2018700,MOG0095,2011G400,21.0,9.9,11.3,17.2,
2708,4000    ,16500,2018700,MOG0095,2015G400,20.8,11.1,11.5,17.2,8.7
2709,4000    ,16500,2018700,MOG0095,2017G400,20.8,11.3,11.7,17.2,8.4
2710,4000    ,16500,2018700,MOG0095,2019G400,20.5,11.2,12.0,17.3,8.6
2711,4000    ,16500,2018700,MOG0095,2021G400,20.4,11.1,12.2,,8.4
2712,4000    ,16500,2018700,MBG0095,2007G400,20.6,11.0,11.5,17.5,
2713,4000    ,16500,2018700,MBG0095,2011G400,21.0,10.7,12.2,18.0,
2714,4000    ,16500,2018700,MBG0095,2015G400,20.8,11.9,12.3,17.8,9.5
2715,4000    ,16500,2018700,MBG0095,2017G400,20.8,12.1,12.5,17.9,9.2
2716,4000    ,16500,2018700,MBG0095,2019G400,20.6,12.1,12.7,17.9,9.4
2717,4000    ,16500,2018700,MBG0095,2021G400,20.5,11.9,12.9,,9.2
2718,4000    ,16500,2018740,MW00000,2007G400,21.9,13.9,13.5,18.9,
2719,4000    ,16500,2018740,MW00000,2011G400,21.9,13.9,14.5,19.5,
2720,4000    ,16500,2018740,MW00000,2015G400,22.5,14.2,13.9,20.0,10.1
2721,4000    ,16500,2018740,MW00000,2017G400,22.1,13.9,14.6,19.8,9.7
2722,4000    ,16500,2018740,MW00000,2019G400,21.9,14.2,15.2,19.7,9.8
2723,4000    ,16500,2018740,MW00000,2021G400,22.0,13.7,15.1,,9.5
2724,4000    ,16500,2018740,MOG0095,2007G400,21.8,12.6,11.9,17.6,
2725,4000    ,16500,2018740,MOG0095,2011G400,21.9,13.1,13.7,18.9,
2726,4000    ,16500,2018740,MOG0095,2015G400,22.4,13.4,13.2,19.5,9.4
2727,4000    ,16500,2018740,MOG0095,2017G400,22.1,13.2,13.9,19.3,9.0
2728,4000    ,16500,2018740,MOG0095,2019G400,21.9,13.5,14.5,19.2,9.1
2729,4000    ,16500,2018740,MOG0095,2021G400,21.9,13.0,14.5,,8.9
2730,4000    ,16500,2018740,MBG0095,2007G400,22.0,15.3,15.1,20.2,
2731,4000    ,16500,2018740,MBG0095,2011G400,22.0,14.6,15.3,20.1,
2732,4000    ,16500,2018740,MBG0095,2015G400,22.5,14.9,14.7,20.6,10.9
2733,4000    ,16500,2018740,MBG0095,2017G400,22.2,14.6,15.3,20.3,10.4
2734,4000    ,16500,2018740,MBG0095,2019G400,22.0,14.9,15.9,20.2,10.5
2735,4000    ,16500,2018740,MBG0095,2021G400,22.1,14.3,15.8,,10.2
2736,4000    ,16500,2018790,MW00000,2007G400,22.8,16.9,14.0,21.6,
2737,4000    ,16500,2018790,MW00000,2011G400,22.5,14.8,16.4,21.0,
2738,4000    ,16500,2018790,MW00000,2015G400,22.8,15.6,16.3,20.2,11.4
2739,4000    ,16500,2018790,MW00000,2017G400,23.0,15.9,16.6,20.0,11.0
2740,4000    ,16500,2018790,MW00000,2019G400,23.0,15.4,16.7,20.3,10.9
2741,4000    ,16500,2018790,MW00000,2021G400,22.7,15.6,17.1,,10.7
2742,4000    ,16500,2018790,MOG0095,2007G400,22.7,15.3,11.9,20.6,
2743,4000    ,16500,2018790,MOG0095,2011G400,22.4,13.6,14.9,20.4,
2744,4000    ,16500,2018790,MOG0095,2015G400,22.7,14.5,15.2,19.4,10.3
2745,4000    ,16500,2018790,MOG0095,2017G400,22.9,14.8,15.5,19.2,10.0
2746,4000    ,16500,2018790,MOG0095,2019G400,22.9,14.3,15.7,19.6,10.0
2747,4000    ,16500,2018790,MOG0095,2021G400,22.6,14.7,16.2,,9.8
2748,4000    ,16500,2018790,MBG0095,2007G400,23.0,18.6,16.1,22.6,
2749,4000    ,16500,2018790,MBG0095,2011G400,22.6,16.1,18.0,21.7,
2750,4000    ,16500,2018790,MBG0095,2015G400,22.9,16.7,17.3,21.0,12.5
2751,4000    ,16500,2018790,MBG0095,2017G400,23.1,16.9,17.6,20.9,12.1
2752,4000    ,16500,2018790,MBG0095,2019G400,23.1,16.4,17.6,21.0,11.9
2753,4000    ,16500,2018790,MBG0095,2021G400,22.8,16.5,17.9,,11.6
2754,4000    ,17000,2018700,MW00000,2007G400,16.5,7.8,7.7,13.5,
2755,4000    ,17000,2018700,MW00000,2011G400,17.0,7.8,8.4,14.0,
2756,4000    ,17000,2018700,MW00000,2015G400,16.8,8.9,8.6,14.0,6.8
2757,4000    ,17000,2018700,MW00000,2017G400,16.8,9.2,8.8,14.0,6.6
2758,4000    ,17000,2018700,MW00000,2019G400,16.6,9.1,9.1,14.2,6.7
2759,4000    ,17000,2018700,MW00000,2021G400,16.6,9.0,9.3,,6.5
2760,4000    ,17000,2018700,MOG0095,2007G400,16.5,7.3,7.1,12.9,
2761,4000    ,17000,2018700,MOG0095,2011G400,16.9,7.4,8.0,13.6,
2762,4000    ,17000,2018700,MOG0095,2015G400,16.7,8.5,8.2,13.7,6.4
2763,4000    ,17000,2018700,MOG0095,2017G400,16.8,8.8,8.5,13.7,6.2
2764,4000    ,17000,2018700,MOG0095,2019G400,16.6,8.7,8.7,13.9,6.3
2765,4000    ,17000,2018700,MOG0095,2021G400,16.6,8.6,8.9,,6.1
2766,4000    ,17000,2018700,MBG0095,2007G400,16.5,8.4,8.3,14.1,
2767,4000    ,17000,2018700,MBG0095,2011G400,17.0,8.1,8.9,14.4,
2768,4000    ,17000,2018700,MBG0095,2015G400,16.8,9.3,9.0,14.3,7.2
2769,4000    ,17000,2018700,MBG0095,2017G400,16.8,9.6,9.2,14.4,7.0
2770,4000    ,17000,2018700,MBG0095,2019G400,16.7,9.5,9.5,14.5,7.1
2771,4000    ,17000,2018700,MBG0095,2021G400,16.6,9.4,9.6,,6.8
2772,4000    ,17000,2018740,MW00000,2007G400,17.7,10.4,9.7,14.9,
2773,4000    ,17000,2018740,MW00000,2011G400,17.8,10.8,10.9,15.9,
2774,4000    ,17000,2018740,MW00000,2015G400,18.3,11.1,10.4,16.3,7.8
2775,4000    ,17000,2018740,MW00000,2017G400,17.9,10.9,11.0,15.9,7.5
2776,4000    ,17000,2018740,MW00000,2019G400,17.7,11.2,11.6,15.9,7.6
2777,4000    ,17000,2018740,MW00000,2021G400,17.8,10.8,11.5,,7.3
2778,4000    ,17000,2018740,MOG0095,2007G400,17.6,9.1,8.1,13.5,
2779,4000    ,17000,2018740,MOG0095,2011G400,17.8,10.1,10.1,15.3,
2780,4000    ,17000,2018740,MOG0095,2015G400,18.2,10.3,9.6,15.8,7.0
2781,4000    ,17000,2018740,MOG0095,2017G400,17.8,10.2,10.3,15.4,6.8
2782,4000    ,17000,2018740,MOG0095,2019G400,17.6,10.5,10.9,15.4,6.9
2783,4000    ,17000,2018740,MOG0095,2021G400,17.7,10.2,10.9,,6.6
2784,4000    ,17000,2018740,MBG0095,2007G400,17.8,11.8,11.3,16.2,
2785,4000    ,17000,2018740,MBG0095,2011G400,17.9,11.5,11.7,16.5,
2786,4000    ,17000,2018740,MBG0095,2015G400,18.4,11.9,11.1,16.8,8.5
2787,4000    ,17000,2018740,MBG0095,2017G400,17.9,11.6,11.7,16.4,8.2
2788,4000    ,17000,2018740,MBG0095,2019G400,17.8,11.9,12.2,16.4,8.3
2789,4000    ,17000,2018740,MBG0095,2021G400,17.9,11.5,12.2,,8.0
2790,4000    ,17000,2018790,MW00000,2007G400,18.6,13.4,10.4,17.5,
2791,4000    ,17000,2018790,MW00000,2011G400,18.1,11.4,12.4,17.0,
2792,4000    ,17000,2018790,MW00000,2015G400,18.5,12.2,12.3,16.3,8.7
2793,4000    ,17000,2018790,MW00000,2017G400,18.7,12.4,12.5,16.1,8.2
2794,4000    ,17000,2018790,MW00000,2019G400,18.6,11.8,12.5,16.4,8.1
2795,4000    ,17000,2018790,MW00000,2021G400,18.4,12.3,13.2,,8.1
2796,4000    ,17000,2018790,MOG0095,2007G400,18.4,11.8,8.3,16.5,
2797,4000    ,17000,2018790,MOG0095,2011G400,18.0,10.1,10.8,16.4,
2798,4000    ,17000,2018790,MOG0095,2015G400,18.4,11.1,11.2,15.5,7.6
2799,4000    ,17000,2018790,MOG0095,2017G400,18.6,11.3,11.4,15.2,7.2
2800,4000    ,17000,2018790,MOG0095,2019G400,18.5,10.8,11.5,15.7,7.1
2801,4000    ,17000,2018790,MOG0095,2021G400,18.3,11.4,12.3,,7.2
2802,4000    ,17000,2018790,MBG0095,2007G400,18.7,15.0,12.5,18.5,
2803,4000    ,17000,2018790,MBG0095,2011G400,18.2,12.6,13.9,17.6,
2804,4000    ,17000,2018790,MBG0095,2015G400,18.6,13.3,13.4,17.1,9.9
2805,4000    ,17000,2018790,MBG0095,2017G400,18.8,13.5,13.6,16.9,9.3
2806,4000    ,17000,2018790,MBG0095,2019G400,18.7,12.8,13.5,17.1,9.1
2807,4000    ,17000,2018790,MBG0095,2021G400,18.5,13.2,14.1,,9.0
2808,4000    ,17500,2018700,MW00000,2007G400,12.7,5.7,4.7,10.4,
2809,4000    ,17500,2018700,MW00000,2011G400,13.2,5.6,5.7,10.7,
2810,4000    ,17500,2018700,MW00000,2015G400,13.0,6.6,5.7,10.6,4.8
2811,4000    ,17500,2018700,MW00000,2017G400,13.1,6.9,5.8,10.8,4.7
2812,4000    ,17500,2018700,MW00000,2019G400,12.9,6.8,5.9,10.9,4.6
2813,4000    ,17500,2018700,MW00000,2021G400,12.9,6.7,6.3,,4.5
2814,4000    ,17500,2018700,MOG0095,2007G400,12.7,5.2,4.1,9.8,
2815,4000    ,17500,2018700,MOG0095,2011G400,13.2,5.3,5.2,10.3,
2816,4000    ,17500,2018700,MOG0095,2015G400,13.0,6.2,5.3,10.3,4.4
2817,4000    ,17500,2018700,MOG0095,2017G400,13.0,6.5,5.4,10.5,4.3
2818,4000    ,17500,2018700,MOG0095,2019G400,12.9,6.4,5.6,10.6,4.3
2819,4000    ,17500,2018700,MOG0095,2021G400,12.9,6.3,5.9,,4.2
2820,4000    ,17500,2018700,MBG0095,2007G400,12.7,6.2,5.3,10.9,
2821,4000    ,17500,2018700,MBG0095,2011G400,13.2,6.0,6.1,11.1,
2822,4000    ,17500,2018700,MBG0095,2015G400,13.0,7.0,6.1,10.9,5.2
2823,4000    ,17500,2018700,MBG0095,2017G400,13.1,7.3,6.2,11.1,5.1
2824,4000    ,17500,2018700,MBG0095,2019G400,13.0,7.2,6.3,11.2,5.0
2825,4000    ,17500,2018700,MBG0095,2021G400,12.9,7.1,6.6,,4.9
2826,4000    ,17500,2018740,MW00000,2007G400,13.8,8.2,6.9,11.8,
2827,4000    ,17500,2018740,MW00000,2011G400,13.7,7.8,7.5,12.1,
2828,4000    ,17500,2018740,MW00000,2015G400,14.3,8.4,7.1,12.6,5.4
2829,4000    ,17500,2018740,MW00000,2017G400,13.9,8.3,7.6,12.1,5.3
2830,4000    ,17500,2018740,MW00000,2019G400,13.7,8.4,8.2,12.1,5.3
2831,4000    ,17500,2018740,MW00000,2021G400,13.9,8.1,8.4,,5.3
2832,4000    ,17500,2018740,MOG0095,2007G400,13.7,6.9,5.4,10.5,
2833,4000    ,17500,2018740,MOG0095,2011G400,13.7,7.1,6.7,11.6,
2834,4000    ,17500,2018740,MOG0095,2015G400,14.2,7.6,6.4,12.1,4.7
2835,4000    ,17500,2018740,MOG0095,2017G400,13.8,7.5,6.9,11.6,4.6
2836,4000    ,17500,2018740,MOG0095,2019G400,13.7,7.7,7.5,11.6,4.6
2837,4000    ,17500,2018740,MOG0095,2021G400,13.8,7.4,7.7,,4.7
2838,4000    ,17500,2018740,MBG0095,2007G400,13.9,9.5,8.5,13.1,
2839,4000    ,17500,2018740,MBG0095,2011G400,13.8,8.5,8.3,12.7,
2840,4000    ,17500,2018740,MBG0095,2015G400,14.4,9.2,7.9,13.1,6.2
2841,4000    ,17500,2018740,MBG0095,2017G400,13.9,9.0,8.3,12.6,5.9
2842,4000    ,17500,2018740,MBG0095,2019G400,13.8,9.1,8.9,12.6,6.0
2843,4000    ,17500,2018740,MBG0095,2021G400,14.0,8.8,9.1,,6.0
2844,4000    ,17500,2018790,MW00000,2007G400,14.4,10.8,6.6,13.6,
2845,4000    ,17500,2018790,MW00000,2011G400,14.1,8.2,8.5,13.3,
2846,4000    ,17500,2018790,MW00000,2015G400,14.3,9.1,8.7,12.4,6.1
2847,4000    ,17500,2018790,MW00000,2017G400,14.5,9.3,8.8,12.1,5.5
2848,4000    ,17500,2018790,MW00000,2019G400,14.3,8.4,8.7,12.4,5.4
2849,4000    ,17500,2018790,MW00000,2021G400,14.2,9.0,9.4,,5.6
2850,4000    ,17500,2018790,MOG0095,2007G400,14.2,9.2,4.5,12.7,
2851,4000    ,17500,2018790,MOG0095,2011G400,14.0,6.9,6.9,12.7,
2852,4000    ,17500,2018790,MOG0095,2015G400,14.2,8.0,7.6,11.6,5.0
2853,4000    ,17500,2018790,MOG0095,2017G400,14.4,8.2,7.7,11.2,4.5
2854,4000    ,17500,2018790,MOG0095,2019G400,14.2,7.4,7.7,11.6,4.4
2855,4000    ,17500,2018790,MOG0095,2021G400,14.1,8.0,8.5,,4.8
2856,4000    ,17500,2018790,MBG0095,2007G400,14.5,12.3,8.7,14.6,
2857,4000    ,17500,2018790,MBG0095,2011G400,14.2,9.5,10.2,13.9,
2858,4000    ,17500,2018790,MBG0095,2015G400,14.5,10.2,9.8,13.2,7.2
2859,4000    ,17500,2018790,MBG0095,2017G400,14.6,10.4,9.9,13.0,6.6
2860,4000    ,17500,2018790,MBG0095,2019G400,14.4,9.5,9.7,13.1,6.4
2861,4000    ,17500,2018790,MBG0095,2021G400,14.3,9.9,10.3,,6.5
2862,4000    ,18000,2018700,MW00000,2007G400,9.4,4.0,2.9,7.6,
2863,4000    ,18000,2018700,MW00000,2011G400,9.7,3.9,3.3,7.7,
2864,4000    ,18000,2018700,MW00000,2015G400,9.5,4.4,3.1,7.5,2.9
2865,4000    ,18000,2018700,MW00000,2017G400,9.6,4.9,3.2,7.7,2.8
2866,4000    ,18000,2018700,MW00000,2019G400,9.5,4.8,3.3,7.9,3.0
2867,4000    ,18000,2018700,MW00000,2021G400,9.5,4.5,3.5,,2.7
2868,4000    ,18000,2018700,MOG0095,2007G400,9.4,3.5,2.3,7.1,
2869,4000    ,18000,2018700,MOG0095,2011G400,9.7,3.6,2.8,7.3,
2870,4000    ,18000,2018700,MOG0095,2015G400,9.4,4.0,2.8,7.1,2.5
2871,4000    ,18000,2018700,MOG0095,2017G400,9.6,4.5,2.9,7.4,2.5
