ID,Geslacht,Leeftijd,ZorgvormZvwZorgkosten,Perioden,PersonenMetZvwZorgkostenRelatief_1,GemiddeldeZorgkostenAllePersonen_2,GemiddeldeZorgkostenGebruikers_3,Zorgkosten50ePercentielGebruikers_4,Zorgkosten95ePercentielGebruikers_5,Zorgkosten99ePercentielGebruikers_6
1504,T001038,71100  ,A049496,2020JJ00,0.0,4.0,8378.0,5046.0,26389.0,52372.0
1505,T001038,71100  ,A049496,2021JJ00,0.0,4.0,8918.0,5056.0,29957.0,50804.0
1506,T001038,71100  ,A049496,2022JJ00,0.0,3.0,9392.0,5631.0,28656.0,56375.0
1507,T001038,71100  ,A049496,2023JJ00,0.0,4.0,10376.0,6065.0,34625.0,70367.0
1508,T001038,71100  ,A042754,2020JJ00,1.5,17.0,1078.0,1231.0,1464.0,2606.0
1509,T001038,71100  ,A042754,2021JJ00,1.5,14.0,893.0,867.0,1469.0,2227.0
1510,T001038,71100  ,A042754,2022JJ00,,,,,,
1511,T001038,71100  ,A042754,2023JJ00,,,,,,
1512,T001038,71100  ,A042755,2020JJ00,3.7,271.0,6953.0,2706.0,24134.0,73823.0
1513,T001038,71100  ,A042755,2021JJ00,3.6,178.0,4854.0,2410.0,18108.0,54611.0
1514,T001038,71100  ,A042755,2022JJ00,,,,,,
1515,T001038,71100  ,A042755,2023JJ00,,,,,,
1516,T001038,71100  ,A042760,2020JJ00,0.9,5.0,525.0,187.0,2210.0,2433.0
1517,T001038,71100  ,A042760,2021JJ00,1.0,8.0,672.0,115.0,2333.0,10997.0
1518,T001038,71100  ,A042760,2022JJ00,1.0,6.0,611.0,101.0,1331.0,12067.0
1519,T001038,71100  ,A042760,2023JJ00,1.7,8.0,443.0,75.0,750.0,9317.0
1520,T001038,71200  ,T001338,2020JJ00,99.3,2589.0,2633.0,539.0,10607.0,36247.0
1521,T001038,71200  ,T001338,2021JJ00,99.3,2701.0,2745.0,602.0,11053.0,36739.0
1522,T001038,71200  ,T001338,2022JJ00,99.3,2831.0,2887.0,641.0,11746.0,37373.0
1523,T001038,71200  ,T001338,2023JJ00,99.3,3032.0,3118.0,712.0,12573.0,39984.0
1524,T001038,71200  ,A042743,2020JJ00,98.9,166.0,170.0,128.0,384.0,686.0
1525,T001038,71200  ,A042743,2021JJ00,98.9,181.0,182.0,140.0,404.0,699.0
1526,T001038,71200  ,A042743,2022JJ00,98.9,186.0,188.0,145.0,414.0,699.0
1527,T001038,71200  ,A042743,2023JJ00,98.9,206.0,208.0,160.0,459.0,773.0
1528,T001038,71200  ,A042745,2020JJ00,62.6,48.0,78.0,19.0,353.0,516.0
1529,T001038,71200  ,A042745,2021JJ00,63.2,49.0,78.0,17.0,350.0,544.0
1530,T001038,71200  ,A042745,2022JJ00,68.6,50.0,73.0,19.0,326.0,505.0
1531,T001038,71200  ,A042745,2023JJ00,92.6,54.0,59.0,19.0,298.0,419.0
1532,T001038,71200  ,A042744,2020JJ00,62.3,1466.0,2389.0,490.0,9778.0,33907.0
1533,T001038,71200  ,A042744,2021JJ00,64.9,1623.0,2519.0,534.0,10306.0,35190.0
1534,T001038,71200  ,A042744,2022JJ00,65.8,1629.0,2505.0,548.0,10434.0,33778.0
1535,T001038,71200  ,A042744,2023JJ00,67.2,1762.0,2669.0,597.0,11014.0,35804.0
1536,T001038,71200  ,A042746,2020JJ00,73.3,336.0,478.0,131.0,1667.0,5651.0
1537,T001038,71200  ,A042746,2021JJ00,73.4,327.0,472.0,133.0,1683.0,5597.0
1538,T001038,71200  ,A042746,2022JJ00,73.9,344.0,498.0,136.0,1775.0,5878.0
1539,T001038,71200  ,A042746,2023JJ00,73.9,350.0,521.0,142.0,1867.0,6112.0
1540,T001038,71200  ,A042748,2020JJ00,2.9,22.0,746.0,418.0,2957.0,4869.0
1541,T001038,71200  ,A042748,2021JJ00,3.0,24.0,797.0,445.0,3130.0,5266.0
1542,T001038,71200  ,A042748,2022JJ00,2.9,23.0,789.0,448.0,3033.0,5193.0
1543,T001038,71200  ,A042748,2023JJ00,2.8,24.0,861.0,491.0,3341.0,5472.0
1544,T001038,71200  ,A042749,2020JJ00,0.0,,,,,
1545,T001038,71200  ,A042749,2021JJ00,0.0,0.0,,,,
1546,T001038,71200  ,A042749,2022JJ00,0.0,0.0,,,,
1547,T001038,71200  ,A042749,2023JJ00,0.0,0.0,,,,
1548,T001038,71200  ,A042750,2020JJ00,6.4,32.0,503.0,196.0,1966.0,3415.0
1549,T001038,71200  ,A042750,2021JJ00,7.6,47.0,615.0,250.0,2314.0,3826.0
1550,T001038,71200  ,A042750,2022JJ00,8.0,48.0,603.0,262.0,2296.0,3843.0
1551,T001038,71200  ,A042750,2023JJ00,8.1,52.0,649.0,299.0,2470.0,4064.0
1552,T001038,71200  ,A042751,2020JJ00,14.3,95.0,664.0,264.0,2588.0,6146.0
1553,T001038,71200  ,A042751,2021JJ00,14.5,99.0,689.0,265.0,2642.0,6622.0
1554,T001038,71200  ,A042751,2022JJ00,14.9,103.0,695.0,268.0,2687.0,6656.0
1555,T001038,71200  ,A042751,2023JJ00,15.2,110.0,731.0,292.0,2835.0,6942.0
1556,T001038,71200  ,A042752,2020JJ00,3.6,40.0,1122.0,792.0,2825.0,5961.0
1557,T001038,71200  ,A042752,2021JJ00,3.8,44.0,1171.0,823.0,3013.0,6252.0
1558,T001038,71200  ,A042752,2022JJ00,3.7,43.0,1176.0,838.0,2874.0,6303.0
1559,T001038,71200  ,A042752,2023JJ00,3.5,44.0,1260.0,903.0,3037.0,7094.0
1560,T001038,71200  ,A042753,2020JJ00,0.9,14.0,1594.0,198.0,7461.0,25094.0
1561,T001038,71200  ,A042753,2021JJ00,1.0,15.0,1526.0,175.0,7217.0,23699.0
1562,T001038,71200  ,A042753,2022JJ00,1.5,21.0,1393.0,180.0,6553.0,20367.0
1563,T001038,71200  ,A042753,2023JJ00,1.5,20.0,1349.0,202.0,5965.0,18531.0
1564,T001038,71200  ,A042756,2020JJ00,0.1,13.0,15245.0,11871.0,36100.0,55413.0
1565,T001038,71200  ,A042756,2021JJ00,0.1,14.0,14899.0,12075.0,36056.0,56327.0
1566,T001038,71200  ,A042756,2022JJ00,0.1,15.0,15873.0,12362.0,38692.0,57537.0
1567,T001038,71200  ,A042756,2023JJ00,0.1,15.0,16038.0,13314.0,39420.0,56475.0
1568,T001038,71200  ,A052781,2020JJ00,,,,,,
1569,T001038,71200  ,A052781,2021JJ00,,,,,,
1570,T001038,71200  ,A052781,2022JJ00,5.4,271.0,4922.0,1797.0,17555.0,55691.0
1571,T001038,71200  ,A052781,2023JJ00,5.5,291.0,5215.0,1882.0,18587.0,61060.0
1572,T001038,71200  ,A042747,2020JJ00,1.7,87.0,5084.0,1496.0,22043.0,43552.0
1573,T001038,71200  ,A042747,2021JJ00,1.7,85.0,4919.0,1431.0,21258.0,42388.0
1574,T001038,71200  ,A042747,2022JJ00,1.6,79.0,4800.0,1420.0,20819.0,41325.0
1575,T001038,71200  ,A042747,2023JJ00,1.6,81.0,4958.0,1487.0,21530.0,43032.0
1576,T001038,71200  ,A042757,2020JJ00,0.1,2.0,2395.0,1086.0,7595.0,16951.0
1577,T001038,71200  ,A042757,2021JJ00,0.1,3.0,2711.0,844.0,7332.0,24035.0
1578,T001038,71200  ,A042757,2022JJ00,0.1,3.0,2595.0,953.0,7713.0,16676.0
1579,T001038,71200  ,A042757,2023JJ00,0.1,4.0,3154.0,1007.0,9163.0,45241.0
1580,T001038,71200  ,A049496,2020JJ00,0.1,6.0,7858.0,4809.0,25876.0,49112.0
1581,T001038,71200  ,A049496,2021JJ00,0.1,7.0,8418.0,5109.0,27153.0,50417.0
1582,T001038,71200  ,A049496,2022JJ00,0.1,7.0,9816.0,5364.0,34000.0,53808.0
1583,T001038,71200  ,A049496,2023JJ00,0.1,7.0,10847.0,6052.0,34074.0,76805.0
1584,T001038,71200  ,A042754,2020JJ00,1.4,16.0,1086.0,1242.0,1464.0,2601.0
1585,T001038,71200  ,A042754,2021JJ00,1.4,13.0,887.0,850.0,1469.0,2146.0
1586,T001038,71200  ,A042754,2022JJ00,,,,,,
1587,T001038,71200  ,A042754,2023JJ00,,,,,,
1588,T001038,71200  ,A042755,2020JJ00,3.3,240.0,6852.0,2661.0,24255.0,74439.0
1589,T001038,71200  ,A042755,2021JJ00,3.2,160.0,4912.0,2365.0,18426.0,55948.0
1590,T001038,71200  ,A042755,2022JJ00,,,,,,
1591,T001038,71200  ,A042755,2023JJ00,,,,,,
1592,T001038,71200  ,A042760,2020JJ00,1.2,6.0,435.0,247.0,2200.0,2332.0
1593,T001038,71200  ,A042760,2021JJ00,1.5,11.0,647.0,185.0,2282.0,11436.0
1594,T001038,71200  ,A042760,2022JJ00,1.5,9.0,589.0,151.0,875.0,11176.0
1595,T001038,71200  ,A042760,2023JJ00,2.3,11.0,466.0,86.0,750.0,9397.0
1596,T001038,71300  ,T001338,2020JJ00,99.4,3195.0,3250.0,744.0,13243.0,44384.0
1597,T001038,71300  ,T001338,2021JJ00,99.5,3352.0,3403.0,812.0,13733.0,45253.0
1598,T001038,71300  ,T001338,2022JJ00,99.5,3491.0,3556.0,869.0,14458.0,45402.0
1599,T001038,71300  ,T001338,2023JJ00,99.4,3703.0,3803.0,943.0,15304.0,48499.0
1600,T001038,71300  ,A042743,2020JJ00,99.0,174.0,177.0,133.0,403.0,738.0
1601,T001038,71300  ,A042743,2021JJ00,99.1,192.0,193.0,149.0,428.0,759.0
1602,T001038,71300  ,A042743,2022JJ00,99.0,197.0,198.0,152.0,439.0,761.0
1603,T001038,71300  ,A042743,2023JJ00,99.0,217.0,218.0,168.0,482.0,834.0
1604,T001038,71300  ,A042745,2020JJ00,66.2,64.0,99.0,24.0,369.0,540.0
1605,T001038,71300  ,A042745,2021JJ00,67.0,65.0,99.0,22.0,376.0,565.0
1606,T001038,71300  ,A042745,2022JJ00,71.8,66.0,92.0,21.0,357.0,538.0
1607,T001038,71300  ,A042745,2023JJ00,93.3,68.0,74.0,20.0,318.0,448.0
1608,T001038,71300  ,A042744,2020JJ00,69.5,1890.0,2758.0,529.0,11600.0,39830.0
1609,T001038,71300  ,A042744,2021JJ00,71.8,2065.0,2895.0,568.0,12046.0,41209.0
1610,T001038,71300  ,A042744,2022JJ00,72.8,2085.0,2898.0,594.0,12280.0,39419.0
1611,T001038,71300  ,A042744,2023JJ00,73.9,2239.0,3086.0,637.0,12927.0,42479.0
1612,T001038,71300  ,A042746,2020JJ00,78.7,412.0,547.0,170.0,1912.0,5701.0
1613,T001038,71300  ,A042746,2021JJ00,78.8,402.0,540.0,171.0,1931.0,5661.0
1614,T001038,71300  ,A042746,2022JJ00,79.2,423.0,572.0,175.0,2054.0,5992.0
1615,T001038,71300  ,A042746,2023JJ00,79.0,426.0,594.0,180.0,2131.0,6192.0
1616,T001038,71300  ,A042748,2020JJ00,4.2,30.0,710.0,375.0,2824.0,4676.0
1617,T001038,71300  ,A042748,2021JJ00,4.2,32.0,754.0,421.0,2891.0,4847.0
1618,T001038,71300  ,A042748,2022JJ00,4.1,32.0,762.0,431.0,2910.0,4795.0
1619,T001038,71300  ,A042748,2023JJ00,4.0,33.0,835.0,474.0,3212.0,5207.0
1620,T001038,71300  ,A042749,2020JJ00,0.0,0.0,,,,
1621,T001038,71300  ,A042749,2021JJ00,0.0,,,,,
1622,T001038,71300  ,A042749,2022JJ00,0.0,,,,,
1623,T001038,71300  ,A042749,2023JJ00,0.0,0.0,,,,
1624,T001038,71300  ,A042750,2020JJ00,7.5,41.0,551.0,229.0,2081.0,3491.0
1625,T001038,71300  ,A042750,2021JJ00,8.6,57.0,659.0,291.0,2408.0,3916.0
1626,T001038,71300  ,A042750,2022JJ00,9.1,60.0,654.0,300.0,2407.0,3944.0
1627,T001038,71300  ,A042750,2023JJ00,9.2,64.0,692.0,319.0,2567.0,4216.0
1628,T001038,71300  ,A042751,2020JJ00,18.1,124.0,685.0,267.0,2636.0,6078.0
1629,T001038,71300  ,A042751,2021JJ00,18.3,129.0,704.0,288.0,2676.0,6328.0
1630,T001038,71300  ,A042751,2022JJ00,18.7,132.0,715.0,303.0,2700.0,6450.0
1631,T001038,71300  ,A042751,2023JJ00,18.9,139.0,746.0,319.0,2835.0,6742.0
1632,T001038,71300  ,A042752,2020JJ00,4.4,51.0,1139.0,796.0,2993.0,6163.0
1633,T001038,71300  ,A042752,2021JJ00,4.7,56.0,1192.0,823.0,3118.0,6484.0
1634,T001038,71300  ,A042752,2022JJ00,4.6,55.0,1196.0,843.0,2988.0,6513.0
1635,T001038,71300  ,A042752,2023JJ00,4.4,57.0,1294.0,908.0,3217.0,6851.0
1636,T001038,71300  ,A042753,2020JJ00,1.0,18.0,1765.0,200.0,8535.0,25188.0
1637,T001038,71300  ,A042753,2021JJ00,1.0,18.0,1710.0,169.0,7931.0,24722.0
1638,T001038,71300  ,A042753,2022JJ00,1.6,24.0,1496.0,180.0,7158.0,21922.0
1639,T001038,71300  ,A042753,2023JJ00,1.6,24.0,1498.0,187.0,6515.0,20816.0
1640,T001038,71300  ,A042756,2020JJ00,0.2,26.0,15037.0,12022.0,35356.0,50581.0
1641,T001038,71300  ,A042756,2021JJ00,0.2,29.0,14392.0,12075.0,35751.0,47314.0
1642,T001038,71300  ,A042756,2022JJ00,0.2,29.0,15084.0,12362.0,36602.0,56614.0
1643,T001038,71300  ,A042756,2023JJ00,0.2,31.0,15871.0,13314.0,39420.0,55951.0
1644,T001038,71300  ,A052781,2020JJ00,,,,,,
1645,T001038,71300  ,A052781,2021JJ00,,,,,,
1646,T001038,71300  ,A052781,2022JJ00,4.6,241.0,5109.0,1724.0,18126.0,66351.0
1647,T001038,71300  ,A052781,2023JJ00,4.6,251.0,5296.0,1819.0,18784.0,67672.0
1648,T001038,71300  ,A042747,2020JJ00,2.7,134.0,5068.0,1596.0,21376.0,41271.0
1649,T001038,71300  ,A042747,2021JJ00,2.7,132.0,4861.0,1498.0,20445.0,40011.0
1650,T001038,71300  ,A042747,2022JJ00,2.6,123.0,4805.0,1487.0,20025.0,40279.0
1651,T001038,71300  ,A042747,2023JJ00,2.5,126.0,4932.0,1606.0,20482.0,40203.0
1652,T001038,71300  ,A042757,2020JJ00,0.1,3.0,2366.0,1114.0,7474.0,15170.0
1653,T001038,71300  ,A042757,2021JJ00,0.1,3.0,2503.0,1032.0,7584.0,20190.0
1654,T001038,71300  ,A042757,2022JJ00,0.1,4.0,2873.0,985.0,7623.0,41104.0
1655,T001038,71300  ,A042757,2023JJ00,0.1,4.0,2938.0,983.0,7363.0,29706.0
1656,T001038,71300  ,A049496,2020JJ00,0.1,11.0,8335.0,4929.0,27855.0,46978.0
1657,T001038,71300  ,A049496,2021JJ00,0.1,12.0,8054.0,5105.0,25026.0,41203.0
1658,T001038,71300  ,A049496,2022JJ00,0.1,10.0,8760.0,5184.0,27939.0,52757.0
1659,T001038,71300  ,A049496,2023JJ00,0.1,11.0,9087.0,5585.0,28957.0,52535.0
1660,T001038,71300  ,A042754,2020JJ00,1.2,13.0,1076.0,1242.0,1464.0,2601.0
1661,T001038,71300  ,A042754,2021JJ00,1.2,11.0,875.0,841.0,1469.0,2088.0
1662,T001038,71300  ,A042754,2022JJ00,,,,,,
1663,T001038,71300  ,A042754,2023JJ00,,,,,,
1664,T001038,71300  ,A042755,2020JJ00,2.7,196.0,6820.0,2613.0,25720.0,77768.0
1665,T001038,71300  ,A042755,2021JJ00,2.7,138.0,5053.0,2110.0,19067.0,64606.0
1666,T001038,71300  ,A042755,2022JJ00,,,,,,
1667,T001038,71300  ,A042755,2023JJ00,,,,,,
1668,T001038,71300  ,A042760,2020JJ00,1.8,7.0,343.0,249.0,821.0,2332.0
1669,T001038,71300  ,A042760,2021JJ00,2.2,13.0,517.0,211.0,1473.0,8453.0
1670,T001038,71300  ,A042760,2022JJ00,2.2,11.0,495.0,203.0,773.0,9263.0
1671,T001038,71300  ,A042760,2023JJ00,3.2,13.0,409.0,99.0,657.0,7867.0
1672,T001038,71400  ,T001338,2020JJ00,99.5,3943.0,4013.0,1044.0,16516.0,52647.0
1673,T001038,71400  ,T001338,2021JJ00,99.5,4195.0,4258.0,1136.0,17376.0,54740.0
1674,T001038,71400  ,T001338,2022JJ00,99.5,4351.0,4433.0,1218.0,18087.0,54616.0
1675,T001038,71400  ,T001338,2023JJ00,99.5,4559.0,4681.0,1307.0,19031.0,57063.0
1676,T001038,71400  ,A042743,2020JJ00,99.0,193.0,196.0,148.0,437.0,844.0
1677,T001038,71400  ,A042743,2021JJ00,99.1,211.0,211.0,163.0,460.0,862.0
1678,T001038,71400  ,A042743,2022JJ00,99.1,219.0,221.0,171.0,483.0,870.0
1679,T001038,71400  ,A042743,2023JJ00,99.0,240.0,242.0,188.0,524.0,944.0
1680,T001038,71400  ,A042745,2020JJ00,69.8,82.0,119.0,48.0,380.0,565.0
1681,T001038,71400  ,A042745,2021JJ00,70.7,83.0,119.0,49.0,387.0,587.0
1682,T001038,71400  ,A042745,2022JJ00,75.2,83.0,111.0,37.0,386.0,572.0
1683,T001038,71400  ,A042745,2023JJ00,93.8,84.0,90.0,25.0,339.0,488.0
1684,T001038,71400  ,A042744,2020JJ00,76.6,2364.0,3130.0,594.0,13418.0,44768.0
1685,T001038,71400  ,A042744,2021JJ00,78.5,2618.0,3358.0,652.0,14200.0,47302.0
1686,T001038,71400  ,A042744,2022JJ00,79.5,2673.0,3400.0,691.0,14539.0,45843.0
1687,T001038,71400  ,A042744,2023JJ00,80.3,2811.0,3562.0,737.0,15289.0,48032.0
1688,T001038,71400  ,A042746,2020JJ00,83.8,502.0,627.0,221.0,2133.0,5721.0
1689,T001038,71400  ,A042746,2021JJ00,83.8,494.0,625.0,225.0,2154.0,5744.0
1690,T001038,71400  ,A042746,2022JJ00,84.3,517.0,658.0,230.0,2305.0,5965.0
1691,T001038,71400  ,A042746,2023JJ00,84.0,520.0,682.0,237.0,2374.0,6181.0
1692,T001038,71400  ,A042748,2020JJ00,5.6,39.0,700.0,362.0,2639.0,4575.0
1693,T001038,71400  ,A042748,2021JJ00,5.8,43.0,742.0,410.0,2815.0,4503.0
1694,T001038,71400  ,A042748,2022JJ00,5.7,42.0,748.0,412.0,2809.0,4635.0
1695,T001038,71400  ,A042748,2023JJ00,5.5,45.0,817.0,470.0,3059.0,4968.0
1696,T001038,71400  ,A042749,2020JJ00,0.0,0.0,,,,
1697,T001038,71400  ,A042749,2021JJ00,0.0,0.0,,,,
1698,T001038,71400  ,A042749,2022JJ00,0.0,0.0,,,,
1699,T001038,71400  ,A042749,2023JJ00,0.0,0.0,,,,
1700,T001038,71400  ,A042750,2020JJ00,8.7,52.0,595.0,262.0,2194.0,3534.0
1701,T001038,71400  ,A042750,2021JJ00,9.7,68.0,701.0,318.0,2552.0,4098.0
1702,T001038,71400  ,A042750,2022JJ00,10.2,72.0,704.0,333.0,2568.0,4120.0
1703,T001038,71400  ,A042750,2023JJ00,10.5,79.0,753.0,364.0,2726.0,4384.0
1704,T001038,71400  ,A042751,2020JJ00,22.4,161.0,721.0,294.0,2672.0,6016.0
1705,T001038,71400  ,A042751,2021JJ00,22.7,164.0,728.0,311.0,2688.0,6113.0
1706,T001038,71400  ,A042751,2022JJ00,23.2,171.0,742.0,318.0,2730.0,6166.0
1707,T001038,71400  ,A042751,2023JJ00,23.5,179.0,770.0,328.0,2841.0,6459.0
1708,T001038,71400  ,A042752,2020JJ00,5.6,64.0,1148.0,796.0,2975.0,6054.0
1709,T001038,71400  ,A042752,2021JJ00,5.9,71.0,1216.0,827.0,3219.0,6567.0
1710,T001038,71400  ,A042752,2022JJ00,5.8,71.0,1219.0,847.0,3130.0,6563.0
1711,T001038,71400  ,A042752,2023JJ00,5.6,73.0,1301.0,908.0,3255.0,7069.0
1712,T001038,71400  ,A042753,2020JJ00,1.2,24.0,1884.0,187.0,9303.0,27056.0
1713,T001038,71400  ,A042753,2021JJ00,1.2,23.0,1839.0,178.0,8695.0,26182.0
1714,T001038,71400  ,A042753,2022JJ00,1.8,30.0,1590.0,174.0,7523.0,23212.0
1715,T001038,71400  ,A042753,2023JJ00,1.8,28.0,1483.0,180.0,7400.0,21113.0
1716,T001038,71400  ,A042756,2020JJ00,0.3,48.0,14212.0,11750.0,34274.0,47324.0
1717,T001038,71400  ,A042756,2021JJ00,0.4,56.0,14411.0,12075.0,35394.0,49989.0
1718,T001038,71400  ,A042756,2022JJ00,0.4,57.0,14584.0,12362.0,36602.0,48906.0
1719,T001038,71400  ,A042756,2023JJ00,0.4,60.0,15010.0,13048.0,38632.0,51416.0
1720,T001038,71400  ,A052781,2020JJ00,,,,,,
1721,T001038,71400  ,A052781,2021JJ00,,,,,,
1722,T001038,71400  ,A052781,2022JJ00,3.3,188.0,5555.0,1721.0,21959.0,76717.0
1723,T001038,71400  ,A052781,2023JJ00,3.4,204.0,5879.0,1832.0,22015.0,80082.0
1724,T001038,71400  ,A042747,2020JJ00,4.2,204.0,4908.0,1636.0,20270.0,37802.0
1725,T001038,71400  ,A042747,2021JJ00,4.2,203.0,4792.0,1624.0,19509.0,37787.0
1726,T001038,71400  ,A042747,2022JJ00,4.1,190.0,4612.0,1569.0,18831.0,37014.0
1727,T001038,71400  ,A042747,2023JJ00,4.0,196.0,4805.0,1716.0,19586.0,38013.0
1728,T001038,71400  ,A042757,2020JJ00,0.1,3.0,2327.0,1252.0,7111.0,14089.0
1729,T001038,71400  ,A042757,2021JJ00,0.1,4.0,2712.0,1082.0,7707.0,21615.0
1730,T001038,71400  ,A042757,2022JJ00,0.1,3.0,2375.0,1135.0,6961.0,14531.0
1731,T001038,71400  ,A042757,2023JJ00,0.2,4.0,2414.0,1158.0,7167.0,13910.0
1732,T001038,71400  ,A049496,2020JJ00,0.2,19.0,8225.0,5070.0,26389.0,44278.0
1733,T001038,71400  ,A049496,2021JJ00,0.3,21.0,8074.0,5410.0,24971.0,45382.0
1734,T001038,71400  ,A049496,2022JJ00,0.2,19.0,8537.0,5385.0,26263.0,47887.0
1735,T001038,71400  ,A049496,2023JJ00,0.2,20.0,9132.0,5502.0,28579.0,54610.0
1736,T001038,71400  ,A042754,2020JJ00,0.7,8.0,1052.0,1231.0,1453.0,2463.0
1737,T001038,71400  ,A042754,2021JJ00,0.7,6.0,836.0,820.0,1454.0,1957.0
1738,T001038,71400  ,A042754,2022JJ00,,,,,,
1739,T001038,71400  ,A042754,2023JJ00,,,,,,
1740,T001038,71400  ,A042755,2020JJ00,2.0,170.0,7993.0,2566.0,35308.0,101724.0
1741,T001038,71400  ,A042755,2021JJ00,2.0,112.0,5568.0,1503.0,24717.0,73644.0
1742,T001038,71400  ,A042755,2022JJ00,,,,,,
1743,T001038,71400  ,A042755,2023JJ00,,,,,,
1744,T001038,71400  ,A042760,2020JJ00,2.7,9.0,304.0,249.0,592.0,2200.0
1745,T001038,71400  ,A042760,2021JJ00,3.2,16.0,455.0,250.0,773.0,7205.0
1746,T001038,71400  ,A042760,2022JJ00,3.4,14.0,432.0,250.0,750.0,6904.0
1747,T001038,71400  ,A042760,2023JJ00,4.5,18.0,387.0,137.0,656.0,5205.0
1748,T001038,71500  ,T001338,2020JJ00,99.4,4801.0,4892.0,1436.0,20746.0,58256.0
1749,T001038,71500  ,T001338,2021JJ00,99.5,5096.0,5175.0,1547.0,21696.0,60617.0
1750,T001038,71500  ,T001338,2022JJ00,99.5,5269.0,5372.0,1658.0,22314.0,60544.0
1751,T001038,71500  ,T001338,2023JJ00,99.4,5574.0,5728.0,1797.0,23733.0,64740.0
1752,T001038,71500  ,A042743,2020JJ00,98.9,211.0,215.0,158.0,497.0,1023.0
1753,T001038,71500  ,A042743,2021JJ00,98.9,228.0,229.0,173.0,516.0,1034.0
1754,T001038,71500  ,A042743,2022JJ00,98.9,239.0,241.0,182.0,539.0,1029.0
1755,T001038,71500  ,A042743,2023JJ00,98.8,261.0,264.0,200.0,586.0,1137.0
1756,T001038,71500  ,A042745,2020JJ00,73.1,96.0,134.0,110.0,393.0,583.0
1757,T001038,71500  ,A042745,2021JJ00,74.1,99.0,135.0,113.0,396.0,608.0
1758,T001038,71500  ,A042745,2022JJ00,78.3,98.0,127.0,79.0,399.0,578.0
1759,T001038,71500  ,A042745,2023JJ00,94.2,99.0,106.0,35.0,352.0,510.0
1760,T001038,71500  ,A042744,2020JJ00,82.7,2862.0,3510.0,722.0,15286.0,47071.0
1761,T001038,71500  ,A042744,2021JJ00,84.3,3146.0,3756.0,807.0,16100.0,49783.0
1762,T001038,71500  ,A042744,2022JJ00,85.1,3217.0,3821.0,847.0,16520.0,48572.0
1763,T001038,71500  ,A042744,2023JJ00,86.0,3424.0,4054.0,922.0,17440.0,51715.0
1764,T001038,71500  ,A042746,2020JJ00,88.1,593.0,704.0,282.0,2304.0,5645.0
1765,T001038,71500  ,A042746,2021JJ00,88.1,582.0,701.0,285.0,2333.0,5692.0
1766,T001038,71500  ,A042746,2022JJ00,88.3,610.0,740.0,296.0,2477.0,5948.0
1767,T001038,71500  ,A042746,2023JJ00,88.2,617.0,771.0,306.0,2535.0,6150.0
1768,T001038,71500  ,A042748,2020JJ00,6.4,44.0,679.0,343.0,2442.0,4227.0
1769,T001038,71500  ,A042748,2021JJ00,6.7,48.0,715.0,390.0,2520.0,4291.0
1770,T001038,71500  ,A042748,2022JJ00,6.8,49.0,718.0,394.0,2525.0,4328.0
1771,T001038,71500  ,A042748,2023JJ00,6.7,53.0,786.0,447.0,2768.0,4598.0
1772,T001038,71500  ,A042749,2020JJ00,0.0,0.0,,,,
1773,T001038,71500  ,A042749,2021JJ00,0.0,0.0,,,,
1774,T001038,71500  ,A042749,2022JJ00,0.0,0.0,,,,
1775,T001038,71500  ,A042749,2023JJ00,0.0,0.0,,,,
1776,T001038,71500  ,A042750,2020JJ00,9.8,61.0,627.0,294.0,2247.0,3658.0
1777,T001038,71500  ,A042750,2021JJ00,10.6,79.0,735.0,349.0,2632.0,4162.0
1778,T001038,71500  ,A042750,2022JJ00,11.3,84.0,739.0,356.0,2631.0,4185.0
1779,T001038,71500  ,A042750,2023JJ00,11.8,94.0,797.0,388.0,2851.0,4393.0
1780,T001038,71500  ,A042751,2020JJ00,27.3,203.0,744.0,319.0,2701.0,5698.0
1781,T001038,71500  ,A042751,2021JJ00,27.6,205.0,748.0,325.0,2721.0,5712.0
1782,T001038,71500  ,A042751,2022JJ00,28.2,213.0,762.0,328.0,2766.0,5753.0
1783,T001038,71500  ,A042751,2023JJ00,28.6,226.0,800.0,336.0,2913.0,6101.0
1784,T001038,71500  ,A042752,2020JJ00,7.4,86.0,1157.0,800.0,2982.0,5873.0
1785,T001038,71500  ,A042752,2021JJ00,7.7,93.0,1211.0,827.0,3142.0,6239.0
1786,T001038,71500  ,A042752,2022JJ00,7.7,94.0,1210.0,847.0,3058.0,6193.0
1787,T001038,71500  ,A042752,2023JJ00,7.5,97.0,1289.0,912.0,3170.0,6433.0
1788,T001038,71500  ,A042753,2020JJ00,1.4,26.0,1877.0,194.0,8909.0,26047.0
1789,T001038,71500  ,A042753,2021JJ00,1.3,27.0,2002.0,185.0,9714.0,27707.0
1790,T001038,71500  ,A042753,2022JJ00,2.0,37.0,1805.0,180.0,8951.0,25852.0
1791,T001038,71500  ,A042753,2023JJ00,2.0,35.0,1704.0,180.0,8484.0,24228.0
1792,T001038,71500  ,A042756,2020JJ00,0.7,94.0,13889.0,11750.0,33833.0,45817.0
1793,T001038,71500  ,A042756,2021JJ00,0.7,104.0,14173.0,12075.0,35394.0,46870.0
1794,T001038,71500  ,A042756,2022JJ00,0.7,105.0,14122.0,12177.0,36236.0,48230.0
1795,T001038,71500  ,A042756,2023JJ00,0.8,114.0,14944.0,13115.0,38632.0,51943.0
