ID,RegioS,Perioden,JongerenMetJeugdhulpInNatura_1,JongerenMetJeugdhMetVerblInNat_2,JongerenMetJeugdbescherming_3,JeugdbeschEnJeugdhMetVerblInNat_4,JongerenMetJeugdreclassering_5
404,GM0362 ,2021HJ02,9.2,4.9,0.5,37.9,0.2
405,GM0362 ,2021JJ00,11.4,4.4,0.5,38.6,0.3
406,GM0362 ,2022HJ01,9.1,4.6,0.5,32.0,0.2
407,GM0362 ,2022HJ02,9.4,4.6,0.5,31.6,0.3
408,GM0362 ,2022JJ00,11.1,4.4,0.6,29.8,0.3
409,GM0362 ,2023HJ01,9.4,4.2,0.5,34.0,0.2
410,GM0362 ,2023HJ02,9.6,3.8,0.5,30.0,0.2
411,GM0362 ,2023JJ00,11.4,3.6,0.5,30.5,0.2
412,GM0362 ,2024HJ01,10.2,3.5,0.4,32.9,0.2
413,GM0362 ,2024HJ02,10.0,3.9,0.4,37.0,0.2
414,GM0362 ,2024JJ00,12.1,3.7,0.5,38.5,0.3
415,GM0362 ,2025HJ01,9.9,3.5,0.4,36.8,0.2
416,GM0363 ,2021HJ01,11.4,8.1,0.8,51.5,0.6
417,GM0363 ,2021HJ02,11.3,8.4,0.8,49.8,0.5
418,GM0363 ,2021JJ00,13.6,7.7,0.9,51.3,0.6
419,GM0363 ,2022HJ01,11.7,8.0,0.8,51.4,0.5
420,GM0363 ,2022HJ02,12.0,7.9,0.8,52.7,0.4
421,GM0363 ,2022JJ00,14.0,7.4,0.9,51.0,0.5
422,GM0363 ,2023HJ01,11.8,7.8,0.7,54.1,0.4
423,GM0363 ,2023HJ02,11.8,8.2,0.6,55.3,0.4
424,GM0363 ,2023JJ00,14.2,7.3,0.7,53.1,0.5
425,GM0363 ,2024HJ01,11.4,7.8,0.6,56.1,0.4
426,GM0363 ,2024HJ02,11.3,7.8,0.6,51.6,0.5
427,GM0363 ,2024JJ00,13.5,7.2,0.7,54.1,0.6
428,GM0363 ,2025HJ01,10.4,6.9,0.6,43.5,0.5
429,GM0200 ,2021HJ01,11.6,11.4,1.5,40.7,0.3
430,GM0200 ,2021HJ02,11.8,12.0,1.5,43.3,0.2
431,GM0200 ,2021JJ00,13.9,11.2,1.6,44.8,0.3
432,GM0200 ,2022HJ01,12.3,10.2,1.5,40.9,0.2
433,GM0200 ,2022HJ02,12.4,10.4,1.4,40.3,0.2
434,GM0200 ,2022JJ00,14.6,9.7,1.6,41.8,0.3
435,GM0200 ,2023HJ01,13.1,9.0,1.4,43.7,0.2
436,GM0200 ,2023HJ02,13.5,9.1,1.3,44.3,0.2
437,GM0200 ,2023JJ00,15.4,8.8,1.5,44.0,0.2
438,GM0200 ,2024HJ01,13.7,9.3,1.2,52.7,0.2
439,GM0200 ,2024HJ02,13.8,9.8,1.1,53.4,0.2
440,GM0200 ,2024JJ00,15.8,9.5,1.3,54.2,0.3
441,GM0200 ,2025HJ01,13.3,9.4,1.2,51.1,0.2
442,GM0202 ,2021HJ01,11.9,10.5,1.2,43.4,0.6
443,GM0202 ,2021HJ02,12.0,11.0,1.2,44.0,0.6
444,GM0202 ,2021JJ00,14.2,10.1,1.4,44.4,0.7
445,GM0202 ,2022HJ01,12.2,11.2,1.2,44.7,0.5
446,GM0202 ,2022HJ02,12.9,10.9,1.2,50.0,0.5
447,GM0202 ,2022JJ00,14.9,10.5,1.4,46.6,0.7
448,GM0202 ,2023HJ01,13.2,10.0,1.1,50.1,0.6
449,GM0202 ,2023HJ02,13.4,10.6,1.1,51.3,0.6
450,GM0202 ,2023JJ00,15.8,9.9,1.3,51.8,0.7
451,GM0202 ,2024HJ01,14.2,9.0,1.1,52.6,0.6
452,GM0202 ,2024HJ02,14.7,8.8,1.0,51.3,0.6
453,GM0202 ,2024JJ00,16.9,8.4,1.1,51.5,0.7
454,GM0202 ,2025HJ01,14.2,8.1,1.1,44.3,0.5
455,GM0106 ,2021HJ01,15.0,12.4,1.2,60.7,0.6
456,GM0106 ,2021HJ02,15.1,12.2,1.2,56.6,0.7
457,GM0106 ,2021JJ00,17.6,12.3,1.3,60.8,0.8
458,GM0106 ,2022HJ01,15.0,10.8,1.0,53.7,0.7
459,GM0106 ,2022HJ02,15.0,10.0,1.0,51.6,0.6
460,GM0106 ,2022JJ00,17.2,10.3,1.1,54.2,0.7
461,GM0106 ,2023HJ01,15.0,9.2,0.9,51.6,0.5
462,GM0106 ,2023HJ02,14.5,9.0,0.9,59.3,0.5
463,GM0106 ,2023JJ00,17.2,8.6,1.0,53.4,0.6
464,GM0106 ,2024HJ01,14.8,9.2,0.9,64.7,0.5
465,GM0106 ,2024HJ02,14.4,9.5,0.9,62.9,0.5
466,GM0106 ,2024JJ00,17.3,9.0,1.1,66.2,0.6
467,GM0106 ,2025HJ01,14.2,8.2,0.8,56.1,0.4
468,GM0743 ,2021HJ01,9.6,10.5,1.2,55.6,
469,GM0743 ,2021HJ02,8.7,13.1,1.1,66.7,
470,GM0743 ,2021JJ00,10.8,10.5,1.2,60.5,
471,GM0743 ,2022HJ01,8.2,11.8,0.8,68.0,
472,GM0743 ,2022HJ02,8.8,12.1,0.9,66.7,
473,GM0743 ,2022JJ00,10.4,10.2,0.9,64.3,
474,GM0743 ,2023HJ01,9.4,9.6,0.8,64.0,
475,GM0743 ,2023HJ02,9.8,8.9,0.6,77.8,
476,GM0743 ,2023JJ00,11.4,8.8,0.8,64.0,
477,GM0743 ,2024HJ01,9.4,9.7,0.6,70.6,
478,GM0743 ,2024HJ02,9.9,8.6,0.6,68.4,
479,GM0743 ,2024JJ00,11.5,8.5,0.6,68.4,
480,GM0743 ,2025HJ01,10.5,7.7,0.7,56.5,
481,GM0744 ,2021HJ01,8.1,8.5,0.7,,
482,GM0744 ,2021HJ02,8.6,,0.8,,
483,GM0744 ,2021JJ00,10.1,6.8,0.8,,
484,GM0744 ,2022HJ01,10.8,7.4,0.8,,
485,GM0744 ,2022HJ02,11.1,6.4,,,
486,GM0744 ,2022JJ00,13.1,5.4,0.7,,
487,GM0744 ,2023HJ01,10.5,,,,
488,GM0744 ,2023HJ02,11.1,,,,
489,GM0744 ,2023JJ00,12.9,6.2,,,
490,GM0744 ,2024HJ01,10.8,,,,
491,GM0744 ,2024HJ02,11.7,,0.8,,
492,GM0744 ,2024JJ00,13.1,,0.8,,
493,GM0744 ,2025HJ01,10.4,,,,
494,GM0308 ,2021HJ01,10.3,10.1,1.0,51.0,0.3
495,GM0308 ,2021HJ02,10.6,7.8,0.9,41.9,
496,GM0308 ,2021JJ00,12.5,8.6,1.1,46.2,0.3
497,GM0308 ,2022HJ01,11.1,9.5,1.0,52.1,
498,GM0308 ,2022HJ02,11.9,8.2,1.0,50.0,
499,GM0308 ,2022JJ00,13.5,7.8,1.1,47.2,
500,GM0308 ,2023HJ01,11.5,7.0,0.8,42.1,
501,GM0308 ,2023HJ02,12.3,5.7,0.8,41.0,
502,GM0308 ,2023JJ00,14.3,6.0,0.9,38.6,0.3
503,GM0308 ,2024HJ01,12.6,4.7,0.8,45.9,
504,GM0308 ,2024HJ02,11.7,6.1,0.7,37.5,
505,GM0308 ,2024JJ00,14.1,5.1,0.8,43.6,
506,GM0308 ,2025HJ01,10.1,6.7,0.6,40.0,
507,GM0489 ,2021HJ01,8.0,8.6,0.6,54.8,0.2
508,GM0489 ,2021HJ02,7.8,9.3,0.5,67.3,0.2
509,GM0489 ,2021JJ00,9.5,8.6,0.6,58.7,0.2
510,GM0489 ,2022HJ01,8.1,8.4,0.4,60.5,0.2
511,GM0489 ,2022HJ02,8.2,7.6,0.4,56.8,0.1
512,GM0489 ,2022JJ00,9.9,7.4,0.4,57.8,0.2
513,GM0489 ,2023HJ01,9.3,7.9,0.4,58.5,0.1
514,GM0489 ,2023HJ02,9.5,8.8,0.4,60.9,0.1
515,GM0489 ,2023JJ00,11.1,8.6,0.5,58.5,0.2
516,GM0489 ,2024HJ01,10.2,6.9,0.6,47.5,0.1
517,GM0489 ,2024HJ02,10.0,7.1,0.7,44.1,0.2
518,GM0489 ,2024JJ00,12.0,7.0,0.7,52.1,0.2
519,GM0489 ,2025HJ01,10.3,5.9,0.6,37.5,0.2
520,GM0203 ,2021HJ01,8.5,17.1,1.4,60.8,0.1
521,GM0203 ,2021HJ02,8.2,18.1,1.3,63.8,
522,GM0203 ,2021JJ00,9.9,15.9,1.5,61.3,0.1
523,GM0203 ,2022HJ01,8.8,12.8,1.1,52.9,
524,GM0203 ,2022HJ02,9.0,11.4,1.0,53.2,0.1
525,GM0203 ,2022JJ00,10.4,11.6,1.2,54.7,0.1
526,GM0203 ,2023HJ01,8.6,11.4,1.0,58.3,
527,GM0203 ,2023HJ02,8.7,11.6,0.8,65.9,
528,GM0203 ,2023JJ00,10.2,10.9,1.0,60.7,
529,GM0203 ,2024HJ01,9.3,10.9,0.8,66.9,
530,GM0203 ,2024HJ02,9.4,11.7,0.7,73.0,0.1
531,GM0203 ,2024JJ00,11.1,10.3,0.8,66.9,0.1
532,GM0203 ,2025HJ01,8.8,10.3,0.7,63.3,0.1
533,GM0888 ,2021HJ01,13.7,7.2,0.7,,
534,GM0888 ,2021HJ02,13.4,8.3,0.7,50.0,
535,GM0888 ,2021JJ00,15.8,7.0,0.8,45.0,
536,GM0888 ,2022HJ01,13.5,6.5,1.0,43.5,
537,GM0888 ,2022HJ02,14.4,6.9,0.8,42.1,
538,GM0888 ,2022JJ00,16.5,6.6,1.0,39.1,
539,GM0888 ,2023HJ01,13.9,4.9,0.8,,
540,GM0888 ,2023HJ02,13.8,5.8,0.9,34.8,
541,GM0888 ,2023JJ00,16.4,5.1,0.9,34.8,
542,GM0888 ,2024HJ01,13.6,7.3,0.9,47.8,
543,GM0888 ,2024HJ02,13.8,5.5,0.8,,
544,GM0888 ,2024JJ00,15.9,6.5,0.8,42.9,
545,GM0888 ,2025HJ01,13.0,7.3,1.1,28.6,
546,GM1954 ,2021HJ01,13.5,10.2,0.9,54.7,
547,GM1954 ,2021HJ02,13.4,10.8,1.0,51.7,
548,GM1954 ,2021JJ00,15.5,10.3,1.2,52.2,
549,GM1954 ,2022HJ01,12.8,7.8,0.8,30.4,
550,GM1954 ,2022HJ02,12.8,8.4,0.9,39.2,
551,GM1954 ,2022JJ00,15.1,8.4,1.0,40.0,
552,GM1954 ,2023HJ01,12.8,9.5,0.7,54.8,
553,GM1954 ,2023HJ02,12.9,8.3,0.7,55.3,
554,GM1954 ,2023JJ00,15.1,8.5,0.8,55.6,
555,GM1954 ,2024HJ01,13.0,8.7,0.7,57.5,
556,GM1954 ,2024HJ02,13.4,7.4,0.6,55.9,
557,GM1954 ,2024JJ00,15.3,8.3,0.7,60.0,
558,GM1954 ,2025HJ01,13.7,6.8,0.6,55.9,
559,GM0370 ,2021HJ01,8.9,8.1,0.8,75.0,
560,GM0370 ,2021HJ02,7.7,11.9,1.0,60.0,
561,GM0370 ,2021JJ00,10.2,8.9,1.0,57.1,
562,GM0370 ,2022HJ01,,,,,
563,GM0370 ,2022HJ02,,,,,
564,GM0370 ,2022JJ00,,,,,
565,GM0370 ,2023HJ01,,,,,
566,GM0370 ,2023HJ02,,,,,
567,GM0370 ,2023JJ00,,,,,
568,GM0370 ,2024HJ01,,,,,
569,GM0370 ,2024HJ02,,,,,
570,GM0370 ,2024JJ00,,,,,
571,GM0370 ,2025HJ01,,,,,
572,GM0889 ,2021HJ01,13.3,5.6,1.7,22.5,
573,GM0889 ,2021HJ02,13.5,4.5,1.7,20.5,
574,GM0889 ,2021JJ00,15.8,4.7,1.9,20.9,
575,GM0889 ,2022HJ01,13.2,7.7,1.9,34.1,
576,GM0889 ,2022HJ02,12.4,9.0,1.6,37.8,
577,GM0889 ,2022JJ00,15.2,8.2,2.1,36.2,
578,GM0889 ,2023HJ01,12.5,9.5,1.7,34.2,
579,GM0889 ,2023HJ02,13.2,9.7,1.7,34.2,
580,GM0889 ,2023JJ00,15.7,8.7,1.8,31.7,
581,GM0889 ,2024HJ01,14.3,6.9,1.6,28.6,
582,GM0889 ,2024HJ02,14.7,6.7,1.4,35.5,
583,GM0889 ,2024JJ00,16.8,5.9,1.6,30.6,
584,GM0889 ,2025HJ01,15.1,6.0,1.7,21.6,
585,GM1945 ,2021HJ01,10.8,13.9,1.3,55.8,
586,GM1945 ,2021HJ02,10.6,13.4,1.1,59.1,
587,GM1945 ,2021JJ00,12.6,12.7,1.2,59.7,
588,GM1945 ,2022HJ01,10.2,12.0,1.1,57.4,
589,GM1945 ,2022HJ02,10.4,11.6,1.0,57.6,
590,GM1945 ,2022JJ00,12.0,11.2,1.1,58.5,
591,GM1945 ,2023HJ01,10.9,12.0,1.2,60.3,0.2
592,GM1945 ,2023HJ02,11.1,12.3,1.0,63.8,0.2
593,GM1945 ,2023JJ00,13.1,11.3,1.2,64.2,0.2
594,GM1945 ,2024HJ01,11.6,11.0,1.1,55.7,0.2
595,GM1945 ,2024HJ02,10.7,11.4,1.1,56.7,0.4
596,GM1945 ,2024JJ00,13.4,10.6,1.1,55.6,0.4
597,GM1945 ,2025HJ01,10.0,9.5,0.9,55.1,0.3
598,GM1724 ,2021HJ01,11.0,8.8,1.0,64.7,
599,GM1724 ,2021HJ02,11.0,8.2,1.0,60.6,
600,GM1724 ,2021JJ00,12.8,7.6,1.1,65.7,
601,GM1724 ,2022HJ01,7.4,7.8,0.7,63.6,
602,GM1724 ,2022HJ02,7.8,7.0,0.6,61.9,
603,GM1724 ,2022JJ00,9.2,6.6,0.7,60.9,
604,GM1724 ,2023HJ01,8.3,6.5,0.5,62.5,
605,GM1724 ,2023HJ02,9.1,4.3,0.5,60.0,
606,GM1724 ,2023JJ00,11.0,4.7,0.5,50.0,
607,GM1724 ,2024HJ01,10.1,3.0,0.3,,
608,GM1724 ,2024HJ02,11.2,2.4,0.4,,
609,GM1724 ,2024JJ00,13.1,3.0,0.5,60.0,
610,GM1724 ,2025HJ01,10.7,4.2,0.7,52.2,
611,GM0893 ,2021HJ01,11.1,8.5,1.2,46.2,
612,GM0893 ,2021HJ02,11.6,8.6,1.4,44.8,
613,GM0893 ,2021JJ00,12.9,8.4,1.5,45.2,
614,GM0893 ,2022HJ01,12.3,8.2,1.5,53.1,
615,GM0893 ,2022HJ02,12.3,6.3,1.2,58.3,
616,GM0893 ,2022JJ00,14.6,5.9,1.6,48.5,
617,GM0893 ,2023HJ01,12.2,8.1,1.5,50.0,
618,GM0893 ,2023HJ02,12.6,8.2,1.3,50.0,
619,GM0893 ,2023JJ00,14.6,7.8,1.4,55.2,
620,GM0893 ,2024HJ01,11.8,9.9,1.3,50.0,
621,GM0893 ,2024HJ02,11.7,7.9,1.0,40.0,
622,GM0893 ,2024JJ00,13.9,7.7,1.2,45.8,
623,GM0893 ,2025HJ01,12.8,6.3,1.1,,
624,GM0373 ,2021HJ01,10.4,4.7,0.8,29.4,
625,GM0373 ,2021HJ02,10.5,5.1,0.7,33.3,
626,GM0373 ,2021JJ00,12.4,4.6,0.8,30.6,
627,GM0373 ,2022HJ01,11.1,4.3,0.8,24.2,
628,GM0373 ,2022HJ02,10.9,4.2,0.7,,
629,GM0373 ,2022JJ00,12.9,4.0,0.8,28.6,
630,GM0373 ,2023HJ01,10.9,4.9,0.6,28.6,
631,GM0373 ,2023HJ02,11.2,4.0,0.7,24.2,
632,GM0373 ,2023JJ00,13.4,4.0,0.8,27.8,
633,GM0373 ,2024HJ01,11.9,4.1,0.6,38.5,
634,GM0373 ,2024HJ02,11.6,4.8,0.6,36.0,
635,GM0373 ,2024JJ00,14.2,4.2,0.6,39.3,
636,GM0373 ,2025HJ01,10.6,3.6,0.6,,
637,GM0748 ,2021HJ01,14.4,6.4,1.1,42.6,0.4
638,GM0748 ,2021HJ02,14.4,6.2,1.1,44.3,0.3
639,GM0748 ,2021JJ00,16.9,5.8,1.2,43.2,0.4
640,GM0748 ,2022HJ01,14.6,4.7,0.9,37.8,0.2
641,GM0748 ,2022HJ02,15.2,4.8,0.9,33.9,0.2
642,GM0748 ,2022JJ00,17.5,4.4,1.0,33.6,0.3
643,GM0748 ,2023HJ01,15.0,4.4,0.8,36.9,0.2
644,GM0748 ,2023HJ02,15.6,4.8,0.8,35.6,0.1
645,GM0748 ,2023JJ00,17.9,4.4,1.0,35.6,0.2
646,GM0748 ,2024HJ01,15.0,4.6,0.8,35.8,0.2
647,GM0748 ,2024HJ02,14.8,5.1,0.9,43.9,0.2
648,GM0748 ,2024JJ00,17.2,4.9,0.9,42.4,0.3
649,GM0748 ,2025HJ01,14.9,4.8,0.8,45.0,0.3
650,GM1859 ,2021HJ01,11.4,11.1,1.3,46.9,0.2
651,GM1859 ,2021HJ02,11.2,11.7,1.3,45.9,
652,GM1859 ,2021JJ00,13.6,10.8,1.4,47.7,0.2
653,GM1859 ,2022HJ01,11.5,11.8,1.3,49.5,
654,GM1859 ,2022HJ02,10.8,11.5,1.1,54.1,
655,GM1859 ,2022JJ00,12.8,10.7,1.3,50.0,
656,GM1859 ,2023HJ01,11.6,11.9,1.0,62.3,
657,GM1859 ,2023HJ02,12.4,12.9,1.0,62.2,
658,GM1859 ,2023JJ00,13.6,12.2,1.1,61.9,
659,GM1859 ,2024HJ01,13.0,12.6,1.1,65.4,
660,GM1859 ,2024HJ02,13.2,11.7,0.9,60.9,
661,GM1859 ,2024JJ00,14.8,11.7,1.2,62.4,
662,GM1859 ,2025HJ01,12.7,11.1,1.0,60.6,
663,GM1721 ,2021HJ01,10.8,6.1,0.8,41.3,
664,GM1721 ,2021HJ02,10.5,6.7,0.8,40.4,
665,GM1721 ,2021JJ00,13.1,5.9,0.8,41.2,
666,GM1721 ,2022HJ01,11.0,5.4,0.7,42.5,
667,GM1721 ,2022HJ02,11.7,5.0,0.8,30.4,
668,GM1721 ,2022JJ00,13.6,5.0,0.9,35.8,
669,GM1721 ,2023HJ01,11.7,5.4,0.8,30.6,
670,GM1721 ,2023HJ02,11.5,5.5,0.9,28.8,
671,GM1721 ,2023JJ00,14.0,4.9,0.9,30.9,
672,GM1721 ,2024HJ01,11.2,4.5,0.8,26.1,
673,GM1721 ,2024HJ02,11.3,5.3,0.8,34.8,
674,GM1721 ,2024JJ00,13.4,4.2,0.8,32.0,
675,GM1721 ,2025HJ01,11.6,4.5,0.7,23.3,0.2
676,GM0753 ,2021HJ01,10.9,7.5,0.7,50.0,
677,GM0753 ,2021HJ02,11.6,7.1,0.6,51.4,
678,GM0753 ,2021JJ00,13.5,6.7,0.7,47.5,
679,GM0753 ,2022HJ01,10.9,6.3,0.7,57.9,
680,GM0753 ,2022HJ02,11.4,6.0,0.6,64.7,
681,GM0753 ,2022JJ00,13.5,5.4,0.7,58.5,
682,GM0753 ,2023HJ01,12.3,5.7,0.5,55.6,
683,GM0753 ,2023HJ02,12.3,5.2,0.4,48.0,
684,GM0753 ,2023JJ00,14.9,4.8,0.5,50.0,
685,GM0753 ,2024HJ01,12.6,5.4,0.4,50.0,0.2
686,GM0753 ,2024HJ02,12.5,5.4,0.3,72.2,0.2
687,GM0753 ,2024JJ00,15.1,5.2,0.5,53.8,0.2
688,GM0753 ,2025HJ01,11.3,5.8,0.3,62.5,0.3
689,GM0209 ,2021HJ01,11.9,10.1,1.0,46.9,
690,GM0209 ,2021HJ02,11.9,10.1,1.1,43.1,
691,GM0209 ,2021JJ00,14.1,9.7,1.1,49.1,
692,GM0209 ,2022HJ01,11.4,8.0,0.9,32.6,
693,GM0209 ,2022HJ02,11.3,7.5,0.7,29.4,
694,GM0209 ,2022JJ00,13.5,6.7,0.8,27.5,
695,GM0209 ,2023HJ01,11.8,7.3,0.6,35.5,0.3
696,GM0209 ,2023HJ02,12.2,8.2,0.6,35.5,
697,GM0209 ,2023JJ00,13.9,7.5,0.7,33.3,0.3
698,GM0209 ,2024HJ01,12.6,6.3,0.6,57.1,
699,GM0209 ,2024HJ02,11.8,6.9,0.7,46.9,
700,GM0209 ,2024JJ00,14.8,6.6,0.7,55.9,
701,GM0209 ,2025HJ01,10.7,4.6,0.4,,
702,GM0375 ,2021HJ01,12.0,8.9,1.2,48.0,0.3
703,GM0375 ,2021HJ02,12.0,8.6,1.1,44.3,0.2
704,GM0375 ,2021JJ00,14.2,8.1,1.3,46.5,0.3
705,GM0375 ,2022HJ01,11.7,8.8,1.0,43.9,
706,GM0375 ,2022HJ02,11.5,8.4,1.0,39.5,
707,GM0375 ,2022JJ00,13.9,7.6,1.1,40.5,
708,GM0375 ,2023HJ01,11.9,9.0,0.9,47.2,
709,GM0375 ,2023HJ02,11.2,9.3,0.9,46.5,0.2
710,GM0375 ,2023JJ00,13.6,8.4,1.0,45.8,0.3
711,GM0375 ,2024HJ01,10.4,9.1,1.0,37.5,0.2
712,GM0375 ,2024HJ02,10.0,9.9,1.1,42.4,0.3
713,GM0375 ,2024JJ00,12.1,9.1,1.1,42.4,0.3
714,GM0375 ,2025HJ01,9.2,10.1,1.0,42.9,0.3
715,GM0310 ,2021HJ01,11.4,7.7,0.9,37.8,0.2
716,GM0310 ,2021HJ02,12.6,6.5,0.8,39.7,0.2
717,GM0310 ,2021JJ00,13.9,6.9,1.0,39.1,0.3
718,GM0310 ,2022HJ01,13.9,7.3,0.8,44.2,0.2
719,GM0310 ,2022HJ02,12.6,7.4,0.8,43.4,0.2
720,GM0310 ,2022JJ00,15.9,7.4,0.9,45.9,0.2
721,GM0310 ,2023HJ01,14.0,6.1,0.7,47.8,
722,GM0310 ,2023HJ02,14.8,5.9,0.9,45.7,0.2
723,GM0310 ,2023JJ00,16.8,6.1,1.0,44.9,0.2
724,GM0310 ,2024HJ01,16.4,4.6,0.9,40.5,
725,GM0310 ,2024HJ02,16.2,4.9,0.9,45.0,
726,GM0310 ,2024JJ00,18.8,4.7,1.0,42.4,
727,GM0310 ,2025HJ01,15.3,4.6,0.8,37.8,0.1
728,GM1728 ,2021HJ01,9.8,9.7,0.7,80.8,0.3
729,GM1728 ,2021HJ02,10.2,8.5,0.6,90.5,
730,GM1728 ,2021JJ00,11.6,8.8,0.7,80.0,0.3
731,GM1728 ,2022HJ01,7.7,7.6,0.4,81.3,0.3
732,GM1728 ,2022HJ02,8.4,8.3,0.4,75.0,0.3
733,GM1728 ,2022JJ00,9.8,7.9,0.5,80.0,0.4
734,GM1728 ,2023HJ01,8.1,8.9,0.4,62.5,0.4
735,GM1728 ,2023HJ02,9.0,7.7,0.6,58.3,
736,GM1728 ,2023JJ00,10.6,8.3,0.7,55.6,0.4
737,GM1728 ,2024HJ01,10.7,6.2,0.7,44.4,0.4
738,GM1728 ,2024HJ02,11.6,5.6,0.7,45.8,0.4
739,GM1728 ,2024JJ00,13.1,5.2,0.7,46.2,0.5
740,GM1728 ,2025HJ01,11.5,5.6,0.8,44.4,0.4
741,GM0376 ,2021HJ01,8.8,6.6,0.5,57.1,
742,GM0376 ,2021HJ02,9.1,6.5,0.4,,
743,GM0376 ,2021JJ00,11.2,5.9,0.5,53.3,
744,GM0376 ,2022HJ01,8.9,5.5,,,
745,GM0376 ,2022HJ02,9.8,4.6,,,
746,GM0376 ,2022JJ00,11.0,4.4,0.3,,
747,GM0376 ,2023HJ01,10.5,4.3,,,
748,GM0376 ,2023HJ02,10.6,3.9,,,
749,GM0376 ,2023JJ00,12.6,4.1,,,
750,GM0376 ,2024HJ01,10.6,4.7,,,
751,GM0376 ,2024HJ02,10.9,4.3,,,
752,GM0376 ,2024JJ00,12.9,3.9,,,
753,GM0376 ,2025HJ01,11.0,4.2,,,
754,GM0377 ,2021HJ01,9.6,3.2,0.6,,
755,GM0377 ,2021HJ02,9.5,4.1,0.5,29.6,
756,GM0377 ,2021JJ00,11.6,3.5,0.6,24.2,
757,GM0377 ,2022HJ01,10.1,2.8,0.4,,
758,GM0377 ,2022HJ02,10.3,2.6,0.3,,
759,GM0377 ,2022JJ00,12.3,2.5,0.4,,
760,GM0377 ,2023HJ01,10.0,2.3,0.2,,
761,GM0377 ,2023HJ02,10.0,2.3,0.2,,
762,GM0377 ,2023JJ00,11.8,2.1,0.3,,
763,GM0377 ,2024HJ01,9.9,2.4,0.3,,
764,GM0377 ,2024HJ02,9.5,2.5,0.3,,
765,GM0377 ,2024JJ00,11.7,2.2,0.3,,
766,GM0377 ,2025HJ01,9.2,2.4,0.3,,0.3
767,GM1901 ,2021HJ01,11.1,10.6,1.3,53.1,
768,GM1901 ,2021HJ02,10.7,9.9,1.2,59.1,
769,GM1901 ,2021JJ00,13.0,9.8,1.4,53.3,
770,GM1901 ,2022HJ01,9.9,7.4,0.9,38.0,
771,GM1901 ,2022HJ02,10.1,8.5,1.1,40.2,
772,GM1901 ,2022JJ00,12.0,7.8,1.1,43.0,
773,GM1901 ,2023HJ01,10.2,7.8,0.9,50.0,
774,GM1901 ,2023HJ02,9.8,8.5,0.9,51.4,
775,GM1901 ,2023JJ00,12.3,7.6,1.0,53.9,0.2
776,GM1901 ,2024HJ01,10.1,8.2,0.9,47.0,
777,GM1901 ,2024HJ02,9.8,8.0,0.7,54.5,
778,GM1901 ,2024JJ00,12.0,7.4,0.9,49.3,
779,GM1901 ,2025HJ01,9.2,8.2,0.6,61.2,
780,GM0755 ,2021HJ01,7.9,6.4,0.6,,
781,GM0755 ,2021HJ02,8.1,6.2,0.6,,
782,GM0755 ,2021JJ00,10.0,5.5,0.7,,
783,GM0755 ,2022HJ01,8.6,4.9,0.6,,
784,GM0755 ,2022HJ02,9.3,5.0,0.5,,
785,GM0755 ,2022JJ00,11.4,5.3,0.6,,
786,GM0755 ,2023HJ01,9.3,5.4,0.5,,
787,GM0755 ,2023HJ02,10.4,5.7,0.5,,
788,GM0755 ,2023JJ00,11.9,5.4,0.6,,
789,GM0755 ,2024HJ01,9.9,5.0,0.6,,
790,GM0755 ,2024HJ02,9.2,5.4,0.5,,
791,GM0755 ,2024JJ00,12.2,4.4,0.5,,
792,GM0755 ,2025HJ01,9.9,5.5,0.6,,
793,GM1681 ,2021HJ01,12.4,15.5,2.1,61.5,
794,GM1681 ,2021HJ02,12.3,14.2,2.1,52.7,
795,GM1681 ,2021JJ00,14.2,14.9,2.2,59.6,
796,GM1681 ,2022HJ01,12.4,14.3,1.7,50.7,
797,GM1681 ,2022HJ02,12.1,13.5,1.7,52.1,
798,GM1681 ,2022JJ00,14.1,12.7,1.9,50.0,
799,GM1681 ,2023HJ01,11.8,11.9,1.5,58.2,
800,GM1681 ,2023HJ02,12.0,12.4,1.6,57.1,
801,GM1681 ,2023JJ00,13.9,11.9,1.7,61.1,0.3
802,GM1681 ,2024HJ01,12.9,15.5,1.6,70.4,0.3
803,GM1681 ,2024HJ02,12.6,17.1,1.7,68.5,0.4
804,GM1681 ,2024JJ00,14.7,15.6,1.8,66.3,0.4
805,GM1681 ,2025HJ01,12.0,13.4,1.5,43.9,0.4
806,GM0147 ,2021HJ01,9.1,9.9,1.0,51.9,
807,GM0147 ,2021HJ02,10.1,9.6,1.2,42.6,
808,GM0147 ,2021JJ00,11.4,9.7,1.3,48.4,0.3
809,GM0147 ,2022HJ01,10.4,6.9,0.9,38.3,
810,GM0147 ,2022HJ02,10.8,8.2,0.9,46.5,
811,GM0147 ,2022JJ00,12.6,7.8,1.0,44.9,
812,GM0147 ,2023HJ01,11.6,7.2,0.9,44.4,0.3
813,GM0147 ,2023HJ02,11.3,6.7,0.8,43.6,0.3
814,GM0147 ,2023JJ00,13.7,6.4,0.9,45.5,0.3
815,GM0147 ,2024HJ01,11.2,8.7,0.9,48.9,0.3
816,GM0147 ,2024HJ02,10.5,9.5,0.8,51.2,0.5
817,GM0147 ,2024JJ00,12.8,8.6,1.0,49.0,0.5
818,GM0147 ,2025HJ01,10.9,7.6,0.8,44.2,0.5
819,GM0654 ,2021HJ01,10.8,12.4,1.1,60.0,
820,GM0654 ,2021HJ02,11.0,12.4,1.2,58.6,
