ID,Woningkenmerken,GebruiksOppervlakteklasse,BewonersklasseWoningen,Percentielen,Perioden,ElektriciteitsleveringenOpenbareNet_1
7781,ZW25805,A025412,T001351,A043830,2017JJ00,1728.6
7782,ZW25805,A025412,T001351,A043830,2018JJ00,1751.0
7783,ZW25805,A025412,T001351,A043830,2019JJ00,1715.4
7784,ZW25805,A025412,T001351,A043066,2012JJ00,858.8
7785,ZW25805,A025412,T001351,A043066,2013JJ00,821.1
7786,ZW25805,A025412,T001351,A043066,2014JJ00,787.5
7787,ZW25805,A025412,T001351,A043066,2015JJ00,756.8
7788,ZW25805,A025412,T001351,A043066,2016JJ00,730.7
7789,ZW25805,A025412,T001351,A043066,2017JJ00,704.0
7790,ZW25805,A025412,T001351,A043066,2018JJ00,684.0
7791,ZW25805,A025412,T001351,A043066,2019JJ00,677.3
7792,ZW25805,A025412,T001351,A043067,2012JJ00,1244.0
7793,ZW25805,A025412,T001351,A043067,2013JJ00,1234.8
7794,ZW25805,A025412,T001351,A043067,2014JJ00,1199.7
7795,ZW25805,A025412,T001351,A043067,2015JJ00,1140.0
7796,ZW25805,A025412,T001351,A043067,2016JJ00,1111.9
7797,ZW25805,A025412,T001351,A043067,2017JJ00,1091.0
7798,ZW25805,A025412,T001351,A043067,2018JJ00,1068.0
7799,ZW25805,A025412,T001351,A043067,2019JJ00,1048.0
7800,ZW25805,A025412,T001351,A043068,2012JJ00,1663.3
7801,ZW25805,A025412,T001351,A043068,2013JJ00,1694.3
7802,ZW25805,A025412,T001351,A043068,2014JJ00,1653.0
7803,ZW25805,A025412,T001351,A043068,2015JJ00,1563.8
7804,ZW25805,A025412,T001351,A043068,2016JJ00,1526.9
7805,ZW25805,A025412,T001351,A043068,2017JJ00,1493.5
7806,ZW25805,A025412,T001351,A043068,2018JJ00,1489.0
7807,ZW25805,A025412,T001351,A043068,2019JJ00,1456.0
7808,ZW25805,A025412,T001351,A043069,2012JJ00,2311.0
7809,ZW25805,A025412,T001351,A043069,2013JJ00,2392.0
7810,ZW25805,A025412,T001351,A043069,2014JJ00,2351.7
7811,ZW25805,A025412,T001351,A043069,2015JJ00,2200.0
7812,ZW25805,A025412,T001351,A043069,2016JJ00,2162.8
7813,ZW25805,A025412,T001351,A043069,2017JJ00,2135.5
7814,ZW25805,A025412,T001351,A043069,2018JJ00,2148.0
7815,ZW25805,A025412,T001351,A043069,2019JJ00,2103.0
7816,ZW25805,A025412,T001351,A043070,2012JJ00,3600.0
7817,ZW25805,A025412,T001351,A043070,2013JJ00,3782.5
7818,ZW25805,A025412,T001351,A043070,2014JJ00,3716.0
7819,ZW25805,A025412,T001351,A043070,2015JJ00,3561.5
7820,ZW25805,A025412,T001351,A043070,2016JJ00,3521.5
7821,ZW25805,A025412,T001351,A043070,2017JJ00,3483.0
7822,ZW25805,A025412,T001351,A043070,2018JJ00,3639.0
7823,ZW25805,A025412,T001351,A043070,2019JJ00,3565.0
7824,ZW25805,A025412,A043072,A043830,2012JJ00,2945.3
7825,ZW25805,A025412,A043072,A043830,2013JJ00,3198.0
7826,ZW25805,A025412,A043072,A043830,2014JJ00,3099.6
7827,ZW25805,A025412,A043072,A043830,2015JJ00,2929.7
7828,ZW25805,A025412,A043072,A043830,2016JJ00,2876.0
7829,ZW25805,A025412,A043072,A043830,2017JJ00,2887.4
7830,ZW25805,A025412,A043072,A043830,2018JJ00,3028.0
7831,ZW25805,A025412,A043072,A043830,2019JJ00,2977.3
7832,ZW25805,A025412,A043072,A043066,2012JJ00,1207.0
7833,ZW25805,A025412,A043072,A043066,2013JJ00,1292.0
7834,ZW25805,A025412,A043072,A043066,2014JJ00,1263.0
7835,ZW25805,A025412,A043072,A043066,2015JJ00,1238.0
7836,ZW25805,A025412,A043072,A043066,2016JJ00,1210.0
7837,ZW25805,A025412,A043072,A043066,2017JJ00,1237.0
7838,ZW25805,A025412,A043072,A043066,2018JJ00,1228.0
7839,ZW25805,A025412,A043072,A043066,2019JJ00,1223.0
7840,ZW25805,A025412,A043072,A043067,2012JJ00,1865.0
7841,ZW25805,A025412,A043072,A043067,2013JJ00,2053.0
7842,ZW25805,A025412,A043072,A043067,2014JJ00,2012.0
7843,ZW25805,A025412,A043072,A043067,2015JJ00,1883.0
7844,ZW25805,A025412,A043072,A043067,2016JJ00,1870.5
7845,ZW25805,A025412,A043072,A043067,2017JJ00,1883.0
7846,ZW25805,A025412,A043072,A043067,2018JJ00,1927.0
7847,ZW25805,A025412,A043072,A043067,2019JJ00,1903.0
7848,ZW25805,A025412,A043072,A043068,2012JJ00,2684.0
7849,ZW25805,A025412,A043072,A043068,2013JJ00,2973.0
7850,ZW25805,A025412,A043072,A043068,2014JJ00,2855.0
7851,ZW25805,A025412,A043072,A043068,2015JJ00,2690.5
7852,ZW25805,A025412,A043072,A043068,2016JJ00,2617.5
7853,ZW25805,A025412,A043072,A043068,2017JJ00,2611.0
7854,ZW25805,A025412,A043072,A043068,2018JJ00,2711.0
7855,ZW25805,A025412,A043072,A043068,2019JJ00,2678.0
7856,ZW25805,A025412,A043072,A043069,2012JJ00,3775.0
7857,ZW25805,A025412,A043072,A043069,2013JJ00,4091.0
7858,ZW25805,A025412,A043072,A043069,2014JJ00,3970.0
7859,ZW25805,A025412,A043072,A043069,2015JJ00,3756.5
7860,ZW25805,A025412,A043072,A043069,2016JJ00,3731.5
7861,ZW25805,A025412,A043072,A043069,2017JJ00,3666.0
7862,ZW25805,A025412,A043072,A043069,2018JJ00,3953.0
7863,ZW25805,A025412,A043072,A043069,2019JJ00,3879.0
7864,ZW25805,A025412,A043072,A043070,2012JJ00,5606.0
7865,ZW25805,A025412,A043072,A043070,2013JJ00,5996.0
7866,ZW25805,A025412,A043072,A043070,2014JJ00,5849.0
7867,ZW25805,A025412,A043072,A043070,2015JJ00,5456.0
7868,ZW25805,A025412,A043072,A043070,2016JJ00,5248.5
7869,ZW25805,A025412,A043072,A043070,2017JJ00,5309.0
7870,ZW25805,A025412,A043072,A043070,2018JJ00,5774.0
7871,ZW25805,A025412,A043072,A043070,2019JJ00,5716.0
7872,ZW25805,A025412,A043073,A043830,2012JJ00,2134.5
7873,ZW25805,A025412,A043073,A043830,2013JJ00,2193.8
7874,ZW25805,A025412,A043073,A043830,2014JJ00,2144.3
7875,ZW25805,A025412,A043073,A043830,2015JJ00,2015.5
7876,ZW25805,A025412,A043073,A043830,2016JJ00,1977.7
7877,ZW25805,A025412,A043073,A043830,2017JJ00,1925.0
7878,ZW25805,A025412,A043073,A043830,2018JJ00,1952.0
7879,ZW25805,A025412,A043073,A043830,2019JJ00,1913.1
7880,ZW25805,A025412,A043073,A043066,2012JJ00,1117.5
7881,ZW25805,A025412,A043073,A043066,2013JJ00,1104.0
7882,ZW25805,A025412,A043073,A043066,2014JJ00,1064.5
7883,ZW25805,A025412,A043073,A043066,2015JJ00,1011.0
7884,ZW25805,A025412,A043073,A043066,2016JJ00,978.5
7885,ZW25805,A025412,A043073,A043066,2017JJ00,932.5
7886,ZW25805,A025412,A043073,A043066,2018JJ00,909.0
7887,ZW25805,A025412,A043073,A043066,2019JJ00,925.5
7888,ZW25805,A025412,A043073,A043067,2012JJ00,1586.0
7889,ZW25805,A025412,A043073,A043067,2013JJ00,1629.5
7890,ZW25805,A025412,A043073,A043067,2014JJ00,1572.0
7891,ZW25805,A025412,A043073,A043067,2015JJ00,1464.5
7892,ZW25805,A025412,A043073,A043067,2016JJ00,1432.0
7893,ZW25805,A025412,A043073,A043067,2017JJ00,1380.5
7894,ZW25805,A025412,A043073,A043067,2018JJ00,1383.0
7895,ZW25805,A025412,A043073,A043067,2019JJ00,1359.0
7896,ZW25805,A025412,A043073,A043068,2012JJ00,2076.3
7897,ZW25805,A025412,A043073,A043068,2013JJ00,2126.5
7898,ZW25805,A025412,A043073,A043068,2014JJ00,2070.8
7899,ZW25805,A025412,A043073,A043068,2015JJ00,1937.5
7900,ZW25805,A025412,A043073,A043068,2016JJ00,1893.5
7901,ZW25805,A025412,A043073,A043068,2017JJ00,1835.5
7902,ZW25805,A025412,A043073,A043068,2018JJ00,1845.0
7903,ZW25805,A025412,A043073,A043068,2019JJ00,1804.5
7904,ZW25805,A025412,A043073,A043069,2012JJ00,2621.0
7905,ZW25805,A025412,A043073,A043069,2013JJ00,2702.0
7906,ZW25805,A025412,A043073,A043069,2014JJ00,2661.5
7907,ZW25805,A025412,A043073,A043069,2015JJ00,2499.0
7908,ZW25805,A025412,A043073,A043069,2016JJ00,2445.5
7909,ZW25805,A025412,A043073,A043069,2017JJ00,2383.0
7910,ZW25805,A025412,A043073,A043069,2018JJ00,2453.0
7911,ZW25805,A025412,A043073,A043069,2019JJ00,2394.5
7912,ZW25805,A025412,A043073,A043070,2012JJ00,3381.5
7913,ZW25805,A025412,A043073,A043070,2013JJ00,3528.0
7914,ZW25805,A025412,A043073,A043070,2014JJ00,3497.5
7915,ZW25805,A025412,A043073,A043070,2015JJ00,3341.8
7916,ZW25805,A025412,A043073,A043070,2016JJ00,3306.0
7917,ZW25805,A025412,A043073,A043070,2017JJ00,3223.0
7918,ZW25805,A025412,A043073,A043070,2018JJ00,3355.0
7919,ZW25805,A025412,A043073,A043070,2019JJ00,3270.0
7920,ZW25805,A025412,A043074,A043830,2012JJ00,1645.2
7921,ZW25805,A025412,A043074,A043830,2013JJ00,1655.5
7922,ZW25805,A025412,A043074,A043830,2014JJ00,1628.8
7923,ZW25805,A025412,A043074,A043830,2015JJ00,1568.2
7924,ZW25805,A025412,A043074,A043830,2016JJ00,1520.8
7925,ZW25805,A025412,A043074,A043830,2017JJ00,1508.1
7926,ZW25805,A025412,A043074,A043830,2018JJ00,1490.0
7927,ZW25805,A025412,A043074,A043830,2019JJ00,1467.7
7928,ZW25805,A025412,A043074,A043066,2012JJ00,930.3
7929,ZW25805,A025412,A043074,A043066,2013JJ00,891.7
7930,ZW25805,A025412,A043074,A043066,2014JJ00,861.3
7931,ZW25805,A025412,A043074,A043066,2015JJ00,854.0
7932,ZW25805,A025412,A043074,A043066,2016JJ00,787.7
7933,ZW25805,A025412,A043074,A043066,2017JJ00,739.3
7934,ZW25805,A025412,A043074,A043066,2018JJ00,723.0
7935,ZW25805,A025412,A043074,A043066,2019JJ00,760.7
7936,ZW25805,A025412,A043074,A043067,2012JJ00,1254.0
7937,ZW25805,A025412,A043074,A043067,2013JJ00,1247.0
7938,ZW25805,A025412,A043074,A043067,2014JJ00,1214.0
7939,ZW25805,A025412,A043074,A043067,2015JJ00,1182.3
7940,ZW25805,A025412,A043074,A043067,2016JJ00,1137.7
7941,ZW25805,A025412,A043074,A043067,2017JJ00,1124.3
7942,ZW25805,A025412,A043074,A043067,2018JJ00,1117.0
7943,ZW25805,A025412,A043074,A043067,2019JJ00,1087.7
7944,ZW25805,A025412,A043074,A043068,2012JJ00,1617.5
7945,ZW25805,A025412,A043074,A043068,2013JJ00,1632.7
7946,ZW25805,A025412,A043074,A043068,2014JJ00,1612.7
7947,ZW25805,A025412,A043074,A043068,2015JJ00,1528.7
7948,ZW25805,A025412,A043074,A043068,2016JJ00,1467.0
7949,ZW25805,A025412,A043074,A043068,2017JJ00,1445.7
7950,ZW25805,A025412,A043074,A043068,2018JJ00,1442.0
7951,ZW25805,A025412,A043074,A043068,2019JJ00,1398.3
7952,ZW25805,A025412,A043074,A043069,2012JJ00,2004.0
7953,ZW25805,A025412,A043074,A043069,2013JJ00,2021.0
7954,ZW25805,A025412,A043074,A043069,2014JJ00,1997.7
7955,ZW25805,A025412,A043074,A043069,2015JJ00,1903.7
7956,ZW25805,A025412,A043074,A043069,2016JJ00,1862.0
7957,ZW25805,A025412,A043074,A043069,2017JJ00,1861.3
7958,ZW25805,A025412,A043074,A043069,2018JJ00,1848.0
7959,ZW25805,A025412,A043074,A043069,2019JJ00,1834.7
7960,ZW25805,A025412,A043074,A043070,2012JJ00,2486.0
7961,ZW25805,A025412,A043074,A043070,2013JJ00,2535.3
7962,ZW25805,A025412,A043074,A043070,2014JJ00,2502.7
7963,ZW25805,A025412,A043074,A043070,2015JJ00,2459.0
7964,ZW25805,A025412,A043074,A043070,2016JJ00,2413.3
7965,ZW25805,A025412,A043074,A043070,2017JJ00,2428.0
7966,ZW25805,A025412,A043074,A043070,2018JJ00,2384.0
7967,ZW25805,A025412,A043074,A043070,2019JJ00,2362.7
7968,ZW25805,A025412,A043075,A043830,2012JJ00,1363.1
7969,ZW25805,A025412,A043075,A043830,2013JJ00,1351.2
7970,ZW25805,A025412,A043075,A043830,2014JJ00,1317.7
7971,ZW25805,A025412,A043075,A043830,2015JJ00,1260.4
7972,ZW25805,A025412,A043075,A043830,2016JJ00,1230.6
7973,ZW25805,A025412,A043075,A043830,2017JJ00,1208.0
7974,ZW25805,A025412,A043075,A043830,2018JJ00,1200.0
7975,ZW25805,A025412,A043075,A043830,2019JJ00,1173.8
7976,ZW25805,A025412,A043075,A043066,2012JJ00,807.3
7977,ZW25805,A025412,A043075,A043066,2013JJ00,761.3
7978,ZW25805,A025412,A043075,A043066,2014JJ00,728.8
7979,ZW25805,A025412,A043075,A043066,2015JJ00,722.9
7980,ZW25805,A025412,A043075,A043066,2016JJ00,673.8
7981,ZW25805,A025412,A043075,A043066,2017JJ00,661.0
7982,ZW25805,A025412,A043075,A043066,2018JJ00,643.0
7983,ZW25805,A025412,A043075,A043066,2019JJ00,634.3
7984,ZW25805,A025412,A043075,A043067,2012JJ00,1089.8
7985,ZW25805,A025412,A043075,A043067,2013JJ00,1078.0
7986,ZW25805,A025412,A043075,A043067,2014JJ00,1037.5
7987,ZW25805,A025412,A043075,A043067,2015JJ00,990.0
7988,ZW25805,A025412,A043075,A043067,2016JJ00,955.8
7989,ZW25805,A025412,A043075,A043067,2017JJ00,936.5
7990,ZW25805,A025412,A043075,A043067,2018JJ00,918.0
7991,ZW25805,A025412,A043075,A043067,2019JJ00,902.5
7992,ZW25805,A025412,A043075,A043068,2012JJ00,1346.6
7993,ZW25805,A025412,A043075,A043068,2013JJ00,1343.5
7994,ZW25805,A025412,A043075,A043068,2014JJ00,1308.3
7995,ZW25805,A025412,A043075,A043068,2015JJ00,1237.3
7996,ZW25805,A025412,A043075,A043068,2016JJ00,1207.9
7997,ZW25805,A025412,A043075,A043068,2017JJ00,1177.8
7998,ZW25805,A025412,A043075,A043068,2018JJ00,1177.0
7999,ZW25805,A025412,A043075,A043068,2019JJ00,1139.8
8000,ZW25805,A025412,A043075,A043069,2012JJ00,1631.3
8001,ZW25805,A025412,A043075,A043069,2013JJ00,1623.8
8002,ZW25805,A025412,A043075,A043069,2014JJ00,1588.3
8003,ZW25805,A025412,A043075,A043069,2015JJ00,1525.5
8004,ZW25805,A025412,A043075,A043069,2016JJ00,1509.8
8005,ZW25805,A025412,A043075,A043069,2017JJ00,1486.5
8006,ZW25805,A025412,A043075,A043069,2018JJ00,1475.0
8007,ZW25805,A025412,A043075,A043069,2019JJ00,1438.5
8008,ZW25805,A025412,A043075,A043070,2012JJ00,1954.5
8009,ZW25805,A025412,A043075,A043070,2013JJ00,1960.0
8010,ZW25805,A025412,A043075,A043070,2014JJ00,1952.3
8011,ZW25805,A025412,A043075,A043070,2015JJ00,1868.0
8012,ZW25805,A025412,A043075,A043070,2016JJ00,1842.5
8013,ZW25805,A025412,A043075,A043070,2017JJ00,1831.8
8014,ZW25805,A025412,A043075,A043070,2018JJ00,1831.0
8015,ZW25805,A025412,A043075,A043070,2019JJ00,1796.0
8016,ZW25805,A025412,A043076,A043830,2012JJ00,1091.6
8017,ZW25805,A025412,A043076,A043830,2013JJ00,1051.8
8018,ZW25805,A025412,A043076,A043830,2014JJ00,1035.5
8019,ZW25805,A025412,A043076,A043830,2015JJ00,986.3
8020,ZW25805,A025412,A043076,A043830,2016JJ00,973.5
8021,ZW25805,A025412,A043076,A043830,2017JJ00,957.2
8022,ZW25805,A025412,A043076,A043830,2018JJ00,953.0
8023,ZW25805,A025412,A043076,A043830,2019JJ00,944.4
8024,ZW25805,A025412,A043076,A043066,2012JJ00,625.0
8025,ZW25805,A025412,A043076,A043066,2013JJ00,573.8
8026,ZW25805,A025412,A043076,A043066,2014JJ00,572.0
8027,ZW25805,A025412,A043076,A043066,2015JJ00,530.8
8028,ZW25805,A025412,A043076,A043066,2016JJ00,525.8
8029,ZW25805,A025412,A043076,A043066,2017JJ00,506.2
8030,ZW25805,A025412,A043076,A043066,2018JJ00,499.0
8031,ZW25805,A025412,A043076,A043066,2019JJ00,494.2
8032,ZW25805,A025412,A043076,A043067,2012JJ00,872.0
8033,ZW25805,A025412,A043076,A043067,2013JJ00,836.3
8034,ZW25805,A025412,A043076,A043067,2014JJ00,812.6
8035,ZW25805,A025412,A043076,A043067,2015JJ00,772.0
8036,ZW25805,A025412,A043076,A043067,2016JJ00,759.0
8037,ZW25805,A025412,A043076,A043067,2017JJ00,748.1
8038,ZW25805,A025412,A043076,A043067,2018JJ00,731.0
8039,ZW25805,A025412,A043076,A043067,2019JJ00,719.2
8040,ZW25805,A025412,A043076,A043068,2012JJ00,1077.6
8041,ZW25805,A025412,A043076,A043068,2013JJ00,1042.0
8042,ZW25805,A025412,A043076,A043068,2014JJ00,1024.5
8043,ZW25805,A025412,A043076,A043068,2015JJ00,962.6
8044,ZW25805,A025412,A043076,A043068,2016JJ00,956.5
8045,ZW25805,A025412,A043076,A043068,2017JJ00,946.1
8046,ZW25805,A025412,A043076,A043068,2018JJ00,940.0
8047,ZW25805,A025412,A043076,A043068,2019JJ00,939.4
8048,ZW25805,A025412,A043076,A043069,2012JJ00,1301.8
8049,ZW25805,A025412,A043076,A043069,2013JJ00,1270.2
8050,ZW25805,A025412,A043076,A043069,2014JJ00,1253.6
8051,ZW25805,A025412,A043076,A043069,2015JJ00,1204.3
8052,ZW25805,A025412,A043076,A043069,2016JJ00,1182.7
8053,ZW25805,A025412,A043076,A043069,2017JJ00,1164.3
8054,ZW25805,A025412,A043076,A043069,2018JJ00,1167.0
8055,ZW25805,A025412,A043076,A043069,2019JJ00,1150.6
8056,ZW25805,A025412,A043076,A043070,2012JJ00,1586.0
8057,ZW25805,A025412,A043076,A043070,2013JJ00,1538.2
8058,ZW25805,A025412,A043076,A043070,2014JJ00,1541.0
8059,ZW25805,A025412,A043076,A043070,2015JJ00,1478.2
8060,ZW25805,A025412,A043076,A043070,2016JJ00,1465.2
8061,ZW25805,A025412,A043076,A043070,2017JJ00,1443.4
8062,ZW25805,A025412,A043076,A043070,2018JJ00,1448.0
8063,ZW25805,A025412,A043076,A043070,2019JJ00,1456.2
8064,ZW10320,T001116,T001351,A043830,2012JJ00,1940.8
8065,ZW10320,T001116,T001351,A043830,2013JJ00,1935.3
8066,ZW10320,T001116,T001351,A043830,2014JJ00,1875.9
8067,ZW10320,T001116,T001351,A043830,2015JJ00,1845.9
8068,ZW10320,T001116,T001351,A043830,2016JJ00,1808.8
8069,ZW10320,T001116,T001351,A043830,2017JJ00,1773.8
8070,ZW10320,T001116,T001351,A043830,2018JJ00,1769.0
8071,ZW10320,T001116,T001351,A043830,2019JJ00,1742.5
8072,ZW10320,T001116,T001351,A043066,2012JJ00,928.5
8073,ZW10320,T001116,T001351,A043066,2013JJ00,896.7
8074,ZW10320,T001116,T001351,A043066,2014JJ00,857.0
8075,ZW10320,T001116,T001351,A043066,2015JJ00,827.5
8076,ZW10320,T001116,T001351,A043066,2016JJ00,783.5
8077,ZW10320,T001116,T001351,A043066,2017JJ00,748.0
8078,ZW10320,T001116,T001351,A043066,2018JJ00,713.0
8079,ZW10320,T001116,T001351,A043066,2019JJ00,748.0
8080,ZW10320,T001116,T001351,A043067,2012JJ00,1320.0
8081,ZW10320,T001116,T001351,A043067,2013JJ00,1300.5
8082,ZW10320,T001116,T001351,A043067,2014JJ00,1254.3
8083,ZW10320,T001116,T001351,A043067,2015JJ00,1225.2
8084,ZW10320,T001116,T001351,A043067,2016JJ00,1191.4
8085,ZW10320,T001116,T001351,A043067,2017JJ00,1159.0
8086,ZW10320,T001116,T001351,A043067,2018JJ00,1135.0
8087,ZW10320,T001116,T001351,A043067,2019JJ00,1123.0
8088,ZW10320,T001116,T001351,A043068,2012JJ00,1738.0
8089,ZW10320,T001116,T001351,A043068,2013JJ00,1726.5
8090,ZW10320,T001116,T001351,A043068,2014JJ00,1673.0
8091,ZW10320,T001116,T001351,A043068,2015JJ00,1646.3
8092,ZW10320,T001116,T001351,A043068,2016JJ00,1612.0
8093,ZW10320,T001116,T001351,A043068,2017JJ00,1576.6
8094,ZW10320,T001116,T001351,A043068,2018JJ00,1562.0
8095,ZW10320,T001116,T001351,A043068,2019JJ00,1530.3
8096,ZW10320,T001116,T001351,A043069,2012JJ00,2335.0
8097,ZW10320,T001116,T001351,A043069,2013JJ00,2338.0
8098,ZW10320,T001116,T001351,A043069,2014JJ00,2269.0
8099,ZW10320,T001116,T001351,A043069,2015JJ00,2238.5
8100,ZW10320,T001116,T001351,A043069,2016JJ00,2202.0
8101,ZW10320,T001116,T001351,A043069,2017JJ00,2164.0
8102,ZW10320,T001116,T001351,A043069,2018JJ00,2163.0
8103,ZW10320,T001116,T001351,A043069,2019JJ00,2116.0
8104,ZW10320,T001116,T001351,A043070,2012JJ00,3633.0
8105,ZW10320,T001116,T001351,A043070,2013JJ00,3670.0
8106,ZW10320,T001116,T001351,A043070,2014JJ00,3578.0
8107,ZW10320,T001116,T001351,A043070,2015JJ00,3547.0
8108,ZW10320,T001116,T001351,A043070,2016JJ00,3500.5
8109,ZW10320,T001116,T001351,A043070,2017JJ00,3465.0
8110,ZW10320,T001116,T001351,A043070,2018JJ00,3523.0
8111,ZW10320,T001116,T001351,A043070,2019JJ00,3454.0
8112,ZW10320,T001116,A043072,A043830,2012JJ00,2802.0
8113,ZW10320,T001116,A043072,A043830,2013JJ00,2836.5
8114,ZW10320,T001116,A043072,A043830,2014JJ00,2755.3
8115,ZW10320,T001116,A043072,A043830,2015JJ00,2726.2
8116,ZW10320,T001116,A043072,A043830,2016JJ00,2689.6
8117,ZW10320,T001116,A043072,A043830,2017JJ00,2660.1
8118,ZW10320,T001116,A043072,A043830,2018JJ00,2702.0
8119,ZW10320,T001116,A043072,A043830,2019JJ00,2655.5
8120,ZW10320,T001116,A043072,A043066,2012JJ00,1269.0
8121,ZW10320,T001116,A043072,A043066,2013JJ00,1267.0
8122,ZW10320,T001116,A043072,A043066,2014JJ00,1229.0
8123,ZW10320,T001116,A043072,A043066,2015JJ00,1209.0
8124,ZW10320,T001116,A043072,A043066,2016JJ00,1185.0
8125,ZW10320,T001116,A043072,A043066,2017JJ00,1164.0
8126,ZW10320,T001116,A043072,A043066,2018JJ00,1150.0
8127,ZW10320,T001116,A043072,A043066,2019JJ00,1164.0
8128,ZW10320,T001116,A043072,A043067,2012JJ00,1877.0
8129,ZW10320,T001116,A043072,A043067,2013JJ00,1891.0
8130,ZW10320,T001116,A043072,A043067,2014JJ00,1839.0
8131,ZW10320,T001116,A043072,A043067,2015JJ00,1820.0
8132,ZW10320,T001116,A043072,A043067,2016JJ00,1790.5
8133,ZW10320,T001116,A043072,A043067,2017JJ00,1770.0
8134,ZW10320,T001116,A043072,A043067,2018JJ00,1766.0
8135,ZW10320,T001116,A043072,A043067,2019JJ00,1742.0
8136,ZW10320,T001116,A043072,A043068,2012JJ00,2537.0
8137,ZW10320,T001116,A043072,A043068,2013JJ00,2565.0
8138,ZW10320,T001116,A043072,A043068,2014JJ00,2496.0
8139,ZW10320,T001116,A043072,A043068,2015JJ00,2469.0
8140,ZW10320,T001116,A043072,A043068,2016JJ00,2435.0
8141,ZW10320,T001116,A043072,A043068,2017JJ00,2406.0
8142,ZW10320,T001116,A043072,A043068,2018JJ00,2423.0
8143,ZW10320,T001116,A043072,A043068,2019JJ00,2376.0
8144,ZW10320,T001116,A043072,A043069,2012JJ00,3461.0
8145,ZW10320,T001116,A043072,A043069,2013JJ00,3508.0
8146,ZW10320,T001116,A043072,A043069,2014JJ00,3408.0
8147,ZW10320,T001116,A043072,A043069,2015JJ00,3368.0
8148,ZW10320,T001116,A043072,A043069,2016JJ00,3325.0
8149,ZW10320,T001116,A043072,A043069,2017JJ00,3292.0
8150,ZW10320,T001116,A043072,A043069,2018JJ00,3348.0
8151,ZW10320,T001116,A043072,A043069,2019JJ00,3278.0
8152,ZW10320,T001116,A043072,A043070,2012JJ00,5219.0
8153,ZW10320,T001116,A043072,A043070,2013JJ00,5314.0
8154,ZW10320,T001116,A043072,A043070,2014JJ00,5140.0
8155,ZW10320,T001116,A043072,A043070,2015JJ00,5108.0
8156,ZW10320,T001116,A043072,A043070,2016JJ00,5031.0
8157,ZW10320,T001116,A043072,A043070,2017JJ00,4985.0
8158,ZW10320,T001116,A043072,A043070,2018JJ00,5174.0
8159,ZW10320,T001116,A043072,A043070,2019JJ00,5081.0
8160,ZW10320,T001116,A043073,A043830,2012JJ00,2078.6
8161,ZW10320,T001116,A043073,A043830,2013JJ00,2063.8
8162,ZW10320,T001116,A043073,A043830,2014JJ00,1989.3
8163,ZW10320,T001116,A043073,A043830,2015JJ00,1948.7
8164,ZW10320,T001116,A043073,A043830,2016JJ00,1899.3
8165,ZW10320,T001116,A043073,A043830,2017JJ00,1857.4
8166,ZW10320,T001116,A043073,A043830,2018JJ00,1853.0
8167,ZW10320,T001116,A043073,A043830,2019JJ00,1829.7
8168,ZW10320,T001116,A043073,A043066,2012JJ00,1111.5
8169,ZW10320,T001116,A043073,A043066,2013JJ00,1069.0
8170,ZW10320,T001116,A043073,A043066,2014JJ00,1019.5
8171,ZW10320,T001116,A043073,A043066,2015JJ00,980.0
8172,ZW10320,T001116,A043073,A043066,2016JJ00,924.0
8173,ZW10320,T001116,A043073,A043066,2017JJ00,881.0
8174,ZW10320,T001116,A043073,A043066,2018JJ00,836.0
8175,ZW10320,T001116,A043073,A043066,2019JJ00,907.0
8176,ZW10320,T001116,A043073,A043067,2012JJ00,1530.5
8177,ZW10320,T001116,A043073,A043067,2013JJ00,1506.5
8178,ZW10320,T001116,A043073,A043067,2014JJ00,1447.0
8179,ZW10320,T001116,A043073,A043067,2015JJ00,1410.5
8180,ZW10320,T001116,A043073,A043067,2016JJ00,1366.5
8181,ZW10320,T001116,A043073,A043067,2017JJ00,1327.5
8182,ZW10320,T001116,A043073,A043067,2018JJ00,1303.0
8183,ZW10320,T001116,A043073,A043067,2019JJ00,1293.5
8184,ZW10320,T001116,A043073,A043068,2012JJ00,1959.0
8185,ZW10320,T001116,A043073,A043068,2013JJ00,1943.5
8186,ZW10320,T001116,A043073,A043068,2014JJ00,1870.5
8187,ZW10320,T001116,A043073,A043068,2015JJ00,1829.5
8188,ZW10320,T001116,A043073,A043068,2016JJ00,1785.5
8189,ZW10320,T001116,A043073,A043068,2017JJ00,1745.0
8190,ZW10320,T001116,A043073,A043068,2018JJ00,1731.0
8191,ZW10320,T001116,A043073,A043068,2019JJ00,1692.0
8192,ZW10320,T001116,A043073,A043069,2012JJ00,2510.5
8193,ZW10320,T001116,A043073,A043069,2013JJ00,2504.5
8194,ZW10320,T001116,A043073,A043069,2014JJ00,2413.0
8195,ZW10320,T001116,A043073,A043069,2015JJ00,2367.5
8196,ZW10320,T001116,A043073,A043069,2016JJ00,2316.5
8197,ZW10320,T001116,A043073,A043069,2017JJ00,2273.5
8198,ZW10320,T001116,A043073,A043069,2018JJ00,2281.0
8199,ZW10320,T001116,A043073,A043069,2019JJ00,2227.0
8200,ZW10320,T001116,A043073,A043070,2012JJ00,3463.5
8201,ZW10320,T001116,A043073,A043070,2013JJ00,3476.5
8202,ZW10320,T001116,A043073,A043070,2014JJ00,3370.5
8203,ZW10320,T001116,A043073,A043070,2015JJ00,3327.0
8204,ZW10320,T001116,A043073,A043070,2016JJ00,3267.0
