ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
432,T001100,GM0141,2022JJ00,1030.0,2580.0,2150.0,2.3
433,T001100,GM0141,2023JJ00,910.0,2550.0,1950.0,2.3
434,T001100,GM0141,2024JJ00,890.0,2630.0,1910.0,2.3
435,T001100,GM0034,2010JJ00,650.0,3600.0,,58.0
436,T001100,GM0034,2011JJ00,500.0,3600.0,,58.0
437,T001100,GM0034,2012JJ00,500.0,3500.0,,58.5
438,T001100,GM0034,2013JJ00,550.0,3450.0,,58.7
439,T001100,GM0034,2014JJ00,400.0,3350.0,,58.0
440,T001100,GM0034,2015JJ00,440.0,3270.0,,58.5
441,T001100,GM0034,2016JJ00,460.0,3180.0,,58.1
442,T001100,GM0034,2017JJ00,440.0,3090.0,,56.9
443,T001100,GM0034,2018JJ00,450.0,2940.0,,
444,T001100,GM0034,2019JJ00,420.0,2930.0,,58.2
445,T001100,GM0034,2020JJ00,410.0,3020.0,,59.3
446,T001100,GM0034,2021JJ00,460.0,3030.0,2720.0,58.4
447,T001100,GM0034,2022JJ00,340.0,2770.0,2320.0,53.3
448,T001100,GM0034,2023JJ00,310.0,2670.0,2110.0,53.6
449,T001100,GM0034,2024JJ00,300.0,2700.0,2070.0,53.3
450,T001100,GM0484,2010JJ00,1650.0,3300.0,,
451,T001100,GM0484,2011JJ00,1300.0,3300.0,,
452,T001100,GM0484,2012JJ00,1350.0,3250.0,,
453,T001100,GM0484,2013JJ00,1450.0,3200.0,,
454,T001100,GM0484,2014JJ00,1150.0,3100.0,,
455,T001100,GM0484,2015JJ00,1240.0,3090.0,,
456,T001100,GM0484,2016JJ00,1260.0,2990.0,,
457,T001100,GM0484,2017JJ00,1240.0,2930.0,,
458,T001100,GM0484,2018JJ00,1230.0,2840.0,,
459,T001100,GM0484,2019JJ00,1160.0,2800.0,,
460,T001100,GM0484,2020JJ00,1090.0,2830.0,,
461,T001100,GM0484,2021JJ00,1220.0,2860.0,2500.0,
462,T001100,GM0484,2022JJ00,900.0,2610.0,2110.0,
463,T001100,GM0484,2023JJ00,810.0,2530.0,1890.0,
464,T001100,GM0484,2024JJ00,780.0,2580.0,1870.0,
465,T001100,GM1723,2010JJ00,2650.0,4200.0,,
466,T001100,GM1723,2011JJ00,2050.0,4200.0,,
467,T001100,GM1723,2012JJ00,2200.0,4150.0,,
468,T001100,GM1723,2013JJ00,2350.0,4100.0,,
469,T001100,GM1723,2014JJ00,1750.0,3900.0,,
470,T001100,GM1723,2015JJ00,1790.0,3780.0,,
471,T001100,GM1723,2016JJ00,1860.0,3730.0,,
472,T001100,GM1723,2017JJ00,1800.0,3650.0,,
473,T001100,GM1723,2018JJ00,1800.0,3700.0,,
474,T001100,GM1723,2019JJ00,1670.0,3600.0,,
475,T001100,GM1723,2020JJ00,1560.0,3610.0,,
476,T001100,GM1723,2021JJ00,1730.0,3670.0,3170.0,
477,T001100,GM1723,2022JJ00,1270.0,3410.0,2640.0,
478,T001100,GM1723,2023JJ00,1100.0,3280.0,2230.0,
479,T001100,GM1723,2024JJ00,1070.0,3380.0,2200.0,
480,T001100,GM1959,2010JJ00,,,,
481,T001100,GM1959,2011JJ00,,,,
482,T001100,GM1959,2012JJ00,,,,
483,T001100,GM1959,2013JJ00,,,,
484,T001100,GM1959,2014JJ00,,,,
485,T001100,GM1959,2015JJ00,,,,
486,T001100,GM1959,2016JJ00,,,,
487,T001100,GM1959,2017JJ00,,,,
488,T001100,GM1959,2018JJ00,,,,
489,T001100,GM1959,2019JJ00,1410.0,3240.0,,
490,T001100,GM1959,2020JJ00,1340.0,3260.0,,
491,T001100,GM1959,2021JJ00,1500.0,3320.0,2910.0,
492,T001100,GM1959,2022JJ00,1080.0,3070.0,2460.0,
493,T001100,GM1959,2023JJ00,940.0,2970.0,2090.0,
494,T001100,GM1959,2024JJ00,910.0,3030.0,2040.0,
495,T001100,GM0060,2010JJ00,2450.0,3400.0,,
496,T001100,GM0060,2011JJ00,1950.0,3550.0,,
497,T001100,GM0060,2012JJ00,2150.0,3550.0,,
498,T001100,GM0060,2013JJ00,2250.0,3650.0,,
499,T001100,GM0060,2014JJ00,1650.0,3250.0,,
500,T001100,GM0060,2015JJ00,1750.0,3200.0,,
501,T001100,GM0060,2016JJ00,1840.0,3060.0,,
502,T001100,GM0060,2017JJ00,1720.0,2980.0,,
503,T001100,GM0060,2018JJ00,1770.0,2970.0,,
504,T001100,GM0060,2019JJ00,1610.0,2940.0,,
505,T001100,GM0060,2020JJ00,1570.0,3100.0,,
506,T001100,GM0060,2021JJ00,1760.0,3180.0,2830.0,
507,T001100,GM0060,2022JJ00,1320.0,2920.0,2360.0,
508,T001100,GM0060,2023JJ00,1120.0,2800.0,2020.0,
509,T001100,GM0060,2024JJ00,1080.0,2880.0,1960.0,
510,T001100,GM0307,2010JJ00,1650.0,3200.0,,
511,T001100,GM0307,2011JJ00,1300.0,3200.0,,
512,T001100,GM0307,2012JJ00,1350.0,3100.0,,5.6
513,T001100,GM0307,2013JJ00,1450.0,3050.0,,5.0
514,T001100,GM0307,2014JJ00,1050.0,2900.0,,
515,T001100,GM0307,2015JJ00,1140.0,2910.0,,5.0
516,T001100,GM0307,2016JJ00,1170.0,2850.0,,5.2
517,T001100,GM0307,2017JJ00,1130.0,2810.0,,5.1
518,T001100,GM0307,2018JJ00,1130.0,2740.0,,
519,T001100,GM0307,2019JJ00,1050.0,2640.0,,5.0
520,T001100,GM0307,2020JJ00,1010.0,2650.0,,5.2
521,T001100,GM0307,2021JJ00,1120.0,2710.0,2390.0,4.3
522,T001100,GM0307,2022JJ00,820.0,2470.0,2030.0,5.2
523,T001100,GM0307,2023JJ00,740.0,2400.0,1850.0,5.2
524,T001100,GM0307,2024JJ00,720.0,2440.0,1830.0,5.6
525,T001100,GM0362,2010JJ00,1800.0,3100.0,,
526,T001100,GM0362,2011JJ00,1400.0,3150.0,,
527,T001100,GM0362,2012JJ00,1500.0,3100.0,,
528,T001100,GM0362,2013JJ00,1550.0,3100.0,,
529,T001100,GM0362,2014JJ00,1150.0,3000.0,,
530,T001100,GM0362,2015JJ00,1150.0,2930.0,,6.8
531,T001100,GM0362,2016JJ00,1210.0,2890.0,,6.7
532,T001100,GM0362,2017JJ00,1180.0,2910.0,,7.1
533,T001100,GM0362,2018JJ00,1210.0,2780.0,,
534,T001100,GM0362,2019JJ00,1140.0,2720.0,,3.7
535,T001100,GM0362,2020JJ00,1070.0,2740.0,,5.8
536,T001100,GM0362,2021JJ00,1200.0,2790.0,2610.0,5.2
537,T001100,GM0362,2022JJ00,900.0,2560.0,2320.0,6.2
538,T001100,GM0362,2023JJ00,810.0,2480.0,2150.0,6.4
539,T001100,GM0362,2024JJ00,800.0,2490.0,2120.0,6.1
540,T001100,GM0363,2010JJ00,1300.0,2350.0,,5.0
541,T001100,GM0363,2011JJ00,1000.0,2350.0,,6.0
542,T001100,GM0363,2012JJ00,1050.0,2350.0,,7.4
543,T001100,GM0363,2013JJ00,1150.0,2300.0,,7.1
544,T001100,GM0363,2014JJ00,850.0,2250.0,,7.0
545,T001100,GM0363,2015JJ00,870.0,2230.0,,9.7
546,T001100,GM0363,2016JJ00,900.0,2210.0,,10.1
547,T001100,GM0363,2017JJ00,850.0,2160.0,,10.8
548,T001100,GM0363,2018JJ00,870.0,2090.0,,
549,T001100,GM0363,2019JJ00,800.0,2050.0,,14.0
550,T001100,GM0363,2020JJ00,770.0,2090.0,,14.7
551,T001100,GM0363,2021JJ00,880.0,2130.0,2090.0,14.7
552,T001100,GM0363,2022JJ00,660.0,1940.0,1870.0,16.6
553,T001100,GM0363,2023JJ00,600.0,1880.0,1800.0,17.3
554,T001100,GM0363,2024JJ00,580.0,1890.0,1790.0,17.9
555,T001100,GM0364,2010JJ00,2150.0,3750.0,,
556,T001100,GM0364,2011JJ00,,,,
557,T001100,GM0364,2012JJ00,,,,
558,T001100,GM0364,2013JJ00,,,,
559,T001100,GM0364,2014JJ00,,,,
560,T001100,GM0364,2015JJ00,,,,
561,T001100,GM0364,2016JJ00,,,,
562,T001100,GM0364,2017JJ00,,,,
563,T001100,GM0364,2018JJ00,,,,
564,T001100,GM0364,2019JJ00,,,,
565,T001100,GM0364,2020JJ00,,,,
566,T001100,GM0364,2021JJ00,,,,
567,T001100,GM0364,2022JJ00,,,,
568,T001100,GM0364,2023JJ00,,,,
569,T001100,GM0364,2024JJ00,,,,
570,T001100,GM0366,2010JJ00,2100.0,3800.0,,
571,T001100,GM0366,2011JJ00,1650.0,3800.0,,
572,T001100,GM0366,2012JJ00,,,,
573,T001100,GM0366,2013JJ00,,,,
574,T001100,GM0366,2014JJ00,,,,
575,T001100,GM0366,2015JJ00,,,,
576,T001100,GM0366,2016JJ00,,,,
577,T001100,GM0366,2017JJ00,,,,
578,T001100,GM0366,2018JJ00,,,,
579,T001100,GM0366,2019JJ00,,,,
580,T001100,GM0366,2020JJ00,,,,
581,T001100,GM0366,2021JJ00,,,,
582,T001100,GM0366,2022JJ00,,,,
583,T001100,GM0366,2023JJ00,,,,
584,T001100,GM0366,2024JJ00,,,,
585,T001100,GM0200,2010JJ00,2000.0,3350.0,,
586,T001100,GM0200,2011JJ00,1550.0,3350.0,,
587,T001100,GM0200,2012JJ00,1650.0,3250.0,,
588,T001100,GM0200,2013JJ00,1750.0,3200.0,,
589,T001100,GM0200,2014JJ00,1250.0,3150.0,,
590,T001100,GM0200,2015JJ00,1380.0,3100.0,,
591,T001100,GM0200,2016JJ00,1440.0,2960.0,,
592,T001100,GM0200,2017JJ00,1380.0,2890.0,,
593,T001100,GM0200,2018JJ00,1390.0,2790.0,,
594,T001100,GM0200,2019JJ00,1290.0,2790.0,,3.3
595,T001100,GM0200,2020JJ00,1210.0,2830.0,,3.3
596,T001100,GM0200,2021JJ00,1360.0,2870.0,2530.0,3.3
597,T001100,GM0200,2022JJ00,1010.0,2650.0,2170.0,3.7
598,T001100,GM0200,2023JJ00,890.0,2570.0,1950.0,3.9
599,T001100,GM0200,2024JJ00,860.0,2620.0,1920.0,4.2
600,T001100,GM0003,2010JJ00,2050.0,3000.0,,
601,T001100,GM0003,2011JJ00,1600.0,2950.0,,
602,T001100,GM0003,2012JJ00,1750.0,2950.0,,
603,T001100,GM0003,2013JJ00,1800.0,2850.0,,
604,T001100,GM0003,2014JJ00,1350.0,2700.0,,
605,T001100,GM0003,2015JJ00,1450.0,2660.0,,
606,T001100,GM0003,2016JJ00,1500.0,2550.0,,
607,T001100,GM0003,2017JJ00,1400.0,2460.0,,
608,T001100,GM0003,2018JJ00,1430.0,2440.0,,
609,T001100,GM0003,2019JJ00,1330.0,2390.0,,
610,T001100,GM0003,2020JJ00,1260.0,2480.0,,
611,T001100,GM0003,2021JJ00,,,,
612,T001100,GM0003,2022JJ00,,,,
613,T001100,GM0003,2023JJ00,,,,
614,T001100,GM0003,2024JJ00,,,,
615,T001100,GM0202,2010JJ00,1600.0,2850.0,,
616,T001100,GM0202,2011JJ00,1250.0,2850.0,,
617,T001100,GM0202,2012JJ00,1300.0,2850.0,,5.9
618,T001100,GM0202,2013JJ00,1400.0,2800.0,,5.7
619,T001100,GM0202,2014JJ00,1050.0,2700.0,,6.0
620,T001100,GM0202,2015JJ00,1110.0,2670.0,,7.3
621,T001100,GM0202,2016JJ00,1150.0,2600.0,,7.3
622,T001100,GM0202,2017JJ00,1110.0,2540.0,,7.4
623,T001100,GM0202,2018JJ00,1110.0,2440.0,,
624,T001100,GM0202,2019JJ00,1010.0,2420.0,,9.8
625,T001100,GM0202,2020JJ00,960.0,2470.0,,9.7
626,T001100,GM0202,2021JJ00,1080.0,2510.0,2310.0,10.2
627,T001100,GM0202,2022JJ00,800.0,2310.0,2040.0,10.8
628,T001100,GM0202,2023JJ00,720.0,2250.0,1890.0,11.7
629,T001100,GM0202,2024JJ00,710.0,2280.0,1880.0,12.1
630,T001100,GM0106,2010JJ00,1950.0,3150.0,,
631,T001100,GM0106,2011JJ00,1550.0,3150.0,,
632,T001100,GM0106,2012JJ00,1650.0,3100.0,,
633,T001100,GM0106,2013JJ00,1700.0,3050.0,,
634,T001100,GM0106,2014JJ00,1300.0,2900.0,,
635,T001100,GM0106,2015JJ00,1380.0,2800.0,,
636,T001100,GM0106,2016JJ00,1420.0,2730.0,,
637,T001100,GM0106,2017JJ00,1350.0,2660.0,,
638,T001100,GM0106,2018JJ00,1340.0,2570.0,,
639,T001100,GM0106,2019JJ00,1230.0,2490.0,,
640,T001100,GM0106,2020JJ00,1170.0,2490.0,,
641,T001100,GM0106,2021JJ00,1290.0,2520.0,2070.0,
642,T001100,GM0106,2022JJ00,960.0,2320.0,1750.0,
643,T001100,GM0106,2023JJ00,850.0,2250.0,1540.0,
644,T001100,GM0106,2024JJ00,830.0,2340.0,1540.0,
645,T001100,GM0743,2010JJ00,2250.0,4050.0,,
646,T001100,GM0743,2011JJ00,1800.0,4100.0,,
647,T001100,GM0743,2012JJ00,1850.0,4050.0,,
648,T001100,GM0743,2013JJ00,1950.0,3950.0,,
649,T001100,GM0743,2014JJ00,1450.0,3800.0,,
650,T001100,GM0743,2015JJ00,1570.0,3740.0,,
651,T001100,GM0743,2016JJ00,1620.0,3660.0,,
652,T001100,GM0743,2017JJ00,1580.0,3560.0,,
653,T001100,GM0743,2018JJ00,1600.0,3550.0,,
654,T001100,GM0743,2019JJ00,1490.0,3440.0,,
655,T001100,GM0743,2020JJ00,1400.0,3400.0,,
656,T001100,GM0743,2021JJ00,1540.0,3430.0,2880.0,
657,T001100,GM0743,2022JJ00,1130.0,3140.0,2310.0,
658,T001100,GM0743,2023JJ00,980.0,3050.0,1950.0,
659,T001100,GM0743,2024JJ00,960.0,3130.0,1930.0,
660,T001100,GM0744,2010JJ00,2600.0,4000.0,,
661,T001100,GM0744,2011JJ00,1950.0,4000.0,,
662,T001100,GM0744,2012JJ00,2050.0,3850.0,,
663,T001100,GM0744,2013JJ00,2200.0,3850.0,,
664,T001100,GM0744,2014JJ00,1600.0,3800.0,,
665,T001100,GM0744,2015JJ00,1800.0,3590.0,,
666,T001100,GM0744,2016JJ00,1750.0,3490.0,,
667,T001100,GM0744,2017JJ00,1710.0,3530.0,,
668,T001100,GM0744,2018JJ00,1760.0,3530.0,,
669,T001100,GM0744,2019JJ00,1620.0,3430.0,,
670,T001100,GM0744,2020JJ00,1530.0,3440.0,,
671,T001100,GM0744,2021JJ00,1690.0,3500.0,3120.0,
672,T001100,GM0744,2022JJ00,1240.0,3230.0,2620.0,
673,T001100,GM0744,2023JJ00,1100.0,3130.0,2250.0,
674,T001100,GM0744,2024JJ00,1060.0,3200.0,2200.0,
675,T001100,GM0308,2010JJ00,2400.0,3450.0,,
676,T001100,GM0308,2011JJ00,1800.0,3350.0,,
677,T001100,GM0308,2012JJ00,1900.0,3300.0,,
678,T001100,GM0308,2013JJ00,2050.0,3250.0,,
679,T001100,GM0308,2014JJ00,1450.0,3050.0,,
680,T001100,GM0308,2015JJ00,1630.0,3090.0,,
681,T001100,GM0308,2016JJ00,1660.0,3000.0,,
682,T001100,GM0308,2017JJ00,1640.0,2980.0,,
683,T001100,GM0308,2018JJ00,1570.0,2860.0,,
684,T001100,GM0308,2019JJ00,1450.0,2770.0,,
685,T001100,GM0308,2020JJ00,1370.0,2850.0,,
686,T001100,GM0308,2021JJ00,1560.0,2900.0,2670.0,
687,T001100,GM0308,2022JJ00,1150.0,2670.0,2340.0,
688,T001100,GM0308,2023JJ00,1020.0,2570.0,2110.0,
689,T001100,GM0308,2024JJ00,990.0,2610.0,2100.0,
690,T001100,GM0489,2010JJ00,1600.0,3650.0,,
691,T001100,GM0489,2011JJ00,1250.0,3650.0,,
692,T001100,GM0489,2012JJ00,1350.0,3600.0,,
693,T001100,GM0489,2013JJ00,1400.0,3600.0,,
694,T001100,GM0489,2014JJ00,1050.0,3450.0,,
695,T001100,GM0489,2015JJ00,1140.0,3420.0,,4.2
696,T001100,GM0489,2016JJ00,1210.0,3360.0,,4.2
697,T001100,GM0489,2017JJ00,1180.0,3310.0,,4.2
698,T001100,GM0489,2018JJ00,1130.0,3230.0,,
699,T001100,GM0489,2019JJ00,1060.0,3110.0,,3.9
700,T001100,GM0489,2020JJ00,1020.0,3120.0,,4.1
701,T001100,GM0489,2021JJ00,1170.0,3170.0,2840.0,4.1
702,T001100,GM0489,2022JJ00,850.0,2870.0,2380.0,4.1
703,T001100,GM0489,2023JJ00,770.0,2730.0,2030.0,4.0
704,T001100,GM0489,2024JJ00,760.0,2770.0,1990.0,4.0
705,T001100,GM0203,2010JJ00,2300.0,3850.0,,
706,T001100,GM0203,2011JJ00,1800.0,3850.0,,
707,T001100,GM0203,2012JJ00,1950.0,3850.0,,
708,T001100,GM0203,2013JJ00,2050.0,3750.0,,
709,T001100,GM0203,2014JJ00,1500.0,3600.0,,
710,T001100,GM0203,2015JJ00,1570.0,3510.0,,
711,T001100,GM0203,2016JJ00,1660.0,3420.0,,
712,T001100,GM0203,2017JJ00,1580.0,3330.0,,
713,T001100,GM0203,2018JJ00,1540.0,3180.0,,
714,T001100,GM0203,2019JJ00,1410.0,3160.0,,
715,T001100,GM0203,2020JJ00,1290.0,3160.0,,
716,T001100,GM0203,2021JJ00,1450.0,3240.0,2840.0,
717,T001100,GM0203,2022JJ00,1080.0,3010.0,2380.0,
718,T001100,GM0203,2023JJ00,950.0,2930.0,2070.0,
719,T001100,GM0203,2024JJ00,920.0,3000.0,2020.0,
720,T001100,GM0005,2010JJ00,2300.0,3300.0,,
721,T001100,GM0005,2011JJ00,1850.0,3250.0,,
722,T001100,GM0005,2012JJ00,1950.0,3200.0,,
723,T001100,GM0005,2013JJ00,2050.0,3150.0,,
724,T001100,GM0005,2014JJ00,1550.0,3000.0,,
725,T001100,GM0005,2015JJ00,1600.0,2880.0,,
726,T001100,GM0005,2016JJ00,1670.0,2720.0,,
727,T001100,GM0005,2017JJ00,1540.0,2580.0,,
728,T001100,GM0005,2018JJ00,1580.0,2550.0,,
729,T001100,GM0005,2019JJ00,,,,
730,T001100,GM0005,2020JJ00,,,,
731,T001100,GM0005,2021JJ00,,,,
732,T001100,GM0005,2022JJ00,,,,
733,T001100,GM0005,2023JJ00,,,,
734,T001100,GM0005,2024JJ00,,,,
735,T001100,GM0888,2010JJ00,2400.0,3750.0,,
736,T001100,GM0888,2011JJ00,1750.0,3600.0,,
737,T001100,GM0888,2012JJ00,1900.0,3600.0,,
738,T001100,GM0888,2013JJ00,2000.0,3500.0,,
739,T001100,GM0888,2014JJ00,1450.0,3350.0,,
740,T001100,GM0888,2015JJ00,1570.0,3300.0,,
741,T001100,GM0888,2016JJ00,1700.0,3230.0,,
742,T001100,GM0888,2017JJ00,1600.0,3140.0,,
743,T001100,GM0888,2018JJ00,1600.0,3070.0,,
744,T001100,GM0888,2019JJ00,1480.0,2970.0,,
745,T001100,GM0888,2020JJ00,1370.0,2970.0,,
746,T001100,GM0888,2021JJ00,1560.0,3040.0,2440.0,
747,T001100,GM0888,2022JJ00,1150.0,2850.0,2060.0,
748,T001100,GM0888,2023JJ00,990.0,2800.0,1800.0,
749,T001100,GM0888,2024JJ00,960.0,2890.0,1800.0,
750,T001100,GM1954,2010JJ00,,,,
751,T001100,GM1954,2011JJ00,,,,
752,T001100,GM1954,2012JJ00,,,,
753,T001100,GM1954,2013JJ00,,,,
754,T001100,GM1954,2014JJ00,,,,
755,T001100,GM1954,2015JJ00,,,,
756,T001100,GM1954,2016JJ00,,,,
757,T001100,GM1954,2017JJ00,,,,
758,T001100,GM1954,2018JJ00,,,,
759,T001100,GM1954,2019JJ00,1590.0,3200.0,,
760,T001100,GM1954,2020JJ00,1480.0,3200.0,,
761,T001100,GM1954,2021JJ00,1680.0,3270.0,2610.0,
762,T001100,GM1954,2022JJ00,1210.0,3080.0,2210.0,
763,T001100,GM1954,2023JJ00,1040.0,3010.0,1920.0,
764,T001100,GM1954,2024JJ00,1020.0,3090.0,1910.0,
765,T001100,GM0370,2010JJ00,2400.0,3800.0,,
766,T001100,GM0370,2011JJ00,1950.0,3800.0,,
767,T001100,GM0370,2012JJ00,2000.0,3700.0,,
768,T001100,GM0370,2013JJ00,2150.0,3600.0,,
769,T001100,GM0370,2014JJ00,1600.0,3450.0,,
770,T001100,GM0370,2015JJ00,1610.0,3240.0,,
771,T001100,GM0370,2016JJ00,1670.0,3190.0,,
772,T001100,GM0370,2017JJ00,1640.0,3270.0,,
773,T001100,GM0370,2018JJ00,1690.0,3270.0,,
774,T001100,GM0370,2019JJ00,1530.0,3280.0,,
775,T001100,GM0370,2020JJ00,1460.0,3360.0,,
776,T001100,GM0370,2021JJ00,1660.0,3450.0,2980.0,
777,T001100,GM0370,2022JJ00,,,,
778,T001100,GM0370,2023JJ00,,,,
779,T001100,GM0370,2024JJ00,,,,
780,T001100,GM0889,2010JJ00,2100.0,3850.0,,
781,T001100,GM0889,2011JJ00,1600.0,3750.0,,
782,T001100,GM0889,2012JJ00,1700.0,3700.0,,
783,T001100,GM0889,2013JJ00,1850.0,3650.0,,
784,T001100,GM0889,2014JJ00,1350.0,3500.0,,
785,T001100,GM0889,2015JJ00,1460.0,3430.0,,3.2
786,T001100,GM0889,2016JJ00,1550.0,3410.0,,3.2
787,T001100,GM0889,2017JJ00,1460.0,3390.0,,3.2
788,T001100,GM0889,2018JJ00,1460.0,3250.0,,
789,T001100,GM0889,2019JJ00,1370.0,3140.0,,
790,T001100,GM0889,2020JJ00,1290.0,3130.0,,
791,T001100,GM0889,2021JJ00,1440.0,3160.0,2530.0,
792,T001100,GM0889,2022JJ00,1040.0,2950.0,2140.0,2.2
793,T001100,GM0889,2023JJ00,900.0,2880.0,1810.0,2.1
794,T001100,GM0889,2024JJ00,880.0,2930.0,1790.0,2.1
795,T001100,GM0007,2010JJ00,2700.0,3650.0,,
796,T001100,GM0007,2011JJ00,2150.0,3650.0,,
797,T001100,GM0007,2012JJ00,2300.0,3600.0,,
798,T001100,GM0007,2013JJ00,2400.0,3550.0,,
799,T001100,GM0007,2014JJ00,1800.0,3400.0,,
800,T001100,GM0007,2015JJ00,1890.0,3280.0,,
801,T001100,GM0007,2016JJ00,2020.0,3220.0,,
802,T001100,GM0007,2017JJ00,1900.0,3170.0,,
803,T001100,GM0007,2018JJ00,,,,
804,T001100,GM0007,2019JJ00,,,,
805,T001100,GM0007,2020JJ00,,,,
806,T001100,GM0007,2021JJ00,,,,
807,T001100,GM0007,2022JJ00,,,,
808,T001100,GM0007,2023JJ00,,,,
809,T001100,GM0007,2024JJ00,,,,
810,T001100,GM1945,2010JJ00,,,,
811,T001100,GM1945,2011JJ00,,,,
812,T001100,GM1945,2012JJ00,,,,
813,T001100,GM1945,2013JJ00,,,,
814,T001100,GM1945,2014JJ00,,,,
815,T001100,GM1945,2015JJ00,,,,
816,T001100,GM1945,2016JJ00,1580.0,3170.0,,
817,T001100,GM1945,2017JJ00,1520.0,3090.0,,
818,T001100,GM1945,2018JJ00,1510.0,2990.0,,
819,T001100,GM1945,2019JJ00,1410.0,2990.0,,
820,T001100,GM1945,2020JJ00,1340.0,3020.0,,
821,T001100,GM1945,2021JJ00,1480.0,3050.0,2650.0,
822,T001100,GM1945,2022JJ00,1090.0,2820.0,2250.0,
823,T001100,GM1945,2023JJ00,960.0,2730.0,1980.0,
824,T001100,GM1945,2024JJ00,940.0,2770.0,1900.0,
825,T001100,GM0491,2010JJ00,2100.0,3650.0,,
826,T001100,GM0491,2011JJ00,1650.0,3600.0,,
827,T001100,GM0491,2012JJ00,1700.0,3450.0,,
828,T001100,GM0491,2013JJ00,1850.0,3500.0,,
829,T001100,GM0491,2014JJ00,1350.0,3250.0,,
830,T001100,GM0491,2015JJ00,,,,
831,T001100,GM0491,2016JJ00,,,,
832,T001100,GM0491,2017JJ00,,,,
833,T001100,GM0491,2018JJ00,,,,
834,T001100,GM0491,2019JJ00,,,,
835,T001100,GM0491,2020JJ00,,,,
836,T001100,GM0491,2021JJ00,,,,
837,T001100,GM0491,2022JJ00,,,,
838,T001100,GM0491,2023JJ00,,,,
839,T001100,GM0491,2024JJ00,,,,
840,T001100,GM1724,2010JJ00,2450.0,4100.0,,
841,T001100,GM1724,2011JJ00,1950.0,4150.0,,
842,T001100,GM1724,2012JJ00,2100.0,4050.0,,
843,T001100,GM1724,2013JJ00,2150.0,4000.0,,
844,T001100,GM1724,2014JJ00,1600.0,3850.0,,
845,T001100,GM1724,2015JJ00,1670.0,3760.0,,
846,T001100,GM1724,2016JJ00,1780.0,3700.0,,
847,T001100,GM1724,2017JJ00,1710.0,3690.0,,
848,T001100,GM1724,2018JJ00,1710.0,3630.0,,
849,T001100,GM1724,2019JJ00,1590.0,3500.0,,
850,T001100,GM1724,2020JJ00,1480.0,3490.0,,
851,T001100,GM1724,2021JJ00,1660.0,3530.0,2890.0,
852,T001100,GM1724,2022JJ00,1220.0,3280.0,2400.0,
853,T001100,GM1724,2023JJ00,1050.0,3170.0,2020.0,
854,T001100,GM1724,2024JJ00,1020.0,3270.0,2020.0,
855,T001100,GM0893,2010JJ00,2400.0,4150.0,,
856,T001100,GM0893,2011JJ00,1800.0,4000.0,,
857,T001100,GM0893,2012JJ00,1900.0,3950.0,,
858,T001100,GM0893,2013JJ00,2000.0,3900.0,,
859,T001100,GM0893,2014JJ00,1500.0,3700.0,,
860,T001100,GM0893,2015JJ00,1600.0,3630.0,,
861,T001100,GM0893,2016JJ00,1660.0,3570.0,,
862,T001100,GM0893,2017JJ00,1600.0,3520.0,,
863,T001100,GM0893,2018JJ00,1620.0,3540.0,,
864,T001100,GM0893,2019JJ00,1520.0,3440.0,,
865,T001100,GM0893,2020JJ00,1450.0,3460.0,,
866,T001100,GM0893,2021JJ00,1630.0,3440.0,2850.0,
867,T001100,GM0893,2022JJ00,1180.0,3190.0,2370.0,
868,T001100,GM0893,2023JJ00,1020.0,3080.0,1980.0,
869,T001100,GM0893,2024JJ00,1000.0,3100.0,1780.0,
870,T001100,GM0373,2010JJ00,2400.0,3450.0,,
871,T001100,GM0373,2011JJ00,1900.0,3450.0,,
872,T001100,GM0373,2012JJ00,2000.0,3400.0,,
873,T001100,GM0373,2013JJ00,2100.0,3300.0,,
874,T001100,GM0373,2014JJ00,1600.0,3200.0,,
875,T001100,GM0373,2015JJ00,1690.0,3150.0,,
876,T001100,GM0373,2016JJ00,1770.0,3070.0,,
877,T001100,GM0373,2017JJ00,1670.0,2990.0,,
878,T001100,GM0373,2018JJ00,1680.0,2890.0,,
879,T001100,GM0373,2019JJ00,1540.0,2840.0,,
880,T001100,GM0373,2020JJ00,1430.0,2820.0,,
881,T001100,GM0373,2021JJ00,1630.0,2900.0,2480.0,
882,T001100,GM0373,2022JJ00,1210.0,2650.0,2100.0,
883,T001100,GM0373,2023JJ00,1090.0,2580.0,1900.0,
884,T001100,GM0373,2024JJ00,1050.0,2620.0,1830.0,
885,T001100,GM0748,2010JJ00,1800.0,3300.0,,
886,T001100,GM0748,2011JJ00,1350.0,3300.0,,
887,T001100,GM0748,2012JJ00,1500.0,3350.0,,
888,T001100,GM0748,2013JJ00,1600.0,3300.0,,
889,T001100,GM0748,2014JJ00,1150.0,3150.0,,
890,T001100,GM0748,2015JJ00,1250.0,3090.0,,
891,T001100,GM0748,2016JJ00,1280.0,3010.0,,
892,T001100,GM0748,2017JJ00,1220.0,2970.0,,
893,T001100,GM0748,2018JJ00,1240.0,2930.0,,
894,T001100,GM0748,2019JJ00,1140.0,2820.0,,3.8
895,T001100,GM0748,2020JJ00,1090.0,2860.0,,3.3
896,T001100,GM0748,2021JJ00,1210.0,2870.0,2530.0,3.3
