ID,Bestemming,Perioden,WaardeInWerkelijkePrijzen_1,WaardePrijsniveau2005_2,VolumemutatieTOVVoorafgaandJaar_3,Prijsindexcijfers_4
521,307610,2006JJ00,1577.0,1559.0,-12.4,101.2
522,307610,2007JJ00,1797.0,1737.0,11.4,103.5
523,307610,2008JJ00,1904.0,1804.0,3.8,105.6
524,307610,2009JJ00,1640.0,1535.0,-14.9,106.9
525,307610,2010JJ00,1543.0,1425.0,-7.1,108.3
526,307610,2011JJ00,1457.0,1346.0,-5.6,108.3
527,307610,2012JJ00,,,,
528,307600,1969JJ00,,,,
529,307600,1970JJ00,,,,
530,307600,1971JJ00,,,,
531,307600,1972JJ00,,,,
532,307600,1973JJ00,,,,
533,307600,1974JJ00,,,,
534,307600,1975JJ00,,,,
535,307600,1976JJ00,,,,
536,307600,1977JJ00,,,,
537,307600,1978JJ00,,,,
538,307600,1979JJ00,,,,
539,307600,1980JJ00,,,,
540,307600,1981JJ00,,,,
541,307600,1982JJ00,,,,
542,307600,1983JJ00,,,,
543,307600,1984JJ00,,,,
544,307600,1985JJ00,,,,
545,307600,1986JJ00,,,,
546,307600,1987JJ00,,,,
547,307600,1988JJ00,981.0,1088.0,,90.1
548,307600,1989JJ00,953.0,1041.0,-4.4,91.6
549,307600,1990JJ00,1009.0,1085.0,4.3,93.0
550,307600,1991JJ00,1117.0,1185.0,9.2,94.2
551,307600,1992JJ00,1225.0,1283.0,8.2,95.5
552,307600,1993JJ00,1162.0,1211.0,-5.6,96.0
553,307600,1994JJ00,1067.0,1107.0,-8.6,96.4
554,307600,1995JJ00,1022.0,1057.0,-4.5,96.7
555,307600,1996JJ00,1135.0,1185.0,12.1,95.8
556,307600,1997JJ00,1194.0,1258.0,6.2,94.9
557,307600,1998JJ00,1123.0,1184.0,-5.9,94.8
558,307600,1999JJ00,1213.0,1274.0,7.6,95.2
559,307600,2000JJ00,1216.0,1260.0,-1.1,96.5
560,307600,2001JJ00,1225.0,1256.0,-0.3,97.5
561,307600,2002JJ00,1274.0,1292.0,2.9,98.6
562,307600,2003JJ00,1280.0,1310.0,1.4,97.7
563,307600,2004JJ00,1259.0,1276.0,-2.7,98.7
564,307600,2005JJ00,1388.0,1388.0,8.8,100.0
565,307600,2006JJ00,1229.0,1215.0,-12.5,101.2
566,307600,2007JJ00,1405.0,1356.0,11.6,103.6
567,307600,2008JJ00,1411.0,1336.0,-1.5,105.6
568,307600,2009JJ00,1347.0,1262.0,-5.5,106.7
569,307600,2010JJ00,1325.0,1226.0,-2.9,108.1
570,307600,2011JJ00,1274.0,1179.0,-3.8,108.1
571,307600,2012JJ00,,,,
572,311300,1969JJ00,,,,
573,311300,1970JJ00,,,,
574,311300,1971JJ00,,,,
575,311300,1972JJ00,,,,
576,311300,1973JJ00,,,,
577,311300,1974JJ00,,,,
578,311300,1975JJ00,,,,
579,311300,1976JJ00,,,,
580,311300,1977JJ00,,,,
581,311300,1978JJ00,,,,
582,311300,1979JJ00,,,,
583,311300,1980JJ00,,,,
584,311300,1981JJ00,,,,
585,311300,1982JJ00,,,,
586,311300,1983JJ00,,,,
587,311300,1984JJ00,,,,
588,311300,1985JJ00,,,,
589,311300,1986JJ00,,,,
590,311300,1987JJ00,,,,
591,311300,1988JJ00,217.0,244.0,,89.0
592,311300,1989JJ00,215.0,238.0,-2.3,90.2
593,311300,1990JJ00,242.0,264.0,10.7,91.7
594,311300,1991JJ00,263.0,282.0,7.0,93.1
595,311300,1992JJ00,280.0,297.0,5.3,94.2
596,311300,1993JJ00,268.0,283.0,-5.0,94.9
597,311300,1994JJ00,255.0,268.0,-5.2,95.2
598,311300,1995JJ00,242.0,253.0,-5.5,95.6
599,311300,1996JJ00,262.0,277.0,9.5,94.6
600,311300,1997JJ00,286.0,305.0,9.9,93.9
601,311300,1998JJ00,261.0,278.0,-8.7,93.9
602,311300,1999JJ00,288.0,307.0,10.3,93.9
603,311300,2000JJ00,303.0,317.0,3.5,95.5
604,311300,2001JJ00,305.0,315.0,-0.7,96.7
605,311300,2002JJ00,240.0,244.0,-22.6,98.4
606,311300,2003JJ00,230.0,235.0,-3.8,98.0
607,311300,2004JJ00,239.0,241.0,2.6,99.2
608,311300,2005JJ00,249.0,249.0,3.3,100.0
609,311300,2006JJ00,209.0,207.0,-16.9,101.0
610,311300,2007JJ00,232.0,226.0,9.1,102.7
611,311300,2008JJ00,281.0,266.0,17.7,105.7
612,311300,2009JJ00,246.0,228.0,-14.2,107.9
613,311300,2010JJ00,144.0,130.0,-43.1,111.0
614,311300,2011JJ00,118.0,106.0,-18.1,111.0
615,311300,2012JJ00,,,,
616,312200,1969JJ00,,,,
617,312200,1970JJ00,,,,
618,312200,1971JJ00,,,,
619,312200,1972JJ00,,,,
620,312200,1973JJ00,,,,
621,312200,1974JJ00,,,,
622,312200,1975JJ00,,,,
623,312200,1976JJ00,,,,
624,312200,1977JJ00,,,,
625,312200,1978JJ00,,,,
626,312200,1979JJ00,,,,
627,312200,1980JJ00,,,,
628,312200,1981JJ00,,,,
629,312200,1982JJ00,,,,
630,312200,1983JJ00,,,,
631,312200,1984JJ00,,,,
632,312200,1985JJ00,,,,
633,312200,1986JJ00,,,,
634,312200,1987JJ00,,,,
635,312200,1988JJ00,57.0,58.0,,97.6
636,312200,1989JJ00,57.0,58.0,0.0,97.6
637,312200,1990JJ00,64.0,66.0,12.3,97.6
638,312200,1991JJ00,72.0,72.0,9.4,100.4
639,312200,1992JJ00,75.0,75.0,4.2,100.4
640,312200,1993JJ00,72.0,71.0,-5.3,101.8
641,312200,1994JJ00,68.0,69.0,-2.8,98.9
642,312200,1995JJ00,67.0,68.0,-1.5,98.9
643,312200,1996JJ00,75.0,76.0,11.9,98.9
644,312200,1997JJ00,80.0,83.0,9.3,96.5
645,312200,1998JJ00,74.0,78.0,-6.3,95.2
646,312200,1999JJ00,83.0,86.0,10.8,96.3
647,312200,2000JJ00,83.0,87.0,1.2,95.2
648,312200,2001JJ00,81.0,85.0,-2.4,95.2
649,312200,2002JJ00,146.0,151.0,77.8,96.5
650,312200,2003JJ00,140.0,145.0,-4.1,96.5
651,312200,2004JJ00,140.0,143.0,-1.4,97.9
652,312200,2005JJ00,143.0,143.0,0.0,100.0
653,312200,2006JJ00,139.0,137.0,-4.2,101.5
654,312200,2007JJ00,160.0,155.0,12.9,103.4
655,312200,2008JJ00,212.0,202.0,30.6,104.9
656,312200,2009JJ00,47.0,44.0,-78.3,107.2
657,312200,2010JJ00,74.0,70.0,59.6,105.7
658,312200,2011JJ00,65.0,61.0,-12.2,105.7
659,312200,2012JJ00,,,,
660,312505,1969JJ00,107.0,234.0,,45.8
661,312505,1970JJ00,115.0,231.0,-0.9,49.7
662,312505,1971JJ00,112.0,207.0,-10.4,54.1
663,312505,1972JJ00,87.0,154.0,-25.9,56.7
664,312505,1973JJ00,101.0,175.0,13.8,57.8
665,312505,1974JJ00,88.0,137.0,-21.8,64.4
666,312505,1975JJ00,86.0,120.0,-12.5,71.9
667,312505,1976JJ00,92.0,118.0,-1.2,77.8
668,312505,1977JJ00,97.0,121.0,2.2,80.3
669,312505,1978JJ00,92.0,111.0,-8.2,83.0
670,312505,1979JJ00,105.0,120.0,8.7,87.2
671,312505,1980JJ00,103.0,111.0,-7.6,92.6
672,312505,1981JJ00,82.0,82.0,-26.2,99.9
673,312505,1982JJ00,103.0,98.0,19.5,105.0
674,312505,1983JJ00,102.0,95.0,-2.9,107.1
675,312505,1984JJ00,130.0,120.0,25.5,108.8
676,312505,1985JJ00,141.0,129.0,7.7,109.5
677,312505,1986JJ00,154.0,142.0,9.9,108.8
678,312505,1987JJ00,143.0,130.0,-7.8,109.6
679,312505,1988JJ00,160.0,146.0,11.9,109.6
680,312505,1989JJ00,179.0,162.0,11.3,110.2
681,312505,1990JJ00,169.0,152.0,-6.1,110.9
682,312505,1991JJ00,166.0,149.0,-2.4,111.5
683,312505,1992JJ00,155.0,139.0,-6.6,111.5
684,312505,1993JJ00,133.0,119.0,-14.2,111.5
685,312505,1994JJ00,119.0,108.0,-9.8,110.6
686,312505,1995JJ00,126.0,115.0,6.7,109.7
687,312505,1996JJ00,119.0,111.0,-3.2,107.0
688,312505,1997JJ00,119.0,112.0,0.8,106.1
689,312505,1998JJ00,144.0,138.0,23.5,104.0
690,312505,1999JJ00,160.0,157.0,13.2,102.1
691,312505,2000JJ00,140.0,136.0,-13.1,102.8
692,312505,2001JJ00,123.0,121.0,-11.4,102.0
693,312505,2002JJ00,111.0,110.0,-8.9,101.1
694,312505,2003JJ00,97.0,98.0,-10.8,99.0
695,312505,2004JJ00,104.0,106.0,8.2,98.1
696,312505,2005JJ00,104.0,104.0,-1.9,100.0
697,312505,2006JJ00,91.0,90.0,-13.5,101.1
698,312505,2007JJ00,120.0,117.0,29.7,102.8
699,312505,2008JJ00,149.0,142.0,21.7,104.9
700,312505,2009JJ00,78.0,73.0,-48.3,106.3
701,312505,2010JJ00,81.0,72.0,-1.3,111.8
702,312505,2011JJ00,78.0,70.0,-3.7,111.8
703,312505,2012JJ00,,,,
704,315810,1969JJ00,181.0,387.0,,46.8
705,315810,1970JJ00,259.0,511.0,32.0,50.7
706,315810,1971JJ00,234.0,424.0,-17.0,55.2
707,315810,1972JJ00,246.0,430.0,1.3,57.3
708,315810,1973JJ00,236.0,400.0,-6.9,59.0
709,315810,1974JJ00,287.0,441.0,10.2,65.1
710,315810,1975JJ00,250.0,345.0,-21.6,72.4
711,315810,1976JJ00,278.0,359.0,4.0,77.4
712,315810,1977JJ00,340.0,428.0,19.1,79.5
713,315810,1978JJ00,367.0,445.0,4.1,82.4
714,315810,1979JJ00,552.0,642.0,44.1,86.0
715,315810,1980JJ00,484.0,537.0,-16.3,90.1
716,315810,1981JJ00,480.0,494.0,-8.1,97.2
717,315810,1982JJ00,415.0,407.0,-17.5,101.8
718,315810,1983JJ00,394.0,380.0,-6.7,103.7
719,315810,1984JJ00,571.0,547.0,43.9,104.4
720,315810,1985JJ00,619.0,592.0,8.2,104.6
721,315810,1986JJ00,710.0,686.0,16.0,103.4
722,315810,1987JJ00,1051.0,1010.0,47.2,104.0
723,315810,1988JJ00,875.0,837.0,-17.1,104.5
724,315810,1989JJ00,823.0,780.0,-6.9,105.5
725,315810,1990JJ00,953.0,893.0,14.5,106.8
726,315810,1991JJ00,995.0,925.0,3.7,107.5
727,315810,1992JJ00,796.0,738.0,-20.3,107.9
728,315810,1993JJ00,788.0,730.0,-1.0,107.9
729,315810,1994JJ00,873.0,813.0,11.3,107.4
730,315810,1995JJ00,955.0,893.0,9.9,107.0
731,315810,1996JJ00,989.0,939.0,5.2,105.3
732,315810,1997JJ00,972.0,936.0,-0.4,103.9
733,315810,1998JJ00,1234.0,1198.0,28.1,103.0
734,315810,1999JJ00,1049.0,1031.0,-13.9,101.7
735,315810,2000JJ00,987.0,961.0,-6.9,102.7
736,315810,2001JJ00,964.0,935.0,-2.6,103.1
737,315810,2002JJ00,942.0,916.0,-2.1,102.9
738,315810,2003JJ00,649.0,647.0,-29.4,100.4
739,315810,2004JJ00,769.0,768.0,18.8,100.1
740,315810,2005JJ00,863.0,863.0,12.4,100.0
741,315810,2006JJ00,681.0,680.0,-21.2,100.1
742,315810,2007JJ00,737.0,729.0,7.2,101.1
743,315810,2008JJ00,724.0,699.0,-4.1,103.5
744,315810,2009JJ00,517.0,500.0,-28.5,103.3
745,315810,2010JJ00,433.0,420.0,-16.1,103.1
746,315810,2011JJ00,476.0,463.0,10.2,102.9
747,315810,2012JJ00,,,,
748,315800,1969JJ00,,,,
749,315800,1970JJ00,,,,
750,315800,1971JJ00,,,,
751,315800,1972JJ00,,,,
752,315800,1973JJ00,,,,
753,315800,1974JJ00,,,,
754,315800,1975JJ00,,,,
755,315800,1976JJ00,,,,
756,315800,1977JJ00,,,,
757,315800,1978JJ00,,,,
758,315800,1979JJ00,,,,
759,315800,1980JJ00,,,,
760,315800,1981JJ00,,,,
761,315800,1982JJ00,,,,
762,315800,1983JJ00,,,,
763,315800,1984JJ00,,,,
764,315800,1985JJ00,,,,
765,315800,1986JJ00,,,,
766,315800,1987JJ00,,,,
767,315800,1988JJ00,58.0,53.0,,108.7
768,315800,1989JJ00,59.0,54.0,1.7,108.7
769,315800,1990JJ00,67.0,61.0,11.9,110.3
770,315800,1991JJ00,67.0,61.0,0.0,110.3
771,315800,1992JJ00,51.0,46.0,-23.9,110.3
772,315800,1993JJ00,60.0,54.0,17.6,110.3
773,315800,1994JJ00,58.0,53.0,-3.3,110.3
774,315800,1995JJ00,81.0,74.0,41.4,109.0
775,315800,1996JJ00,95.0,89.0,19.8,106.7
776,315800,1997JJ00,100.0,96.0,7.4,104.6
777,315800,1998JJ00,125.0,120.0,26.0,103.8
778,315800,1999JJ00,130.0,127.0,5.6,102.2
779,315800,2000JJ00,91.0,90.0,-29.2,101.1
780,315800,2001JJ00,119.0,118.0,30.8,101.1
781,315800,2002JJ00,90.0,90.0,-23.5,100.0
782,315800,2003JJ00,73.0,73.0,-18.9,100.0
783,315800,2004JJ00,73.0,73.0,0.0,100.0
784,315800,2005JJ00,102.0,102.0,39.7,100.0
785,315800,2006JJ00,91.0,91.0,-10.8,100.0
786,315800,2007JJ00,158.0,157.0,72.5,100.6
787,315800,2008JJ00,115.0,111.0,-29.1,103.3
788,315800,2009JJ00,78.0,75.0,-33.0,104.7
789,315800,2010JJ00,63.0,64.0,-14.1,98.4
790,315800,2011JJ00,66.0,67.0,4.8,98.4
791,315800,2012JJ00,,,,
792,317100,1969JJ00,,,,
793,317100,1970JJ00,,,,
794,317100,1971JJ00,,,,
795,317100,1972JJ00,,,,
796,317100,1973JJ00,,,,
797,317100,1974JJ00,,,,
798,317100,1975JJ00,,,,
799,317100,1976JJ00,,,,
800,317100,1977JJ00,,,,
801,317100,1978JJ00,,,,
802,317100,1979JJ00,,,,
803,317100,1980JJ00,,,,
804,317100,1981JJ00,,,,
805,317100,1982JJ00,,,,
806,317100,1983JJ00,,,,
807,317100,1984JJ00,,,,
808,317100,1985JJ00,,,,
809,317100,1986JJ00,,,,
810,317100,1987JJ00,,,,
811,317100,1988JJ00,392.0,386.0,,101.6
812,317100,1989JJ00,383.0,373.0,-3.3,102.6
813,317100,1990JJ00,430.0,415.0,11.2,103.6
814,317100,1991JJ00,522.0,499.0,20.2,104.6
815,317100,1992JJ00,354.0,337.0,-32.4,104.9
816,317100,1993JJ00,334.0,317.0,-5.9,105.2
817,317100,1994JJ00,333.0,318.0,0.3,104.6
818,317100,1995JJ00,375.0,360.0,12.9,104.3
819,317100,1996JJ00,449.0,436.0,21.3,102.9
820,317100,1997JJ00,415.0,404.0,-7.3,102.7
821,317100,1998JJ00,529.0,521.0,28.9,101.5
822,317100,1999JJ00,465.0,465.0,-10.8,100.0
823,317100,2000JJ00,460.0,455.0,-2.2,101.1
824,317100,2001JJ00,455.0,448.0,-1.5,101.6
825,317100,2002JJ00,487.0,478.0,6.6,102.0
826,317100,2003JJ00,291.0,290.0,-39.2,100.3
827,317100,2004JJ00,418.0,419.0,44.3,99.8
828,317100,2005JJ00,461.0,461.0,10.0,100.0
829,317100,2006JJ00,316.0,314.0,-31.9,100.6
830,317100,2007JJ00,280.0,276.0,-12.0,101.4
831,317100,2008JJ00,251.0,243.0,-12.1,103.4
832,317100,2009JJ00,224.0,216.0,-11.2,103.9
833,317100,2010JJ00,201.0,188.0,-12.9,107.1
834,317100,2011JJ00,216.0,203.0,8.0,106.6
835,317100,2012JJ00,,,,
836,318600,1969JJ00,,,,
837,318600,1970JJ00,,,,
838,318600,1971JJ00,,,,
839,318600,1972JJ00,,,,
840,318600,1973JJ00,,,,
841,318600,1974JJ00,,,,
842,318600,1975JJ00,,,,
843,318600,1976JJ00,,,,
844,318600,1977JJ00,,,,
845,318600,1978JJ00,,,,
846,318600,1979JJ00,,,,
847,318600,1980JJ00,,,,
848,318600,1981JJ00,,,,
849,318600,1982JJ00,,,,
850,318600,1983JJ00,,,,
851,318600,1984JJ00,,,,
852,318600,1985JJ00,,,,
853,318600,1986JJ00,,,,
854,318600,1987JJ00,,,,
855,318600,1988JJ00,425.0,397.0,,107.1
856,318600,1989JJ00,381.0,352.0,-11.3,108.2
857,318600,1990JJ00,456.0,416.0,18.1,109.6
858,318600,1991JJ00,406.0,368.0,-11.4,110.2
859,318600,1992JJ00,391.0,353.0,-4.2,110.7
860,318600,1993JJ00,394.0,357.0,1.0,110.5
861,318600,1994JJ00,482.0,438.0,22.8,110.0
862,318600,1995JJ00,499.0,455.0,3.9,109.6
863,318600,1996JJ00,445.0,413.0,-9.2,107.6
864,318600,1997JJ00,457.0,434.0,4.9,105.3
865,318600,1998JJ00,580.0,554.0,27.8,104.6
866,318600,1999JJ00,454.0,438.0,-21.0,103.7
867,318600,2000JJ00,436.0,415.0,-5.3,105.1
868,318600,2001JJ00,390.0,370.0,-10.8,105.4
869,318600,2002JJ00,365.0,349.0,-5.6,104.6
870,318600,2003JJ00,285.0,283.0,-18.9,100.7
871,318600,2004JJ00,278.0,276.0,-2.5,100.7
872,318600,2005JJ00,300.0,300.0,8.6,100.0
873,318600,2006JJ00,274.0,275.0,-8.3,99.6
874,318600,2007JJ00,299.0,296.0,7.7,101.0
875,318600,2008JJ00,358.0,346.0,16.7,103.6
876,318600,2009JJ00,215.0,210.0,-39.1,102.2
877,318600,2010JJ00,169.0,168.0,-20.0,100.4
878,318600,2011JJ00,194.0,193.0,14.8,100.4
879,318600,2012JJ00,,,,
880,320000,1969JJ00,180.0,433.0,,41.6
881,320000,1970JJ00,114.0,253.0,-41.7,45.1
882,320000,1971JJ00,181.0,372.0,47.4,48.6
883,320000,1972JJ00,223.0,446.0,19.9,50.0
884,320000,1973JJ00,129.0,252.0,-43.5,51.2
885,320000,1974JJ00,61.0,108.0,-57.4,56.7
886,320000,1975JJ00,91.0,143.0,32.8,63.7
887,320000,1976JJ00,63.0,94.0,-34.1,66.9
888,320000,1977JJ00,58.0,84.0,-11.1,69.3
889,320000,1978JJ00,107.0,150.0,79.3,71.3
890,320000,1979JJ00,102.0,137.0,-8.4,74.2
891,320000,1980JJ00,422.0,548.0,299.0,77.0
892,320000,1981JJ00,268.0,325.0,-40.8,82.5
893,320000,1982JJ00,164.0,190.0,-41.4,86.2
894,320000,1983JJ00,237.0,271.0,42.7,87.3
895,320000,1984JJ00,541.0,623.0,129.5,86.8
896,320000,1985JJ00,861.0,996.0,59.9,86.4
897,320000,1986JJ00,681.0,801.0,-19.6,85.0
898,320000,1987JJ00,446.0,526.0,-34.4,84.8
899,320000,1988JJ00,660.0,774.0,47.3,85.2
900,320000,1989JJ00,194.0,230.0,-70.3,84.4
901,320000,1990JJ00,374.0,439.0,90.7,85.3
902,320000,1991JJ00,217.0,251.0,-42.8,86.5
903,320000,1992JJ00,277.0,325.0,29.5,85.2
904,320000,1993JJ00,286.0,334.0,2.9,85.5
905,320000,1994JJ00,245.0,288.0,-14.0,85.2
906,320000,1995JJ00,238.0,279.0,-2.9,85.2
907,320000,1996JJ00,266.0,316.0,13.0,84.2
908,320000,1997JJ00,1443.0,1696.0,437.2,85.1
909,320000,1998JJ00,363.0,428.0,-74.8,84.8
910,320000,1999JJ00,98.0,117.0,-72.7,84.0
911,320000,2000JJ00,185.0,221.0,89.8,83.5
912,320000,2001JJ00,134.0,135.0,-38.9,99.0
913,320000,2002JJ00,316.0,318.0,135.1,99.4
914,320000,2003JJ00,242.0,245.0,-23.1,99.0
915,320000,2004JJ00,280.0,283.0,15.7,99.0
916,320000,2005JJ00,382.0,382.0,35.0,100.0
917,320000,2006JJ00,363.0,359.0,-6.0,101.1
918,320000,2007JJ00,459.0,443.0,23.4,103.6
919,320000,2008JJ00,503.0,473.0,6.8,106.3
920,320000,2009JJ00,458.0,427.0,-9.7,107.3
921,320000,2010JJ00,463.0,423.0,-0.9,109.4
922,320000,2011JJ00,539.0,489.0,15.6,110.2
923,320000,2012JJ00,,,,
924,320705,1969JJ00,520.0,1142.0,,45.5
925,320705,1970JJ00,844.0,1716.0,50.2,49.2
926,320705,1971JJ00,851.0,1610.0,-6.2,52.8
927,320705,1972JJ00,701.0,1279.0,-20.6,54.8
928,320705,1973JJ00,589.0,1047.0,-18.1,56.2
929,320705,1974JJ00,569.0,919.0,-12.2,61.9
930,320705,1975JJ00,626.0,911.0,-0.9,68.7
931,320705,1976JJ00,846.0,1159.0,27.2,73.0
932,320705,1977JJ00,1081.0,1452.0,25.3,74.5
933,320705,1978JJ00,822.0,1068.0,-26.5,77.0
934,320705,1979JJ00,592.0,743.0,-30.4,79.7
935,320705,1980JJ00,687.0,830.0,11.7,82.8
936,320705,1981JJ00,761.0,856.0,3.2,88.9
937,320705,1982JJ00,819.0,887.0,3.5,92.4
938,320705,1983JJ00,927.0,987.0,11.4,93.9
939,320705,1984JJ00,1270.0,1355.0,37.2,93.8
940,320705,1985JJ00,1323.0,1415.0,4.5,93.5
941,320705,1986JJ00,1465.0,1590.0,12.3,92.2
942,320705,1987JJ00,1566.0,1698.0,6.8,92.2
943,320705,1988JJ00,1467.0,1584.0,-6.7,92.6
944,320705,1989JJ00,1968.0,2099.0,32.4,93.8
945,320705,1990JJ00,1852.0,1958.0,-6.7,94.6
946,320705,1991JJ00,1818.0,1895.0,-3.2,95.9
947,320705,1992JJ00,1593.0,1646.0,-13.1,96.8
948,320705,1993JJ00,1296.0,1336.0,-18.8,97.0
949,320705,1994JJ00,1246.0,1289.0,-3.5,96.7
950,320705,1995JJ00,1286.0,1331.0,3.3,96.6
951,320705,1996JJ00,1570.0,1638.0,23.0,95.9
952,320705,1997JJ00,1709.0,1783.0,8.9,95.9
953,320705,1998JJ00,1805.0,1872.0,5.0,96.4
954,320705,1999JJ00,1977.0,2049.0,9.4,96.5
955,320705,2000JJ00,1711.0,1750.0,-14.6,97.8
956,320705,2001JJ00,1343.0,1367.0,-21.9,98.3
957,320705,2002JJ00,2103.0,2113.0,54.7,99.5
958,320705,2003JJ00,2181.0,2206.0,4.4,98.9
959,320705,2004JJ00,1418.0,1432.0,-35.1,99.0
960,320705,2005JJ00,1414.0,1414.0,-1.3,100.0
961,320705,2006JJ00,1811.0,1797.0,27.1,100.8
962,320705,2007JJ00,1379.0,1344.0,-25.2,102.6
963,320705,2008JJ00,1804.0,1712.0,27.4,105.4
964,320705,2009JJ00,1618.0,1513.0,-11.6,106.9
965,320705,2010JJ00,1274.0,1177.0,-22.2,108.3
966,320705,2011JJ00,1713.0,1577.0,34.0,108.6
967,320705,2012JJ00,,,,
968,320700,1969JJ00,432.0,954.0,,45.3
969,320700,1970JJ00,703.0,1437.0,50.7,48.9
970,320700,1971JJ00,720.0,1372.0,-4.6,52.5
971,320700,1972JJ00,580.0,1071.0,-21.9,54.2
972,320700,1973JJ00,486.0,877.0,-18.1,55.4
973,320700,1974JJ00,470.0,770.0,-12.1,61.0
974,320700,1975JJ00,512.0,756.0,-1.9,67.8
975,320700,1976JJ00,705.0,981.0,29.9,71.8
976,320700,1977JJ00,905.0,1237.0,26.1,73.1
977,320700,1978JJ00,688.0,912.0,-26.3,75.4
978,320700,1979JJ00,490.0,628.0,-31.1,78.0
979,320700,1980JJ00,568.0,703.0,11.8,80.8
980,320700,1981JJ00,625.0,720.0,2.5,86.8
981,320700,1982JJ00,673.0,745.0,3.5,90.3
982,320700,1983JJ00,770.0,838.0,12.5,91.8
983,320700,1984JJ00,1059.0,1155.0,37.8,91.7
984,320700,1985JJ00,1100.0,1204.0,4.2,91.3
985,320700,1986JJ00,1217.0,1351.0,12.2,90.1
986,320700,1987JJ00,1282.0,1423.0,5.3,90.1
987,320700,1988JJ00,1177.0,1300.0,-8.7,90.5
988,320700,1989JJ00,1592.0,1734.0,33.4,91.8
989,320700,1990JJ00,1517.0,1635.0,-5.7,92.8
990,320700,1991JJ00,1453.0,1544.0,-5.5,94.1
991,320700,1992JJ00,1297.0,1365.0,-11.6,95.0
992,320700,1993JJ00,1044.0,1095.0,-19.7,95.3
993,320700,1994JJ00,1015.0,1067.0,-2.6,95.1
994,320700,1995JJ00,1032.0,1084.0,1.6,95.2
995,320700,1996JJ00,1302.0,1376.0,26.9,94.6
996,320700,1997JJ00,1438.0,1515.0,10.1,94.9
997,320700,1998JJ00,1504.0,1573.0,3.8,95.6
998,320700,1999JJ00,1598.0,1669.0,6.1,95.8
999,320700,2000JJ00,1400.0,1443.0,-13.5,97.0
1000,320700,2001JJ00,1110.0,1129.0,-21.8,98.3
1001,320700,2002JJ00,1782.0,1793.0,58.8,99.4
1002,320700,2003JJ00,1873.0,1895.0,5.7,98.8
1003,320700,2004JJ00,1171.0,1183.0,-37.6,99.0
1004,320700,2005JJ00,1195.0,1195.0,1.0,100.0
1005,320700,2006JJ00,1551.0,1539.0,28.8,100.8
1006,320700,2007JJ00,1173.0,1142.0,-25.8,102.7
1007,320700,2008JJ00,1565.0,1485.0,30.0,105.4
1008,320700,2009JJ00,1363.0,1274.0,-14.2,107.0
1009,320700,2010JJ00,1072.0,990.0,-22.3,108.3
1010,320700,2011JJ00,1587.0,1459.0,47.4,108.8
1011,320700,2012JJ00,,,,
1012,323200,1969JJ00,88.0,191.0,,46.1
1013,323200,1970JJ00,141.0,282.0,47.7,50.0
1014,323200,1971JJ00,131.0,242.0,-14.2,54.1
1015,323200,1972JJ00,121.0,211.0,-13.0,57.5
1016,323200,1973JJ00,103.0,172.0,-18.2,59.8
1017,323200,1974JJ00,99.0,151.0,-12.6,65.8
1018,323200,1975JJ00,114.0,157.0,4.0,72.8
1019,323200,1976JJ00,141.0,180.0,14.9,78.3
1020,323200,1977JJ00,176.0,218.0,21.3,80.6
1021,323200,1978JJ00,134.0,159.0,-27.3,84.4
1022,323200,1979JJ00,102.0,116.0,-26.9,87.9
1023,323200,1980JJ00,119.0,129.0,10.8,92.5
1024,323200,1981JJ00,136.0,137.0,6.7,99.1
1025,323200,1982JJ00,146.0,142.0,3.7,102.6
1026,323200,1983JJ00,157.0,151.0,6.2,103.9
1027,323200,1984JJ00,211.0,203.0,34.4,103.9
1028,323200,1985JJ00,223.0,215.0,5.7,103.9
1029,323200,1986JJ00,248.0,242.0,13.0,102.3
1030,323200,1987JJ00,284.0,277.0,14.1,102.6
1031,323200,1988JJ00,290.0,283.0,2.1,102.6
1032,323200,1989JJ00,376.0,363.0,28.6,103.5
1033,323200,1990JJ00,335.0,324.0,-10.9,103.5
1034,323200,1991JJ00,365.0,348.0,7.5,104.9
1035,323200,1992JJ00,296.0,281.0,-19.2,105.2
1036,323200,1993JJ00,252.0,239.0,-14.9,105.2
1037,323200,1994JJ00,231.0,221.0,-7.5,104.3
1038,323200,1995JJ00,254.0,245.0,10.8,103.5
1039,323200,1996JJ00,268.0,263.0,7.1,102.0
1040,323200,1997JJ00,271.0,270.0,2.6,100.5
1041,323200,1998JJ00,301.0,300.0,11.4,100.2
1042,323200,1999JJ00,379.0,379.0,26.2,99.9
1043,323200,2000JJ00,311.0,307.0,-19.0,101.2
1044,323200,2001JJ00,233.0,238.0,-22.5,97.9
1045,323200,2002JJ00,321.0,321.0,34.8,100.1
1046,323200,2003JJ00,308.0,311.0,-3.1,99.1
1047,323200,2004JJ00,247.0,249.0,-19.8,99.1
1048,323200,2005JJ00,219.0,219.0,-12.1,100.0
1049,323200,2006JJ00,260.0,258.0,17.8,100.8
1050,323200,2007JJ00,206.0,201.0,-21.9,102.3
1051,323200,2008JJ00,239.0,227.0,12.6,105.4
1052,323200,2009JJ00,255.0,239.0,5.4,106.6
1053,323200,2010JJ00,202.0,187.0,-22.0,108.2
1054,323200,2011JJ00,126.0,117.0,-37.1,107.4
1055,323200,2012JJ00,,,,
1056,323705,1969JJ00,98.0,217.0,,45.2
