ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
5277,TG04  ,2008KW02,664.7,617.1,47.7,47.2,35.5,7.5,1.2,,,,,,,,,,,,,2766.9,2592.5,174.4,172.0,122.5,28.3,6.5,,,,,,,,,,,,
5278,TG04  ,2008MM07,254.9,222.0,32.9,32.7,24.0,5.8,,,,,,,,,,,,,,1573.6,1423.8,149.8,148.0,108.0,25.7,,,,,,,,,,,,,
5279,TG04  ,2008MM08,304.9,276.5,28.4,28.1,17.8,8.7,,,,,,,,,,,,,,1873.0,1759.2,113.9,112.5,67.9,34.5,,,,,,,,,,,,,
5280,TG04  ,2008MM09,174.6,161.1,13.4,13.4,10.9,1.7,,,,,,,,,,,,,,763.0,712.0,51.0,50.5,40.6,6.0,,,,,,,,,,,,,
5281,TG04  ,2008KW03,734.4,659.7,74.7,74.2,52.8,16.2,1.4,,,,,1.3,,,,,,,,4209.6,3895.0,314.6,311.1,216.5,66.2,8.2,,,,,6.5,,,,,,,
5282,TG04  ,2008MM10,175.6,156.3,19.3,19.2,15.9,2.2,,,,,,,,,,,,,,768.6,675.3,93.4,93.2,78.7,8.8,,,,,,,,,,,,,
5283,TG04  ,2008MM11,82.9,77.8,5.2,3.7,2.4,,,,,,,,,,,,1.5,,,312.8,292.3,20.5,15.8,10.2,,,,,,,,,,,,4.6,,
5284,TG04  ,2008MM12,74.7,72.0,2.8,2.8,2.0,,,,,,,,,,,,,,,314.5,303.9,10.6,10.6,7.4,,,,,,,,,,,,,,
5285,TG04  ,2008KW04,333.3,306.0,27.3,25.7,20.3,3.6,,,,,,,,,,,1.5,,,1396.0,1271.5,124.5,119.6,96.4,14.2,,,,,,,,,,,4.6,,
5286,TG04  ,2008JJ00,1971.7,1798.0,173.6,171.0,127.5,30.4,3.4,1.6,1.3,,,2.9,,1.3,1.2,,1.6,,,9276.4,8560.9,715.4,703.8,517.1,120.4,18.6,9.6,4.4,,,12.9,,7.5,6.9,,5.5,,
5287,TG04  ,2009MM01,57.7,53.4,4.3,4.2,3.7,,,,,,,,,,,,,,,227.9,210.6,17.3,17.1,15.3,,,,,,,,,,,,,,
5288,TG04  ,2009MM02,81.7,76.8,4.9,4.9,3.7,,,,,,,,,,,,,,,318.6,298.9,19.6,19.6,14.1,,,,,,,,,,,,,,
5289,TG04  ,2009MM03,73.8,69.3,4.4,4.4,3.9,,,,,,,,,,,,,,,267.7,250.7,16.9,16.9,14.2,,,,,,,,,,,,,,
5290,TG04  ,2009KW01,213.1,199.5,13.6,13.5,11.3,1.2,,,,,,,,,,,,,,814.2,760.3,53.9,53.6,43.6,5.1,,,,,,,,,,,,,
5291,TG04  ,2009MM04,168.6,147.9,20.7,20.6,13.8,4.9,,,,,,,,,,,,,,621.8,526.9,94.9,94.5,68.7,18.2,,,,,,,,,,,,,
5292,TG04  ,2009MM05,293.3,279.7,13.6,13.5,10.3,2.6,,,,,,,,,,,,,,1194.3,1141.2,53.1,52.5,41.5,7.7,,,,,,,,,,,,,
5293,TG04  ,2009MM06,244.6,224.5,20.1,20.0,15.8,2.5,,,,,,,,,,,,,,1107.7,1027.6,80.1,79.3,61.3,8.6,,,,,,,,,,,,,
5294,TG04  ,2009KW02,706.5,652.1,54.5,54.1,39.8,10.0,,,,,,1.0,,,,,,,,2923.8,2695.7,228.1,226.3,171.5,34.5,,,,,,4.4,,,,,,,
5295,TG04  ,2009MM07,245.7,222.0,23.7,23.7,16.2,5.1,,,,,,,,,,,,,,1644.4,1495.7,148.7,148.4,107.7,26.9,,,,,,,,,,,,,
5296,TG04  ,2009MM08,303.7,284.8,18.9,18.8,11.2,5.9,,,,,,,,,,,,,,2082.1,1976.7,105.5,104.9,66.0,30.3,,,,,,,,,,,,,
5297,TG04  ,2009MM09,195.3,184.9,10.4,10.3,7.4,1.6,,,,,,,,,,,,,,893.1,845.9,47.2,46.6,34.5,6.0,,,,,,,,,,,,,
5298,TG04  ,2009KW03,744.7,691.7,53.0,52.7,34.7,12.6,,,,,,1.1,,1.2,,,,,,4619.6,4318.3,301.4,299.9,208.1,63.2,,,,,,5.1,,7.1,,,,,
5299,TG04  ,2009MM10,180.1,159.5,20.6,20.5,17.5,1.7,,,,,,,,,,,,,,743.6,640.8,102.8,102.4,88.1,7.9,,,,,,,,,,,,,
5300,TG04  ,2009MM11,93.8,87.5,6.4,6.3,2.5,2.8,,,,,,,,,,,,,,356.4,329.2,27.2,27.0,9.9,12.5,,,,,,,,,,,,,
5301,TG04  ,2009MM12,100.2,94.9,5.3,5.3,3.5,1.3,,,,,,,,,,,,,,419.5,402.0,17.6,17.3,11.3,4.0,,,,,,,,,,,,,
5302,TG04  ,2009KW04,374.2,341.9,32.2,32.1,23.5,5.8,,,,,,,,,,,,,,1519.5,1372.0,147.5,146.7,109.2,24.4,,,,,,,,,,,,,
5303,TG04  ,2009JJ00,2038.5,1885.2,153.3,152.5,109.3,29.6,2.0,1.4,1.0,,,2.8,1.2,2.8,1.6,,,,,9877.1,9146.2,730.8,726.5,532.5,127.2,10.0,6.2,5.3,,,12.3,4.4,15.7,9.0,,,,
5304,TG04  ,2010MM01,65.8,60.1,5.8,5.7,4.8,,,,,,,,,,,,,,,280.5,253.8,26.6,26.0,22.0,,,,,,,,,,,,,,
5305,TG04  ,2010MM02,88.5,81.8,6.7,6.6,4.8,1.2,,,,,,,,,,,,,,349.5,321.8,27.7,27.6,19.4,5.1,,,,,,,,,,,,,
5306,TG04  ,2010MM03,92.9,82.8,10.2,9.9,8.2,,,,,,,,,,,,,,,329.6,282.7,46.9,46.2,35.9,,,,,,,,,,,,,,
5307,TG04  ,2010KW01,247.2,224.6,22.6,22.2,17.8,2.6,,,,,,,,,,,,,,959.6,858.4,101.2,99.8,77.3,10.6,,,,,,,,,,,,,
5308,TG04  ,2010MM04,157.4,134.5,22.9,22.7,13.0,7.4,,,,,,,,,,,,,,556.9,458.6,98.3,97.7,57.2,29.2,,,,,,,,,,,,,
5309,TG04  ,2010MM05,305.4,292.9,12.5,12.5,8.5,2.8,,,,,,,,,,,,,,1325.9,1274.1,51.8,51.6,36.2,9.3,,,,,,,,,,,,,
5310,TG04  ,2010MM06,199.3,184.9,14.4,14.2,10.2,1.9,,,,,,,,,,,,,,919.5,849.9,69.6,68.4,48.7,7.6,,,,,,,,,,,,,
5311,TG04  ,2010KW02,662.1,612.4,49.7,49.4,31.7,12.0,1.2,,,,,,,,,,,,,2802.3,2582.6,219.7,217.7,142.1,46.1,6.2,,,,,,,,,,,,
5312,TG04  ,2010MM07,260.9,234.4,26.5,26.3,16.9,6.3,,,,,,,,,,,,,,1711.2,1558.9,152.3,151.3,102.8,32.7,,,,,,,,,,,,,
5313,TG04  ,2010MM08,284.3,262.7,21.6,21.4,11.6,7.1,,,,,,,,,,,,,,1943.2,1819.3,123.9,122.8,68.6,38.1,,,,,,,,,,,,,
5314,TG04  ,2010MM09,164.6,155.8,8.8,8.6,6.4,,,,,,,,,,,,,,,758.9,716.1,42.8,42.2,32.0,,,,,,,,,,,,,,
5315,TG04  ,2010KW03,709.8,652.9,56.9,56.4,34.9,14.4,1.7,,,,,1.4,,1.2,1.1,,,,,4413.3,4094.3,319.1,316.3,203.4,75.2,9.3,,,,,6.4,,8.2,4.6,,,,
5316,TG04  ,2010MM10,168.1,148.7,19.5,19.4,16.6,1.6,,,,,,,,,,,,,,651.8,560.1,91.7,91.4,80.3,5.8,,,,,,,,,,,,,
5317,TG04  ,2010MM11,91.8,85.0,6.8,6.8,3.3,2.9,,,,,,,,,,,,,,339.9,311.3,28.6,28.4,12.5,12.2,,,,,,,,,,,,,
5318,TG04  ,2010MM12,88.6,83.5,5.1,5.1,2.8,1.5,,,,,,,,,,,,,,333.7,313.7,20.0,19.8,9.7,5.9,,,,,,,,,,,,,
5319,TG04  ,2010KW04,348.6,317.2,31.4,31.3,22.7,5.9,,,,,,,,,,,,,,1325.5,1185.1,140.3,139.7,102.4,23.9,,,,,,,,,,,,,
5320,TG04  ,2010JJ00,1967.7,1807.1,160.6,159.3,107.0,34.9,3.4,2.3,1.6,,,2.6,,3.7,2.3,,,,,9500.7,8720.4,780.3,773.6,525.3,155.8,17.9,11.2,7.1,,,11.6,,25.6,12.3,,,,
5321,TG04  ,2011MM01,67.9,60.6,7.3,7.2,5.5,1.1,,,,,,,,,,,,,,257.2,224.6,32.6,32.0,23.0,4.8,,,,,,,,,,,,,
5322,TG04  ,2011MM02,81.8,77.5,4.4,4.3,2.7,,,,,,,,,,,,,,,296.0,277.3,18.7,18.6,11.7,,,,,,,,,,,,,,
5323,TG04  ,2011MM03,88.3,82.4,5.8,5.8,3.6,1.5,,,,,,,,,,,,,,332.8,309.2,23.5,23.4,14.8,5.6,,,,,,,,,,,,,
5324,TG04  ,2011KW01,238.0,220.5,17.5,17.4,11.7,3.5,,,,,,,,,,,,,,886.0,811.2,74.9,74.1,49.4,13.9,,,,,,,,,,,,,
5325,TG04  ,2011MM04,190.4,161.7,28.7,28.7,17.3,9.0,,,,,,,,,,,,,,728.7,597.2,131.5,131.0,81.2,38.1,,,,,,,,,,,,,
5326,TG04  ,2011MM05,220.9,210.3,10.6,10.5,6.6,3.0,,,,,,,,,,,,,,890.6,848.1,42.5,42.0,26.6,10.3,,,,,,,,,,,,,
5327,TG04  ,2011MM06,251.5,237.5,13.9,13.7,8.9,3.4,,,,,,,,,,,,,,1207.8,1143.4,64.4,63.3,41.1,14.4,,,,,,,,,,,,,
5328,TG04  ,2011KW02,662.9,609.6,53.3,52.9,32.8,15.4,1.2,,,,,,,,,,,,,2827.1,2588.8,238.4,236.3,148.9,62.9,6.0,,,,,,,,,,,,
5329,TG04  ,2011MM07,239.3,219.1,20.2,19.9,10.5,7.1,,,,,,,,,,,,,,1521.7,1411.4,110.3,108.5,61.5,33.8,,,,,,,,,,,,,
5330,TG04  ,2011MM08,263.8,244.6,19.2,19.0,10.2,7.1,,,,,,,,,,,,,,1785.4,1679.2,106.2,104.7,60.0,32.9,,,,,,,,,,,,,
5331,TG04  ,2011MM09,180.7,170.0,10.7,10.6,7.3,2.4,,,,,,,,,,,,,,855.8,801.5,54.3,53.7,39.4,9.8,,,,,,,,,,,,,
5332,TG04  ,2011KW03,683.8,633.6,50.2,49.6,28.0,16.6,1.7,,,,,1.1,,,,,,,,4162.8,3892.1,270.7,267.0,160.9,76.5,9.3,,,,,6.1,,,,,,,
5333,TG04  ,2011MM10,186.3,166.8,19.5,19.4,14.4,4.3,,,,,,,,,,,,,,696.0,617.1,79.0,78.5,63.6,11.7,,,,,,,,,,,,,
5334,TG04  ,2011MM11,92.4,81.4,11.0,11.0,4.9,5.7,,,,,,,,,,,,,,337.2,290.1,47.1,47.0,21.3,24.0,,,,,,,,,,,,,
5335,TG04  ,2011MM12,82.6,78.0,4.6,4.5,3.2,,,,,,,,,,,,,,,314.6,295.9,18.7,18.3,12.9,,,,,,,,,,,,,,
5336,TG04  ,2011KW04,361.4,326.2,35.1,34.9,22.5,11.0,,,,,,,,,,,,,,1347.8,1203.1,144.8,143.8,97.8,39.6,,,,,,,,,,,,,
5337,TG04  ,2011JJ00,1946.0,1790.0,156.0,154.8,95.0,46.5,3.4,2.0,,,,2.1,,2.8,1.2,,,,,9223.8,8495.1,728.7,721.3,457.0,192.9,17.7,9.5,,,,10.4,,16.7,7.5,,,,
5338,TG04  ,2012MM01,71.0,64.3,6.8,6.7,5.5,,,,,,,,,,,,,,,256.2,230.4,25.7,25.6,20.6,,,,,,,,,,,,,,
5339,TG04  ,2012MM02,77.7,72.8,4.9,4.8,3.6,,,,,,,,,,,,,,,281.9,261.4,20.4,20.2,15.3,,,,,,,,,,,,,,
5340,TG04  ,2012MM03,97.2,86.7,10.5,10.4,8.2,1.0,,,,,,,,,,,,,,332.5,296.5,36.0,35.8,27.6,3.3,,,,,,,,,,,,,
5341,TG04  ,2012KW01,245.9,223.8,22.1,22.0,17.3,2.8,,,,,,,,,,,,,,870.6,788.3,82.2,81.6,63.5,10.2,,,,,,,,,,,,,
5342,TG04  ,2012MM04,196.5,166.0,30.4,30.4,20.0,8.5,,,,,,,,,,,,,,726.9,599.3,127.6,127.3,84.6,34.0,,,,,,,,,,,,,
5343,TG04  ,2012MM05,259.2,245.2,14.0,14.0,10.3,2.8,,,,,,,,,,,,,,1079.1,1031.3,47.8,47.6,34.7,9.8,,,,,,,,,,,,,
5344,TG04  ,2012MM06,208.2,192.6,15.6,15.5,11.9,1.9,,,,,,,,,,,,,,966.1,909.9,56.2,55.6,41.3,6.7,,,,,,,,,,,,,
5345,TG04  ,2012KW02,663.9,603.9,60.1,59.9,42.2,13.2,1.0,,,,,,,,,,,,,2772.1,2540.5,231.6,230.5,160.5,50.5,4.9,,,,,,,,,,,,
5346,TG04  ,2012MM07,237.1,208.5,28.6,28.5,17.3,8.0,,,,,,,,,,,,,,1381.4,1247.9,133.5,132.9,82.2,36.3,,,,,,,,,,,,,
5347,TG04  ,2012MM08,264.6,239.4,25.2,25.0,15.3,6.9,,,,,,,,,,,,,,1745.2,1608.7,136.5,135.1,86.0,35.3,,,,,,,,,,,,,
5348,TG04  ,2012MM09,177.2,163.9,13.3,13.1,8.6,3.2,,,,,,,,,,,,,,803.8,742.2,61.6,60.9,42.8,12.1,,,,,,,,,,,,,
5349,TG04  ,2012KW03,678.9,611.8,67.1,66.6,41.2,18.1,1.7,,,,,1.2,,1.1,,,,,,3930.4,3598.8,331.7,328.9,211.0,83.7,9.0,,,,,5.1,,7.8,,,,,
5350,TG04  ,2012MM10,155.8,132.7,23.1,23.0,17.9,3.9,,,,,,,,,,,,,,640.7,536.2,104.5,103.6,83.9,14.5,,,,,,,,,,,,,
5351,TG04  ,2012MM11,92.6,80.6,12.0,11.9,6.1,4.8,,,,,,,,,,,,,,342.6,294.0,48.7,48.6,26.7,16.9,,,,,,,,,,,,,
5352,TG04  ,2012MM12,92.4,84.9,7.5,7.4,4.7,2.1,,,,,,,,,,,,,,366.2,334.7,31.5,31.2,19.4,8.2,,,,,,,,,,,,,
5353,TG04  ,2012KW04,340.8,298.2,42.6,42.4,28.6,10.8,,,,,,,,,,,,,,1349.5,1164.8,184.7,183.3,130.0,39.6,,,,,,,,,,,,,
5354,TG04  ,2012JJ00,1929.6,1737.6,192.0,190.8,129.4,44.9,3.8,2.2,1.6,1.1,,2.5,,3.0,1.4,,,,,8922.6,8092.5,830.1,824.3,565.0,184.1,17.3,9.7,6.0,3.4,,10.0,,18.0,6.9,,,,
5355,TG05  ,1998MM01,117.6,96.4,21.1,21.1,14.3,6.3,,,,,,,,,,,,,,432.2,352.6,79.7,79.3,52.4,22.9,,,,,,,,,,,,,
5356,TG05  ,1998MM02,129.8,104.5,25.3,25.3,18.6,5.9,,,,,,,,,,,,,,509.5,417.2,92.3,92.1,67.8,20.2,,,,,,,,,,,,,
5357,TG05  ,1998MM03,141.0,112.2,28.8,28.8,21.3,6.1,,,,,,,,,,,,,,523.7,417.4,106.3,105.9,78.1,21.6,,,,,,,,,,,,,
5358,TG05  ,1998KW01,388.3,313.1,75.2,75.1,54.2,18.3,1.4,,,,,,,,,,,,,1465.5,1187.2,278.3,274.3,198.2,64.7,7.5,,,,,,,,,,,,
5359,TG05  ,1998MM04,236.4,168.7,67.8,66.9,47.8,14.9,1.9,1.1,,,,,,,,,,,,941.0,666.8,274.2,268.6,187.8,62.4,9.2,4.0,,,,,,,,,,,
5360,TG05  ,1998MM05,303.2,274.9,28.3,28.0,20.4,3.8,2.0,,,,,,,,,,,,,1200.5,1094.0,106.5,105.0,75.9,13.1,8.4,,,,,,,,,,,,
5361,TG05  ,1998MM06,251.7,225.6,26.2,25.8,18.6,3.6,1.4,,,,,,,,1.1,,,,,1353.9,1178.0,175.9,173.9,131.6,24.5,6.3,,,,,,,,7.8,,,,
5362,TG05  ,1998KW02,791.4,669.1,122.2,120.8,86.8,22.3,5.4,2.4,,,,,,,2.4,1.2,,,,3495.4,2938.8,556.6,547.5,395.3,100.0,23.9,7.5,,,,,,,15.5,7.4,,,
5363,TG05  ,1998MM07,308.1,265.4,42.6,42.0,21.8,12.3,2.8,1.8,,,,1.3,,,1.4,,,,,1902.2,1708.6,193.7,189.1,100.6,60.1,12.3,4.3,,,,5.0,,,4.8,,,,
5364,TG05  ,1998MM08,387.8,336.9,50.9,50.3,26.1,9.6,6.9,3.6,,1.1,,,,,2.1,,,,,2810.5,2527.9,282.6,279.5,151.3,56.4,42.1,8.4,,1.6,,,,,16.3,,,,
5365,TG05  ,1998MM09,234.2,193.1,41.1,40.9,24.6,9.7,2.2,,,3.1,,,,,,,,,,1066.5,866.9,199.6,197.4,114.3,47.5,11.1,,,17.9,,,,,,,,,
5366,TG05  ,1998KW03,930.0,795.4,134.6,133.2,72.5,31.6,11.9,6.0,,4.6,,1.5,,,3.9,,,,,5779.2,5103.4,675.8,666.0,366.3,164.0,65.5,15.0,,20.1,,6.2,,,24.0,,,,
5367,TG05  ,1998MM10,230.0,186.8,43.1,43.1,31.4,8.8,1.9,,,,,,,,,,,,,941.7,751.2,190.4,190.2,148.7,28.4,7.8,,,,,,,,,,,,
5368,TG05  ,1998MM11,183.1,132.1,51.1,51.0,32.3,15.2,2.4,,,,,,,,,,,,,715.7,502.4,213.2,212.9,137.0,59.4,10.8,,,,,,,,,,,,
5369,TG05  ,1998MM12,146.9,118.4,28.5,28.5,19.2,8.5,,,,,,,,,,,,,,678.3,561.0,117.3,117.2,68.3,40.2,,,,,,,,,,,,,
5370,TG05  ,1998KW04,560.1,437.3,122.8,122.7,82.9,32.5,4.5,,,,,,,,,,,,,2335.6,1814.7,520.9,520.3,354.0,128.0,19.9,,,,,,,,,,,,
5371,TG05  ,1998JJ00,2669.8,2214.9,454.9,451.8,296.4,104.7,23.2,10.0,1.2,5.2,1.0,2.5,,,7.5,1.7,1.0,,,13075.7,11044.0,2031.6,2011.0,1313.8,456.7,116.8,30.8,5.1,22.4,4.0,10.7,,,50.7,10.4,7.4,,
5372,TG05  ,1999MM01,123.1,96.1,27.0,27.0,20.1,6.4,,,,,,,,,,,,,,503.2,391.4,111.8,111.4,83.3,26.1,,,,,,,,,,,,,
5373,TG05  ,1999MM02,147.9,122.6,25.2,25.2,19.7,4.9,,,,,,,,,,,,,,576.0,472.1,103.9,102.8,82.0,18.0,,,,,,,,,,,,,
5374,TG05  ,1999MM03,161.9,129.2,32.7,32.6,19.5,11.7,,,,,,,,,,,,,,620.7,499.7,121.1,120.0,77.3,36.0,,,,,,,,,,,,,
5375,TG05  ,1999KW01,432.9,347.9,85.0,84.7,59.3,23.1,1.8,,,,,,,,,,,,,1700.0,1363.2,336.8,334.2,242.7,80.1,8.7,,,,,,,,,,,,
5376,TG05  ,1999MM04,292.5,206.9,85.5,85.5,59.8,20.7,3.4,,,,,,,,,,,,,1060.0,730.2,329.7,329.3,228.2,80.3,13.4,,,,,,,,,,,,
5377,TG05  ,1999MM05,428.4,384.5,43.9,43.6,30.7,9.7,1.7,,,,,,,,,,,,,1895.0,1734.6,160.4,158.8,111.9,37.2,4.9,,,,,,,,,,,,
5378,TG05  ,1999MM06,278.1,237.1,41.0,40.8,30.0,5.3,3.4,,,,,,,,,,,,,1318.0,1129.4,188.6,187.5,143.3,21.5,14.9,,,,,,,,,,,,
5379,TG05  ,1999KW02,998.9,828.5,170.4,169.8,120.5,35.7,8.5,2.5,,,,,,,1.6,,,,,4272.9,3594.2,678.7,675.6,483.4,139.0,33.1,8.5,,,,,,,8.2,,,,
5380,TG05  ,1999MM07,353.5,301.0,52.5,52.1,31.9,12.8,3.0,1.6,,,,1.2,,,1.1,,,,,2180.1,1932.1,248.0,244.8,150.6,64.0,17.2,3.2,,,,3.9,,,4.2,,,,
5381,TG05  ,1999MM08,376.3,324.8,51.5,50.9,28.3,9.0,5.8,3.9,,1.5,,,,,1.2,,,,,2612.5,2341.4,271.0,267.1,158.6,50.6,37.0,7.5,,3.2,,,,,6.5,,,,
5382,TG05  ,1999MM09,273.6,230.2,43.4,43.2,26.7,11.9,2.9,1.0,,,,,,,,,,,,1127.6,934.7,192.9,191.9,120.7,50.5,13.4,2.9,,,,,,,,,,,
5383,TG05  ,1999KW03,1003.4,855.9,147.5,146.3,86.8,33.7,11.8,6.6,,1.7,,1.4,,,2.8,,,,,5920.1,5208.3,711.9,703.7,429.9,165.1,67.6,13.6,,3.6,,4.9,,,13.2,,,,
5384,TG05  ,1999MM10,256.4,211.3,45.1,45.0,37.2,6.1,1.1,,,,,,,,,,,,,1158.9,948.6,210.4,209.8,176.9,23.1,5.7,,,,,,,,,,,,
5385,TG05  ,1999MM11,192.1,145.1,47.0,47.0,30.2,15.6,,,,,,,,,,,,,,703.1,516.2,186.9,186.7,122.9,58.0,,,,,,,,,,,,,
5386,TG05  ,1999MM12,161.3,133.7,27.5,27.6,20.2,6.9,,,,,,,,,,,,,,671.6,557.7,113.9,114.3,85.7,25.6,,,,,,,,,,,,,
5387,TG05  ,1999KW04,609.8,490.1,119.7,119.7,87.6,28.6,2.3,,,,,,,,,,,,,2533.7,2022.5,511.2,510.9,385.5,106.6,11.7,,,,,,,,,,,,
5388,TG05  ,1999JJ00,3045.0,2522.4,522.6,520.5,354.1,121.1,24.3,9.9,1.1,1.7,,2.3,,,5.1,,,,,14426.7,12188.2,2238.6,2224.3,1541.4,490.9,121.2,26.6,4.8,4.0,,7.5,,,24.3,,,,
5389,TG05  ,2000MM01,139.8,109.9,30.0,29.9,23.1,6.0,,,,,,,,,,,,,,563.3,448.1,115.2,114.4,86.5,23.7,,,,,,,,,,,,,
5390,TG05  ,2000MM02,139.7,113.6,26.1,26.1,18.0,5.6,1.6,,,,,,,,,,,,,546.8,439.4,107.4,107.1,73.3,19.7,7.2,,,,,,,,,,,,
5391,TG05  ,2000MM03,185.0,153.1,31.9,31.8,21.2,8.1,1.5,,,,,,,,,,,,,723.0,597.4,125.5,125.0,82.1,30.3,5.0,,,,,,,,,,,,
5392,TG05  ,2000KW01,464.6,376.6,88.0,87.9,62.3,19.7,3.6,1.6,,,,,,,,,,,,1833.1,1484.9,348.1,344.2,241.9,73.6,14.6,12.5,,,,,,,,,,,
5393,TG05  ,2000MM04,308.4,229.9,78.5,78.5,51.9,21.4,2.7,1.1,,,,,,,,,,,,1220.6,896.7,323.9,323.5,210.1,87.5,13.9,3.9,,,,,,,,,,,
5394,TG05  ,2000MM05,297.3,252.2,45.1,44.6,33.2,8.3,1.8,,,,,,,,,,,,,1231.8,1056.3,175.4,174.1,131.1,29.3,7.6,,,,,,,,,,,,
5395,TG05  ,2000MM06,362.1,306.3,55.8,55.6,40.0,9.0,3.4,,,,,,,,1.7,,,,,1573.2,1354.0,219.2,218.6,148.8,36.3,16.3,,,,,,,,13.0,,,,
5396,TG05  ,2000KW02,967.7,788.4,179.3,178.6,125.1,38.7,7.9,2.6,,,,,,,2.9,,,,,4025.6,3307.1,718.5,716.2,490.1,153.0,37.8,6.8,,,,,,,21.3,,,,
5397,TG05  ,2000MM07,330.6,272.8,57.7,57.3,35.6,12.7,3.0,1.9,,,,1.4,,,1.9,,,,,2182.1,1879.1,303.0,299.9,194.6,63.0,16.1,3.7,,,,6.1,,,14.1,,,,
5398,TG05  ,2000MM08,359.9,310.6,49.4,49.1,25.2,9.5,6.1,3.4,,1.7,,,,,2.4,,,,,2575.8,2292.8,283.0,280.5,151.6,57.2,43.1,6.8,,2.8,,,,,16.7,,,,
5399,TG05  ,2000MM09,266.5,219.5,47.0,46.9,26.7,14.1,4.0,,,,,,,,,,,,,1189.2,969.2,220.0,219.3,120.5,64.4,21.1,,,,,,,,,,,,
5400,TG05  ,2000KW03,957.0,802.9,154.1,153.3,87.5,36.3,13.1,6.1,,2.1,,1.7,,,5.1,,,,,5947.1,5141.1,806.0,799.7,466.7,184.6,80.3,12.7,,3.4,,7.2,,,40.1,,,,
5401,TG05  ,2000MM10,237.2,182.6,54.5,54.5,39.1,11.3,1.1,2.5,,,,,,,,,,,,1117.4,866.1,251.3,251.0,188.3,40.4,6.3,10.3,,,,,,,,,,,
5402,TG05  ,2000MM11,193.9,148.5,45.4,45.4,27.2,14.0,1.1,,,,,,,,2.6,,,,,768.0,598.4,169.6,169.6,111.1,46.8,4.5,,,,,,,,4.7,,,,
5403,TG05  ,2000MM12,173.8,148.4,25.4,25.3,17.7,6.6,,,,,,,,,,,,,,769.6,650.0,119.6,118.8,78.6,25.7,,,,,,,,,,,,,
5404,TG05  ,2000KW04,604.9,479.5,125.4,125.3,84.0,31.9,2.7,3.0,,,,,,,3.4,,,,,2655.0,2114.5,540.5,539.4,378.0,112.9,14.5,13.4,,,,,,,18.7,,,,
5405,TG05  ,2000JJ00,2994.2,2447.4,546.8,545.0,358.9,126.6,27.2,13.3,1.0,2.4,,2.8,,,11.8,1.1,,,,14460.8,12047.6,2413.2,2401.9,1576.6,524.2,147.1,45.5,4.6,4.0,,11.5,,,82.5,7.3,,,
5406,TG05  ,2001MM01,153.2,121.7,31.4,31.4,25.2,4.9,,,,,,,,,,,,,,615.7,484.4,131.3,130.1,98.7,18.0,,,,,,,,,,,,,
5407,TG05  ,2001MM02,160.3,126.4,33.9,33.9,22.7,6.5,2.4,,,,,,,,1.3,,,,,659.6,521.7,137.9,137.3,92.8,24.0,10.3,,,,,,,,6.0,,,,
5408,TG05  ,2001MM03,200.2,167.5,32.7,32.6,24.8,6.6,,,,,,,,,,,,,,790.0,646.6,143.4,142.8,106.9,24.6,,,,,,,,,,,,,
5409,TG05  ,2001KW01,513.7,415.6,98.0,97.8,72.7,18.0,3.4,1.5,,,,,,,2.1,,,,,2065.3,1652.6,412.7,389.1,298.4,66.6,16.5,6.5,,,,,,,0.0,,,,
5410,TG05  ,2001MM04,320.0,240.1,79.9,79.5,54.8,14.9,6.2,1.8,,,,,,,,,,,,1276.0,929.8,346.2,344.4,235.2,60.8,26.1,7.8,,,,,,,,,,,
5411,TG05  ,2001MM05,364.7,322.1,42.6,42.1,28.7,7.4,4.1,,,,,,,,,,,,,1515.0,1339.3,175.7,173.8,117.5,28.2,17.6,,,,,,,,,,,,
5412,TG05  ,2001MM06,345.1,296.3,48.8,48.5,35.3,7.7,2.2,1.0,,,,,,,1.6,,,,,1661.2,1435.3,225.9,224.1,154.2,35.5,11.8,2.6,,,,,,,16.9,,,,
5413,TG05  ,2001KW02,1029.8,858.6,171.2,170.1,118.9,30.0,12.6,3.6,,,,,,,3.4,,,,,4452.2,3704.4,747.9,742.3,506.9,124.4,55.5,11.9,,,,,,,36.5,,,,
5414,TG05  ,2001MM07,310.7,270.0,40.7,40.2,22.3,7.2,4.0,2.0,,,,1.3,,,2.0,,,,,2081.9,1842.0,240.0,237.6,138.6,45.3,25.8,4.3,,,,5.7,,,14.2,,,,
5415,TG05  ,2001MM08,390.8,336.6,54.2,53.7,25.0,12.4,8.6,4.0,,1.7,,,,,1.4,,,,,2538.7,2277.2,261.5,259.3,125.9,62.5,42.7,8.9,,2.7,,,,,14.8,,,,
