ID,BedrijfstypeNEG,RegioS,Perioden,TotaalMestproductie_1,DunneMest_2,VasteMest_3,Stikstofuitscheiding_4,TotaalGasvormigeStikstofverliezen_5,AmmoniakN_6,OverigeGasvormigeStikstofverliezenN_7,TotaalGasvormigeStikstofverliezen_8,AmmoniakN_9,OverigeStikstofverliezenN_10,AmmoniakverliesTijdensBeweidingN_11,TotaalStikstofproductie_12,k_0170KgHa_13,k_170250KgHa_14,k_2501000KgHa_15,k_1000KgHa_16,k_0170KgHa_17,k_170250KgHa_18,k_2501000KgHa_19,k_1000KgHa_20,TotaalFosfaatproductie_21,k_060KgHa_22,k_60110KgHa_23,k_110500KgHa_24,k_500KgHa_25,k_060KgHa_26,k_60110KgHa_27,k_110500KgHa_28,k_500KgHa_29,PlaatsingsruimteStikstof_30,PlaatsingsruimteFosfaat_31,AandeelBedrijvenZonderOverproductie_32,ResterendePlaatsingsruimteStikstof_33,ResterendePlaatsingsruimteFosfaat_34,AandeelBedrijvenMetOverproductie_35,Stikstofoverschot_36,Fosfaatoverschot_37,SaldoPlaatsingsruimteStikstof_38,SaldoPlaatsingsruimteStikstofPerHa_39,SaldoPlaatsingsruimteFosfaat_40,SaldoPlaatsingsruimteFosfaatPerHa_41,PlaatsingsruimteStikstof_42,PlaatsingsruimteFosfaat_43,AandeelBedrijvenZonderOverproductie_44,ResterendePlaatsingsruimteStikstof_45,ResterendePlaatsingsruimteFosfaat_46,AandeelBedrijvenMetOverproductie_47,Stikstofoverschot_48,Fosfaatoverschot_49,SaldoPlaatsingsruimteStikstof_50,SaldoPlaatsingsruimteStikstofPerHa_51,SaldoPlaatsingsruimteFosfaat_52,SaldoPlaatsingsruimteFosfaatPerHa_53,AantalLandbouwbedrijven_54,TotaalBemestbareCultuurgrond_55,Grasland_56,Snijmais_57,OverigBouwland_58
43,T00,LD02  ,2005JJ00,24139.0,22973.0,1166.0,156040.0,25703.0,21026.0,4677.0,23471.0,18795.0,4677.0,2231.0,132569.0,42.0,20.0,28.0,10.0,8730.0,31856.0,63049.0,28933.0,56024.0,41.0,32.0,17.0,10.0,2956.0,20453.0,15853.0,16763.0,,48859.0,64.0,,16932.0,36.0,44672.0,24097.0,,,-7165.0,-13.0,112121.0,41369.0,54.0,32249.0,11597.0,46.0,55012.0,28032.0,-22763.0,-43.0,-16435.0,-31.0,25988.0,534764.0,309430.0,94438.0,130896.0
44,T00,LD02  ,2006JJ00,23880.0,22745.0,1136.0,153795.0,25496.0,20828.0,4668.0,23418.0,18750.0,4668.0,2078.0,130377.0,44.0,21.0,25.0,10.0,9498.0,34010.0,57212.0,29658.0,56069.0,42.0,32.0,16.0,10.0,3120.0,20612.0,14720.0,17617.0,117765.0,53308.0,62.0,34378.0,19537.0,38.0,47340.0,25541.0,-12962.0,-24.0,-6004.0,-11.0,117765.0,41549.0,58.0,34081.0,11949.0,42.0,49859.0,26749.0,-15777.0,-30.0,-14800.0,-28.0,25320.0,533829.0,317306.0,86779.0,129745.0
45,T00,LD02  ,2007JJ00,23823.0,22653.0,1169.0,157894.0,24062.0,19630.0,4432.0,22167.0,17734.0,4432.0,1895.0,135727.0,43.0,19.0,27.0,11.0,9211.0,31045.0,62494.0,32978.0,56374.0,41.0,32.0,16.0,11.0,3105.0,20698.0,15000.0,17571.0,117827.0,51617.0,60.0,33755.0,18259.0,40.0,51951.0,26068.0,-18196.0,-34.0,-7808.0,-15.0,117827.0,41461.0,57.0,33514.0,11825.0,43.0,54063.0,27049.0,-20549.0,-39.0,-15224.0,-29.0,24519.0,532809.0,316400.0,87044.0,129365.0
46,T00,LD02  ,2008JJ00,24522.0,23353.0,1169.0,162623.0,24485.0,19927.0,4559.0,22441.0,17882.0,4559.0,2045.0,140182.0,43.0,19.0,28.0,10.0,8972.0,28685.0,66347.0,36178.0,58772.0,42.0,31.0,16.0,10.0,3009.0,20400.0,16179.0,19184.0,118026.0,50063.0,59.0,33270.0,17025.0,41.0,55779.0,27911.0,-22509.0,-42.0,-10886.0,-20.0,118026.0,41392.0,56.0,32957.0,11626.0,44.0,58901.0,29258.0,-25944.0,-49.0,-17632.0,-33.0,23974.0,533940.0,311865.0,93888.0,128187.0
47,T00,LD02  ,2009JJ00,24993.0,23883.0,1111.0,158696.0,24262.0,19666.0,4596.0,22523.0,17927.0,4596.0,1739.0,136173.0,44.0,21.0,25.0,11.0,9264.0,33252.0,57424.0,36232.0,57744.0,43.0,31.0,15.0,11.0,3107.0,20473.0,14287.0,19877.0,117635.0,49825.0,62.0,34698.0,17842.0,38.0,53680.0,27654.0,-18982.0,-36.0,-9812.0,-18.0,117635.0,41231.0,59.0,34428.0,12107.0,41.0,56281.0,28842.0,-21852.0,-41.0,-16735.0,-32.0,23334.0,531084.0,312184.0,92454.0,126445.0
48,T00,LD03  ,1994JJ00,12430.0,11973.0,457.0,100413.0,,11427.0,,,8642.0,,2785.0,91771.0,66.0,5.0,26.0,3.0,4764.0,5918.0,73920.0,7168.0,29093.0,68.0,15.0,14.0,2.0,1981.0,9888.0,13933.0,3291.0,,77389.0,95.0,,52108.0,5.0,7392.0,3812.0,,,48296.0,101.0,98358.0,35595.0,70.0,41881.0,15830.0,30.0,35498.0,12732.0,6383.0,13.0,3097.0,7.0,31531.0,476521.0,233451.0,12596.0,230475.0
49,T00,LD03  ,1995JJ00,12372.0,11910.0,461.0,99676.0,,11311.0,,,8532.0,,2779.0,91145.0,66.0,5.0,26.0,3.0,4717.0,6251.0,72748.0,7429.0,28307.0,69.0,15.0,14.0,2.0,2024.0,10067.0,13144.0,3073.0,,61577.0,92.0,,37644.0,8.0,9603.0,4374.0,,,33270.0,70.0,98118.0,35493.0,70.0,41863.0,15907.0,30.0,35067.0,12156.0,6796.0,14.0,3751.0,8.0,30626.0,475091.0,232921.0,13167.0,229004.0
50,T00,LD03  ,1996JJ00,12199.0,11736.0,463.0,97749.0,,11211.0,,,8336.0,,2875.0,89413.0,66.0,5.0,26.0,3.0,4840.0,6004.0,71220.0,7349.0,25419.0,71.0,17.0,10.0,2.0,2289.0,11764.0,8469.0,2897.0,,58356.0,92.0,,37130.0,8.0,9384.0,4193.0,,,32937.0,69.0,98542.0,35654.0,70.0,42747.0,16459.0,30.0,33807.0,10984.0,8940.0,19.0,5476.0,11.0,29981.0,477413.0,233639.0,14007.0,229767.0
51,T00,LD03  ,1997JJ00,11841.0,11368.0,473.0,97577.0,,11569.0,,,8833.0,,2736.0,88744.0,67.0,5.0,25.0,3.0,4911.0,6666.0,69461.0,7706.0,26093.0,71.0,17.0,10.0,2.0,2293.0,11565.0,9111.0,3124.0,,58063.0,92.0,,36543.0,8.0,10096.0,4573.0,,,31970.0,67.0,98032.0,35454.0,71.0,42433.0,16275.0,29.0,33369.0,11256.0,9064.0,19.0,5019.0,11.0,29163.0,475306.0,231177.0,15400.0,228729.0
52,T00,LD03  ,1998JJ00,11831.0,11326.0,505.0,93650.0,,9906.0,,,7433.0,,2473.0,86217.0,67.0,6.0,25.0,3.0,5555.0,7410.0,66074.0,7178.0,27157.0,70.0,17.0,10.0,2.0,2308.0,11975.0,9671.0,3203.0,,53526.0,89.0,,31531.0,11.0,11428.0,5162.0,,,26369.0,55.0,98333.0,35571.0,71.0,41921.0,15917.0,29.0,30173.0,10880.0,11748.0,25.0,5037.0,11.0,28490.0,476543.0,232628.0,15155.0,228760.0
53,T00,LD03  ,1999JJ00,11562.0,11056.0,506.0,87029.0,14699.0,11552.0,3147.0,12457.0,9310.0,3147.0,2242.0,74572.0,69.0,7.0,21.0,2.0,6364.0,9741.0,53065.0,5402.0,27377.0,70.0,16.0,11.0,2.0,2252.0,11276.0,10684.0,3166.0,,53043.0,89.0,,30722.0,11.0,9615.0,5056.0,,,25666.0,54.0,97406.0,35250.0,75.0,43435.0,16036.0,25.0,21197.0,9199.0,22238.0,47.0,6837.0,14.0,27690.0,472242.0,230531.0,17150.0,224561.0
54,T00,LD03  ,2000JJ00,11580.0,11075.0,505.0,81789.0,13681.0,10710.0,2971.0,11580.0,8609.0,2971.0,2101.0,70209.0,69.0,8.0,20.0,2.0,6439.0,11439.0,47377.0,4954.0,25687.0,70.0,18.0,10.0,2.0,2341.0,11984.0,8464.0,2898.0,,49851.0,89.0,,28896.0,11.0,8949.0,4732.0,,,24163.0,52.0,95766.0,34645.0,76.0,43188.0,16004.0,24.0,18237.0,8048.0,24950.0,54.0,7956.0,17.0,26349.0,464685.0,225474.0,16080.0,223130.0
55,T00,LD03  ,2001JJ00,11635.0,11140.0,495.0,82126.0,13621.0,10623.0,2998.0,11498.0,8500.0,2998.0,2123.0,70628.0,68.0,8.0,21.0,2.0,5995.0,10473.0,49612.0,4549.0,25782.0,69.0,17.0,12.0,2.0,2174.0,11140.0,9926.0,2542.0,,48133.0,86.0,,27090.0,14.0,9747.0,4738.0,,,22352.0,49.0,94748.0,34247.0,74.0,42411.0,15616.0,26.0,18891.0,7990.0,23520.0,51.0,7626.0,17.0,24832.0,458971.0,223634.0,17169.0,218168.0
56,T00,LD03  ,2002JJ00,11265.0,10761.0,505.0,77206.0,13109.0,10145.0,2965.0,11252.0,8287.0,2965.0,1857.0,65954.0,70.0,10.0,18.0,3.0,6792.0,14667.0,39764.0,4732.0,24255.0,70.0,19.0,8.0,2.0,2370.0,13107.0,6118.0,2659.0,,46629.0,88.0,,26568.0,12.0,8214.0,4194.0,,,22374.0,48.0,95241.0,34460.0,77.0,43419.0,16036.0,23.0,14791.0,6580.0,28628.0,62.0,9456.0,20.0,23998.0,462605.0,223455.0,18051.0,221099.0
57,T00,LD03  ,2003JJ00,10995.0,10526.0,468.0,74662.0,12469.0,9643.0,2826.0,10671.0,7845.0,2826.0,1798.0,63991.0,69.0,10.0,18.0,2.0,6255.0,15571.0,38066.0,4098.0,23876.0,70.0,19.0,8.0,2.0,2181.0,12782.0,6605.0,2307.0,,42963.0,83.0,,23991.0,17.0,10366.0,4903.0,,,19087.0,42.0,94235.0,34056.0,78.0,43346.0,15886.0,22.0,13916.0,6221.0,29430.0,64.0,9665.0,21.0,22889.0,456904.0,221387.0,18531.0,216986.0
58,T00,LD03  ,2004JJ00,11139.0,10663.0,477.0,69860.0,10466.0,8787.0,1679.0,8857.0,7177.0,1679.0,1610.0,61003.0,72.0,11.0,15.0,3.0,6615.0,16844.0,33026.0,4519.0,22568.0,71.0,20.0,6.0,2.0,2320.0,13016.0,4814.0,2419.0,,43321.0,88.0,,24762.0,12.0,8208.0,4010.0,,,20752.0,45.0,94143.0,34036.0,80.0,45298.0,16480.0,20.0,12621.0,5607.0,32676.0,72.0,10873.0,24.0,22270.0,456788.0,220966.0,19050.0,216772.0
59,T00,LD03  ,2005JJ00,11094.0,10594.0,500.0,70613.0,9301.0,7537.0,1764.0,7677.0,5914.0,1764.0,1623.0,62936.0,71.0,10.0,16.0,3.0,6430.0,16072.0,35403.0,5030.0,23070.0,70.0,21.0,7.0,3.0,2350.0,13004.0,5060.0,2656.0,,41028.0,85.0,,22596.0,15.0,9817.0,4637.0,,,17958.0,40.0,93813.0,33897.0,79.0,44464.0,16208.0,21.0,13972.0,6108.0,30492.0,67.0,10099.0,22.0,21535.0,453961.0,221977.0,19544.0,212439.0
60,T00,LD03  ,2006JJ00,10983.0,10484.0,499.0,69208.0,9203.0,7443.0,1759.0,7614.0,5855.0,1759.0,1589.0,61594.0,71.0,11.0,16.0,2.0,6763.0,16251.0,34038.0,4542.0,22801.0,70.0,22.0,6.0,2.0,2425.0,13601.0,4238.0,2537.0,95177.0,44378.0,81.0,44922.0,24045.0,19.0,11396.0,5297.0,33527.0,73.0,18748.0,41.0,95177.0,34092.0,80.0,44865.0,16288.0,20.0,11746.0,5462.0,33119.0,73.0,10826.0,24.0,20715.0,456231.0,223923.0,19960.0,212349.0
61,T00,LD03  ,2007JJ00,10971.0,10439.0,532.0,69830.0,9003.0,7261.0,1742.0,7513.0,5772.0,1742.0,1489.0,62317.0,70.0,10.0,16.0,3.0,6721.0,15454.0,35325.0,4817.0,22789.0,69.0,22.0,6.0,3.0,2406.0,13453.0,4438.0,2492.0,94632.0,43000.0,80.0,44481.0,23190.0,20.0,12243.0,5384.0,32238.0,71.0,17806.0,39.0,94632.0,33886.0,79.0,44421.0,16125.0,21.0,12563.0,5528.0,31858.0,70.0,10597.0,23.0,19942.0,453535.0,222470.0,20673.0,210392.0
62,T00,LD03  ,2008JJ00,11125.0,10603.0,522.0,70146.0,9011.0,7187.0,1824.0,7489.0,5664.0,1824.0,1522.0,62658.0,71.0,10.0,16.0,3.0,6872.0,15266.0,35522.0,4997.0,23253.0,70.0,21.0,6.0,3.0,2447.0,13310.0,4887.0,2609.0,95303.0,42143.0,80.0,44926.0,22769.0,20.0,12372.0,5521.0,32554.0,71.0,17248.0,38.0,95303.0,34071.0,79.0,44865.0,16257.0,21.0,12915.0,5746.0,31950.0,70.0,10511.0,23.0,19351.0,456497.0,222713.0,22971.0,210813.0
63,T00,LD03  ,2009JJ00,11290.0,10820.0,470.0,68223.0,8862.0,7047.0,1815.0,7539.0,5724.0,1815.0,1323.0,60684.0,70.0,12.0,15.0,3.0,6782.0,17140.0,31729.0,5032.0,22524.0,69.0,21.0,6.0,3.0,2424.0,13094.0,4361.0,2646.0,93387.0,41207.0,80.0,44149.0,22492.0,20.0,11535.0,5260.0,32614.0,73.0,17232.0,39.0,93387.0,33359.0,80.0,44089.0,16036.0,20.0,12037.0,5474.0,32052.0,72.0,10562.0,24.0,18700.0,445958.0,220055.0,23440.0,202462.0
64,T00,LD04  ,1994JJ00,24656.0,23613.0,1043.0,216249.0,,29628.0,,,26919.0,,2709.0,189330.0,40.0,5.0,34.0,20.0,3885.0,5382.0,93363.0,86700.0,81421.0,42.0,12.0,27.0,19.0,1423.0,6082.0,30083.0,43832.0,,61267.0,66.0,,26887.0,34.0,89721.0,47040.0,,,-20153.0,-53.0,70890.0,27361.0,42.0,18985.0,7233.0,58.0,139842.0,65048.0,-120857.0,-320.0,-57815.0,-153.0,28941.0,378028.0,155978.0,92620.0,129430.0
65,T00,LD04  ,1995JJ00,24289.0,23239.0,1051.0,213281.0,,29133.0,,,26368.0,,2765.0,186913.0,41.0,5.0,34.0,20.0,3907.0,5533.0,92913.0,84560.0,75360.0,43.0,12.0,27.0,19.0,1561.0,6210.0,28874.0,38716.0,,47878.0,61.0,,18360.0,39.0,95936.0,45843.0,,,-27482.0,-73.0,70855.0,27385.0,43.0,19532.0,7474.0,57.0,137559.0,59551.0,-118027.0,-312.0,-52077.0,-137.0,28233.0,378807.0,155227.0,87978.0,135601.0
66,T00,LD04  ,1996JJ00,23892.0,22800.0,1092.0,210669.0,,28931.0,,,26030.0,,2901.0,184639.0,42.0,5.0,33.0,20.0,4156.0,5306.0,89934.0,85242.0,70922.0,44.0,14.0,24.0,18.0,1802.0,7538.0,23815.0,37767.0,,45293.0,62.0,,18613.0,38.0,94344.0,44242.0,,,-25629.0,-68.0,70135.0,27172.0,43.0,19909.0,7732.0,57.0,136192.0,56768.0,-116283.0,-308.0,-49035.0,-130.0,27603.0,377498.0,150739.0,87393.0,139366.0
67,T00,LD04  ,1997JJ00,21941.0,20842.0,1099.0,191197.0,,27301.0,,,24612.0,,2689.0,166585.0,43.0,6.0,33.0,18.0,4153.0,5929.0,86322.0,70182.0,65816.0,45.0,13.0,25.0,17.0,1782.0,7526.0,23858.0,32651.0,,45205.0,62.0,,18685.0,38.0,81745.0,39297.0,,,-20612.0,-55.0,69889.0,27078.0,44.0,20562.0,7918.0,56.0,119142.0,51174.0,-98580.0,-261.0,-43256.0,-115.0,27010.0,377333.0,147927.0,89493.0,139913.0
68,T00,LD04  ,1998JJ00,21726.0,20499.0,1226.0,180130.0,,23907.0,,,21753.0,,2154.0,158378.0,44.0,7.0,32.0,18.0,4651.0,7096.0,76875.0,69756.0,65274.0,46.0,15.0,23.0,17.0,1854.0,8105.0,21635.0,33680.0,,41698.0,62.0,,16983.0,38.0,83291.0,40560.0,,,-23577.0,-63.0,69480.0,26941.0,46.0,21049.0,8077.0,54.0,111939.0,50177.0,-90890.0,-241.0,-42100.0,-112.0,26056.0,376359.0,145326.0,82458.0,148575.0
69,T00,LD04  ,1999JJ00,21538.0,20281.0,1258.0,181969.0,43667.0,35956.0,7711.0,41600.0,33889.0,7711.0,2067.0,140370.0,47.0,7.0,30.0,16.0,5347.0,8346.0,67609.0,59067.0,67096.0,46.0,14.0,23.0,17.0,1763.0,7772.0,21643.0,35918.0,,40962.0,62.0,,16517.0,38.0,74383.0,42651.0,,,-26134.0,-71.0,67856.0,26374.0,48.0,21718.0,8080.0,52.0,96946.0,51194.0,-75228.0,-203.0,-43114.0,-116.0,25214.0,370340.0,138455.0,83316.0,148570.0
70,T00,LD04  ,2000JJ00,21163.0,19872.0,1291.0,168834.0,40671.0,33370.0,7301.0,38808.0,31507.0,7301.0,1864.0,130026.0,48.0,8.0,28.0,16.0,5653.0,10036.0,60566.0,53772.0,64562.0,47.0,15.0,21.0,17.0,1892.0,8139.0,19524.0,35007.0,,38959.0,62.0,,16063.0,38.0,69439.0,41666.0,,,-25603.0,-69.0,67749.0,26291.0,50.0,22657.0,8464.0,50.0,87934.0,48863.0,-65276.0,-177.0,-40399.0,-110.0,24224.0,368755.0,138871.0,71558.0,158326.0
71,T00,LD04  ,2001JJ00,20690.0,19377.0,1313.0,162532.0,38700.0,31666.0,7034.0,36805.0,29771.0,7034.0,1895.0,125726.0,47.0,8.0,29.0,16.0,5304.0,8894.0,61294.0,50234.0,60259.0,47.0,15.0,22.0,16.0,1741.0,7448.0,20229.0,30842.0,,37417.0,60.0,,14947.0,40.0,66575.0,37789.0,,,-22842.0,-63.0,65888.0,25650.0,49.0,22069.0,8170.0,51.0,84716.0,44830.0,-62647.0,-174.0,-36660.0,-102.0,22991.0,360842.0,133317.0,69241.0,158283.0
72,T00,LD04  ,2002JJ00,19092.0,17825.0,1267.0,148131.0,36008.0,29035.0,6973.0,34543.0,27571.0,6973.0,1464.0,113587.0,50.0,10.0,25.0,15.0,6018.0,13005.0,49942.0,44622.0,55644.0,49.0,17.0,19.0,15.0,1929.0,9109.0,16410.0,28197.0,,36263.0,64.0,,15036.0,36.0,58603.0,34418.0,,,-19382.0,-53.0,66496.0,25945.0,52.0,23178.0,8623.0,48.0,73238.0,40240.0,-50060.0,-137.0,-31616.0,-87.0,22152.0,364572.0,135705.0,71413.0,157454.0
73,T00,LD04  ,2003JJ00,18050.0,17089.0,961.0,135971.0,31323.0,25564.0,5759.0,29970.0,24211.0,5759.0,1353.0,106001.0,51.0,10.0,25.0,14.0,5971.0,12194.0,48183.0,39653.0,51213.0,50.0,16.0,19.0,14.0,1877.0,8549.0,16231.0,24556.0,,33645.0,61.0,,13776.0,39.0,55650.0,31344.0,,,-17568.0,-49.0,64948.0,25337.0,54.0,23274.0,8568.0,46.0,67223.0,36053.0,-43949.0,-123.0,-27485.0,-77.0,21027.0,356911.0,130753.0,71093.0,155064.0
74,T00,LD04  ,2004JJ00,18359.0,17264.0,1095.0,136789.0,28118.0,23246.0,4872.0,26865.0,21993.0,4872.0,1253.0,109924.0,52.0,10.0,24.0,14.0,6248.0,12857.0,45853.0,44966.0,51233.0,51.0,17.0,18.0,14.0,2067.0,8870.0,14540.0,25756.0,,33372.0,64.0,,13969.0,36.0,58996.0,31830.0,,,-17861.0,-50.0,64927.0,25297.0,55.0,23788.0,8777.0,45.0,71216.0,36550.0,-47427.0,-133.0,-27772.0,-78.0,20557.0,356276.0,130696.0,72360.0,153220.0
75,T00,LD04  ,2005JJ00,18418.0,17244.0,1173.0,143565.0,27409.0,23092.0,4317.0,26114.0,21797.0,4317.0,1295.0,117451.0,51.0,10.0,24.0,15.0,5916.0,11956.0,47139.0,52439.0,55377.0,50.0,17.0,18.0,15.0,2005.0,8370.0,15063.0,29939.0,,31473.0,61.0,,12839.0,39.0,68342.0,36743.0,,,-23904.0,-68.0,64469.0,25087.0,54.0,23825.0,8750.0,46.0,79279.0,40914.0,-55454.0,-157.0,-32163.0,-91.0,20121.0,353556.0,129117.0,76558.0,147881.0
76,T00,LD04  ,2006JJ00,18131.0,16998.0,1133.0,142140.0,27399.0,23090.0,4310.0,26216.0,21906.0,4310.0,1183.0,115924.0,53.0,10.0,22.0,14.0,6248.0,12329.0,44762.0,52584.0,55687.0,52.0,17.0,16.0,15.0,2063.0,8560.0,14218.0,30846.0,70724.0,33514.0,59.0,25047.0,13662.0,41.0,70864.0,38308.0,-45817.0,-130.0,-24646.0,-70.0,70724.0,25381.0,57.0,24858.0,8989.0,43.0,73683.0,39650.0,-48825.0,-138.0,-30662.0,-87.0,19616.0,353243.0,139540.0,67569.0,146135.0
77,T00,LD04  ,2007JJ00,18137.0,16973.0,1164.0,145140.0,24540.0,20643.0,3897.0,23461.0,19564.0,3897.0,1079.0,121679.0,52.0,9.0,23.0,15.0,5970.0,10183.0,47452.0,58075.0,55659.0,50.0,17.0,17.0,15.0,1963.0,8304.0,14746.0,30645.0,70207.0,32513.0,58.0,24935.0,13202.0,42.0,76773.0,38643.0,-51838.0,-148.0,-25441.0,-73.0,70207.0,25156.0,56.0,24816.0,8953.0,44.0,79341.0,39806.0,-54525.0,-156.0,-30853.0,-88.0,18902.0,349823.0,138886.0,66565.0,144372.0
78,T00,LD04  ,2008JJ00,18691.0,17526.0,1165.0,149233.0,25197.0,21180.0,4018.0,24052.0,20034.0,4018.0,1145.0,125181.0,53.0,8.0,24.0,15.0,6180.0,8708.0,48981.0,61312.0,57852.0,52.0,15.0,18.0,15.0,2078.0,7373.0,15779.0,32622.0,70090.0,31878.0,58.0,25347.0,13116.0,42.0,80867.0,40883.0,-55520.0,-158.0,-27766.0,-79.0,70090.0,25135.0,56.0,25222.0,9172.0,44.0,83887.0,42219.0,-58665.0,-167.0,-33047.0,-94.0,18484.0,351100.0,135621.0,72710.0,142769.0
79,T00,LD04  ,2009JJ00,19144.0,18016.0,1128.0,149723.0,25411.0,21282.0,4129.0,24424.0,20295.0,4129.0,987.0,125299.0,53.0,9.0,23.0,15.0,5902.0,9544.0,46208.0,63645.0,59203.0,52.0,16.0,17.0,16.0,1951.0,7493.0,14870.0,34890.0,68242.0,31148.0,58.0,24676.0,12882.0,42.0,82338.0,42697.0,-57662.0,-168.0,-29814.0,-87.0,68242.0,24543.0,57.0,24509.0,8971.0,43.0,85091.0,43986.0,-60582.0,-177.0,-35016.0,-102.0,17979.0,343201.0,131707.0,72559.0,138934.0
80,T00,PV20  ,1994JJ00,3117.0,2998.0,119.0,26128.0,,2939.0,,,2260.0,,679.0,23868.0,54.0,9.0,33.0,4.0,2009.0,2331.0,17124.0,2403.0,7693.0,58.0,26.0,13.0,4.0,765.0,3443.0,2364.0,1122.0,,24791.0,94.0,,18351.0,6.0,2503.0,1254.0,,,17098.0,106.0,31754.0,11489.0,60.0,15978.0,5959.0,40.0,8289.0,3060.0,7689.0,47.0,2899.0,18.0,4819.0,161922.0,59133.0,4619.0,98170.0
81,T00,PV20  ,1995JJ00,3149.0,3021.0,128.0,26629.0,,2986.0,,,2297.0,,689.0,24332.0,54.0,9.0,33.0,4.0,2041.0,2276.0,17570.0,2446.0,7618.0,58.0,26.0,13.0,3.0,780.0,3528.0,2289.0,1022.0,,20186.0,93.0,,13819.0,7.0,2842.0,1251.0,,,12568.0,78.0,31739.0,11493.0,60.0,15868.0,5925.0,40.0,8595.0,2987.0,7273.0,45.0,2938.0,18.0,4711.0,162084.0,58930.0,4765.0,98389.0
82,T00,PV20  ,1996JJ00,3132.0,3004.0,129.0,26217.0,,2982.0,,,2266.0,,717.0,23952.0,54.0,9.0,33.0,4.0,2109.0,2408.0,17147.0,2287.0,6905.0,61.0,28.0,8.0,3.0,898.0,3815.0,1255.0,937.0,,19747.0,93.0,,13991.0,7.0,2622.0,1150.0,,,12841.0,78.0,32563.0,11798.0,60.0,16556.0,6281.0,40.0,8071.0,2656.0,8485.0,51.0,3625.0,22.0,4599.0,165252.0,62759.0,5313.0,97180.0
83,T00,PV20  ,1997JJ00,3020.0,2889.0,131.0,26262.0,,3047.0,,,2362.0,,685.0,23901.0,54.0,9.0,33.0,4.0,2066.0,2456.0,17071.0,2309.0,7143.0,61.0,28.0,8.0,3.0,914.0,3779.0,1474.0,976.0,,19219.0,92.0,,13333.0,8.0,2764.0,1256.0,,,12076.0,75.0,31646.0,11457.0,61.0,15670.0,5925.0,39.0,8105.0,2787.0,7565.0,47.0,3138.0,19.0,4482.0,161196.0,59504.0,5717.0,95975.0
84,T00,PV20  ,1998JJ00,3032.0,2897.0,135.0,25043.0,,2607.0,,,1989.0,,618.0,23054.0,55.0,10.0,32.0,4.0,2162.0,2605.0,16309.0,1978.0,7302.0,60.0,29.0,8.0,3.0,865.0,4077.0,1476.0,883.0,,17882.0,90.0,,11755.0,10.0,2567.0,1175.0,,,10580.0,65.0,31787.0,11506.0,62.0,15657.0,5881.0,38.0,7141.0,2580.0,8517.0,53.0,3302.0,20.0,4376.0,161721.0,60091.0,5468.0,96163.0
85,T00,PV20  ,1999JJ00,3139.0,2988.0,151.0,25279.0,4517.0,3338.0,1179.0,3930.0,2751.0,1179.0,587.0,21349.0,57.0,12.0,28.0,3.0,2541.0,3691.0,13335.0,1782.0,8126.0,58.0,28.0,11.0,3.0,848.0,4079.0,2127.0,1072.0,,17717.0,89.0,,11047.0,11.0,2517.0,1456.0,,,9591.0,60.0,31580.0,11442.0,66.0,15386.0,5637.0,34.0,5647.0,2635.0,9739.0,61.0,3002.0,19.0,4325.0,159940.0,61534.0,7012.0,91395.0
86,T00,PV20  ,2000JJ00,3227.0,3073.0,154.0,24320.0,4320.0,3178.0,1142.0,3758.0,2615.0,1142.0,563.0,20563.0,57.0,13.0,26.0,4.0,2673.0,4171.0,11982.0,1736.0,7830.0,58.0,29.0,9.0,4.0,851.0,4185.0,1755.0,1040.0,,16915.0,89.0,,10549.0,11.0,2515.0,1464.0,,,9084.0,57.0,31674.0,11448.0,67.0,15631.0,5741.0,33.0,5025.0,2420.0,10607.0,66.0,3321.0,21.0,4193.0,159872.0,61843.0,6034.0,91995.0
87,T00,PV20  ,2001JJ00,3331.0,3172.0,160.0,24965.0,4349.0,3193.0,1156.0,3762.0,2606.0,1156.0,588.0,21203.0,56.0,12.0,29.0,4.0,2459.0,3515.0,13728.0,1501.0,7929.0,56.0,28.0,13.0,3.0,780.0,4051.0,2260.0,839.0,,16362.0,83.0,,9713.0,17.0,2535.0,1281.0,,,8432.0,54.0,31175.0,11280.0,64.0,14992.0,5437.0,36.0,5463.0,2369.0,9529.0,60.0,3069.0,19.0,4034.0,157518.0,60977.0,6219.0,90322.0
88,T00,PV20  ,2002JJ00,3288.0,3131.0,157.0,24180.0,4355.0,3175.0,1180.0,3841.0,2661.0,1180.0,514.0,20339.0,58.0,15.0,23.0,3.0,2554.0,5093.0,11178.0,1514.0,7615.0,58.0,30.0,8.0,3.0,857.0,4420.0,1530.0,808.0,,15815.0,86.0,,9414.0,14.0,2403.0,1214.0,,,8201.0,52.0,31367.0,11374.0,68.0,15249.0,5558.0,32.0,4691.0,2076.0,10558.0,67.0,3482.0,22.0,3913.0,158666.0,61815.0,6716.0,90135.0
89,T00,PV20  ,2003JJ00,3259.0,3110.0,148.0,23725.0,4240.0,3088.0,1151.0,3739.0,2588.0,1151.0,500.0,19986.0,59.0,15.0,23.0,3.0,2578.0,4847.0,10972.0,1588.0,7718.0,58.0,30.0,9.0,4.0,781.0,4256.0,1767.0,913.0,,14799.0,77.0,,8691.0,23.0,3319.0,1610.0,,,7081.0,45.0,31148.0,11261.0,69.0,15340.0,5546.0,31.0,4745.0,2184.0,10595.0,67.0,3362.0,21.0,3752.0,157065.0,61237.0,6583.0,89245.0
