ID,Leeftijd,Perioden,TotaalBevolking_1,Mannen_2,Vrouwen_3
5163,505,2030JJ00,999895,505897,493998
5164,505,2031JJ00,997405,504372,493034
5165,505,2032JJ00,993769,502327,491442
5166,505,2033JJ00,993058,502241,490816
5167,505,2034JJ00,989401,500154,489248
5168,505,2035JJ00,985912,498488,487423
5169,505,2036JJ00,983584,497590,485993
5170,505,2037JJ00,985201,498466,486736
5171,505,2038JJ00,988496,500200,488297
5172,505,2039JJ00,992993,502544,490448
5173,505,2040JJ00,998371,505339,493031
5174,505,2041JJ00,1004323,508424,495901
5175,505,2042JJ00,1010411,511564,498846
5176,505,2043JJ00,1016355,514635,501720
5177,505,2044JJ00,1021767,517417,504350
5178,505,2045JJ00,1026542,519868,506674
5179,505,2046JJ00,1030598,521951,508647
5180,505,2047JJ00,1034018,523696,510322
5181,505,2048JJ00,1036689,525064,511623
5182,505,2049JJ00,1038717,526104,512613
5183,505,2050JJ00,1040159,526845,513312
5184,505,2051JJ00,1041019,527286,513733
5185,505,2052JJ00,1041264,527416,513848
5186,505,2053JJ00,1040773,527167,513606
5187,505,2054JJ00,1039464,526507,512956
5188,505,2055JJ00,1037305,525423,511883
5189,505,2056JJ00,1034335,523923,510413
5190,505,2057JJ00,1030700,522073,508625
5191,505,2058JJ00,1026624,520003,506621
5192,505,2059JJ00,1022349,517828,504521
5193,505,2060JJ00,1018118,515664,502454
5194,506,2012JJ00,1011139,509070,502068
5195,506,2013JJ00,1027037,517415,509621
5196,506,2014JJ00,1043921,525893,518027
5197,506,2015JJ00,1057305,532182,525124
5198,506,2016JJ00,1074984,541423,533560
5199,506,2017JJ00,1087326,548073,539253
5200,506,2018JJ00,1095818,552344,543474
5201,506,2019JJ00,1102975,556008,546966
5202,506,2020JJ00,1108150,558926,549226
5203,506,2021JJ00,1100546,554878,545668
5204,506,2022JJ00,1092447,551379,541066
5205,506,2023JJ00,1088236,548741,539495
5206,506,2024JJ00,1091498,550533,540967
5207,506,2025JJ00,1095697,552859,542838
5208,506,2026JJ00,1109307,559599,549710
5209,506,2027JJ00,1120056,564507,555549
5210,506,2028JJ00,1127379,568601,558778
5211,506,2029JJ00,1127820,568855,558964
5212,506,2030JJ00,1120275,564632,555642
5213,506,2031JJ00,1102605,555887,546718
5214,506,2032JJ00,1086020,547747,538274
5215,506,2033JJ00,1067901,538230,529670
5216,506,2034JJ00,1053918,531328,522591
5217,506,2035JJ00,1046689,527775,518911
5218,506,2036JJ00,1044610,526462,518147
5219,506,2037JJ00,1041553,524685,516867
5220,506,2038JJ00,1041335,524804,516532
5221,506,2039JJ00,1038266,522991,515275
5222,506,2040JJ00,1035305,521565,513741
5223,506,2041JJ00,1033524,520900,512624
5224,506,2042JJ00,1035402,521879,513523
5225,506,2043JJ00,1038877,523678,515199
5226,506,2044JJ00,1043470,526043,517427
5227,506,2045JJ00,1048876,528821,520056
5228,506,2046JJ00,1054808,531861,522946
5229,506,2047JJ00,1060858,534954,525904
5230,506,2048JJ00,1066770,537968,528801
5231,506,2049JJ00,1072174,540716,531458
5232,506,2050JJ00,1076962,543144,533817
5233,506,2051JJ00,1081031,545205,535826
5234,506,2052JJ00,1084487,546947,537540
5235,506,2053JJ00,1087221,548321,538900
5236,506,2054JJ00,1089321,549370,539952
5237,506,2055JJ00,1090853,550135,540718
5238,506,2056JJ00,1091806,550601,541207
5239,506,2057JJ00,1092145,550759,541386
5240,506,2058JJ00,1091758,550539,541219
5241,506,2059JJ00,1090576,549927,540648
5242,506,2060JJ00,1088565,548907,539659
5243,507,2012JJ00,1009569,505453,504116
5244,507,2013JJ00,1011586,506918,504668
5245,507,2014JJ00,1009703,506287,503416
5246,507,2015JJ00,1013194,508221,504972
5247,507,2016JJ00,1013236,508152,505084
5248,507,2017JJ00,1021213,512068,509145
5249,507,2018JJ00,1035857,519789,516068
5250,507,2019JJ00,1051395,527709,523688
5251,507,2020JJ00,1064406,534021,530386
5252,507,2021JJ00,1081720,543201,538520
5253,507,2022JJ00,1094035,549927,544108
5254,507,2023JJ00,1102393,554161,548233
5255,507,2024JJ00,1109573,557870,551705
5256,507,2025JJ00,1114874,560860,554015
5257,507,2026JJ00,1107906,557180,550727
5258,507,2027JJ00,1100410,553982,546426
5259,507,2028JJ00,1096730,551658,545071
5260,507,2029JJ00,1100283,553593,546689
5261,507,2030JJ00,1104740,556044,548696
5262,507,2031JJ00,1118266,562712,555554
5263,507,2032JJ00,1129045,567635,561410
5264,507,2033JJ00,1136463,571747,564717
5265,507,2034JJ00,1137153,572118,565036
5266,507,2035JJ00,1130088,568138,561950
5267,507,2036JJ00,1113203,559799,553405
5268,507,2037JJ00,1097340,552018,545322
5269,507,2038JJ00,1079979,542911,537068
5270,507,2039JJ00,1066606,536315,530291
5271,507,2040JJ00,1059807,532971,526836
5272,507,2041JJ00,1057893,531753,526140
5273,507,2042JJ00,1055114,530120,524995
5274,507,2043JJ00,1055051,530300,524751
5275,507,2044JJ00,1052215,528608,523607
5276,507,2045JJ00,1049429,527266,522163
5277,507,2046JJ00,1047844,526681,521165
5278,507,2047JJ00,1049729,527647,522081
5279,507,2048JJ00,1053157,529405,523753
5280,507,2049JJ00,1057665,531712,525953
5281,507,2050JJ00,1062978,534427,528551
5282,507,2051JJ00,1068804,537396,531408
5283,507,2052JJ00,1074740,540412,534328
5284,507,2053JJ00,1080527,543348,537180
5285,507,2054JJ00,1085830,546032,539798
5286,507,2055JJ00,1090506,548390,542118
5287,507,2056JJ00,1094494,550398,544094
5288,507,2057JJ00,1097879,552098,545782
5289,507,2058JJ00,1100564,553442,547120
5290,507,2059JJ00,1102631,554472,548160
5291,507,2060JJ00,1104142,555225,548916
5292,508,2012JJ00,1072408,535419,536989
5293,508,2013JJ00,1033501,516140,517362
5294,508,2014JJ00,1015767,507251,508516
5295,508,2015JJ00,1004821,501890,502930
5296,508,2016JJ00,1009051,504032,505018
5297,508,2017JJ00,1012123,504926,507196
5298,508,2018JJ00,1012447,505248,507197
5299,508,2019JJ00,1009314,503830,505484
5300,508,2020JJ00,1011929,505317,506614
5301,508,2021JJ00,1011822,505267,506554
5302,508,2022JJ00,1019644,509225,510419
5303,508,2023JJ00,1034107,516967,517141
5304,508,2024JJ00,1049319,524798,524521
5305,508,2025JJ00,1062140,531080,531060
5306,508,2026JJ00,1079074,540060,539017
5307,508,2027JJ00,1091175,546646,544529
5308,508,2028JJ00,1099400,550757,548643
5309,508,2029JJ00,1106623,554446,552176
5310,508,2030JJ00,1112003,557437,554567
5311,508,2031JJ00,1105473,553972,551501
5312,508,2032JJ00,1098354,550942,547412
5313,508,2033JJ00,1095014,548812,546201
5314,508,2034JJ00,1098700,550786,547915
5315,508,2035JJ00,1103272,553264,550010
5316,508,2036JJ00,1116667,559814,556849
5317,508,2037JJ00,1127428,564696,562732
5318,508,2038JJ00,1134884,568769,566116
5319,508,2039JJ00,1135704,569175,566530
5320,508,2040JJ00,1128972,565362,563609
5321,508,2041JJ00,1112647,557328,555320
5322,508,2042JJ00,1097281,549812,547468
5323,508,2043JJ00,1080448,541001,539445
5324,508,2044JJ00,1067449,534602,532847
5325,508,2045JJ00,1060859,531359,529500
5326,508,2046JJ00,1058943,530139,528802
5327,508,2047JJ00,1056279,528559,527722
5328,508,2048JJ00,1056241,528732,527509
5329,508,2049JJ00,1053508,527099,526409
5330,508,2050JJ00,1050823,525806,525020
5331,508,2051JJ00,1049379,525286,524092
5332,508,2052JJ00,1051266,526246,525018
5333,508,2053JJ00,1054668,527980,526689
5334,508,2054JJ00,1059116,530244,528873
5335,508,2055JJ00,1064353,532909,531447
5336,508,2056JJ00,1070076,535809,534266
5337,508,2057JJ00,1075906,538755,537150
5338,508,2058JJ00,1081584,541619,539964
5339,508,2059JJ00,1086771,544231,542540
5340,508,2060JJ00,1091347,546526,544823
5341,509,2012JJ00,1288443,648537,639905
5342,509,2013JJ00,1271395,637967,633428
5343,509,2014JJ00,1234204,617876,616327
5344,509,2015JJ00,1178443,588415,590028
5345,509,2016JJ00,1120204,558295,561908
5346,509,2017JJ00,1071682,533711,537971
5347,509,2018JJ00,1033014,514536,518478
5348,509,2019JJ00,1014952,505479,509474
5349,509,2020JJ00,1003968,500093,503874
5350,509,2021JJ00,1007939,502145,505794
5351,509,2022JJ00,1010775,502952,507823
5352,509,2023JJ00,1010786,503106,507679
5353,509,2024JJ00,1007414,501563,505850
5354,509,2025JJ00,1009657,502864,506793
5355,509,2026JJ00,1009447,502787,506660
5356,509,2027JJ00,1017068,506661,510407
5357,509,2028JJ00,1031328,514307,517021
5358,509,2029JJ00,1046304,522016,524288
5359,509,2030JJ00,1058993,528233,530759
5360,509,2031JJ00,1075656,537032,538625
5361,509,2032JJ00,1087561,543462,544099
5362,509,2033JJ00,1095655,547451,548203
5363,509,2034JJ00,1102866,551102,551764
5364,509,2035JJ00,1108272,554076,554197
5365,509,2036JJ00,1102054,550778,551275
5366,509,2037JJ00,1095235,547892,547344
5367,509,2038JJ00,1092142,545890,546253
5368,509,2039JJ00,1095878,547857,548022
5369,509,2040JJ00,1100479,550310,550170
5370,509,2041JJ00,1113672,556704,556969
5371,509,2042JJ00,1124287,561477,562810
5372,509,2043JJ00,1131660,565473,566189
5373,509,2044JJ00,1132518,565883,566635
5374,509,2045JJ00,1125973,562179,563794
5375,509,2046JJ00,1110046,554368,555677
5376,509,2047JJ00,1095039,547056,547981
5377,509,2048JJ00,1078586,538471,540114
5378,509,2049JJ00,1065848,532218,533629
5379,509,2050JJ00,1059405,529054,530351
5380,509,2051JJ00,1057491,527839,529652
5381,509,2052JJ00,1054914,526306,528608
5382,509,2053JJ00,1054914,526490,528424
5383,509,2054JJ00,1052274,524910,527364
5384,509,2055JJ00,1049676,523662,526012
5385,509,2056JJ00,1048336,523200,525137
5386,509,2057JJ00,1050225,524160,526064
5387,509,2058JJ00,1053598,525872,527727
5388,509,2059JJ00,1057990,528095,529892
5389,509,2060JJ00,1063152,530714,532440
5390,510,2012JJ00,1296855,654861,641994
5391,510,2013JJ00,1291764,652273,639489
5392,510,2014JJ00,1284788,647769,637021
5393,510,2015JJ00,1284832,646968,637867
5394,510,2016JJ00,1283675,644952,638723
5395,510,2017JJ00,1276140,639888,636254
5396,510,2018JJ00,1259158,629468,629689
5397,510,2019JJ00,1222738,609969,612768
5398,510,2020JJ00,1168380,581551,586829
5399,510,2021JJ00,1111782,552555,559225
5400,510,2022JJ00,1064639,528898,535742
5401,510,2023JJ00,1026994,510406,516587
5402,510,2024JJ00,1009318,501652,507667
5403,510,2025JJ00,998548,496408,502140
5404,510,2026JJ00,1002314,498360,503952
5405,510,2027JJ00,1004938,499059,505880
5406,510,2028JJ00,1004772,499101,505671
5407,510,2029JJ00,1001337,497516,503821
5408,510,2030JJ00,1003411,498727,504683
5409,510,2031JJ00,1003168,498643,504526
5410,510,2032JJ00,1010672,502470,508203
5411,510,2033JJ00,1024758,510011,514747
5412,510,2034JJ00,1039536,517604,521932
5413,510,2035JJ00,1052106,523751,528355
5414,510,2036JJ00,1068541,532399,536141
5415,510,2037JJ00,1080316,538729,541586
5416,510,2038JJ00,1088329,542658,545671
5417,510,2039JJ00,1095544,546295,549249
5418,510,2040JJ00,1100985,549269,551714
5419,510,2041JJ00,1095022,546112,548911
5420,510,2042JJ00,1088445,543342,545100
5421,510,2043JJ00,1085512,541440,544073
5422,510,2044JJ00,1089260,543398,545863
5423,510,2045JJ00,1093850,545825,548026
5424,510,2046JJ00,1106829,552068,554761
5425,510,2047JJ00,1117280,556731,560549
5426,510,2048JJ00,1124557,560653,563905
5427,510,2049JJ00,1125453,561072,564379
5428,510,2050JJ00,1119073,557461,561611
5429,510,2051JJ00,1103477,549841,553635
5430,510,2052JJ00,1088761,542700,546061
5431,510,2053JJ00,1072640,534317,538322
5432,510,2054JJ00,1060150,528204,531947
5433,510,2055JJ00,1053858,525123,528734
5434,510,2056JJ00,1051979,523928,528051
5435,510,2057JJ00,1049490,522441,527049
5436,510,2058JJ00,1049523,522633,526889
5437,510,2059JJ00,1046977,521110,525866
5438,510,2060JJ00,1044449,519900,524550
5439,511,2012JJ00,1215765,610341,605424
5440,511,2013JJ00,1233745,619287,614459
5441,511,2014JJ00,1251554,628521,623033
5442,511,2015JJ00,1267026,636532,630494
5443,511,2016JJ00,1275834,641166,634669
5444,511,2017JJ00,1274162,640483,633676
5445,511,2018JJ00,1269026,637867,631159
5446,511,2019JJ00,1262111,633469,628641
5447,511,2020JJ00,1262468,632952,629514
5448,511,2021JJ00,1261673,631323,630351
5449,511,2022JJ00,1254663,626756,627907
5450,511,2023JJ00,1238304,616873,621432
5451,511,2024JJ00,1203004,598169,604836
5452,511,2025JJ00,1150094,570732,579362
5453,511,2026JJ00,1095038,542726,552311
5454,511,2027JJ00,1049149,519845,529304
5455,511,2028JJ00,1012498,501952,510545
5456,511,2029JJ00,995289,493490,501800
5457,511,2030JJ00,984805,488408,496397
5458,511,2031JJ00,988499,490324,498174
5459,511,2032JJ00,991022,490982,500040
5460,511,2033JJ00,990802,491005,499799
5461,511,2034JJ00,987442,489469,497972
5462,511,2035JJ00,989451,490659,498792
5463,511,2036JJ00,989290,490624,498666
5464,511,2037JJ00,996738,494420,502318
5465,511,2038JJ00,1010679,501876,508804
5466,511,2039JJ00,1025281,509368,515912
5467,511,2040JJ00,1037731,515457,522275
5468,511,2041JJ00,1053954,523980,529975
5469,511,2042JJ00,1065606,530227,535379
5470,511,2043JJ00,1073551,534109,539441
5471,511,2044JJ00,1080722,537718,543003
5472,511,2045JJ00,1086153,540683,545470
5473,511,2046JJ00,1080409,537649,542760
5474,511,2047JJ00,1074053,534989,539064
5475,511,2048JJ00,1071259,533162,538097
5476,511,2049JJ00,1075000,535101,539898
5477,511,2050JJ00,1079557,537500,542057
5478,511,2051JJ00,1092333,543619,548715
5479,511,2052JJ00,1102626,548196,554432
5480,511,2053JJ00,1109802,552048,557754
5481,511,2054JJ00,1110714,552474,558240
5482,511,2055JJ00,1104474,548949,555526
5483,511,2056JJ00,1089193,541504,547689
5484,511,2057JJ00,1074781,534531,540250
5485,511,2058JJ00,1058990,526343,532648
5486,511,2059JJ00,1046765,520378,526387
5487,511,2060JJ00,1040633,517382,523250
5488,512,2012JJ00,1104288,553489,550798
5489,512,2013JJ00,1114847,558073,556773
5490,512,2014JJ00,1130536,565603,564933
5491,512,2015JJ00,1149281,574476,574805
5492,512,2016JJ00,1166980,583620,583359
5493,512,2017JJ00,1185852,592536,593316
5494,512,2018JJ00,1203174,601042,602133
5495,512,2019JJ00,1220426,609923,610501
5496,512,2020JJ00,1235505,617732,617772
5497,512,2021JJ00,1244353,622434,621919
5498,512,2022JJ00,1242972,621957,621015
5499,512,2023JJ00,1238283,619663,618620
5500,512,2024JJ00,1231781,615587,616194
5501,512,2025JJ00,1232471,615331,617140
5502,512,2026JJ00,1231923,613939,617984
5503,512,2027JJ00,1225328,609712,615615
5504,512,2028JJ00,1209529,600245,609283
5505,512,2029JJ00,1175342,582250,593094
5506,512,2030JJ00,1124009,555801,568209
5507,512,2031JJ00,1070628,528797,541831
5508,512,2032JJ00,1026121,506728,519393
5509,512,2033JJ00,990588,489471,501117
5510,512,2034JJ00,973945,481335,492610
5511,512,2035JJ00,963869,476475,487392
5512,512,2036JJ00,967578,478396,489182
5513,512,2037JJ00,970109,479064,491045
5514,512,2038JJ00,969944,479106,490839
5515,512,2039JJ00,966733,477645,489089
5516,512,2040JJ00,968757,478838,489920
5517,512,2041JJ00,968719,478869,489851
5518,512,2042JJ00,976125,482648,493476
5519,512,2043JJ00,989893,489994,499898
5520,512,2044JJ00,1004299,497375,506924
5521,512,2045JJ00,1016607,503380,513226
5522,512,2046JJ00,1032587,511752,520835
5523,512,2047JJ00,1044087,517888,526199
5524,512,2048JJ00,1051950,521717,530232
5525,512,2049JJ00,1059055,525268,533785
5526,512,2050JJ00,1064451,528196,536256
5527,512,2051JJ00,1058929,525284,533645
5528,512,2052JJ00,1052790,522730,530059
5529,512,2053JJ00,1050137,520988,529148
5530,512,2054JJ00,1053881,522919,530962
5531,512,2055JJ00,1058425,525287,533138
5532,512,2056JJ00,1070990,531271,539721
5533,512,2057JJ00,1081131,535755,545375
5534,512,2058JJ00,1088202,539524,548679
5535,512,2059JJ00,1089147,539953,549194
5536,512,2060JJ00,1083088,536530,546558
5537,513,2012JJ00,1070048,536045,534007
5538,513,2013JJ00,1051496,526690,524806
5539,513,2014JJ00,1043849,521986,521863
5540,513,2015JJ00,1045505,522222,523282
5541,513,2016JJ00,1052950,524903,528048
5542,513,2017JJ00,1066586,531220,535366
5543,513,2018JJ00,1076986,535761,541226
5544,513,2019JJ00,1092343,543133,549209
5545,513,2020JJ00,1110793,551898,558893
5546,513,2021JJ00,1128131,560862,567270
5547,513,2022JJ00,1146821,569743,577078
5548,513,2023JJ00,1163864,578115,585748
5549,513,2024JJ00,1180810,586845,593966
5550,513,2025JJ00,1195598,594502,601096
5551,513,2026JJ00,1204419,599172,605248
5552,513,2027JJ00,1203306,598837,604470
5553,513,2028JJ00,1199082,596821,602262
5554,513,2029JJ00,1193064,593066,599998
5555,513,2030JJ00,1194137,593057,601079
5556,513,2031JJ00,1193921,591913,602008
5557,513,2032JJ00,1187808,588027,599780
5558,513,2033JJ00,1172720,579049,593671
5559,513,2034JJ00,1139844,561860,577984
5560,513,2035JJ00,1090406,536569,553837
5561,513,2036JJ00,1039035,510763,528272
5562,513,2037JJ00,996254,489709,506548
5563,513,2038JJ00,962151,473269,488883
5564,513,2039JJ00,946290,465583,480706
5565,513,2040JJ00,936778,461044,475735
5566,513,2041JJ00,940599,463025,477573
5567,513,2042JJ00,943243,463773,479471
5568,513,2043JJ00,943233,463898,479333
5569,513,2044JJ00,940259,462572,477687
5570,513,2045JJ00,942373,463821,478552
5571,513,2046JJ00,942547,463988,478559
5572,513,2047JJ00,949975,467785,482189
5573,513,2048JJ00,963578,475026,488551
5574,513,2049JJ00,977767,482273,495493
5575,513,2050JJ00,989929,488189,501741
5576,513,2051JJ00,1005665,496396,509268
5577,513,2052JJ00,1017031,502435,514596
5578,513,2053JJ00,1024838,506222,518618
5579,513,2054JJ00,1031903,509739,522164
5580,513,2055JJ00,1037308,512655,524652
5581,513,2056JJ00,1032091,509915,522176
5582,513,2057JJ00,1026264,507519,518744
5583,513,2058JJ00,1023849,505915,517934
5584,513,2059JJ00,1027659,507872,519786
5585,513,2060JJ00,1032255,510254,522001
5586,514,2012JJ00,873847,432787,441060
5587,514,2013JJ00,941563,466268,475293
5588,514,2014JJ00,985206,488162,497045
5589,514,2015JJ00,1013302,502299,511001
5590,514,2016JJ00,1044976,517799,527177
5591,514,2017JJ00,1013937,502073,511865
5592,514,2018JJ00,997123,493867,503255
5593,514,2019JJ00,990627,490000,500625
5594,514,2020JJ00,992934,490760,502175
5595,514,2021JJ00,1000760,493815,506943
5596,514,2022JJ00,1014301,500208,514093
5597,514,2023JJ00,1024822,504946,519876
5598,514,2024JJ00,1039974,512269,527705
5599,514,2025JJ00,1058068,520881,537189
5600,514,2026JJ00,1074933,529573,545359
5601,514,2027JJ00,1093214,538245,554969
5602,514,2028JJ00,1109811,546353,563458
5603,514,2029JJ00,1126327,554814,571512
5604,514,2030JJ00,1140747,562246,578501
5605,514,2031JJ00,1149536,566871,582665
5606,514,2032JJ00,1148783,566725,582059
5607,514,2033JJ00,1145137,565031,580106
5608,514,2034JJ00,1139795,561706,578088
5609,514,2035JJ00,1141400,562033,579367
5610,514,2036JJ00,1141673,561235,580439
5611,514,2037JJ00,1136227,557807,578420
5612,514,2038JJ00,1122097,549482,572617
5613,514,2039JJ00,1090940,533361,557581
5614,514,2040JJ00,1044031,509639,534392
5615,514,2041JJ00,995312,485444,509867
5616,514,2042JJ00,954830,465765,489065
5617,514,2043JJ00,922631,450446,472187
5618,514,2044JJ00,907858,443413,464446
5619,514,2045JJ00,899146,439339,459806
5620,514,2046JJ00,903183,441454,461730
5621,514,2047JJ00,906033,442353,463680
5622,514,2048JJ00,906261,442624,463638
5623,514,2049JJ00,903657,441515,462143
5624,514,2050JJ00,905951,442880,463071
5625,514,2051JJ00,906449,443242,463209
5626,514,2052JJ00,913933,447065,466867
5627,514,2053JJ00,927342,454166,473176
5628,514,2054JJ00,941285,461245,480039
5629,514,2055JJ00,953296,467058,486238
5630,514,2056JJ00,968766,475085,493681
5631,514,2057JJ00,980010,481024,498986
5632,514,2058JJ00,987798,484790,503008
5633,514,2059JJ00,994860,488292,506568
5634,514,2060JJ00,1000321,491224,509096
5635,515,2012JJ00,649620,309872,339746
5636,515,2013JJ00,667561,320033,347529
5637,515,2014JJ00,689336,331869,357467
5638,515,2015JJ00,716173,345996,370177
5639,515,2016JJ00,730667,353765,376904
5640,515,2017JJ00,809006,392828,416175
5641,515,2018JJ00,872741,423983,448757
5642,515,2019JJ00,914019,444555,469464
5643,515,2020JJ00,940844,458044,482799
5644,515,2021JJ00,970638,472566,498071
5645,515,2022JJ00,942974,459059,483915
5646,515,2023JJ00,928436,452343,476091
5647,515,2024JJ00,923336,449470,473867
5648,515,2025JJ00,926287,450727,475561
5649,515,2026JJ00,934323,454020,480305
5650,515,2027JJ00,947536,460282,487254
5651,515,2028JJ00,957987,465040,492948
5652,515,2029JJ00,972697,472125,500571
5653,515,2030JJ00,990179,480390,509790
5654,515,2031JJ00,1006333,488632,517702
5655,515,2032JJ00,1023992,496939,527052
5656,515,2033JJ00,1039965,504665,535298
5657,515,2034JJ00,1055892,512750,543142
5658,515,2035JJ00,1069857,519890,549967
5659,515,2036JJ00,1078571,524441,554129
5660,515,2037JJ00,1078300,524563,553737
5661,515,2038JJ00,1075430,523324,552103
5662,515,2039JJ00,1071020,520616,550403
5663,515,2040JJ00,1073353,521422,551932
5664,515,2041JJ00,1074314,521122,553192
5665,515,2042JJ00,1069780,518325,551454
5666,515,2043JJ00,1056901,510864,546037
5667,515,2044JJ00,1027944,496137,531807
5668,515,2045JJ00,984234,474411,509823
5669,515,2046JJ00,938850,452254,486598
5670,515,2047JJ00,901267,434315,466951
5671,515,2048JJ00,871473,420412,451060
5672,515,2049JJ00,858082,414200,443883
5673,515,2050JJ00,850392,410718,439674
5674,515,2051JJ00,854712,412994,441717
5675,515,2052JJ00,857848,414097,443752
5676,515,2053JJ00,858421,414564,443857
5677,515,2054JJ00,856297,413733,442562
5678,515,2055JJ00,858824,415231,443593
5679,515,2056JJ00,859728,415826,443903
5680,515,2057JJ00,867306,419687,447618
5681,515,2058JJ00,880494,426629,453865
5682,515,2059JJ00,894147,433512,460636
5683,515,2060JJ00,905994,439216,466779
5684,516,2012JJ00,506537,224490,282048
5685,516,2013JJ00,512360,229196,283163
5686,516,2014JJ00,527044,237906,289139
5687,516,2015JJ00,541949,246386,295563
5688,516,2016JJ00,559997,256369,303629
5689,516,2017JJ00,571914,263521,308393
5690,516,2018JJ00,588940,273089,315852
5691,516,2019JJ00,609772,284339,325432
5692,516,2020JJ00,635129,297581,337548
5693,516,2021JJ00,649303,305207,344096
5694,516,2022JJ00,721198,340459,380738
5695,516,2023JJ00,779503,368483,411019
5696,516,2024JJ00,817200,387011,430189
5697,516,2025JJ00,841603,399130,442474
5698,516,2026JJ00,867867,411676,456191
5699,516,2027JJ00,844302,400687,443614
5700,516,2028JJ00,832533,395624,436910
5701,516,2029JJ00,828995,393758,435236
5702,516,2030JJ00,832499,395404,437096
5703,516,2031JJ00,840498,398751,441746
5704,516,2032JJ00,852996,404632,448365
5705,516,2033JJ00,863186,409285,453901
5706,516,2034JJ00,877130,415929,461201
5707,516,2035JJ00,893638,423638,470001
5708,516,2036JJ00,908782,431239,477544
5709,516,2037JJ00,925542,439041,486501
5710,516,2038JJ00,940688,446283,494408
5711,516,2039JJ00,955884,453908,501975
5712,516,2040JJ00,969383,460752,508631
5713,516,2041JJ00,978059,465265,512793
5714,516,2042JJ00,978563,465833,512729
5715,516,2043JJ00,976817,465254,511562
5716,516,2044JJ00,973788,463432,510357
5717,516,2045JJ00,977249,464950,512298
5718,516,2046JJ00,979217,465345,513871
5719,516,2047JJ00,975883,463344,512537
5720,516,2048JJ00,964646,456982,507663
5721,516,2049JJ00,938564,444037,494527
5722,516,2050JJ00,899277,425000,474276
5723,516,2051JJ00,858518,405596,452921
5724,516,2052JJ00,824989,390038,434951
5725,516,2053JJ00,798563,378060,420503
5726,516,2054JJ00,787084,372940,414144
5727,516,2055JJ00,780789,370250,410538
5728,516,2056JJ00,785480,372726,412753
5729,516,2057JJ00,789002,374091,414913
5730,516,2058JJ00,789999,374796,415203
5731,516,2059JJ00,788524,374337,414187
5732,516,2060JJ00,791390,376027,415362
5733,517,2012JJ00,368890,144600,224290
5734,517,2013JJ00,378647,150226,228420
5735,517,2014JJ00,383940,154364,229576
5736,517,2015JJ00,390720,159044,231675
5737,517,2016JJ00,395438,163028,232411
5738,517,2017JJ00,402747,168046,234701
5739,517,2018JJ00,408950,172562,236388
5740,517,2019JJ00,422257,180149,242108
5741,517,2020JJ00,435772,187578,248194
5742,517,2021JJ00,451741,196144,255595
5743,517,2022JJ00,462480,202418,260063
5744,517,2023JJ00,477310,210531,266779
5745,517,2024JJ00,495750,220222,275527
5746,517,2025JJ00,517890,231428,286463
5747,517,2026JJ00,530442,237998,292444
5748,517,2027JJ00,591789,267073,324716
5749,517,2028JJ00,640895,289828,351069
5750,517,2029JJ00,672142,304638,367504
5751,517,2030JJ00,691921,314083,377837
5752,517,2031JJ00,712155,323290,388866
5753,517,2032JJ00,694121,315444,378675
5754,517,2033JJ00,686038,312377,373659
5755,517,2034JJ00,684445,311666,372778
5756,517,2035JJ00,688486,313637,374848
5757,517,2036JJ00,696176,316878,379296
5758,517,2037JJ00,707498,322128,385368
5759,517,2038JJ00,717210,326559,390652
5760,517,2039JJ00,729977,332543,397433
5761,517,2040JJ00,745003,339444,405559
5762,517,2041JJ00,758706,346159,412548
5763,517,2042JJ00,774070,353201,420870
5764,517,2043JJ00,787959,359728,428230
5765,517,2044JJ00,801964,366644,435320
5766,517,2045JJ00,814645,372972,441674
5767,517,2046JJ00,823009,377268,445743
5768,517,2047JJ00,824481,378343,446137
5769,517,2048JJ00,824139,378526,445613
5770,517,2049JJ00,822926,377802,445126
5771,517,2050JJ00,827725,380093,447632
5772,517,2051JJ00,830803,381203,449600
5773,517,2052JJ00,828827,380056,448771
5774,517,2053JJ00,819738,375083,444654
5775,517,2054JJ00,797755,364577,433180
5776,517,2055JJ00,765131,349406,415725
5777,517,2056JJ00,731426,334026,397400
5778,517,2057JJ00,704121,321968,382154
5779,517,2058JJ00,682890,312824,370066
5780,517,2059JJ00,674316,309280,365038
5781,517,2060JJ00,670088,307701,362387
5782,518,2012JJ00,215960,69598,146364
5783,518,2013JJ00,219591,72356,147236
5784,518,2014JJ00,224224,75380,148844
5785,518,2015JJ00,229401,78843,150560
5786,518,2016JJ00,237191,83074,154116
5787,518,2017JJ00,243799,86877,156922
5788,518,2018JJ00,251462,90914,160548
5789,518,2019JJ00,256051,94030,162021
5790,518,2020JJ00,261694,97536,164158
5791,518,2021JJ00,266153,100725,165430
5792,518,2022JJ00,272331,104560,167770
5793,518,2023JJ00,277761,108069,169693
5794,518,2024JJ00,288050,113551,174498
5795,518,2025JJ00,298477,118912,179566
5796,518,2026JJ00,310500,124982,185518
5797,518,2027JJ00,318583,129468,189117
5798,518,2028JJ00,329530,135158,194372
5799,518,2029JJ00,343625,142163,201462
5800,518,2030JJ00,360398,150165,210234
5801,518,2031JJ00,369945,154900,215046
5802,518,2032JJ00,415681,175375,240305
5803,518,2033JJ00,451444,191003,260442
5804,518,2034JJ00,473666,200997,272669
5805,518,2035JJ00,487286,207196,280089
5806,518,2036JJ00,500084,212720,287362
