ID,Bedrijfsafvalstoffen,NuttigeToepassingEnEindverwerking,BedrijfstakkenBranchesSBI2008,Perioden,Bedrijfsafval_1
567,A050391,T001523,328100,2014JJ00,1675.0
568,A050391,T001523,328100,2015JJ00,1649.0
569,A050391,T001523,328100,2016JJ00,1677.0
570,A050391,T001523,328100,2017JJ00,1794.0
571,A050391,T001523,328100,2018JJ00,1745.0
572,A050391,T001523,328100,2019JJ00,1665.0
573,A050391,T001523,328100,2020JJ00,1542.0
574,A050391,T001523,328100,2021JJ00,1586.0
575,A050391,T001523,330300,1994JJ00,300.0
576,A050391,T001523,330300,1996JJ00,347.0
577,A050391,T001523,330300,1998JJ00,390.0
578,A050391,T001523,330300,2000JJ00,376.0
579,A050391,T001523,330300,2001JJ00,363.0
580,A050391,T001523,330300,2002JJ00,377.0
581,A050391,T001523,330300,2003JJ00,364.0
582,A050391,T001523,330300,2004JJ00,396.0
583,A050391,T001523,330300,2005JJ00,397.0
584,A050391,T001523,330300,2006JJ00,448.0
585,A050391,T001523,330300,2007JJ00,455.0
586,A050391,T001523,330300,2008JJ00,456.0
587,A050391,T001523,330300,2009JJ00,394.0
588,A050391,T001523,330300,2010JJ00,431.0
589,A050391,T001523,330300,2011JJ00,388.0
590,A050391,T001523,330300,2012JJ00,402.0
591,A050391,T001523,330300,2013JJ00,394.0
592,A050391,T001523,330300,2014JJ00,373.0
593,A050391,T001523,330300,2015JJ00,378.0
594,A050391,T001523,330300,2016JJ00,381.0
595,A050391,T001523,330300,2017JJ00,382.0
596,A050391,T001523,330300,2018JJ00,400.0
597,A050391,T001523,330300,2019JJ00,381.0
598,A050391,T001523,330300,2020JJ00,383.0
599,A050391,T001523,330300,2021JJ00,410.0
600,A050391,T001523,332910,1994JJ00,101.0
601,A050391,T001523,332910,1996JJ00,100.0
602,A050391,T001523,332910,1998JJ00,96.0
603,A050391,T001523,332910,2000JJ00,118.0
604,A050391,T001523,332910,2001JJ00,115.0
605,A050391,T001523,332910,2002JJ00,154.0
606,A050391,T001523,332910,2003JJ00,143.0
607,A050391,T001523,332910,2004JJ00,110.0
608,A050391,T001523,332910,2005JJ00,107.0
609,A050391,T001523,332910,2006JJ00,121.0
610,A050391,T001523,332910,2007JJ00,132.0
611,A050391,T001523,332910,2008JJ00,79.0
612,A050391,T001523,332910,2009JJ00,64.0
613,A050391,T001523,332910,2010JJ00,71.0
614,A050391,T001523,332910,2011JJ00,75.0
615,A050391,T001523,332910,2012JJ00,72.0
616,A050391,T001523,332910,2013JJ00,83.0
617,A050391,T001523,332910,2014JJ00,75.0
618,A050391,T001523,332910,2015JJ00,78.0
619,A050391,T001523,332910,2016JJ00,70.0
620,A050391,T001523,332910,2017JJ00,78.0
621,A050391,T001523,332910,2018JJ00,56.0
622,A050391,T001523,332910,2019JJ00,48.0
623,A050391,T001523,332910,2020JJ00,52.0
624,A050391,T001523,332910,2021JJ00,53.0
625,A050391,T001523,332905,1994JJ00,296.0
626,A050391,T001523,332905,1996JJ00,248.0
627,A050391,T001523,332905,1998JJ00,233.0
628,A050391,T001523,332905,2000JJ00,259.0
629,A050391,T001523,332905,2001JJ00,250.0
630,A050391,T001523,332905,2002JJ00,322.0
631,A050391,T001523,332905,2003JJ00,303.0
632,A050391,T001523,332905,2004JJ00,258.0
633,A050391,T001523,332905,2005JJ00,257.0
634,A050391,T001523,332905,2006JJ00,264.0
635,A050391,T001523,332905,2007JJ00,286.0
636,A050391,T001523,332905,2008JJ00,212.0
637,A050391,T001523,332905,2009JJ00,180.0
638,A050391,T001523,332905,2010JJ00,229.0
639,A050391,T001523,332905,2011JJ00,244.0
640,A050391,T001523,332905,2012JJ00,220.0
641,A050391,T001523,332905,2013JJ00,232.0
642,A050391,T001523,332905,2014JJ00,219.0
643,A050391,T001523,332905,2015JJ00,221.0
644,A050391,T001523,332905,2016JJ00,225.0
645,A050391,T001523,332905,2017JJ00,252.0
646,A050391,T001523,332905,2018JJ00,171.0
647,A050391,T001523,332905,2019JJ00,169.0
648,A050391,T001523,332905,2020JJ00,183.0
649,A050391,T001523,332905,2021JJ00,203.0
650,A050391,T001523,332900,1994JJ00,49.0
651,A050391,T001523,332900,1996JJ00,48.0
652,A050391,T001523,332900,1998JJ00,51.0
653,A050391,T001523,332900,2000JJ00,71.0
654,A050391,T001523,332900,2001JJ00,70.0
655,A050391,T001523,332900,2002JJ00,93.0
656,A050391,T001523,332900,2003JJ00,84.0
657,A050391,T001523,332900,2004JJ00,75.0
658,A050391,T001523,332900,2005JJ00,74.0
659,A050391,T001523,332900,2006JJ00,89.0
660,A050391,T001523,332900,2007JJ00,97.0
661,A050391,T001523,332900,2008JJ00,18.0
662,A050391,T001523,332900,2009JJ00,15.0
663,A050391,T001523,332900,2010JJ00,16.0
664,A050391,T001523,332900,2011JJ00,18.0
665,A050391,T001523,332900,2012JJ00,22.0
666,A050391,T001523,332900,2013JJ00,22.0
667,A050391,T001523,332900,2014JJ00,13.0
668,A050391,T001523,332900,2015JJ00,13.0
669,A050391,T001523,332900,2016JJ00,15.0
670,A050391,T001523,332900,2017JJ00,16.0
671,A050391,T001523,332900,2018JJ00,12.0
672,A050391,T001523,332900,2019JJ00,12.0
673,A050391,T001523,332900,2020JJ00,16.0
674,A050391,T001523,332900,2021JJ00,18.0
675,A050391,T001523,334800,1994JJ00,52.0
676,A050391,T001523,334800,1996JJ00,52.0
677,A050391,T001523,334800,1998JJ00,45.0
678,A050391,T001523,334800,2000JJ00,46.0
679,A050391,T001523,334800,2001JJ00,45.0
680,A050391,T001523,334800,2002JJ00,61.0
681,A050391,T001523,334800,2003JJ00,59.0
682,A050391,T001523,334800,2004JJ00,35.0
683,A050391,T001523,334800,2005JJ00,33.0
684,A050391,T001523,334800,2006JJ00,32.0
685,A050391,T001523,334800,2007JJ00,35.0
686,A050391,T001523,334800,2008JJ00,61.0
687,A050391,T001523,334800,2009JJ00,49.0
688,A050391,T001523,334800,2010JJ00,55.0
689,A050391,T001523,334800,2011JJ00,57.0
690,A050391,T001523,334800,2012JJ00,49.0
691,A050391,T001523,334800,2013JJ00,61.0
692,A050391,T001523,334800,2014JJ00,63.0
693,A050391,T001523,334800,2015JJ00,65.0
694,A050391,T001523,334800,2016JJ00,54.0
695,A050391,T001523,334800,2017JJ00,61.0
696,A050391,T001523,334800,2018JJ00,43.0
697,A050391,T001523,334800,2019JJ00,37.0
698,A050391,T001523,334800,2020JJ00,35.0
699,A050391,T001523,334800,2021JJ00,36.0
700,A050391,T001523,336500,1994JJ00,195.0
701,A050391,T001523,336500,1996JJ00,149.0
702,A050391,T001523,336500,1998JJ00,137.0
703,A050391,T001523,336500,2000JJ00,141.0
704,A050391,T001523,336500,2001JJ00,135.0
705,A050391,T001523,336500,2002JJ00,168.0
706,A050391,T001523,336500,2003JJ00,160.0
707,A050391,T001523,336500,2004JJ00,148.0
708,A050391,T001523,336500,2005JJ00,150.0
709,A050391,T001523,336500,2006JJ00,143.0
710,A050391,T001523,336500,2007JJ00,154.0
711,A050391,T001523,336500,2008JJ00,133.0
712,A050391,T001523,336500,2009JJ00,116.0
713,A050391,T001523,336500,2010JJ00,158.0
714,A050391,T001523,336500,2011JJ00,169.0
715,A050391,T001523,336500,2012JJ00,148.0
716,A050391,T001523,336500,2013JJ00,149.0
717,A050391,T001523,336500,2014JJ00,144.0
718,A050391,T001523,336500,2015JJ00,144.0
719,A050391,T001523,336500,2016JJ00,155.0
720,A050391,T001523,336500,2017JJ00,174.0
721,A050391,T001523,336500,2018JJ00,116.0
722,A050391,T001523,336500,2019JJ00,121.0
723,A050391,T001523,336500,2020JJ00,131.0
724,A050391,T001523,336500,2021JJ00,150.0
725,A050391,T001523,339205,1994JJ00,137.0
726,A050391,T001523,339205,1996JJ00,114.0
727,A050391,T001523,339205,1998JJ00,197.0
728,A050391,T001523,339205,2000JJ00,199.0
729,A050391,T001523,339205,2001JJ00,195.0
730,A050391,T001523,339205,2002JJ00,210.0
731,A050391,T001523,339205,2003JJ00,204.0
732,A050391,T001523,339205,2004JJ00,190.0
733,A050391,T001523,339205,2005JJ00,167.0
734,A050391,T001523,339205,2006JJ00,152.0
735,A050391,T001523,339205,2007JJ00,156.0
736,A050391,T001523,339205,2008JJ00,197.0
737,A050391,T001523,339205,2009JJ00,135.0
738,A050391,T001523,339205,2010JJ00,110.0
739,A050391,T001523,339205,2011JJ00,134.0
740,A050391,T001523,339205,2012JJ00,87.0
741,A050391,T001523,339205,2013JJ00,82.0
742,A050391,T001523,339205,2014JJ00,90.0
743,A050391,T001523,339205,2015JJ00,103.0
744,A050391,T001523,339205,2016JJ00,116.0
745,A050391,T001523,339205,2017JJ00,144.0
746,A050391,T001523,339205,2018JJ00,132.0
747,A050391,T001523,339205,2019JJ00,123.0
748,A050391,T001523,339205,2020JJ00,108.0
749,A050391,T001523,339205,2021JJ00,112.0
750,A050391,T001523,300023,1994JJ00,214.0
751,A050391,T001523,300023,1996JJ00,235.0
752,A050391,T001523,300023,1998JJ00,180.0
753,A050391,T001523,300023,2000JJ00,264.0
754,A050391,T001523,300023,2001JJ00,264.0
755,A050391,T001523,300023,2002JJ00,233.0
756,A050391,T001523,300023,2003JJ00,223.0
757,A050391,T001523,300023,2004JJ00,270.0
758,A050391,T001523,300023,2005JJ00,269.0
759,A050391,T001523,300023,2006JJ00,259.0
760,A050391,T001523,300023,2007JJ00,272.0
761,A050391,T001523,300023,2008JJ00,292.0
762,A050391,T001523,300023,2009JJ00,258.0
763,A050391,T001523,300023,2010JJ00,256.0
764,A050391,T001523,300023,2011JJ00,256.0
765,A050391,T001523,300023,2012JJ00,
766,A050391,T001523,300023,2013JJ00,
767,A050391,T001523,300023,2014JJ00,
768,A050391,T001523,300023,2015JJ00,
769,A050391,T001523,300023,2016JJ00,
770,A050391,T001523,300023,2017JJ00,
771,A050391,T001523,300023,2018JJ00,
772,A050391,T001523,300023,2019JJ00,
773,A050391,T001523,300023,2020JJ00,
774,A050391,T001523,300023,2021JJ00,
775,A050391,T001523,900046,1994JJ00,
776,A050391,T001523,900046,1996JJ00,
777,A050391,T001523,900046,1998JJ00,
778,A050391,T001523,900046,2000JJ00,
779,A050391,T001523,900046,2001JJ00,
780,A050391,T001523,900046,2002JJ00,
781,A050391,T001523,900046,2003JJ00,
782,A050391,T001523,900046,2004JJ00,
783,A050391,T001523,900046,2005JJ00,
784,A050391,T001523,900046,2006JJ00,
785,A050391,T001523,900046,2007JJ00,
786,A050391,T001523,900046,2008JJ00,248.0
787,A050391,T001523,900046,2009JJ00,213.0
788,A050391,T001523,900046,2010JJ00,213.0
789,A050391,T001523,900046,2011JJ00,213.0
790,A050391,T001523,900046,2012JJ00,
791,A050391,T001523,900046,2013JJ00,
792,A050391,T001523,900046,2014JJ00,
793,A050391,T001523,900046,2015JJ00,
794,A050391,T001523,900046,2016JJ00,
795,A050391,T001523,900046,2017JJ00,
796,A050391,T001523,900046,2018JJ00,
797,A050391,T001523,900046,2019JJ00,
798,A050391,T001523,900046,2020JJ00,
799,A050391,T001523,900046,2021JJ00,
800,A050391,T001523,341600,1994JJ00,
801,A050391,T001523,341600,1996JJ00,
802,A050391,T001523,341600,1998JJ00,
803,A050391,T001523,341600,2000JJ00,
804,A050391,T001523,341600,2001JJ00,
805,A050391,T001523,341600,2002JJ00,
806,A050391,T001523,341600,2003JJ00,
807,A050391,T001523,341600,2004JJ00,
808,A050391,T001523,341600,2005JJ00,
809,A050391,T001523,341600,2006JJ00,
810,A050391,T001523,341600,2007JJ00,
811,A050391,T001523,341600,2008JJ00,163.0
812,A050391,T001523,341600,2009JJ00,130.0
813,A050391,T001523,341600,2010JJ00,130.0
814,A050391,T001523,341600,2011JJ00,129.0
815,A050391,T001523,341600,2012JJ00,164.0
816,A050391,T001523,341600,2013JJ00,153.0
817,A050391,T001523,341600,2014JJ00,146.0
818,A050391,T001523,341600,2015JJ00,164.0
819,A050391,T001523,341600,2016JJ00,143.0
820,A050391,T001523,341600,2017JJ00,141.0
821,A050391,T001523,341600,2018JJ00,153.0
822,A050391,T001523,341600,2019JJ00,142.0
823,A050391,T001523,341600,2020JJ00,140.0
824,A050391,T001523,341600,2021JJ00,152.0
825,A050391,T001523,342400,1994JJ00,
826,A050391,T001523,342400,1996JJ00,
827,A050391,T001523,342400,1998JJ00,
828,A050391,T001523,342400,2000JJ00,
829,A050391,T001523,342400,2001JJ00,
830,A050391,T001523,342400,2002JJ00,
831,A050391,T001523,342400,2003JJ00,
832,A050391,T001523,342400,2004JJ00,
833,A050391,T001523,342400,2005JJ00,
834,A050391,T001523,342400,2006JJ00,
835,A050391,T001523,342400,2007JJ00,
836,A050391,T001523,342400,2008JJ00,85.0
837,A050391,T001523,342400,2009JJ00,83.0
838,A050391,T001523,342400,2010JJ00,83.0
839,A050391,T001523,342400,2011JJ00,84.0
840,A050391,T001523,342400,2012JJ00,89.0
841,A050391,T001523,342400,2013JJ00,89.0
842,A050391,T001523,342400,2014JJ00,64.0
843,A050391,T001523,342400,2015JJ00,64.0
844,A050391,T001523,342400,2016JJ00,69.0
845,A050391,T001523,342400,2017JJ00,66.0
846,A050391,T001523,342400,2018JJ00,63.0
847,A050391,T001523,342400,2019JJ00,65.0
848,A050391,T001523,342400,2020JJ00,51.0
849,A050391,T001523,342400,2021JJ00,53.0
850,A050391,T001523,344400,1994JJ00,
851,A050391,T001523,344400,1996JJ00,
852,A050391,T001523,344400,1998JJ00,
853,A050391,T001523,344400,2000JJ00,
854,A050391,T001523,344400,2001JJ00,
855,A050391,T001523,344400,2002JJ00,
856,A050391,T001523,344400,2003JJ00,
857,A050391,T001523,344400,2004JJ00,
858,A050391,T001523,344400,2005JJ00,
859,A050391,T001523,344400,2006JJ00,
860,A050391,T001523,344400,2007JJ00,
861,A050391,T001523,344400,2008JJ00,44.0
862,A050391,T001523,344400,2009JJ00,45.0
863,A050391,T001523,344400,2010JJ00,43.0
864,A050391,T001523,344400,2011JJ00,43.0
865,A050391,T001523,344400,2012JJ00,60.0
866,A050391,T001523,344400,2013JJ00,59.0
867,A050391,T001523,344400,2014JJ00,57.0
868,A050391,T001523,344400,2015JJ00,57.0
869,A050391,T001523,344400,2016JJ00,57.0
870,A050391,T001523,344400,2017JJ00,56.0
871,A050391,T001523,344400,2018JJ00,67.0
872,A050391,T001523,344400,2019JJ00,72.0
873,A050391,T001523,344400,2020JJ00,61.0
874,A050391,T001523,344400,2021JJ00,52.0
875,A050391,T001523,346600,1994JJ00,1391.0
876,A050391,T001523,346600,1996JJ00,1399.0
877,A050391,T001523,346600,1998JJ00,1538.0
878,A050391,T001523,346600,2000JJ00,1644.0
879,A050391,T001523,346600,2001JJ00,1580.0
880,A050391,T001523,346600,2002JJ00,1707.0
881,A050391,T001523,346600,2003JJ00,1590.0
882,A050391,T001523,346600,2004JJ00,1502.0
883,A050391,T001523,346600,2005JJ00,1359.0
884,A050391,T001523,346600,2006JJ00,1259.0
885,A050391,T001523,346600,2007JJ00,1328.0
886,A050391,T001523,346600,2008JJ00,1318.0
887,A050391,T001523,346600,2009JJ00,1269.0
888,A050391,T001523,346600,2010JJ00,1153.0
889,A050391,T001523,346600,2011JJ00,1165.0
890,A050391,T001523,346600,2012JJ00,1350.0
891,A050391,T001523,346600,2013JJ00,1335.0
892,A050391,T001523,346600,2014JJ00,1657.0
893,A050391,T001523,346600,2015JJ00,2091.0
894,A050391,T001523,346600,2016JJ00,2045.0
895,A050391,T001523,346600,2017JJ00,1978.0
896,A050391,T001523,346600,2018JJ00,1530.0
897,A050391,T001523,346600,2019JJ00,1084.0
898,A050391,T001523,346600,2020JJ00,444.0
899,A050391,T001523,346600,2021JJ00,586.0
900,A050391,T001523,348000,1994JJ00,
901,A050391,T001523,348000,1996JJ00,
902,A050391,T001523,348000,1998JJ00,
903,A050391,T001523,348000,2000JJ00,
904,A050391,T001523,348000,2001JJ00,
905,A050391,T001523,348000,2002JJ00,
906,A050391,T001523,348000,2003JJ00,
907,A050391,T001523,348000,2004JJ00,
908,A050391,T001523,348000,2005JJ00,
909,A050391,T001523,348000,2006JJ00,
910,A050391,T001523,348000,2007JJ00,8203.0
911,A050391,T001523,348000,2008JJ00,8627.0
912,A050391,T001523,348000,2009JJ00,8950.0
913,A050391,T001523,348000,2010JJ00,8785.0
914,A050391,T001523,348000,2011JJ00,9197.0
915,A050391,T001523,348000,2012JJ00,8608.0
916,A050391,T001523,348000,2013JJ00,8736.0
917,A050391,T001523,348000,2014JJ00,9047.0
918,A050391,T001523,348000,2015JJ00,8923.0
919,A050391,T001523,348000,2016JJ00,9469.0
920,A050391,T001523,348000,2017JJ00,9631.0
921,A050391,T001523,348000,2018JJ00,9669.0
922,A050391,T001523,348000,2019JJ00,9791.0
923,A050391,T001523,348000,2020JJ00,10481.0
924,A050391,T001523,348000,2021JJ00,10540.0
925,A050391,T001523,348200,1994JJ00,122.0
926,A050391,T001523,348200,1996JJ00,136.0
927,A050391,T001523,348200,1998JJ00,171.0
928,A050391,T001523,348200,2000JJ00,144.0
929,A050391,T001523,348200,2001JJ00,154.0
930,A050391,T001523,348200,2002JJ00,161.0
931,A050391,T001523,348200,2003JJ00,163.0
932,A050391,T001523,348200,2004JJ00,174.0
933,A050391,T001523,348200,2005JJ00,185.0
934,A050391,T001523,348200,2006JJ00,196.0
935,A050391,T001523,348200,2007JJ00,187.0
936,A050391,T001523,348200,2008JJ00,175.0
937,A050391,T001523,348200,2009JJ00,167.0
938,A050391,T001523,348200,2010JJ00,173.0
939,A050391,T001523,348200,2011JJ00,171.0
940,A050391,T001523,348200,2012JJ00,162.0
941,A050391,T001523,348200,2013JJ00,161.0
942,A050391,T001523,348200,2014JJ00,330.0
943,A050391,T001523,348200,2015JJ00,366.0
944,A050391,T001523,348200,2016JJ00,264.0
945,A050391,T001523,348200,2017JJ00,272.0
946,A050391,T001523,348200,2018JJ00,266.0
947,A050391,T001523,348200,2019JJ00,268.0
948,A050391,T001523,348200,2020JJ00,270.0
949,A050391,T001523,348200,2021JJ00,271.0
950,A050391,T001523,348500,1994JJ00,
951,A050391,T001523,348500,1996JJ00,
952,A050391,T001523,348500,1998JJ00,
953,A050391,T001523,348500,2000JJ00,
954,A050391,T001523,348500,2001JJ00,
955,A050391,T001523,348500,2002JJ00,
956,A050391,T001523,348500,2003JJ00,
957,A050391,T001523,348500,2004JJ00,
958,A050391,T001523,348500,2005JJ00,
959,A050391,T001523,348500,2006JJ00,
960,A050391,T001523,348500,2007JJ00,1317.0
961,A050391,T001523,348500,2008JJ00,1397.0
962,A050391,T001523,348500,2009JJ00,1491.0
963,A050391,T001523,348500,2010JJ00,1508.0
964,A050391,T001523,348500,2011JJ00,1550.0
965,A050391,T001523,348500,2012JJ00,1541.0
966,A050391,T001523,348500,2013JJ00,1580.0
967,A050391,T001523,348500,2014JJ00,1605.0
968,A050391,T001523,348500,2015JJ00,1560.0
969,A050391,T001523,348500,2016JJ00,1630.0
970,A050391,T001523,348500,2017JJ00,1663.0
971,A050391,T001523,348500,2018JJ00,1567.0
972,A050391,T001523,348500,2019JJ00,1601.0
973,A050391,T001523,348500,2020JJ00,1685.0
974,A050391,T001523,348500,2021JJ00,1675.0
975,A050391,T001523,348800,1994JJ00,
976,A050391,T001523,348800,1996JJ00,
977,A050391,T001523,348800,1998JJ00,
978,A050391,T001523,348800,2000JJ00,
979,A050391,T001523,348800,2001JJ00,
980,A050391,T001523,348800,2002JJ00,
981,A050391,T001523,348800,2003JJ00,
982,A050391,T001523,348800,2004JJ00,
983,A050391,T001523,348800,2005JJ00,
984,A050391,T001523,348800,2006JJ00,
985,A050391,T001523,348800,2007JJ00,2.0
986,A050391,T001523,348800,2008JJ00,2.0
987,A050391,T001523,348800,2009JJ00,2.0
988,A050391,T001523,348800,2010JJ00,1.0
989,A050391,T001523,348800,2011JJ00,1.0
990,A050391,T001523,348800,2012JJ00,4.0
991,A050391,T001523,348800,2013JJ00,4.0
992,A050391,T001523,348800,2014JJ00,4.0
993,A050391,T001523,348800,2015JJ00,4.0
994,A050391,T001523,348800,2016JJ00,4.0
995,A050391,T001523,348800,2017JJ00,4.0
996,A050391,T001523,348800,2018JJ00,4.0
997,A050391,T001523,348800,2019JJ00,4.0
998,A050391,T001523,348800,2020JJ00,4.0
999,A050391,T001523,348800,2021JJ00,4.0
1000,A050391,T001523,349100,1994JJ00,
1001,A050391,T001523,349100,1996JJ00,
1002,A050391,T001523,349100,1998JJ00,
1003,A050391,T001523,349100,2000JJ00,
1004,A050391,T001523,349100,2001JJ00,
1005,A050391,T001523,349100,2002JJ00,
1006,A050391,T001523,349100,2003JJ00,
1007,A050391,T001523,349100,2004JJ00,
1008,A050391,T001523,349100,2005JJ00,
1009,A050391,T001523,349100,2006JJ00,
1010,A050391,T001523,349100,2007JJ00,5786.0
1011,A050391,T001523,349100,2008JJ00,6136.0
1012,A050391,T001523,349100,2009JJ00,6553.0
1013,A050391,T001523,349100,2010JJ00,6147.0
1014,A050391,T001523,349100,2011JJ00,6542.0
1015,A050391,T001523,349100,2012JJ00,5781.0
1016,A050391,T001523,349100,2013JJ00,5885.0
1017,A050391,T001523,349100,2014JJ00,5979.0
1018,A050391,T001523,349100,2015JJ00,5829.0
1019,A050391,T001523,349100,2016JJ00,6146.0
1020,A050391,T001523,349100,2017JJ00,6269.0
1021,A050391,T001523,349100,2018JJ00,6306.0
1022,A050391,T001523,349100,2019JJ00,6444.0
1023,A050391,T001523,349100,2020JJ00,6767.0
1024,A050391,T001523,349100,2021JJ00,6612.0
1025,A050391,T001523,349400,1994JJ00,
1026,A050391,T001523,349400,1996JJ00,846.0
1027,A050391,T001523,349400,1998JJ00,800.0
1028,A050391,T001523,349400,2000JJ00,751.0
1029,A050391,T001523,349400,2001JJ00,714.0
1030,A050391,T001523,349400,2002JJ00,687.0
1031,A050391,T001523,349400,2003JJ00,700.0
1032,A050391,T001523,349400,2004JJ00,833.0
1033,A050391,T001523,349400,2005JJ00,843.0
1034,A050391,T001523,349400,2006JJ00,867.0
1035,A050391,T001523,349400,2007JJ00,865.0
1036,A050391,T001523,349400,2008JJ00,870.0
1037,A050391,T001523,349400,2009JJ00,685.0
1038,A050391,T001523,349400,2010JJ00,847.0
1039,A050391,T001523,349400,2011JJ00,821.0
1040,A050391,T001523,349400,2012JJ00,1063.0
1041,A050391,T001523,349400,2013JJ00,1048.0
1042,A050391,T001523,349400,2014JJ00,1073.0
1043,A050391,T001523,349400,2015JJ00,1108.0
1044,A050391,T001523,349400,2016JJ00,1365.0
1045,A050391,T001523,349400,2017JJ00,1361.0
1046,A050391,T001523,349400,2018JJ00,1461.0
1047,A050391,T001523,349400,2019JJ00,1407.0
1048,A050391,T001523,349400,2020JJ00,1686.0
1049,A050391,T001523,349400,2021JJ00,1907.0
1050,A050391,T001523,349800,1994JJ00,
1051,A050391,T001523,349800,1996JJ00,
1052,A050391,T001523,349800,1998JJ00,
1053,A050391,T001523,349800,2000JJ00,
1054,A050391,T001523,349800,2001JJ00,
1055,A050391,T001523,349800,2002JJ00,
1056,A050391,T001523,349800,2003JJ00,
1057,A050391,T001523,349800,2004JJ00,
1058,A050391,T001523,349800,2005JJ00,
1059,A050391,T001523,349800,2006JJ00,
1060,A050391,T001523,349800,2007JJ00,45.0
1061,A050391,T001523,349800,2008JJ00,47.0
1062,A050391,T001523,349800,2009JJ00,51.0
1063,A050391,T001523,349800,2010JJ00,109.0
1064,A050391,T001523,349800,2011JJ00,112.0
1065,A050391,T001523,349800,2012JJ00,57.0
1066,A050391,T001523,349800,2013JJ00,58.0
1067,A050391,T001523,349800,2014JJ00,57.0
1068,A050391,T001523,349800,2015JJ00,56.0
1069,A050391,T001523,349800,2016JJ00,61.0
1070,A050391,T001523,349800,2017JJ00,62.0
1071,A050391,T001523,349800,2018JJ00,66.0
1072,A050391,T001523,349800,2019JJ00,68.0
1073,A050391,T001523,349800,2020JJ00,71.0
1074,A050391,T001523,349800,2021JJ00,70.0
1075,A050391,T001617,300002,1994JJ00,
1076,A050391,T001617,300002,1996JJ00,
1077,A050391,T001617,300002,1998JJ00,
1078,A050391,T001617,300002,2000JJ00,
1079,A050391,T001617,300002,2001JJ00,
1080,A050391,T001617,300002,2002JJ00,
1081,A050391,T001617,300002,2003JJ00,
1082,A050391,T001617,300002,2004JJ00,
1083,A050391,T001617,300002,2005JJ00,
1084,A050391,T001617,300002,2006JJ00,
1085,A050391,T001617,300002,2007JJ00,20318.0
1086,A050391,T001617,300002,2008JJ00,20628.0
