ID,Geslacht,LeeftijdOp31December,InkomenEnWelvaart,Marges,Perioden,Levensverwachting_1,LVInAlsGoedErvarenGezondheid_2,LVZonderLichamelijkeBeperkingen_3,LVZonderPsychischeKlachtenMHI5_4,LVZonderGALIBeperkingen_5
1800,T001038,15500,1014752 ,MW00000,2007G400,25.5,12.6,15.3,,
1801,T001038,15500,1014752 ,MW00000,2011G400,24.9,10.6,14.2,,
1802,T001038,15500,1014752 ,MW00000,2015G400,25.3,11.3,14.7,,9.7
1803,T001038,15500,1014752 ,MW00000,2017G400,25.4,12.0,15.1,19.5,9.7
1804,T001038,15500,1014752 ,MW00000,2019G400,25.1,12.2,14.9,19.5,9.7
1805,T001038,15500,1014752 ,MOG0095,2007G400,25.5,11.9,14.5,,
1806,T001038,15500,1014752 ,MOG0095,2011G400,24.8,10.0,13.4,,
1807,T001038,15500,1014752 ,MOG0095,2015G400,25.3,10.6,14.0,,9.1
1808,T001038,15500,1014752 ,MOG0095,2017G400,25.3,11.4,14.5,19.0,9.1
1809,T001038,15500,1014752 ,MOG0095,2019G400,25.0,11.6,14.3,19.0,9.1
1810,T001038,15500,1014752 ,MBG0095,2007G400,25.5,13.2,16.0,,
1811,T001038,15500,1014752 ,MBG0095,2011G400,24.9,11.2,15.0,,
1812,T001038,15500,1014752 ,MBG0095,2015G400,25.3,11.9,15.4,,10.4
1813,T001038,15500,1014752 ,MBG0095,2017G400,25.4,12.6,15.7,20.0,10.4
1814,T001038,15500,1014752 ,MBG0095,2019G400,25.1,12.8,15.5,20.0,10.3
1815,T001038,15500,1014753 ,MW00000,2007G400,27.6,15.0,17.8,,
1816,T001038,15500,1014753 ,MW00000,2011G400,28.1,14.3,18.6,,
1817,T001038,15500,1014753 ,MW00000,2015G400,28.1,15.0,18.0,,12.7
1818,T001038,15500,1014753 ,MW00000,2017G400,28.2,15.6,18.6,24.0,12.2
1819,T001038,15500,1014753 ,MW00000,2019G400,28.1,16.3,19.4,24.1,12.0
1820,T001038,15500,1014753 ,MOG0095,2007G400,27.6,14.5,17.2,,
1821,T001038,15500,1014753 ,MOG0095,2011G400,28.1,13.9,18.0,,
1822,T001038,15500,1014753 ,MOG0095,2015G400,28.1,14.5,17.5,,12.2
1823,T001038,15500,1014753 ,MOG0095,2017G400,28.2,15.1,18.2,23.7,11.7
1824,T001038,15500,1014753 ,MOG0095,2019G400,28.1,15.8,18.9,23.7,11.5
1825,T001038,15500,1014753 ,MBG0095,2007G400,27.6,15.5,18.3,,
1826,T001038,15500,1014753 ,MBG0095,2011G400,28.1,14.8,19.1,,
1827,T001038,15500,1014753 ,MBG0095,2015G400,28.2,15.6,18.4,,13.2
1828,T001038,15500,1014753 ,MBG0095,2017G400,28.2,16.1,19.1,24.4,12.7
1829,T001038,15500,1014753 ,MBG0095,2019G400,28.1,16.9,19.9,24.5,12.6
1830,T001038,15500,1014754 ,MW00000,2007G400,28.3,17.2,19.3,,
1831,T001038,15500,1014754 ,MW00000,2011G400,29.1,18.1,20.4,,
1832,T001038,15500,1014754 ,MW00000,2015G400,29.3,19.1,21.7,,15.8
1833,T001038,15500,1014754 ,MW00000,2017G400,29.5,19.2,21.8,26.6,15.2
1834,T001038,15500,1014754 ,MW00000,2019G400,29.5,19.5,22.4,26.3,15.1
1835,T001038,15500,1014754 ,MOG0095,2007G400,28.3,16.6,18.7,,
1836,T001038,15500,1014754 ,MOG0095,2011G400,29.0,17.6,19.9,,
1837,T001038,15500,1014754 ,MOG0095,2015G400,29.3,18.6,21.2,,15.3
1838,T001038,15500,1014754 ,MOG0095,2017G400,29.5,18.6,21.3,26.2,14.7
1839,T001038,15500,1014754 ,MOG0095,2019G400,29.5,18.9,21.9,25.9,14.5
1840,T001038,15500,1014754 ,MBG0095,2007G400,28.3,17.7,19.9,,
1841,T001038,15500,1014754 ,MBG0095,2011G400,29.1,18.6,21.0,,
1842,T001038,15500,1014754 ,MBG0095,2015G400,29.3,19.7,22.2,,16.4
1843,T001038,15500,1014754 ,MBG0095,2017G400,29.5,19.7,22.3,27.0,15.8
1844,T001038,15500,1014754 ,MBG0095,2019G400,29.5,20.0,22.9,26.6,15.6
1845,T001038,15500,1014755 ,MW00000,2007G400,28.7,19.3,21.2,,
1846,T001038,15500,1014755 ,MW00000,2011G400,29.6,19.6,22.5,,
1847,T001038,15500,1014755 ,MW00000,2015G400,30.0,20.5,23.8,,17.7
1848,T001038,15500,1014755 ,MW00000,2017G400,30.3,21.1,24.5,27.4,16.8
1849,T001038,15500,1014755 ,MW00000,2019G400,30.4,21.3,25.3,27.5,16.7
1850,T001038,15500,1014755 ,MOG0095,2007G400,28.7,18.7,20.6,,
1851,T001038,15500,1014755 ,MOG0095,2011G400,29.6,19.1,21.9,,
1852,T001038,15500,1014755 ,MOG0095,2015G400,30.0,19.9,23.2,,17.0
1853,T001038,15500,1014755 ,MOG0095,2017G400,30.3,20.5,24.0,27.0,16.2
1854,T001038,15500,1014755 ,MOG0095,2019G400,30.4,20.8,24.8,27.1,16.1
1855,T001038,15500,1014755 ,MBG0095,2007G400,28.8,19.9,21.9,,
1856,T001038,15500,1014755 ,MBG0095,2011G400,29.6,20.1,23.1,,
1857,T001038,15500,1014755 ,MBG0095,2015G400,30.0,21.2,24.5,,18.3
1858,T001038,15500,1014755 ,MBG0095,2017G400,30.3,21.6,25.1,27.8,17.4
1859,T001038,15500,1014755 ,MBG0095,2019G400,30.5,21.9,25.8,27.9,17.3
1860,T001038,15500,1014756 ,MW00000,2007G400,29.3,22.2,23.9,,
1861,T001038,15500,1014756 ,MW00000,2011G400,30.0,21.5,24.0,,
1862,T001038,15500,1014756 ,MW00000,2015G400,30.3,23.0,25.6,,18.6
1863,T001038,15500,1014756 ,MW00000,2017G400,30.6,23.4,25.9,28.6,19.0
1864,T001038,15500,1014756 ,MW00000,2019G400,30.6,23.5,25.9,28.5,18.8
1865,T001038,15500,1014756 ,MOG0095,2007G400,29.3,21.6,23.2,,
1866,T001038,15500,1014756 ,MOG0095,2011G400,30.0,20.9,23.4,,
1867,T001038,15500,1014756 ,MOG0095,2015G400,30.3,22.3,24.9,,17.9
1868,T001038,15500,1014756 ,MOG0095,2017G400,30.6,22.8,25.3,28.3,18.3
1869,T001038,15500,1014756 ,MOG0095,2019G400,30.6,22.9,25.3,28.1,18.1
1870,T001038,15500,1014756 ,MBG0095,2007G400,29.3,22.8,24.5,,
1871,T001038,15500,1014756 ,MBG0095,2011G400,30.0,22.0,24.7,,
1872,T001038,15500,1014756 ,MBG0095,2015G400,30.3,23.6,26.2,,19.2
1873,T001038,15500,1014756 ,MBG0095,2017G400,30.6,24.0,26.4,29.0,19.6
1874,T001038,15500,1014756 ,MBG0095,2019G400,30.7,24.2,26.5,28.9,19.4
1875,T001038,15500,2021770 ,MW00000,2007G400,24.7,12.2,13.6,,
1876,T001038,15500,2021770 ,MW00000,2011G400,24.5,9.9,13.3,,
1877,T001038,15500,2021770 ,MW00000,2015G400,24.9,10.0,13.6,,8.7
1878,T001038,15500,2021770 ,MW00000,2017G400,25.0,11.0,14.0,18.8,8.6
1879,T001038,15500,2021770 ,MW00000,2019G400,24.8,11.0,13.7,18.7,9.6
1880,T001038,15500,2021770 ,MOG0095,2007G400,24.7,11.6,12.8,,
1881,T001038,15500,2021770 ,MOG0095,2011G400,24.5,9.3,12.5,,
1882,T001038,15500,2021770 ,MOG0095,2015G400,24.9,9.3,12.9,,8.1
1883,T001038,15500,2021770 ,MOG0095,2017G400,25.0,10.3,13.3,18.2,7.9
1884,T001038,15500,2021770 ,MOG0095,2019G400,24.7,10.3,13.1,18.2,9.0
1885,T001038,15500,2021770 ,MBG0095,2007G400,24.7,12.8,14.4,,
1886,T001038,15500,2021770 ,MBG0095,2011G400,24.6,10.5,14.1,,
1887,T001038,15500,2021770 ,MBG0095,2015G400,24.9,10.6,14.2,,9.3
1888,T001038,15500,2021770 ,MBG0095,2017G400,25.0,11.6,14.6,19.4,9.2
1889,T001038,15500,2021770 ,MBG0095,2019G400,24.8,11.6,14.4,19.3,10.2
