ID,Client,BuildingPhases,Periods,TotalBuildingCosts_1,BuildingCostsAlteration_2,BuildingCostsNewBuildings_3,Dwelling_4,AAgricultureForestryAndFishing_5,BFManufacturingAndEnergy_6,GITradeHotelsRestaurantsBars_7,HJTransportICT_8,KNFinancialAndBusinessServices_9,OPublicAdministrationAndServices_10,PEducation_11,QHealthAndSocialWorkActivities_12,RUCultureRecreationOtherServices_13
3947,A028186,A041321,2019KW04,2170,619,1551,,,,,,,,,,
3948,A028186,A041321,2019JJ00,8005,2475,5530,,,,,,,,,,
3949,A028186,A041321,2020MM01,494,190,304,,,,,,,,,,
3950,A028186,A041321,2020MM02,679,255,424,,,,,,,,,,
3951,A028186,A041321,2020MM03,698,283,415,,,,,,,,,,
3952,A028186,A041321,2020KW01,1871,727,1143,,,,,,,,,,
3953,A028186,A041321,2020MM04,788,258,530,,,,,,,,,,
3954,A028186,A041321,2020MM05,665,232,433,,,,,,,,,,
3955,A028186,A041321,2020MM06,705,179,526,,,,,,,,,,
3956,A028186,A041321,2020KW02,2158,669,1489,,,,,,,,,,
3957,A028186,A041321,2020MM07,692,234,458,,,,,,,,,,
3958,A028186,A041321,2020MM08,627,177,450,,,,,,,,,,
3959,A028186,A041321,2020MM09,656,219,437,,,,,,,,,,
3960,A028186,A041321,2020KW03,1975,630,1344,,,,,,,,,,
3961,A028186,A041321,2020MM10,757,285,472,,,,,,,,,,
3962,A028186,A041321,2020MM11,830,268,562,,,,,,,,,,
3963,A028186,A041321,2020MM12,692,222,470,,,,,,,,,,
3964,A028186,A041321,2020KW04,2279,775,1504,,,,,,,,,,
3965,A028186,A041321,2020JJ00,8282,2801,5481,,,,,,,,,,
3966,A028186,A041321,2021MM01,650,180,470,,,,,,,,,,
3967,A028186,A041321,2021MM02,779,230,550,,,,,,,,,,
3968,A028186,A041321,2021MM03,1031,275,757,,,,,,,,,,
3969,A028186,A041321,2021KW01,2460,684,1776,,,,,,,,,,
3970,A028186,A041321,2021MM04,748,263,485,,,,,,,,,,
3971,A028186,A041321,2021MM05,709,255,455,,,,,,,,,,
3972,A028186,A041321,2021MM06,724,253,470,,,,,,,,,,
3973,A028186,A041321,2021KW02,2181,771,1410,,,,,,,,,,
3974,A028186,A041321,2021MM07,907,313,593,,,,,,,,,,
3975,A028186,A041321,2021MM08,627,170,457,,,,,,,,,,
3976,A028186,A041321,2021MM09,763,228,535,,,,,,,,,,
3977,A028186,A041321,2021KW03,2297,712,1585,,,,,,,,,,
3978,A028186,A041321,2021MM10,739,250,489,,,,,,,,,,
3979,A028186,A041321,2021MM11,923,324,599,,,,,,,,,,
3980,A028186,A041321,2021MM12,859,323,535,,,,,,,,,,
3981,A028186,A041321,2021KW04,2521,897,1624,,,,,,,,,,
3982,A028186,A041321,2021JJ00,9459,3064,6394,,,,,,,,,,
3983,A028186,A041321,2022MM01,717,197,520,,,,,,,,,,
3984,A028186,A041321,2022MM02,634,228,407,,,,,,,,,,
3985,A028186,A041321,2022MM03,892,345,547,,,,,,,,,,
3986,A028186,A041321,2022KW01,2242,769,1473,,,,,,,,,,
3987,A028186,A041321,2022MM04,671,287,384,,,,,,,,,,
3988,A028186,A041321,2022MM05,1006,394,612,,,,,,,,,,
3989,A028186,A041321,2022MM06,1128,494,634,,,,,,,,,,
3990,A028186,A041321,2022KW02,2806,1175,1631,,,,,,,,,,
3991,A028186,A041321,2022MM07,936,328,608,,,,,,,,,,
3992,A028186,A041321,2022MM08,559,203,356,,,,,,,,,,
3993,A028186,A041321,2022MM09,671,265,406,,,,,,,,,,
3994,A028186,A041321,2022KW03,2166,796,1370,,,,,,,,,,
3995,A028186,A041321,2022MM10,803,224,579,,,,,,,,,,
3996,A028186,A041321,2022MM11,820,300,520,,,,,,,,,,
3997,A028186,A041321,2022MM12,792,195,597,,,,,,,,,,
3998,A028186,A041321,2022KW04,2414,719,1695,,,,,,,,,,
3999,A028186,A041321,2022JJ00,9628,3460,6168,,,,,,,,,,
4000,A028186,A041321,2023MM01,851,222,629,,,,,,,,,,
4001,A028186,A041321,2023MM02,705,239,466,,,,,,,,,,
4002,A028186,A041321,2023MM03,828,289,539,,,,,,,,,,
4003,A028186,A041321,2023KW01,2384,750,1634,,,,,,,,,,
4004,A028186,A041321,2023MM04,639,242,397,,,,,,,,,,
4005,A028186,A041321,2023MM05,711,197,515,,,,,,,,,,
4006,A028186,A041321,2023MM06,646,236,411,,,,,,,,,,
4007,A028186,A041321,2023KW02,1996,674,1322,,,,,,,,,,
4008,A028186,A041321,2023MM07,655,270,385,,,,,,,,,,
4009,A028186,A041321,2023MM08,594,233,361,,,,,,,,,,
4010,A028186,A041321,2023MM09,463,191,272,,,,,,,,,,
4011,A028186,A041321,2023KW03,1712,694,1018,,,,,,,,,,
4012,A028186,A041321,2023MM10,541,199,342,,,,,,,,,,
4013,A028186,A041321,2023MM11,664,289,376,,,,,,,,,,
4014,A028186,A041321,2023MM12,759,243,516,,,,,,,,,,
4015,A028186,A041321,2023KW04,1965,731,1234,,,,,,,,,,
4016,A028186,A041321,2023JJ00,8058,2849,5208,,,,,,,,,,
4017,A028186,A041321,2024MM01,511,205,306,,,,,,,,,,
4018,A028186,A041321,2024MM02,637,216,421,,,,,,,,,,
4019,A028186,A041321,2024MM03,889,348,541,,,,,,,,,,
4020,A028186,A041321,2024KW01,2037,769,1268,,,,,,,,,,
4021,A028186,A041321,2024MM04,1023,221,802,,,,,,,,,,
4022,A028186,A041321,2024MM05,791,294,497,,,,,,,,,,
4023,A028186,A041321,2024MM06,596,184,412,,,,,,,,,,
4024,A028186,A041321,2024KW02,2410,699,1711,,,,,,,,,,
4025,A028186,A041321,2024MM07,902,358,543,,,,,,,,,,
4026,A028186,A041321,2024MM08,506,177,329,,,,,,,,,,
4027,A028186,A041321,2024MM09,444,151,292,,,,,,,,,,
4028,A028186,A041321,2024KW03,1852,687,1165,,,,,,,,,,
4029,A028186,A041321,2024MM10,600,187,413,,,,,,,,,,
4030,A028186,A041321,2024MM11,397,162,235,,,,,,,,,,
4031,A028186,A041321,2024MM12,605,198,406,,,,,,,,,,
4032,A028186,A041321,2024KW04,1602,547,1054,,,,,,,,,,
4033,A028186,A041321,2024JJ00,7900,2702,5198,,,,,,,,,,
4034,A028186,A041321,2025MM01,474,218,255,,,,,,,,,,
4035,A028186,A041321,2025MM02,711,423,288,,,,,,,,,,
4036,A028186,A041321,2025MM03,607,211,396,,,,,,,,,,
4037,A028186,A041321,2025KW01,1792,852,939,,,,,,,,,,
4038,A028186,A041321,2025MM04,628,210,418,,,,,,,,,,
4039,A028186,A041321,2025MM05,706,233,474,,,,,,,,,,
4040,A028186,A041321,2025MM06,605,233,372,,,,,,,,,,
4041,A028186,A041321,2025KW02,1939,676,1263,,,,,,,,,,
4042,A028186,A041321,2025MM07,670,261,410,,,,,,,,,,
4043,A028186,A041321,2025MM08,610,163,447,,,,,,,,,,
4044,A028186,A041321,2025MM09,533,221,312,,,,,,,,,,
4045,A028186,A041321,2025KW03,1813,644,1169,,,,,,,,,,
4046,A028186,A041321,2025MM10,718,209,509,,,,,,,,,,
4047,A028186,A041321,2025MM11,602,275,327,,,,,,,,,,
4048,A028186,A041322,2015MM01,496,205,292,98.0,47.0,42.0,46.0,13.0,17.0,0.0,14.0,7.0,8.0
4049,A028186,A041322,2015MM02,544,164,380,111.0,32.0,14.0,30.0,14.0,148.0,0.0,10.0,15.0,8.0
4050,A028186,A041322,2015MM03,496,176,320,110.0,35.0,19.0,35.0,18.0,11.0,0.0,18.0,40.0,35.0
4051,A028186,A041322,2015KW01,1536,544,992,318.0,114.0,75.0,111.0,45.0,175.0,0.0,42.0,62.0,51.0
4052,A028186,A041322,2015MM04,644,248,396,189.0,33.0,28.0,59.0,45.0,14.0,0.0,14.0,3.0,11.0
4053,A028186,A041322,2015MM05,652,215,438,155.0,30.0,67.0,33.0,56.0,16.0,0.0,12.0,48.0,22.0
4054,A028186,A041322,2015MM06,671,242,429,123.0,35.0,24.0,40.0,22.0,83.0,0.0,57.0,29.0,17.0
4055,A028186,A041322,2015KW02,1968,705,1263,467.0,98.0,119.0,131.0,123.0,113.0,0.0,83.0,80.0,49.0
4056,A028186,A041322,2015MM07,602,180,422,90.0,26.0,37.0,44.0,106.0,21.0,0.0,59.0,23.0,17.0
4057,A028186,A041322,2015MM08,437,161,276,118.0,44.0,21.0,26.0,8.0,34.0,0.0,5.0,7.0,13.0
4058,A028186,A041322,2015MM09,509,174,335,104.0,45.0,28.0,20.0,32.0,33.0,0.0,35.0,24.0,14.0
4059,A028186,A041322,2015KW03,1548,515,1033,312.0,115.0,86.0,90.0,147.0,88.0,0.0,99.0,53.0,44.0
4060,A028186,A041322,2015MM10,468,195,273,90.0,35.0,15.0,31.0,18.0,10.0,0.0,26.0,33.0,15.0
4061,A028186,A041322,2015MM11,470,145,326,163.0,34.0,22.0,50.0,19.0,20.0,0.0,3.0,10.0,5.0
4062,A028186,A041322,2015MM12,549,228,321,138.0,25.0,24.0,28.0,17.0,3.0,0.0,8.0,67.0,10.0
4063,A028186,A041322,2015KW04,1487,567,920,392.0,94.0,61.0,108.0,54.0,33.0,0.0,37.0,110.0,31.0
4064,A028186,A041322,2015JJ00,6539,2330,4208,1489.0,420.0,341.0,440.0,368.0,409.0,0.0,261.0,305.0,175.0
4065,A028186,A041322,2016MM01,553,215,339,157.0,21.0,30.0,44.0,31.0,6.0,0.0,28.0,16.0,7.0
4066,A028186,A041322,2016MM02,589,163,426,194.0,21.0,25.0,81.0,19.0,15.0,0.0,34.0,29.0,8.0
4067,A028186,A041322,2016MM03,499,197,302,140.0,30.0,34.0,11.0,14.0,20.0,0.0,31.0,18.0,3.0
4068,A028186,A041322,2016KW01,1641,575,1066,491.0,72.0,88.0,137.0,64.0,40.0,0.0,92.0,63.0,17.0
4069,A028186,A041322,2016MM04,559,187,372,178.0,34.0,46.0,47.0,28.0,5.0,0.0,17.0,14.0,5.0
4070,A028186,A041322,2016MM05,649,208,441,179.0,45.0,23.0,64.0,57.0,18.0,0.0,21.0,20.0,13.0
4071,A028186,A041322,2016MM06,643,220,423,180.0,45.0,36.0,40.0,21.0,64.0,0.0,13.0,15.0,10.0
4072,A028186,A041322,2016KW02,1851,615,1236,537.0,123.0,105.0,150.0,106.0,87.0,0.0,50.0,49.0,28.0
4073,A028186,A041322,2016MM07,648,191,457,171.0,30.0,23.0,53.0,26.0,21.0,0.0,13.0,115.0,5.0
4074,A028186,A041322,2016MM08,645,170,475,216.0,34.0,51.0,53.0,50.0,8.0,0.0,27.0,13.0,23.0
4075,A028186,A041322,2016MM09,558,220,338,184.0,30.0,22.0,22.0,21.0,9.0,0.0,7.0,24.0,19.0
4076,A028186,A041322,2016KW03,1852,581,1270,571.0,95.0,96.0,129.0,97.0,37.0,0.0,48.0,152.0,47.0
4077,A028186,A041322,2016MM10,558,197,361,152.0,33.0,21.0,13.0,11.0,40.0,0.0,56.0,9.0,26.0
4078,A028186,A041322,2016MM11,706,188,518,228.0,24.0,66.0,23.0,134.0,5.0,0.0,12.0,16.0,9.0
4079,A028186,A041322,2016MM12,447,173,274,145.0,25.0,28.0,14.0,23.0,3.0,0.0,10.0,13.0,14.0
4080,A028186,A041322,2016KW04,1710,558,1152,524.0,82.0,114.0,51.0,167.0,49.0,0.0,79.0,38.0,48.0
4081,A028186,A041322,2016JJ00,7055,2330,4725,2123.0,372.0,404.0,467.0,433.0,213.0,0.0,269.0,303.0,141.0
4082,A028186,A041322,2017MM01,656,208,448,179.0,42.0,86.0,48.0,45.0,18.0,0.0,1.0,19.0,12.0
4083,A028186,A041322,2017MM02,572,174,398,165.0,19.0,38.0,44.0,36.0,61.0,0.0,3.0,27.0,6.0
4084,A028186,A041322,2017MM03,525,194,331,190.0,53.0,26.0,19.0,8.0,11.0,0.0,13.0,9.0,2.0
4085,A028186,A041322,2017KW01,1754,576,1178,534.0,114.0,149.0,111.0,89.0,90.0,0.0,17.0,54.0,20.0
4086,A028186,A041322,2017MM04,628,186,442,188.0,40.0,83.0,32.0,45.0,18.0,0.0,4.0,11.0,20.0
4087,A028186,A041322,2017MM05,696,158,538,191.0,27.0,67.0,59.0,59.0,16.0,0.0,18.0,13.0,89.0
4088,A028186,A041322,2017MM06,569,161,408,183.0,29.0,67.0,41.0,11.0,24.0,0.0,38.0,13.0,3.0
4089,A028186,A041322,2017KW02,1894,506,1388,562.0,96.0,217.0,132.0,114.0,58.0,0.0,59.0,37.0,113.0
4090,A028186,A041322,2017MM07,570,149,421,199.0,24.0,66.0,48.0,29.0,8.0,0.0,23.0,14.0,10.0
4091,A028186,A041322,2017MM08,692,205,487,194.0,32.0,55.0,28.0,14.0,6.0,0.0,114.0,13.0,31.0
4092,A028186,A041322,2017MM09,771,200,571,228.0,39.0,66.0,144.0,51.0,14.0,0.0,15.0,12.0,4.0
4093,A028186,A041322,2017KW03,2033,554,1478,622.0,94.0,187.0,220.0,93.0,28.0,0.0,152.0,39.0,44.0
4094,A028186,A041322,2017MM10,573,207,366,200.0,27.0,23.0,20.0,11.0,43.0,0.0,10.0,25.0,7.0
4095,A028186,A041322,2017MM11,585,182,403,192.0,39.0,83.0,25.0,23.0,6.0,0.0,4.0,16.0,15.0
4096,A028186,A041322,2017MM12,650,175,475,242.0,20.0,97.0,36.0,26.0,7.0,0.0,3.0,29.0,15.0
4097,A028186,A041322,2017KW04,1808,563,1245,634.0,86.0,202.0,81.0,60.0,55.0,0.0,18.0,70.0,38.0
4098,A028186,A041322,2017JJ00,7488,2199,5289,2352.0,391.0,755.0,544.0,357.0,231.0,0.0,246.0,199.0,214.0
4099,A028186,A041322,2018MM01,723,211,512,195.0,,,,,,,,,
4100,A028186,A041322,2018MM02,632,210,422,167.0,,,,,,,,,
4101,A028186,A041322,2018MM03,554,147,407,180.0,,,,,,,,,
4102,A028186,A041322,2018KW01,1909,568,1341,543.0,,,,,,,,,
4103,A028186,A041322,2018MM04,584,154,430,175.0,,,,,,,,,
4104,A028186,A041322,2018MM05,685,243,443,216.0,,,,,,,,,
4105,A028186,A041322,2018MM06,635,161,475,186.0,,,,,,,,,
4106,A028186,A041322,2018KW02,1905,557,1348,577.0,,,,,,,,,
4107,A028186,A041322,2018MM07,612,155,457,200.0,,,,,,,,,
4108,A028186,A041322,2018MM08,617,227,389,189.0,,,,,,,,,
4109,A028186,A041322,2018MM09,782,209,573,218.0,,,,,,,,,
4110,A028186,A041322,2018KW03,2011,591,1419,607.0,,,,,,,,,
4111,A028186,A041322,2018MM10,680,222,458,192.0,,,,,,,,,
4112,A028186,A041322,2018MM11,801,174,627,210.0,,,,,,,,,
4113,A028186,A041322,2018MM12,608,175,433,193.0,,,,,,,,,
4114,A028186,A041322,2018KW04,2090,571,1519,595.0,,,,,,,,,
4115,A028186,A041322,2018JJ00,7914,2287,5627,2321.0,370.0,910.0,494.0,536.0,185.0,0.0,235.0,367.0,209.0
4116,A028186,A041322,2019MM01,741,234,507,182.0,,,,,,,,,
4117,A028186,A041322,2019MM02,655,259,395,163.0,,,,,,,,,
4118,A028186,A041322,2019MM03,586,165,421,184.0,,,,,,,,,
4119,A028186,A041322,2019KW01,1981,658,1323,528.0,,,,,,,,,
4120,A028186,A041322,2019MM04,620,216,404,170.0,,,,,,,,,
4121,A028186,A041322,2019MM05,687,212,476,179.0,,,,,,,,,
4122,A028186,A041322,2019MM06,661,203,458,173.0,,,,,,,,,
4123,A028186,A041322,2019KW02,1968,631,1338,522.0,,,,,,,,,
4124,A028186,A041322,2019MM07,660,180,480,183.0,,,,,,,,,
4125,A028186,A041322,2019MM08,587,211,376,190.0,,,,,,,,,
4126,A028186,A041322,2019MM09,771,213,557,228.0,,,,,,,,,
4127,A028186,A041322,2019KW03,2018,604,1414,601.0,,,,,,,,,
4128,A028186,A041322,2019MM10,653,240,414,144.0,,,,,,,,,
4129,A028186,A041322,2019MM11,576,179,397,164.0,,,,,,,,,
4130,A028186,A041322,2019MM12,689,236,454,167.0,,,,,,,,,
4131,A028186,A041322,2019KW04,1918,654,1264,475.0,,,,,,,,,
4132,A028186,A041322,2019JJ00,7886,2547,5339,2126.0,286.0,976.0,495.0,527.0,238.0,0.0,212.0,382.0,97.0
4133,A028186,A041322,2020MM01,785,192,593,158.0,,,,,,,,,
4134,A028186,A041322,2020MM02,669,194,475,182.0,,,,,,,,,
4135,A028186,A041322,2020MM03,529,192,337,168.0,,,,,,,,,
4136,A028186,A041322,2020KW01,1982,577,1405,508.0,,,,,,,,,
4137,A028186,A041322,2020MM04,633,216,418,171.0,,,,,,,,,
4138,A028186,A041322,2020MM05,627,218,409,189.0,,,,,,,,,
4139,A028186,A041322,2020MM06,810,317,493,187.0,,,,,,,,,
4140,A028186,A041322,2020KW02,2071,751,1320,547.0,,,,,,,,,
4141,A028186,A041322,2020MM07,670,203,467,151.0,,,,,,,,,
4142,A028186,A041322,2020MM08,796,251,545,192.0,,,,,,,,,
4143,A028186,A041322,2020MM09,586,200,386,196.0,,,,,,,,,
4144,A028186,A041322,2020KW03,2051,653,1398,539.0,,,,,,,,,
4145,A028186,A041322,2020MM10,670,193,477,150.0,,,,,,,,,
4146,A028186,A041322,2020MM11,676,213,463,185.0,,,,,,,,,
4147,A028186,A041322,2020MM12,690,233,457,186.0,,,,,,,,,
4148,A028186,A041322,2020KW04,2036,639,1397,520.0,,,,,,,,,
4149,A028186,A041322,2020JJ00,8140,2621,5520,2116.0,272.0,1014.0,495.0,759.0,245.0,0.0,256.0,274.0,89.0
4150,A028186,A041322,2021MM01,798,214,584,196.0,,,,,,,,,
4151,A028186,A041322,2021MM02,737,284,453,211.0,,,,,,,,,
4152,A028186,A041322,2021MM03,748,270,478,197.0,,,,,,,,,
4153,A028186,A041322,2021KW01,2283,768,1515,603.0,,,,,,,,,
4154,A028186,A041322,2021MM04,736,197,538,245.0,,,,,,,,,
4155,A028186,A041322,2021MM05,893,243,649,257.0,,,,,,,,,
4156,A028186,A041322,2021MM06,842,287,556,183.0,,,,,,,,,
4157,A028186,A041322,2021KW02,2471,727,1743,685.0,,,,,,,,,
4158,A028186,A041322,2021MM07,680,214,465,172.0,,,,,,,,,
4159,A028186,A041322,2021MM08,733,236,497,191.0,,,,,,,,,
4160,A028186,A041322,2021MM09,833,274,559,214.0,,,,,,,,,
4161,A028186,A041322,2021KW03,2245,724,1521,576.0,,,,,,,,,
4162,A028186,A041322,2021MM10,753,262,492,164.0,,,,,,,,,
4163,A028186,A041322,2021MM11,758,240,518,223.0,,,,,,,,,
4164,A028186,A041322,2021MM12,747,242,505,177.0,,,,,,,,,
4165,A028186,A041322,2021KW04,2258,743,1515,564.0,,,,,,,,,
4166,A028186,A041322,2021JJ00,9257,2964,6293,2428.0,382.0,1113.0,530.0,753.0,208.0,0.0,301.0,429.0,149.0
4167,A028186,A041322,2022MM01,813,264,549,207.0,,,,,,,,,
4168,A028186,A041322,2022MM02,839,253,586,201.0,,,,,,,,,
4169,A028186,A041322,2022MM03,852,312,540,166.0,,,,,,,,,
4170,A028186,A041322,2022KW01,2504,830,1674,574.0,,,,,,,,,
4171,A028186,A041322,2022MM04,609,243,366,185.0,,,,,,,,,
4172,A028186,A041322,2022MM05,803,265,538,195.0,,,,,,,,,
4173,A028186,A041322,2022MM06,713,289,424,178.0,,,,,,,,,
4174,A028186,A041322,2022KW02,2124,796,1328,557.0,,,,,,,,,
4175,A028186,A041322,2022MM07,913,351,562,190.0,,,,,,,,,
4176,A028186,A041322,2022MM08,995,314,681,214.0,,,,,,,,,
4177,A028186,A041322,2022MM09,991,396,595,198.0,,,,,,,,,
4178,A028186,A041322,2022KW03,2898,1061,1837,602.0,,,,,,,,,
4179,A028186,A041322,2022MM10,831,430,401,146.0,,,,,,,,,
4180,A028186,A041322,2022MM11,625,241,384,179.0,,,,,,,,,
4181,A028186,A041322,2022MM12,795,237,558,166.0,,,,,,,,,
4182,A028186,A041322,2022KW04,2250,907,1343,491.0,,,,,,,,,
4183,A028186,A041322,2022JJ00,9776,3594,6182,2224.0,278.0,1480.0,370.0,754.0,287.0,0.0,315.0,377.0,97.0
4184,A028186,A041322,2023MM01,754,250,504,152.0,,,,,,,,,
4185,A028186,A041322,2023MM02,822,235,587,143.0,,,,,,,,,
4186,A028186,A041322,2023MM03,936,244,692,133.0,,,,,,,,,
4187,A028186,A041322,2023KW01,2512,729,1783,429.0,,,,,,,,,
4188,A028186,A041322,2023MM04,701,229,473,139.0,,,,,,,,,
4189,A028186,A041322,2023MM05,776,291,485,153.0,,,,,,,,,
4190,A028186,A041322,2023MM06,642,240,401,118.0,,,,,,,,,
4191,A028186,A041322,2023KW02,2119,760,1359,409.0,,,,,,,,,
4192,A028186,A041322,2023MM07,759,215,544,132.0,,,,,,,,,
4193,A028186,A041322,2023MM08,633,235,398,136.0,,,,,,,,,
4194,A028186,A041322,2023MM09,668,271,397,138.0,,,,,,,,,
4195,A028186,A041322,2023KW03,2060,720,1339,406.0,,,,,,,,,
4196,A028186,A041322,2023MM10,573,221,351,128.0,,,,,,,,,
4197,A028186,A041322,2023MM11,461,164,296,122.0,,,,,,,,,
4198,A028186,A041322,2023MM12,556,213,343,146.0,,,,,,,,,
4199,A028186,A041322,2023KW04,1590,599,991,396.0,,,,,,,,,
4200,A028186,A041322,2023JJ00,8280,2808,5472,1640.0,231.0,1221.0,411.0,914.0,304.0,1.0,339.0,301.0,111.0
4201,A028186,A041322,2024MM01,617,253,364,137.0,,,,,,,,,
4202,A028186,A041322,2024MM02,718,226,493,126.0,,,,,,,,,
4203,A028186,A041322,2024MM03,611,285,327,133.0,,,,,,,,,
4204,A028186,A041322,2024KW01,1947,763,1184,397.0,,,,,,,,,
4205,A028186,A041322,2024MM04,617,273,344,176.0,,,,,,,,,
4206,A028186,A041322,2024MM05,815,217,597,188.0,,,,,,,,,
4207,A028186,A041322,2024MM06,1033,222,812,196.0,,,,,,,,,
4208,A028186,A041322,2024KW02,2465,712,1753,560.0,,,,,,,,,
4209,A028186,A041322,2024MM07,694,292,402,158.0,,,,,,,,,
4210,A028186,A041322,2024MM08,744,208,536,140.0,,,,,,,,,
4211,A028186,A041322,2024MM09,791,292,498,132.0,,,,,,,,,
4212,A028186,A041322,2024KW03,2229,793,1436,430.0,,,,,,,,,
4213,A028186,A041322,2024MM10,553,204,349,102.0,,,,,,,,,
4214,A028186,A041322,2024MM11,667,327,340,107.0,,,,,,,,,
4215,A028186,A041322,2024MM12,518,149,369,122.0,,,,,,,,,
4216,A028186,A041322,2024KW04,1737,679,1058,331.0,,,,,,,,,
4217,A028186,A041322,2024JJ00,8378,2946,5431,1718.0,385.0,1062.0,502.0,828.0,158.0,1.0,238.0,338.0,202.0
4218,A028186,A041322,2025MM01,406,154,251,108.0,,,,,,,,,
4219,A028186,A041322,2025MM02,572,167,405,116.0,,,,,,,,,
4220,A028186,A041322,2025MM03,522,237,286,111.0,,,,,,,,,
4221,A028186,A041322,2025KW01,1500,558,942,336.0,,,,,,,,,
4222,A028186,A041322,2025MM04,455,186,269,120.0,,,,,,,,,
4223,A028186,A041322,2025MM05,598,216,382,128.0,,,,,,,,,
4224,A028186,A041322,2025MM06,774,417,357,154.0,,,,,,,,,
4225,A028186,A041322,2025KW02,1827,819,1008,402.0,,,,,,,,,
4226,A028186,A041322,2025MM07,766,223,543,151.0,,,,,,,,,
4227,A028186,A041322,2025MM08,578,224,354,156.0,,,,,,,,,
4228,A028186,A041322,2025MM09,593,237,356,166.0,,,,,,,,,
4229,A028186,A041322,2025KW03,1938,684,1253,473.0,,,,,,,,,
4230,A028186,A041322,2025MM10,508,224,284,103.0,,,,,,,,,
4231,A028186,A041322,2025MM11,715,181,534,152.0,,,,,,,,,
4232,A028186,A041323,2015MM01,1325,558,767,220.0,87.0,39.0,70.0,35.0,161.0,0.0,42.0,58.0,53.0
4233,A028186,A041323,2015MM02,1491,649,842,298.0,90.0,55.0,102.0,66.0,28.0,0.0,44.0,91.0,67.0
4234,A028186,A041323,2015MM03,1636,656,981,344.0,85.0,104.0,98.0,103.0,34.0,0.0,83.0,80.0,49.0
4235,A028186,A041323,2015KW01,1636,656,981,344.0,85.0,104.0,98.0,103.0,34.0,0.0,83.0,80.0,49.0
4236,A028186,A041323,2015MM04,1595,586,1009,278.0,87.0,101.0,79.0,80.0,103.0,0.0,127.0,99.0,55.0
4237,A028186,A041323,2015MM05,1463,544,919,212.0,85.0,68.0,90.0,132.0,107.0,0.0,121.0,58.0,46.0
4238,A028186,A041323,2015MM06,1282,462,820,208.0,97.0,65.0,77.0,117.0,60.0,0.0,99.0,53.0,44.0
4239,A028186,A041323,2015KW02,1282,462,820,208.0,97.0,65.0,77.0,117.0,60.0,0.0,99.0,53.0,44.0
4240,A028186,A041323,2015MM07,1231,491,740,222.0,116.0,60.0,53.0,43.0,73.0,0.0,67.0,64.0,42.0
4241,A028186,A041323,2015MM08,1160,494,666,194.0,100.0,51.0,55.0,53.0,46.0,0.0,64.0,67.0,35.0
4242,A028186,A041323,2015MM09,1200,487,712,241.0,90.0,43.0,86.0,41.0,33.0,0.0,37.0,110.0,31.0
4243,A028186,A041323,2015KW03,1200,487,712,241.0,90.0,43.0,86.0,41.0,33.0,0.0,37.0,110.0,31.0
4244,A028186,A041323,2015MM10,1245,509,736,301.0,78.0,54.0,84.0,39.0,26.0,0.0,38.0,93.0,22.0
4245,A028186,A041323,2015MM11,1295,530,766,295.0,61.0,63.0,78.0,50.0,13.0,0.0,69.0,112.0,24.0
4246,A028186,A041323,2015MM12,1409,549,860,351.0,61.0,63.0,134.0,54.0,24.0,0.0,92.0,63.0,17.0
4247,A028186,A041323,2015KW04,1409,549,860,351.0,61.0,63.0,134.0,54.0,24.0,0.0,92.0,63.0,17.0
4248,A028186,A041323,2015JJ00,1409,549,860,351.0,61.0,63.0,134.0,54.0,24.0,0.0,92.0,63.0,17.0
4249,A028186,A041323,2016MM01,1294,488,805,334.0,71.0,67.0,100.0,36.0,39.0,0.0,81.0,62.0,15.0
4250,A028186,A041323,2016MM02,1299,530,769,317.0,85.0,88.0,64.0,45.0,28.0,0.0,69.0,52.0,21.0
4251,A028186,A041323,2016MM03,1420,530,890,356.0,99.0,78.0,116.0,87.0,26.0,0.0,50.0,49.0,28.0
4252,A028186,A041323,2016KW01,1420,530,890,356.0,99.0,78.0,116.0,87.0,26.0,0.0,50.0,49.0,28.0
4253,A028186,A041323,2016MM04,1593,545,1048,359.0,113.0,72.0,112.0,80.0,87.0,0.0,47.0,150.0,28.0
4254,A028186,A041323,2016MM05,1520,531,989,351.0,93.0,71.0,100.0,51.0,88.0,0.0,53.0,143.0,38.0
4255,A028186,A041323,2016MM06,1583,554,1030,387.0,88.0,84.0,113.0,79.0,32.0,0.0,48.0,152.0,47.0
4256,A028186,A041323,2016KW02,1583,554,1030,387.0,88.0,84.0,113.0,79.0,32.0,0.0,48.0,152.0,47.0
4257,A028186,A041323,2016MM07,1482,537,944,399.0,87.0,81.0,81.0,73.0,19.0,0.0,91.0,46.0,68.0
4258,A028186,A041323,2016MM08,1298,523,775,335.0,85.0,49.0,41.0,34.0,52.0,0.0,76.0,49.0,53.0
4259,A028186,A041323,2016MM09,1465,553,912,334.0,78.0,95.0,44.0,147.0,48.0,0.0,79.0,38.0,48.0
4260,A028186,A041323,2016KW03,1465,553,912,334.0,78.0,95.0,44.0,147.0,48.0,0.0,79.0,38.0,48.0
4261,A028186,A041323,2016MM10,1369,506,863,372.0,68.0,103.0,44.0,159.0,11.0,0.0,23.0,48.0,34.0
4262,A028186,A041323,2016MM11,1300,496,803,323.0,84.0,126.0,71.0,71.0,25.0,0.0,14.0,58.0,31.0
4263,A028186,A041323,2016MM12,1439,522,918,344.0,78.0,136.0,101.0,84.0,85.0,0.0,17.0,54.0,20.0
