ID,ProductgroepenEnOverigePosten,Perioden,TotaalAanbodBasisprijzen_1,AanbodUitBinnenlandseProductie_2,Totaal_3,InvoerVanGoederen_4,InvoerVanDiensten_5,TotaalGebruikAankoopprijzen_6,IntermediairVerbruik_7,Totaal_8,Huishoudens_9,Overheid_10,BrutoInvesteringenInVasteActiva_11,VeranderingInVoorraden_12,Totaal_13,Goederen_14,Diensten_15,TotaalAanbodBasisprijzen_16,AanbodUitBinnenlandseProductie_17,Totaal_18,InvoerVanGoederen_19,InvoerVanDiensten_20,TotaalGebruikAankoopprijzen_21,IntermediairVerbruik_22,Totaal_23,Huishoudens_24,Overheid_25,BrutoInvesteringenInVasteActiva_26,VeranderingInVoorraden_27,Totaal_28,Goederen_29,Diensten_30,TotaalAanbodBasisprijzen_31,AanbodUitBinnenlandseProductie_32,Totaal_33,InvoerVanGoederen_34,InvoerVanDiensten_35,TotaalGebruikAankoopprijzen_36,IntermediairVerbruik_37,Totaal_38,Huishoudens_39,Overheid_40,BrutoInvesteringenInVasteActiva_41,VeranderingInVoorraden_42,Totaal_43,Goederen_44,Diensten_45,TotaalAanbodBasisprijzen_46,AanbodUitBinnenlandseProductie_47,Totaal_48,InvoerVanGoederen_49,InvoerVanDiensten_50,TotaalGebruikAankoopprijzen_51,IntermediairVerbruik_52,Totaal_53,Huishoudens_54,Overheid_55,BrutoInvesteringenInVasteActiva_56,VeranderingInVoorraden_57,Totaal_58,Goederen_59,Diensten_60
504,A004434,2015JJ00,33936,33693,243,0,243,37699,10899,206,0,206,26367,0,227,0,227,33936.0,33693.0,243.0,0.0,243.0,37699.0,10899.0,206.0,0.0,206.0,26367.0,,227.0,0.0,227.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,,100.0
505,A004434,2016JJ00,38043,37848,195,0,195,42297,11577,211,0,211,30267,0,242,0,242,38389.0,38191.0,198.0,,198.0,42631.0,11562.0,205.0,,205.0,30619.0,,245.0,,245.0,13.1,13.3,-18.5,,-18.5,13.1,6.1,-0.5,,-0.5,16.1,,7.9,,7.9,99.1,99.1,98.5,,98.5,99.2,100.1,102.9,,102.9,98.9,,98.8,,98.8
506,A004434,2017JJ00,41043,40844,199,0,199,45774,11931,217,0,217,33366,0,260,0,260,41507.0,41304.0,203.0,,203.0,46255.0,11900.0,210.0,,210.0,33890.0,,265.0,,265.0,8.1,8.2,2.6,,2.6,8.5,2.9,2.4,,2.4,10.7,,8.3,,8.3,98.9,98.9,98.0,,98.0,99.0,100.3,103.4,,103.4,98.5,,98.0,,98.0
507,A004434,2018JJ00,45702,45460,242,0,242,50952,12758,228,0,228,37684,12,270,0,270,44920.0,44686.0,235.0,,235.0,49964.0,12478.0,228.0,,228.0,37012.0,,262.0,,262.0,8.2,8.2,15.6,,15.6,8.0,4.9,8.8,,8.8,9.2,,-1.2,,-1.2,101.7,101.7,103.1,,103.1,102.0,102.2,99.9,,99.9,101.8,,103.0,,103.0
508,A004434,2019JJ00,50837,50631,206,0,206,56581,13464,250,0,250,42618,0,249,0,249,48143.0,47957.0,187.0,,187.0,53417.0,12859.0,254.0,,254.0,40111.0,,225.0,,225.0,7.2,7.3,-20.2,,-20.2,6.9,3.1,11.4,,11.4,8.4,,-14.1,,-14.1,105.6,105.6,110.0,,110.0,105.9,104.7,98.3,,98.3,106.3,,110.5,,110.5
509,A004434,2020JJ00,52489,52259,230,0,230,58483,14145,259,0,259,43855,0,224,0,224,47282.0,47088.0,194.0,,194.0,52487.0,13018.0,260.0,,260.0,39060.0,,188.0,,188.0,-1.8,-1.8,3.9,,3.9,-1.7,1.2,2.4,,2.4,-2.6,,-16.5,,-16.5,111.0,111.0,118.3,,118.3,111.4,108.7,99.5,,99.5,112.3,,119.0,,119.0
510,A004434,2021JJ00,57591,57375,216,0,216,64151,15328,258,0,258,48335,0,230,0,230,49539.0,49369.0,172.0,,172.0,54939.0,13440.0,249.0,,249.0,41102.0,,181.0,,181.0,4.8,4.8,-11.3,,-11.3,4.7,3.2,-4.2,,-4.2,5.2,,-3.6,,-3.6,116.3,116.2,125.2,,125.2,116.8,114.0,103.5,,103.5,117.6,,126.7,,126.7
511,A004434,2022JJ00,61675,61449,226,0,226,68584,16214,265,0,265,51854,0,251,0,251,50578.0,50407.0,174.0,,174.0,55963.0,13202.0,232.0,,232.0,42355.0,,191.0,,191.0,2.1,2.1,0.9,,0.9,1.9,-1.8,-7.0,,-7.0,3.0,,5.2,,5.2,121.9,121.9,129.8,,129.8,122.6,122.8,114.3,,114.3,122.4,,131.5,,131.5
512,A004446,2015JJ00,19401,18101,1300,0,1300,20769,7345,0,0,0,11505,0,1919,0,1919,19401.0,18101.0,1300.0,0.0,1300.0,20769.0,7345.0,0.0,0.0,0.0,11505.0,,1919.0,0.0,1919.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,,,,100.0,,100.0,,100.0
513,A004446,2016JJ00,20322,19283,1039,0,1039,21624,8332,0,0,0,11541,0,1751,0,1751,20467.0,19421.0,1046.0,,1046.0,21781.0,8402.0,,,,11615.0,,1764.0,,1764.0,5.5,7.3,-19.5,,-19.5,4.9,14.4,,,,1.0,,-8.1,,-8.1,99.3,99.3,99.3,,99.3,99.3,99.2,,,,99.4,,99.3,,99.3
514,A004446,2017JJ00,20341,19262,1079,0,1079,21671,8762,0,0,0,11062,0,1847,0,1847,19848.0,18792.0,1056.0,,1056.0,21152.0,8552.0,,,,10801.0,,1800.0,,1800.0,-3.0,-3.2,1.0,,1.0,-2.9,1.8,,,,-7.0,,2.1,,2.1,102.5,102.5,102.2,,102.2,102.5,102.5,,,,102.4,,102.6,,102.6
515,A004446,2018JJ00,22188,20948,1240,0,1240,23576,9478,0,0,0,12096,0,2002,0,2002,20905.0,19737.0,1169.0,,1169.0,22227.0,8937.0,,,,11405.0,,1886.0,,1886.0,5.3,5.0,10.7,,10.7,5.1,4.5,,,,5.6,,4.8,,4.8,106.1,106.1,106.1,,106.1,106.1,106.1,,,,106.1,,106.1,,106.1
516,A004446,2019JJ00,21343,20287,1056,0,1056,22759,9206,0,0,0,11718,0,1835,0,1835,19640.0,18669.0,971.0,,971.0,20957.0,8482.0,,,,10789.0,,1687.0,,1687.0,-6.1,-5.4,-16.9,,-16.9,-5.7,-5.1,,,,-5.4,,-10.5,,-10.5,108.7,108.7,108.8,,108.8,108.6,108.5,,,,108.6,,108.8,,108.8
517,A004446,2020JJ00,21934,20769,1165,0,1165,23399,9812,0,0,0,11921,0,1666,0,1666,20065.0,19000.0,1065.0,,1065.0,21427.0,8991.0,,,,10916.0,,1522.0,,1522.0,2.2,1.8,9.8,,9.8,2.2,6.0,,,,1.2,,-9.8,,-9.8,109.3,109.3,109.3,,109.3,109.2,109.1,,,,109.2,,109.5,,109.5
518,A004446,2021JJ00,22844,21767,1077,0,1077,24381,10372,0,0,0,12278,0,1731,0,1731,19873.0,18938.0,936.0,,936.0,21246.0,9054.0,,,,10689.0,,1503.0,,1503.0,-1.0,-0.3,-12.2,,-12.2,-0.8,0.7,,,,-2.1,,-1.2,,-1.2,115.0,114.9,115.1,,115.1,114.8,114.6,,,,114.9,,115.1,,115.1
519,A004446,2022JJ00,25020,23739,1281,0,1281,26570,11361,0,0,0,13228,0,1981,0,1981,19346.0,18360.0,986.0,,986.0,20589.0,8824.0,,,,10238.0,,1530.0,,1530.0,-2.7,-3.1,5.4,,5.4,-3.1,-2.5,,,,-4.2,,1.7,,1.7,129.3,129.3,129.9,,129.9,129.0,128.8,,,,129.2,,129.5,,129.5
520,A004500,2015JJ00,36819,35765,1054,0,1054,39193,25376,373,118,255,12503,0,941,0,941,36819.0,35765.0,1054.0,0.0,1054.0,39193.0,25376.0,373.0,118.0,255.0,12503.0,,941.0,0.0,941.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0
521,A004500,2016JJ00,39061,38203,858,0,858,41656,27577,380,120,260,12831,0,868,0,868,39302.0,38442.0,860.0,,860.0,41826.0,27631.0,373.0,119.0,254.0,12950.0,,872.0,,872.0,6.7,7.5,-18.4,,-18.4,6.7,8.9,0.0,0.8,-0.4,3.6,,-7.3,,-7.3,99.4,99.4,99.8,,99.8,99.6,99.8,101.9,100.8,102.4,99.1,,99.5,,99.5
522,A004500,2017JJ00,41590,40708,882,0,882,44312,30006,403,131,272,12997,0,906,0,906,41663.0,40780.0,884.0,,884.0,44296.0,29940.0,389.0,126.0,263.0,13062.0,,901.0,,901.0,6.0,6.1,2.8,,2.8,5.9,8.4,4.2,5.8,3.5,0.9,,3.3,,3.3,99.8,99.8,99.8,,99.8,100.0,100.2,103.7,104.0,103.5,99.5,,100.5,,100.5
523,A004500,2018JJ00,46248,45188,1060,0,1060,49176,33683,430,148,282,14113,0,950,0,950,45164.0,44131.0,1032.0,,1032.0,47888.0,32826.0,426.0,137.0,290.0,13711.0,,916.0,,916.0,8.4,8.2,16.8,,16.8,8.1,9.6,9.7,8.4,10.3,5.0,,1.7,,1.7,102.4,102.4,102.7,,102.7,102.7,102.6,100.9,108.4,97.3,102.9,,103.7,,103.7
524,A004500,2019JJ00,50321,49420,901,0,901,53545,36351,473,159,314,15832,0,889,0,889,47641.0,46793.0,849.0,,849.0,50473.0,34424.0,468.0,145.0,324.0,14743.0,,830.0,,830.0,5.5,6.0,-17.7,,-17.7,5.4,4.9,9.8,6.1,11.7,7.5,,-9.4,,-9.4,105.6,105.6,106.1,,106.1,106.1,105.6,101.1,109.8,97.0,107.4,,107.1,,107.1
525,A004500,2020JJ00,52200,51204,996,0,996,55682,37881,518,195,323,16473,0,810,0,810,47600.0,46699.0,901.0,,901.0,50549.0,34659.0,493.0,168.0,324.0,14663.0,,730.0,,730.0,-0.1,-0.2,6.1,,6.1,0.1,0.7,5.3,15.7,0.0,-0.5,,-12.0,,-12.0,109.7,109.6,110.5,,110.5,110.2,109.3,105.1,116.4,99.8,112.3,,110.9,,110.9
526,A004500,2021JJ00,55855,54933,922,0,922,59479,40718,516,207,309,17395,0,850,0,850,48641.0,47847.0,795.0,,795.0,51558.0,35566.0,473.0,174.0,295.0,14790.0,,729.0,,729.0,2.2,2.5,-11.7,,-11.7,2.0,2.6,-4.1,4.1,-9.0,0.9,,-0.1,,-0.1,114.8,114.8,115.9,,115.9,115.4,114.5,109.2,118.6,104.9,117.6,,116.5,,116.5
527,A004500,2022JJ00,62237,61284,953,0,953,66212,44597,551,230,321,20002,0,1062,0,1062,51248.0,50475.0,775.0,,775.0,54258.0,36762.0,478.0,190.0,283.0,16159.0,,841.0,,841.0,5.4,5.5,-2.5,,-2.5,5.2,3.4,1.2,8.7,-3.9,9.3,,15.3,,15.3,121.4,121.4,122.9,,122.9,122.0,121.3,115.2,121.3,113.3,123.8,,126.3,,126.3
528,A000016,2015JJ00,122543,102750,19793,0,19793,126098,54381,38991,38124,867,0,0,32726,0,32726,122543.0,102750.0,19793.0,0.0,19793.0,126098.0,54381.0,38991.0,38124.0,867.0,0.0,,32726.0,0.0,32726.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,,100.0
529,A000016,2016JJ00,123811,104146,19665,0,19665,127586,55152,40901,40024,877,0,0,31533,0,31533,123384.0,103762.0,19622.0,,19622.0,127100.0,54600.0,40419.0,39550.0,869.0,,,32081.0,,32081.0,0.7,1.0,-0.9,,-0.9,0.8,0.4,3.7,3.7,0.2,,,-2.0,,-2.0,100.3,100.4,100.2,,100.2,100.4,101.0,101.2,101.2,100.9,,,98.3,,98.3
530,A000016,2017JJ00,132482,110504,21978,0,21978,136511,58419,43579,42724,855,0,0,34513,0,34513,130126.0,108451.0,21676.0,,21676.0,134022.0,57161.0,42036.0,41202.0,833.0,,,34853.0,,34853.0,5.5,4.5,10.5,,10.5,5.4,4.7,4.0,4.2,-4.1,,,8.6,,8.6,101.8,101.9,101.4,,101.4,101.9,102.2,103.7,103.7,102.6,,,99.0,,99.0
531,A000016,2018JJ00,149356,121596,27760,0,27760,153592,66474,46248,45479,769,0,14,40856,0,40856,143348.0,116677.0,26687.0,,26687.0,147359.0,63573.0,43732.0,42993.0,738.0,,,40164.0,,40164.0,10.2,7.6,23.1,,23.1,10.0,11.2,4.0,4.3,-11.5,,,15.2,,15.2,104.2,104.2,104.0,,104.0,104.2,104.6,105.8,105.8,104.2,,,101.7,,101.7
532,A000016,2019JJ00,154766,126585,28181,0,28181,159945,69307,49135,48318,817,0,0,41503,0,41503,145155.0,118768.0,26401.0,,26401.0,149169.0,64453.0,44671.0,43913.0,757.0,,,40152.0,,40152.0,1.3,1.8,-1.1,,-1.1,1.2,1.4,2.1,2.1,2.6,,,0.0,,0.0,106.6,106.6,106.7,,106.7,107.2,107.5,110.0,110.0,107.9,,,103.4,,103.4
533,A000016,2020JJ00,134481,108122,26359,0,26359,138578,65993,34343,33594,749,0,0,38242,0,38242,123611.0,99369.0,24252.0,,24252.0,126658.0,60209.0,30540.0,29862.0,680.0,,,36253.0,,36253.0,-14.8,-16.3,-8.1,,-8.1,-15.1,-6.6,-31.6,-32.0,-10.2,,,-9.7,,-9.7,108.8,108.8,108.7,,108.7,109.4,109.6,112.5,112.5,110.1,,,105.5,,105.5
534,A000016,2021JJ00,150191,121894,28297,0,28297,155087,72225,38690,37851,839,0,0,44172,0,44172,132778.0,107864.0,24923.0,,24923.0,136109.0,63654.0,33263.0,32511.0,755.0,,,39573.0,,39573.0,7.4,8.5,2.8,,2.8,7.5,5.7,8.9,8.9,10.9,,,9.2,,9.2,113.1,113.0,113.5,,113.5,113.9,113.5,116.3,116.4,111.2,,,111.6,,111.6
535,A000016,2022JJ00,190594,157724,32870,0,32870,197077,85125,57064,56163,901,0,0,54888,0,54888,150487.0,124429.0,26078.0,,26078.0,154846.0,67644.0,45705.0,44901.0,797.0,,,41680.0,,41680.0,13.3,15.4,4.6,,4.6,13.8,6.3,37.4,38.1,5.6,,,5.3,,5.3,126.7,126.8,126.0,,126.0,127.3,125.8,124.9,125.1,113.1,,,131.7,,131.7
536,A004571,2015JJ00,23847,16908,6939,0,6939,25054,15500,7184,7184,0,0,0,2370,0,2370,23847.0,16908.0,6939.0,0.0,6939.0,25054.0,15500.0,7184.0,7184.0,0.0,0.0,,2370.0,0.0,2370.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,,,100.0,,100.0
537,A004571,2016JJ00,23851,17587,6264,0,6264,25134,15247,7454,7454,0,0,0,2433,0,2433,23417.0,17270.0,6147.0,,6147.0,24680.0,14965.0,7327.0,7327.0,,,,2388.0,,2388.0,-1.8,2.1,-11.4,,-11.4,-1.5,-3.5,2.0,2.0,,,,0.8,,0.8,101.9,101.8,101.9,,101.9,101.8,101.9,101.7,101.7,,,,101.9,,101.9
538,A004571,2017JJ00,25103,18357,6746,0,6746,26447,16220,7728,7728,0,0,0,2499,0,2499,24491.0,17963.0,6528.0,,6528.0,25816.0,15804.0,7592.0,7592.0,,,,2419.0,,2419.0,4.6,4.0,6.2,,6.2,4.6,5.6,3.6,3.6,,,,1.3,,1.3,102.5,102.2,103.3,,103.3,102.4,102.6,101.8,101.8,,,,103.3,,103.3
539,A004571,2018JJ00,25952,19202,6750,0,6750,27343,16659,8167,8167,0,0,0,2517,0,2517,25064.0,18655.0,6412.0,,6412.0,26434.0,16027.0,8019.0,8019.0,,,,2390.0,,2390.0,2.3,3.9,-1.8,,-1.8,2.4,1.4,5.6,5.6,,,,-1.2,,-1.2,103.5,102.9,105.3,,105.3,103.4,103.9,101.8,101.8,,,,105.3,,105.3
540,A004571,2019JJ00,26864,19930,6934,0,6934,28295,17239,8417,8417,0,0,0,2639,0,2639,25187.0,18762.0,6429.0,,6429.0,26565.0,16059.0,8064.0,8064.0,,,,2444.0,,2444.0,0.5,0.6,0.3,,0.3,0.5,0.2,0.6,0.6,,,,2.2,,2.2,106.7,106.2,107.9,,107.9,106.5,107.3,104.4,104.4,,,,108.0,,108.0
541,A004571,2020JJ00,26572,20083,6489,0,6489,28024,16693,8240,8240,0,0,0,3091,0,3091,24316.0,18472.0,5853.0,,5853.0,25689.0,15138.0,7766.0,7766.0,,,,2783.0,,2783.0,-3.5,-1.5,-9.0,,-9.0,-3.3,-5.7,-3.7,-3.7,,,,13.9,,13.9,109.3,108.7,110.9,,110.9,109.1,110.3,106.1,106.1,,,,111.1,,111.1
542,A004571,2021JJ00,28034,22060,5974,0,5974,29762,16926,9301,9301,0,0,0,3535,0,3535,24951.0,19706.0,5268.0,,5268.0,26451.0,14959.0,8438.0,8438.0,,,,3068.0,,3068.0,2.6,6.7,-10.0,,-10.0,3.0,-1.2,8.7,8.7,,,,10.2,,10.2,112.4,111.9,113.4,,113.4,112.5,113.1,110.2,110.2,,,,115.2,,115.2
543,A004571,2022JJ00,30194,23719,6475,0,6475,31977,18015,9956,9956,0,0,0,4006,0,4006,25650.0,20117.0,5555.0,,5555.0,27153.0,15281.0,8511.0,8511.0,,,,3367.0,,3367.0,2.8,2.1,5.4,,5.4,2.7,2.2,0.9,0.9,,,,9.8,,9.8,117.7,117.9,116.6,,116.6,117.8,117.9,117.0,117.0,,,,119.0,,119.0
544,A004572,2015JJ00,11471,11471,0,0,0,12664,6010,6654,6654,0,0,0,0,0,0,11471.0,11471.0,0.0,0.0,0.0,12664.0,6010.0,6654.0,6654.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,100.0,100.0,100.0,100.0,,,,,,
545,A004572,2016JJ00,12033,12033,0,0,0,13273,6342,6931,6931,0,0,0,0,0,0,11821.0,11821.0,,,,13043.0,6229.0,6814.0,6814.0,,,,,,,3.1,3.1,,,,3.0,3.6,2.4,2.4,,,,,,,101.8,101.8,,,,101.8,101.8,101.7,101.7,,,,,,
546,A004572,2017JJ00,12488,12488,0,0,0,13779,6590,7189,7189,0,0,0,0,0,0,12277.0,12277.0,,,,13553.0,6481.0,7072.0,7072.0,,,,,,,3.9,3.9,,,,3.9,4.1,3.8,3.8,,,,,,,101.7,101.7,,,,101.7,101.7,101.7,101.7,,,,,,
547,A004572,2018JJ00,12927,12927,0,0,0,14278,6690,7588,7588,0,0,0,0,0,0,12686.0,12686.0,,,,14019.0,6550.0,7469.0,7469.0,,,,,,,3.3,3.3,,,,3.4,1.1,5.6,5.6,,,,,,,101.9,101.9,,,,101.8,102.1,101.6,101.6,,,,,,
548,A004572,2019JJ00,13511,13511,0,0,0,14905,7104,7801,7801,0,0,0,0,0,0,12811.0,12811.0,,,,14150.0,6660.0,7490.0,7490.0,,,,,,,1.0,1.0,,,,0.9,1.7,0.3,0.3,,,,,,,105.5,105.5,,,,105.3,106.7,104.2,104.2,,,,,,
549,A004572,2020JJ00,13556,13556,0,0,0,14941,7291,7650,7650,0,0,0,0,0,0,12576.0,12576.0,,,,13881.0,6655.0,7223.0,7223.0,,,,,,,-1.8,-1.8,,,,-1.9,-0.1,-3.6,-3.6,,,,,,,107.8,107.8,,,,107.6,109.6,105.9,105.9,,,,,,
550,A004572,2021JJ00,15090,15090,0,0,0,16735,8022,8713,8713,0,0,0,0,0,0,13568.0,13568.0,,,,14997.0,7082.0,7915.0,7915.0,,,,,,,7.9,7.9,,,,8.0,6.4,9.6,9.6,,,,,,,111.2,111.2,,,,111.6,113.3,110.1,110.1,,,,,,
551,A004572,2022JJ00,16270,16270,0,0,0,17965,8624,9341,9341,0,0,0,0,0,0,13754.0,13754.0,,,,15183.0,7192.0,7991.0,7991.0,,,,,,,1.4,1.4,,,,1.2,1.5,1.0,1.0,,,,,,,118.3,118.3,,,,118.3,119.9,116.9,116.9,,,,,,
552,A004642,2015JJ00,11921,4982,6939,0,6939,11860,9490,0,0,0,0,0,2370,0,2370,11921.0,4982.0,6939.0,0.0,6939.0,11860.0,9490.0,0.0,0.0,0.0,0.0,,2370.0,0.0,2370.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,,,,,,100.0,,100.0
553,A004642,2016JJ00,11371,5107,6264,0,6264,11338,8905,0,0,0,0,0,2433,0,2433,11157.0,5010.0,6147.0,,6147.0,11124.0,8736.0,,,,,,2388.0,,2388.0,-6.4,0.6,-11.4,,-11.4,-6.2,-7.9,,,,,,0.8,,0.8,101.9,101.9,101.9,,101.9,101.9,101.9,,,,,,101.9,,101.9
554,A004642,2017JJ00,12156,5410,6746,0,6746,12129,9630,0,0,0,0,0,2499,0,2499,11769.0,5242.0,6528.0,,6528.0,11742.0,9323.0,,,,,,2419.0,,2419.0,5.5,4.6,6.2,,6.2,5.6,6.7,,,,,,1.3,,1.3,103.3,103.2,103.3,,103.3,103.3,103.3,,,,,,103.3,,103.3
555,A004642,2018JJ00,12533,5783,6750,0,6750,12486,9969,0,0,0,0,0,2517,0,2517,11911.0,5499.0,6412.0,,6412.0,11867.0,9477.0,,,,,,2390.0,,2390.0,1.2,4.9,-1.8,,-1.8,1.1,1.7,,,,,,-1.2,,-1.2,105.2,105.2,105.3,,105.3,105.2,105.2,,,,,,105.3,,105.3
556,A004642,2019JJ00,12831,5897,6934,0,6934,12774,10135,0,0,0,0,0,2639,0,2639,11892.0,5463.0,6429.0,,6429.0,11845.0,9401.0,,,,,,2444.0,,2444.0,-0.2,-0.7,0.3,,0.3,-0.2,-0.8,,,,,,2.2,,2.2,107.9,107.9,107.9,,107.9,107.8,107.8,,,,,,108.0,,108.0
557,A004642,2020JJ00,12517,6028,6489,0,6489,12493,9402,0,0,0,0,0,3091,0,3091,11287.0,5434.0,5853.0,,5853.0,11273.0,8489.0,,,,,,2783.0,,2783.0,-5.1,-0.5,-9.0,,-9.0,-4.8,-9.7,,,,,,13.9,,13.9,110.9,110.9,110.9,,110.9,110.8,110.8,,,,,,111.1,,111.1
558,A004642,2021JJ00,12453,6479,5974,0,5974,12439,8904,0,0,0,0,0,3535,0,3535,10965.0,5697.0,5268.0,,5268.0,10958.0,7888.0,,,,,,3068.0,,3068.0,-2.9,4.8,-10.0,,-10.0,-2.8,-7.1,,,,,,10.2,,10.2,113.6,113.7,113.4,,113.4,113.5,112.9,,,,,,115.2,,115.2
559,A004642,2022JJ00,13406,6931,6475,0,6475,13397,9391,0,0,0,0,0,4006,0,4006,11477.0,5922.0,5555.0,,5555.0,11473.0,8101.0,,,,,,3367.0,,3367.0,4.7,4.0,5.4,,5.4,4.7,2.7,,,,,,9.8,,9.8,116.8,117.0,116.6,,116.6,116.8,115.9,,,,,,119.0,,119.0
560,A004882,2015JJ00,455,455,0,0,0,530,0,530,530,0,0,0,0,0,0,455.0,455.0,0.0,0.0,0.0,530.0,0.0,530.0,530.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,100.0,100.0,,,,100.0,,100.0,100.0,,,,,,
561,A004882,2016JJ00,447,447,0,0,0,523,0,523,523,0,0,0,0,0,0,439.0,439.0,,,,513.0,,513.0,513.0,,,,,,,-3.5,-3.5,,,,-3.2,,-3.2,-3.2,,,,,,,101.8,101.8,,,,101.9,,101.9,101.9,,,,,,
562,A004882,2017JJ00,459,459,0,0,0,539,0,539,539,0,0,0,0,0,0,445.0,445.0,,,,521.0,,521.0,521.0,,,,,,,1.3,1.3,,,,1.5,,1.5,1.5,,,,,,,103.2,103.2,,,,103.5,,103.5,103.5,,,,,,
563,A004882,2018JJ00,492,492,0,0,0,579,0,579,579,0,0,0,0,0,0,469.0,469.0,,,,550.0,,550.0,550.0,,,,,,,5.4,5.4,,,,5.6,,5.6,5.6,,,,,,,104.9,104.9,,,,105.3,,105.3,105.3,,,,,,
564,A004882,2019JJ00,522,522,0,0,0,616,0,616,616,0,0,0,0,0,0,488.0,488.0,,,,574.0,,574.0,574.0,,,,,,,4.1,4.1,,,,4.3,,4.3,4.3,,,,,,,106.9,106.9,,,,107.4,,107.4,107.4,,,,,,
565,A004882,2020JJ00,499,499,0,0,0,590,0,590,590,0,0,0,0,0,0,461.0,461.0,,,,543.0,,543.0,543.0,,,,,,,-5.6,-5.6,,,,-5.4,,-5.4,-5.4,,,,,,,108.2,108.2,,,,108.7,,108.7,108.7,,,,,,
566,A004882,2021JJ00,491,491,0,0,0,588,0,588,588,0,0,0,0,0,0,444.0,444.0,,,,524.0,,524.0,524.0,,,,,,,-3.6,-3.6,,,,-3.4,,-3.4,-3.4,,,,,,,110.5,110.5,,,,112.1,,112.1,112.1,,,,,,
567,A004882,2022JJ00,518,518,0,0,0,615,0,615,615,0,0,0,0,0,0,442.0,442.0,,,,522.0,,522.0,522.0,,,,,,,-0.6,-0.6,,,,-0.5,,-0.5,-0.5,,,,,,,117.3,117.3,,,,117.9,,117.9,117.9,,,,,,
568,A004960,2015JJ00,72066,59733,12333,0,12333,72605,34135,8179,7360,819,0,0,30291,0,30291,72066.0,59733.0,12333.0,0.0,12333.0,72605.0,34135.0,8179.0,7360.0,819.0,0.0,,30291.0,0.0,30291.0,,,,,,,,,,,,,,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,,100.0
569,A004960,2016JJ00,71600,58719,12881,0,12881,72185,34882,8272,7440,832,0,0,29031,0,29031,72102.0,59135.0,12967.0,,12967.0,72677.0,34761.0,8290.0,7467.0,823.0,,,29626.0,,29626.0,0.0,-1.0,5.1,,5.1,0.1,1.8,1.4,1.5,0.5,,,-2.2,,-2.2,99.3,99.3,99.3,,99.3,99.3,100.3,99.8,99.6,101.1,,,98.0,,98.0
570,A004960,2017JJ00,76765,62080,14685,0,14685,77383,36894,8535,7735,800,0,0,31954,0,31954,76515.0,61872.0,14642.0,,14642.0,77112.0,36362.0,8384.0,7600.0,784.0,,,32385.0,,32385.0,6.1,4.6,12.9,,12.9,6.1,4.6,1.1,1.8,-4.7,,,9.3,,9.3,100.3,100.3,100.3,,100.3,100.4,101.5,101.8,101.8,102.0,,,98.7,,98.7
571,A004960,2018JJ00,90520,70076,20444,0,20444,91166,44054,8842,8118,724,0,-7,38277,0,38277,88032.0,68204.0,19829.0,,19829.0,88632.0,42342.0,8592.0,7893.0,700.0,,,37745.0,,37745.0,15.1,10.2,35.4,,35.4,14.9,16.4,2.5,3.9,-10.8,,,16.5,,16.5,102.8,102.7,103.1,,103.1,102.9,104.0,102.9,102.8,103.4,,,101.4,,101.4
572,A004960,2019JJ00,93525,72857,20668,0,20668,94345,46029,9518,8746,772,0,0,38798,0,38798,89033.0,69515.0,19520.0,,19520.0,89636.0,43091.0,8900.0,8181.0,719.0,,,37677.0,,37677.0,1.1,1.9,-1.6,,-1.6,1.1,1.8,3.6,3.6,2.8,,,-0.2,,-0.2,105.0,104.8,105.9,,105.9,105.3,106.8,106.9,106.9,107.3,,,103.0,,103.0
573,A004960,2020JJ00,84238,64428,19810,0,19810,84945,44307,5550,4839,711,0,0,35088,0,35088,78841.0,60399.0,18432.0,,18432.0,79346.0,40844.0,5124.0,4474.0,650.0,,,33412.0,,33412.0,-11.4,-13.1,-5.6,,-5.6,-11.5,-5.2,-42.4,-45.3,-9.7,,,-11.3,,-11.3,106.8,106.7,107.5,,107.5,107.1,108.5,108.3,108.2,109.5,,,105.0,,105.0
574,A004960,2021JJ00,95293,73057,22236,0,22236,96158,49534,6059,5262,797,0,0,40565,0,40565,85308.0,65607.0,19693.0,,19693.0,85853.0,43981.0,5478.0,4755.0,722.0,,,36440.0,,36440.0,8.2,8.6,6.8,,6.8,8.2,7.7,6.9,6.3,11.1,,,9.1,,9.1,111.7,111.4,112.9,,112.9,112.0,112.6,110.6,110.7,110.4,,,111.3,,111.3
