ID,OriginDestination,Periods,CO2_1,N2O_2,CH4_3,GreenhouseGasEquivalent_4,NOx_5,SO2_6,NH3_7,AcidificationEquivalent_8,CFK12Equivalent_9,CO_10,NMVOC_11,PM10_12,FineDustEquivalent_13
1263,300014,2005JJ00,1345.0,0.0,0.5,1358.0,2.9,0.0,0.0,0.1,0.0,1.1,1.0,0.1,0.1
1264,300014,2006JJ00,1537.0,0.0,0.5,1551.0,3.1,0.0,0.0,0.1,0.0,1.2,1.0,0.1,0.1
1265,300014,2007JJ00,1378.0,0.0,0.5,1392.0,2.9,0.1,0.0,0.1,0.0,1.2,0.9,0.1,0.1
1266,300014,2008JJ00,1482.0,0.0,0.6,1497.0,2.9,0.0,0.0,0.1,0.0,1.2,0.9,0.1,0.1
1267,300014,2009JJ00,1518.0,0.0,0.5,1532.0,2.7,0.0,0.0,0.1,0.0,1.3,0.9,0.1,0.1
1268,300014,2010JJ00,1756.0,0.0,0.5,1770.0,2.9,0.0,0.0,0.1,0.0,1.6,0.9,0.1,0.1
1269,300014,2011JJ00,1441.0,0.0,0.5,1455.0,2.5,0.0,0.0,0.1,0.0,1.5,0.9,0.1,0.1
1270,300014,2012JJ00,1465.0,0.0,0.4,1479.0,2.5,0.0,0.0,0.1,0.0,1.4,0.8,0.1,0.1
1271,300014,2013JJ00,1547.0,0.0,0.4,1561.0,2.4,0.0,0.0,0.1,0.0,1.5,0.8,0.1,0.1
1272,428100,1990JJ00,494.0,0.0,0.1,497.0,1.4,0.1,0.0,0.0,23.4,1.0,0.4,0.1,0.1
1273,428100,1991JJ00,543.0,0.0,0.1,546.0,1.5,0.1,0.0,0.0,18.9,0.9,0.4,0.1,0.1
1274,428100,1992JJ00,517.0,0.0,0.1,521.0,1.4,0.1,0.0,0.0,14.4,0.9,0.4,0.1,0.1
1275,428100,1993JJ00,565.0,0.0,0.1,569.0,1.6,0.1,0.0,0.0,10.0,0.9,0.3,0.1,0.1
1276,428100,1994JJ00,522.0,0.0,0.2,526.0,1.3,0.1,0.0,0.0,5.5,0.9,0.3,0.1,0.1
1277,428100,1995JJ00,575.0,0.0,0.2,581.0,1.4,0.1,0.0,0.0,1.0,0.9,0.3,0.1,0.1
1278,428100,1996JJ00,641.0,0.0,0.3,648.0,1.5,0.1,0.0,0.0,0.9,0.9,0.4,0.1,0.1
1279,428100,1997JJ00,569.0,0.0,0.3,576.0,1.3,0.1,0.0,0.0,0.6,0.9,0.3,0.1,0.1
1280,428100,1998JJ00,584.0,0.0,0.3,591.0,1.3,0.1,0.0,0.0,0.3,0.8,0.3,0.1,0.1
1281,428100,1999JJ00,503.0,0.0,0.3,509.0,1.3,0.1,0.0,0.0,0.1,0.7,0.2,0.1,0.1
1282,428100,2000JJ00,530.0,0.0,0.3,537.0,1.3,0.0,0.0,0.0,0.1,0.7,0.2,0.1,0.1
1283,428100,2001JJ00,616.0,0.0,0.3,622.0,1.4,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.1
1284,428100,2002JJ00,661.0,0.0,0.3,668.0,1.4,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.1
1285,428100,2003JJ00,709.0,0.0,0.3,716.0,1.5,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.1
1286,428100,2004JJ00,706.0,0.0,0.2,713.0,1.5,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1
1287,428100,2005JJ00,648.0,0.0,0.3,655.0,1.5,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1
1288,428100,2006JJ00,741.0,0.0,0.3,748.0,1.6,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1
1289,428100,2007JJ00,669.0,0.0,0.3,676.0,1.5,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1
1290,428100,2008JJ00,706.0,0.0,0.3,713.0,1.4,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.1
1291,428100,2009JJ00,722.0,0.0,0.3,729.0,1.3,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0
1292,428100,2010JJ00,934.0,0.0,0.3,942.0,1.5,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.1
1293,428100,2011JJ00,762.0,0.0,0.3,769.0,1.3,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
1294,428100,2012JJ00,758.0,0.0,0.2,764.0,1.3,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
1295,428100,2013JJ00,800.0,0.0,0.2,807.0,1.3,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
1296,435500,1990JJ00,587.0,0.0,0.1,590.0,1.6,0.2,0.0,0.0,36.6,1.0,1.6,0.1,0.1
1297,435500,1991JJ00,646.0,0.0,0.1,649.0,1.7,0.2,0.0,0.0,29.5,1.0,1.5,0.1,0.1
1298,435500,1992JJ00,615.0,0.0,0.1,618.0,1.5,0.2,0.0,0.0,22.5,1.0,1.3,0.1,0.1
1299,435500,1993JJ00,672.0,0.0,0.2,676.0,1.7,0.1,0.0,0.0,15.5,1.0,1.1,0.1,0.1
1300,435500,1994JJ00,620.0,0.0,0.2,625.0,1.4,0.1,0.0,0.0,8.5,1.0,1.0,0.1,0.1
1301,435500,1995JJ00,685.0,0.0,0.3,691.0,1.6,0.1,0.0,0.0,1.4,0.9,1.3,0.1,0.1
1302,435500,1996JJ00,764.0,0.0,0.3,772.0,1.7,0.1,0.0,0.0,1.3,1.0,1.3,0.1,0.1
1303,435500,1997JJ00,676.0,0.0,0.4,684.0,1.4,0.1,0.0,0.0,0.8,0.9,1.2,0.1,0.1
1304,435500,1998JJ00,694.0,0.0,0.4,702.0,1.4,0.1,0.0,0.0,0.4,0.8,1.2,0.1,0.1
1305,435500,1999JJ00,594.0,0.0,0.3,603.0,1.4,0.1,0.0,0.0,0.2,0.7,1.2,0.1,0.1
1306,435500,2000JJ00,628.0,0.0,0.4,636.0,1.4,0.0,0.0,0.0,0.1,0.7,1.1,0.1,0.1
1307,435500,2001JJ00,724.0,0.0,0.3,732.0,1.5,0.0,0.0,0.0,0.0,0.7,1.0,0.1,0.1
1308,435500,2002JJ00,744.0,0.0,0.3,752.0,1.5,0.0,0.0,0.0,0.0,0.6,0.9,0.1,0.1
1309,435500,2003JJ00,772.0,0.0,0.3,780.0,1.5,0.0,0.0,0.0,0.0,0.6,0.9,0.1,0.1
1310,435500,2004JJ00,769.0,0.0,0.3,776.0,1.5,0.0,0.0,0.0,0.0,0.6,0.8,0.1,0.1
1311,435500,2005JJ00,696.0,0.0,0.3,704.0,1.4,0.0,0.0,0.0,0.0,0.5,0.8,0.1,0.1
1312,435500,2006JJ00,796.0,0.0,0.3,803.0,1.6,0.0,0.0,0.0,0.0,0.6,0.8,0.1,0.1
1313,435500,2007JJ00,708.0,0.0,0.3,716.0,1.4,0.0,0.0,0.0,0.0,0.6,0.7,0.1,0.1
1314,435500,2008JJ00,776.0,0.0,0.3,784.0,1.5,0.0,0.0,0.0,0.0,0.6,0.7,0.1,0.1
1315,435500,2009JJ00,796.0,0.0,0.3,804.0,1.4,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.1
1316,435500,2010JJ00,822.0,0.0,0.2,828.0,1.4,0.0,0.0,0.0,0.0,0.8,0.7,0.1,0.1
1317,435500,2011JJ00,679.0,0.0,0.2,686.0,1.2,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0
1318,435500,2012JJ00,708.0,0.0,0.2,714.0,1.2,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0
1319,435500,2013JJ00,747.0,0.0,0.2,754.0,1.2,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0
1320,440000,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,440000,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,440000,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,440000,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,440000,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,440000,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,440000,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,440000,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,440000,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,440000,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,440000,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,440000,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,440000,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,440000,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,440000,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,440000,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,440000,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,440000,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,440000,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,440000,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,440000,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,440000,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,440000,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,440000,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,440900,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,440900,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,440900,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,440900,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,440900,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,440900,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,440900,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,440900,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,440900,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,440900,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,440900,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,440900,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,440900,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,440900,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,440900,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,440900,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,440900,2006JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,440900,2007JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,440900,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,440900,2009JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,440900,2010JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,440900,2011JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,440900,2012JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,440900,2013JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,999930,1990JJ00,1456.0,0.0,572.1,13470.0,0.1,0.0,0.0,0.0,44.4,0.7,1.7,0.0,0.0
1369,999930,1991JJ00,1500.0,0.0,572.5,13522.0,0.2,0.0,0.0,0.0,43.3,0.9,1.7,0.0,0.0
1370,999930,1992JJ00,1516.0,0.0,560.7,13290.0,0.2,0.0,0.0,0.0,42.2,1.2,1.7,0.0,0.0
1371,999930,1993JJ00,1521.0,0.0,544.8,12961.0,0.3,0.0,0.0,0.0,41.1,1.4,1.7,0.0,0.0
1372,999930,1994JJ00,1523.0,0.0,527.1,12592.0,0.3,0.0,0.0,0.0,39.9,1.7,1.8,0.0,0.0
1373,999930,1995JJ00,1503.0,0.0,500.4,12012.0,0.4,0.0,0.0,0.0,38.8,1.9,1.8,0.0,0.0
1374,999930,1996JJ00,1443.0,0.0,483.6,11598.0,0.4,0.0,0.0,0.0,37.5,1.8,1.8,0.0,0.0
1375,999930,1997JJ00,1363.0,0.0,468.1,11192.0,0.4,0.0,0.0,0.0,36.3,1.5,1.6,0.0,0.0
1376,999930,1998JJ00,1291.0,0.0,448.0,10699.0,0.3,0.0,0.0,0.0,34.8,1.2,1.6,0.0,0.0
1377,999930,1999JJ00,1258.0,0.0,409.9,9866.0,0.3,0.0,0.0,0.0,31.8,1.8,1.5,0.0,0.0
1378,999930,2000JJ00,1199.0,0.0,386.0,9305.0,0.4,0.0,0.0,0.0,29.9,1.8,1.5,0.0,0.0
1379,999930,2001JJ00,1181.0,0.0,348.0,8490.0,0.4,0.0,0.0,0.0,28.0,1.9,1.4,0.0,0.0
1380,999930,2002JJ00,1162.0,0.0,316.9,7816.0,0.4,0.0,0.0,0.0,26.3,1.8,1.4,0.0,0.0
1381,999930,2003JJ00,1133.0,0.0,282.0,7056.0,0.4,0.0,0.0,0.0,24.3,2.2,1.3,0.0,0.0
1382,999930,2004JJ00,1072.0,0.0,257.1,6470.0,0.3,0.0,0.0,0.0,23.0,1.7,1.2,0.0,0.0
1383,999930,2005JJ00,1015.0,0.0,228.8,5820.0,0.3,0.0,0.0,0.0,21.4,1.4,1.1,0.0,0.0
1384,999930,2006JJ00,953.0,0.0,211.9,5403.0,0.3,0.0,0.0,0.0,19.8,1.3,1.1,0.0,0.0
1385,999930,2007JJ00,901.0,0.0,196.6,5029.0,0.3,0.0,0.0,0.0,18.4,1.3,1.0,0.0,0.0
1386,999930,2008JJ00,852.0,0.0,183.5,4707.0,0.3,0.0,0.0,0.0,17.1,1.4,1.0,0.0,0.0
1387,999930,2009JJ00,790.0,0.0,175.2,4469.0,0.3,0.0,0.0,0.0,16.3,1.1,0.9,0.0,0.0
1388,999930,2010JJ00,734.0,0.0,162.6,4148.0,0.2,0.0,0.0,0.0,15.2,1.0,0.8,0.0,0.0
1389,999930,2011JJ00,680.0,0.0,152.2,3876.0,0.2,0.0,0.0,0.0,14.2,1.0,0.8,0.0,0.0
1390,999930,2012JJ00,628.0,0.0,142.9,3630.0,0.2,0.0,0.0,0.0,13.3,0.8,0.7,0.0,0.0
1391,999930,2013JJ00,582.0,0.0,135.1,3420.0,0.2,0.0,0.0,0.0,12.6,0.7,0.6,0.0,0.0
1392,xxxxab,1990JJ00,1456.0,0.0,572.1,13470.0,0.1,0.0,0.0,0.0,44.4,0.7,1.7,0.0,0.0
1393,xxxxab,1991JJ00,1500.0,0.0,572.5,13522.0,0.2,0.0,0.0,0.0,43.3,0.9,1.7,0.0,0.0
1394,xxxxab,1992JJ00,1516.0,0.0,560.7,13290.0,0.2,0.0,0.0,0.0,42.2,1.2,1.7,0.0,0.0
1395,xxxxab,1993JJ00,1521.0,0.0,544.8,12961.0,0.3,0.0,0.0,0.0,41.1,1.4,1.7,0.0,0.0
1396,xxxxab,1994JJ00,1523.0,0.0,527.1,12592.0,0.3,0.0,0.0,0.0,39.9,1.7,1.8,0.0,0.0
1397,xxxxab,1995JJ00,1503.0,0.0,500.4,12012.0,0.4,0.0,0.0,0.0,38.8,1.9,1.8,0.0,0.0
1398,xxxxab,1996JJ00,1443.0,0.0,483.6,11598.0,0.4,0.0,0.0,0.0,37.5,1.8,1.8,0.0,0.0
1399,xxxxab,1997JJ00,1363.0,0.0,468.1,11192.0,0.4,0.0,0.0,0.0,36.3,1.5,1.6,0.0,0.0
1400,xxxxab,1998JJ00,1291.0,0.0,448.0,10699.0,0.3,0.0,0.0,0.0,34.8,1.2,1.6,0.0,0.0
1401,xxxxab,1999JJ00,1258.0,0.0,409.9,9866.0,0.3,0.0,0.0,0.0,31.8,1.8,1.5,0.0,0.0
1402,xxxxab,2000JJ00,1199.0,0.0,386.0,9305.0,0.4,0.0,0.0,0.0,29.9,1.8,1.5,0.0,0.0
1403,xxxxab,2001JJ00,1181.0,0.0,348.0,8490.0,0.4,0.0,0.0,0.0,28.0,1.9,1.4,0.0,0.0
1404,xxxxab,2002JJ00,1162.0,0.0,316.9,7816.0,0.4,0.0,0.0,0.0,26.3,1.8,1.4,0.0,0.0
1405,xxxxab,2003JJ00,1133.0,0.0,282.0,7056.0,0.4,0.0,0.0,0.0,24.3,2.2,1.3,0.0,0.0
1406,xxxxab,2004JJ00,1072.0,0.0,257.1,6470.0,0.3,0.0,0.0,0.0,23.0,1.7,1.2,0.0,0.0
1407,xxxxab,2005JJ00,1015.0,0.0,228.8,5820.0,0.3,0.0,0.0,0.0,21.4,1.4,1.1,0.0,0.0
1408,xxxxab,2006JJ00,953.0,0.0,211.9,5403.0,0.3,0.0,0.0,0.0,19.8,1.3,1.1,0.0,0.0
1409,xxxxab,2007JJ00,901.0,0.0,196.6,5029.0,0.3,0.0,0.0,0.0,18.4,1.3,1.0,0.0,0.0
1410,xxxxab,2008JJ00,852.0,0.0,183.5,4707.0,0.3,0.0,0.0,0.0,17.1,1.4,1.0,0.0,0.0
1411,xxxxab,2009JJ00,790.0,0.0,175.2,4469.0,0.3,0.0,0.0,0.0,16.3,1.1,0.9,0.0,0.0
1412,xxxxab,2010JJ00,734.0,0.0,162.6,4148.0,0.2,0.0,0.0,0.0,15.2,1.0,0.8,0.0,0.0
1413,xxxxab,2011JJ00,680.0,0.0,152.2,3876.0,0.2,0.0,0.0,0.0,14.2,1.0,0.8,0.0,0.0
1414,xxxxab,2012JJ00,628.0,0.0,142.9,3630.0,0.2,0.0,0.0,0.0,13.3,0.8,0.7,0.0,0.0
1415,xxxxab,2013JJ00,582.0,0.0,135.1,3420.0,0.2,0.0,0.0,0.0,12.6,0.7,0.6,0.0,0.0
1416,999933,1990JJ00,177841.0,57.4,1227.2,228303.0,966.2,404.3,372.7,55.6,6198.1,1255.9,506.6,85.4,85.4
1417,999933,1991JJ00,183611.0,58.1,1244.0,233739.0,942.9,337.8,376.8,53.2,5111.6,1244.8,466.4,81.2,81.2
1418,999933,1992JJ00,182914.0,59.1,1227.2,233666.0,948.5,338.6,316.2,49.8,4025.0,1262.0,440.9,78.1,78.1
1419,999933,1993JJ00,188434.0,60.1,1210.5,239735.0,938.4,335.2,330.3,50.3,2938.5,1227.2,415.5,74.4,74.4
1420,999933,1994JJ00,189316.0,58.4,1174.4,240614.0,914.4,327.5,296.0,47.5,1852.0,1166.2,391.5,70.9,70.9
1421,999933,1995JJ00,194189.0,58.0,1161.7,244781.0,899.8,327.3,229.5,43.3,765.5,1082.9,367.2,67.9,67.9
1422,999933,1996JJ00,202068.0,58.0,1132.9,253810.0,880.1,321.7,189.6,40.3,520.6,1055.8,344.5,62.3,62.3
1423,999933,1997JJ00,198264.0,57.2,1080.0,249448.0,860.4,312.5,189.2,39.6,397.1,1019.8,315.2,60.0,60.0
1424,999933,1998JJ00,200826.0,55.3,1044.2,251271.0,856.3,318.4,172.9,38.7,274.5,989.0,297.9,59.1,59.1
1425,999933,1999JJ00,197524.0,53.0,993.1,241466.0,889.3,328.2,176.2,40.0,276.3,968.8,283.3,59.6,59.6
1426,999933,2000JJ00,200235.0,51.3,952.7,241870.0,879.0,318.9,189.0,40.2,260.1,940.0,261.1,60.3,60.3
1427,999933,2001JJ00,206064.0,48.1,913.9,243495.0,867.8,312.4,183.1,39.4,246.3,906.9,231.5,57.8,57.8
1428,999933,2002JJ00,205828.0,45.4,859.1,242024.0,843.1,298.2,176.8,38.0,219.4,868.2,216.0,56.7,56.7
1429,999933,2003JJ00,209093.0,45.2,818.2,242594.0,846.0,297.1,172.5,37.8,184.4,839.4,198.8,53.8,53.8
1430,999933,2004JJ00,211509.0,46.5,795.3,244779.0,846.2,301.3,167.9,37.7,178.2,841.9,186.0,52.4,52.4
1431,999933,2005JJ00,208293.0,45.6,769.5,240557.0,840.4,306.0,166.9,37.7,172.9,810.9,189.7,52.0,52.0
1432,999933,2006JJ00,203162.0,45.1,753.7,235142.0,794.8,285.5,167.5,36.1,169.3,799.5,180.9,49.8,49.8
1433,999933,2007JJ00,205321.0,39.4,759.5,235811.0,790.9,266.6,167.2,35.4,160.6,785.4,179.2,48.8,48.8
1434,999933,2008JJ00,209871.0,26.8,770.7,236690.0,788.1,229.6,153.8,33.4,153.9,788.6,176.9,46.7,46.7
1435,999933,2009JJ00,205053.0,26.0,768.2,231635.0,738.7,211.0,151.8,31.6,143.9,733.1,165.2,44.5,44.5
1436,999933,2010JJ00,216013.0,25.6,764.6,242628.0,699.5,192.2,150.6,30.1,136.7,724.4,164.0,42.6,42.6
1437,999933,2011JJ00,203449.0,25.3,732.3,229103.0,684.9,163.8,148.4,28.7,133.0,702.5,162.7,39.6,39.6
1438,999933,2012JJ00,203180.0,24.8,717.8,228332.0,674.9,164.7,143.0,28.2,125.3,679.8,159.7,38.1,38.1
1439,999933,2013JJ00,202837.0,25.6,723.8,228425.0,676.0,163.5,144.9,28.3,123.7,705.7,161.2,37.8,37.8
1440,999931,1990JJ00,177841.0,57.4,1227.2,228303.0,784.8,264.7,359.1,46.5,6198.1,1212.0,496.2,80.9,80.9
1441,999931,1991JJ00,183611.0,58.1,1244.0,233739.0,766.9,228.9,363.2,45.2,5111.6,1204.5,457.0,76.9,76.9
1442,999931,1992JJ00,182914.0,59.1,1227.2,233666.0,770.7,228.7,302.6,41.7,4025.0,1221.9,431.7,73.8,73.8
1443,999931,1993JJ00,188434.0,60.1,1210.5,239735.0,760.2,224.2,316.7,42.2,2938.5,1187.9,406.5,70.0,70.0
1444,999931,1994JJ00,189316.0,58.4,1174.4,240614.0,740.0,215.4,282.3,39.4,1852.0,1126.9,382.7,66.4,66.4
1445,999931,1995JJ00,194189.0,58.0,1161.7,244781.0,724.7,214.2,210.7,34.8,765.5,1043.5,358.6,63.5,63.5
1446,999931,1996JJ00,202068.0,58.0,1132.9,253810.0,711.7,207.2,170.8,32.0,520.6,1015.2,336.0,57.8,57.8
1447,999931,1997JJ00,198264.0,57.2,1080.0,249448.0,696.0,195.6,167.0,31.1,397.1,980.3,307.1,55.1,55.1
1448,999931,1998JJ00,200826.0,55.3,1044.2,251271.0,684.7,196.7,153.8,30.1,274.5,947.5,289.7,54.2,54.2
1449,999931,1999JJ00,197524.0,53.0,993.1,241466.0,709.7,204.8,148.7,30.6,276.3,926.1,275.1,54.6,54.6
1450,999931,2000JJ00,200235.0,51.3,952.7,241870.0,696.6,190.0,164.6,30.8,260.1,898.0,253.2,54.9,54.9
1451,999931,2001JJ00,206064.0,48.1,913.9,243495.0,681.6,185.6,159.2,30.0,246.3,865.8,223.7,52.5,52.5
1452,999931,2002JJ00,205828.0,45.4,859.1,242024.0,654.0,172.0,153.0,28.6,219.4,827.5,208.5,51.6,51.6
1453,999931,2003JJ00,209093.0,45.2,818.2,242594.0,655.3,171.5,148.6,28.3,184.4,799.1,191.5,48.9,48.9
1454,999931,2004JJ00,211509.0,46.5,795.3,244779.0,645.9,176.1,146.6,28.2,178.2,801.3,178.8,47.9,47.9
1455,999931,2005JJ00,208293.0,45.6,769.5,240557.0,637.9,178.3,145.7,28.0,172.9,770.5,182.7,47.1,47.1
1456,999931,2006JJ00,203162.0,45.1,753.7,235142.0,585.6,155.0,146.3,26.2,169.3,757.6,173.7,44.7,44.7
1457,999931,2007JJ00,205321.0,39.4,759.5,235811.0,584.8,142.8,146.0,25.8,160.6,742.6,172.5,43.5,43.5
1458,999931,2008JJ00,209871.0,26.8,770.7,236690.0,585.9,120.2,132.5,24.3,153.9,745.1,170.5,41.8,41.8
1459,999931,2009JJ00,205053.0,26.0,768.2,231635.0,544.0,102.9,130.6,22.7,143.9,691.5,159.1,40.0,40.0
1460,999931,2010JJ00,216013.0,25.6,764.6,242628.0,514.5,88.2,129.3,21.5,136.7,684.3,158.2,38.3,38.3
1461,999931,2011JJ00,203449.0,25.3,732.3,229103.0,490.3,69.3,127.1,20.3,133.0,661.7,157.0,35.9,35.9
1462,999931,2012JJ00,203180.0,24.8,717.8,228332.0,485.9,71.4,121.8,20.0,125.3,639.8,154.3,34.5,34.5
1463,999931,2013JJ00,202837.0,25.6,723.8,228425.0,488.0,70.2,123.6,20.1,123.7,665.2,155.8,34.3,34.3
1464,999932,1990JJ00,,,,,181.4,139.5,13.6,9.1,,43.9,10.4,4.5,4.5
1465,999932,1991JJ00,,,,,176.1,108.9,13.6,8.0,,40.3,9.4,4.3,4.3
1466,999932,1992JJ00,,,,,177.8,110.0,13.6,8.1,,40.1,9.2,4.4,4.4
1467,999932,1993JJ00,,,,,178.2,111.1,13.7,8.1,,39.3,8.9,4.4,4.4
1468,999932,1994JJ00,,,,,174.4,112.1,13.7,8.1,,39.3,8.8,4.5,4.5
1469,999932,1995JJ00,,,,,175.1,113.1,18.8,8.4,,39.5,8.6,4.5,4.5
1470,999932,1996JJ00,,,,,168.5,114.5,18.8,8.3,,40.6,8.5,4.5,4.5
1471,999932,1997JJ00,,,,,164.4,116.9,22.2,8.5,,39.5,8.0,4.9,4.9
1472,999932,1998JJ00,,,,,171.6,121.8,19.1,8.7,,41.6,8.2,5.0,5.0
1473,999932,1999JJ00,,,,,179.6,123.4,27.5,9.4,,42.7,8.2,5.1,5.1
