ID,Leeftijd,Marges,RegioS,ErvarenGezondheidGoedZeerGoed_1,AngstOfDepressiegevoelensMHI576_2,EenOfMeerLangdurigeAandoeningen_3,EenOfMeerLichamelijkeBeperkingen_4,BeperkingInHoren65JaarOfOuder_5,BeperkingInZien65JaarOfOuder_6,BeperkingInBewegen65JaarOfOuder_7,Ondergewicht_8,NormaalGewicht_9,Overgewicht_10,MatigOvergewicht_11,ErnstigOvergewichtObesitas_12,VoldoetAanBeweegrichtlijnen_13,WekelijkseSporters_14,Mantelzorger_15,ZwaarBelasteMantelzorgers_16,UrenMantelzorgPerWeek_17,Rokers_18,VoldoetAanRichtlijnAlcoholgebruik_19,OvermatigeDrinkersOnderBevolking_20
2809,80200,MOG0095,GM1924,56.7,42.4,48.4,19.6,5.2,5.7,13.4,0.2,29.8,61.1,40.8,16.9,34.1,23.3,14.2,,,5.7,53.6,5.8
2810,80200,MOG0095,GM0664,61.1,35.3,45.9,17.5,3.8,4.5,11.6,0.2,41.3,48.2,33.7,11.5,40.3,34.2,12.0,,,6.4,47.0,5.3
2811,80200,MOG0095,GM0785,65.3,28.6,39.7,17.7,3.8,4.2,10.0,1.0,31.2,56.5,36.2,16.4,40.4,43.7,13.0,,,5.0,38.0,4.4
2812,80200,MOG0095,GM1942,66.4,34.9,41.9,16.6,3.5,2.7,12.0,1.2,45.3,46.8,34.5,10.5,42.3,50.6,14.3,11.3,10.0,7.6,39.6,8.3
2813,80200,MOG0095,GM0512,59.3,34.0,45.0,19.3,5.1,2.6,14.3,0.5,37.2,51.1,29.8,17.8,31.5,34.8,13.2,,,6.7,53.6,3.2
2814,80200,MOG0095,GM0513,61.9,34.4,44.8,20.6,5.3,4.7,15.2,0.6,41.6,51.6,36.7,13.0,37.6,41.3,11.8,13.9,10.9,8.5,53.4,5.1
2815,80200,MOG0095,GM0518,59.1,40.9,50.8,25.4,5.7,7.9,20.0,1.1,41.5,52.1,35.6,14.8,34.9,38.6,12.8,12.3,12.2,10.0,54.3,5.5
2816,80200,MOG0095,GM0014,61.3,34.9,45.6,19.3,4.9,4.2,13.9,1.3,45.4,44.7,30.9,11.6,37.7,39.0,11.2,10.9,8.6,8.5,46.1,6.4
2817,80200,MOG0095,GM1729,59.3,32.8,43.9,14.3,4.4,4.4,9.8,0.6,36.0,51.0,35.2,12.2,35.8,35.0,12.3,,,5.6,44.5,3.9
2818,80200,MOG0095,GM0158,63.7,31.9,39.3,21.1,5.2,4.0,14.1,0.0,33.4,57.0,38.8,14.8,43.1,42.7,12.8,,,3.4,42.5,3.6
2819,80200,MOG0095,GM0392,62.5,39.0,47.3,21.2,4.6,6.1,15.4,0.7,45.2,48.2,34.0,12.5,39.8,43.7,14.3,15.6,10.8,7.0,46.9,7.7
2820,80200,MOG0095,GM0394,64.4,33.4,45.7,16.5,3.6,3.7,11.6,0.4,38.6,54.9,37.6,15.3,36.8,43.0,12.4,19.7,14.7,7.8,48.7,6.2
2821,80200,MOG0095,GM1655,55.0,31.7,37.2,19.5,6.1,1.9,13.3,0.6,32.4,55.0,38.5,12.8,30.4,31.8,8.8,,,9.7,46.8,2.8
2822,80200,MOG0095,GM0160,67.4,32.0,41.3,17.3,4.9,3.5,12.1,0.6,33.2,58.9,40.6,15.8,38.7,33.8,13.4,11.5,9.1,6.6,49.5,4.0
2823,80200,MOG0095,GM0243,62.2,33.1,46.5,17.3,3.5,2.5,12.8,0.2,39.9,49.0,31.4,14.2,36.3,33.4,14.4,,,5.8,52.6,4.8
2824,80200,MOG0095,GM0523,53.0,38.8,46.3,19.5,4.1,1.8,15.4,0.2,28.3,60.9,40.8,16.0,26.1,23.1,14.7,,,3.9,63.3,3.0
2825,80200,MOG0095,GM0072,58.8,32.9,43.3,17.1,4.1,4.4,11.8,0.6,38.4,49.3,33.2,12.8,40.2,33.9,12.1,,,6.9,49.7,6.8
2826,80200,MOG0095,GM0244,58.3,31.8,40.3,16.8,3.0,2.9,11.7,0.2,34.4,51.0,34.8,11.5,38.4,38.6,9.6,,,1.7,47.3,2.5
2827,80200,MOG0095,GM0396,62.1,29.6,42.0,15.6,3.6,3.0,11.8,0.1,37.0,52.2,34.9,13.9,40.7,37.0,13.9,,,4.2,41.7,5.2
2828,80200,MOG0095,GM0397,63.9,33.5,39.0,11.7,1.3,2.8,9.2,0.5,49.2,39.8,30.4,7.0,43.6,53.7,14.6,,,4.2,41.3,6.9
2829,80200,MOG0095,GM0246,64.8,28.7,45.0,18.7,4.7,4.5,10.9,0.4,35.8,53.1,36.9,12.9,37.3,33.7,13.2,,,4.4,53.6,3.3
2830,80200,MOG0095,GM0074,66.8,27.7,40.2,14.1,2.6,3.0,9.7,0.8,42.6,47.1,34.4,10.3,44.0,34.9,11.1,11.2,,5.5,50.7,3.7
2831,80200,MOG0095,GM0917,52.5,40.0,52.4,27.5,6.5,7.4,21.1,0.8,34.6,58.5,40.5,16.0,25.8,33.2,16.1,15.5,12.6,10.6,54.7,3.5
2832,80200,MOG0095,GM1658,61.5,26.9,39.8,16.8,2.8,5.1,10.4,0.2,46.3,40.9,30.1,8.0,38.6,44.1,15.3,,,4.4,39.9,3.1
2833,80200,MOG0095,GM0399,64.6,34.2,39.6,15.9,4.2,2.4,10.9,1.2,45.7,41.7,32.0,7.2,45.9,48.5,10.3,,,2.7,48.0,3.3
2834,80200,MOG0095,GM0400,60.9,31.9,45.9,17.7,4.6,2.9,13.0,0.2,35.9,54.5,33.4,17.8,43.6,32.8,10.1,,,7.4,47.7,4.6
2835,80200,MOG0095,GM0163,65.0,27.5,41.4,18.5,6.3,3.3,12.1,0.3,32.3,57.6,37.5,16.5,40.6,38.7,13.1,,,5.6,43.1,5.2
2836,80200,MOG0095,GM0794,56.3,38.0,48.8,24.6,7.2,6.0,17.0,0.6,34.0,58.5,40.5,15.4,32.4,37.0,13.6,13.3,13.4,8.7,49.2,4.6
2837,80200,MOG0095,GM0531,62.0,31.8,42.5,16.0,2.3,3.4,11.4,0.0,36.1,54.3,39.1,12.2,28.7,31.8,14.0,,,5.7,52.0,3.9
2838,80200,MOG0095,GM0164,60.7,32.9,47.1,19.9,4.4,4.5,14.6,0.6,37.8,54.8,35.7,16.7,41.3,40.8,14.0,9.6,11.6,5.9,51.2,4.9
2839,80200,MOG0095,GM0796,65.2,36.5,44.1,20.4,6.3,5.2,14.4,0.7,39.9,53.6,37.8,13.9,36.3,43.5,13.3,11.4,9.2,8.3,45.8,7.1
2840,80200,MOG0095,GM0252,62.1,31.1,41.6,17.4,4.4,2.7,11.0,0.6,39.7,47.8,33.8,10.8,40.0,46.4,14.4,,,4.5,44.8,2.9
2841,80200,MOG0095,GM0797,60.2,33.6,41.7,19.6,3.5,3.6,14.2,0.9,34.4,53.5,35.3,14.5,37.4,45.1,14.1,,,5.6,43.6,4.8
2842,80200,MOG0095,GM0534,67.5,27.0,39.8,14.4,2.5,3.9,10.1,0.5,40.9,48.0,35.1,10.1,39.7,41.7,11.6,,,6.5,39.7,5.0
2843,80200,MOG0095,GM0798,62.6,35.7,37.4,20.8,4.9,4.7,13.2,1.1,37.1,51.2,37.7,10.6,40.3,42.5,11.4,,,5.9,41.1,3.3
2844,80200,MOG0095,GM0402,64.7,36.1,46.3,19.1,4.3,4.8,13.5,1.5,43.5,48.4,35.9,10.7,38.9,41.6,13.2,21.9,10.9,8.0,48.7,6.3
2845,80200,MOG0095,GM1963,62.4,31.8,42.4,15.3,2.9,4.1,10.0,0.0,30.4,60.2,39.9,16.6,31.5,31.2,15.7,,,4.7,51.8,3.7
2846,80200,MOG0095,GM1735,71.4,27.4,36.9,13.4,2.8,3.5,8.5,0.3,36.4,53.8,38.9,12.1,45.7,42.5,13.4,,,5.5,41.9,5.1
2847,80200,MOG0095,GM1966,63.5,33.7,41.2,19.7,4.7,4.7,12.5,0.5,38.8,49.0,34.2,11.6,40.3,30.0,11.1,,,5.3,52.2,4.9
2848,80200,MOG0095,GM1911,65.8,30.6,39.8,18.1,2.8,2.7,14.4,0.1,33.6,55.9,38.3,14.1,33.8,33.0,11.7,,,5.0,50.9,2.9
2849,80200,MOG0095,GM0118,66.6,34.4,41.5,17.8,4.5,3.0,12.3,1.1,37.8,48.9,33.4,12.1,38.3,31.6,11.3,,,8.4,50.0,4.7
2850,80200,MOG0095,GM0405,57.5,35.8,46.7,18.5,5.6,4.6,11.9,0.5,38.9,50.3,33.9,13.3,35.7,41.3,11.7,,,4.7,46.4,4.3
2851,80200,MOG0095,GM1507,63.3,31.7,43.3,18.2,5.2,4.1,10.8,0.0,37.3,54.0,39.4,12.1,46.3,40.2,15.1,11.1,5.1,3.9,47.4,1.8
2852,80200,MOG0095,GM0321,61.7,30.5,44.0,15.6,4.0,2.6,10.7,0.7,39.7,50.1,33.6,13.7,40.9,44.2,19.4,12.8,8.2,5.4,43.1,5.0
2853,80200,MOG0095,GM0406,65.7,36.1,43.9,16.1,3.9,4.4,10.8,0.4,43.0,49.2,36.4,10.7,41.6,44.7,14.1,13.7,8.4,6.2,45.3,5.4
2854,80200,MOG0095,GM0677,63.1,36.3,40.9,17.3,3.9,3.9,12.5,0.1,32.7,56.4,39.0,13.7,34.0,27.1,13.6,,,5.1,42.3,3.6
2855,80200,MOG0095,GM0353,61.1,37.2,40.5,19.7,4.5,2.8,14.6,0.2,40.5,49.4,35.8,10.8,31.9,35.8,13.4,,,6.5,44.7,5.3
2856,80200,MOG0095,GM1884,65.5,29.4,40.7,14.6,3.7,2.9,9.7,0.1,36.7,54.6,39.5,12.2,42.3,40.2,12.7,15.3,9.0,4.2,41.6,7.2
2857,80200,MOG0095,GM0166,54.7,34.3,41.7,21.1,5.6,4.7,13.8,0.6,33.1,53.0,36.3,12.8,37.5,27.5,11.5,,,6.9,54.7,3.1
2858,80200,MOG0095,GM0678,64.2,37.8,40.4,15.1,5.9,2.3,9.1,0.4,38.5,50.0,35.2,11.6,39.8,32.5,15.5,,,5.6,53.5,4.4
2859,80200,MOG0095,GM0537,62.4,37.8,44.1,19.7,3.7,3.4,14.8,0.4,29.0,61.3,37.4,20.1,34.4,31.8,12.2,,,6.9,47.3,4.5
2860,80200,MOG0095,GM0928,50.7,39.5,52.1,25.7,6.1,6.4,18.8,0.4,30.9,61.1,41.5,16.9,26.1,33.3,13.5,9.7,9.3,8.6,55.1,3.3
2861,80200,MOG0095,GM1598,67.3,27.3,33.5,10.7,2.6,1.6,7.8,0.4,39.3,49.3,39.5,7.2,44.7,43.7,14.1,,,4.0,39.2,5.6
2862,80200,MOG0095,GM0542,59.3,34.1,44.1,18.2,3.9,5.1,12.3,0.8,31.3,58.0,39.4,15.3,30.4,31.1,13.6,,,6.1,57.2,3.2
2863,80200,MOG0095,GM1931,64.4,31.6,42.1,15.8,4.8,3.7,10.1,1.5,34.5,56.2,41.1,12.7,35.4,38.7,14.3,15.9,6.7,5.3,53.1,4.7
2864,80200,MOG0095,GM1659,60.8,29.5,38.6,17.6,5.2,4.2,13.1,0.8,32.1,55.5,39.8,12.1,37.5,33.8,16.2,,,4.3,44.4,1.6
2865,80200,MOG0095,GM1982,66.2,33.1,42.3,17.5,5.9,4.0,11.7,0.7,42.9,50.1,36.6,11.8,44.1,43.0,15.3,9.5,9.7,5.9,49.0,3.7
2866,80200,MOG0095,GM0882,56.1,36.5,51.4,21.5,4.6,5.5,16.0,0.5,32.5,58.7,37.7,18.0,28.5,33.6,12.9,9.6,,7.8,49.6,3.1
2867,80200,MOG0095,GM0415,63.3,33.0,42.5,14.7,3.6,3.5,10.1,0.2,43.1,45.8,33.9,9.1,34.9,41.9,13.3,,,7.1,41.7,5.1
2868,80200,MOG0095,GM1621,67.0,32.2,41.6,16.4,5.2,3.8,9.9,0.3,38.2,52.4,39.6,10.2,38.4,42.0,14.2,,,4.1,50.1,4.3
2869,80200,MOG0095,GM0417,70.5,30.2,32.6,11.9,1.2,2.0,9.4,0.8,49.7,38.0,28.7,6.9,44.5,52.7,14.8,,,4.2,34.1,8.8
2870,80200,MOG0095,GM0080,64.5,33.6,46.0,19.1,4.1,4.1,13.8,0.8,40.8,50.6,35.2,13.1,44.1,39.3,13.0,10.3,7.7,6.4,53.4,4.6
2871,80200,MOG0095,GM0546,62.4,37.8,47.5,18.6,4.7,5.0,13.2,1.0,45.7,46.6,32.5,12.2,44.8,43.2,14.1,13.3,9.9,7.6,45.7,6.7
2872,80200,MOG0095,GM0547,60.7,33.3,44.7,17.0,3.4,4.1,12.7,0.3,38.3,50.6,38.1,9.5,33.2,43.3,11.1,,,4.0,50.2,5.0
2873,80200,MOG0095,GM1916,65.0,35.5,44.6,17.4,4.5,4.1,13.1,0.6,42.0,50.2,37.0,11.1,35.5,44.2,13.9,14.0,8.8,6.3,48.0,4.6
2874,80200,MOG0095,GM0995,57.2,31.2,47.5,22.9,5.9,5.6,16.5,0.6,34.6,55.7,35.0,17.5,36.9,36.0,12.9,12.0,11.6,6.8,54.1,4.5
2875,80200,MOG0095,GM1640,60.6,32.9,45.8,17.8,6.0,3.4,10.9,0.8,35.2,54.9,34.7,17.1,39.5,36.6,12.4,,,5.6,51.1,2.9
2876,80200,MOG0095,GM0327,67.0,30.3,43.0,18.4,5.0,3.9,11.3,0.9,43.5,46.1,31.3,12.3,42.8,46.7,14.7,10.8,9.5,5.2,51.2,4.3
2877,80200,MOG0095,GM1705,60.5,32.7,40.6,12.8,3.4,3.1,7.6,0.3,36.9,52.1,38.1,10.9,40.8,42.6,10.0,,,5.7,43.9,4.3
2878,80200,MOG0095,GM0553,62.5,34.0,40.4,16.6,5.8,4.1,11.4,0.6,38.4,50.1,35.5,11.5,34.4,40.2,9.4,,,2.8,45.8,5.0
2879,80200,MOG0095,GM0262,67.0,29.5,42.3,16.4,4.9,2.2,10.7,0.7,38.8,49.8,36.5,10.4,44.0,42.0,11.1,,,7.1,41.3,5.7
2880,80200,MOG0095,GM0809,58.0,33.9,43.9,22.3,5.9,4.8,14.8,0.3,30.4,59.5,37.4,18.4,32.2,35.6,13.5,,,7.3,38.7,5.8
2881,80200,MOG0095,GM0331,64.0,31.9,36.7,15.8,4.1,3.1,11.5,0.7,36.4,52.6,35.6,13.9,34.7,30.9,14.6,,,6.0,48.5,3.5
2882,80200,MOG0095,GM0168,63.1,31.1,42.8,19.8,4.7,4.5,14.3,0.3,29.1,61.0,37.3,19.8,46.3,40.1,15.3,,,7.5,40.3,5.5
2883,80200,MOG0095,GM0263,56.4,34.1,45.1,24.9,7.1,4.6,18.5,0.8,31.8,57.8,37.2,17.2,32.5,29.5,12.3,,,11.0,50.1,2.7
2884,80200,MOG0095,GM1641,62.1,31.4,38.4,17.4,4.6,3.9,12.6,0.6,34.6,55.5,37.8,14.6,37.9,31.3,11.5,,,7.4,46.2,3.0
2885,80200,MOG0095,GM1991,62.7,31.2,40.5,20.9,6.8,4.5,13.1,0.3,37.7,55.3,41.0,12.2,41.2,41.9,14.0,9.2,8.1,6.5,46.7,3.8
2886,80200,MOG0095,GM0556,60.8,35.9,44.3,21.9,4.2,5.6,15.3,1.0,37.2,51.5,37.1,11.5,29.7,39.2,12.1,,,5.3,53.2,4.6
2887,80200,MOG0095,GM0935,57.5,41.7,48.4,24.5,5.2,8.0,18.5,1.0,39.7,54.3,37.0,15.7,32.6,36.3,14.3,13.7,10.6,10.3,47.0,6.7
2888,80200,MOG0095,GM0420,64.9,34.5,41.3,13.5,2.8,2.5,8.3,0.6,36.7,51.8,39.8,9.1,40.7,37.4,13.5,,,4.9,44.3,2.4
2889,80200,MOG0095,GM0938,58.8,32.4,43.4,18.1,6.7,5.4,10.4,0.5,35.5,55.7,38.3,14.7,34.4,37.3,13.9,11.0,7.2,5.8,44.8,4.4
2890,80200,MOG0095,GM1948,64.3,32.1,42.9,20.7,5.7,3.9,14.5,0.6,37.9,54.8,40.1,12.5,44.4,42.3,17.1,11.3,10.7,5.8,45.3,4.0
2891,80200,MOG0095,GM0119,58.8,29.1,43.9,19.6,6.6,2.1,13.3,0.2,34.1,54.4,34.9,15.7,36.2,35.1,14.4,,,5.2,46.6,2.9
2892,80200,MOG0095,GM0687,60.1,36.6,43.0,17.5,2.8,3.5,11.4,0.4,43.8,44.9,31.6,10.4,38.4,33.8,14.0,,,5.3,54.1,4.4
2893,80200,MOG0095,GM1842,63.5,31.8,41.4,14.7,4.8,4.9,9.3,0.4,40.7,48.2,33.5,11.7,41.3,43.9,15.8,,,5.3,43.7,4.6
2894,80200,MOG0095,GM1731,66.1,27.8,45.1,17.6,5.8,4.5,9.6,0.1,35.5,53.3,36.1,13.6,41.1,32.6,17.3,,,5.0,50.7,2.9
2895,80200,MOG0095,GM1952,55.6,30.5,46.3,22.7,5.7,3.9,16.7,0.2,30.6,58.3,34.7,19.5,33.8,30.6,12.5,,,8.0,51.3,3.3
2896,80200,MOG0095,GM1709,57.2,35.0,48.9,18.2,4.4,4.6,12.8,0.2,31.3,55.7,39.6,12.4,33.7,31.6,16.8,,,5.2,42.1,8.1
2897,80200,MOG0095,GM1978,62.5,33.5,37.0,19.1,4.9,4.2,13.5,0.2,33.5,55.6,40.7,11.6,28.3,26.4,11.8,,,5.1,59.8,2.6
2898,80200,MOG0095,GM1955,51.7,31.8,41.3,17.6,3.8,2.8,15.1,0.0,32.5,57.1,36.5,16.7,36.2,35.8,15.1,,,5.5,47.6,2.3
2899,80200,MOG0095,GM0335,58.5,30.7,44.3,16.5,3.5,3.4,11.3,0.4,40.2,48.9,35.4,10.5,35.2,41.5,15.3,,,3.2,49.4,3.6
2900,80200,MOG0095,GM0944,62.2,32.6,40.0,12.9,1.9,2.6,8.7,1.1,44.2,42.4,30.3,9.2,45.4,46.0,14.5,,,3.9,47.4,3.3
2901,80200,MOG0095,GM1740,57.8,36.6,42.2,21.3,6.4,4.0,15.5,0.3,30.8,60.6,38.0,19.4,31.3,31.4,12.6,,,7.0,56.9,2.4
2902,80200,MOG0095,GM0946,56.5,36.1,35.4,16.9,3.2,3.0,11.7,0.5,32.6,52.8,36.9,11.4,38.2,38.5,11.6,,,3.6,52.4,0.4
2903,80200,MOG0095,GM0356,58.7,35.3,47.9,23.1,5.3,6.3,15.6,0.8,36.3,56.4,38.9,15.3,34.8,41.0,15.8,16.7,13.5,7.3,52.2,4.4
2904,80200,MOG0095,GM0569,64.4,28.9,38.5,19.3,5.3,6.3,12.4,0.6,38.2,50.3,36.6,10.5,37.2,43.8,10.5,,,3.5,42.2,6.0
2905,80200,MOG0095,GM0267,65.4,34.4,40.7,14.6,4.3,4.2,8.8,0.0,36.8,53.0,34.8,14.7,38.1,38.3,12.4,,,4.0,51.4,3.3
2906,80200,MOG0095,GM0268,57.7,35.8,48.8,20.4,4.0,5.3,14.9,1.1,41.7,50.0,36.3,11.7,39.2,42.8,14.3,12.3,10.3,7.6,51.7,5.0
2907,80200,MOG0095,GM1930,62.2,31.6,47.6,19.8,5.4,3.8,14.0,0.4,27.2,62.5,38.2,20.4,27.9,30.5,11.1,,,6.9,53.6,3.1
2908,80200,MOG0095,GM1970,67.0,29.5,40.0,13.0,2.4,1.7,10.4,0.4,35.3,53.3,38.7,11.4,38.2,28.2,12.9,,,7.9,52.6,2.8
2909,80200,MOG0095,GM1695,57.7,37.5,45.5,15.8,5.3,3.5,9.6,0.2,39.1,48.8,35.1,10.5,35.1,29.9,12.3,,,6.0,45.2,4.7
2910,80200,MOG0095,GM1699,60.4,30.1,43.1,21.1,6.5,4.9,12.2,0.4,37.3,51.8,37.0,11.7,35.3,32.0,12.7,,,4.8,47.7,3.7
2911,80200,MOG0095,GM0171,66.2,28.1,39.3,16.4,4.4,4.3,9.6,0.4,42.8,48.0,34.7,11.1,38.3,31.8,13.1,16.5,11.6,6.8,53.9,1.9
2912,80200,MOG0095,GM0575,62.7,31.9,45.7,19.1,5.5,4.4,13.2,0.7,41.5,45.2,30.7,11.2,37.7,42.5,9.3,,,4.7,44.9,8.0
2913,80200,MOG0095,GM0820,65.5,28.1,38.0,13.8,2.9,3.6,8.7,0.5,40.0,46.7,35.0,8.5,38.2,47.9,13.3,,,3.8,36.3,4.3
2914,80200,MOG0095,GM0302,66.3,31.9,41.9,14.1,2.9,3.0,9.5,0.3,34.2,55.4,36.5,15.4,36.4,33.3,14.1,,,5.5,54.8,3.7
2915,80200,MOG0095,GM0579,66.6,27.0,43.2,10.4,1.9,1.5,6.5,1.2,47.3,40.6,30.5,7.7,44.4,54.6,15.7,13.0,8.5,4.6,44.3,6.5
2916,80200,MOG0095,GM0823,58.6,34.3,37.4,17.2,5.6,5.2,10.3,1.6,38.9,47.7,36.5,8.6,39.5,39.9,11.6,,,5.2,41.9,4.2
2917,80200,MOG0095,GM0824,61.2,34.4,42.6,17.4,4.7,3.1,10.0,0.5,38.4,49.9,32.2,14.3,38.6,42.7,13.4,,,6.8,44.2,2.8
2918,80200,MOG0095,GM1895,56.8,34.4,42.6,19.2,4.8,5.7,13.5,1.0,29.6,58.3,40.2,14.4,36.2,24.7,9.4,,,7.6,49.8,2.8
2919,80200,MOG0095,GM0269,60.6,35.3,39.6,18.2,6.4,4.3,11.9,0.3,32.2,56.9,39.7,13.7,32.3,23.3,12.4,,,8.6,54.0,3.0
2920,80200,MOG0095,GM0173,66.1,30.6,38.6,15.7,3.8,3.6,10.6,0.5,39.0,50.7,33.2,14.6,44.8,46.7,14.0,,,5.9,39.9,6.0
2921,80200,MOG0095,GM1773,69.1,29.0,37.3,14.8,5.3,2.7,8.7,0.3,40.1,49.2,36.4,10.1,46.0,40.2,14.4,,,5.4,43.1,6.0
2922,80200,MOG0095,GM0175,69.1,30.6,39.4,13.3,2.7,2.9,8.3,0.2,36.8,53.3,38.5,11.8,47.0,38.7,14.9,,,3.1,44.9,4.0
2923,80200,MOG0095,GM1586,65.9,29.0,37.0,17.2,4.5,3.8,11.4,0.1,35.8,53.6,37.9,12.4,42.0,40.9,14.5,,,5.0,39.9,5.0
2924,80200,MOG0095,GM0826,60.5,35.6,46.2,23.0,6.0,4.6,16.3,0.7,35.2,55.2,40.6,11.9,36.0,38.3,10.7,,,7.0,48.6,5.1
2925,80200,MOG0095,GM0085,69.7,30.2,34.6,15.1,4.0,3.9,9.1,0.5,36.0,52.0,36.5,12.0,38.9,35.3,12.1,,,5.4,48.2,3.1
2926,80200,MOG0095,GM0431,63.7,32.4,41.6,16.8,4.0,4.3,10.2,0.7,34.3,54.8,38.6,13.0,39.8,44.9,11.0,,,5.3,43.4,4.8
2927,80200,MOG0095,GM0432,64.6,26.7,35.8,15.6,3.8,3.7,9.5,0.0,39.3,49.3,36.3,9.7,39.4,36.5,10.6,,,4.7,41.5,4.7
2928,80200,MOG0095,GM0086,68.6,29.4,38.2,14.3,5.5,2.7,8.7,0.4,40.5,47.8,36.5,8.4,42.1,35.1,12.1,,,3.1,49.6,2.0
2929,80200,MOG0095,GM0828,61.5,34.3,44.4,22.7,5.9,5.5,17.0,0.5,35.8,56.9,39.7,14.8,37.5,38.4,13.4,18.6,8.7,8.7,46.7,4.5
2930,80200,MOG0095,GM1509,64.3,31.4,40.4,19.0,5.1,4.7,13.8,0.2,35.0,56.3,36.5,16.8,36.8,37.4,14.9,9.1,9.8,4.9,50.4,3.9
2931,80200,MOG0095,GM0437,62.0,36.2,43.6,18.3,4.4,2.8,13.1,0.8,45.9,43.1,31.0,9.7,41.2,45.6,12.3,,,4.9,43.8,6.1
2932,80200,MOG0095,GM0589,66.5,34.6,37.7,14.0,3.2,2.0,9.6,0.2,39.7,50.0,37.3,9.9,38.2,40.6,15.0,,,5.6,47.5,4.2
2933,80200,MOG0095,GM1734,60.2,33.1,38.5,18.1,4.1,3.4,12.0,0.1,35.5,53.8,36.1,14.2,38.1,35.1,13.8,,,6.0,47.3,4.6
2934,80200,MOG0095,GM0590,59.7,36.4,39.8,18.2,4.0,2.8,12.5,0.4,33.4,54.7,36.4,14.5,25.5,30.9,15.3,,,2.9,51.8,3.7
2935,80200,MOG0095,GM1894,60.8,33.4,42.2,15.9,3.8,5.0,10.6,0.5,38.6,52.1,36.6,13.0,39.8,37.2,13.0,8.5,,5.8,47.8,3.4
2936,80200,MOG0095,GM0765,54.3,30.6,42.8,23.3,3.9,5.2,16.9,0.1,22.2,64.5,39.5,19.2,34.6,22.8,6.7,,,7.5,53.3,2.7
2937,80200,MOG0095,GM1926,68.4,32.0,37.5,16.4,4.4,3.2,11.2,1.5,41.2,47.0,32.8,11.5,37.3,42.0,16.3,,,4.9,52.4,3.1
2938,80200,MOG0095,GM0439,60.0,32.7,45.1,20.5,6.4,3.9,13.8,0.3,33.3,57.9,36.8,17.9,33.0,37.7,12.3,,,5.7,49.8,3.5
2939,80200,MOG0095,GM0273,64.1,33.2,40.6,18.2,5.2,3.3,12.1,0.5,30.4,57.8,37.2,16.5,35.7,32.0,15.2,,,5.8,50.3,3.3
2940,80200,MOG0095,GM0177,62.6,31.4,39.5,17.5,3.4,4.5,10.9,1.0,39.9,48.2,35.6,9.8,45.8,45.5,17.7,,,4.5,45.2,3.1
2941,80200,MOG0095,GM0703,60.9,34.7,36.5,18.6,3.9,6.0,12.7,0.2,30.0,58.6,38.1,16.4,32.8,27.9,11.9,,,4.4,58.1,3.1
2942,80200,MOG0095,GM0274,67.4,35.5,42.9,16.9,4.6,3.5,11.6,1.0,46.0,44.2,32.4,9.7,40.5,44.8,16.5,17.2,10.2,8.0,47.7,4.3
2943,80200,MOG0095,GM0339,58.3,32.6,41.4,18.0,3.1,3.3,12.8,0.2,36.1,52.3,36.0,12.7,28.8,34.2,14.7,,,5.3,53.7,3.9
2944,80200,MOG0095,GM1667,62.8,28.4,30.0,18.3,5.8,4.9,10.3,0.3,33.7,53.1,38.7,10.3,34.9,35.0,12.4,,,3.0,48.9,3.4
2945,80200,MOG0095,GM0275,64.2,36.7,42.7,18.6,5.8,2.8,11.7,0.4,42.9,47.6,33.8,11.1,43.9,42.3,14.2,,,5.4,48.0,5.7
2946,80200,MOG0095,GM0340,64.9,30.0,43.4,15.9,4.0,3.3,11.2,0.6,40.0,50.8,38.5,10.0,34.5,33.6,14.1,15.9,11.2,6.0,54.2,3.4
2947,80200,MOG0095,GM0597,64.0,33.9,46.1,20.9,5.0,3.3,14.3,0.3,31.8,58.4,42.0,13.2,30.0,31.2,15.7,11.6,10.8,7.3,56.9,5.0
2948,80200,MOG0095,GM1742,64.5,26.1,41.1,19.8,5.6,4.5,13.6,0.8,35.6,54.2,36.2,14.9,39.7,33.5,15.8,5.6,11.2,5.7,47.4,4.6
2949,80200,MOG0095,GM0603,57.6,36.1,46.4,24.6,7.0,6.5,17.1,1.0,36.8,52.0,35.2,13.7,28.0,35.4,13.5,,,7.3,51.2,4.8
2950,80200,MOG0095,GM1669,57.3,38.5,45.6,20.3,4.9,3.8,13.2,0.3,37.0,53.1,37.9,12.3,40.1,32.6,15.0,,,5.8,54.5,3.5
2951,80200,MOG0095,GM0957,55.0,37.5,48.6,19.6,3.0,6.3,16.0,1.1,35.8,54.3,35.7,15.6,35.4,39.4,14.0,15.9,12.7,7.9,51.0,3.6
2952,80200,MOG0095,GM0736,66.6,31.3,42.4,15.0,4.4,3.0,10.1,0.5,43.0,50.2,36.5,11.9,40.8,48.3,18.0,17.1,10.9,6.9,44.2,5.2
2953,80200,MOG0095,GM1674,61.0,34.6,40.9,20.1,5.7,4.3,14.3,0.1,36.1,55.5,37.9,14.7,36.3,36.6,15.8,13.9,9.4,7.4,47.1,5.7
2954,80200,MOG0095,GM0599,53.7,41.6,52.4,30.6,7.0,10.2,24.1,0.7,36.2,59.2,38.0,19.6,30.0,32.5,12.3,15.4,11.5,10.5,59.8,5.6
2955,80200,MOG0095,GM0277,65.2,23.4,30.3,9.3,1.1,0.9,6.6,0.0,42.2,38.5,26.6,7.3,37.8,43.9,11.6,,,2.3,,
