ID,BronTechniek,Energietoepassingen,Perioden,BrutoEindverbruik_1,BrutoEindverbruikRelatief_2
1857,E006596,E006607 ,1992JJ00,,
1858,E006596,E006607 ,1993JJ00,,
1859,E006596,E006607 ,1994JJ00,,
1860,E006596,E006607 ,1995JJ00,,
1861,E006596,E006607 ,1996JJ00,,
1862,E006596,E006607 ,1997JJ00,,
1863,E006596,E006607 ,1998JJ00,,
1864,E006596,E006607 ,1999JJ00,,
1865,E006596,E006607 ,2000JJ00,,
1866,E006596,E006607 ,2001JJ00,,
1867,E006596,E006607 ,2002JJ00,,
1868,E006596,E006607 ,2003JJ00,,
1869,E006596,E006607 ,2004JJ00,,
1870,E006596,E006607 ,2005JJ00,,
1871,E006596,E006607 ,2006JJ00,,
1872,E006596,E006607 ,2007JJ00,,
1873,E006596,E006607 ,2008JJ00,,
1874,E006596,E006607 ,2009JJ00,,
1875,E006596,E006607 ,2010JJ00,,
1876,E006596,E006607 ,2011JJ00,,
1877,E006596,E006607 ,2012JJ00,,
1878,E006596,E006607 ,2013JJ00,,
1879,E006596,E006607 ,2014JJ00,,
1880,E006596,E006607 ,2015JJ00,,
1881,E006596,E006607 ,2016JJ00,,
1882,E006596,E006607 ,2017JJ00,,
1883,E006596,E006607 ,2018JJ00,,
1884,E006596,E006607 ,2019JJ00,,
1885,E006596,E006607 ,2020JJ00,,
1886,E006596,E006607 ,2021JJ00,,
1887,E006596,E006607 ,2022JJ00,,
1888,E006596,E006607 ,2023JJ00,,
1889,E006596,E006607 ,2024JJ00,,
1890,E006596,E006608 ,1990JJ00,,
1891,E006596,E006608 ,1991JJ00,,
1892,E006596,E006608 ,1992JJ00,,
1893,E006596,E006608 ,1993JJ00,,
1894,E006596,E006608 ,1994JJ00,28.0,0.0
1895,E006596,E006608 ,1995JJ00,31.0,0.0
1896,E006596,E006608 ,1996JJ00,36.0,0.0
1897,E006596,E006608 ,1997JJ00,56.0,0.0
1898,E006596,E006608 ,1998JJ00,90.0,0.0
1899,E006596,E006608 ,1999JJ00,117.0,0.01
1900,E006596,E006608 ,2000JJ00,156.0,0.01
1901,E006596,E006608 ,2001JJ00,187.0,0.01
1902,E006596,E006608 ,2002JJ00,244.0,0.01
1903,E006596,E006608 ,2003JJ00,311.0,0.01
1904,E006596,E006608 ,2004JJ00,452.0,0.02
1905,E006596,E006608 ,2005JJ00,628.0,0.03
1906,E006596,E006608 ,2006JJ00,840.0,0.04
1907,E006596,E006608 ,2007JJ00,1141.0,0.05
1908,E006596,E006608 ,2008JJ00,1488.0,0.07
1909,E006596,E006608 ,2009JJ00,1841.0,0.08
1910,E006596,E006608 ,2010JJ00,2183.0,0.09
1911,E006596,E006608 ,2011JJ00,2538.0,0.12
1912,E006596,E006608 ,2012JJ00,2852.0,0.13
1913,E006596,E006608 ,2013JJ00,3147.0,0.14
1914,E006596,E006608 ,2014JJ00,3404.0,0.17
1915,E006596,E006608 ,2015JJ00,3634.0,0.18
1916,E006596,E006608 ,2016JJ00,3855.0,0.18
1917,E006596,E006608 ,2017JJ00,4081.0,0.19
1918,E006596,E006608 ,2018JJ00,4383.0,0.21
1919,E006596,E006608 ,2019JJ00,4715.0,0.23
1920,E006596,E006608 ,2020JJ00,5097.0,0.26
1921,E006596,E006608 ,2021JJ00,5520.0,0.27
1922,E006596,E006608 ,2022JJ00,5984.0,0.33
1923,E006596,E006608 ,2023JJ00,6657.0,0.37
1924,E006596,E006608 ,2024JJ00,7096.0,0.4
1925,E006596,E007028 ,1990JJ00,,
1926,E006596,E007028 ,1991JJ00,,
1927,E006596,E007028 ,1992JJ00,,
1928,E006596,E007028 ,1993JJ00,,
1929,E006596,E007028 ,1994JJ00,,
1930,E006596,E007028 ,1995JJ00,,
1931,E006596,E007028 ,1996JJ00,,
1932,E006596,E007028 ,1997JJ00,,
1933,E006596,E007028 ,1998JJ00,,
1934,E006596,E007028 ,1999JJ00,,
1935,E006596,E007028 ,2000JJ00,,
1936,E006596,E007028 ,2001JJ00,,
1937,E006596,E007028 ,2002JJ00,,
1938,E006596,E007028 ,2003JJ00,,
1939,E006596,E007028 ,2004JJ00,,
1940,E006596,E007028 ,2005JJ00,,
1941,E006596,E007028 ,2006JJ00,,
1942,E006596,E007028 ,2007JJ00,,
1943,E006596,E007028 ,2008JJ00,,
1944,E006596,E007028 ,2009JJ00,,
1945,E006596,E007028 ,2010JJ00,,
1946,E006596,E007028 ,2011JJ00,,
1947,E006596,E007028 ,2012JJ00,,
1948,E006596,E007028 ,2013JJ00,,
1949,E006596,E007028 ,2014JJ00,,
1950,E006596,E007028 ,2015JJ00,,
1951,E006596,E007028 ,2016JJ00,,
1952,E006596,E007028 ,2017JJ00,,
1953,E006596,E007028 ,2018JJ00,,
1954,E006596,E007028 ,2019JJ00,,
1955,E006596,E007028 ,2020JJ00,,
1956,E006596,E007028 ,2021JJ00,,
1957,E006596,E007028 ,2022JJ00,,
1958,E006596,E007028 ,2023JJ00,,
1959,E006596,E007028 ,2024JJ00,,
1960,E006656,E007022 ,1990JJ00,,
1961,E006656,E007022 ,1991JJ00,,
1962,E006656,E007022 ,1992JJ00,,
1963,E006656,E007022 ,1993JJ00,,
1964,E006656,E007022 ,1994JJ00,7.0,0.0
1965,E006656,E007022 ,1995JJ00,7.0,0.0
1966,E006656,E007022 ,1996JJ00,8.0,0.0
1967,E006656,E007022 ,1997JJ00,12.0,0.0
1968,E006656,E007022 ,1998JJ00,19.0,0.0
1969,E006656,E007022 ,1999JJ00,21.0,0.0
1970,E006656,E007022 ,2000JJ00,23.0,0.0
1971,E006656,E007022 ,2001JJ00,28.0,0.0
1972,E006656,E007022 ,2002JJ00,44.0,0.0
1973,E006656,E007022 ,2003JJ00,59.0,0.0
1974,E006656,E007022 ,2004JJ00,72.0,0.0
1975,E006656,E007022 ,2005JJ00,81.0,0.0
1976,E006656,E007022 ,2006JJ00,90.0,0.0
1977,E006656,E007022 ,2007JJ00,106.0,0.0
1978,E006656,E007022 ,2008JJ00,195.0,0.01
1979,E006656,E007022 ,2009JJ00,351.0,0.02
1980,E006656,E007022 ,2010JJ00,536.0,0.02
1981,E006656,E007022 ,2011JJ00,737.0,0.03
1982,E006656,E007022 ,2012JJ00,961.0,0.04
1983,E006656,E007022 ,2013JJ00,1230.0,0.06
1984,E006656,E007022 ,2014JJ00,1592.0,0.08
1985,E006656,E007022 ,2015JJ00,2019.0,0.1
1986,E006656,E007022 ,2016JJ00,2635.0,0.13
1987,E006656,E007022 ,2017JJ00,3529.0,0.17
1988,E006656,E007022 ,2018JJ00,4668.0,0.22
1989,E006656,E007022 ,2019JJ00,6167.0,0.3
1990,E006656,E007022 ,2020JJ00,8012.0,0.41
1991,E006656,E007022 ,2021JJ00,10507.0,0.52
1992,E006656,E007022 ,2022JJ00,14191.0,0.77
1993,E006656,E007022 ,2023JJ00,18867.0,1.06
1994,E006656,E007022 ,2024JJ00,22507.0,1.26
1995,E006656,E006607 ,1990JJ00,,
1996,E006656,E006607 ,1991JJ00,,
1997,E006656,E006607 ,1992JJ00,,
1998,E006656,E006607 ,1993JJ00,,
1999,E006656,E006607 ,1994JJ00,,
2000,E006656,E006607 ,1995JJ00,,
2001,E006656,E006607 ,1996JJ00,,
2002,E006656,E006607 ,1997JJ00,,
2003,E006656,E006607 ,1998JJ00,,
2004,E006656,E006607 ,1999JJ00,,
2005,E006656,E006607 ,2000JJ00,,
2006,E006656,E006607 ,2001JJ00,,
2007,E006656,E006607 ,2002JJ00,,
2008,E006656,E006607 ,2003JJ00,,
2009,E006656,E006607 ,2004JJ00,,
2010,E006656,E006607 ,2005JJ00,,
2011,E006656,E006607 ,2006JJ00,,
2012,E006656,E006607 ,2007JJ00,,
2013,E006656,E006607 ,2008JJ00,,
2014,E006656,E006607 ,2009JJ00,,
2015,E006656,E006607 ,2010JJ00,,
2016,E006656,E006607 ,2011JJ00,,
2017,E006656,E006607 ,2012JJ00,,
2018,E006656,E006607 ,2013JJ00,,
2019,E006656,E006607 ,2014JJ00,,
2020,E006656,E006607 ,2015JJ00,,
2021,E006656,E006607 ,2016JJ00,,
2022,E006656,E006607 ,2017JJ00,,
2023,E006656,E006607 ,2018JJ00,,
2024,E006656,E006607 ,2019JJ00,,
2025,E006656,E006607 ,2020JJ00,,
2026,E006656,E006607 ,2021JJ00,,
2027,E006656,E006607 ,2022JJ00,,
2028,E006656,E006607 ,2023JJ00,,
2029,E006656,E006607 ,2024JJ00,,
2030,E006656,E006608 ,1990JJ00,,
2031,E006656,E006608 ,1991JJ00,,
2032,E006656,E006608 ,1992JJ00,,
2033,E006656,E006608 ,1993JJ00,,
2034,E006656,E006608 ,1994JJ00,7.0,0.0
2035,E006656,E006608 ,1995JJ00,7.0,0.0
2036,E006656,E006608 ,1996JJ00,8.0,0.0
2037,E006656,E006608 ,1997JJ00,12.0,0.0
2038,E006656,E006608 ,1998JJ00,19.0,0.0
2039,E006656,E006608 ,1999JJ00,21.0,0.0
2040,E006656,E006608 ,2000JJ00,23.0,0.0
2041,E006656,E006608 ,2001JJ00,28.0,0.0
2042,E006656,E006608 ,2002JJ00,44.0,0.0
2043,E006656,E006608 ,2003JJ00,59.0,0.0
2044,E006656,E006608 ,2004JJ00,72.0,0.0
2045,E006656,E006608 ,2005JJ00,81.0,0.0
2046,E006656,E006608 ,2006JJ00,90.0,0.0
2047,E006656,E006608 ,2007JJ00,106.0,0.0
2048,E006656,E006608 ,2008JJ00,195.0,0.01
2049,E006656,E006608 ,2009JJ00,351.0,0.02
2050,E006656,E006608 ,2010JJ00,536.0,0.02
2051,E006656,E006608 ,2011JJ00,737.0,0.03
2052,E006656,E006608 ,2012JJ00,961.0,0.04
2053,E006656,E006608 ,2013JJ00,1230.0,0.06
2054,E006656,E006608 ,2014JJ00,1592.0,0.08
2055,E006656,E006608 ,2015JJ00,2019.0,0.1
2056,E006656,E006608 ,2016JJ00,2635.0,0.13
2057,E006656,E006608 ,2017JJ00,3529.0,0.17
2058,E006656,E006608 ,2018JJ00,4668.0,0.22
2059,E006656,E006608 ,2019JJ00,6167.0,0.3
2060,E006656,E006608 ,2020JJ00,8012.0,0.41
2061,E006656,E006608 ,2021JJ00,10507.0,0.52
2062,E006656,E006608 ,2022JJ00,14191.0,0.77
2063,E006656,E006608 ,2023JJ00,18867.0,1.06
2064,E006656,E006608 ,2024JJ00,22507.0,1.26
2065,E006656,E007028 ,1990JJ00,,
2066,E006656,E007028 ,1991JJ00,,
2067,E006656,E007028 ,1992JJ00,,
2068,E006656,E007028 ,1993JJ00,,
2069,E006656,E007028 ,1994JJ00,,
2070,E006656,E007028 ,1995JJ00,,
2071,E006656,E007028 ,1996JJ00,,
2072,E006656,E007028 ,1997JJ00,,
2073,E006656,E007028 ,1998JJ00,,
2074,E006656,E007028 ,1999JJ00,,
2075,E006656,E007028 ,2000JJ00,,
2076,E006656,E007028 ,2001JJ00,,
2077,E006656,E007028 ,2002JJ00,,
2078,E006656,E007028 ,2003JJ00,,
2079,E006656,E007028 ,2004JJ00,,
2080,E006656,E007028 ,2005JJ00,,
2081,E006656,E007028 ,2006JJ00,,
2082,E006656,E007028 ,2007JJ00,,
2083,E006656,E007028 ,2008JJ00,,
2084,E006656,E007028 ,2009JJ00,,
2085,E006656,E007028 ,2010JJ00,,
2086,E006656,E007028 ,2011JJ00,,
2087,E006656,E007028 ,2012JJ00,,
2088,E006656,E007028 ,2013JJ00,,
2089,E006656,E007028 ,2014JJ00,,
2090,E006656,E007028 ,2015JJ00,,
2091,E006656,E007028 ,2016JJ00,,
2092,E006656,E007028 ,2017JJ00,,
2093,E006656,E007028 ,2018JJ00,,
2094,E006656,E007028 ,2019JJ00,,
2095,E006656,E007028 ,2020JJ00,,
2096,E006656,E007028 ,2021JJ00,,
2097,E006656,E007028 ,2022JJ00,,
2098,E006656,E007028 ,2023JJ00,,
2099,E006656,E007028 ,2024JJ00,,
2100,E007250,E007022 ,1990JJ00,,
2101,E007250,E007022 ,1991JJ00,,
2102,E007250,E007022 ,1992JJ00,,
2103,E007250,E007022 ,1993JJ00,,
2104,E007250,E007022 ,1994JJ00,,
2105,E007250,E007022 ,1995JJ00,,
2106,E007250,E007022 ,1996JJ00,,
2107,E007250,E007022 ,1997JJ00,,
2108,E007250,E007022 ,1998JJ00,,
2109,E007250,E007022 ,1999JJ00,,
2110,E007250,E007022 ,2000JJ00,,
2111,E007250,E007022 ,2001JJ00,,
2112,E007250,E007022 ,2002JJ00,,
2113,E007250,E007022 ,2003JJ00,,
2114,E007250,E007022 ,2004JJ00,,
2115,E007250,E007022 ,2005JJ00,,
2116,E007250,E007022 ,2006JJ00,,
2117,E007250,E007022 ,2007JJ00,,
2118,E007250,E007022 ,2008JJ00,,
2119,E007250,E007022 ,2009JJ00,,
2120,E007250,E007022 ,2010JJ00,,
2121,E007250,E007022 ,2011JJ00,,
2122,E007250,E007022 ,2012JJ00,,
2123,E007250,E007022 ,2013JJ00,,
2124,E007250,E007022 ,2014JJ00,,
2125,E007250,E007022 ,2015JJ00,,
2126,E007250,E007022 ,2016JJ00,,
2127,E007250,E007022 ,2017JJ00,,
2128,E007250,E007022 ,2018JJ00,,
2129,E007250,E007022 ,2019JJ00,,
2130,E007250,E007022 ,2020JJ00,,
2131,E007250,E007022 ,2021JJ00,3710.0,0.18
2132,E007250,E007022 ,2022JJ00,5119.0,0.28
2133,E007250,E007022 ,2023JJ00,5825.0,0.33
2134,E007250,E007022 ,2024JJ00,6344.0,0.35
2135,E007250,E006607 ,1990JJ00,,
2136,E007250,E006607 ,1991JJ00,,
2137,E007250,E006607 ,1992JJ00,,
2138,E007250,E006607 ,1993JJ00,,
2139,E007250,E006607 ,1994JJ00,,
2140,E007250,E006607 ,1995JJ00,,
2141,E007250,E006607 ,1996JJ00,,
2142,E007250,E006607 ,1997JJ00,,
2143,E007250,E006607 ,1998JJ00,,
2144,E007250,E006607 ,1999JJ00,,
2145,E007250,E006607 ,2000JJ00,,
2146,E007250,E006607 ,2001JJ00,,
2147,E007250,E006607 ,2002JJ00,,
2148,E007250,E006607 ,2003JJ00,,
2149,E007250,E006607 ,2004JJ00,,
2150,E007250,E006607 ,2005JJ00,,
2151,E007250,E006607 ,2006JJ00,,
2152,E007250,E006607 ,2007JJ00,,
2153,E007250,E006607 ,2008JJ00,,
2154,E007250,E006607 ,2009JJ00,,
2155,E007250,E006607 ,2010JJ00,,
2156,E007250,E006607 ,2011JJ00,,
2157,E007250,E006607 ,2012JJ00,,
2158,E007250,E006607 ,2013JJ00,,
2159,E007250,E006607 ,2014JJ00,,
2160,E007250,E006607 ,2015JJ00,,
2161,E007250,E006607 ,2016JJ00,,
2162,E007250,E006607 ,2017JJ00,,
2163,E007250,E006607 ,2018JJ00,,
2164,E007250,E006607 ,2019JJ00,,
2165,E007250,E006607 ,2020JJ00,,
2166,E007250,E006607 ,2021JJ00,,
2167,E007250,E006607 ,2022JJ00,,
2168,E007250,E006607 ,2023JJ00,,
2169,E007250,E006607 ,2024JJ00,,
2170,E007250,E006608 ,1990JJ00,,
2171,E007250,E006608 ,1991JJ00,,
2172,E007250,E006608 ,1992JJ00,,
2173,E007250,E006608 ,1993JJ00,,
2174,E007250,E006608 ,1994JJ00,,
2175,E007250,E006608 ,1995JJ00,,
2176,E007250,E006608 ,1996JJ00,,
2177,E007250,E006608 ,1997JJ00,,
2178,E007250,E006608 ,1998JJ00,,
2179,E007250,E006608 ,1999JJ00,,
2180,E007250,E006608 ,2000JJ00,,
2181,E007250,E006608 ,2001JJ00,,
2182,E007250,E006608 ,2002JJ00,,
2183,E007250,E006608 ,2003JJ00,,
2184,E007250,E006608 ,2004JJ00,,
2185,E007250,E006608 ,2005JJ00,,
2186,E007250,E006608 ,2006JJ00,,
2187,E007250,E006608 ,2007JJ00,,
2188,E007250,E006608 ,2008JJ00,,
2189,E007250,E006608 ,2009JJ00,,
2190,E007250,E006608 ,2010JJ00,,
2191,E007250,E006608 ,2011JJ00,,
2192,E007250,E006608 ,2012JJ00,,
2193,E007250,E006608 ,2013JJ00,,
2194,E007250,E006608 ,2014JJ00,,
2195,E007250,E006608 ,2015JJ00,,
2196,E007250,E006608 ,2016JJ00,,
2197,E007250,E006608 ,2017JJ00,,
2198,E007250,E006608 ,2018JJ00,,
2199,E007250,E006608 ,2019JJ00,,
2200,E007250,E006608 ,2020JJ00,,
2201,E007250,E006608 ,2021JJ00,3710.0,0.18
2202,E007250,E006608 ,2022JJ00,5119.0,0.28
2203,E007250,E006608 ,2023JJ00,5825.0,0.33
2204,E007250,E006608 ,2024JJ00,6344.0,0.35
2205,E007250,E007028 ,1990JJ00,,
2206,E007250,E007028 ,1991JJ00,,
2207,E007250,E007028 ,1992JJ00,,
2208,E007250,E007028 ,1993JJ00,,
2209,E007250,E007028 ,1994JJ00,,
2210,E007250,E007028 ,1995JJ00,,
2211,E007250,E007028 ,1996JJ00,,
2212,E007250,E007028 ,1997JJ00,,
2213,E007250,E007028 ,1998JJ00,,
2214,E007250,E007028 ,1999JJ00,,
2215,E007250,E007028 ,2000JJ00,,
2216,E007250,E007028 ,2001JJ00,,
2217,E007250,E007028 ,2002JJ00,,
2218,E007250,E007028 ,2003JJ00,,
2219,E007250,E007028 ,2004JJ00,,
2220,E007250,E007028 ,2005JJ00,,
2221,E007250,E007028 ,2006JJ00,,
2222,E007250,E007028 ,2007JJ00,,
2223,E007250,E007028 ,2008JJ00,,
2224,E007250,E007028 ,2009JJ00,,
2225,E007250,E007028 ,2010JJ00,,
2226,E007250,E007028 ,2011JJ00,,
2227,E007250,E007028 ,2012JJ00,,
2228,E007250,E007028 ,2013JJ00,,
2229,E007250,E007028 ,2014JJ00,,
2230,E007250,E007028 ,2015JJ00,,
2231,E007250,E007028 ,2016JJ00,,
2232,E007250,E007028 ,2017JJ00,,
2233,E007250,E007028 ,2018JJ00,,
2234,E007250,E007028 ,2019JJ00,,
2235,E007250,E007028 ,2020JJ00,,
2236,E007250,E007028 ,2021JJ00,,
2237,E007250,E007028 ,2022JJ00,,
2238,E007250,E007028 ,2023JJ00,,
2239,E007250,E007028 ,2024JJ00,,
2240,E006566,E007022 ,1990JJ00,21163.0,1.16
2241,E006566,E007022 ,1991JJ00,21755.0,1.12
2242,E006566,E007022 ,1992JJ00,22187.0,1.16
2243,E006566,E007022 ,1993JJ00,22788.0,1.15
2244,E006566,E007022 ,1994JJ00,22929.0,1.17
2245,E006566,E007022 ,1995JJ00,23720.0,1.17
2246,E006566,E007022 ,1996JJ00,25786.0,1.17
2247,E006566,E007022 ,1997JJ00,28396.0,1.34
2248,E006566,E007022 ,1998JJ00,29060.0,1.37
2249,E006566,E007022 ,1999JJ00,30081.0,1.45
2250,E006566,E007022 ,2000JJ00,30989.0,1.45
2251,E006566,E007022 ,2001JJ00,32469.0,1.49
2252,E006566,E007022 ,2002JJ00,35113.0,1.62
2253,E006566,E007022 ,2003JJ00,34262.0,1.55
2254,E006566,E007022 ,2004JJ00,39396.0,1.69
2255,E006566,E007022 ,2005JJ00,47907.0,2.08
2256,E006566,E007022 ,2006JJ00,52156.0,2.28
2257,E006566,E007022 ,2007JJ00,60188.0,2.68
2258,E006566,E007022 ,2008JJ00,64823.0,2.84
2259,E006566,E007022 ,2009JJ00,73747.0,3.36
2260,E006566,E007022 ,2010JJ00,71605.0,3.03
2261,E006566,E007022 ,2011JJ00,76881.0,3.51
2262,E006566,E007022 ,2012JJ00,78470.0,3.56
2263,E006566,E007022 ,2013JJ00,75825.0,3.44
2264,E006566,E007022 ,2014JJ00,77317.0,3.85
2265,E006566,E007022 ,2015JJ00,78707.0,3.85
2266,E006566,E007022 ,2016JJ00,75469.0,3.61
2267,E006566,E007022 ,2017JJ00,82029.0,3.9
2268,E006566,E007022 ,2018JJ00,92566.0,4.37
2269,E006566,E007022 ,2019JJ00,108445.0,5.22
2270,E006566,E007022 ,2020JJ00,120444.0,6.2
2271,E006566,E007022 ,2021JJ00,126786.0,6.31
2272,E006566,E007022 ,2022JJ00,110191.0,6.0
2273,E006566,E007022 ,2023JJ00,106448.0,5.97
2274,E006566,E007022 ,2024JJ00,121704.0,6.8
2275,E006566,E006607 ,1990JJ00,2405.0,0.13
2276,E006566,E006607 ,1991JJ00,2689.0,0.14
2277,E006566,E006607 ,1992JJ00,2668.0,0.14
2278,E006566,E006607 ,1993JJ00,3073.0,0.15
2279,E006566,E006607 ,1994JJ00,3349.0,0.17
2280,E006566,E006607 ,1995JJ00,3633.0,0.18
2281,E006566,E006607 ,1996JJ00,4709.0,0.21
2282,E006566,E006607 ,1997JJ00,5249.0,0.25
2283,E006566,E006607 ,1998JJ00,5712.0,0.27
2284,E006566,E006607 ,1999JJ00,6430.0,0.31
2285,E006566,E006607 ,2000JJ00,7267.0,0.34
2286,E006566,E006607 ,2001JJ00,8540.0,0.39
2287,E006566,E006607 ,2002JJ00,10523.0,0.49
2288,E006566,E006607 ,2003JJ00,9229.0,0.42
2289,E006566,E006607 ,2004JJ00,11994.0,0.52
2290,E006566,E006607 ,2005JJ00,19005.0,0.83
2291,E006566,E006607 ,2006JJ00,18688.0,0.82
2292,E006566,E006607 ,2007JJ00,14469.0,0.64
2293,E006566,E006607 ,2008JJ00,18536.0,0.81
2294,E006566,E006607 ,2009JJ00,22067.0,1.01
2295,E006566,E006607 ,2010JJ00,25410.0,1.08
2296,E006566,E006607 ,2011JJ00,25402.0,1.16
2297,E006566,E006607 ,2012JJ00,26013.0,1.18
2298,E006566,E006607 ,2013JJ00,21609.0,0.98
2299,E006566,E006607 ,2014JJ00,18304.0,0.91
2300,E006566,E006607 ,2015JJ00,18100.0,0.88
2301,E006566,E006607 ,2016JJ00,18036.0,0.86
2302,E006566,E006607 ,2017JJ00,17025.0,0.81
2303,E006566,E006607 ,2018JJ00,16921.0,0.8
2304,E006566,E006607 ,2019JJ00,21640.0,1.04
2305,E006566,E006607 ,2020JJ00,32833.0,1.69
2306,E006566,E006607 ,2021JJ00,37129.0,1.85
2307,E006566,E006607 ,2022JJ00,30114.0,1.64
2308,E006566,E006607 ,2023JJ00,25786.0,1.45
2309,E006566,E006607 ,2024JJ00,22885.0,1.28
2310,E006566,E006608 ,1990JJ00,18758.0,1.03
2311,E006566,E006608 ,1991JJ00,19066.0,0.98
2312,E006566,E006608 ,1992JJ00,19518.0,1.02
2313,E006566,E006608 ,1993JJ00,19715.0,0.99
2314,E006566,E006608 ,1994JJ00,19580.0,1.0
2315,E006566,E006608 ,1995JJ00,20087.0,0.99
2316,E006566,E006608 ,1996JJ00,21078.0,0.96
2317,E006566,E006608 ,1997JJ00,23147.0,1.09
2318,E006566,E006608 ,1998JJ00,23347.0,1.1
2319,E006566,E006608 ,1999JJ00,23651.0,1.14
2320,E006566,E006608 ,2000JJ00,23723.0,1.11
2321,E006566,E006608 ,2001JJ00,23929.0,1.1
2322,E006566,E006608 ,2002JJ00,24590.0,1.14
2323,E006566,E006608 ,2003JJ00,24898.0,1.13
2324,E006566,E006608 ,2004JJ00,27268.0,1.17
2325,E006566,E006608 ,2005JJ00,28800.0,1.25
2326,E006566,E006608 ,2006JJ00,31702.0,1.39
2327,E006566,E006608 ,2007JJ00,32689.0,1.45
2328,E006566,E006608 ,2008JJ00,34238.0,1.5
2329,E006566,E006608 ,2009JJ00,36075.0,1.64
2330,E006566,E006608 ,2010JJ00,36618.0,1.55
2331,E006566,E006608 ,2011JJ00,37694.0,1.72
2332,E006566,E006608 ,2012JJ00,39583.0,1.8
2333,E006566,E006608 ,2013JJ00,41788.0,1.89
2334,E006566,E006608 ,2014JJ00,44640.0,2.22
2335,E006566,E006608 ,2015JJ00,48036.0,2.35
2336,E006566,E006608 ,2016JJ00,47531.0,2.27
2337,E006566,E006608 ,2017JJ00,52313.0,2.49
2338,E006566,E006608 ,2018JJ00,54402.0,2.57
2339,E006566,E006608 ,2019JJ00,60196.0,2.9
2340,E006566,E006608 ,2020JJ00,64045.0,3.29
2341,E006566,E006608 ,2021JJ00,63334.0,3.15
2342,E006566,E006608 ,2022JJ00,54647.0,2.98
2343,E006566,E006608 ,2023JJ00,53608.0,3.0
2344,E006566,E006608 ,2024JJ00,56642.0,3.17
2345,E006566,E007028 ,1990JJ00,0.0,0.0
2346,E006566,E007028 ,1991JJ00,0.0,0.0
2347,E006566,E007028 ,1992JJ00,0.0,0.0
2348,E006566,E007028 ,1993JJ00,0.0,0.0
2349,E006566,E007028 ,1994JJ00,0.0,0.0
2350,E006566,E007028 ,1995JJ00,0.0,0.0
2351,E006566,E007028 ,1996JJ00,0.0,0.0
2352,E006566,E007028 ,1997JJ00,0.0,0.0
2353,E006566,E007028 ,1998JJ00,0.0,0.0
2354,E006566,E007028 ,1999JJ00,0.0,0.0
2355,E006566,E007028 ,2000JJ00,0.0,0.0
2356,E006566,E007028 ,2001JJ00,0.0,0.0
2357,E006566,E007028 ,2002JJ00,0.0,0.0
2358,E006566,E007028 ,2003JJ00,134.0,0.01
2359,E006566,E007028 ,2004JJ00,134.0,0.01
2360,E006566,E007028 ,2005JJ00,101.0,0.0
2361,E006566,E007028 ,2006JJ00,1766.0,0.08
2362,E006566,E007028 ,2007JJ00,13031.0,0.58
2363,E006566,E007028 ,2008JJ00,12048.0,0.53
2364,E006566,E007028 ,2009JJ00,15606.0,0.71
2365,E006566,E007028 ,2010JJ00,9577.0,0.41
2366,E006566,E007028 ,2011JJ00,13785.0,0.63
2367,E006566,E007028 ,2012JJ00,12873.0,0.58
2368,E006566,E007028 ,2013JJ00,12428.0,0.56
2369,E006566,E007028 ,2014JJ00,14373.0,0.72
2370,E006566,E007028 ,2015JJ00,12571.0,0.61
2371,E006566,E007028 ,2016JJ00,9902.0,0.47
2372,E006566,E007028 ,2017JJ00,12691.0,0.6
2373,E006566,E007028 ,2018JJ00,21242.0,1.0
2374,E006566,E007028 ,2019JJ00,26609.0,1.28
2375,E006566,E007028 ,2020JJ00,23566.0,1.21
2376,E006566,E007028 ,2021JJ00,26323.0,1.31
2377,E006566,E007028 ,2022JJ00,25430.0,1.38
2378,E006566,E007028 ,2023JJ00,27054.0,1.52
2379,E006566,E007028 ,2024JJ00,42178.0,2.36
2380,E006661,E007022 ,1990JJ00,4145.0,0.23
2381,E006661,E007022 ,1991JJ00,4351.0,0.22
2382,E006661,E007022 ,1992JJ00,4289.0,0.22
2383,E006661,E007022 ,1993JJ00,4467.0,0.22
2384,E006661,E007022 ,1994JJ00,4104.0,0.21
2385,E006661,E007022 ,1995JJ00,4300.0,0.21
2386,E006661,E007022 ,1996JJ00,5692.0,0.26
2387,E006661,E007022 ,1997JJ00,8227.0,0.39
2388,E006661,E007022 ,1998JJ00,8724.0,0.41
2389,E006661,E007022 ,1999JJ00,9090.0,0.44
2390,E006661,E007022 ,2000JJ00,9126.0,0.43
2391,E006661,E007022 ,2001JJ00,9010.0,0.41
2392,E006661,E007022 ,2002JJ00,9365.0,0.43
2393,E006661,E007022 ,2003JJ00,9272.0,0.42
2394,E006661,E007022 ,2004JJ00,9441.0,0.41
2395,E006661,E007022 ,2005JJ00,9798.0,0.43
2396,E006661,E007022 ,2006JJ00,10646.0,0.47
2397,E006661,E007022 ,2007JJ00,10988.0,0.49
2398,E006661,E007022 ,2008JJ00,11711.0,0.51
2399,E006661,E007022 ,2009JJ00,13135.0,0.6
2400,E006661,E007022 ,2010JJ00,14056.0,0.6
2401,E006661,E007022 ,2011JJ00,16393.0,0.75
2402,E006661,E007022 ,2012JJ00,17857.0,0.81
2403,E006661,E007022 ,2013JJ00,18526.0,0.84
2404,E006661,E007022 ,2014JJ00,18628.0,0.93
2405,E006661,E007022 ,2015JJ00,20711.0,1.01
2406,E006661,E007022 ,2016JJ00,20004.0,0.96
2407,E006661,E007022 ,2017JJ00,19941.0,0.95
