ID,EnergySourcesTechniques,EnergyApplication,Periods,FinalConsumptionInTerajoule_1,InTotalEnergeticFinalConsumption_2,AvoidedPrimaryEnergyInTJ_3,AvoidedPrimaryEnergyInTotalUse_4,AvoidedCarbonDioxideEmissionInKton_5,AvoidedCO2EmissionInOfTotEmiss_6
395,12020,totaal,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0
396,12020,totaal,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0
397,12020,totaal,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0
398,12020,totaal,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0
399,12020,totaal,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0
400,12020,totaal,2006JJ00,228.0,0.01,530.0,0.02,37.0,0.02
401,12020,totaal,2007JJ00,1092.0,0.05,2517.0,0.08,173.0,0.1
402,12020,totaal,2008JJ00,1977.0,0.09,4641.0,0.14,320.0,0.18
403,12020,totaal,2009JJ00,2588.0,0.12,5962.0,0.18,407.0,0.24
404,12020,totaal,2010JJ00,2755.0,0.12,6205.0,0.18,418.0,0.23
405,12020,totaal,2011JJ00,2674.0,0.12,5915.0,0.18,399.0,0.24
406,12020,totaal,2012JJ00,2817.0,0.13,6247.0,0.19,445.0,0.27
407,12020,totaal,2013JJ00,2648.0,0.12,6136.0,0.19,452.0,0.27
408,12020,elek  ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
409,12020,elek  ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
410,12020,elek  ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
411,12020,elek  ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
412,12020,elek  ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
413,12020,elek  ,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0
414,12020,elek  ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0
415,12020,elek  ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0
416,12020,elek  ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0
417,12020,elek  ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0
418,12020,elek  ,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0
419,12020,elek  ,2001JJ00,0.0,0.0,0.0,0.0,0.0,0.0
420,12020,elek  ,2002JJ00,0.0,0.0,0.0,0.0,0.0,0.0
421,12020,elek  ,2003JJ00,0.0,0.0,0.0,0.0,0.0,0.0
422,12020,elek  ,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0
423,12020,elek  ,2005JJ00,0.0,0.0,0.0,0.0,0.0,0.0
424,12020,elek  ,2006JJ00,228.0,0.01,530.0,0.02,37.0,0.02
425,12020,elek  ,2007JJ00,1092.0,0.05,2517.0,0.08,173.0,0.1
426,12020,elek  ,2008JJ00,1977.0,0.09,4641.0,0.14,320.0,0.18
427,12020,elek  ,2009JJ00,2588.0,0.12,5962.0,0.18,407.0,0.24
428,12020,elek  ,2010JJ00,2755.0,0.12,6205.0,0.18,418.0,0.23
429,12020,elek  ,2011JJ00,2674.0,0.12,5915.0,0.18,399.0,0.24
430,12020,elek  ,2012JJ00,2817.0,0.13,6247.0,0.19,445.0,0.27
431,12020,elek  ,2013JJ00,2648.0,0.12,6136.0,0.19,452.0,0.27
432,12020,warm  ,1990JJ00,,,,,,
433,12020,warm  ,1991JJ00,,,,,,
434,12020,warm  ,1992JJ00,,,,,,
435,12020,warm  ,1993JJ00,,,,,,
436,12020,warm  ,1994JJ00,,,,,,
437,12020,warm  ,1995JJ00,,,,,,
438,12020,warm  ,1996JJ00,,,,,,
439,12020,warm  ,1997JJ00,,,,,,
440,12020,warm  ,1998JJ00,,,,,,
441,12020,warm  ,1999JJ00,,,,,,
442,12020,warm  ,2000JJ00,,,,,,
443,12020,warm  ,2001JJ00,,,,,,
444,12020,warm  ,2002JJ00,,,,,,
445,12020,warm  ,2003JJ00,,,,,,
446,12020,warm  ,2004JJ00,,,,,,
447,12020,warm  ,2005JJ00,,,,,,
448,12020,warm  ,2006JJ00,,,,,,
449,12020,warm  ,2007JJ00,,,,,,
450,12020,warm  ,2008JJ00,,,,,,
451,12020,warm  ,2009JJ00,,,,,,
452,12020,warm  ,2010JJ00,,,,,,
453,12020,warm  ,2011JJ00,,,,,,
454,12020,warm  ,2012JJ00,,,,,,
455,12020,warm  ,2013JJ00,,,,,,
456,12020,trans ,1990JJ00,,,,,,
457,12020,trans ,1991JJ00,,,,,,
458,12020,trans ,1992JJ00,,,,,,
459,12020,trans ,1993JJ00,,,,,,
460,12020,trans ,1994JJ00,,,,,,
461,12020,trans ,1995JJ00,,,,,,
462,12020,trans ,1996JJ00,,,,,,
463,12020,trans ,1997JJ00,,,,,,
464,12020,trans ,1998JJ00,,,,,,
465,12020,trans ,1999JJ00,,,,,,
466,12020,trans ,2000JJ00,,,,,,
467,12020,trans ,2001JJ00,,,,,,
468,12020,trans ,2002JJ00,,,,,,
469,12020,trans ,2003JJ00,,,,,,
470,12020,trans ,2004JJ00,,,,,,
471,12020,trans ,2005JJ00,,,,,,
472,12020,trans ,2006JJ00,,,,,,
473,12020,trans ,2007JJ00,,,,,,
474,12020,trans ,2008JJ00,,,,,,
475,12020,trans ,2009JJ00,,,,,,
476,12020,trans ,2010JJ00,,,,,,
477,12020,trans ,2011JJ00,,,,,,
478,12020,trans ,2012JJ00,,,,,,
479,12020,trans ,2013JJ00,,,,,,
480,13000,totaal,1990JJ00,88.0,0.0,76.0,0.0,4.0,0.0
481,13000,totaal,1991JJ00,101.0,0.01,89.0,0.0,5.0,0.0
482,13000,totaal,1992JJ00,123.0,0.01,109.0,0.0,6.0,0.0
483,13000,totaal,1993JJ00,141.0,0.01,127.0,0.0,7.0,0.0
484,13000,totaal,1994JJ00,166.0,0.01,149.0,0.01,8.0,0.01
485,13000,totaal,1995JJ00,197.0,0.01,177.0,0.01,10.0,0.01
486,13000,totaal,1996JJ00,231.0,0.01,211.0,0.01,12.0,0.01
487,13000,totaal,1997JJ00,281.0,0.01,265.0,0.01,15.0,0.01
488,13000,totaal,1998JJ00,339.0,0.02,333.0,0.01,19.0,0.01
489,13000,totaal,1999JJ00,404.0,0.02,407.0,0.01,23.0,0.01
490,13000,totaal,2000JJ00,474.0,0.02,489.0,0.02,28.0,0.02
491,13000,totaal,2001JJ00,562.0,0.03,605.0,0.02,36.0,0.02
492,13000,totaal,2002JJ00,651.0,0.03,707.0,0.02,42.0,0.02
493,13000,totaal,2003JJ00,762.0,0.03,896.0,0.03,54.0,0.03
494,13000,totaal,2004JJ00,837.0,0.04,994.0,0.03,60.0,0.03
495,13000,totaal,2005JJ00,887.0,0.04,1053.0,0.03,63.0,0.04
496,13000,totaal,2006JJ00,918.0,0.04,1089.0,0.03,65.0,0.04
497,13000,totaal,2007JJ00,951.0,0.04,1122.0,0.03,67.0,0.04
498,13000,totaal,2008JJ00,996.0,0.04,1172.0,0.04,70.0,0.04
499,13000,totaal,2009JJ00,1096.0,0.05,1302.0,0.04,78.0,0.05
500,13000,totaal,2010JJ00,1217.0,0.05,1479.0,0.04,89.0,0.05
501,13000,totaal,2011JJ00,1402.0,0.07,1842.0,0.06,113.0,0.07
502,13000,totaal,2012JJ00,1982.0,0.09,3207.0,0.1,213.0,0.13
503,13000,totaal,2013JJ00,2946.0,0.13,5418.0,0.17,380.0,0.23
504,13000,elek  ,1990JJ00,1.0,0.0,3.0,0.0,0.0,0.0
505,13000,elek  ,1991JJ00,2.0,0.0,4.0,0.0,0.0,0.0
506,13000,elek  ,1992JJ00,2.0,0.0,5.0,0.0,0.0,0.0
507,13000,elek  ,1993JJ00,2.0,0.0,6.0,0.0,0.0,0.0
508,13000,elek  ,1994JJ00,3.0,0.0,8.0,0.0,1.0,0.0
509,13000,elek  ,1995JJ00,4.0,0.0,10.0,0.0,1.0,0.0
510,13000,elek  ,1996JJ00,5.0,0.0,14.0,0.0,1.0,0.0
511,13000,elek  ,1997JJ00,7.0,0.0,17.0,0.0,1.0,0.0
512,13000,elek  ,1998JJ00,13.0,0.0,31.0,0.0,2.0,0.0
513,13000,elek  ,1999JJ00,19.0,0.0,47.0,0.0,3.0,0.0
514,13000,elek  ,2000JJ00,28.0,0.0,70.0,0.0,5.0,0.0
515,13000,elek  ,2001JJ00,47.0,0.0,120.0,0.0,8.0,0.0
516,13000,elek  ,2002JJ00,61.0,0.0,156.0,0.0,11.0,0.01
517,13000,elek  ,2003JJ00,111.0,0.01,281.0,0.01,20.0,0.01
518,13000,elek  ,2004JJ00,119.0,0.01,297.0,0.01,21.0,0.01
519,13000,elek  ,2005JJ00,122.0,0.01,304.0,0.01,21.0,0.01
520,13000,elek  ,2006JJ00,125.0,0.01,306.0,0.01,21.0,0.01
521,13000,elek  ,2007JJ00,128.0,0.01,309.0,0.01,21.0,0.01
522,13000,elek  ,2008JJ00,138.0,0.01,340.0,0.01,23.0,0.01
523,13000,elek  ,2009JJ00,165.0,0.01,398.0,0.01,27.0,0.02
524,13000,elek  ,2010JJ00,216.0,0.01,508.0,0.01,34.0,0.02
525,13000,elek  ,2011JJ00,361.0,0.02,829.0,0.03,56.0,0.03
526,13000,elek  ,2012JJ00,914.0,0.04,2170.0,0.07,154.0,0.09
527,13000,elek  ,2013JJ00,1857.0,0.09,4360.0,0.13,321.0,0.19
528,13000,warm  ,1990JJ00,87.0,0.0,73.0,0.0,4.0,0.0
529,13000,warm  ,1991JJ00,99.0,0.01,85.0,0.0,5.0,0.0
530,13000,warm  ,1992JJ00,121.0,0.01,104.0,0.0,6.0,0.0
531,13000,warm  ,1993JJ00,139.0,0.01,120.0,0.0,7.0,0.0
532,13000,warm  ,1994JJ00,164.0,0.01,141.0,0.0,8.0,0.0
533,13000,warm  ,1995JJ00,193.0,0.01,167.0,0.01,9.0,0.01
534,13000,warm  ,1996JJ00,225.0,0.01,197.0,0.01,11.0,0.01
535,13000,warm  ,1997JJ00,274.0,0.01,248.0,0.01,14.0,0.01
536,13000,warm  ,1998JJ00,326.0,0.02,302.0,0.01,17.0,0.01
537,13000,warm  ,1999JJ00,385.0,0.02,360.0,0.01,20.0,0.01
538,13000,warm  ,2000JJ00,446.0,0.02,419.0,0.01,24.0,0.01
539,13000,warm  ,2001JJ00,515.0,0.02,485.0,0.02,27.0,0.02
540,13000,warm  ,2002JJ00,590.0,0.03,551.0,0.02,31.0,0.02
541,13000,warm  ,2003JJ00,652.0,0.03,615.0,0.02,35.0,0.02
542,13000,warm  ,2004JJ00,718.0,0.03,697.0,0.02,39.0,0.02
543,13000,warm  ,2005JJ00,764.0,0.03,748.0,0.02,42.0,0.02
544,13000,warm  ,2006JJ00,793.0,0.04,783.0,0.02,44.0,0.03
545,13000,warm  ,2007JJ00,823.0,0.04,812.0,0.02,46.0,0.03
546,13000,warm  ,2008JJ00,858.0,0.04,832.0,0.03,47.0,0.03
547,13000,warm  ,2009JJ00,932.0,0.04,904.0,0.03,51.0,0.03
548,13000,warm  ,2010JJ00,1001.0,0.04,972.0,0.03,55.0,0.03
549,13000,warm  ,2011JJ00,1041.0,0.05,1013.0,0.03,57.0,0.03
550,13000,warm  ,2012JJ00,1069.0,0.05,1038.0,0.03,58.0,0.04
551,13000,warm  ,2013JJ00,1089.0,0.05,1059.0,0.03,59.0,0.04
552,13000,trans ,1990JJ00,,,,,,
553,13000,trans ,1991JJ00,,,,,,
554,13000,trans ,1992JJ00,,,,,,
555,13000,trans ,1993JJ00,,,,,,
556,13000,trans ,1994JJ00,,,,,,
557,13000,trans ,1995JJ00,,,,,,
558,13000,trans ,1996JJ00,,,,,,
559,13000,trans ,1997JJ00,,,,,,
560,13000,trans ,1998JJ00,,,,,,
561,13000,trans ,1999JJ00,,,,,,
562,13000,trans ,2000JJ00,,,,,,
563,13000,trans ,2001JJ00,,,,,,
564,13000,trans ,2002JJ00,,,,,,
565,13000,trans ,2003JJ00,,,,,,
566,13000,trans ,2004JJ00,,,,,,
567,13000,trans ,2005JJ00,,,,,,
568,13000,trans ,2006JJ00,,,,,,
569,13000,trans ,2007JJ00,,,,,,
570,13000,trans ,2008JJ00,,,,,,
571,13000,trans ,2009JJ00,,,,,,
572,13000,trans ,2010JJ00,,,,,,
573,13000,trans ,2011JJ00,,,,,,
574,13000,trans ,2012JJ00,,,,,,
575,13000,trans ,2013JJ00,,,,,,
576,13200,totaal,1990JJ00,1.0,0.0,3.0,0.0,0.0,0.0
577,13200,totaal,1991JJ00,2.0,0.0,4.0,0.0,0.0,0.0
578,13200,totaal,1992JJ00,2.0,0.0,5.0,0.0,0.0,0.0
579,13200,totaal,1993JJ00,2.0,0.0,6.0,0.0,0.0,0.0
580,13200,totaal,1994JJ00,3.0,0.0,8.0,0.0,1.0,0.0
581,13200,totaal,1995JJ00,4.0,0.0,10.0,0.0,1.0,0.0
582,13200,totaal,1996JJ00,5.0,0.0,14.0,0.0,1.0,0.0
583,13200,totaal,1997JJ00,7.0,0.0,17.0,0.0,1.0,0.0
584,13200,totaal,1998JJ00,13.0,0.0,31.0,0.0,2.0,0.0
585,13200,totaal,1999JJ00,19.0,0.0,47.0,0.0,3.0,0.0
586,13200,totaal,2000JJ00,28.0,0.0,70.0,0.0,5.0,0.0
587,13200,totaal,2001JJ00,47.0,0.0,120.0,0.0,8.0,0.0
588,13200,totaal,2002JJ00,61.0,0.0,156.0,0.0,11.0,0.01
589,13200,totaal,2003JJ00,111.0,0.01,281.0,0.01,20.0,0.01
590,13200,totaal,2004JJ00,119.0,0.01,297.0,0.01,21.0,0.01
591,13200,totaal,2005JJ00,122.0,0.01,304.0,0.01,21.0,0.01
592,13200,totaal,2006JJ00,125.0,0.01,306.0,0.01,21.0,0.01
593,13200,totaal,2007JJ00,128.0,0.01,309.0,0.01,21.0,0.01
594,13200,totaal,2008JJ00,138.0,0.01,340.0,0.01,23.0,0.01
595,13200,totaal,2009JJ00,165.0,0.01,398.0,0.01,27.0,0.02
596,13200,totaal,2010JJ00,216.0,0.01,508.0,0.01,34.0,0.02
597,13200,totaal,2011JJ00,361.0,0.02,829.0,0.03,56.0,0.03
598,13200,totaal,2012JJ00,914.0,0.04,2170.0,0.07,154.0,0.09
599,13200,totaal,2013JJ00,1857.0,0.09,4360.0,0.13,321.0,0.19
600,13200,elek  ,1990JJ00,1.0,0.0,3.0,0.0,0.0,0.0
601,13200,elek  ,1991JJ00,2.0,0.0,4.0,0.0,0.0,0.0
602,13200,elek  ,1992JJ00,2.0,0.0,5.0,0.0,0.0,0.0
603,13200,elek  ,1993JJ00,2.0,0.0,6.0,0.0,0.0,0.0
604,13200,elek  ,1994JJ00,3.0,0.0,8.0,0.0,1.0,0.0
605,13200,elek  ,1995JJ00,4.0,0.0,10.0,0.0,1.0,0.0
606,13200,elek  ,1996JJ00,5.0,0.0,14.0,0.0,1.0,0.0
607,13200,elek  ,1997JJ00,7.0,0.0,17.0,0.0,1.0,0.0
608,13200,elek  ,1998JJ00,13.0,0.0,31.0,0.0,2.0,0.0
609,13200,elek  ,1999JJ00,19.0,0.0,47.0,0.0,3.0,0.0
610,13200,elek  ,2000JJ00,28.0,0.0,70.0,0.0,5.0,0.0
611,13200,elek  ,2001JJ00,47.0,0.0,120.0,0.0,8.0,0.0
612,13200,elek  ,2002JJ00,61.0,0.0,156.0,0.0,11.0,0.01
613,13200,elek  ,2003JJ00,111.0,0.01,281.0,0.01,20.0,0.01
614,13200,elek  ,2004JJ00,119.0,0.01,297.0,0.01,21.0,0.01
615,13200,elek  ,2005JJ00,122.0,0.01,304.0,0.01,21.0,0.01
616,13200,elek  ,2006JJ00,125.0,0.01,306.0,0.01,21.0,0.01
617,13200,elek  ,2007JJ00,128.0,0.01,309.0,0.01,21.0,0.01
618,13200,elek  ,2008JJ00,138.0,0.01,340.0,0.01,23.0,0.01
619,13200,elek  ,2009JJ00,165.0,0.01,398.0,0.01,27.0,0.02
620,13200,elek  ,2010JJ00,216.0,0.01,508.0,0.01,34.0,0.02
621,13200,elek  ,2011JJ00,361.0,0.02,829.0,0.03,56.0,0.03
622,13200,elek  ,2012JJ00,914.0,0.04,2170.0,0.07,154.0,0.09
623,13200,elek  ,2013JJ00,1857.0,0.09,4360.0,0.13,321.0,0.19
624,13200,warm  ,1990JJ00,,,,,,
625,13200,warm  ,1991JJ00,,,,,,
626,13200,warm  ,1992JJ00,,,,,,
627,13200,warm  ,1993JJ00,,,,,,
628,13200,warm  ,1994JJ00,,,,,,
629,13200,warm  ,1995JJ00,,,,,,
630,13200,warm  ,1996JJ00,,,,,,
631,13200,warm  ,1997JJ00,,,,,,
632,13200,warm  ,1998JJ00,,,,,,
633,13200,warm  ,1999JJ00,,,,,,
634,13200,warm  ,2000JJ00,,,,,,
635,13200,warm  ,2001JJ00,,,,,,
636,13200,warm  ,2002JJ00,,,,,,
637,13200,warm  ,2003JJ00,,,,,,
638,13200,warm  ,2004JJ00,,,,,,
639,13200,warm  ,2005JJ00,,,,,,
640,13200,warm  ,2006JJ00,,,,,,
641,13200,warm  ,2007JJ00,,,,,,
642,13200,warm  ,2008JJ00,,,,,,
643,13200,warm  ,2009JJ00,,,,,,
644,13200,warm  ,2010JJ00,,,,,,
645,13200,warm  ,2011JJ00,,,,,,
646,13200,warm  ,2012JJ00,,,,,,
647,13200,warm  ,2013JJ00,,,,,,
648,13200,trans ,1990JJ00,,,,,,
649,13200,trans ,1991JJ00,,,,,,
650,13200,trans ,1992JJ00,,,,,,
651,13200,trans ,1993JJ00,,,,,,
652,13200,trans ,1994JJ00,,,,,,
653,13200,trans ,1995JJ00,,,,,,
654,13200,trans ,1996JJ00,,,,,,
655,13200,trans ,1997JJ00,,,,,,
656,13200,trans ,1998JJ00,,,,,,
657,13200,trans ,1999JJ00,,,,,,
658,13200,trans ,2000JJ00,,,,,,
659,13200,trans ,2001JJ00,,,,,,
660,13200,trans ,2002JJ00,,,,,,
661,13200,trans ,2003JJ00,,,,,,
662,13200,trans ,2004JJ00,,,,,,
663,13200,trans ,2005JJ00,,,,,,
664,13200,trans ,2006JJ00,,,,,,
665,13200,trans ,2007JJ00,,,,,,
666,13200,trans ,2008JJ00,,,,,,
667,13200,trans ,2009JJ00,,,,,,
668,13200,trans ,2010JJ00,,,,,,
669,13200,trans ,2011JJ00,,,,,,
670,13200,trans ,2012JJ00,,,,,,
671,13200,trans ,2013JJ00,,,,,,
672,13210,totaal,1990JJ00,1.0,0.0,3.0,0.0,0.0,0.0
673,13210,totaal,1991JJ00,1.0,0.0,4.0,0.0,0.0,0.0
674,13210,totaal,1992JJ00,2.0,0.0,5.0,0.0,0.0,0.0
675,13210,totaal,1993JJ00,2.0,0.0,6.0,0.0,0.0,0.0
676,13210,totaal,1994JJ00,3.0,0.0,7.0,0.0,0.0,0.0
677,13210,totaal,1995JJ00,3.0,0.0,8.0,0.0,1.0,0.0
678,13210,totaal,1996JJ00,4.0,0.0,9.0,0.0,1.0,0.0
679,13210,totaal,1997JJ00,4.0,0.0,11.0,0.0,1.0,0.0
680,13210,totaal,1998JJ00,5.0,0.0,12.0,0.0,1.0,0.0
681,13210,totaal,1999JJ00,6.0,0.0,14.0,0.0,1.0,0.0
682,13210,totaal,2000JJ00,6.0,0.0,15.0,0.0,1.0,0.0
683,13210,totaal,2001JJ00,6.0,0.0,16.0,0.0,1.0,0.0
684,13210,totaal,2002JJ00,7.0,0.0,17.0,0.0,1.0,0.0
685,13210,totaal,2003JJ00,7.0,0.0,17.0,0.0,1.0,0.0
686,13210,totaal,2004JJ00,7.0,0.0,17.0,0.0,1.0,0.0
687,13210,totaal,2005JJ00,7.0,0.0,18.0,0.0,1.0,0.0
688,13210,totaal,2006JJ00,7.0,0.0,17.0,0.0,1.0,0.0
689,13210,totaal,2007JJ00,8.0,0.0,18.0,0.0,1.0,0.0
690,13210,totaal,2008JJ00,7.0,0.0,18.0,0.0,1.0,0.0
691,13210,totaal,2009JJ00,7.0,0.0,17.0,0.0,1.0,0.0
692,13210,totaal,2010JJ00,7.0,0.0,17.0,0.0,1.0,0.0
693,13210,totaal,2011JJ00,7.0,0.0,16.0,0.0,1.0,0.0
694,13210,totaal,2012JJ00,7.0,0.0,17.0,0.0,1.0,0.0
695,13210,totaal,2013JJ00,,,,,,
696,13210,elek  ,1990JJ00,1.0,0.0,3.0,0.0,0.0,0.0
697,13210,elek  ,1991JJ00,1.0,0.0,4.0,0.0,0.0,0.0
698,13210,elek  ,1992JJ00,2.0,0.0,5.0,0.0,0.0,0.0
699,13210,elek  ,1993JJ00,2.0,0.0,6.0,0.0,0.0,0.0
700,13210,elek  ,1994JJ00,3.0,0.0,7.0,0.0,0.0,0.0
701,13210,elek  ,1995JJ00,3.0,0.0,8.0,0.0,1.0,0.0
702,13210,elek  ,1996JJ00,4.0,0.0,9.0,0.0,1.0,0.0
703,13210,elek  ,1997JJ00,4.0,0.0,11.0,0.0,1.0,0.0
704,13210,elek  ,1998JJ00,5.0,0.0,12.0,0.0,1.0,0.0
705,13210,elek  ,1999JJ00,6.0,0.0,14.0,0.0,1.0,0.0
706,13210,elek  ,2000JJ00,6.0,0.0,15.0,0.0,1.0,0.0
707,13210,elek  ,2001JJ00,6.0,0.0,16.0,0.0,1.0,0.0
708,13210,elek  ,2002JJ00,7.0,0.0,17.0,0.0,1.0,0.0
709,13210,elek  ,2003JJ00,7.0,0.0,17.0,0.0,1.0,0.0
710,13210,elek  ,2004JJ00,7.0,0.0,17.0,0.0,1.0,0.0
711,13210,elek  ,2005JJ00,7.0,0.0,18.0,0.0,1.0,0.0
712,13210,elek  ,2006JJ00,7.0,0.0,17.0,0.0,1.0,0.0
713,13210,elek  ,2007JJ00,8.0,0.0,18.0,0.0,1.0,0.0
714,13210,elek  ,2008JJ00,7.0,0.0,18.0,0.0,1.0,0.0
715,13210,elek  ,2009JJ00,7.0,0.0,17.0,0.0,1.0,0.0
716,13210,elek  ,2010JJ00,7.0,0.0,17.0,0.0,1.0,0.0
717,13210,elek  ,2011JJ00,7.0,0.0,16.0,0.0,1.0,0.0
718,13210,elek  ,2012JJ00,7.0,0.0,17.0,0.0,1.0,0.0
719,13210,elek  ,2013JJ00,,,,,,
720,13210,warm  ,1990JJ00,,,,,,
721,13210,warm  ,1991JJ00,,,,,,
722,13210,warm  ,1992JJ00,,,,,,
723,13210,warm  ,1993JJ00,,,,,,
724,13210,warm  ,1994JJ00,,,,,,
725,13210,warm  ,1995JJ00,,,,,,
726,13210,warm  ,1996JJ00,,,,,,
727,13210,warm  ,1997JJ00,,,,,,
728,13210,warm  ,1998JJ00,,,,,,
729,13210,warm  ,1999JJ00,,,,,,
730,13210,warm  ,2000JJ00,,,,,,
731,13210,warm  ,2001JJ00,,,,,,
732,13210,warm  ,2002JJ00,,,,,,
733,13210,warm  ,2003JJ00,,,,,,
734,13210,warm  ,2004JJ00,,,,,,
735,13210,warm  ,2005JJ00,,,,,,
736,13210,warm  ,2006JJ00,,,,,,
737,13210,warm  ,2007JJ00,,,,,,
738,13210,warm  ,2008JJ00,,,,,,
739,13210,warm  ,2009JJ00,,,,,,
740,13210,warm  ,2010JJ00,,,,,,
741,13210,warm  ,2011JJ00,,,,,,
742,13210,warm  ,2012JJ00,,,,,,
743,13210,warm  ,2013JJ00,,,,,,
744,13210,trans ,1990JJ00,,,,,,
745,13210,trans ,1991JJ00,,,,,,
746,13210,trans ,1992JJ00,,,,,,
747,13210,trans ,1993JJ00,,,,,,
748,13210,trans ,1994JJ00,,,,,,
749,13210,trans ,1995JJ00,,,,,,
750,13210,trans ,1996JJ00,,,,,,
751,13210,trans ,1997JJ00,,,,,,
752,13210,trans ,1998JJ00,,,,,,
753,13210,trans ,1999JJ00,,,,,,
754,13210,trans ,2000JJ00,,,,,,
755,13210,trans ,2001JJ00,,,,,,
756,13210,trans ,2002JJ00,,,,,,
757,13210,trans ,2003JJ00,,,,,,
758,13210,trans ,2004JJ00,,,,,,
759,13210,trans ,2005JJ00,,,,,,
760,13210,trans ,2006JJ00,,,,,,
761,13210,trans ,2007JJ00,,,,,,
762,13210,trans ,2008JJ00,,,,,,
763,13210,trans ,2009JJ00,,,,,,
764,13210,trans ,2010JJ00,,,,,,
765,13210,trans ,2011JJ00,,,,,,
766,13210,trans ,2012JJ00,,,,,,
767,13210,trans ,2013JJ00,,,,,,
768,13220,totaal,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
769,13220,totaal,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
770,13220,totaal,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
771,13220,totaal,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
772,13220,totaal,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
773,13220,totaal,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0
774,13220,totaal,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0
775,13220,totaal,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0
776,13220,totaal,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0
777,13220,totaal,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0
778,13220,totaal,2000JJ00,0.0,0.0,1.0,0.0,0.0,0.0
779,13220,totaal,2001JJ00,6.0,0.0,16.0,0.0,1.0,0.0
780,13220,totaal,2002JJ00,6.0,0.0,16.0,0.0,1.0,0.0
781,13220,totaal,2003JJ00,6.0,0.0,16.0,0.0,1.0,0.0
782,13220,totaal,2004JJ00,8.0,0.0,20.0,0.0,1.0,0.0
783,13220,totaal,2005JJ00,8.0,0.0,20.0,0.0,1.0,0.0
784,13220,totaal,2006JJ00,8.0,0.0,20.0,0.0,1.0,0.0
785,13220,totaal,2007JJ00,9.0,0.0,21.0,0.0,1.0,0.0
786,13220,totaal,2008JJ00,9.0,0.0,22.0,0.0,2.0,0.0
787,13220,totaal,2009JJ00,11.0,0.0,26.0,0.0,2.0,0.0
788,13220,totaal,2010JJ00,13.0,0.0,30.0,0.0,2.0,0.0
789,13220,totaal,2011JJ00,28.0,0.0,63.0,0.0,4.0,0.0
790,13220,totaal,2012JJ00,38.0,0.0,90.0,0.0,6.0,0.0
791,13220,totaal,2013JJ00,,,,,,
792,13220,elek  ,1990JJ00,0.0,0.0,0.0,0.0,0.0,0.0
793,13220,elek  ,1991JJ00,0.0,0.0,0.0,0.0,0.0,0.0
794,13220,elek  ,1992JJ00,0.0,0.0,0.0,0.0,0.0,0.0
795,13220,elek  ,1993JJ00,0.0,0.0,0.0,0.0,0.0,0.0
796,13220,elek  ,1994JJ00,0.0,0.0,0.0,0.0,0.0,0.0
797,13220,elek  ,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0
798,13220,elek  ,1996JJ00,0.0,0.0,0.0,0.0,0.0,0.0
799,13220,elek  ,1997JJ00,0.0,0.0,0.0,0.0,0.0,0.0
800,13220,elek  ,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0
801,13220,elek  ,1999JJ00,0.0,0.0,0.0,0.0,0.0,0.0
802,13220,elek  ,2000JJ00,0.0,0.0,1.0,0.0,0.0,0.0
803,13220,elek  ,2001JJ00,6.0,0.0,16.0,0.0,1.0,0.0
804,13220,elek  ,2002JJ00,6.0,0.0,16.0,0.0,1.0,0.0
805,13220,elek  ,2003JJ00,6.0,0.0,16.0,0.0,1.0,0.0
806,13220,elek  ,2004JJ00,8.0,0.0,20.0,0.0,1.0,0.0
807,13220,elek  ,2005JJ00,8.0,0.0,20.0,0.0,1.0,0.0
808,13220,elek  ,2006JJ00,8.0,0.0,20.0,0.0,1.0,0.0
809,13220,elek  ,2007JJ00,9.0,0.0,21.0,0.0,1.0,0.0
810,13220,elek  ,2008JJ00,9.0,0.0,22.0,0.0,2.0,0.0
