ID,InstitutioneleSectoren,TransactiesEnSaldi,Perioden,OverheidsproductieEnConsumptie_1
633,A044939,A048151,1998JJ00,29342.0
634,A044939,A048151,1999JJ00,29955.0
635,A044939,A048151,2000JJ00,32794.0
636,A044939,A048151,2001JJ00,36340.0
637,A044939,A048151,2002JJ00,37613.0
638,A044939,A048151,2003JJ00,38749.0
639,A044939,A048151,2004JJ00,38898.0
640,A044939,A048151,2005JJ00,40560.0
641,A044939,A048151,2006JJ00,43096.0
642,A044939,A048151,2007JJ00,44872.0
643,A044939,A048151,2008JJ00,49475.0
644,A044939,A048151,2009JJ00,48867.0
645,A044939,A048151,2010JJ00,49146.0
646,A044939,A048151,2011JJ00,49311.0
647,A044939,A048151,2012JJ00,50822.0
648,A044939,A048151,2013JJ00,56205.0
649,A044939,A048151,2014JJ00,54775.0
650,A044939,A048151,2015JJ00,53058.0
651,A044939,A048151,2016JJ00,53306.0
652,A044939,A048151,2017JJ00,53712.0
653,A044939,A048151,2018JJ00,55632.0
654,A044939,A048151,2019JJ00,57814.0
655,A044939,A048151,2020JJ00,60358.0
656,A044939,A048151,2021JJ00,66894.0
657,A044939,A048151,2022JJ00,77101.0
658,A044939,A048151,2023JJ00,76730.0
659,A044939,A048151,2024JJ00,87342.0
660,A044939,A044434,1995JJ00,3520.0
661,A044939,A044434,1996JJ00,3919.0
662,A044939,A044434,1997JJ00,3988.0
663,A044939,A044434,1998JJ00,3780.0
664,A044939,A044434,1999JJ00,3412.0
665,A044939,A044434,2000JJ00,4511.0
666,A044939,A044434,2001JJ00,5512.0
667,A044939,A044434,2002JJ00,5058.0
668,A044939,A044434,2003JJ00,5306.0
669,A044939,A044434,2004JJ00,5723.0
670,A044939,A044434,2005JJ00,6348.0
671,A044939,A044434,2006JJ00,7739.0
672,A044939,A044434,2007JJ00,7738.0
673,A044939,A044434,2008JJ00,10553.0
674,A044939,A044434,2009JJ00,8330.0
675,A044939,A044434,2010JJ00,8615.0
676,A044939,A044434,2011JJ00,9259.0
677,A044939,A044434,2012JJ00,10638.0
678,A044939,A044434,2013JJ00,10927.0
679,A044939,A044434,2014JJ00,8869.0
680,A044939,A044434,2015JJ00,6611.0
681,A044939,A044434,2016JJ00,5114.0
682,A044939,A044434,2017JJ00,5110.0
683,A044939,A044434,2018JJ00,4721.0
684,A044939,A044434,2019JJ00,4225.0
685,A044939,A044434,2020JJ00,3074.0
686,A044939,A044434,2021JJ00,5013.0
687,A044939,A044434,2022JJ00,10047.0
688,A044939,A044434,2023JJ00,2998.0
689,A044939,A044434,2024JJ00,4914.0
690,A044939,A044435,1995JJ00,1966.0
691,A044939,A044435,1996JJ00,1950.0
692,A044939,A044435,1997JJ00,2060.0
693,A044939,A044435,1998JJ00,2161.0
694,A044939,A044435,1999JJ00,2386.0
695,A044939,A044435,2000JJ00,2514.0
696,A044939,A044435,2001JJ00,2808.0
697,A044939,A044435,2002JJ00,3036.0
698,A044939,A044435,2003JJ00,3243.0
699,A044939,A044435,2004JJ00,3331.0
700,A044939,A044435,2005JJ00,3382.0
701,A044939,A044435,2006JJ00,3467.0
702,A044939,A044435,2007JJ00,3414.0
703,A044939,A044435,2008JJ00,3537.0
704,A044939,A044435,2009JJ00,3762.0
705,A044939,A044435,2010JJ00,3941.0
706,A044939,A044435,2011JJ00,4182.0
707,A044939,A044435,2012JJ00,4132.0
708,A044939,A044435,2013JJ00,4334.0
709,A044939,A044435,2014JJ00,4453.0
710,A044939,A044435,2015JJ00,4613.0
711,A044939,A044435,2016JJ00,4675.0
712,A044939,A044435,2017JJ00,4840.0
713,A044939,A044435,2018JJ00,5112.0
714,A044939,A044435,2019JJ00,5217.0
715,A044939,A044435,2020JJ00,5450.0
716,A044939,A044435,2021JJ00,5768.0
717,A044939,A044435,2022JJ00,6008.0
718,A044939,A044435,2023JJ00,6497.0
719,A044939,A044435,2024JJ00,6639.0
720,A044939,A048152,1995JJ00,21077.0
721,A044939,A048152,1996JJ00,21534.0
722,A044939,A048152,1997JJ00,22196.0
723,A044939,A048152,1998JJ00,23401.0
724,A044939,A048152,1999JJ00,24157.0
725,A044939,A048152,2000JJ00,25769.0
726,A044939,A048152,2001JJ00,28020.0
727,A044939,A048152,2002JJ00,29519.0
728,A044939,A048152,2003JJ00,30200.0
729,A044939,A048152,2004JJ00,29844.0
730,A044939,A048152,2005JJ00,30830.0
731,A044939,A048152,2006JJ00,31890.0
732,A044939,A048152,2007JJ00,33720.0
733,A044939,A048152,2008JJ00,35385.0
734,A044939,A048152,2009JJ00,36775.0
735,A044939,A048152,2010JJ00,36590.0
736,A044939,A048152,2011JJ00,35870.0
737,A044939,A048152,2012JJ00,36052.0
738,A044939,A048152,2013JJ00,40944.0
739,A044939,A048152,2014JJ00,41453.0
740,A044939,A048152,2015JJ00,41834.0
741,A044939,A048152,2016JJ00,43517.0
742,A044939,A048152,2017JJ00,43762.0
743,A044939,A048152,2018JJ00,45799.0
744,A044939,A048152,2019JJ00,48372.0
745,A044939,A048152,2020JJ00,51834.0
746,A044939,A048152,2021JJ00,56113.0
747,A044939,A048152,2022JJ00,61046.0
748,A044939,A048152,2023JJ00,67235.0
749,A044939,A048152,2024JJ00,75789.0
750,A044939,A044436,1995JJ00,1563.0
751,A044939,A044436,1996JJ00,1930.0
752,A044939,A044436,1997JJ00,1900.0
753,A044939,A044436,1998JJ00,1944.0
754,A044939,A044436,1999JJ00,2015.0
755,A044939,A044436,2000JJ00,2403.0
756,A044939,A044436,2001JJ00,2730.0
757,A044939,A044436,2002JJ00,2842.0
758,A044939,A044436,2003JJ00,3112.0
759,A044939,A044436,2004JJ00,3263.0
760,A044939,A044436,2005JJ00,3359.0
761,A044939,A044436,2006JJ00,3538.0
762,A044939,A044436,2007JJ00,3814.0
763,A044939,A044436,2008JJ00,3974.0
764,A044939,A044436,2009JJ00,3841.0
765,A044939,A044436,2010JJ00,4024.0
766,A044939,A044436,2011JJ00,4487.0
767,A044939,A044436,2012JJ00,4350.0
768,A044939,A044436,2013JJ00,4399.0
769,A044939,A044436,2014JJ00,4328.0
770,A044939,A044436,2015JJ00,4765.0
771,A044939,A044436,2016JJ00,4704.0
772,A044939,A044436,2017JJ00,4764.0
773,A044939,A044436,2018JJ00,5084.0
774,A044939,A044436,2019JJ00,5185.0
775,A044939,A044436,2020JJ00,5179.0
776,A044939,A044436,2021JJ00,5649.0
777,A044939,A044436,2022JJ00,6248.0
778,A044939,A044436,2023JJ00,6689.0
779,A044939,A044436,2024JJ00,7644.0
780,A044939,A048153,1995JJ00,19514.0
781,A044939,A048153,1996JJ00,19604.0
782,A044939,A048153,1997JJ00,20296.0
783,A044939,A048153,1998JJ00,21457.0
784,A044939,A048153,1999JJ00,22142.0
785,A044939,A048153,2000JJ00,23366.0
786,A044939,A048153,2001JJ00,25290.0
787,A044939,A048153,2002JJ00,26677.0
788,A044939,A048153,2003JJ00,27088.0
789,A044939,A048153,2004JJ00,26581.0
790,A044939,A048153,2005JJ00,27471.0
791,A044939,A048153,2006JJ00,28352.0
792,A044939,A048153,2007JJ00,29906.0
793,A044939,A048153,2008JJ00,31411.0
794,A044939,A048153,2009JJ00,32934.0
795,A044939,A048153,2010JJ00,32566.0
796,A044939,A048153,2011JJ00,31383.0
797,A044939,A048153,2012JJ00,31702.0
798,A044939,A048153,2013JJ00,36545.0
799,A044939,A048153,2014JJ00,37125.0
800,A044939,A048153,2015JJ00,37069.0
801,A044939,A048153,2016JJ00,38813.0
802,A044939,A048153,2017JJ00,38998.0
803,A044939,A048153,2018JJ00,40715.0
804,A044939,A048153,2019JJ00,43187.0
805,A044939,A048153,2020JJ00,46655.0
806,A044939,A048153,2021JJ00,50464.0
807,A044939,A048153,2022JJ00,54798.0
808,A044939,A048153,2023JJ00,60546.0
809,A044939,A048153,2024JJ00,68145.0
810,A044939,A044437,1995JJ00,8921.0
811,A044939,A044437,1996JJ00,9480.0
812,A044939,A044437,1997JJ00,9614.0
813,A044939,A044437,1998JJ00,10124.0
814,A044939,A044437,1999JJ00,10270.0
815,A044939,A044437,2000JJ00,11552.0
816,A044939,A044437,2001JJ00,13141.0
817,A044939,A044437,2002JJ00,13543.0
818,A044939,A044437,2003JJ00,13686.0
819,A044939,A044437,2004JJ00,13193.0
820,A044939,A044437,2005JJ00,12716.0
821,A044939,A044437,2006JJ00,12971.0
822,A044939,A044437,2007JJ00,14129.0
823,A044939,A044437,2008JJ00,15100.0
824,A044939,A044437,2009JJ00,15733.0
825,A044939,A044437,2010JJ00,15166.0
826,A044939,A044437,2011JJ00,14460.0
827,A044939,A044437,2012JJ00,14129.0
828,A044939,A044437,2013JJ00,15840.0
829,A044939,A044437,2014JJ00,16391.0
830,A044939,A044437,2015JJ00,16092.0
831,A044939,A044437,2016JJ00,17337.0
832,A044939,A044437,2017JJ00,17040.0
833,A044939,A044437,2018JJ00,17593.0
834,A044939,A044437,2019JJ00,18251.0
835,A044939,A044437,2020JJ00,20054.0
836,A044939,A044437,2021JJ00,23134.0
837,A044939,A044437,2022JJ00,24845.0
838,A044939,A044437,2023JJ00,27747.0
839,A044939,A044437,2024JJ00,31173.0
840,A044939,A048156,1995JJ00,17642.0
841,A044939,A048156,1996JJ00,17923.0
842,A044939,A048156,1997JJ00,18630.0
843,A044939,A048156,1998JJ00,19218.0
844,A044939,A048156,1999JJ00,19685.0
845,A044939,A048156,2000JJ00,21242.0
846,A044939,A048156,2001JJ00,23199.0
847,A044939,A048156,2002JJ00,24070.0
848,A044939,A048156,2003JJ00,25063.0
849,A044939,A048156,2004JJ00,25705.0
850,A044939,A048156,2005JJ00,27844.0
851,A044939,A048156,2006JJ00,30125.0
852,A044939,A048156,2007JJ00,30743.0
853,A044939,A048156,2008JJ00,34375.0
854,A044939,A048156,2009JJ00,33134.0
855,A044939,A048156,2010JJ00,33980.0
856,A044939,A048156,2011JJ00,34851.0
857,A044939,A048156,2012JJ00,36693.0
858,A044939,A048156,2013JJ00,40365.0
859,A044939,A048156,2014JJ00,38384.0
860,A044939,A048156,2015JJ00,36966.0
861,A044939,A048156,2016JJ00,35969.0
862,A044939,A048156,2017JJ00,36672.0
863,A044939,A048156,2018JJ00,38039.0
864,A044939,A048156,2019JJ00,39563.0
865,A044939,A048156,2020JJ00,40304.0
866,A044939,A048156,2021JJ00,43760.0
867,A044939,A048156,2022JJ00,52256.0
868,A044939,A048156,2023JJ00,48983.0
869,A044939,A048156,2024JJ00,56169.0
870,A044939,A044491,1995JJ00,5470.0
871,A044939,A044491,1996JJ00,5561.0
872,A044939,A044491,1997JJ00,5702.0
873,A044939,A044491,1998JJ00,5839.0
874,A044939,A044491,1999JJ00,6043.0
875,A044939,A044491,2000JJ00,6405.0
876,A044939,A044491,2001JJ00,6785.0
877,A044939,A044491,2002JJ00,7199.0
878,A044939,A044491,2003JJ00,7512.0
879,A044939,A044491,2004JJ00,7747.0
880,A044939,A044491,2005JJ00,7974.0
881,A044939,A044491,2006JJ00,8302.0
882,A044939,A044491,2007JJ00,8640.0
883,A044939,A044491,2008JJ00,9034.0
884,A044939,A044491,2009JJ00,9278.0
885,A044939,A044491,2010JJ00,9593.0
886,A044939,A044491,2011JJ00,9832.0
887,A044939,A044491,2012JJ00,10079.0
888,A044939,A044491,2013JJ00,10559.0
889,A044939,A044491,2014JJ00,10697.0
890,A044939,A044491,2015JJ00,10841.0
891,A044939,A044491,2016JJ00,10923.0
892,A044939,A044491,2017JJ00,11220.0
893,A044939,A044491,2018JJ00,11584.0
894,A044939,A044491,2019JJ00,12013.0
895,A044939,A044491,2020JJ00,12511.0
896,A044939,A044491,2021JJ00,13166.0
897,A044939,A044491,2022JJ00,14326.0
898,A044939,A044491,2023JJ00,15308.0
899,A044939,A044491,2024JJ00,16181.0
900,A044939,A048157,1995JJ00,12172.0
901,A044939,A048157,1996JJ00,12362.0
902,A044939,A048157,1997JJ00,12928.0
903,A044939,A048157,1998JJ00,13379.0
904,A044939,A048157,1999JJ00,13642.0
905,A044939,A048157,2000JJ00,14837.0
906,A044939,A048157,2001JJ00,16414.0
907,A044939,A048157,2002JJ00,16871.0
908,A044939,A048157,2003JJ00,17551.0
909,A044939,A048157,2004JJ00,17958.0
910,A044939,A048157,2005JJ00,19870.0
911,A044939,A048157,2006JJ00,21823.0
912,A044939,A048157,2007JJ00,22103.0
913,A044939,A048157,2008JJ00,25341.0
914,A044939,A048157,2009JJ00,23856.0
915,A044939,A048157,2010JJ00,24387.0
916,A044939,A048157,2011JJ00,25019.0
917,A044939,A048157,2012JJ00,26614.0
918,A044939,A048157,2013JJ00,29806.0
919,A044939,A048157,2014JJ00,27687.0
920,A044939,A048157,2015JJ00,26125.0
921,A044939,A048157,2016JJ00,25046.0
922,A044939,A048157,2017JJ00,25452.0
923,A044939,A048157,2018JJ00,26455.0
924,A044939,A048157,2019JJ00,27550.0
925,A044939,A048157,2020JJ00,27793.0
926,A044939,A048157,2021JJ00,30594.0
927,A044939,A048157,2022JJ00,37930.0
928,A044939,A048157,2023JJ00,33675.0
929,A044939,A048157,2024JJ00,39988.0
930,A044939,A044438,1995JJ00,10596.0
931,A044939,A044438,1996JJ00,10625.0
932,A044939,A044438,1997JJ00,11116.0
933,A044939,A044438,1998JJ00,11747.0
934,A044939,A044438,1999JJ00,12248.0
935,A044939,A044438,2000JJ00,12698.0
936,A044939,A044438,2001JJ00,13662.0
937,A044939,A044438,2002JJ00,14604.0
938,A044939,A044438,2003JJ00,15157.0
939,A044939,A044438,2004JJ00,15403.0
940,A044939,A044438,2005JJ00,15571.0
941,A044939,A044438,2006JJ00,16192.0
942,A044939,A044438,2007JJ00,16732.0
943,A044939,A044438,2008JJ00,17463.0
944,A044939,A044438,2009JJ00,18368.0
945,A044939,A044438,2010JJ00,18712.0
946,A044939,A044438,2011JJ00,18767.0
947,A044939,A044438,2012JJ00,18976.0
948,A044939,A044438,2013JJ00,22008.0
949,A044939,A044438,2014JJ00,22051.0
950,A044939,A044438,2015JJ00,22225.0
951,A044939,A044438,2016JJ00,22797.0
952,A044939,A044438,2017JJ00,23436.0
953,A044939,A044438,2018JJ00,24772.0
954,A044939,A044438,2019JJ00,26236.0
955,A044939,A044438,2020JJ00,27535.0
956,A044939,A044438,2021JJ00,28525.0
957,A044939,A044438,2022JJ00,30757.0
958,A044939,A044438,2023JJ00,33562.0
959,A044939,A044438,2024JJ00,38239.0
960,A044939,A044439,1995JJ00,8136.0
961,A044939,A044439,1996JJ00,8154.0
962,A044939,A044439,1997JJ00,8604.0
963,A044939,A044439,1998JJ00,8758.0
964,A044939,A044439,1999JJ00,9191.0
965,A044939,A044439,2000JJ00,9531.0
966,A044939,A044439,2001JJ00,10274.0
967,A044939,A044439,2002JJ00,10972.0
968,A044939,A044439,2003JJ00,11358.0
969,A044939,A044439,2004JJ00,11193.0
970,A044939,A044439,2005JJ00,11284.0
971,A044939,A044439,2006JJ00,11792.0
972,A044939,A044439,2007JJ00,12133.0
973,A044939,A044439,2008JJ00,12425.0
974,A044939,A044439,2009JJ00,13198.0
975,A044939,A044439,2010JJ00,13937.0
976,A044939,A044439,2011JJ00,13815.0
977,A044939,A044439,2012JJ00,13878.0
978,A044939,A044439,2013JJ00,16168.0
979,A044939,A044439,2014JJ00,16155.0
980,A044939,A044439,2015JJ00,16343.0
981,A044939,A044439,2016JJ00,16851.0
982,A044939,A044439,2017JJ00,17142.0
983,A044939,A044439,2018JJ00,17545.0
984,A044939,A044439,2019JJ00,18706.0
985,A044939,A044439,2020JJ00,20186.0
986,A044939,A044439,2021JJ00,20761.0
987,A044939,A044439,2022JJ00,22211.0
988,A044939,A044439,2023JJ00,24408.0
989,A044939,A044439,2024JJ00,28018.0
990,A044939,A044440,1995JJ00,2460.0
991,A044939,A044440,1996JJ00,2471.0
992,A044939,A044440,1997JJ00,2512.0
993,A044939,A044440,1998JJ00,2989.0
994,A044939,A044440,1999JJ00,3057.0
995,A044939,A044440,2000JJ00,3167.0
996,A044939,A044440,2001JJ00,3388.0
997,A044939,A044440,2002JJ00,3632.0
998,A044939,A044440,2003JJ00,3799.0
999,A044939,A044440,2004JJ00,4210.0
1000,A044939,A044440,2005JJ00,4287.0
1001,A044939,A044440,2006JJ00,4400.0
1002,A044939,A044440,2007JJ00,4599.0
1003,A044939,A044440,2008JJ00,5038.0
1004,A044939,A044440,2009JJ00,5170.0
1005,A044939,A044440,2010JJ00,4775.0
1006,A044939,A044440,2011JJ00,4952.0
1007,A044939,A044440,2012JJ00,5098.0
1008,A044939,A044440,2013JJ00,5840.0
1009,A044939,A044440,2014JJ00,5896.0
1010,A044939,A044440,2015JJ00,5882.0
1011,A044939,A044440,2016JJ00,5946.0
1012,A044939,A044440,2017JJ00,6294.0
1013,A044939,A044440,2018JJ00,7227.0
1014,A044939,A044440,2019JJ00,7530.0
1015,A044939,A044440,2020JJ00,7349.0
1016,A044939,A044440,2021JJ00,7764.0
1017,A044939,A044440,2022JJ00,8546.0
1018,A044939,A044440,2023JJ00,9154.0
1019,A044939,A044440,2024JJ00,10221.0
1020,A044939,A044447,1995JJ00,62.0
1021,A044939,A044447,1996JJ00,59.0
1022,A044939,A044447,1997JJ00,59.0
1023,A044939,A044447,1998JJ00,62.0
1024,A044939,A044447,1999JJ00,92.0
1025,A044939,A044447,2000JJ00,96.0
1026,A044939,A044447,2001JJ00,105.0
1027,A044939,A044447,2002JJ00,114.0
1028,A044939,A044447,2003JJ00,120.0
1029,A044939,A044447,2004JJ00,125.0
1030,A044939,A044447,2005JJ00,127.0
1031,A044939,A044447,2006JJ00,128.0
1032,A044939,A044447,2007JJ00,133.0
1033,A044939,A044447,2008JJ00,143.0
1034,A044939,A044447,2009JJ00,151.0
1035,A044939,A044447,2010JJ00,154.0
1036,A044939,A044447,2011JJ00,171.0
1037,A044939,A044447,2012JJ00,148.0
1038,A044939,A044447,2013JJ00,214.0
1039,A044939,A044447,2014JJ00,181.0
1040,A044939,A044447,2015JJ00,284.0
1041,A044939,A044447,2016JJ00,297.0
1042,A044939,A044447,2017JJ00,246.0
1043,A044939,A044447,2018JJ00,232.0
1044,A044939,A044447,2019JJ00,223.0
1045,A044939,A044447,2020JJ00,245.0
1046,A044939,A044447,2021JJ00,263.0
1047,A044939,A044447,2022JJ00,359.0
1048,A044939,A044447,2023JJ00,478.0
1049,A044939,A044447,2024JJ00,379.0
1050,A044939,A044451,1995JJ00,-7.0
1051,A044939,A044451,1996JJ00,-7.0
1052,A044939,A044451,1997JJ00,-7.0
1053,A044939,A044451,1998JJ00,-7.0
1054,A044939,A044451,1999JJ00,-8.0
1055,A044939,A044451,2000JJ00,-10.0
1056,A044939,A044451,2001JJ00,-9.0
1057,A044939,A044451,2002JJ00,-19.0
1058,A044939,A044451,2003JJ00,-24.0
1059,A044939,A044451,2004JJ00,-83.0
1060,A044939,A044451,2005JJ00,-60.0
1061,A044939,A044451,2006JJ00,-65.0
1062,A044939,A044451,2007JJ00,-62.0
1063,A044939,A044451,2008JJ00,-64.0
1064,A044939,A044451,2009JJ00,-91.0
1065,A044939,A044451,2010JJ00,-86.0
1066,A044939,A044451,2011JJ00,-72.0
1067,A044939,A044451,2012JJ00,-57.0
1068,A044939,A044451,2013JJ00,-9.0
1069,A044939,A044451,2014JJ00,-5.0
1070,A044939,A044451,2015JJ00,-4.0
1071,A044939,A044451,2016JJ00,-3.0
1072,A044939,A044451,2017JJ00,-5.0
1073,A044939,A044451,2018JJ00,-2.0
1074,A044939,A044451,2019JJ00,-2.0
1075,A044939,A044451,2020JJ00,-60.0
1076,A044939,A044451,2021JJ00,-37.0
1077,A044939,A044451,2022JJ00,-41.0
1078,A044939,A044451,2023JJ00,-105.0
1079,A044939,A044451,2024JJ00,-124.0
1080,A044939,A048158,1995JJ00,1521.0
1081,A044939,A048158,1996JJ00,1685.0
1082,A044939,A048158,1997JJ00,1760.0
1083,A044939,A048158,1998JJ00,1577.0
1084,A044939,A048158,1999JJ00,1310.0
1085,A044939,A048158,2000JJ00,2053.0
1086,A044939,A048158,2001JJ00,2656.0
1087,A044939,A048158,2002JJ00,2172.0
1088,A044939,A048158,2003JJ00,2298.0
1089,A044939,A048158,2004JJ00,2513.0
1090,A044939,A048158,2005JJ00,4232.0
1091,A044939,A048158,2006JJ00,5568.0
1092,A044939,A048158,2007JJ00,5300.0
1093,A044939,A048158,2008JJ00,7799.0
1094,A044939,A048158,2009JJ00,5428.0
1095,A044939,A048158,2010JJ00,5607.0
1096,A044939,A048158,2011JJ00,6153.0
1097,A044939,A048158,2012JJ00,7547.0
1098,A044939,A048158,2013JJ00,7593.0
1099,A044939,A048158,2014JJ00,5460.0
1100,A044939,A048158,2015JJ00,3620.0
1101,A044939,A048158,2016JJ00,1955.0
1102,A044939,A048158,2017JJ00,1775.0
1103,A044939,A048158,2018JJ00,1453.0
1104,A044939,A048158,2019JJ00,1093.0
1105,A044939,A048158,2020JJ00,73.0
1106,A044939,A048158,2021JJ00,1843.0
1107,A044939,A048158,2022JJ00,6855.0
1108,A044939,A048158,2023JJ00,-260.0
1109,A044939,A048158,2024JJ00,1494.0
1110,A044939,A046348,1995JJ00,21647.0
1111,A044939,A046348,1996JJ00,21768.0
1112,A044939,A046348,1997JJ00,22570.0
1113,A044939,A046348,1998JJ00,24093.0
1114,A044939,A046348,1999JJ00,25060.0
1115,A044939,A046348,2000JJ00,26444.0
1116,A044939,A046348,2001JJ00,28664.0
1117,A044939,A046348,2002JJ00,30430.0
1118,A044939,A046348,2003JJ00,30759.0
1119,A044939,A046348,2004JJ00,30222.0
1120,A044939,A046348,2005JJ00,31571.0
1121,A044939,A046348,2006JJ00,33046.0
1122,A044939,A046348,2007JJ00,35867.0
1123,A044939,A046348,2008JJ00,38129.0
1124,A044939,A046348,2009JJ00,40124.0
1125,A044939,A046348,2010JJ00,39820.0
1126,A044939,A046348,2011JJ00,38707.0
1127,A044939,A046348,2012JJ00,38593.0
1128,A044939,A046348,2013JJ00,43098.0
1129,A044939,A046348,2014JJ00,44136.0
1130,A044939,A046348,2015JJ00,43909.0
1131,A044939,A046348,2016JJ00,46230.0
1132,A044939,A046348,2017JJ00,46839.0
1133,A044939,A046348,2018JJ00,48974.0
1134,A044939,A046348,2019JJ00,52107.0
1135,A044939,A046348,2020JJ00,55748.0
1136,A044939,A046348,2021JJ00,61780.0
1137,A044939,A046348,2022JJ00,66249.0
1138,A044939,A046348,2023JJ00,72288.0
1139,A044939,A046348,2024JJ00,81053.0
1140,A044939,A046349,1995JJ00,4220.0
1141,A044939,A046349,1996JJ00,4294.0
1142,A044939,A046349,1997JJ00,4303.0
1143,A044939,A046349,1998JJ00,4879.0
1144,A044939,A046349,1999JJ00,5266.0
1145,A044939,A046349,2000JJ00,5796.0
1146,A044939,A046349,2001JJ00,6229.0
1147,A044939,A046349,2002JJ00,6688.0
1148,A044939,A046349,2003JJ00,6519.0
1149,A044939,A046349,2004JJ00,6357.0
1150,A044939,A046349,2005JJ00,7009.0
1151,A044939,A046349,2006JJ00,7565.0
1152,A044939,A046349,2007JJ00,9066.0
1153,A044939,A046349,2008JJ00,10190.0
1154,A044939,A046349,2009JJ00,10904.0
1155,A044939,A046349,2010JJ00,11202.0
1156,A044939,A046349,2011JJ00,10866.0
1157,A044939,A046349,2012JJ00,10337.0
1158,A044939,A046349,2013JJ00,9937.0
1159,A044939,A046349,2014JJ00,10374.0
1160,A044939,A046349,2015JJ00,10636.0
1161,A044939,A046349,2016JJ00,11640.0
1162,A044939,A046349,2017JJ00,11656.0
1163,A044939,A046349,2018JJ00,12078.0
1164,A044939,A046349,2019JJ00,13226.0
1165,A044939,A046349,2020JJ00,14280.0
1166,A044939,A046349,2021JJ00,18089.0
1167,A044939,A046349,2022JJ00,19328.0
1168,A044939,A046349,2023JJ00,19709.0
1169,A044939,A046349,2024JJ00,22245.0
1170,A044939,A048155,1995JJ00,2087.0
1171,A044939,A048155,1996JJ00,2130.0
1172,A044939,A048155,1997JJ00,2029.0
1173,A044939,A048155,1998JJ00,2243.0
1174,A044939,A048155,1999JJ00,2348.0
1175,A044939,A048155,2000JJ00,2718.0
1176,A044939,A048155,2001JJ00,2855.0
1177,A044939,A048155,2002JJ00,2935.0
1178,A044939,A048155,2003JJ00,2848.0
1179,A044939,A048155,2004JJ00,2716.0
1180,A044939,A048155,2005JJ00,2909.0
1181,A044939,A048155,2006JJ00,2871.0
1182,A044939,A048155,2007JJ00,3105.0
1183,A044939,A048155,2008JJ00,3472.0
1184,A044939,A048155,2009JJ00,3714.0
1185,A044939,A048155,2010JJ00,3948.0
1186,A044939,A048155,2011JJ00,3542.0
1187,A044939,A048155,2012JJ00,3446.0
1188,A044939,A048155,2013JJ00,3384.0
1189,A044939,A048155,2014JJ00,3363.0
1190,A044939,A048155,2015JJ00,3796.0
1191,A044939,A048155,2016JJ00,4223.0
1192,A044939,A048155,2017JJ00,3815.0
1193,A044939,A048155,2018JJ00,3819.0
1194,A044939,A048155,2019JJ00,4306.0
1195,A044939,A048155,2020JJ00,5187.0
1196,A044939,A048155,2021JJ00,6773.0
1197,A044939,A048155,2022JJ00,7877.0
1198,A044939,A048155,2023JJ00,7967.0
1199,A044939,A048155,2024JJ00,9337.0
1200,A044939,A044478,1995JJ00,2133.0
1201,A044939,A044478,1996JJ00,2164.0
1202,A044939,A044478,1997JJ00,2274.0
1203,A044939,A044478,1998JJ00,2636.0
1204,A044939,A044478,1999JJ00,2918.0
1205,A044939,A044478,2000JJ00,3078.0
1206,A044939,A044478,2001JJ00,3374.0
1207,A044939,A044478,2002JJ00,3753.0
1208,A044939,A044478,2003JJ00,3671.0
1209,A044939,A044478,2004JJ00,3641.0
1210,A044939,A044478,2005JJ00,4100.0
1211,A044939,A044478,2006JJ00,4694.0
1212,A044939,A044478,2007JJ00,5961.0
1213,A044939,A044478,2008JJ00,6718.0
1214,A044939,A044478,2009JJ00,7190.0
1215,A044939,A044478,2010JJ00,7254.0
1216,A044939,A044478,2011JJ00,7324.0
1217,A044939,A044478,2012JJ00,6891.0
1218,A044939,A044478,2013JJ00,6553.0
1219,A044939,A044478,2014JJ00,7011.0
1220,A044939,A044478,2015JJ00,6840.0
1221,A044939,A044478,2016JJ00,7417.0
1222,A044939,A044478,2017JJ00,7841.0
1223,A044939,A044478,2018JJ00,8259.0
