ID,Landen,BedrijfstakkenBranchesSBI2008,Perioden,BuitenlandseDochterondernemingen_1,WerkzamePersonenFTE_2,Omzet_3,Personeelskosten_4,Investeringen_5
359,L006998,312200 ,2023JJ00,,,,,
360,L006998,312500 ,2021JJ00,30.0,4.0,309.0,62.0,
361,L006998,312500 ,2022JJ00,36.0,4.0,272.0,60.0,
362,L006998,312500 ,2023JJ00,43.0,5.0,288.0,75.0,17.0
363,L006998,312505 ,2021JJ00,65.0,6.0,350.0,78.0,26.0
364,L006998,312505 ,2022JJ00,52.0,4.0,,74.0,140.0
365,L006998,312505 ,2023JJ00,58.0,6.0,,86.0,18.0
366,L006998,314000 ,2021JJ00,,,,,
367,L006998,314000 ,2022JJ00,,,24.0,4.0,
368,L006998,314000 ,2023JJ00,,,27.0,3.0,
369,L006998,315200 ,2021JJ00,,,,,
370,L006998,315200 ,2022JJ00,,,,,
371,L006998,315200 ,2023JJ00,,,,,
372,L006998,315810 ,2021JJ00,42.0,5.0,787.0,136.0,
373,L006998,315810 ,2022JJ00,31.0,6.0,887.0,115.0,107.0
374,L006998,315810 ,2023JJ00,49.0,10.0,701.0,130.0,20.0
375,L006998,315800 ,2021JJ00,18.0,2.0,243.0,22.0,
376,L006998,315800 ,2022JJ00,11.0,,50.0,,3.0
377,L006998,315800 ,2023JJ00,22.0,3.0,118.0,17.0,5.0
378,L006998,317100 ,2021JJ00,14.0,3.0,528.0,111.0,13.0
379,L006998,317100 ,2022JJ00,13.0,5.0,826.0,104.0,104.0
380,L006998,317100 ,2023JJ00,21.0,7.0,566.0,109.0,16.0
381,L006998,318600 ,2021JJ00,10.0,,16.0,3.0,
382,L006998,318600 ,2022JJ00,6.0,,10.0,,
383,L006998,318600 ,2023JJ00,5.0,,17.0,4.0,
384,L006998,320000 ,2021JJ00,152.0,61.0,156799.0,4268.0,
385,L006998,320000 ,2022JJ00,4.0,15.0,986.0,143.0,
386,L006998,320000 ,2023JJ00,1.0,,169.0,43.0,
387,L006998,320700 ,2021JJ00,219.0,35.0,34486.0,2374.0,3224.0
388,L006998,320700 ,2022JJ00,162.0,25.0,11851.0,1311.0,351.0
389,L006998,320700 ,2023JJ00,136.0,25.0,10862.0,1263.0,820.0
390,L006998,323200 ,2021JJ00,25.0,3.0,614.0,110.0,391.0
391,L006998,323200 ,2022JJ00,21.0,3.0,758.0,148.0,366.0
392,L006998,323200 ,2023JJ00,40.0,2.0,644.0,153.0,251.0
393,L006998,323705 ,2021JJ00,113.0,8.0,1745.0,190.0,526.0
394,L006998,323705 ,2022JJ00,74.0,6.0,1893.0,187.0,368.0
395,L006998,323705 ,2023JJ00,61.0,2.0,627.0,79.0,364.0
396,L006998,323700 ,2021JJ00,99.0,5.0,1428.0,131.0,
397,L006998,323700 ,2022JJ00,59.0,4.0,1486.0,137.0,38.0
398,L006998,323700 ,2023JJ00,39.0,2.0,311.0,44.0,7.0
399,L006998,324600 ,2021JJ00,14.0,3.0,317.0,59.0,
400,L006998,324600 ,2022JJ00,15.0,2.0,407.0,50.0,
401,L006998,324600 ,2023JJ00,22.0,1.0,316.0,36.0,
402,L006998,328100 ,2021JJ00,11.0,15.0,1768.0,190.0,83.0
403,L006998,328100 ,2022JJ00,38.0,,1389.0,165.0,
404,L006998,328100 ,2023JJ00,4.0,1.0,281.0,15.0,
405,L006998,328105 ,2021JJ00,157.0,26.0,3881.0,595.0,764.0
406,L006998,328105 ,2022JJ00,203.0,25.0,3709.0,604.0,180.0
407,L006998,328105 ,2023JJ00,148.0,10.0,2385.0,419.0,116.0
408,L006998,330300 ,2021JJ00,147.0,11.0,2113.0,406.0,682.0
409,L006998,330300 ,2022JJ00,165.0,,2321.0,439.0,
410,L006998,330300 ,2023JJ00,144.0,9.0,2104.0,403.0,
411,L006998,332900 ,2021JJ00,54.0,25.0,14205.0,1489.0,839.0
412,L006998,332900 ,2022JJ00,70.0,28.0,17853.0,1811.0,679.0
413,L006998,332900 ,2023JJ00,87.0,28.0,17975.0,1803.0,434.0
414,L006998,334800 ,2021JJ00,137.0,27.0,4980.0,1072.0,120.0
415,L006998,334800 ,2022JJ00,117.0,26.0,5382.0,1208.0,107.0
416,L006998,334800 ,2023JJ00,121.0,25.0,4842.0,1153.0,64.0
417,L006998,336500 ,2021JJ00,212.0,26.0,10152.0,1915.0,368.0
418,L006998,336500 ,2022JJ00,218.0,29.0,11419.0,2266.0,305.0
419,L006998,336500 ,2023JJ00,199.0,24.0,10241.0,2292.0,468.0
420,L006998,339200 ,2021JJ00,10.0,2.0,248.0,34.0,6.0
421,L006998,339200 ,2022JJ00,315.0,126.0,114985.0,6594.0,3155.0
422,L006998,339200 ,2023JJ00,86.0,131.0,154906.0,9843.0,3203.0
423,L006998,339205 ,2021JJ00,45.0,7.0,1082.0,158.0,14.0
424,L006998,339205 ,2022JJ00,365.0,130.0,116351.0,6734.0,3162.0
425,L006998,339205 ,2023JJ00,123.0,135.0,156139.0,9973.0,3218.0
426,L006998,340200 ,2021JJ00,35.0,5.0,834.0,124.0,8.0
427,L006998,340200 ,2022JJ00,50.0,5.0,1366.0,140.0,7.0
428,L006998,340200 ,2023JJ00,37.0,5.0,1233.0,130.0,15.0
429,L006998,341600 ,2021JJ00,20.0,3.0,30.0,79.0,6.0
430,L006998,341600 ,2022JJ00,11.0,3.0,65.0,61.0,
431,L006998,341600 ,2023JJ00,20.0,,83.0,18.0,
432,L006998,342400 ,2021JJ00,144.0,29.0,6458.0,1153.0,315.0
433,L006998,342400 ,2022JJ00,74.0,6.0,1775.0,253.0,
434,L006998,342400 ,2023JJ00,46.0,4.0,888.0,173.0,
435,L006998,344400 ,2021JJ00,161.0,28.0,9482.0,752.0,181.0
436,L006998,344400 ,2022JJ00,164.0,22.0,,558.0,59.0
437,L006998,344400 ,2023JJ00,150.0,8.0,,598.0,59.0
438,L006998,346600 ,2021JJ00,62.0,,1432.0,27.0,64.0
439,L006998,346600 ,2022JJ00,79.0,1.0,,52.0,72.0
440,L006998,346600 ,2023JJ00,113.0,3.0,4084.0,121.0,113.0
441,L006998,346700 ,2021JJ00,62.0,,1432.0,27.0,64.0
442,L006998,346700 ,2022JJ00,79.0,1.0,,52.0,72.0
443,L006998,346700 ,2023JJ00,113.0,3.0,4084.0,121.0,113.0
444,L006998,348000 ,2021JJ00,25.0,1.0,241.0,28.0,
445,L006998,348000 ,2022JJ00,65.0,3.0,,194.0,92.0
446,L006998,348000 ,2023JJ00,57.0,2.0,903.0,70.0,545.0
447,L006998,348100 ,2021JJ00,,,,,
448,L006998,348100 ,2022JJ00,,,21.0,,
449,L006998,348100 ,2023JJ00,,,20.0,,
450,L006998,348400 ,2021JJ00,,,,,
451,L006998,348400 ,2022JJ00,,,,,
452,L006998,348400 ,2023JJ00,,,,,
453,L006998,348700 ,2021JJ00,13.0,,212.0,22.0,38.0
454,L006998,348700 ,2022JJ00,47.0,2.0,1308.0,185.0,
455,L006998,348700 ,2023JJ00,39.0,1.0,873.0,63.0,
456,L006998,349700 ,2021JJ00,,,,,
457,L006998,349700 ,2022JJ00,,,,,
458,L006998,349700 ,2023JJ00,,,,,
459,L006998,350000 ,2021JJ00,167.0,19.0,6739.0,1221.0,662.0
460,L006998,350000 ,2022JJ00,163.0,15.0,6285.0,1091.0,
461,L006998,350000 ,2023JJ00,208.0,15.0,10200.0,1135.0,488.0
462,L006998,350100 ,2021JJ00,38.0,9.0,3072.0,611.0,399.0
463,L006998,350100 ,2022JJ00,49.0,7.0,3156.0,542.0,118.0
464,L006998,350100 ,2023JJ00,98.0,7.0,5747.0,596.0,258.0
465,L006998,350600 ,2021JJ00,91.0,9.0,3397.0,551.0,238.0
466,L006998,350600 ,2022JJ00,74.0,7.0,3017.0,524.0,195.0
467,L006998,350600 ,2023JJ00,83.0,7.0,4367.0,527.0,220.0
468,L006998,351900 ,2021JJ00,38.0,1.0,270.0,60.0,24.0
469,L006998,351900 ,2022JJ00,40.0,1.0,112.0,25.0,
470,L006998,351900 ,2023JJ00,27.0,,86.0,13.0,10.0
471,L006998,354200 ,2021JJ00,2522.0,454.0,331711.0,18003.0,7930.0
472,L006998,354200 ,2022JJ00,2779.0,487.0,483070.0,21518.0,6557.0
473,L006998,354200 ,2023JJ00,2524.0,421.0,618939.0,20538.0,5413.0
474,L006998,354300 ,2021JJ00,37.0,1.0,1015.0,60.0,1.0
475,L006998,354300 ,2022JJ00,103.0,6.0,14202.0,409.0,6.0
476,L006998,354300 ,2023JJ00,124.0,9.0,31211.0,710.0,51.0
477,L006998,356900 ,2021JJ00,2150.0,136.0,261726.0,9086.0,4078.0
478,L006998,356900 ,2022JJ00,2282.0,144.0,384175.0,10161.0,3750.0
479,L006998,356900 ,2023JJ00,2064.0,109.0,508849.0,9648.0,2810.0
480,L006998,371600 ,2021JJ00,335.0,318.0,68969.0,8856.0,3851.0
481,L006998,371600 ,2022JJ00,395.0,337.0,84693.0,10948.0,2801.0
482,L006998,371600 ,2023JJ00,336.0,303.0,78878.0,10180.0,2552.0
483,L006998,383100 ,2021JJ00,677.0,59.0,12777.0,3031.0,973.0
484,L006998,383100 ,2022JJ00,640.0,51.0,12208.0,3118.0,1146.0
485,L006998,383100 ,2023JJ00,623.0,49.0,10222.0,2383.0,1067.0
486,L006998,383200 ,2021JJ00,171.0,27.0,5791.0,1609.0,
487,L006998,383200 ,2022JJ00,155.0,19.0,4463.0,1318.0,107.0
488,L006998,383200 ,2023JJ00,120.0,18.0,1825.0,549.0,74.0
489,L006998,384900 ,2021JJ00,135.0,2.0,999.0,106.0,97.0
490,L006998,384900 ,2022JJ00,146.0,3.0,1353.0,174.0,154.0
491,L006998,384900 ,2023JJ00,155.0,3.0,1746.0,268.0,156.0
492,L006998,386300 ,2021JJ00,20.0,1.0,326.0,58.0,
493,L006998,386300 ,2022JJ00,28.0,1.0,435.0,53.0,
494,L006998,386300 ,2023JJ00,24.0,1.0,277.0,52.0,
495,L006998,386800 ,2021JJ00,320.0,20.0,2696.0,921.0,747.0
496,L006998,386800 ,2022JJ00,281.0,22.0,3064.0,1186.0,772.0
497,L006998,386800 ,2023JJ00,298.0,21.0,3771.0,1209.0,812.0
498,L006998,388400 ,2021JJ00,31.0,8.0,2964.0,337.0,33.0
499,L006998,388400 ,2022JJ00,29.0,6.0,2892.0,387.0,44.0
500,L006998,388400 ,2023JJ00,26.0,5.0,2602.0,305.0,15.0
501,L006998,389100 ,2021JJ00,88.0,7.0,590.0,151.0,96.0
502,L006998,389100 ,2022JJ00,111.0,7.0,816.0,189.0,117.0
503,L006998,389100 ,2023JJ00,88.0,11.0,818.0,188.0,702.0
504,L006998,389200 ,2021JJ00,73.0,4.0,411.0,117.0,95.0
505,L006998,389200 ,2022JJ00,95.0,,,,106.0
506,L006998,389200 ,2023JJ00,72.0,,,,696.0
507,L006998,390500 ,2021JJ00,15.0,3.0,179.0,34.0,1.0
508,L006998,390500 ,2022JJ00,16.0,,,,11.0
509,L006998,390500 ,2023JJ00,16.0,,,,5.0
510,L006998,391600 ,2021JJ00,835.0,53.0,9927.0,2743.0,1868.0
511,L006998,391600 ,2022JJ00,910.0,59.0,11710.0,3608.0,2102.0
512,L006998,391600 ,2023JJ00,920.0,57.0,10976.0,3388.0,1355.0
513,L006998,391700 ,2021JJ00,150.0,12.0,3642.0,1336.0,130.0
514,L006998,391700 ,2022JJ00,122.0,13.0,,1571.0,
515,L006998,391700 ,2023JJ00,128.0,14.0,,1645.0,
516,L006998,800021 ,2021JJ00,28.0,,118.0,4.0,
517,L006998,800021 ,2022JJ00,53.0,,158.0,6.0,
518,L006998,800021 ,2023JJ00,2.0,,4.0,1.0,
519,L006998,392600 ,2021JJ00,,,,,
520,L006998,392600 ,2022JJ00,,,,,
521,L006998,392600 ,2023JJ00,,,,,
522,L006998,393600 ,2021JJ00,,,,,
523,L006998,393600 ,2022JJ00,,,,,
524,L006998,393600 ,2023JJ00,,,,,
525,L006998,394100 ,2021JJ00,90.0,17.0,3838.0,388.0,1247.0
526,L006998,394100 ,2022JJ00,112.0,19.0,4321.0,485.0,1410.0
527,L006998,394100 ,2023JJ00,82.0,20.0,4118.0,442.0,891.0
528,L006998,395005 ,2021JJ00,568.0,23.0,2329.0,1015.0,490.0
529,L006998,395005 ,2022JJ00,624.0,27.0,,1546.0,
530,L006998,395005 ,2023JJ00,708.0,24.0,,1299.0,262.0
531,L006998,395000 ,2021JJ00,489.0,22.0,2151.0,950.0,488.0
532,L006998,395000 ,2022JJ00,542.0,26.0,3000.0,1490.0,
533,L006998,395000 ,2023JJ00,642.0,21.0,2511.0,1227.0,258.0
534,L006998,395600 ,2021JJ00,78.0,1.0,179.0,65.0,2.0
535,L006998,395600 ,2022JJ00,81.0,1.0,,56.0,
536,L006998,395600 ,2023JJ00,66.0,2.0,,72.0,4.0
537,L006998,396300 ,2021JJ00,344.0,38.0,42729.0,3394.0,702.0
538,L006998,396300 ,2022JJ00,499.0,42.0,50511.0,3978.0,537.0
539,L006998,396300 ,2023JJ00,500.0,37.0,36165.0,3430.0,407.0
540,L006998,396400 ,2021JJ00,138.0,16.0,9634.0,1990.0,505.0
541,L006998,396400 ,2022JJ00,197.0,20.0,9587.0,2292.0,287.0
542,L006998,396400 ,2023JJ00,153.0,13.0,9318.0,1576.0,190.0
543,L006998,398700 ,2021JJ00,21.0,12.0,29320.0,808.0,4.0
544,L006998,398700 ,2022JJ00,34.0,11.0,36878.0,880.0,
545,L006998,398700 ,2023JJ00,34.0,10.0,20445.0,914.0,
546,L006998,400200 ,2021JJ00,185.0,10.0,3775.0,595.0,193.0
547,L006998,400200 ,2022JJ00,269.0,12.0,4046.0,806.0,
548,L006998,400200 ,2023JJ00,312.0,14.0,6402.0,940.0,
549,L006998,402000 ,2021JJ00,272.0,2.0,1518.0,84.0,2572.0
550,L006998,402000 ,2022JJ00,347.0,4.0,1493.0,145.0,2012.0
551,L006998,402000 ,2023JJ00,243.0,4.0,1398.0,134.0,658.0
552,L006998,402100 ,2021JJ00,272.0,2.0,1518.0,84.0,2572.0
553,L006998,402100 ,2022JJ00,347.0,4.0,1493.0,145.0,2012.0
554,L006998,402100 ,2023JJ00,243.0,4.0,1398.0,134.0,658.0
555,L006998,403300 ,2021JJ00,1367.0,76.0,14623.0,4874.0,843.0
556,L006998,403300 ,2022JJ00,1497.0,88.0,18543.0,5462.0,716.0
557,L006998,403300 ,2023JJ00,1358.0,81.0,19625.0,6061.0,1322.0
558,L006998,403400 ,2021JJ00,54.0,11.0,275.0,195.0,16.0
559,L006998,403400 ,2022JJ00,56.0,,317.0,229.0,
560,L006998,403400 ,2023JJ00,56.0,1.0,123.0,68.0,
561,L006998,403405 ,2021JJ00,1190.0,68.0,13285.0,4198.0,728.0
562,L006998,403405 ,2022JJ00,1270.0,77.0,16910.0,4572.0,671.0
563,L006998,403405 ,2023JJ00,1145.0,67.0,18388.0,4969.0,1242.0
564,L006998,404900 ,2021JJ00,352.0,11.0,3681.0,817.0,666.0
565,L006998,404900 ,2022JJ00,463.0,,4791.0,1193.0,589.0
566,L006998,404900 ,2023JJ00,471.0,13.0,4377.0,1216.0,305.0
567,L006998,405900 ,2021JJ00,784.0,46.0,9329.0,3186.0,46.0
568,L006998,405900 ,2022JJ00,750.0,51.0,11803.0,3150.0,
569,L006998,405900 ,2023JJ00,619.0,52.0,13889.0,3685.0,
570,L006998,406800 ,2021JJ00,45.0,5.0,746.0,501.0,
571,L006998,406800 ,2022JJ00,84.0,6.0,742.0,615.0,34.0
572,L006998,406800 ,2023JJ00,60.0,9.0,583.0,954.0,69.0
573,L006998,408105 ,2021JJ00,132.0,3.0,592.0,175.0,
574,L006998,408105 ,2022JJ00,144.0,5.0,891.0,275.0,10.0
575,L006998,408105 ,2023JJ00,152.0,5.0,654.0,137.0,11.0
576,L006998,408100 ,2021JJ00,78.0,1.0,520.0,147.0,
577,L006998,408100 ,2022JJ00,88.0,3.0,808.0,248.0,
578,L006998,408100 ,2023JJ00,124.0,2.0,570.0,118.0,10.0
579,L006998,408700 ,2021JJ00,,,,,3.0
580,L006998,408700 ,2022JJ00,,,69.0,,1.0
581,L006998,408700 ,2023JJ00,28.0,3.0,84.0,19.0,1.0
582,L006998,409900 ,2021JJ00,,,,,
583,L006998,409900 ,2022JJ00,,,,,
584,L006998,409900 ,2023JJ00,,,,,
585,L006998,410200 ,2021JJ00,900.0,177.0,29091.0,4748.0,4479.0
586,L006998,410200 ,2022JJ00,846.0,179.0,31028.0,5745.0,4046.0
587,L006998,410200 ,2023JJ00,859.0,180.0,30085.0,5822.0,4182.0
588,L006998,410300 ,2021JJ00,138.0,8.0,4774.0,577.0,3441.0
589,L006998,410300 ,2022JJ00,99.0,7.0,4195.0,546.0,2982.0
590,L006998,410300 ,2023JJ00,139.0,8.0,8172.0,614.0,3669.0
591,L006998,800010 ,2021JJ00,761.0,170.0,24318.0,4171.0,1039.0
592,L006998,800010 ,2022JJ00,746.0,172.0,26833.0,5199.0,1064.0
593,L006998,800010 ,2023JJ00,720.0,172.0,21914.0,5208.0,513.0
594,L006998,412700 ,2021JJ00,282.0,35.0,12465.0,2377.0,45.0
595,L006998,412700 ,2022JJ00,267.0,35.0,13594.0,2737.0,28.0
596,L006998,412700 ,2023JJ00,241.0,31.0,12048.0,2514.0,17.0
597,L006998,413700 ,2021JJ00,76.0,10.0,454.0,376.0,
598,L006998,413700 ,2022JJ00,62.0,11.0,952.0,548.0,9.0
599,L006998,413700 ,2023JJ00,68.0,13.0,1430.0,642.0,16.0
600,L006998,414300 ,2021JJ00,9.0,2.0,58.0,61.0,
601,L006998,414300 ,2022JJ00,9.0,,118.0,,
602,L006998,414300 ,2023JJ00,9.0,,133.0,,
603,L006998,415000 ,2021JJ00,15.0,15.0,970.0,255.0,59.0
604,L006998,415000 ,2022JJ00,22.0,,358.0,,
605,L006998,415000 ,2023JJ00,15.0,,412.0,,18.0
606,L006998,415900 ,2021JJ00,378.0,107.0,10371.0,1101.0,931.0
607,L006998,415900 ,2022JJ00,387.0,115.0,11812.0,1583.0,1010.0
608,L006998,415900 ,2023JJ00,387.0,118.0,7890.0,1684.0,461.0
609,L006998,419000 ,2021JJ00,49.0,1.0,82.0,27.0,2.0
610,L006998,419000 ,2022JJ00,40.0,,123.0,44.0,
611,L006998,419000 ,2023JJ00,64.0,2.0,122.0,45.0,6.0
612,L006998,419100 ,2021JJ00,49.0,1.0,82.0,27.0,2.0
613,L006998,419100 ,2022JJ00,40.0,,123.0,44.0,
614,L006998,419100 ,2023JJ00,64.0,2.0,122.0,45.0,6.0
615,L006998,422400 ,2021JJ00,22.0,1.0,192.0,82.0,
616,L006998,422400 ,2022JJ00,35.0,1.0,96.0,52.0,
617,L006998,422400 ,2023JJ00,48.0,1.0,80.0,69.0,
618,L006998,422500 ,2021JJ00,22.0,1.0,192.0,82.0,
619,L006998,422500 ,2022JJ00,35.0,1.0,96.0,52.0,
620,L006998,422500 ,2023JJ00,48.0,1.0,80.0,69.0,
621,L006998,425300 ,2021JJ00,,,,,
622,L006998,425300 ,2022JJ00,,,,,
623,L006998,425300 ,2023JJ00,,,,,
624,L006998,425305 ,2021JJ00,,,,,
625,L006998,425305 ,2022JJ00,,,,,
626,L006998,425305 ,2023JJ00,,,,,
627,L006998,426600 ,2021JJ00,,,,,
628,L006998,426600 ,2022JJ00,,,,,
629,L006998,426600 ,2023JJ00,,,,,
630,L006998,428100 ,2021JJ00,26.0,1.0,242.0,41.0,10.0
631,L006998,428100 ,2022JJ00,70.0,1.0,250.0,49.0,4.0
632,L006998,428100 ,2023JJ00,24.0,1.0,255.0,43.0,11.0
633,L006998,428200 ,2021JJ00,7.0,,,,
634,L006998,428200 ,2022JJ00,,,,,
635,L006998,428200 ,2023JJ00,,,,,
636,L006998,429300 ,2021JJ00,,,,,
637,L006998,429300 ,2022JJ00,,,,,
638,L006998,429300 ,2023JJ00,,,,,
639,L006998,430600 ,2021JJ00,,,,,
640,L006998,430600 ,2022JJ00,,,,,
641,L006998,430600 ,2023JJ00,,,,,
642,L006998,431100 ,2021JJ00,15.0,,,8.0,8.0
643,L006998,431100 ,2022JJ00,40.0,,11.0,4.0,
644,L006998,431100 ,2023JJ00,21.0,,60.0,12.0,
645,L006998,435500 ,2021JJ00,10.0,,4.0,2.0,
646,L006998,435500 ,2022JJ00,12.0,,6.0,4.0,
647,L006998,435500 ,2023JJ00,14.0,,7.0,5.0,
648,L006998,435600 ,2021JJ00,,,,,
649,L006998,435600 ,2022JJ00,,,,,
650,L006998,435600 ,2023JJ00,,,,,
651,L006998,437500 ,2021JJ00,,,,,
652,L006998,437500 ,2022JJ00,,,,,
653,L006998,437500 ,2023JJ00,,,,,
654,L006998,438600 ,2021JJ00,,,,,
655,L006998,438600 ,2022JJ00,,,,,
656,L006998,438600 ,2023JJ00,,,,,
657,L006998,441000 ,2021JJ00,,,,,
658,L006998,441000 ,2022JJ00,,,,,
659,L006998,441000 ,2023JJ00,,,,,
660,L007935,305700 ,2021JJ00,60.0,1.0,1095.0,49.0,
661,L007935,305700 ,2022JJ00,44.0,1.0,204.0,37.0,43.0
662,L007935,305700 ,2023JJ00,38.0,1.0,179.0,38.0,32.0
663,L007935,800012 ,2021JJ00,10808.0,702.0,251339.0,32899.0,24206.0
664,L007935,800012 ,2022JJ00,12310.0,849.0,389426.0,42491.0,26084.0
665,L007935,800012 ,2023JJ00,11885.0,800.0,414283.0,42324.0,24451.0
666,L007935,305800 ,2021JJ00,11.0,,829.0,7.0,
667,L007935,305800 ,2022JJ00,2.0,,,4.0,
668,L007935,305800 ,2023JJ00,2.0,,,17.0,
669,L007935,306300 ,2021JJ00,35.0,1.0,199.0,33.0,33.0
670,L007935,306300 ,2022JJ00,31.0,1.0,115.0,22.0,26.0
671,L007935,306300 ,2023JJ00,18.0,,90.0,16.0,24.0
672,L007935,307000 ,2021JJ00,14.0,,67.0,9.0,15.0
673,L007935,307000 ,2022JJ00,11.0,,44.0,11.0,
674,L007935,307000 ,2023JJ00,17.0,,32.0,6.0,
675,L007935,307500 ,2021JJ00,1898.0,199.0,80179.0,9316.0,3359.0
676,L007935,307500 ,2022JJ00,2151.0,312.0,181578.0,16457.0,5563.0
677,L007935,307500 ,2023JJ00,1804.0,257.0,177051.0,14667.0,4807.0
678,L007935,307610 ,2021JJ00,461.0,62.0,23928.0,3053.0,1045.0
679,L007935,307610 ,2022JJ00,474.0,63.0,29441.0,3430.0,1310.0
680,L007935,307610 ,2023JJ00,363.0,56.0,29668.0,3270.0,1461.0
681,L007935,307600 ,2021JJ00,391.0,37.0,16094.0,1767.0,573.0
682,L007935,307600 ,2022JJ00,385.0,36.0,19704.0,1889.0,631.0
683,L007935,307600 ,2023JJ00,310.0,32.0,19349.0,1635.0,727.0
684,L007935,311300 ,2021JJ00,70.0,25.0,7835.0,1286.0,472.0
685,L007935,311300 ,2022JJ00,89.0,27.0,9736.0,1541.0,680.0
686,L007935,311300 ,2023JJ00,52.0,24.0,10319.0,1636.0,734.0
687,L007935,312200 ,2021JJ00,,,,,
688,L007935,312200 ,2022JJ00,,,,,
689,L007935,312200 ,2023JJ00,,,,,
690,L007935,312500 ,2021JJ00,29.0,3.0,261.0,57.0,3.0
691,L007935,312500 ,2022JJ00,31.0,2.0,268.0,50.0,8.0
692,L007935,312500 ,2023JJ00,62.0,3.0,313.0,73.0,14.0
693,L007935,312505 ,2021JJ00,58.0,4.0,348.0,79.0,13.0
694,L007935,312505 ,2022JJ00,50.0,3.0,327.0,64.0,11.0
695,L007935,312505 ,2023JJ00,100.0,4.0,410.0,101.0,17.0
696,L007935,314000 ,2021JJ00,,,,,
697,L007935,314000 ,2022JJ00,,,,4.0,
698,L007935,314000 ,2023JJ00,,,29.0,7.0,
699,L007935,315200 ,2021JJ00,,,,,
700,L007935,315200 ,2022JJ00,,,,,
701,L007935,315200 ,2023JJ00,,,,,
702,L007935,315810 ,2021JJ00,84.0,5.0,896.0,194.0,
703,L007935,315810 ,2022JJ00,110.0,6.0,1446.0,253.0,72.0
704,L007935,315810 ,2023JJ00,130.0,6.0,1640.0,332.0,131.0
705,L007935,315800 ,2021JJ00,35.0,1.0,203.0,31.0,
706,L007935,315800 ,2022JJ00,40.0,,673.0,,22.0
707,L007935,315800 ,2023JJ00,54.0,2.0,403.0,60.0,23.0
708,L007935,317100 ,2021JJ00,26.0,2.0,387.0,87.0,20.0
709,L007935,317100 ,2022JJ00,25.0,1.0,384.0,78.0,12.0
710,L007935,317100 ,2023JJ00,24.0,3.0,866.0,186.0,69.0
711,L007935,318600 ,2021JJ00,22.0,2.0,307.0,76.0,
712,L007935,318600 ,2022JJ00,45.0,,389.0,,
713,L007935,318600 ,2023JJ00,52.0,2.0,371.0,86.0,
714,L007935,320000 ,2021JJ00,47.0,12.0,28537.0,699.0,
715,L007935,320000 ,2022JJ00,7.0,1.0,5495.0,44.0,
716,L007935,320000 ,2023JJ00,,,,,
717,L007935,320700 ,2021JJ00,102.0,11.0,5885.0,640.0,97.0
718,L007935,320700 ,2022JJ00,87.0,9.0,3627.0,558.0,79.0
719,L007935,320700 ,2023JJ00,84.0,9.0,3583.0,546.0,73.0
720,L007935,323200 ,2021JJ00,23.0,1.0,148.0,45.0,74.0
721,L007935,323200 ,2022JJ00,53.0,4.0,2305.0,210.0,123.0
722,L007935,323200 ,2023JJ00,46.0,2.0,288.0,119.0,58.0
723,L007935,323705 ,2021JJ00,118.0,5.0,896.0,162.0,62.0
724,L007935,323705 ,2022JJ00,91.0,4.0,921.0,171.0,63.0
725,L007935,323705 ,2023JJ00,67.0,4.0,827.0,144.0,40.0
726,L007935,323700 ,2021JJ00,108.0,5.0,705.0,145.0,
727,L007935,323700 ,2022JJ00,83.0,4.0,654.0,154.0,
728,L007935,323700 ,2023JJ00,60.0,3.0,631.0,130.0,
729,L007935,324600 ,2021JJ00,10.0,,191.0,17.0,
730,L007935,324600 ,2022JJ00,8.0,,266.0,17.0,
731,L007935,324600 ,2023JJ00,6.0,,195.0,14.0,
732,L007935,328100 ,2021JJ00,42.0,3.0,2519.0,157.0,80.0
733,L007935,328100 ,2022JJ00,79.0,,2632.0,201.0,
734,L007935,328100 ,2023JJ00,22.0,2.0,1228.0,122.0,
735,L007935,328105 ,2021JJ00,306.0,19.0,5929.0,797.0,214.0
736,L007935,328105 ,2022JJ00,402.0,22.0,6559.0,949.0,324.0
737,L007935,328105 ,2023JJ00,310.0,18.0,4980.0,850.0,293.0
738,L007935,330300 ,2021JJ00,264.0,16.0,3410.0,640.0,134.0
739,L007935,330300 ,2022JJ00,323.0,,3927.0,748.0,
740,L007935,330300 ,2023JJ00,288.0,16.0,3751.0,728.0,
741,L007935,332900 ,2021JJ00,40.0,3.0,204.0,323.0,16.0
742,L007935,332900 ,2022JJ00,53.0,4.0,288.0,353.0,32.0
743,L007935,332900 ,2023JJ00,62.0,4.0,304.0,375.0,33.0
744,L007935,334800 ,2021JJ00,75.0,12.0,1998.0,492.0,35.0
745,L007935,334800 ,2022JJ00,68.0,11.0,2165.0,528.0,42.0
746,L007935,334800 ,2023JJ00,59.0,11.0,2125.0,560.0,67.0
747,L007935,336500 ,2021JJ00,180.0,11.0,2893.0,645.0,67.0
748,L007935,336500 ,2022JJ00,209.0,14.0,3031.0,737.0,271.0
749,L007935,336500 ,2023JJ00,161.0,12.0,2931.0,746.0,210.0
750,L007935,339200 ,2021JJ00,29.0,3.0,476.0,107.0,20.0
751,L007935,339200 ,2022JJ00,142.0,124.0,117135.0,7133.0,1794.0
752,L007935,339200 ,2023JJ00,60.0,113.0,126742.0,6938.0,2251.0
753,L007935,339205 ,2021JJ00,52.0,6.0,1387.0,206.0,27.0
754,L007935,339205 ,2022JJ00,188.0,127.0,118202.0,7254.0,1800.0
