ID,Marges,Kenmerken,MateVanEenzaamheid,Perioden,Eenzaamheid_1,SocialeEenzaamheid_2,EmotioneleEenzaamheid_3
2034,MBG0095,1018850,A052502,2024JJ00,33.6,31.4,34.5
2035,MBG0095,1018850,A052503,2019JJ00,13.1,16.3,10.5
2036,MBG0095,1018850,A052503,2021JJ00,14.8,18.8,14.7
2037,MBG0095,1018850,A052503,2022JJ00,14.9,19.0,12.9
2038,MBG0095,1018850,A052503,2023JJ00,14.2,19.0,13.2
2039,MBG0095,1018850,A052503,2024JJ00,13.7,18.1,13.8
2040,MBG0095,1018905,A052501,2019JJ00,67.7,61.8,68.3
2041,MBG0095,1018905,A052501,2021JJ00,60.0,60.6,54.8
2042,MBG0095,1018905,A052501,2022JJ00,61.2,59.3,59.5
2043,MBG0095,1018905,A052501,2023JJ00,63.4,59.3,61.7
2044,MBG0095,1018905,A052501,2024JJ00,62.0,58.5,63.4
2045,MBG0095,1018905,A052502,2019JJ00,27.8,30.7,27.6
2046,MBG0095,1018905,A052502,2021JJ00,33.3,30.5,38.7
2047,MBG0095,1018905,A052502,2022JJ00,31.7,31.0,33.4
2048,MBG0095,1018905,A052502,2023JJ00,29.8,32.1,31.7
2049,MBG0095,1018905,A052502,2024JJ00,31.5,31.1,30.6
2050,MBG0095,1018905,A052503,2019JJ00,9.9,13.2,9.5
2051,MBG0095,1018905,A052503,2021JJ00,12.8,15.0,12.7
2052,MBG0095,1018905,A052503,2022JJ00,12.4,15.1,12.5
2053,MBG0095,1018905,A052503,2023JJ00,12.2,14.1,12.1
2054,MBG0095,1018905,A052503,2024JJ00,12.0,16.1,11.5
2055,MBG0095,1018955,A052501,2019JJ00,70.0,64.4,70.3
2056,MBG0095,1018955,A052501,2021JJ00,59.4,59.9,54.2
2057,MBG0095,1018955,A052501,2022JJ00,65.4,61.6,63.7
2058,MBG0095,1018955,A052501,2023JJ00,63.6,60.4,63.7
2059,MBG0095,1018955,A052501,2024JJ00,68.3,61.7,66.6
2060,MBG0095,1018955,A052502,2019JJ00,26.5,28.3,26.9
2061,MBG0095,1018955,A052502,2021JJ00,36.3,32.1,42.2
2062,MBG0095,1018955,A052502,2022JJ00,29.5,31.8,31.6
2063,MBG0095,1018955,A052502,2023JJ00,31.3,31.7,30.1
2064,MBG0095,1018955,A052502,2024JJ00,29.2,31.9,31.3
2065,MBG0095,1018955,A052503,2019JJ00,10.6,14.7,9.9
2066,MBG0095,1018955,A052503,2021JJ00,13.0,16.9,12.4
2067,MBG0095,1018955,A052503,2022JJ00,12.1,13.9,12.0
2068,MBG0095,1018955,A052503,2023JJ00,12.4,15.4,13.5
2069,MBG0095,1018955,A052503,2024JJ00,9.8,14.1,9.6
2070,MBG0095,1019005,A052501,2019JJ00,70.0,64.4,68.4
2071,MBG0095,1019005,A052501,2021JJ00,65.5,65.2,61.2
2072,MBG0095,1019005,A052501,2022JJ00,65.8,63.1,65.0
2073,MBG0095,1019005,A052501,2023JJ00,64.5,60.4,64.1
2074,MBG0095,1019005,A052501,2024JJ00,65.8,60.9,67.2
2075,MBG0095,1019005,A052502,2019JJ00,27.9,30.8,29.2
2076,MBG0095,1019005,A052502,2021JJ00,30.4,26.8,34.9
2077,MBG0095,1019005,A052502,2022JJ00,30.4,30.4,30.9
2078,MBG0095,1019005,A052502,2023JJ00,30.1,31.5,29.7
2079,MBG0095,1019005,A052502,2024JJ00,31.4,31.4,29.9
2080,MBG0095,1019005,A052503,2019JJ00,7.9,10.9,8.4
2081,MBG0095,1019005,A052503,2021JJ00,10.6,14.7,10.6
2082,MBG0095,1019005,A052503,2022JJ00,9.8,12.7,10.2
2083,MBG0095,1019005,A052503,2023JJ00,11.7,14.6,12.6
2084,MBG0095,1019005,A052503,2024JJ00,8.9,14.3,9.1
2085,MBG0095,1019052,A052501,2019JJ00,71.7,65.7,71.4
2086,MBG0095,1019052,A052501,2021JJ00,64.2,62.4,61.4
2087,MBG0095,1019052,A052501,2022JJ00,64.0,59.5,65.3
2088,MBG0095,1019052,A052501,2023JJ00,66.1,62.6,64.7
2089,MBG0095,1019052,A052501,2024JJ00,62.6,60.3,63.7
2090,MBG0095,1019052,A052502,2019JJ00,28.0,31.0,29.2
2091,MBG0095,1019052,A052502,2021JJ00,33.9,34.3,38.5
2092,MBG0095,1019052,A052502,2022JJ00,35.6,35.9,32.9
2093,MBG0095,1019052,A052502,2023JJ00,34.4,35.1,33.2
2094,MBG0095,1019052,A052502,2024JJ00,35.8,33.0,33.5
2095,MBG0095,1019052,A052503,2019JJ00,10.0,13.7,9.1
2096,MBG0095,1019052,A052503,2021JJ00,14.0,15.5,12.2
2097,MBG0095,1019052,A052503,2022JJ00,11.2,16.0,12.9
2098,MBG0095,1019052,A052503,2023JJ00,10.3,13.4,13.4
2099,MBG0095,1019052,A052503,2024JJ00,13.1,18.5,14.5
2100,MBG0095,A028717,A052501,2019JJ00,57.0,55.7,55.2
2101,MBG0095,A028717,A052501,2021JJ00,50.4,56.4,46.5
2102,MBG0095,A028717,A052501,2022JJ00,51.9,54.3,47.9
2103,MBG0095,A028717,A052501,2023JJ00,50.4,54.6,47.3
2104,MBG0095,A028717,A052501,2024JJ00,51.4,54.8,49.4
2105,MBG0095,A028717,A052502,2019JJ00,36.0,34.9,35.8
2106,MBG0095,A028717,A052502,2021JJ00,40.3,31.9,43.9
2107,MBG0095,A028717,A052502,2022JJ00,37.6,32.5,40.2
2108,MBG0095,A028717,A052502,2023JJ00,39.1,32.0,41.0
2109,MBG0095,A028717,A052502,2024JJ00,39.5,33.5,39.6
2110,MBG0095,A028717,A052503,2019JJ00,16.9,19.4,19.1
2111,MBG0095,A028717,A052503,2021JJ00,20.2,22.6,20.7
2112,MBG0095,A028717,A052503,2022JJ00,19.5,22.2,21.1
2113,MBG0095,A028717,A052503,2023JJ00,19.6,22.5,21.1
2114,MBG0095,A028717,A052503,2024JJ00,19.0,21.5,21.2
2115,MBG0095,A028718,A052501,2019JJ00,60.5,58.1,59.1
2116,MBG0095,A028718,A052501,2021JJ00,51.2,55.7,48.5
2117,MBG0095,A028718,A052501,2022JJ00,56.6,56.6,54.7
2118,MBG0095,A028718,A052501,2023JJ00,54.2,53.0,54.3
2119,MBG0095,A028718,A052501,2024JJ00,55.9,55.6,54.0
2120,MBG0095,A028718,A052502,2019JJ00,33.2,32.2,35.8
2121,MBG0095,A028718,A052502,2021JJ00,39.8,31.3,44.5
2122,MBG0095,A028718,A052502,2022JJ00,36.4,32.0,38.0
2123,MBG0095,A028718,A052502,2023JJ00,37.5,34.4,37.8
2124,MBG0095,A028718,A052502,2024JJ00,37.2,32.3,38.7
2125,MBG0095,A028718,A052503,2019JJ00,13.2,16.9,12.1
2126,MBG0095,A028718,A052503,2021JJ00,16.8,20.8,14.7
2127,MBG0095,A028718,A052503,2022JJ00,13.4,17.9,13.8
2128,MBG0095,A028718,A052503,2023JJ00,15.1,19.4,14.7
2129,MBG0095,A028718,A052503,2024JJ00,13.9,19.3,14.4
2130,MBG0095,A028719,A052501,2019JJ00,69.4,61.8,70.6
2131,MBG0095,A028719,A052501,2021JJ00,62.9,60.6,58.4
2132,MBG0095,A028719,A052501,2022JJ00,63.7,59.0,62.3
2133,MBG0095,A028719,A052501,2023JJ00,64.9,59.4,63.7
2134,MBG0095,A028719,A052501,2024JJ00,63.6,58.1,66.6
2135,MBG0095,A028719,A052502,2019JJ00,26.5,30.6,27.1
2136,MBG0095,A028719,A052502,2021JJ00,31.2,30.4,35.5
2137,MBG0095,A028719,A052502,2022JJ00,30.1,31.4,33.2
2138,MBG0095,A028719,A052502,2023JJ00,28.8,31.2,30.0
2139,MBG0095,A028719,A052502,2024JJ00,31.5,31.6,29.1
2140,MBG0095,A028719,A052503,2019JJ00,9.4,13.3,7.5
2141,MBG0095,A028719,A052503,2021JJ00,12.1,15.4,12.4
2142,MBG0095,A028719,A052503,2022JJ00,11.6,15.2,9.9
2143,MBG0095,A028719,A052503,2023JJ00,11.8,15.2,11.9
2144,MBG0095,A028719,A052503,2024JJ00,10.6,16.3,9.9
2145,MBG0095,A028720,A052501,2019JJ00,75.6,68.2,76.1
2146,MBG0095,A028720,A052501,2021JJ00,67.1,66.6,60.1
2147,MBG0095,A028720,A052501,2022JJ00,68.8,63.4,67.9
2148,MBG0095,A028720,A052501,2023JJ00,71.4,64.9,70.3
2149,MBG0095,A028720,A052501,2024JJ00,70.8,63.4,71.0
2150,MBG0095,A028720,A052502,2019JJ00,22.3,27.0,22.8
2151,MBG0095,A028720,A052502,2021JJ00,29.9,27.4,36.8
2152,MBG0095,A028720,A052502,2022JJ00,26.6,30.2,28.0
2153,MBG0095,A028720,A052502,2023JJ00,24.8,29.4,25.6
2154,MBG0095,A028720,A052502,2024JJ00,25.9,29.7,26.2
2155,MBG0095,A028720,A052503,2019JJ00,6.3,9.4,5.2
2156,MBG0095,A028720,A052503,2021JJ00,7.9,11.0,8.1
2157,MBG0095,A028720,A052503,2022JJ00,9.2,11.2,8.8
2158,MBG0095,A028720,A052503,2023JJ00,8.3,10.5,8.6
2159,MBG0095,A028720,A052503,2024JJ00,7.7,11.6,7.1
2160,MBG0095,A027865,A052501,2019JJ00,73.3,66.9,72.9
2161,MBG0095,A027865,A052501,2021JJ00,65.2,65.2,58.7
2162,MBG0095,A027865,A052501,2022JJ00,68.0,63.9,65.6
2163,MBG0095,A027865,A052501,2023JJ00,69.1,64.1,67.2
2164,MBG0095,A027865,A052501,2024JJ00,69.4,64.3,68.7
2165,MBG0095,A027865,A052502,2019JJ00,24.0,27.0,25.1
2166,MBG0095,A027865,A052502,2021JJ00,30.2,27.2,37.2
2167,MBG0095,A027865,A052502,2022JJ00,27.5,28.7,30.5
2168,MBG0095,A027865,A052502,2023JJ00,26.4,28.9,28.5
2169,MBG0095,A027865,A052502,2024JJ00,27.4,28.7,27.8
2170,MBG0095,A027865,A052503,2019JJ00,6.0,9.6,5.2
2171,MBG0095,A027865,A052503,2021JJ00,8.4,11.4,8.0
2172,MBG0095,A027865,A052503,2022JJ00,7.8,10.8,7.2
2173,MBG0095,A027865,A052503,2023JJ00,7.9,10.5,7.8
2174,MBG0095,A027865,A052503,2024JJ00,6.5,10.6,6.9
2175,MBG0095,A025750,A052501,2019JJ00,55.2,51.1,56.0
2176,MBG0095,A025750,A052501,2021JJ00,45.7,49.2,44.8
2177,MBG0095,A025750,A052501,2022JJ00,49.2,48.5,49.5
2178,MBG0095,A025750,A052501,2023JJ00,50.0,48.2,50.6
2179,MBG0095,A025750,A052501,2024JJ00,48.4,46.7,50.5
2180,MBG0095,A025750,A052502,2019JJ00,35.1,35.9,35.7
2181,MBG0095,A025750,A052502,2021JJ00,41.6,34.1,42.9
2182,MBG0095,A025750,A052502,2022JJ00,38.3,35.1,38.5
2183,MBG0095,A025750,A052502,2023JJ00,38.2,35.5,36.6
2184,MBG0095,A025750,A052502,2024JJ00,39.0,35.6,38.5
2185,MBG0095,A025750,A052503,2019JJ00,16.4,19.8,15.0
2186,MBG0095,A025750,A052503,2021JJ00,20.3,24.3,20.0
2187,MBG0095,A025750,A052503,2022JJ00,18.9,22.9,18.4
2188,MBG0095,A025750,A052503,2023JJ00,18.1,22.7,19.2
2189,MBG0095,A025750,A052503,2024JJ00,19.3,24.4,17.6
2190,MBG0095,A025751,A052501,2019JJ00,44.1,44.5,43.7
2191,MBG0095,A025751,A052501,2021JJ00,40.6,43.5,39.0
2192,MBG0095,A025751,A052501,2022JJ00,39.5,41.6,38.6
2193,MBG0095,A025751,A052501,2023JJ00,39.7,45.6,38.8
2194,MBG0095,A025751,A052501,2024JJ00,40.8,42.2,44.5
2195,MBG0095,A025751,A052502,2019JJ00,38.5,39.8,37.1
2196,MBG0095,A025751,A052502,2021JJ00,42.5,37.0,42.0
2197,MBG0095,A025751,A052502,2022JJ00,40.8,39.5,38.0
2198,MBG0095,A025751,A052502,2023JJ00,41.1,33.9,40.8
2199,MBG0095,A025751,A052502,2024JJ00,44.0,36.2,38.3
2200,MBG0095,A025751,A052503,2019JJ00,33.3,31.7,35.2
2201,MBG0095,A025751,A052503,2021JJ00,33.9,36.6,36.3
2202,MBG0095,A025751,A052503,2022JJ00,33.4,32.7,37.5
2203,MBG0095,A025751,A052503,2023JJ00,32.9,34.3,34.4
2204,MBG0095,A025751,A052503,2024JJ00,29.2,35.8,31.6
2205,MBG0095,A027891,A052501,2019JJ00,70.7,65.4,69.0
2206,MBG0095,A027891,A052501,2021JJ00,62.4,64.1,56.3
2207,MBG0095,A027891,A052501,2022JJ00,64.6,62.1,61.7
2208,MBG0095,A027891,A052501,2023JJ00,65.7,62.4,63.1
2209,MBG0095,A027891,A052501,2024JJ00,65.3,61.7,64.6
2210,MBG0095,A027891,A052502,2019JJ00,25.1,28.2,26.9
2211,MBG0095,A027891,A052502,2021JJ00,31.6,27.4,37.2
2212,MBG0095,A027891,A052502,2022JJ00,28.8,29.0,31.6
2213,MBG0095,A027891,A052502,2023JJ00,27.9,28.9,30.0
2214,MBG0095,A027891,A052502,2024JJ00,29.1,28.8,29.5
2215,MBG0095,A027891,A052503,2019JJ00,7.3,9.7,7.3
2216,MBG0095,A027891,A052503,2021JJ00,9.6,12.1,10.2
2217,MBG0095,A027891,A052503,2022JJ00,9.7,12.1,9.8
2218,MBG0095,A027891,A052503,2023JJ00,9.6,11.9,10.1
2219,MBG0095,A027891,A052503,2024JJ00,8.7,12.9,9.2
2220,MBG0095,A027892,A052501,2019JJ00,57.1,49.9,64.1
2221,MBG0095,A027892,A052501,2021JJ00,50.5,47.6,48.5
2222,MBG0095,A027892,A052501,2022JJ00,50.0,46.0,54.1
2223,MBG0095,A027892,A052501,2023JJ00,50.8,46.7,54.7
2224,MBG0095,A027892,A052501,2024JJ00,52.0,46.1,54.9
2225,MBG0095,A027892,A052502,2019JJ00,35.8,36.5,31.2
2226,MBG0095,A027892,A052502,2021JJ00,39.2,37.4,45.4
2227,MBG0095,A027892,A052502,2022JJ00,41.4,40.5,39.3
2228,MBG0095,A027892,A052502,2023JJ00,39.5,38.5,36.7
2229,MBG0095,A027892,A052502,2024JJ00,40.4,40.2,38.9
2230,MBG0095,A027892,A052503,2019JJ00,16.7,23.6,14.1
2231,MBG0095,A027892,A052503,2021JJ00,21.3,26.2,17.1
2232,MBG0095,A027892,A052503,2022JJ00,18.3,23.5,16.3
2233,MBG0095,A027892,A052503,2023JJ00,19.2,24.6,18.1
2234,MBG0095,A027892,A052503,2024JJ00,17.4,23.7,16.0
2235,MBG0095,A027893,A052501,2019JJ00,41.1,35.2,47.8
2236,MBG0095,A027893,A052501,2021JJ00,34.9,33.8,41.0
2237,MBG0095,A027893,A052501,2022JJ00,40.6,35.0,47.0
2238,MBG0095,A027893,A052501,2023JJ00,36.1,28.6,45.6
2239,MBG0095,A027893,A052501,2024JJ00,38.2,34.5,48.2
2240,MBG0095,A027893,A052502,2019JJ00,41.4,38.4,42.4
2241,MBG0095,A027893,A052502,2021JJ00,45.9,37.3,46.0
2242,MBG0095,A027893,A052502,2022JJ00,40.8,38.2,39.1
2243,MBG0095,A027893,A052502,2023JJ00,45.8,44.7,37.4
2244,MBG0095,A027893,A052502,2024JJ00,44.1,41.4,38.9
2245,MBG0095,A027893,A052503,2019JJ00,33.1,42.1,25.3
2246,MBG0095,A027893,A052503,2021JJ00,35.8,45.5,29.7
2247,MBG0095,A027893,A052503,2022JJ00,33.3,41.6,28.7
2248,MBG0095,A027893,A052503,2023JJ00,32.8,41.4,32.0
2249,MBG0095,A027893,A052503,2024JJ00,33.1,39.7,28.3
2250,MBG0095,A027896,A052501,2019JJ00,72.7,67.9,69.3
2251,MBG0095,A027896,A052501,2021JJ00,64.2,66.5,56.5
2252,MBG0095,A027896,A052501,2022JJ00,66.2,64.2,62.2
2253,MBG0095,A027896,A052501,2023JJ00,66.5,63.3,63.2
2254,MBG0095,A027896,A052501,2024JJ00,67.3,63.6,65.4
2255,MBG0095,A027896,A052502,2019JJ00,23.9,26.9,27.2
2256,MBG0095,A027896,A052502,2021JJ00,30.8,26.8,37.7
2257,MBG0095,A027896,A052502,2022JJ00,28.3,28.3,31.8
2258,MBG0095,A027896,A052502,2023JJ00,27.8,29.5,30.1
2259,MBG0095,A027896,A052502,2024JJ00,28.5,28.8,29.1
2260,MBG0095,A027896,A052503,2019JJ00,6.6,8.6,6.8
2261,MBG0095,A027896,A052503,2021JJ00,8.8,10.5,9.8
2262,MBG0095,A027896,A052503,2022JJ00,8.8,10.8,9.5
2263,MBG0095,A027896,A052503,2023JJ00,9.0,10.6,10.1
2264,MBG0095,A027896,A052503,2024JJ00,7.5,11.0,8.9
2265,MBG0095,A027897,A052501,2019JJ00,59.1,48.9,68.1
2266,MBG0095,A027897,A052501,2021JJ00,51.5,48.7,53.4
2267,MBG0095,A027897,A052501,2022JJ00,55.7,50.5,58.0
2268,MBG0095,A027897,A052501,2023JJ00,55.8,50.8,60.2
2269,MBG0095,A027897,A052501,2024JJ00,51.7,47.8,57.5
2270,MBG0095,A027897,A052502,2019JJ00,34.7,38.3,28.2
2271,MBG0095,A027897,A052502,2021JJ00,40.2,36.4,39.9
2272,MBG0095,A027897,A052502,2022JJ00,34.9,35.9,34.9
2273,MBG0095,A027897,A052502,2023JJ00,36.4,34.9,33.6
2274,MBG0095,A027897,A052502,2024JJ00,39.6,36.7,36.6
2275,MBG0095,A027897,A052503,2019JJ00,13.9,20.8,11.0
2276,MBG0095,A027897,A052503,2021JJ00,16.6,23.4,14.9
2277,MBG0095,A027897,A052503,2022JJ00,16.8,21.2,14.4
2278,MBG0095,A027897,A052503,2023JJ00,15.4,22.3,13.8
2279,MBG0095,A027897,A052503,2024JJ00,16.9,23.8,13.9
2280,MBG0095,A027898,A052501,2019JJ00,34.1,30.8,47.0
2281,MBG0095,A027898,A052501,2021JJ00,35.7,34.0,42.2
2282,MBG0095,A027898,A052501,2022JJ00,35.8,29.2,46.8
2283,MBG0095,A027898,A052501,2023JJ00,33.6,30.2,42.5
2284,MBG0095,A027898,A052501,2024JJ00,35.8,29.7,45.9
2285,MBG0095,A027898,A052502,2019JJ00,45.4,40.0,38.6
2286,MBG0095,A027898,A052502,2021JJ00,42.2,34.6,44.7
2287,MBG0095,A027898,A052502,2022JJ00,45.6,43.2,39.1
2288,MBG0095,A027898,A052502,2023JJ00,42.2,37.3,38.2
2289,MBG0095,A027898,A052502,2024JJ00,42.4,38.1,39.4
2290,MBG0095,A027898,A052503,2019JJ00,33.4,42.1,27.4
2291,MBG0095,A027898,A052503,2021JJ00,35.2,44.4,26.2
2292,MBG0095,A027898,A052503,2022JJ00,29.9,39.0,25.5
2293,MBG0095,A027898,A052503,2023JJ00,36.4,44.6,31.7
2294,MBG0095,A027898,A052503,2024JJ00,34.1,44.4,27.3
2295,MBG0095,A027901,A052501,2019JJ00,72.8,66.9,70.9
2296,MBG0095,A027901,A052501,2021JJ00,65.7,66.6,60.4
2297,MBG0095,A027901,A052501,2022JJ00,68.6,64.6,65.6
2298,MBG0095,A027901,A052501,2023JJ00,68.9,64.9,66.5
2299,MBG0095,A027901,A052501,2024JJ00,68.9,64.4,67.8
2300,MBG0095,A027901,A052502,2019JJ00,24.0,27.5,26.0
2301,MBG0095,A027901,A052502,2021JJ00,30.3,26.7,35.0
2302,MBG0095,A027901,A052502,2022JJ00,26.3,27.9,29.0
2303,MBG0095,A027901,A052502,2023JJ00,26.7,28.3,28.4
2304,MBG0095,A027901,A052502,2024JJ00,27.4,28.1,28.1
2305,MBG0095,A027901,A052503,2019JJ00,6.9,9.4,6.8
2306,MBG0095,A027901,A052503,2021JJ00,8.3,11.0,9.0
2307,MBG0095,A027901,A052503,2022JJ00,8.7,11.4,9.2
2308,MBG0095,A027901,A052503,2023JJ00,8.1,10.7,9.0
2309,MBG0095,A027901,A052503,2024JJ00,7.4,11.4,7.9
2310,MBG0095,A027902,A052501,2019JJ00,65.6,60.1,66.8
2311,MBG0095,A027902,A052501,2021JJ00,57.4,57.7,52.8
2312,MBG0095,A027902,A052501,2022JJ00,61.1,58.5,61.3
2313,MBG0095,A027902,A052501,2023JJ00,63.0,58.6,62.1
2314,MBG0095,A027902,A052501,2024JJ00,59.4,55.4,62.9
2315,MBG0095,A027902,A052502,2019JJ00,30.3,32.3,29.9
2316,MBG0095,A027902,A052502,2021JJ00,36.6,33.5,42.0
2317,MBG0095,A027902,A052502,2022JJ00,33.4,31.3,33.7
2318,MBG0095,A027902,A052502,2023JJ00,29.5,32.3,31.4
2319,MBG0095,A027902,A052502,2024JJ00,35.8,33.9,32.7
2320,MBG0095,A027902,A052503,2019JJ00,10.7,14.5,9.8
2321,MBG0095,A027902,A052503,2021JJ00,13.3,16.2,12.7
2322,MBG0095,A027902,A052503,2022JJ00,11.8,16.7,11.3
2323,MBG0095,A027902,A052503,2023JJ00,13.8,15.7,13.0
2324,MBG0095,A027902,A052503,2024JJ00,11.2,17.3,10.9
2325,MBG0095,A027903,A052501,2019JJ00,55.0,50.3,58.4
2326,MBG0095,A027903,A052501,2021JJ00,46.9,49.2,43.0
2327,MBG0095,A027903,A052501,2022JJ00,46.1,45.8,46.2
2328,MBG0095,A027903,A052501,2023JJ00,46.5,45.0,48.6
2329,MBG0095,A027903,A052501,2024JJ00,49.6,47.6,50.3
2330,MBG0095,A027903,A052502,2019JJ00,34.4,34.5,33.6
2331,MBG0095,A027903,A052502,2021JJ00,39.1,32.0,45.2
2332,MBG0095,A027903,A052502,2022JJ00,40.5,38.6,42.3
2333,MBG0095,A027903,A052502,2023JJ00,40.2,36.7,38.6
2334,MBG0095,A027903,A052502,2024JJ00,37.4,35.3,37.7
2335,MBG0095,A027903,A052503,2019JJ00,18.3,23.1,15.7
2336,MBG0095,A027903,A052503,2021JJ00,22.1,26.9,19.8
2337,MBG0095,A027903,A052503,2022JJ00,20.4,22.8,18.6
2338,MBG0095,A027903,A052503,2023JJ00,20.4,25.5,20.1
2339,MBG0095,A027903,A052503,2024JJ00,20.5,24.6,19.5
