ID,LandbouwgoederenEnDiensten,Perioden,OutputAfProducentwaarde_1,OutputBasisprijzen_2,OutputAfProducentwaarde_3,OutputBasisprijzen_4,OutputAfProducentwaarde_5,OutputBasisprijzen_6,OutputAfProducentwaarde_7,OutputBasisprijzen_8
1351,15100 ,2012JJ00,2346.0,2377.0,2275.0,2305.0,-2.1,-2.1,103.1,103.1
1352,15100 ,2013JJ00,2377.0,2408.0,2269.0,2300.0,-0.2,-0.2,104.7,104.7
1353,15100 ,2014JJ00,2400.0,2431.0,2304.0,2335.0,1.5,1.5,104.2,104.1
1354,15100 ,2015JJ00,2401.0,2432.0,2352.0,2384.0,2.1,2.1,102.1,102.0
1355,15100 ,2016JJ00,2455.0,2487.0,2401.0,2434.0,2.1,2.1,102.2,102.2
1356,15100 ,2017JJ00,,,,,,,,
1357,15200 ,1995JJ00,120.0,120.0,93.0,93.0,,,129.2,129.2
1358,15200 ,1996JJ00,103.0,103.0,78.0,78.0,-15.8,-15.8,131.8,131.8
1359,15200 ,1997JJ00,119.0,119.0,89.0,89.0,13.6,13.6,134.0,134.0
1360,15200 ,1998JJ00,132.0,132.0,96.0,96.0,7.6,7.6,138.2,138.2
1361,15200 ,1999JJ00,131.0,131.0,93.0,93.0,-3.0,-3.0,141.4,141.4
1362,15200 ,2000JJ00,136.0,136.0,94.0,94.0,1.5,1.5,144.6,144.6
1363,15200 ,2001JJ00,149.0,149.0,97.0,97.0,2.9,2.9,153.9,153.9
1364,15200 ,2002JJ00,157.0,157.0,96.0,96.0,-1.3,-1.3,164.4,164.4
1365,15200 ,2003JJ00,154.0,154.0,94.0,94.0,-1.9,-1.9,164.4,164.4
1366,15200 ,2004JJ00,162.0,162.0,97.0,97.0,3.2,3.2,167.5,167.5
1367,15200 ,2005JJ00,166.0,166.0,99.0,99.0,1.9,1.9,168.5,168.5
1368,15200 ,2006JJ00,153.0,153.0,102.0,102.0,3.6,3.6,149.9,149.9
1369,15200 ,2007JJ00,106.0,106.0,103.0,103.0,1.3,1.3,102.5,102.5
1370,15200 ,2008JJ00,116.0,116.0,111.0,111.0,7.5,7.5,104.3,104.3
1371,15200 ,2009JJ00,118.0,118.0,109.0,109.0,-1.7,-1.7,108.0,108.0
1372,15200 ,2010JJ00,113.0,113.0,113.0,113.0,3.4,3.4,100.0,100.0
1373,15200 ,2011JJ00,120.0,120.0,112.0,112.0,-0.9,-0.9,107.1,107.1
1374,15200 ,2012JJ00,100.0,100.0,111.0,111.0,-0.8,-0.8,90.0,90.0
1375,15200 ,2013JJ00,108.0,108.0,111.0,111.0,0.0,0.0,97.2,97.2
1376,15200 ,2014JJ00,143.0,143.0,115.0,115.0,3.7,3.7,124.2,124.2
1377,15200 ,2015JJ00,54.0,54.0,51.0,51.0,-55.9,-55.9,106.4,106.4
1378,15200 ,2016JJ00,0.0,0.0,0.0,0.0,,,,
1379,15200 ,2017JJ00,,,,,,,,
1380,17000 ,1995JJ00,79.0,79.0,108.0,108.0,,,73.5,73.0
1381,17000 ,1996JJ00,100.0,100.0,132.0,133.0,22.8,22.8,75.7,75.2
1382,17000 ,1997JJ00,118.0,118.0,156.0,157.0,18.1,18.0,75.7,75.2
1383,17000 ,1998JJ00,137.0,137.0,177.0,178.0,13.6,13.6,77.4,76.9
1384,17000 ,1999JJ00,166.0,166.0,219.0,220.0,23.4,23.4,76.1,75.5
1385,17000 ,2000JJ00,199.0,199.0,249.0,250.0,13.9,13.9,80.1,79.5
1386,17000 ,2001JJ00,232.0,232.0,286.0,288.0,15.0,15.1,81.2,80.6
1387,17000 ,2002JJ00,251.0,250.0,299.0,300.0,4.4,4.3,83.8,83.3
1388,17000 ,2003JJ00,261.0,260.0,305.0,306.0,2.1,2.0,85.5,84.9
1389,17000 ,2004JJ00,284.0,281.0,332.0,331.0,8.7,8.1,85.5,84.9
1390,17000 ,2005JJ00,340.0,332.0,382.0,377.0,15.1,13.9,89.0,88.1
1391,17000 ,2006JJ00,463.0,450.0,493.0,485.0,29.0,28.6,94.0,92.8
1392,17000 ,2007JJ00,614.0,589.0,635.0,610.0,28.8,25.8,96.7,96.6
1393,17000 ,2008JJ00,859.0,833.0,831.0,802.0,30.9,31.6,103.3,103.8
1394,17000 ,2009JJ00,835.0,806.0,793.0,764.0,-4.5,-4.8,105.3,105.5
1395,17000 ,2010JJ00,938.0,907.0,938.0,907.0,18.3,18.7,100.0,100.0
1396,17000 ,2011JJ00,973.0,940.0,943.0,910.0,0.5,0.3,103.2,103.3
1397,17000 ,2012JJ00,917.0,884.0,879.0,846.0,-6.8,-7.0,104.3,104.5
1398,17000 ,2013JJ00,912.0,880.0,886.0,854.0,0.9,0.9,102.9,103.1
1399,17000 ,2014JJ00,879.0,846.0,877.0,844.0,-1.1,-1.1,100.2,100.2
1400,17000 ,2015JJ00,847.0,815.0,887.0,854.0,1.1,1.2,95.6,95.4
1401,17000 ,2016JJ00,775.0,746.0,849.0,819.0,-4.3,-4.0,91.3,91.0
1402,17000 ,2017JJ00,905.0,876.0,889.0,860.0,4.7,4.9,101.9,101.9
1403,17100 ,1995JJ00,38.0,38.0,42.0,42.0,,,90.1,90.1
1404,17100 ,1996JJ00,42.0,42.0,47.0,47.0,10.5,10.5,90.1,90.1
1405,17100 ,1997JJ00,41.0,41.0,47.0,47.0,0.0,0.0,87.9,87.9
1406,17100 ,1998JJ00,50.0,50.0,55.0,55.0,17.1,17.1,91.6,91.6
1407,17100 ,1999JJ00,49.0,49.0,52.0,52.0,-4.0,-4.0,93.5,93.5
1408,17100 ,2000JJ00,48.0,48.0,52.0,52.0,0.0,0.0,91.6,91.6
1409,17100 ,2001JJ00,53.0,53.0,55.0,55.0,4.2,4.2,97.1,97.1
1410,17100 ,2002JJ00,53.0,53.0,55.0,55.0,0.0,0.0,97.1,97.1
1411,17100 ,2003JJ00,53.0,53.0,57.0,57.0,3.8,3.8,93.6,93.6
1412,17100 ,2004JJ00,53.0,53.0,57.0,57.0,0.0,0.0,93.6,93.6
1413,17100 ,2005JJ00,53.0,53.0,56.0,56.0,-1.9,-1.9,95.4,95.4
1414,17100 ,2006JJ00,61.0,61.0,63.0,63.0,13.2,13.2,96.9,96.9
1415,17100 ,2007JJ00,64.0,64.0,62.0,62.0,-1.6,-1.6,103.4,103.4
1416,17100 ,2008JJ00,71.0,71.0,64.0,64.0,3.1,3.1,111.2,111.2
1417,17100 ,2009JJ00,62.0,62.0,63.0,63.0,-1.4,-1.4,98.5,98.5
1418,17100 ,2010JJ00,68.0,68.0,68.0,68.0,8.1,8.1,100.0,100.0
1419,17100 ,2011JJ00,78.0,78.0,69.0,69.0,1.5,1.5,113.0,113.0
1420,17100 ,2012JJ00,81.0,81.0,68.0,68.0,-1.3,-1.3,118.9,118.9
1421,17100 ,2013JJ00,89.0,89.0,71.0,71.0,4.9,4.9,124.5,124.5
1422,17100 ,2014JJ00,92.0,92.0,73.0,73.0,2.2,2.2,125.9,125.9
1423,17100 ,2015JJ00,89.0,89.0,78.0,78.0,6.5,6.5,114.3,114.3
1424,17100 ,2016JJ00,94.0,94.0,82.0,82.0,5.6,5.6,114.3,114.3
1425,17100 ,2017JJ00,102.0,102.0,82.0,82.0,-0.3,-0.3,124.3,124.3
1426,17160 ,1995JJ00,38.0,38.0,42.0,42.0,,,90.1,90.1
1427,17160 ,1996JJ00,42.0,42.0,47.0,47.0,10.5,10.5,90.1,90.1
1428,17160 ,1997JJ00,41.0,41.0,47.0,47.0,0.0,0.0,87.9,87.9
1429,17160 ,1998JJ00,50.0,50.0,55.0,55.0,17.1,17.1,91.6,91.6
1430,17160 ,1999JJ00,49.0,49.0,52.0,52.0,-4.0,-4.0,93.5,93.5
1431,17160 ,2000JJ00,48.0,48.0,52.0,52.0,0.0,0.0,91.6,91.6
1432,17160 ,2001JJ00,53.0,53.0,55.0,55.0,4.2,4.2,97.1,97.1
1433,17160 ,2002JJ00,53.0,53.0,55.0,55.0,0.0,0.0,97.1,97.1
1434,17160 ,2003JJ00,53.0,53.0,57.0,57.0,3.8,3.8,93.6,93.6
1435,17160 ,2004JJ00,53.0,53.0,57.0,57.0,0.0,0.0,93.6,93.6
1436,17160 ,2005JJ00,53.0,53.0,56.0,56.0,-1.9,-1.9,95.4,95.4
1437,17160 ,2006JJ00,61.0,61.0,63.0,63.0,13.2,13.2,96.9,96.9
1438,17160 ,2007JJ00,64.0,64.0,62.0,62.0,-1.6,-1.6,103.4,103.4
1439,17160 ,2008JJ00,71.0,71.0,64.0,64.0,3.1,3.1,111.2,111.2
1440,17160 ,2009JJ00,62.0,62.0,63.0,63.0,-1.4,-1.4,98.5,98.5
1441,17160 ,2010JJ00,68.0,68.0,68.0,68.0,8.1,8.1,100.0,100.0
1442,17160 ,2011JJ00,78.0,78.0,69.0,69.0,1.5,1.5,113.0,113.0
1443,17160 ,2012JJ00,81.0,81.0,68.0,68.0,-1.3,-1.3,118.9,118.9
1444,17160 ,2013JJ00,89.0,89.0,71.0,71.0,4.9,4.9,124.5,124.5
1445,17160 ,2014JJ00,92.0,92.0,73.0,73.0,2.2,2.2,125.9,125.9
1446,17160 ,2015JJ00,89.0,89.0,78.0,78.0,6.5,6.5,114.3,114.3
1447,17160 ,2016JJ00,94.0,94.0,82.0,82.0,5.6,5.6,114.3,114.3
1448,17160 ,2017JJ00,102.0,102.0,82.0,82.0,-0.3,-0.3,124.3,124.3
1449,17161 ,1995JJ00,38.0,38.0,42.0,42.0,,,90.1,90.1
1450,17161 ,1996JJ00,42.0,42.0,47.0,47.0,10.5,10.5,90.1,90.1
1451,17161 ,1997JJ00,41.0,41.0,47.0,47.0,0.0,0.0,87.9,87.9
1452,17161 ,1998JJ00,50.0,50.0,55.0,55.0,17.1,17.1,91.6,91.6
1453,17161 ,1999JJ00,49.0,49.0,52.0,52.0,-4.0,-4.0,93.5,93.5
1454,17161 ,2000JJ00,48.0,48.0,52.0,52.0,0.0,0.0,91.6,91.6
1455,17161 ,2001JJ00,53.0,53.0,55.0,55.0,4.2,4.2,97.1,97.1
1456,17161 ,2002JJ00,53.0,53.0,55.0,55.0,0.0,0.0,97.1,97.1
1457,17161 ,2003JJ00,53.0,53.0,57.0,57.0,3.8,3.8,93.6,93.6
1458,17161 ,2004JJ00,53.0,53.0,57.0,57.0,0.0,0.0,93.6,93.6
1459,17161 ,2005JJ00,53.0,53.0,56.0,56.0,-1.9,-1.9,95.4,95.4
1460,17161 ,2006JJ00,61.0,61.0,63.0,63.0,13.2,13.2,96.9,96.9
1461,17161 ,2007JJ00,64.0,64.0,62.0,62.0,-1.6,-1.6,103.4,103.4
1462,17161 ,2008JJ00,71.0,71.0,64.0,64.0,3.1,3.1,111.2,111.2
1463,17161 ,2009JJ00,62.0,62.0,63.0,63.0,-1.4,-1.4,98.5,98.5
1464,17161 ,2010JJ00,68.0,68.0,68.0,68.0,8.1,8.1,100.0,100.0
1465,17161 ,2011JJ00,78.0,78.0,69.0,69.0,1.5,1.5,113.0,113.0
1466,17161 ,2012JJ00,81.0,81.0,68.0,68.0,-1.3,-1.3,118.9,118.9
1467,17161 ,2013JJ00,89.0,89.0,71.0,71.0,4.9,4.9,124.5,124.5
1468,17161 ,2014JJ00,92.0,92.0,73.0,73.0,2.2,2.2,125.9,125.9
1469,17161 ,2015JJ00,89.0,89.0,78.0,78.0,6.5,6.5,114.3,114.3
1470,17161 ,2016JJ00,94.0,94.0,82.0,82.0,5.6,5.6,114.3,114.3
1471,17161 ,2017JJ00,102.0,102.0,82.0,82.0,-0.3,-0.3,124.3,124.3
1472,17900 ,1995JJ00,41.0,41.0,59.0,60.0,,,69.4,68.9
1473,17900 ,1996JJ00,58.0,58.0,79.0,80.0,34.1,34.1,73.2,72.6
1474,17900 ,1997JJ00,77.0,77.0,104.0,105.0,31.1,31.0,74.2,73.6
1475,17900 ,1998JJ00,87.0,87.0,116.0,117.0,11.8,11.7,75.0,74.5
1476,17900 ,1999JJ00,117.0,117.0,162.0,163.0,39.2,39.1,72.6,72.0
1477,17900 ,2000JJ00,151.0,151.0,194.0,194.0,19.7,19.7,78.3,77.7
1478,17900 ,2001JJ00,179.0,179.0,229.0,231.0,18.5,18.5,78.3,77.7
1479,17900 ,2002JJ00,198.0,197.0,242.0,243.0,5.7,5.6,81.6,80.9
1480,17900 ,2003JJ00,208.0,207.0,246.0,247.0,1.7,1.5,84.5,83.8
1481,17900 ,2004JJ00,231.0,228.0,273.0,272.0,11.0,10.1,84.4,83.8
1482,17900 ,2005JJ00,287.0,279.0,325.0,320.0,19.0,17.5,88.2,87.2
1483,17900 ,2006JJ00,402.0,389.0,429.0,421.0,31.9,31.5,93.7,92.4
1484,17900 ,2007JJ00,550.0,525.0,573.0,547.0,33.4,30.1,96.0,95.9
1485,17900 ,2008JJ00,788.0,762.0,768.0,739.0,34.1,35.0,102.6,103.1
1486,17900 ,2009JJ00,773.0,744.0,731.0,701.0,-4.8,-5.1,105.8,106.1
1487,17900 ,2010JJ00,870.0,839.0,870.0,839.0,19.1,19.6,100.0,100.0
1488,17900 ,2011JJ00,895.0,862.0,874.0,841.0,0.4,0.2,102.4,102.5
1489,17900 ,2012JJ00,836.0,803.0,810.0,778.0,-7.3,-7.5,103.1,103.3
1490,17900 ,2013JJ00,823.0,791.0,814.0,781.0,0.5,0.5,101.1,101.2
1491,17900 ,2014JJ00,787.0,754.0,802.0,770.0,-1.4,-1.5,98.0,98.0
1492,17900 ,2015JJ00,758.0,726.0,806.0,774.0,0.5,0.5,94.1,93.8
1493,17900 ,2016JJ00,681.0,652.0,763.0,733.0,-5.4,-5.2,89.3,88.9
1494,17900 ,2017JJ00,803.0,774.0,804.0,775.0,5.4,5.6,100.0,99.9
