ID,EnergyCommodities,Periods,TotalPrimaryEnergySupplyTPES_1,IndigenousProduction_2,Imports_3,Exports_4,NetImports_5,Bunkers_6,StockChange_7,NetEnergyConsumption_8,TotalEnergyTransformationInput_9,ElectricityAndCHPTransformationInput_10,OtherTransformationInput_11,TotalEnergyTransformationOutput_12,ElectricityCHPTransformationOutput_13,OtherTransformationOutput_14,TotalNetEnergyTransformation_15,NetElectricityCHPTransformation_16,NetOtherTransformation_17,EnergySectorOwnUse_18,DistributionLosses_19,TotalFinalConsumption_20,FinalEnergyConsumption_21,NonEnergyUse_22,StatisticalDifferences_23
145,E006458   ,2014KW02,708.0,553.0,2628.0,2142.0,486.0,181.0,-150.0,752.0,1098.0,228.0,871.0,974.0,132.0,843.0,124.0,96.0,28.0,38.0,5.0,586.0,428.0,158.0,-44.0
146,E006458   ,2014KW03,680.0,486.0,2624.0,2188.0,436.0,177.0,-65.0,749.0,1075.0,226.0,849.0,941.0,130.0,811.0,134.0,96.0,38.0,39.0,5.0,571.0,421.0,149.0,-69.0
147,E006458   ,2014KW04,801.0,704.0,2651.0,2442.0,209.0,165.0,53.0,758.0,1139.0,269.0,870.0,998.0,155.0,843.0,141.0,114.0,27.0,42.0,7.0,569.0,452.0,117.0,43.0
148,E006458   ,2014JJ00,3048.0,2503.0,10497.0,9109.0,1388.0,692.0,-150.0,3045.0,4410.0,972.0,3438.0,3877.0,567.0,3310.0,534.0,405.0,129.0,161.0,23.0,2328.0,1758.0,570.0,3.0
149,E006458   ,2015KW01,882.0,665.0,2714.0,2524.0,190.0,167.0,195.0,,1169.0,269.0,899.0,1031.0,163.0,868.0,138.0,106.0,32.0,44.0,7.0,,,123.0,
150,E006458   ,2015KW02,675.0,389.0,2944.0,2293.0,651.0,174.0,-192.0,,1152.0,223.0,928.0,1026.0,128.0,898.0,126.0,96.0,30.0,41.0,5.0,,,111.0,
151,E006458   ,2015KW03,703.0,379.0,2905.0,2110.0,795.0,171.0,-299.0,,1194.0,241.0,953.0,1053.0,131.0,922.0,141.0,110.0,31.0,41.0,5.0,,,157.0,
152,E006458   ,2015KW04,833.0,522.0,2786.0,2354.0,433.0,173.0,52.0,,1187.0,273.0,914.0,1043.0,164.0,880.0,143.0,109.0,34.0,44.0,6.0,,,152.0,
153,E006458   ,2015JJ00,3094.0,1954.0,11349.0,9280.0,2069.0,685.0,-243.0,3075.0,4701.0,1006.0,3695.0,4153.0,586.0,3568.0,548.0,420.0,127.0,170.0,24.0,2334.0,1792.0,542.0,19.0
154,E006458   ,2016KW01,895.0,557.0,2747.0,2490.0,256.0,165.0,247.0,,1172.0,265.0,908.0,1041.0,160.0,881.0,131.0,104.0,27.0,47.0,6.0,,,134.0,
155,E006458   ,2016KW02,695.0,387.0,2852.0,2272.0,581.0,178.0,-95.0,,1169.0,229.0,940.0,1044.0,132.0,912.0,125.0,97.0,28.0,44.0,6.0,,,138.0,
156,E006458   ,2016KW03,681.0,360.0,2793.0,2228.0,564.0,183.0,-61.0,,1188.0,234.0,954.0,1061.0,134.0,927.0,127.0,100.0,27.0,43.0,6.0,,,145.0,
157,E006458   ,2016KW04,871.0,507.0,2919.0,2588.0,331.0,159.0,193.0,,1315.0,287.0,1029.0,1175.0,172.0,1003.0,141.0,115.0,26.0,47.0,6.0,,,150.0,
158,E006458   ,2016JJ00,3141.0,1811.0,11311.0,9578.0,1732.0,685.0,283.0,3131.0,4845.0,1015.0,3830.0,4321.0,598.0,3723.0,524.0,417.0,107.0,181.0,24.0,2402.0,1835.0,567.0,11.0
159,E006459   ,1946JJ00,305.0,241.0,94.0,13.0,81.0,5.0,-12.0,305.0,,,,,,,,,,,,,,,
160,E006459   ,1947JJ00,367.0,290.0,115.0,16.0,99.0,7.0,-15.0,367.0,,,,,,,,,,,,,,,
161,E006459   ,1948JJ00,392.0,310.0,112.0,28.0,85.0,8.0,5.0,392.0,,,,,,,,,,,,,,,
162,E006459   ,1949JJ00,417.0,327.0,131.0,29.0,102.0,10.0,-2.0,417.0,,,,,,,,,,,,,,,
163,E006459   ,1950JJ00,456.0,341.0,153.0,33.0,120.0,11.0,7.0,456.0,,,,,,,,,,,,,,,
164,E006459   ,1951JJ00,474.0,348.0,175.0,36.0,139.0,10.0,-3.0,474.0,,,,,,,,,,,,,,,
165,E006459   ,1952JJ00,462.0,350.0,180.0,42.0,138.0,8.0,-18.0,462.0,,,,,,,,,,,,,,,
166,E006459   ,1953JJ00,473.0,344.0,178.0,48.0,129.0,6.0,6.0,473.0,,,,,,,,,,,,,,,
167,E006459   ,1954JJ00,485.0,336.0,236.0,80.0,156.0,5.0,-2.0,485.0,,,,,,,,,,,,,,,
168,E006459   ,1955JJ00,493.0,333.0,263.0,90.0,174.0,7.0,-7.0,493.0,,,,,,,,,,,,,,,
169,E006459   ,1956JJ00,513.0,332.0,288.0,95.0,193.0,6.0,-6.0,513.0,,,,,,,,,,,,,,,
170,E006459   ,1957JJ00,474.0,320.0,289.0,99.0,190.0,5.0,-31.0,474.0,,,,,,,,,,,,,,,
171,E006459   ,1958JJ00,450.0,333.0,230.0,98.0,132.0,2.0,-13.0,450.0,,,,,,,,,,,,,,,
172,E006459   ,1959JJ00,426.0,334.0,214.0,126.0,88.0,1.0,5.0,426.0,,,,,,,,,,,,,,,
173,E006459   ,1960JJ00,444.0,343.0,231.0,147.0,84.0,1.0,18.0,444.0,,,,,,,,,,,,,,,
174,E006459   ,1961JJ00,425.0,346.0,230.0,158.0,72.0,1.0,8.0,425.0,,,,,,,,,,,,,,,
175,E006459   ,1962JJ00,453.0,317.0,283.0,152.0,131.0,0.0,6.0,453.0,,,,,,,,,,,,,,,
176,E006459   ,1963JJ00,473.0,316.0,320.0,161.0,159.0,0.0,-2.0,473.0,,,,,,,,,,,,,,,
177,E006459   ,1964JJ00,427.0,315.0,289.0,155.0,134.0,0.0,-22.0,427.0,,,,,,,,,,,,,,,
178,E006459   ,1965JJ00,371.0,314.0,222.0,157.0,66.0,0.0,-8.0,371.0,,,,,,,,,,,,,,,
179,E006459   ,1966JJ00,338.0,276.0,207.0,135.0,72.0,,-10.0,338.0,,,,,,,,,,,,,,,
180,E006459   ,1967JJ00,325.0,221.0,215.0,137.0,78.0,,26.0,325.0,,,,,,,,,,,,,,,
181,E006459   ,1968JJ00,308.0,182.0,232.0,126.0,105.0,,21.0,308.0,,,,,,,,,,,,,,,
182,E006459   ,1969JJ00,262.0,152.0,205.0,102.0,103.0,,7.0,262.0,,,,,,,,,,,,,,,
183,E006459   ,1970JJ00,192.0,119.0,168.0,90.0,78.0,,-4.0,192.0,,,,,,,,,,,,,,,
184,E006459   ,1971JJ00,145.0,99.0,131.0,82.0,49.0,,-4.0,145.0,,,,,,,,,,,,,,,
185,E006459   ,1972JJ00,124.0,77.0,121.0,88.0,32.0,,14.0,124.0,,,,,,,,,,,,,,,
186,E006459   ,1973JJ00,126.0,47.0,134.0,72.0,62.0,,16.0,126.0,,,,,,,,,,,,,,,
187,E006459   ,1974JJ00,120.0,21.0,149.0,52.0,97.0,,2.0,120.0,,,,,,,,,,,,,,,
188,E006459   ,1975JJ00,101.0,0.0,131.0,21.0,110.0,,-8.0,101.0,,28.0,,,,,40.0,28.0,12.0,,,61.0,20.0,41.0,
189,E006459   ,1976JJ00,126.0,0.0,149.0,22.0,127.0,,-1.0,126.0,,53.0,,,,,68.0,53.0,15.0,,,58.0,19.0,39.0,
190,E006459   ,1977JJ00,132.0,0.0,153.0,22.0,131.0,,1.0,132.0,,64.0,,,,,77.0,64.0,13.0,,,56.0,17.0,39.0,
191,E006459   ,1978JJ00,151.0,0.0,166.0,28.0,138.0,,13.0,152.0,,73.0,,,,,90.0,73.0,17.0,,,61.0,20.0,41.0,
192,E006459   ,1979JJ00,144.0,0.0,208.0,56.0,152.0,,-8.0,145.0,,59.0,,,,,77.0,59.0,18.0,,,67.0,24.0,43.0,
193,E006459   ,1980JJ00,167.0,0.0,221.0,56.0,165.0,,2.0,167.0,,87.0,,,,,106.0,87.0,19.0,,,60.0,22.0,38.0,
194,E006459   ,1981JJ00,185.0,0.0,245.0,50.0,195.0,,-10.0,185.0,,101.0,,,,,118.0,101.0,17.0,,,67.0,23.0,44.0,
195,E006459   ,1982JJ00,214.0,0.0,263.0,38.0,225.0,,-11.0,214.0,,137.0,,,,,151.0,137.0,14.0,,,62.0,20.0,42.0,
196,E006459   ,1983JJ00,221.0,3.0,230.0,42.0,188.0,,31.0,222.0,,142.0,,,,,152.0,142.0,10.0,,,69.0,20.0,49.0,
197,E006459   ,1984JJ00,267.0,3.0,328.0,70.0,258.0,,6.0,267.0,,162.0,,,,,176.0,162.0,14.0,,,91.0,29.0,62.0,
198,E006459   ,1985JJ00,266.0,3.0,337.0,76.0,261.0,,2.0,266.0,,160.0,,,,,175.0,160.0,15.0,,,91.0,30.0,61.0,
199,E006459   ,1986JJ00,274.0,2.0,358.0,94.0,264.0,,8.0,274.0,,173.0,,,,,188.0,173.0,15.0,,,87.0,30.0,57.0,
200,E006459   ,1987JJ00,289.0,0.0,372.0,73.0,299.0,,-10.0,289.0,,187.0,,,,,201.0,187.0,14.0,,,88.0,37.0,51.0,
201,E006459   ,1988JJ00,346.0,0.0,423.0,77.0,346.0,,0.0,346.0,,235.0,,,,,251.0,235.0,16.0,,,95.0,33.0,62.0,
202,E006459   ,1989JJ00,343.0,0.0,404.0,58.0,346.0,,-3.0,343.0,,231.0,,,,,246.0,231.0,15.0,,,96.0,34.0,62.0,
203,E006459   ,1990JJ00,367.0,,520.0,130.0,389.0,,-22.0,367.0,456.0,257.0,199.0,133.0,,133.0,323.0,257.0,66.0,,,44.0,33.0,11.0,0.0
204,E006459   ,1991JJ00,336.0,,472.0,129.0,344.0,,-8.0,336.0,437.0,234.0,202.0,141.0,,141.0,296.0,234.0,62.0,,,40.0,30.0,10.0,0.0
205,E006459   ,1992JJ00,335.0,,453.0,127.0,326.0,,9.0,335.0,444.0,240.0,204.0,142.0,,142.0,302.0,240.0,62.0,,,33.0,23.0,10.0,0.0
206,E006459   ,1993JJ00,337.0,,451.0,124.0,328.0,,9.0,337.0,446.0,235.0,211.0,145.0,,145.0,301.0,235.0,66.0,1.0,,34.0,25.0,10.0,0.0
207,E006459   ,1994JJ00,367.0,,477.0,104.0,373.0,,-6.0,367.0,478.0,257.0,221.0,144.0,,144.0,334.0,257.0,77.0,2.0,,31.0,21.0,10.0,0.0
208,E006459   ,1995KW01,93.0,,127.0,33.0,93.0,,0.0,,120.0,68.0,52.0,35.0,,35.0,85.0,68.0,17.0,1.0,,,,2.0,
209,E006459   ,1995KW02,97.0,,125.0,34.0,92.0,,5.0,,123.0,68.0,55.0,37.0,,37.0,86.0,68.0,18.0,1.0,,,,2.0,
210,E006459   ,1995KW03,93.0,,109.0,23.0,86.0,,6.0,,120.0,65.0,55.0,37.0,,37.0,83.0,65.0,18.0,0.0,,,,3.0,
211,E006459   ,1995KW04,91.0,,128.0,35.0,94.0,,-3.0,,121.0,67.0,54.0,36.0,,36.0,85.0,67.0,17.0,-1.0,,,,3.0,
212,E006459   ,1995JJ00,373.0,,489.0,124.0,365.0,,8.0,374.0,484.0,268.0,215.0,145.0,,145.0,339.0,268.0,70.0,,,35.0,25.0,10.0,-1.0
213,E006459   ,1996KW01,94.0,,109.0,34.0,75.0,,19.0,,121.0,69.0,52.0,35.0,,35.0,86.0,69.0,17.0,1.0,,,,2.0,
214,E006459   ,1996KW02,90.0,,131.0,25.0,106.0,,-16.0,,116.0,62.0,54.0,36.0,,36.0,79.0,62.0,18.0,1.0,,,,3.0,
215,E006459   ,1996KW03,88.0,,111.0,30.0,81.0,,7.0,,117.0,62.0,55.0,37.0,,37.0,80.0,62.0,18.0,1.0,,,,3.0,
216,E006459   ,1996KW04,88.0,,114.0,27.0,87.0,,1.0,,118.0,63.0,55.0,37.0,,37.0,81.0,63.0,18.0,-2.0,,,,3.0,
217,E006459   ,1996JJ00,360.0,,466.0,117.0,349.0,,10.0,362.0,472.0,256.0,216.0,145.0,,145.0,326.0,256.0,71.0,,,35.0,24.0,11.0,-2.0
218,E006459   ,1997KW01,90.0,,124.0,33.0,91.0,,-2.0,,118.0,63.0,55.0,36.0,,36.0,82.0,63.0,19.0,1.0,,,,2.0,
219,E006459   ,1997KW02,87.0,,158.0,32.0,126.0,,-39.0,,115.0,61.0,54.0,36.0,,36.0,79.0,61.0,18.0,0.0,,,,2.0,
220,E006459   ,1997KW03,81.0,,141.0,24.0,117.0,,-36.0,,109.0,53.0,55.0,36.0,,36.0,72.0,53.0,19.0,0.0,,,,3.0,
221,E006459   ,1997KW04,93.0,,125.0,54.0,71.0,,22.0,,120.0,65.0,55.0,37.0,,37.0,84.0,65.0,19.0,-1.0,,,,3.0,
222,E006459   ,1997JJ00,350.0,,548.0,143.0,405.0,,-55.0,352.0,462.0,243.0,220.0,145.0,,145.0,317.0,243.0,75.0,,,35.0,25.0,10.0,-2.0
223,E006459   ,1998KW01,84.0,,125.0,65.0,60.0,,24.0,,118.0,64.0,54.0,36.0,,36.0,82.0,64.0,18.0,0.0,,,,2.0,
224,E006459   ,1998KW02,90.0,,147.0,43.0,104.0,,-14.0,,118.0,62.0,55.0,36.0,,36.0,81.0,62.0,19.0,1.0,,,,2.0,
225,E006459   ,1998KW03,90.0,,167.0,79.0,88.0,,3.0,,120.0,65.0,55.0,36.0,,36.0,84.0,65.0,19.0,-1.0,,,,2.0,
226,E006459   ,1998KW04,95.0,,154.0,66.0,88.0,,8.0,,114.0,63.0,51.0,33.0,,33.0,80.0,63.0,17.0,,,,,3.0,
227,E006459   ,1998JJ00,357.0,,593.0,257.0,336.0,,20.0,359.0,469.0,254.0,215.0,141.0,,141.0,328.0,254.0,73.0,,,31.0,22.0,9.0,-2.0
228,E006459   ,1999KW01,84.0,,140.0,59.0,81.0,,2.0,,110.0,59.0,51.0,32.0,,32.0,77.0,59.0,19.0,,,,,1.0,
229,E006459   ,1999KW02,72.0,,166.0,68.0,98.0,,-26.0,,98.0,48.0,50.0,32.0,,32.0,65.0,48.0,17.0,,,,,2.0,
230,E006459   ,1999KW03,76.0,,115.0,50.0,66.0,,11.0,,98.0,51.0,47.0,29.0,,29.0,70.0,51.0,18.0,,,,,1.0,
231,E006459   ,1999KW04,81.0,,96.0,40.0,56.0,,25.0,,102.0,57.0,45.0,28.0,,28.0,75.0,57.0,17.0,,,,,2.0,
232,E006459   ,1999JJ00,313.0,,517.0,216.0,301.0,,12.0,313.0,408.0,215.0,193.0,121.0,,121.0,287.0,215.0,72.0,,,26.0,20.0,6.0,0.0
233,E006459   ,2000KW01,81.0,,146.0,70.0,76.0,,5.0,,104.0,57.0,46.0,28.0,,28.0,75.0,57.0,18.0,,,,,1.0,
234,E006459   ,2000KW02,78.0,,147.0,67.0,79.0,,-2.0,,98.0,55.0,43.0,27.0,,27.0,71.0,55.0,16.0,,,,,1.0,
235,E006459   ,2000KW03,86.0,,153.0,59.0,94.0,,-8.0,,110.0,63.0,47.0,29.0,,29.0,81.0,63.0,17.0,,,,,1.0,
236,E006459   ,2000KW04,80.0,,150.0,67.0,83.0,,-3.0,,102.0,58.0,43.0,28.0,,28.0,74.0,58.0,15.0,,,,,1.0,
237,E006459   ,2000JJ00,325.0,,596.0,263.0,332.0,,-7.0,325.0,414.0,234.0,179.0,112.0,,112.0,301.0,234.0,67.0,,,24.0,19.0,5.0,0.0
238,E006459   ,2001KW01,91.0,,178.0,101.0,76.0,,14.0,,114.0,69.0,45.0,28.0,,28.0,85.0,69.0,17.0,,,,,1.0,
239,E006459   ,2001KW02,88.0,,245.0,143.0,103.0,,-15.0,,111.0,65.0,47.0,29.0,,29.0,82.0,65.0,17.0,,,,,1.0,
240,E006459   ,2001KW03,86.0,,203.0,114.0,89.0,,-3.0,,110.0,61.0,49.0,30.0,,30.0,80.0,61.0,19.0,,,,,1.0,
241,E006459   ,2001KW04,81.0,,179.0,98.0,81.0,,0.0,,104.0,56.0,49.0,30.0,,30.0,75.0,56.0,19.0,,,,,1.0,
242,E006459   ,2001JJ00,346.0,,805.0,455.0,349.0,,-3.0,346.0,440.0,251.0,189.0,118.0,,118.0,322.0,251.0,71.0,,,24.0,20.0,4.0,0.0
243,E006459   ,2002KW01,88.0,,154.0,69.0,85.0,,3.0,,110.0,63.0,47.0,29.0,,29.0,81.0,63.0,18.0,,,,,1.0,
244,E006459   ,2002KW02,80.0,,123.0,50.0,73.0,,7.0,,102.0,61.0,41.0,27.0,,27.0,75.0,61.0,15.0,,,,,1.0,
245,E006459   ,2002KW03,89.0,,138.0,60.0,77.0,,12.0,,113.0,63.0,49.0,29.0,,29.0,83.0,63.0,20.0,,,,,1.0,
246,E006459   ,2002KW04,91.0,,168.0,65.0,103.0,,-12.0,,114.0,66.0,48.0,29.0,,29.0,84.0,66.0,19.0,0.0,,,,1.0,
247,E006459   ,2002JJ00,348.0,,583.0,245.0,338.0,,10.0,348.0,438.0,253.0,185.0,114.0,,114.0,324.0,253.0,72.0,0.0,,24.0,19.0,4.0,0.0
248,E006459   ,2003KW01,96.0,,155.0,53.0,102.0,,-6.0,,118.0,72.0,46.0,28.0,,28.0,90.0,72.0,18.0,,,,,1.0,
249,E006459   ,2003KW02,90.0,,143.0,55.0,88.0,,2.0,,113.0,65.0,48.0,29.0,,29.0,84.0,65.0,19.0,0.0,,,,1.0,
250,E006459   ,2003KW03,93.0,,150.0,51.0,100.0,,-7.0,,117.0,67.0,50.0,30.0,,30.0,86.0,67.0,19.0,0.0,,,,1.0,
251,E006459   ,2003KW04,81.0,,136.0,50.0,86.0,,-5.0,,104.0,54.0,50.0,30.0,,30.0,74.0,54.0,20.0,,,,,1.0,
252,E006459   ,2003JJ00,360.0,,584.0,208.0,376.0,,-15.0,359.0,453.0,259.0,194.0,118.0,,118.0,335.0,259.0,76.0,,,25.0,20.0,5.0,1.0
253,E006459   ,2004KW01,85.0,,137.0,51.0,85.0,,0.0,,109.0,60.0,48.0,30.0,,30.0,79.0,60.0,19.0,,,,,1.0,
254,E006459   ,2004KW02,84.0,,173.0,81.0,92.0,,-8.0,,108.0,59.0,49.0,31.0,,31.0,77.0,59.0,18.0,,,,,1.0,
255,E006459   ,2004KW03,93.0,,162.0,54.0,108.0,,-15.0,,118.0,66.0,51.0,31.0,,31.0,87.0,66.0,20.0,,,,,1.0,
256,E006459   ,2004KW04,93.0,,136.0,71.0,65.0,,28.0,,117.0,65.0,51.0,31.0,,31.0,86.0,65.0,20.0,,,,,1.0,
257,E006459   ,2004JJ00,355.0,,607.0,257.0,350.0,,5.0,355.0,451.0,251.0,200.0,122.0,,122.0,329.0,251.0,78.0,,,26.0,21.0,5.0,0.0
258,E006459   ,2005KW01,89.0,,129.0,40.0,89.0,,0.0,,113.0,62.0,51.0,31.0,,31.0,82.0,62.0,20.0,,,,,1.0,
259,E006459   ,2005KW02,80.0,,136.0,52.0,83.0,,-3.0,,105.0,56.0,49.0,30.0,,30.0,74.0,56.0,18.0,,,,,1.0,
260,E006459   ,2005KW03,85.0,,166.0,67.0,99.0,,-14.0,,109.0,60.0,49.0,31.0,,31.0,78.0,60.0,19.0,0.0,,,,1.0,
261,E006459   ,2005KW04,85.0,,122.0,50.0,72.0,,13.0,,109.0,58.0,51.0,31.0,,31.0,78.0,58.0,20.0,,,,,1.0,
262,E006459   ,2005JJ00,339.0,,552.0,208.0,344.0,,-5.0,339.0,436.0,236.0,199.0,123.0,,123.0,313.0,236.0,76.0,0.0,,26.0,21.0,5.0,0.0
263,E006459   ,2006KW01,86.0,,138.0,77.0,61.0,,24.0,,109.0,60.0,49.0,30.0,,30.0,79.0,60.0,18.0,,,,,1.0,
264,E006459   ,2006KW02,82.0,,148.0,80.0,68.0,,14.0,,105.0,54.0,51.0,31.0,,31.0,74.0,54.0,20.0,,,,,1.0,
265,E006459   ,2006KW03,82.0,,142.0,60.0,82.0,,0.0,,104.0,59.0,45.0,29.0,,29.0,75.0,59.0,16.0,,,,,1.0,
266,E006459   ,2006KW04,74.0,,137.0,42.0,95.0,,-21.0,,94.0,55.0,40.0,26.0,,26.0,68.0,55.0,13.0,0.0,,,,1.0,
267,E006459   ,2006JJ00,323.0,,565.0,259.0,306.0,,17.0,324.0,413.0,228.0,185.0,116.0,,116.0,297.0,228.0,69.0,0.0,,27.0,22.0,5.0,0.0
268,E006459   ,2007KW01,92.0,,181.0,86.0,95.0,,-2.0,,116.0,67.0,48.0,30.0,,30.0,86.0,67.0,19.0,0.0,,,,1.0,
269,E006459   ,2007KW02,77.0,,158.0,88.0,70.0,,7.0,,100.0,50.0,50.0,30.0,,30.0,70.0,50.0,20.0,,,,,1.0,
270,E006459   ,2007KW03,89.0,,193.0,94.0,99.0,,-9.0,,113.0,62.0,51.0,31.0,,31.0,81.0,62.0,20.0,0.0,,,,1.0,
271,E006459   ,2007KW04,94.0,,169.0,62.0,108.0,,-14.0,,117.0,66.0,51.0,32.0,,32.0,86.0,66.0,20.0,,,,,1.0,
272,E006459   ,2007JJ00,352.0,,700.0,330.0,371.0,,-18.0,352.0,446.0,245.0,201.0,123.0,,123.0,323.0,245.0,78.0,,,29.0,24.0,5.0,0.0
273,E006459   ,2008KW01,90.0,,152.0,61.0,91.0,,-1.0,,114.0,63.0,51.0,31.0,,31.0,83.0,63.0,20.0,,,,,1.0,
274,E006459   ,2008KW02,86.0,,150.0,59.0,91.0,,-6.0,,110.0,58.0,52.0,32.0,,32.0,78.0,58.0,20.0,,,,,1.0,
275,E006459   ,2008KW03,77.0,,117.0,38.0,79.0,,-2.0,,101.0,50.0,51.0,32.0,,32.0,68.0,50.0,19.0,,,,,1.0,
276,E006459   ,2008KW04,81.0,,141.0,48.0,93.0,,-12.0,,100.0,61.0,39.0,24.0,,24.0,75.0,61.0,15.0,,,,,1.0,
277,E006459   ,2008JJ00,333.0,,561.0,207.0,355.0,,-21.0,333.0,424.0,231.0,193.0,120.0,,120.0,304.0,231.0,73.0,,,29.0,24.0,5.0,0.0
278,E006459   ,2009KW01,83.0,,136.0,28.0,108.0,,-25.0,,98.0,65.0,33.0,20.0,,20.0,78.0,65.0,13.0,,,,,1.0,
279,E006459   ,2009KW02,71.0,,129.0,31.0,98.0,,-27.0,,86.0,55.0,32.0,21.0,,21.0,66.0,55.0,11.0,,,,,1.0,
280,E006459   ,2009KW03,79.0,,127.0,33.0,93.0,,-14.0,,98.0,55.0,43.0,26.0,,26.0,72.0,55.0,17.0,,,,,1.0,
281,E006459   ,2009KW04,80.0,,126.0,34.0,91.0,,-12.0,,99.0,54.0,45.0,27.0,,27.0,73.0,54.0,19.0,,,,,1.0,
282,E006459   ,2009JJ00,314.0,,516.0,125.0,392.0,,-77.0,312.0,382.0,229.0,153.0,94.0,,94.0,289.0,229.0,60.0,,,23.0,19.0,4.0,2.0
283,E006459   ,2010KW01,84.0,,143.0,31.0,111.0,,-27.0,,105.0,63.0,42.0,27.0,,27.0,78.0,63.0,15.0,,,,,1.0,
284,E006459   ,2010KW02,69.0,,125.0,52.0,74.0,,-5.0,,91.0,45.0,46.0,29.0,,29.0,62.0,45.0,17.0,,,,,1.0,
285,E006459   ,2010KW03,76.0,,114.0,20.0,94.0,,-19.0,,99.0,51.0,47.0,30.0,,30.0,69.0,51.0,18.0,,,,,1.0,
286,E006459   ,2010KW04,87.0,,159.0,55.0,103.0,,-16.0,,109.0,64.0,45.0,29.0,,29.0,80.0,64.0,16.0,,,,,1.0,
287,E006459   ,2010JJ00,316.0,,541.0,158.0,383.0,,-67.0,315.0,404.0,224.0,181.0,114.0,,114.0,290.0,224.0,66.0,,,26.0,22.0,4.0,0.0
288,E006459   ,2011KW01,79.0,,143.0,107.0,35.0,,43.0,,101.0,56.0,46.0,29.0,,29.0,72.0,56.0,17.0,,,,,1.0,
289,E006459   ,2011KW02,77.0,,174.0,70.0,104.0,,-27.0,,99.0,51.0,49.0,29.0,,29.0,70.0,51.0,19.0,,,,,1.0,
290,E006459   ,2011KW03,70.0,,177.0,69.0,107.0,,-38.0,,92.0,45.0,47.0,29.0,,29.0,63.0,45.0,19.0,,,,,1.0,
291,E006459   ,2011KW04,87.0,,159.0,90.0,69.0,,17.0,,108.0,60.0,48.0,28.0,,28.0,80.0,60.0,20.0,,,,,1.0,
292,E006459   ,2011JJ00,312.0,,652.0,336.0,316.0,,-4.0,311.0,401.0,211.0,189.0,115.0,,115.0,286.0,211.0,75.0,,,26.0,21.0,4.0,0.0
293,E006459   ,2012KW01,90.0,,178.0,109.0,69.0,,21.0,,111.0,65.0,47.0,27.0,,27.0,84.0,65.0,19.0,,,,,1.0,
294,E006459   ,2012KW02,73.0,,196.0,134.0,62.0,,11.0,,94.0,49.0,45.0,27.0,,27.0,67.0,49.0,18.0,,,,,1.0,
295,E006459   ,2012KW03,88.0,,174.0,101.0,74.0,,14.0,,109.0,61.0,47.0,28.0,,28.0,80.0,61.0,19.0,,,,,1.0,
296,E006459   ,2012KW04,92.0,,226.0,144.0,82.0,,10.0,,112.0,66.0,47.0,28.0,,28.0,85.0,66.0,19.0,,,,,1.0,
297,E006459   ,2012JJ00,343.0,,775.0,488.0,287.0,,56.0,341.0,427.0,241.0,186.0,110.0,,110.0,316.0,241.0,76.0,,,25.0,21.0,4.0,1.0
298,E006459   ,2013KW01,81.0,,210.0,128.0,83.0,,-2.0,81.0,102.0,59.0,42.0,26.0,,26.0,76.0,59.0,17.0,,,5.0,4.0,1.0,0.0
299,E006459   ,2013KW02,77.0,,208.0,105.0,103.0,,-26.0,77.0,99.0,53.0,46.0,28.0,,28.0,71.0,53.0,18.0,,,6.0,5.0,1.0,0.0
300,E006459   ,2013KW03,88.0,,293.0,196.0,97.0,,-9.0,88.0,110.0,63.0,47.0,29.0,,29.0,81.0,63.0,19.0,,,6.0,6.0,1.0,0.0
301,E006459   ,2013KW04,97.0,,376.0,277.0,98.0,,-1.0,97.0,120.0,73.0,47.0,29.0,,29.0,92.0,73.0,18.0,,,6.0,5.0,1.0,0.0
302,E006459   ,2013JJ00,343.0,,1087.0,706.0,381.0,,-38.0,343.0,431.0,248.0,183.0,111.0,,111.0,319.0,248.0,71.0,,,23.0,20.0,4.0,0.0
303,E006459   ,2014KW01,96.0,,402.0,273.0,129.0,,-33.0,96.0,119.0,72.0,47.0,28.0,,28.0,91.0,72.0,19.0,,,5.0,5.0,1.0,0.0
304,E006459   ,2014KW02,90.0,,358.0,236.0,123.0,,-33.0,89.0,112.0,66.0,46.0,28.0,,28.0,84.0,66.0,18.0,,,6.0,5.0,1.0,0.0
305,E006459   ,2014KW03,83.0,,304.0,240.0,65.0,,18.0,83.0,106.0,60.0,46.0,28.0,,28.0,78.0,60.0,18.0,,,6.0,6.0,0.0,0.0
306,E006459   ,2014KW04,110.0,,389.0,291.0,97.0,,13.0,110.0,134.0,86.0,48.0,29.0,,29.0,105.0,86.0,19.0,,,5.0,5.0,0.0,0.0
307,E006459   ,2014JJ00,379.0,,1453.0,1040.0,413.0,,-34.0,379.0,471.0,283.0,187.0,113.0,,113.0,357.0,283.0,74.0,,,21.0,20.0,2.0,0.0
308,E006459   ,2015KW01,115.0,,361.0,252.0,109.0,,7.0,,138.0,92.0,46.0,28.0,,28.0,111.0,92.0,19.0,0.0,,,,0.0,
309,E006459   ,2015KW02,116.0,,407.0,235.0,171.0,,-56.0,,139.0,91.0,48.0,29.0,,29.0,110.0,91.0,19.0,0.0,,,,0.0,
310,E006459   ,2015KW03,117.0,,399.0,211.0,188.0,,-71.0,,141.0,92.0,49.0,29.0,,29.0,112.0,92.0,19.0,0.0,,,,0.0,
311,E006459   ,2015KW04,113.0,,339.0,275.0,64.0,,49.0,,136.0,89.0,47.0,28.0,,28.0,108.0,89.0,19.0,0.0,,,,0.0,
