ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
12254,BU05990665,Rotterdam                               ,Buurt     ,BU05990665,1,156.0,430.0
12255,WK059908  ,Rotterdam                               ,Wijk      ,WK059908  ,1,337.0,1137.0
12256,BU05990814,Rotterdam                               ,Buurt     ,BU05990814,1,3.0,65.0
12257,BU05990836,Rotterdam                               ,Buurt     ,BU05990836,1,45.0,127.0
12258,BU05990837,Rotterdam                               ,Buurt     ,BU05990837,1,4.0,12.0
12259,BU05990841,Rotterdam                               ,Buurt     ,BU05990841,1,83.0,156.0
12260,BU05990842,Rotterdam                               ,Buurt     ,BU05990842,1,163.0,506.0
12261,BU05990843,Rotterdam                               ,Buurt     ,BU05990843,1,6.0,18.0
12262,BU05990845,Rotterdam                               ,Buurt     ,BU05990845,1,28.0,239.0
12263,BU05990847,Rotterdam                               ,Buurt     ,BU05990847,1,5.0,13.0
12264,WK059910  ,Rotterdam                               ,Wijk      ,WK059910  ,1,352.0,901.0
12265,BU05991017,Rotterdam                               ,Buurt     ,BU05991017,1,,
12266,BU05991079,Rotterdam                               ,Buurt     ,BU05991079,3,39.0,91.0
12267,BU05991080,Rotterdam                               ,Buurt     ,BU05991080,1,45.0,87.0
12268,BU05991081,Rotterdam                               ,Buurt     ,BU05991081,1,68.0,120.0
12269,BU05991082,Rotterdam                               ,Buurt     ,BU05991082,1,11.0,24.0
12270,BU05991085,Rotterdam                               ,Buurt     ,BU05991085,1,100.0,213.0
12271,BU05991086,Rotterdam                               ,Buurt     ,BU05991086,3,6.0,17.0
12272,BU05991087,Rotterdam                               ,Buurt     ,BU05991087,1,51.0,294.0
12273,BU05991088,Rotterdam                               ,Buurt     ,BU05991088,1,32.0,56.0
12274,WK059912  ,Rotterdam                               ,Wijk      ,WK059912  ,1,491.0,1291.0
12275,BU05991283,Rotterdam                               ,Buurt     ,BU05991283,1,66.0,257.0
12276,BU05991284,Rotterdam                               ,Buurt     ,BU05991284,1,64.0,145.0
12277,BU05991289,Rotterdam                               ,Buurt     ,BU05991289,1,264.0,647.0
12278,BU05991290,Rotterdam                               ,Buurt     ,BU05991290,1,97.0,242.0
12279,WK059913  ,Rotterdam                               ,Wijk      ,WK059913  ,1,92.0,229.0
12280,BU05991391,Rotterdam                               ,Buurt     ,BU05991391,1,92.0,229.0
12281,WK059914  ,Rotterdam                               ,Wijk      ,WK059914  ,1,1759.0,4379.0
12282,BU05991444,Rotterdam                               ,Buurt     ,BU05991444,1,240.0,702.0
12283,BU05991446,Rotterdam                               ,Buurt     ,BU05991446,1,42.0,121.0
12284,BU05991448,Rotterdam                               ,Buurt     ,BU05991448,1,133.0,345.0
12285,BU05991449,Rotterdam                               ,Buurt     ,BU05991449,1,87.0,187.0
12286,BU05991463,Rotterdam                               ,Buurt     ,BU05991463,1,544.0,904.0
12287,BU05991466,Rotterdam                               ,Buurt     ,BU05991466,1,244.0,577.0
12288,BU05991467,Rotterdam                               ,Buurt     ,BU05991467,1,130.0,385.0
12289,BU05991468,Rotterdam                               ,Buurt     ,BU05991468,1,339.0,1158.0
12290,WK059915  ,Rotterdam                               ,Wijk      ,WK059915  ,1,475.0,1253.0
12291,BU05991570,Rotterdam                               ,Buurt     ,BU05991570,1,12.0,42.0
12292,BU05991571,Rotterdam                               ,Buurt     ,BU05991571,1,90.0,172.0
12293,BU05991572,Rotterdam                               ,Buurt     ,BU05991572,3,20.0,62.0
12294,BU05991573,Rotterdam                               ,Buurt     ,BU05991573,1,95.0,223.0
12295,BU05991574,Rotterdam                               ,Buurt     ,BU05991574,1,68.0,160.0
12296,BU05991575,Rotterdam                               ,Buurt     ,BU05991575,1,,
12297,BU05991576,Rotterdam                               ,Buurt     ,BU05991576,1,,
12298,BU05991577,Rotterdam                               ,Buurt     ,BU05991577,1,125.0,264.0
12299,BU05991578,Rotterdam                               ,Buurt     ,BU05991578,3,20.0,105.0
12300,BU05991593,Rotterdam                               ,Buurt     ,BU05991593,1,45.0,225.0
12301,WK059916  ,Rotterdam                               ,Wijk      ,WK059916  ,1,450.0,1100.0
12302,BU05991692,Rotterdam                               ,Buurt     ,BU05991692,3,136.0,301.0
12303,BU05991699,Rotterdam                               ,Buurt     ,BU05991699,3,314.0,799.0
12304,WK059917  ,Rotterdam                               ,Wijk      ,WK059917  ,1,411.0,1309.0
12305,BU05991701,Rotterdam                               ,Buurt     ,BU05991701,1,168.0,492.0
12306,BU05991702,Rotterdam                               ,Buurt     ,BU05991702,1,240.0,753.0
12307,BU05991703,Rotterdam                               ,Buurt     ,BU05991703,1,3.0,64.0
12308,WK059918  ,Rotterdam                               ,Wijk      ,WK059918  ,1,3.0,126.0
12309,BU05991853,Rotterdam                               ,Buurt     ,BU05991853,1,3.0,126.0
12310,WK059919  ,Rotterdam                               ,Wijk      ,WK059919  ,1,,
12311,BU05991926,Rotterdam                               ,Buurt     ,BU05991926,1,,
12312,WK059921  ,Rotterdam                               ,Wijk      ,WK059921  ,1,,
12313,BU05992194,Rotterdam                               ,Buurt     ,BU05992194,1,,
12314,BU05992196,Rotterdam                               ,Buurt     ,BU05992196,1,,
12315,BU05992198,Rotterdam                               ,Buurt     ,BU05992198,1,,
12316,WK059922  ,Rotterdam                               ,Wijk      ,WK059922  ,1,,
12317,BU05992295,Rotterdam                               ,Buurt     ,BU05992295,1,,
12318,WK059923  ,Rotterdam                               ,Wijk      ,WK059923  ,1,,
12319,BU05992306,Rotterdam                               ,Buurt     ,BU05992306,1,,
12320,BU05992307,Rotterdam                               ,Buurt     ,BU05992307,1,,
12321,BU05992308,Rotterdam                               ,Buurt     ,BU05992308,1,,
12322,WK059924  ,Rotterdam                               ,Wijk      ,WK059924  ,1,,
12323,BU05992459,Rotterdam                               ,Buurt     ,BU05992459,1,,
12324,WK059925  ,Rotterdam                               ,Wijk      ,WK059925  ,1,,
12325,BU05992540,Rotterdam                               ,Buurt     ,BU05992540,1,,
12326,WK059926  ,Rotterdam                               ,Wijk      ,WK059926  ,1,,
12327,BU05992650,Rotterdam                               ,Buurt     ,BU05992650,1,,
12328,WK059927  ,Rotterdam                               ,Wijk      ,WK059927  ,1,583.0,1547.0
12329,BU05992704,Rotterdam                               ,Buurt     ,BU05992704,1,583.0,1547.0
12330,BU05992705,Rotterdam                               ,Buurt     ,BU05992705,1,,
12331,GM0277    ,Rozendaal                               ,Gemeente  ,GM0277    ,.,66.0,265.0
12332,WK027700  ,Rozendaal                               ,Wijk      ,WK027700  ,1,66.0,265.0
12333,BU02770000,Rozendaal                               ,Buurt     ,BU02770000,1,,
12334,BU02770009,Rozendaal                               ,Buurt     ,BU02770009,1,,
12335,GM0840    ,Rucphen                                 ,Gemeente  ,GM0840    ,.,686.0,2878.0
12336,WK084000  ,Rucphen                                 ,Wijk      ,WK084000  ,1,178.0,718.0
12337,BU08400000,Rucphen                                 ,Buurt     ,BU08400000,1,137.0,477.0
12338,BU08400009,Rucphen                                 ,Buurt     ,BU08400009,1,41.0,241.0
12339,WK084001  ,Rucphen                                 ,Wijk      ,WK084001  ,1,151.0,621.0
12340,BU08400100,Rucphen                                 ,Buurt     ,BU08400100,1,144.0,570.0
12341,BU08400109,Rucphen                                 ,Buurt     ,BU08400109,1,7.0,51.0
12342,WK084002  ,Rucphen                                 ,Wijk      ,WK084002  ,1,175.0,772.0
12343,BU08400200,Rucphen                                 ,Buurt     ,BU08400200,1,125.0,393.0
12344,BU08400201,Rucphen                                 ,Buurt     ,BU08400201,1,3.0,26.0
12345,BU08400209,Rucphen                                 ,Buurt     ,BU08400209,1,47.0,353.0
12346,WK084003  ,Rucphen                                 ,Wijk      ,WK084003  ,1,68.0,319.0
12347,BU08400300,Rucphen                                 ,Buurt     ,BU08400300,1,37.0,149.0
12348,BU08400309,Rucphen                                 ,Buurt     ,BU08400309,1,31.0,170.0
12349,WK084004  ,Rucphen                                 ,Wijk      ,WK084004  ,1,114.0,449.0
12350,BU08400400,Rucphen                                 ,Buurt     ,BU08400400,1,93.0,355.0
12351,BU08400409,Rucphen                                 ,Buurt     ,BU08400409,1,21.0,94.0
12352,GM0441    ,Schagen                                 ,Gemeente  ,GM0441    ,.,2468.0,8179.0
12353,WK044100  ,Schagen                                 ,Wijk      ,WK044100  ,1,883.0,2525.0
12354,BU04410000,Schagen                                 ,Buurt     ,BU04410000,1,246.0,748.0
12355,BU04410001,Schagen                                 ,Buurt     ,BU04410001,1,132.0,331.0
12356,BU04410002,Schagen                                 ,Buurt     ,BU04410002,1,123.0,306.0
12357,BU04410003,Schagen                                 ,Buurt     ,BU04410003,1,126.0,367.0
12358,BU04410004,Schagen                                 ,Buurt     ,BU04410004,1,85.0,246.0
12359,BU04410005,Schagen                                 ,Buurt     ,BU04410005,1,104.0,268.0
12360,BU04410006,Schagen                                 ,Buurt     ,BU04410006,1,33.0,97.0
12361,BU04410007,Schagen                                 ,Buurt     ,BU04410007,1,21.0,120.0
12362,BU04410008,Schagen                                 ,Buurt     ,BU04410008,1,3.0,9.0
12363,BU04410009,Schagen                                 ,Buurt     ,BU04410009,1,10.0,33.0
12364,WK044101  ,Schagen                                 ,Wijk      ,WK044101  ,1,405.0,1416.0
12365,BU04410101,Schagen                                 ,Buurt     ,BU04410101,1,152.0,458.0
12366,BU04410102,Schagen                                 ,Buurt     ,BU04410102,1,86.0,320.0
12367,BU04410103,Schagen                                 ,Buurt     ,BU04410103,1,10.0,31.0
12368,BU04410104,Schagen                                 ,Buurt     ,BU04410104,1,30.0,155.0
12369,BU04410105,Schagen                                 ,Buurt     ,BU04410105,1,120.0,420.0
12370,BU04410106,Schagen                                 ,Buurt     ,BU04410106,1,7.0,32.0
12371,WK044102  ,Schagen                                 ,Wijk      ,WK044102  ,1,143.0,493.0
12372,BU04410201,Schagen                                 ,Buurt     ,BU04410201,1,72.0,237.0
12373,BU04410202,Schagen                                 ,Buurt     ,BU04410202,1,21.0,72.0
12374,BU04410203,Schagen                                 ,Buurt     ,BU04410203,1,8.0,19.0
12375,BU04410204,Schagen                                 ,Buurt     ,BU04410204,1,10.0,43.0
12376,BU04410205,Schagen                                 ,Buurt     ,BU04410205,1,14.0,49.0
12377,BU04410206,Schagen                                 ,Buurt     ,BU04410206,1,18.0,73.0
12378,WK044103  ,Schagen                                 ,Wijk      ,WK044103  ,1,327.0,1257.0
12379,BU04410301,Schagen                                 ,Buurt     ,BU04410301,1,130.0,490.0
12380,BU04410302,Schagen                                 ,Buurt     ,BU04410302,1,159.0,542.0
12381,BU04410303,Schagen                                 ,Buurt     ,BU04410303,1,9.0,38.0
12382,BU04410304,Schagen                                 ,Buurt     ,BU04410304,1,13.0,63.0
12383,BU04410305,Schagen                                 ,Buurt     ,BU04410305,1,4.0,25.0
12384,BU04410306,Schagen                                 ,Buurt     ,BU04410306,1,12.0,99.0
12385,WK044104  ,Schagen                                 ,Wijk      ,WK044104  ,1,710.0,2488.0
12386,BU04410401,Schagen                                 ,Buurt     ,BU04410401,1,114.0,394.0
12387,BU04410402,Schagen                                 ,Buurt     ,BU04410402,1,41.0,132.0
12388,BU04410403,Schagen                                 ,Buurt     ,BU04410403,1,32.0,146.0
12389,BU04410404,Schagen                                 ,Buurt     ,BU04410404,1,164.0,525.0
12390,BU04410405,Schagen                                 ,Buurt     ,BU04410405,1,49.0,154.0
12391,BU04410406,Schagen                                 ,Buurt     ,BU04410406,1,105.0,311.0
12392,BU04410407,Schagen                                 ,Buurt     ,BU04410407,1,161.0,619.0
12393,BU04410408,Schagen                                 ,Buurt     ,BU04410408,1,37.0,181.0
12394,BU04410409,Schagen                                 ,Buurt     ,BU04410409,1,7.0,26.0
12395,GM0279    ,Scherpenzeel                            ,Gemeente  ,GM0279    ,.,244.0,853.0
12396,WK027900  ,Scherpenzeel                            ,Wijk      ,WK027900  ,1,244.0,853.0
12397,BU02790000,Scherpenzeel                            ,Buurt     ,BU02790000,1,226.0,773.0
12398,BU02790008,Scherpenzeel                            ,Buurt     ,BU02790008,1,6.0,16.0
12399,BU02790009,Scherpenzeel                            ,Buurt     ,BU02790009,1,12.0,64.0
12400,GM0606    ,Schiedam                                ,Gemeente  ,GM0606    ,.,1015.0,2978.0
12401,WK060600  ,Schiedam                                ,Wijk      ,WK060600  ,1,5.0,13.0
12402,BU06060000,Schiedam                                ,Buurt     ,BU06060000,1,5.0,13.0
12403,WK060601  ,Schiedam                                ,Wijk      ,WK060601  ,1,85.0,162.0
12404,BU06060101,Schiedam                                ,Buurt     ,BU06060101,1,,
12405,BU06060102,Schiedam                                ,Buurt     ,BU06060102,1,12.0,30.0
12406,BU06060103,Schiedam                                ,Buurt     ,BU06060103,1,27.0,54.0
12407,BU06060104,Schiedam                                ,Buurt     ,BU06060104,1,,
12408,BU06060105,Schiedam                                ,Buurt     ,BU06060105,1,30.0,42.0
12409,BU06060106,Schiedam                                ,Buurt     ,BU06060106,1,6.0,10.0
12410,BU06060107,Schiedam                                ,Buurt     ,BU06060107,1,10.0,26.0
12411,WK060602  ,Schiedam                                ,Wijk      ,WK060602  ,1,40.0,186.0
12412,BU06060201,Schiedam                                ,Buurt     ,BU06060201,1,9.0,72.0
12413,BU06060202,Schiedam                                ,Buurt     ,BU06060202,1,3.0,11.0
12414,BU06060203,Schiedam                                ,Buurt     ,BU06060203,1,28.0,104.0
12415,WK060603  ,Schiedam                                ,Wijk      ,WK060603  ,1,172.0,506.0
12416,BU06060301,Schiedam                                ,Buurt     ,BU06060301,1,21.0,59.0
12417,BU06060302,Schiedam                                ,Buurt     ,BU06060302,1,27.0,59.0
12418,BU06060303,Schiedam                                ,Buurt     ,BU06060303,1,7.0,44.0
12419,BU06060304,Schiedam                                ,Buurt     ,BU06060304,1,10.0,24.0
12420,BU06060305,Schiedam                                ,Buurt     ,BU06060305,1,6.0,16.0
12421,BU06060306,Schiedam                                ,Buurt     ,BU06060306,1,28.0,90.0
12422,BU06060307,Schiedam                                ,Buurt     ,BU06060307,1,50.0,146.0
12423,BU06060308,Schiedam                                ,Buurt     ,BU06060308,1,11.0,27.0
12424,BU06060309,Schiedam                                ,Buurt     ,BU06060309,1,12.0,40.0
12425,WK060604  ,Schiedam                                ,Wijk      ,WK060604  ,1,34.0,89.0
12426,BU06060401,Schiedam                                ,Buurt     ,BU06060401,1,10.0,25.0
12427,BU06060402,Schiedam                                ,Buurt     ,BU06060402,1,7.0,21.0
12428,BU06060403,Schiedam                                ,Buurt     ,BU06060403,1,17.0,43.0
12429,BU06060404,Schiedam                                ,Buurt     ,BU06060404,1,,
12430,BU06060405,Schiedam                                ,Buurt     ,BU06060405,1,,
12431,WK060605  ,Schiedam                                ,Wijk      ,WK060605  ,1,,
12432,BU06060500,Schiedam                                ,Buurt     ,BU06060500,1,,
12433,WK060606  ,Schiedam                                ,Wijk      ,WK060606  ,1,144.0,372.0
12434,BU06060602,Schiedam                                ,Buurt     ,BU06060602,1,7.0,40.0
12435,BU06060603,Schiedam                                ,Buurt     ,BU06060603,1,54.0,65.0
12436,BU06060604,Schiedam                                ,Buurt     ,BU06060604,1,23.0,37.0
12437,BU06060605,Schiedam                                ,Buurt     ,BU06060605,1,22.0,40.0
12438,BU06060606,Schiedam                                ,Buurt     ,BU06060606,1,21.0,83.0
12439,BU06060607,Schiedam                                ,Buurt     ,BU06060607,1,5.0,48.0
12440,BU06060608,Schiedam                                ,Buurt     ,BU06060608,1,12.0,59.0
12441,WK060607  ,Schiedam                                ,Wijk      ,WK060607  ,1,221.0,744.0
12442,BU06060701,Schiedam                                ,Buurt     ,BU06060701,1,107.0,430.0
12443,BU06060702,Schiedam                                ,Buurt     ,BU06060702,1,,
12444,BU06060703,Schiedam                                ,Buurt     ,BU06060703,1,8.0,21.0
12445,BU06060704,Schiedam                                ,Buurt     ,BU06060704,1,14.0,28.0
12446,BU06060705,Schiedam                                ,Buurt     ,BU06060705,1,12.0,44.0
12447,BU06060706,Schiedam                                ,Buurt     ,BU06060706,1,69.0,187.0
12448,BU06060707,Schiedam                                ,Buurt     ,BU06060707,1,11.0,34.0
12449,WK060608  ,Schiedam                                ,Wijk      ,WK060608  ,1,8.0,39.0
12450,BU06060801,Schiedam                                ,Buurt     ,BU06060801,1,,
12451,BU06060802,Schiedam                                ,Buurt     ,BU06060802,1,,
12452,BU06060803,Schiedam                                ,Buurt     ,BU06060803,1,8.0,39.0
12453,WK060609  ,Schiedam                                ,Wijk      ,WK060609  ,1,306.0,868.0
12454,BU06060901,Schiedam                                ,Buurt     ,BU06060901,1,29.0,83.0
12455,BU06060902,Schiedam                                ,Buurt     ,BU06060902,1,32.0,73.0
12456,BU06060903,Schiedam                                ,Buurt     ,BU06060903,1,31.0,76.0
12457,BU06060904,Schiedam                                ,Buurt     ,BU06060904,1,32.0,85.0
12458,BU06060905,Schiedam                                ,Buurt     ,BU06060905,1,43.0,144.0
12459,BU06060906,Schiedam                                ,Buurt     ,BU06060906,1,25.0,67.0
12460,BU06060907,Schiedam                                ,Buurt     ,BU06060907,1,69.0,182.0
12461,BU06060908,Schiedam                                ,Buurt     ,BU06060908,1,32.0,112.0
12462,BU06060909,Schiedam                                ,Buurt     ,BU06060909,1,13.0,46.0
12463,GM0088    ,Schiermonnikoog                         ,Gemeente  ,GM0088    ,.,33.0,164.0
12464,WK008800  ,Schiermonnikoog                         ,Wijk      ,WK008800  ,1,33.0,164.0
12465,BU00880000,Schiermonnikoog                         ,Buurt     ,BU00880000,1,30.0,103.0
12466,BU00880009,Schiermonnikoog                         ,Buurt     ,BU00880009,1,3.0,61.0
12467,GM0962    ,Schinnen                                ,Gemeente  ,GM0962    ,.,1111.0,4276.0
12468,WK096200  ,Schinnen                                ,Wijk      ,WK096200  ,1,539.0,2131.0
12469,BU09620000,Schinnen                                ,Buurt     ,BU09620000,1,,
12470,BU09620001,Schinnen                                ,Buurt     ,BU09620001,1,153.0,577.0
12471,BU09620002,Schinnen                                ,Buurt     ,BU09620002,1,99.0,363.0
12472,BU09620003,Schinnen                                ,Buurt     ,BU09620003,1,56.0,220.0
12473,BU09620004,Schinnen                                ,Buurt     ,BU09620004,1,26.0,143.0
12474,BU09620005,Schinnen                                ,Buurt     ,BU09620005,1,106.0,415.0
12475,BU09620009,Schinnen                                ,Buurt     ,BU09620009,1,,
12476,WK096201  ,Schinnen                                ,Wijk      ,WK096201  ,1,572.0,2145.0
12477,BU09620100,Schinnen                                ,Buurt     ,BU09620100,1,107.0,422.0
12478,BU09620101,Schinnen                                ,Buurt     ,BU09620101,1,358.0,1300.0
12479,BU09620102,Schinnen                                ,Buurt     ,BU09620102,1,15.0,67.0
12480,BU09620103,Schinnen                                ,Buurt     ,BU09620103,1,92.0,356.0
12481,GM1676    ,Schouwen-Duiveland                      ,Gemeente  ,GM1676    ,.,2634.0,8160.0
12482,WK167600  ,Schouwen-Duiveland                      ,Wijk      ,WK167600  ,1,868.0,2340.0
12483,BU16760000,Schouwen-Duiveland                      ,Buurt     ,BU16760000,1,85.0,207.0
12484,BU16760001,Schouwen-Duiveland                      ,Buurt     ,BU16760001,1,124.0,315.0
12485,BU16760002,Schouwen-Duiveland                      ,Buurt     ,BU16760002,1,499.0,1181.0
12486,BU16760003,Schouwen-Duiveland                      ,Buurt     ,BU16760003,1,11.0,129.0
12487,BU16760004,Schouwen-Duiveland                      ,Buurt     ,BU16760004,1,77.0,292.0
12488,BU16760007,Schouwen-Duiveland                      ,Buurt     ,BU16760007,1,57.0,147.0
12489,BU16760008,Schouwen-Duiveland                      ,Buurt     ,BU16760008,1,9.0,25.0
12490,BU16760009,Schouwen-Duiveland                      ,Buurt     ,BU16760009,1,6.0,45.0
12491,WK167601  ,Schouwen-Duiveland                      ,Wijk      ,WK167601  ,1,107.0,266.0
12492,BU16760100,Schouwen-Duiveland                      ,Buurt     ,BU16760100,1,102.0,255.0
12493,BU16760109,Schouwen-Duiveland                      ,Buurt     ,BU16760109,1,5.0,11.0
12494,WK167602  ,Schouwen-Duiveland                      ,Wijk      ,WK167602  ,1,61.0,261.0
12495,BU16760200,Schouwen-Duiveland                      ,Buurt     ,BU16760200,1,46.0,121.0
12496,BU16760209,Schouwen-Duiveland                      ,Buurt     ,BU16760209,1,15.0,140.0
12497,WK167603  ,Schouwen-Duiveland                      ,Wijk      ,WK167603  ,1,73.0,282.0
12498,BU16760300,Schouwen-Duiveland                      ,Buurt     ,BU16760300,1,63.0,217.0
12499,BU16760309,Schouwen-Duiveland                      ,Buurt     ,BU16760309,1,10.0,65.0
12500,WK167604  ,Schouwen-Duiveland                      ,Wijk      ,WK167604  ,1,77.0,252.0
12501,BU16760400,Schouwen-Duiveland                      ,Buurt     ,BU16760400,1,,
12502,BU16760401,Schouwen-Duiveland                      ,Buurt     ,BU16760401,1,39.0,153.0
12503,BU16760409,Schouwen-Duiveland                      ,Buurt     ,BU16760409,1,,
12504,WK167605  ,Schouwen-Duiveland                      ,Wijk      ,WK167605  ,1,240.0,696.0
12505,BU16760500,Schouwen-Duiveland                      ,Buurt     ,BU16760500,1,204.0,528.0
12506,BU16760501,Schouwen-Duiveland                      ,Buurt     ,BU16760501,1,19.0,69.0
12507,BU16760509,Schouwen-Duiveland                      ,Buurt     ,BU16760509,1,17.0,99.0
12508,WK167606  ,Schouwen-Duiveland                      ,Wijk      ,WK167606  ,1,192.0,613.0
12509,BU16760600,Schouwen-Duiveland                      ,Buurt     ,BU16760600,1,181.0,557.0
12510,BU16760609,Schouwen-Duiveland                      ,Buurt     ,BU16760609,1,11.0,57.0
12511,WK167607  ,Schouwen-Duiveland                      ,Wijk      ,WK167607  ,1,141.0,434.0
12512,BU16760700,Schouwen-Duiveland                      ,Buurt     ,BU16760700,1,106.0,289.0
12513,BU16760701,Schouwen-Duiveland                      ,Buurt     ,BU16760701,1,22.0,83.0
12514,BU16760708,Schouwen-Duiveland                      ,Buurt     ,BU16760708,1,5.0,23.0
12515,BU16760709,Schouwen-Duiveland                      ,Buurt     ,BU16760709,1,8.0,39.0
12516,WK167608  ,Schouwen-Duiveland                      ,Wijk      ,WK167608  ,1,42.0,140.0
12517,BU16760800,Schouwen-Duiveland                      ,Buurt     ,BU16760800,1,34.0,105.0
12518,BU16760809,Schouwen-Duiveland                      ,Buurt     ,BU16760809,1,8.0,35.0
12519,WK167609  ,Schouwen-Duiveland                      ,Wijk      ,WK167609  ,1,93.0,352.0
12520,BU16760900,Schouwen-Duiveland                      ,Buurt     ,BU16760900,1,86.0,310.0
12521,BU16760909,Schouwen-Duiveland                      ,Buurt     ,BU16760909,1,7.0,41.0
12522,WK167610  ,Schouwen-Duiveland                      ,Wijk      ,WK167610  ,1,91.0,331.0
12523,BU16761000,Schouwen-Duiveland                      ,Buurt     ,BU16761000,1,69.0,181.0
12524,BU16761009,Schouwen-Duiveland                      ,Buurt     ,BU16761009,1,22.0,150.0
12525,WK167611  ,Schouwen-Duiveland                      ,Wijk      ,WK167611  ,1,25.0,112.0
12526,BU16761100,Schouwen-Duiveland                      ,Buurt     ,BU16761100,1,17.0,52.0
12527,BU16761109,Schouwen-Duiveland                      ,Buurt     ,BU16761109,1,8.0,60.0
12528,WK167612  ,Schouwen-Duiveland                      ,Wijk      ,WK167612  ,1,406.0,1371.0
12529,BU16761200,Schouwen-Duiveland                      ,Buurt     ,BU16761200,1,,
12530,BU16761201,Schouwen-Duiveland                      ,Buurt     ,BU16761201,1,63.0,221.0
12531,BU16761202,Schouwen-Duiveland                      ,Buurt     ,BU16761202,1,14.0,43.0
12532,BU16761203,Schouwen-Duiveland                      ,Buurt     ,BU16761203,1,26.0,86.0
12533,BU16761204,Schouwen-Duiveland                      ,Buurt     ,BU16761204,1,54.0,203.0
12534,BU16761205,Schouwen-Duiveland                      ,Buurt     ,BU16761205,1,52.0,200.0
12535,BU16761208,Schouwen-Duiveland                      ,Buurt     ,BU16761208,1,18.0,126.0
12536,BU16761209,Schouwen-Duiveland                      ,Buurt     ,BU16761209,1,,
12537,WK167613  ,Schouwen-Duiveland                      ,Wijk      ,WK167613  ,1,169.0,550.0
12538,BU16761300,Schouwen-Duiveland                      ,Buurt     ,BU16761300,1,104.0,292.0
12539,BU16761301,Schouwen-Duiveland                      ,Buurt     ,BU16761301,1,46.0,187.0
12540,BU16761302,Schouwen-Duiveland                      ,Buurt     ,BU16761302,1,5.0,16.0
12541,BU16761303,Schouwen-Duiveland                      ,Buurt     ,BU16761303,1,7.0,28.0
12542,BU16761309,Schouwen-Duiveland                      ,Buurt     ,BU16761309,1,7.0,27.0
12543,WK167614  ,Schouwen-Duiveland                      ,Wijk      ,WK167614  ,1,18.0,84.0
12544,BU16761400,Schouwen-Duiveland                      ,Buurt     ,BU16761400,1,14.0,50.0
12545,BU16761409,Schouwen-Duiveland                      ,Buurt     ,BU16761409,1,4.0,34.0
12546,WK167615  ,Schouwen-Duiveland                      ,Wijk      ,WK167615  ,1,31.0,77.0
12547,BU16761500,Schouwen-Duiveland                      ,Buurt     ,BU16761500,1,27.0,58.0
12548,BU16761509,Schouwen-Duiveland                      ,Buurt     ,BU16761509,1,4.0,19.0
12549,GM0965    ,Simpelveld                              ,Gemeente  ,GM0965    ,.,755.0,2816.0
12550,WK096500  ,Simpelveld                              ,Wijk      ,WK096500  ,1,365.0,1379.0
12551,BU09650000,Simpelveld                              ,Buurt     ,BU09650000,1,109.0,408.0
12552,BU09650001,Simpelveld                              ,Buurt     ,BU09650001,1,121.0,461.0
12553,BU09650002,Simpelveld                              ,Buurt     ,BU09650002,1,35.0,135.0
12554,BU09650003,Simpelveld                              ,Buurt     ,BU09650003,1,90.0,323.0
12555,BU09650009,Simpelveld                              ,Buurt     ,BU09650009,1,10.0,53.0
12556,WK096501  ,Simpelveld                              ,Wijk      ,WK096501  ,1,390.0,1437.0
12557,BU09650100,Simpelveld                              ,Buurt     ,BU09650100,1,306.0,1103.0
12558,BU09650101,Simpelveld                              ,Buurt     ,BU09650101,1,50.0,208.0
12559,BU09650102,Simpelveld                              ,Buurt     ,BU09650102,1,19.0,65.0
12560,BU09650103,Simpelveld                              ,Buurt     ,BU09650103,1,15.0,60.0
12561,GM1702    ,Sint Anthonis                           ,Gemeente  ,GM1702    ,.,538.0,2749.0
12562,WK170200  ,Sint Anthonis                           ,Wijk      ,WK170200  ,1,227.0,1052.0
12563,BU17020000,Sint Anthonis                           ,Buurt     ,BU17020000,1,149.0,600.0
12564,BU17020001,Sint Anthonis                           ,Buurt     ,BU17020001,1,19.0,86.0
12565,BU17020008,Sint Anthonis                           ,Buurt     ,BU17020008,1,13.0,78.0
12566,BU17020009,Sint Anthonis                           ,Buurt     ,BU17020009,1,46.0,288.0
12567,WK170201  ,Sint Anthonis                           ,Wijk      ,WK170201  ,1,95.0,493.0
12568,BU17020100,Sint Anthonis                           ,Buurt     ,BU17020100,1,61.0,262.0
12569,BU17020109,Sint Anthonis                           ,Buurt     ,BU17020109,1,34.0,231.0
12570,WK170202  ,Sint Anthonis                           ,Wijk      ,WK170202  ,1,20.0,103.0
12571,BU17020200,Sint Anthonis                           ,Buurt     ,BU17020200,1,14.0,60.0
12572,BU17020209,Sint Anthonis                           ,Buurt     ,BU17020209,1,6.0,43.0
12573,WK170203  ,Sint Anthonis                           ,Wijk      ,WK170203  ,1,50.0,341.0
12574,BU17020300,Sint Anthonis                           ,Buurt     ,BU17020300,1,42.0,294.0
12575,BU17020309,Sint Anthonis                           ,Buurt     ,BU17020309,1,8.0,47.0
12576,WK170204  ,Sint Anthonis                           ,Wijk      ,WK170204  ,1,120.0,603.0
12577,BU17020400,Sint Anthonis                           ,Buurt     ,BU17020400,1,95.0,442.0
12578,BU17020409,Sint Anthonis                           ,Buurt     ,BU17020409,1,25.0,160.0
