ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
15601,BU06220201,Vlaardingen                             ,Buurt     ,BU06220201,1,125.0,412.0
15602,BU06220202,Vlaardingen                             ,Buurt     ,BU06220202,1,51.0,154.0
15603,BU06220203,Vlaardingen                             ,Buurt     ,BU06220203,1,83.0,319.0
15604,BU06220204,Vlaardingen                             ,Buurt     ,BU06220204,1,94.0,281.0
15605,BU06220205,Vlaardingen                             ,Buurt     ,BU06220205,1,5.0,31.0
15606,WK062203  ,Vlaardingen                             ,Wijk      ,WK062203  ,1,,
15607,BU06220301,Vlaardingen                             ,Buurt     ,BU06220301,1,0.0,0.0
15608,BU06220302,Vlaardingen                             ,Buurt     ,BU06220302,1,,
15609,BU06220303,Vlaardingen                             ,Buurt     ,BU06220303,1,0.0,0.0
15610,BU06220304,Vlaardingen                             ,Buurt     ,BU06220304,1,0.0,0.0
15611,BU06220305,Vlaardingen                             ,Buurt     ,BU06220305,1,0.0,0.0
15612,BU06220306,Vlaardingen                             ,Buurt     ,BU06220306,1,,
15613,BU06220307,Vlaardingen                             ,Buurt     ,BU06220307,1,123.0,303.0
15614,WK062204  ,Vlaardingen                             ,Wijk      ,WK062204  ,1,309.0,919.0
15615,BU06220401,Vlaardingen                             ,Buurt     ,BU06220401,1,101.0,321.0
15616,BU06220402,Vlaardingen                             ,Buurt     ,BU06220402,1,208.0,598.0
15617,BU06220403,Vlaardingen                             ,Buurt     ,BU06220403,1,0.0,0.0
15618,BU06220404,Vlaardingen                             ,Buurt     ,BU06220404,1,0.0,0.0
15619,WK062205  ,Vlaardingen                             ,Wijk      ,WK062205  ,1,698.0,1708.0
15620,BU06220501,Vlaardingen                             ,Buurt     ,BU06220501,1,109.0,335.0
15621,BU06220502,Vlaardingen                             ,Buurt     ,BU06220502,1,58.0,190.0
15622,BU06220503,Vlaardingen                             ,Buurt     ,BU06220503,1,210.0,699.0
15623,BU06220504,Vlaardingen                             ,Buurt     ,BU06220504,1,321.0,484.0
15624,BU06220505,Vlaardingen                             ,Buurt     ,BU06220505,1,0.0,0.0
15625,WK062206  ,Vlaardingen                             ,Wijk      ,WK062206  ,1,671.0,2066.0
15626,BU06220601,Vlaardingen                             ,Buurt     ,BU06220601,1,233.0,691.0
15627,BU06220602,Vlaardingen                             ,Buurt     ,BU06220602,1,78.0,334.0
15628,BU06220603,Vlaardingen                             ,Buurt     ,BU06220603,1,65.0,275.0
15629,BU06220604,Vlaardingen                             ,Buurt     ,BU06220604,1,67.0,138.0
15630,BU06220605,Vlaardingen                             ,Buurt     ,BU06220605,1,0.0,0.0
15631,BU06220606,Vlaardingen                             ,Buurt     ,BU06220606,1,228.0,628.0
15632,WK062207  ,Vlaardingen                             ,Wijk      ,WK062207  ,1,585.0,2069.0
15633,BU06220701,Vlaardingen                             ,Buurt     ,BU06220701,1,277.0,911.0
15634,BU06220702,Vlaardingen                             ,Buurt     ,BU06220702,1,62.0,182.0
15635,BU06220703,Vlaardingen                             ,Buurt     ,BU06220703,1,39.0,108.0
15636,BU06220704,Vlaardingen                             ,Buurt     ,BU06220704,1,0.0,0.0
15637,BU06220705,Vlaardingen                             ,Buurt     ,BU06220705,1,,
15638,BU06220706,Vlaardingen                             ,Buurt     ,BU06220706,1,66.0,215.0
15639,BU06220707,Vlaardingen                             ,Buurt     ,BU06220707,1,,
15640,BU06220708,Vlaardingen                             ,Buurt     ,BU06220708,1,134.0,536.0
15641,WK062208  ,Vlaardingen                             ,Wijk      ,WK062208  ,1,,
15642,BU06220801,Vlaardingen                             ,Buurt     ,BU06220801,1,,
15643,GM0096    ,Vlieland                                ,Gemeente  ,GM0096    ,.,169.0,558.0
15644,WK009600  ,Vlieland                                ,Wijk      ,WK009600  ,1,169.0,558.0
15645,BU00960000,Vlieland                                ,Buurt     ,BU00960000,1,169.0,558.0
15646,BU00960009,Vlieland                                ,Buurt     ,BU00960009,1,0.0,0.0
15647,GM0718    ,Vlissingen                              ,Gemeente  ,GM0718    ,.,6196.0,15969.0
15648,WK071801  ,Vlissingen                              ,Wijk      ,WK071801  ,1,710.0,1511.0
15649,BU07180100,Vlissingen                              ,Buurt     ,BU07180100,1,204.0,416.0
15650,BU07180101,Vlissingen                              ,Buurt     ,BU07180101,1,323.0,635.0
15651,BU07180102,Vlissingen                              ,Buurt     ,BU07180102,1,37.0,89.0
15652,BU07180103,Vlissingen                              ,Buurt     ,BU07180103,1,146.0,371.0
15653,WK071802  ,Vlissingen                              ,Wijk      ,WK071802  ,1,1473.0,3089.0
15654,BU07180200,Vlissingen                              ,Buurt     ,BU07180200,1,68.0,229.0
15655,BU07180201,Vlissingen                              ,Buurt     ,BU07180201,1,307.0,592.0
15656,BU07180202,Vlissingen                              ,Buurt     ,BU07180202,1,301.0,594.0
15657,BU07180203,Vlissingen                              ,Buurt     ,BU07180203,1,,
15658,BU07180204,Vlissingen                              ,Buurt     ,BU07180204,1,64.0,213.0
15659,BU07180205,Vlissingen                              ,Buurt     ,BU07180205,1,93.0,226.0
15660,BU07180206,Vlissingen                              ,Buurt     ,BU07180206,1,240.0,537.0
15661,BU07180207,Vlissingen                              ,Buurt     ,BU07180207,1,0.0,0.0
15662,BU07180208,Vlissingen                              ,Buurt     ,BU07180208,1,,
15663,BU07180209,Vlissingen                              ,Buurt     ,BU07180209,1,393.0,672.0
15664,WK071803  ,Vlissingen                              ,Wijk      ,WK071803  ,1,674.0,2123.0
15665,BU07180300,Vlissingen                              ,Buurt     ,BU07180300,1,193.0,445.0
15666,BU07180301,Vlissingen                              ,Buurt     ,BU07180301,1,325.0,1241.0
15667,BU07180302,Vlissingen                              ,Buurt     ,BU07180302,1,3.0,14.0
15668,BU07180303,Vlissingen                              ,Buurt     ,BU07180303,1,153.0,423.0
15669,WK071804  ,Vlissingen                              ,Wijk      ,WK071804  ,1,1494.0,4719.0
15670,BU07180400,Vlissingen                              ,Buurt     ,BU07180400,1,287.0,977.0
15671,BU07180401,Vlissingen                              ,Buurt     ,BU07180401,1,363.0,761.0
15672,BU07180402,Vlissingen                              ,Buurt     ,BU07180402,1,247.0,571.0
15673,BU07180403,Vlissingen                              ,Buurt     ,BU07180403,1,180.0,663.0
15674,BU07180405,Vlissingen                              ,Buurt     ,BU07180405,1,115.0,523.0
15675,BU07180406,Vlissingen                              ,Buurt     ,BU07180406,1,286.0,1109.0
15676,BU07180407,Vlissingen                              ,Buurt     ,BU07180407,1,10.0,57.0
15677,BU07180408,Vlissingen                              ,Buurt     ,BU07180408,1,6.0,57.0
15678,WK071805  ,Vlissingen                              ,Wijk      ,WK071805  ,1,1726.0,4086.0
15679,BU07180500,Vlissingen                              ,Buurt     ,BU07180500,1,323.0,761.0
15680,BU07180501,Vlissingen                              ,Buurt     ,BU07180501,1,155.0,482.0
15681,BU07180502,Vlissingen                              ,Buurt     ,BU07180502,1,426.0,1010.0
15682,BU07180503,Vlissingen                              ,Buurt     ,BU07180503,1,314.0,628.0
15683,BU07180504,Vlissingen                              ,Buurt     ,BU07180504,1,3.0,20.0
15684,BU07180505,Vlissingen                              ,Buurt     ,BU07180505,1,355.0,672.0
15685,BU07180506,Vlissingen                              ,Buurt     ,BU07180506,1,105.0,327.0
15686,BU07180507,Vlissingen                              ,Buurt     ,BU07180507,1,45.0,187.0
15687,WK071806  ,Vlissingen                              ,Wijk      ,WK071806  ,1,109.0,384.0
15688,BU07180600,Vlissingen                              ,Buurt     ,BU07180600,1,82.0,252.0
15689,BU07180601,Vlissingen                              ,Buurt     ,BU07180601,1,13.0,70.0
15690,BU07180602,Vlissingen                              ,Buurt     ,BU07180602,1,14.0,62.0
15691,BU07180603,Vlissingen                              ,Buurt     ,BU07180603,1,0.0,0.0
15692,WK071807  ,Vlissingen                              ,Wijk      ,WK071807  ,1,10.0,58.0
15693,BU07180700,Vlissingen                              ,Buurt     ,BU07180700,1,,
15694,BU07180701,Vlissingen                              ,Buurt     ,BU07180701,1,,
15695,BU07180702,Vlissingen                              ,Buurt     ,BU07180702,1,0.0,0.0
15696,WK071808  ,Vlissingen                              ,Wijk      ,WK071808  ,1,0.0,0.0
15697,BU07180800,Vlissingen                              ,Buurt     ,BU07180800,1,0.0,0.0
15698,GM0986    ,Voerendaal                              ,Gemeente  ,GM0986    ,.,1653.0,7060.0
15699,WK098601  ,Voerendaal                              ,Wijk      ,WK098601  ,1,350.0,1362.0
15700,BU09860101,Voerendaal                              ,Buurt     ,BU09860101,1,,
15701,BU09860102,Voerendaal                              ,Buurt     ,BU09860102,1,,
15702,WK098602  ,Voerendaal                              ,Wijk      ,WK098602  ,1,514.0,2079.0
15703,BU09860201,Voerendaal                              ,Buurt     ,BU09860201,1,504.0,2022.0
15704,BU09860202,Voerendaal                              ,Buurt     ,BU09860202,1,4.0,25.0
15705,BU09860203,Voerendaal                              ,Buurt     ,BU09860203,1,6.0,32.0
15706,WK098603  ,Voerendaal                              ,Wijk      ,WK098603  ,1,191.0,842.0
15707,BU09860301,Voerendaal                              ,Buurt     ,BU09860301,1,183.0,806.0
15708,BU09860302,Voerendaal                              ,Buurt     ,BU09860302,1,5.0,20.0
15709,BU09860303,Voerendaal                              ,Buurt     ,BU09860303,1,3.0,17.0
15710,WK098604  ,Voerendaal                              ,Wijk      ,WK098604  ,1,452.0,2115.0
15711,BU09860401,Voerendaal                              ,Buurt     ,BU09860401,1,246.0,1166.0
15712,BU09860402,Voerendaal                              ,Buurt     ,BU09860402,1,21.0,115.0
15713,BU09860403,Voerendaal                              ,Buurt     ,BU09860403,1,19.0,79.0
15714,BU09860404,Voerendaal                              ,Buurt     ,BU09860404,1,11.0,49.0
15715,BU09860405,Voerendaal                              ,Buurt     ,BU09860405,1,110.0,521.0
15716,BU09860406,Voerendaal                              ,Buurt     ,BU09860406,1,45.0,185.0
15717,WK098605  ,Voerendaal                              ,Wijk      ,WK098605  ,1,114.0,464.0
15718,BU09860501,Voerendaal                              ,Buurt     ,BU09860501,1,114.0,464.0
15719,WK098609  ,Voerendaal                              ,Wijk      ,WK098609  ,1,32.0,197.0
15720,BU09860900,Voerendaal                              ,Buurt     ,BU09860900,1,32.0,197.0
15721,GM0626    ,Voorschoten                             ,Gemeente  ,GM0626    ,.,1813.0,6161.0
15722,WK062600  ,Voorschoten                             ,Wijk      ,WK062600  ,1,1813.0,6161.0
15723,BU06260001,Voorschoten                             ,Buurt     ,BU06260001,1,473.0,1660.0
15724,BU06260002,Voorschoten                             ,Buurt     ,BU06260002,1,165.0,574.0
15725,BU06260004,Voorschoten                             ,Buurt     ,BU06260004,1,129.0,469.0
15726,BU06260006,Voorschoten                             ,Buurt     ,BU06260006,1,107.0,314.0
15727,BU06260007,Voorschoten                             ,Buurt     ,BU06260007,1,243.0,620.0
15728,BU06260008,Voorschoten                             ,Buurt     ,BU06260008,1,237.0,950.0
15729,BU06260009,Voorschoten                             ,Buurt     ,BU06260009,1,17.0,43.0
15730,BU06260010,Voorschoten                             ,Buurt     ,BU06260010,1,133.0,467.0
15731,BU06260011,Voorschoten                             ,Buurt     ,BU06260011,1,10.0,26.0
15732,BU06260012,Voorschoten                             ,Buurt     ,BU06260012,1,142.0,432.0
15733,BU06260013,Voorschoten                             ,Buurt     ,BU06260013,1,109.0,312.0
15734,BU06260014,Voorschoten                             ,Buurt     ,BU06260014,1,48.0,295.0
15735,GM0285    ,Voorst                                  ,Gemeente  ,GM0285    ,.,2631.0,11479.0
15736,WK028500  ,Voorst                                  ,Wijk      ,WK028500  ,1,262.0,1224.0
15737,BU02850000,Voorst                                  ,Buurt     ,BU02850000,1,154.0,647.0
15738,BU02850001,Voorst                                  ,Buurt     ,BU02850001,1,14.0,63.0
15739,BU02850002,Voorst                                  ,Buurt     ,BU02850002,1,15.0,66.0
15740,BU02850005,Voorst                                  ,Buurt     ,BU02850005,1,28.0,143.0
15741,BU02850006,Voorst                                  ,Buurt     ,BU02850006,1,14.0,70.0
15742,BU02850007,Voorst                                  ,Buurt     ,BU02850007,1,5.0,21.0
15743,BU02850008,Voorst                                  ,Buurt     ,BU02850008,1,0.0,0.0
15744,BU02850009,Voorst                                  ,Buurt     ,BU02850009,1,32.0,214.0
15745,WK028501  ,Voorst                                  ,Wijk      ,WK028501  ,1,1814.0,7711.0
15746,BU02850100,Voorst                                  ,Buurt     ,BU02850100,1,458.0,1898.0
15747,BU02850101,Voorst                                  ,Buurt     ,BU02850101,1,504.0,2081.0
15748,BU02850102,Voorst                                  ,Buurt     ,BU02850102,1,211.0,909.0
15749,BU02850103,Voorst                                  ,Buurt     ,BU02850103,1,132.0,538.0
15750,BU02850104,Voorst                                  ,Buurt     ,BU02850104,1,27.0,146.0
15751,BU02850105,Voorst                                  ,Buurt     ,BU02850105,1,291.0,1104.0
15752,BU02850106,Voorst                                  ,Buurt     ,BU02850106,1,42.0,156.0
15753,BU02850107,Voorst                                  ,Buurt     ,BU02850107,1,20.0,110.0
15754,BU02850108,Voorst                                  ,Buurt     ,BU02850108,1,76.0,460.0
15755,BU02850109,Voorst                                  ,Buurt     ,BU02850109,1,53.0,306.0
15756,WK028502  ,Voorst                                  ,Wijk      ,WK028502  ,1,388.0,1824.0
15757,BU02850200,Voorst                                  ,Buurt     ,BU02850200,1,129.0,448.0
15758,BU02850201,Voorst                                  ,Buurt     ,BU02850201,1,69.0,283.0
15759,BU02850202,Voorst                                  ,Buurt     ,BU02850202,1,15.0,116.0
15760,BU02850203,Voorst                                  ,Buurt     ,BU02850203,1,24.0,101.0
15761,BU02850205,Voorst                                  ,Buurt     ,BU02850205,1,24.0,134.0
15762,BU02850206,Voorst                                  ,Buurt     ,BU02850206,1,40.0,249.0
15763,BU02850207,Voorst                                  ,Buurt     ,BU02850207,1,29.0,148.0
15764,BU02850208,Voorst                                  ,Buurt     ,BU02850208,1,35.0,214.0
15765,BU02850209,Voorst                                  ,Buurt     ,BU02850209,1,23.0,132.0
15766,WK028503  ,Voorst                                  ,Wijk      ,WK028503  ,1,167.0,721.0
15767,BU02850300,Voorst                                  ,Buurt     ,BU02850300,1,105.0,427.0
15768,BU02850301,Voorst                                  ,Buurt     ,BU02850301,1,31.0,143.0
15769,BU02850308,Voorst                                  ,Buurt     ,BU02850308,1,27.0,128.0
15770,BU02850309,Voorst                                  ,Buurt     ,BU02850309,1,4.0,24.0
15771,GM0865    ,Vught                                   ,Gemeente  ,GM0865    ,.,2678.0,10436.0
15772,WK086500  ,Vught                                   ,Wijk      ,WK086500  ,1,1094.0,4057.0
15773,BU08650000,Vught                                   ,Buurt     ,BU08650000,1,213.0,788.0
15774,BU08650001,Vught                                   ,Buurt     ,BU08650001,1,88.0,338.0
15775,BU08650002,Vught                                   ,Buurt     ,BU08650002,1,268.0,1122.0
15776,BU08650003,Vught                                   ,Buurt     ,BU08650003,1,92.0,542.0
15777,BU08650004,Vught                                   ,Buurt     ,BU08650004,1,,
15778,BU08650005,Vught                                   ,Buurt     ,BU08650005,1,335.0,859.0
15779,BU08650008,Vught                                   ,Buurt     ,BU08650008,1,67.0,175.0
15780,BU08650009,Vught                                   ,Buurt     ,BU08650009,1,,
15781,WK086501  ,Vught                                   ,Wijk      ,WK086501  ,3,917.0,3329.0
15782,BU08650100,Vught                                   ,Buurt     ,BU08650100,1,48.0,155.0
15783,BU08650101,Vught                                   ,Buurt     ,BU08650101,1,160.0,537.0
15784,BU08650102,Vught                                   ,Buurt     ,BU08650102,1,268.0,1001.0
15785,BU08650103,Vught                                   ,Buurt     ,BU08650103,1,146.0,592.0
15786,BU08650104,Vught                                   ,Buurt     ,BU08650104,1,242.0,754.0
15787,BU08650108,Vught                                   ,Buurt     ,BU08650108,1,7.0,49.0
15788,BU08650109,Vught                                   ,Buurt     ,BU08650109,1,43.0,225.0
15789,BU08650110,Vught                                   ,Buurt     ,BU08650110,3,3.0,16.0
15790,WK086502  ,Vught                                   ,Wijk      ,WK086502  ,1,84.0,454.0
15791,BU08650200,Vught                                   ,Buurt     ,BU08650200,1,79.0,423.0
15792,BU08650209,Vught                                   ,Buurt     ,BU08650209,1,5.0,31.0
15793,WK086503  ,Vught                                   ,Wijk      ,WK086503  ,3,583.0,2596.0
15794,BU08650300,Vught                                   ,Buurt     ,BU08650300,2,517.0,2164.0
15795,BU08650301,Vught                                   ,Buurt     ,BU08650301,2,30.0,243.0
15796,BU08650307,Vught                                   ,Buurt     ,BU08650307,3,9.0,55.0
15797,BU08650308,Vught                                   ,Buurt     ,BU08650308,3,8.0,30.0
15798,BU08650309,Vught                                   ,Buurt     ,BU08650309,3,19.0,104.0
15799,GM1949    ,Waadhoeke                               ,Gemeente  ,GM1949    ,.,5708.0,21274.0
15800,WK194915  ,Waadhoeke                               ,Wijk      ,WK194915  ,1,68.0,232.0
15801,BU19491500,Waadhoeke                               ,Buurt     ,BU19491500,1,4.0,13.0
15802,BU19491501,Waadhoeke                               ,Buurt     ,BU19491501,1,64.0,219.0
15803,WK194916  ,Waadhoeke                               ,Wijk      ,WK194916  ,1,528.0,1927.0
15804,BU19491600,Waadhoeke                               ,Buurt     ,BU19491600,1,46.0,207.0
15805,BU19491601,Waadhoeke                               ,Buurt     ,BU19491601,1,8.0,74.0
15806,BU19491602,Waadhoeke                               ,Buurt     ,BU19491602,1,30.0,96.0
15807,BU19491603,Waadhoeke                               ,Buurt     ,BU19491603,1,74.0,315.0
15808,BU19491604,Waadhoeke                               ,Buurt     ,BU19491604,1,230.0,707.0
15809,BU19491605,Waadhoeke                               ,Buurt     ,BU19491605,1,140.0,528.0
15810,BU19491606,Waadhoeke                               ,Buurt     ,BU19491606,1,0.0,0.0
15811,WK194917  ,Waadhoeke                               ,Wijk      ,WK194917  ,1,14.0,64.0
15812,BU19491700,Waadhoeke                               ,Buurt     ,BU19491700,1,14.0,64.0
15813,WK194918  ,Waadhoeke                               ,Wijk      ,WK194918  ,1,405.0,1603.0
15814,BU19491800,Waadhoeke                               ,Buurt     ,BU19491800,1,,
15815,BU19491801,Waadhoeke                               ,Buurt     ,BU19491801,1,177.0,697.0
15816,BU19491802,Waadhoeke                               ,Buurt     ,BU19491802,1,209.0,758.0
15817,BU19491803,Waadhoeke                               ,Buurt     ,BU19491803,1,,
15818,BU19491804,Waadhoeke                               ,Buurt     ,BU19491804,1,0.0,0.0
15819,WK194919  ,Waadhoeke                               ,Wijk      ,WK194919  ,1,121.0,408.0
15820,BU19491900,Waadhoeke                               ,Buurt     ,BU19491900,1,5.0,27.0
15821,BU19491901,Waadhoeke                               ,Buurt     ,BU19491901,1,116.0,380.0
15822,WK194920  ,Waadhoeke                               ,Wijk      ,WK194920  ,1,142.0,511.0
15823,BU19492000,Waadhoeke                               ,Buurt     ,BU19492000,1,8.0,44.0
15824,BU19492001,Waadhoeke                               ,Buurt     ,BU19492001,1,134.0,467.0
15825,WK194921  ,Waadhoeke                               ,Wijk      ,WK194921  ,1,6.0,28.0
15826,BU19492100,Waadhoeke                               ,Buurt     ,BU19492100,1,6.0,28.0
15827,WK194922  ,Waadhoeke                               ,Wijk      ,WK194922  ,1,5.0,20.0
15828,BU19492200,Waadhoeke                               ,Buurt     ,BU19492200,1,5.0,20.0
15829,WK194923  ,Waadhoeke                               ,Wijk      ,WK194923  ,1,66.0,249.0
15830,BU19492300,Waadhoeke                               ,Buurt     ,BU19492300,1,7.0,38.0
15831,BU19492301,Waadhoeke                               ,Buurt     ,BU19492301,1,59.0,211.0
15832,WK194924  ,Waadhoeke                               ,Wijk      ,WK194924  ,1,175.0,757.0
15833,BU19492400,Waadhoeke                               ,Buurt     ,BU19492400,1,13.0,91.0
15834,BU19492401,Waadhoeke                               ,Buurt     ,BU19492401,1,162.0,666.0
15835,WK194925  ,Waadhoeke                               ,Wijk      ,WK194925  ,1,60.0,210.0
15836,BU19492500,Waadhoeke                               ,Buurt     ,BU19492500,1,5.0,34.0
15837,BU19492501,Waadhoeke                               ,Buurt     ,BU19492501,1,55.0,176.0
15838,WK194926  ,Waadhoeke                               ,Wijk      ,WK194926  ,1,475.0,1756.0
15839,BU19492600,Waadhoeke                               ,Buurt     ,BU19492600,1,17.0,107.0
15840,BU19492601,Waadhoeke                               ,Buurt     ,BU19492601,1,9.0,62.0
15841,BU19492602,Waadhoeke                               ,Buurt     ,BU19492602,1,139.0,451.0
15842,BU19492603,Waadhoeke                               ,Buurt     ,BU19492603,1,215.0,811.0
15843,BU19492604,Waadhoeke                               ,Buurt     ,BU19492604,1,95.0,325.0
15844,WK194927  ,Waadhoeke                               ,Wijk      ,WK194927  ,1,7.0,24.0
15845,BU19492700,Waadhoeke                               ,Buurt     ,BU19492700,1,7.0,24.0
15846,WK194928  ,Waadhoeke                               ,Wijk      ,WK194928  ,1,1455.0,5101.0
15847,BU19492800,Waadhoeke                               ,Buurt     ,BU19492800,1,13.0,86.0
15848,BU19492801,Waadhoeke                               ,Buurt     ,BU19492801,1,84.0,345.0
15849,BU19492802,Waadhoeke                               ,Buurt     ,BU19492802,1,51.0,143.0
15850,BU19492803,Waadhoeke                               ,Buurt     ,BU19492803,1,118.0,430.0
15851,BU19492804,Waadhoeke                               ,Buurt     ,BU19492804,1,132.0,418.0
15852,BU19492805,Waadhoeke                               ,Buurt     ,BU19492805,1,12.0,46.0
15853,BU19492806,Waadhoeke                               ,Buurt     ,BU19492806,1,0.0,0.0
15854,BU19492807,Waadhoeke                               ,Buurt     ,BU19492807,1,0.0,0.0
15855,BU19492808,Waadhoeke                               ,Buurt     ,BU19492808,1,127.0,353.0
15856,BU19492809,Waadhoeke                               ,Buurt     ,BU19492809,1,82.0,248.0
15857,BU19492810,Waadhoeke                               ,Buurt     ,BU19492810,1,61.0,259.0
15858,BU19492811,Waadhoeke                               ,Buurt     ,BU19492811,1,113.0,341.0
15859,BU19492812,Waadhoeke                               ,Buurt     ,BU19492812,1,182.0,622.0
15860,BU19492813,Waadhoeke                               ,Buurt     ,BU19492813,1,141.0,486.0
15861,BU19492814,Waadhoeke                               ,Buurt     ,BU19492814,1,20.0,111.0
15862,BU19492815,Waadhoeke                               ,Buurt     ,BU19492815,1,114.0,416.0
15863,BU19492816,Waadhoeke                               ,Buurt     ,BU19492816,1,94.0,334.0
15864,BU19492817,Waadhoeke                               ,Buurt     ,BU19492817,1,111.0,463.0
15865,WK194929  ,Waadhoeke                               ,Wijk      ,WK194929  ,1,34.0,137.0
15866,BU19492900,Waadhoeke                               ,Buurt     ,BU19492900,1,34.0,137.0
15867,WK194930  ,Waadhoeke                               ,Wijk      ,WK194930  ,1,46.0,170.0
15868,BU19493000,Waadhoeke                               ,Buurt     ,BU19493000,1,46.0,170.0
15869,WK194931  ,Waadhoeke                               ,Wijk      ,WK194931  ,1,46.0,189.0
15870,BU19493100,Waadhoeke                               ,Buurt     ,BU19493100,1,5.0,32.0
15871,BU19493101,Waadhoeke                               ,Buurt     ,BU19493101,1,41.0,157.0
15872,WK194932  ,Waadhoeke                               ,Wijk      ,WK194932  ,1,165.0,646.0
15873,BU19493200,Waadhoeke                               ,Buurt     ,BU19493200,1,29.0,115.0
15874,BU19493201,Waadhoeke                               ,Buurt     ,BU19493201,1,49.0,160.0
15875,BU19493202,Waadhoeke                               ,Buurt     ,BU19493202,1,87.0,371.0
15876,WK194933  ,Waadhoeke                               ,Wijk      ,WK194933  ,1,3.0,10.0
15877,BU19493300,Waadhoeke                               ,Buurt     ,BU19493300,1,3.0,10.0
15878,WK194934  ,Waadhoeke                               ,Wijk      ,WK194934  ,1,95.0,405.0
15879,BU19493400,Waadhoeke                               ,Buurt     ,BU19493400,1,19.0,136.0
15880,BU19493401,Waadhoeke                               ,Buurt     ,BU19493401,1,76.0,269.0
15881,WK194935  ,Waadhoeke                               ,Wijk      ,WK194935  ,1,348.0,1259.0
15882,BU19493500,Waadhoeke                               ,Buurt     ,BU19493500,1,,
15883,BU19493501,Waadhoeke                               ,Buurt     ,BU19493501,1,,
15884,BU19493502,Waadhoeke                               ,Buurt     ,BU19493502,1,164.0,591.0
15885,BU19493503,Waadhoeke                               ,Buurt     ,BU19493503,1,171.0,603.0
15886,WK194936  ,Waadhoeke                               ,Wijk      ,WK194936  ,1,241.0,919.0
15887,BU19493600,Waadhoeke                               ,Buurt     ,BU19493600,1,,
15888,BU19493601,Waadhoeke                               ,Buurt     ,BU19493601,1,,
15889,BU19493602,Waadhoeke                               ,Buurt     ,BU19493602,1,80.0,321.0
15890,BU19493603,Waadhoeke                               ,Buurt     ,BU19493603,1,144.0,482.0
15891,WK194937  ,Waadhoeke                               ,Wijk      ,WK194937  ,1,28.0,96.0
15892,BU19493700,Waadhoeke                               ,Buurt     ,BU19493700,1,28.0,96.0
15893,WK194938  ,Waadhoeke                               ,Wijk      ,WK194938  ,1,55.0,207.0
15894,BU19493800,Waadhoeke                               ,Buurt     ,BU19493800,1,7.0,29.0
15895,BU19493801,Waadhoeke                               ,Buurt     ,BU19493801,1,48.0,178.0
15896,WK194939  ,Waadhoeke                               ,Wijk      ,WK194939  ,3,109.0,427.0
15897,BU19493900,Waadhoeke                               ,Buurt     ,BU19493900,3,31.0,96.0
15898,BU19493901,Waadhoeke                               ,Buurt     ,BU19493901,1,78.0,330.0
15899,WK194940  ,Waadhoeke                               ,Wijk      ,WK194940  ,1,27.0,104.0
15900,BU19494000,Waadhoeke                               ,Buurt     ,BU19494000,1,27.0,104.0
15901,WK194941  ,Waadhoeke                               ,Wijk      ,WK194941  ,1,16.0,94.0
15902,BU19494100,Waadhoeke                               ,Buurt     ,BU19494100,1,16.0,94.0
15903,WK194942  ,Waadhoeke                               ,Wijk      ,WK194942  ,1,58.0,240.0
15904,BU19494200,Waadhoeke                               ,Buurt     ,BU19494200,1,3.0,21.0
15905,BU19494201,Waadhoeke                               ,Buurt     ,BU19494201,1,55.0,220.0
15906,WK194943  ,Waadhoeke                               ,Wijk      ,WK194943  ,1,23.0,79.0
15907,BU19494300,Waadhoeke                               ,Buurt     ,BU19494300,1,23.0,79.0
15908,WK194944  ,Waadhoeke                               ,Wijk      ,WK194944  ,1,232.0,866.0
15909,BU19494400,Waadhoeke                               ,Buurt     ,BU19494400,1,13.0,86.0
15910,BU19494401,Waadhoeke                               ,Buurt     ,BU19494401,1,212.0,752.0
15911,BU19494402,Waadhoeke                               ,Buurt     ,BU19494402,1,7.0,29.0
15912,BU19494403,Waadhoeke                               ,Buurt     ,BU19494403,1,0.0,0.0
15913,WK194945  ,Waadhoeke                               ,Wijk      ,WK194945  ,1,16.0,59.0
15914,BU19494500,Waadhoeke                               ,Buurt     ,BU19494500,1,16.0,59.0
15915,WK194946  ,Waadhoeke                               ,Wijk      ,WK194946  ,1,9.0,46.0
15916,BU19494600,Waadhoeke                               ,Buurt     ,BU19494600,1,9.0,46.0
15917,WK194947  ,Waadhoeke                               ,Wijk      ,WK194947  ,1,32.0,93.0
15918,BU19494700,Waadhoeke                               ,Buurt     ,BU19494700,1,,
15919,BU19494701,Waadhoeke                               ,Buurt     ,BU19494701,1,,
15920,WK194948  ,Waadhoeke                               ,Wijk      ,WK194948  ,1,147.0,549.0
15921,BU19494800,Waadhoeke                               ,Buurt     ,BU19494800,1,16.0,70.0
15922,BU19494801,Waadhoeke                               ,Buurt     ,BU19494801,1,131.0,479.0
15923,WK194949  ,Waadhoeke                               ,Wijk      ,WK194949  ,1,161.0,574.0
15924,BU19494900,Waadhoeke                               ,Buurt     ,BU19494900,1,19.0,96.0
15925,BU19494901,Waadhoeke                               ,Buurt     ,BU19494901,1,63.0,228.0
15926,BU19494902,Waadhoeke                               ,Buurt     ,BU19494902,1,79.0,251.0
15927,WK194950  ,Waadhoeke                               ,Wijk      ,WK194950  ,3,59.0,242.0
