ID,Populatie,Geslacht,Persoonskenmerken,Marges,Perioden,Verkeersdeelname_1,GebruikVanHetOpenbaarVervoer_2
400,A048710,T001038,2018790,MW00000,2022JJ00,82.5,7.1
401,A048710,T001038,2018790,MW00000,2023JJ00,83.9,8.8
402,A048710,T001038,2018790,MOG0095,2018JJ00,86.5,10.8
403,A048710,T001038,2018790,MOG0095,2019JJ00,85.7,11.3
404,A048710,T001038,2018790,MOG0095,2020JJ00,78.6,4.5
405,A048710,T001038,2018790,MOG0095,2021JJ00,80.8,4.4
406,A048710,T001038,2018790,MOG0095,2022JJ00,81.9,6.7
407,A048710,T001038,2018790,MOG0095,2023JJ00,83.3,8.4
408,A048710,T001038,2018790,MBG0095,2018JJ00,87.8,11.8
409,A048710,T001038,2018790,MBG0095,2019JJ00,87.2,12.4
410,A048710,T001038,2018790,MBG0095,2020JJ00,79.8,5.1
411,A048710,T001038,2018790,MBG0095,2021JJ00,82.0,4.9
412,A048710,T001038,2018790,MBG0095,2022JJ00,83.2,7.5
413,A048710,T001038,2018790,MBG0095,2023JJ00,84.5,9.2
414,A048710,T001038,2017560,MW00000,2018JJ00,89.6,7.8
415,A048710,T001038,2017560,MW00000,2019JJ00,87.8,8.4
416,A048710,T001038,2017560,MW00000,2020JJ00,82.7,3.9
417,A048710,T001038,2017560,MW00000,2021JJ00,86.4,4.6
418,A048710,T001038,2017560,MW00000,2022JJ00,86.8,6.4
419,A048710,T001038,2017560,MW00000,2023JJ00,87.0,6.7
420,A048710,T001038,2017560,MOG0095,2018JJ00,88.7,7.1
421,A048710,T001038,2017560,MOG0095,2019JJ00,86.7,7.6
422,A048710,T001038,2017560,MOG0095,2020JJ00,81.8,3.4
423,A048710,T001038,2017560,MOG0095,2021JJ00,85.5,4.2
424,A048710,T001038,2017560,MOG0095,2022JJ00,85.7,5.8
425,A048710,T001038,2017560,MOG0095,2023JJ00,86.0,6.1
426,A048710,T001038,2017560,MBG0095,2018JJ00,90.5,8.6
427,A048710,T001038,2017560,MBG0095,2019JJ00,88.9,9.2
428,A048710,T001038,2017560,MBG0095,2020JJ00,83.7,4.4
429,A048710,T001038,2017560,MBG0095,2021JJ00,87.2,5.2
430,A048710,T001038,2017560,MBG0095,2022JJ00,87.7,7.0
431,A048710,T001038,2017560,MBG0095,2023JJ00,87.9,7.3
432,A048710,T001038,2017565,MW00000,2018JJ00,89.0,9.6
433,A048710,T001038,2017565,MW00000,2019JJ00,88.7,9.9
434,A048710,T001038,2017565,MW00000,2020JJ00,80.5,4.3
435,A048710,T001038,2017565,MW00000,2021JJ00,82.8,4.0
436,A048710,T001038,2017565,MW00000,2022JJ00,83.6,6.3
437,A048710,T001038,2017565,MW00000,2023JJ00,84.8,7.8
438,A048710,T001038,2017565,MOG0095,2018JJ00,88.4,9.1
439,A048710,T001038,2017565,MOG0095,2019JJ00,88.0,9.5
440,A048710,T001038,2017565,MOG0095,2020JJ00,79.9,4.0
441,A048710,T001038,2017565,MOG0095,2021JJ00,82.2,3.7
442,A048710,T001038,2017565,MOG0095,2022JJ00,82.9,5.9
443,A048710,T001038,2017565,MOG0095,2023JJ00,84.2,7.4
444,A048710,T001038,2017565,MBG0095,2018JJ00,89.6,10.1
445,A048710,T001038,2017565,MBG0095,2019JJ00,89.3,10.4
446,A048710,T001038,2017565,MBG0095,2020JJ00,81.1,4.6
447,A048710,T001038,2017565,MBG0095,2021JJ00,83.3,4.2
448,A048710,T001038,2017565,MBG0095,2022JJ00,84.2,6.6
449,A048710,T001038,2017565,MBG0095,2023JJ00,85.5,8.2
450,A048710,T001038,2012751,MW00000,2018JJ00,87.2,13.9
451,A048710,T001038,2012751,MW00000,2019JJ00,86.4,13.0
452,A048710,T001038,2012751,MW00000,2020JJ00,74.9,6.7
453,A048710,T001038,2012751,MW00000,2021JJ00,80.0,7.9
454,A048710,T001038,2012751,MW00000,2022JJ00,82.5,10.7
455,A048710,T001038,2012751,MW00000,2023JJ00,83.6,11.3
456,A048710,T001038,2012751,MOG0095,2018JJ00,86.4,13.2
457,A048710,T001038,2012751,MOG0095,2019JJ00,85.5,12.3
458,A048710,T001038,2012751,MOG0095,2020JJ00,74.0,6.3
459,A048710,T001038,2012751,MOG0095,2021JJ00,79.2,7.4
460,A048710,T001038,2012751,MOG0095,2022JJ00,81.5,10.1
461,A048710,T001038,2012751,MOG0095,2023JJ00,82.6,10.7
462,A048710,T001038,2012751,MBG0095,2018JJ00,87.9,14.6
463,A048710,T001038,2012751,MBG0095,2019JJ00,87.2,13.7
464,A048710,T001038,2012751,MBG0095,2020JJ00,75.8,7.2
465,A048710,T001038,2012751,MBG0095,2021JJ00,80.8,8.4
466,A048710,T001038,2012751,MBG0095,2022JJ00,83.5,11.3
467,A048710,T001038,2012751,MBG0095,2023JJ00,84.5,12.0
468,A048710,T001038,2017572,MW00000,2018JJ00,75.2,6.6
469,A048710,T001038,2017572,MW00000,2019JJ00,71.2,6.6
470,A048710,T001038,2017572,MW00000,2020JJ00,66.1,
471,A048710,T001038,2017572,MW00000,2021JJ00,66.4,5.0
472,A048710,T001038,2017572,MW00000,2022JJ00,66.3,6.2
473,A048710,T001038,2017572,MW00000,2023JJ00,66.9,9.6
474,A048710,T001038,2017572,MOG0095,2018JJ00,72.0,5.0
475,A048710,T001038,2017572,MOG0095,2019JJ00,67.3,4.9
476,A048710,T001038,2017572,MOG0095,2020JJ00,63.1,
477,A048710,T001038,2017572,MOG0095,2021JJ00,63.3,3.7
478,A048710,T001038,2017572,MOG0095,2022JJ00,62.3,4.7
479,A048710,T001038,2017572,MOG0095,2023JJ00,63.1,7.5
480,A048710,T001038,2017572,MBG0095,2018JJ00,78.2,8.6
481,A048710,T001038,2017572,MBG0095,2019JJ00,74.7,8.9
482,A048710,T001038,2017572,MBG0095,2020JJ00,68.9,
483,A048710,T001038,2017572,MBG0095,2021JJ00,69.4,6.8
484,A048710,T001038,2017572,MBG0095,2022JJ00,70.0,8.3
485,A048710,T001038,2017572,MBG0095,2023JJ00,70.5,12.3
486,A048710,T001038,2820713,MW00000,2018JJ00,71.1,4.8
487,A048710,T001038,2820713,MW00000,2019JJ00,67.8,5.6
488,A048710,T001038,2820713,MW00000,2020JJ00,58.3,
489,A048710,T001038,2820713,MW00000,2021JJ00,67.1,
490,A048710,T001038,2820713,MW00000,2022JJ00,70.3,3.6
491,A048710,T001038,2820713,MW00000,2023JJ00,70.2,3.4
492,A048710,T001038,2820713,MOG0095,2018JJ00,68.5,3.7
493,A048710,T001038,2820713,MOG0095,2019JJ00,64.8,4.4
494,A048710,T001038,2820713,MOG0095,2020JJ00,55.6,
495,A048710,T001038,2820713,MOG0095,2021JJ00,64.6,
496,A048710,T001038,2820713,MOG0095,2022JJ00,67.8,2.7
497,A048710,T001038,2820713,MOG0095,2023JJ00,67.8,2.5
498,A048710,T001038,2820713,MBG0095,2018JJ00,73.6,6.3
499,A048710,T001038,2820713,MBG0095,2019JJ00,70.7,7.2
500,A048710,T001038,2820713,MBG0095,2020JJ00,60.9,
501,A048710,T001038,2820713,MBG0095,2021JJ00,69.4,
502,A048710,T001038,2820713,MBG0095,2022JJ00,72.7,4.7
503,A048710,T001038,2820713,MBG0095,2023JJ00,72.5,4.5
504,A048710,T001038,2017576,MW00000,2018JJ00,69.8,3.8
505,A048710,T001038,2017576,MW00000,2019JJ00,69.0,3.7
506,A048710,T001038,2017576,MW00000,2020JJ00,62.7,1.4
507,A048710,T001038,2017576,MW00000,2021JJ00,69.6,1.5
508,A048710,T001038,2017576,MW00000,2022JJ00,71.6,2.0
509,A048710,T001038,2017576,MW00000,2023JJ00,70.9,2.7
510,A048710,T001038,2017576,MOG0095,2018JJ00,68.6,3.4
511,A048710,T001038,2017576,MOG0095,2019JJ00,67.9,3.3
512,A048710,T001038,2017576,MOG0095,2020JJ00,61.7,1.2
513,A048710,T001038,2017576,MOG0095,2021JJ00,68.6,1.3
514,A048710,T001038,2017576,MOG0095,2022JJ00,70.7,1.8
515,A048710,T001038,2017576,MOG0095,2023JJ00,70.0,2.4
516,A048710,T001038,2017576,MBG0095,2018JJ00,70.9,4.4
517,A048710,T001038,2017576,MBG0095,2019JJ00,70.2,4.2
518,A048710,T001038,2017576,MBG0095,2020JJ00,63.6,1.7
519,A048710,T001038,2017576,MBG0095,2021JJ00,70.5,1.8
520,A048710,T001038,2017576,MBG0095,2022JJ00,72.6,2.3
521,A048710,T001038,2017576,MBG0095,2023JJ00,71.8,3.0
522,A048710,T001038,2017500,MW00000,2018JJ00,73.2,5.4
523,A048710,T001038,2017500,MW00000,2019JJ00,71.0,5.0
524,A048710,T001038,2017500,MW00000,2020JJ00,62.1,2.1
525,A048710,T001038,2017500,MW00000,2021JJ00,67.8,2.9
526,A048710,T001038,2017500,MW00000,2022JJ00,70.1,3.8
527,A048710,T001038,2017500,MW00000,2023JJ00,70.5,4.6
528,A048710,T001038,2017500,MOG0095,2018JJ00,71.7,4.7
529,A048710,T001038,2017500,MOG0095,2019JJ00,69.4,4.3
530,A048710,T001038,2017500,MOG0095,2020JJ00,60.7,1.7
531,A048710,T001038,2017500,MOG0095,2021JJ00,66.3,2.5
532,A048710,T001038,2017500,MOG0095,2022JJ00,68.5,3.2
533,A048710,T001038,2017500,MOG0095,2023JJ00,68.9,4.0
534,A048710,T001038,2017500,MBG0095,2018JJ00,74.6,6.1
535,A048710,T001038,2017500,MBG0095,2019JJ00,72.5,5.7
536,A048710,T001038,2017500,MBG0095,2020JJ00,63.5,2.5
537,A048710,T001038,2017500,MBG0095,2021JJ00,69.1,3.5
538,A048710,T001038,2017500,MBG0095,2022JJ00,71.6,4.5
539,A048710,T001038,2017500,MBG0095,2023JJ00,72.0,5.3
540,A048710,T001038,A048766,MW00000,2018JJ00,84.4,3.7
541,A048710,T001038,A048766,MW00000,2019JJ00,84.7,4.1
542,A048710,T001038,A048766,MW00000,2020JJ00,78.3,1.6
543,A048710,T001038,A048766,MW00000,2021JJ00,80.9,1.4
544,A048710,T001038,A048766,MW00000,2022JJ00,82.3,2.4
545,A048710,T001038,A048766,MW00000,2023JJ00,82.8,2.9
546,A048710,T001038,A048766,MOG0095,2018JJ00,83.7,3.5
547,A048710,T001038,A048766,MOG0095,2019JJ00,84.0,3.8
548,A048710,T001038,A048766,MOG0095,2020JJ00,77.8,1.4
549,A048710,T001038,A048766,MOG0095,2021JJ00,80.3,1.2
550,A048710,T001038,A048766,MOG0095,2022JJ00,81.7,2.2
551,A048710,T001038,A048766,MOG0095,2023JJ00,82.2,2.7
552,A048710,T001038,A048766,MBG0095,2018JJ00,85.0,4.0
553,A048710,T001038,A048766,MBG0095,2019JJ00,85.3,4.4
554,A048710,T001038,A048766,MBG0095,2020JJ00,78.9,1.7
555,A048710,T001038,A048766,MBG0095,2021JJ00,81.4,1.5
556,A048710,T001038,A048766,MBG0095,2022JJ00,82.9,2.6
557,A048710,T001038,A048766,MBG0095,2023JJ00,83.4,3.1
558,A048710,T001038,A048767,MW00000,2018JJ00,85.5,7.9
559,A048710,T001038,A048767,MW00000,2019JJ00,84.1,8.1
560,A048710,T001038,A048767,MW00000,2020JJ00,77.5,3.1
561,A048710,T001038,A048767,MW00000,2021JJ00,81.5,3.3
562,A048710,T001038,A048767,MW00000,2022JJ00,82.9,5.1
563,A048710,T001038,A048767,MW00000,2023JJ00,83.3,6.3
564,A048710,T001038,A048767,MOG0095,2018JJ00,84.7,7.4
565,A048710,T001038,A048767,MOG0095,2019JJ00,83.1,7.6
566,A048710,T001038,A048767,MOG0095,2020JJ00,76.7,2.9
567,A048710,T001038,A048767,MOG0095,2021JJ00,80.8,3.0
568,A048710,T001038,A048767,MOG0095,2022JJ00,82.0,4.7
569,A048710,T001038,A048767,MOG0095,2023JJ00,82.5,5.9
570,A048710,T001038,A048767,MBG0095,2018JJ00,86.3,8.4
571,A048710,T001038,A048767,MBG0095,2019JJ00,85.0,8.7
572,A048710,T001038,A048767,MBG0095,2020JJ00,78.2,3.5
573,A048710,T001038,A048767,MBG0095,2021JJ00,82.2,3.6
574,A048710,T001038,A048767,MBG0095,2022JJ00,83.6,5.5
575,A048710,T001038,A048767,MBG0095,2023JJ00,84.1,6.8
576,A048710,T001038,A048768,MW00000,2018JJ00,84.9,21.5
577,A048710,T001038,A048768,MW00000,2019JJ00,82.9,21.9
578,A048710,T001038,A048768,MW00000,2020JJ00,72.4,9.7
579,A048710,T001038,A048768,MW00000,2021JJ00,79.4,11.8
580,A048710,T001038,A048768,MW00000,2022JJ00,79.2,13.4
581,A048710,T001038,A048768,MW00000,2023JJ00,79.5,17.1
582,A048710,T001038,A048768,MOG0095,2018JJ00,83.3,20.1
583,A048710,T001038,A048768,MOG0095,2019JJ00,81.2,20.5
584,A048710,T001038,A048768,MOG0095,2020JJ00,70.8,8.8
585,A048710,T001038,A048768,MOG0095,2021JJ00,78.0,10.8
586,A048710,T001038,A048768,MOG0095,2022JJ00,77.5,12.3
587,A048710,T001038,A048768,MOG0095,2023JJ00,77.9,15.9
588,A048710,T001038,A048768,MBG0095,2018JJ00,86.3,23.1
589,A048710,T001038,A048768,MBG0095,2019JJ00,84.4,23.4
590,A048710,T001038,A048768,MBG0095,2020JJ00,73.8,10.6
591,A048710,T001038,A048768,MBG0095,2021JJ00,80.7,12.8
592,A048710,T001038,A048768,MBG0095,2022JJ00,80.7,14.6
593,A048710,T001038,A048768,MBG0095,2023JJ00,80.9,18.3
594,A048710,T001038,A048769,MW00000,2018JJ00,72.2,17.5
595,A048710,T001038,A048769,MW00000,2019JJ00,68.8,16.3
596,A048710,T001038,A048769,MW00000,2020JJ00,58.2,8.5
597,A048710,T001038,A048769,MW00000,2021JJ00,64.7,9.8
598,A048710,T001038,A048769,MW00000,2022JJ00,68.1,13.7
599,A048710,T001038,A048769,MW00000,2023JJ00,69.3,14.4
600,A048710,T001038,A048769,MOG0095,2018JJ00,71.1,16.6
601,A048710,T001038,A048769,MOG0095,2019JJ00,67.6,15.4
602,A048710,T001038,A048769,MOG0095,2020JJ00,57.1,7.9
603,A048710,T001038,A048769,MOG0095,2021JJ00,63.7,9.2
604,A048710,T001038,A048769,MOG0095,2022JJ00,67.0,12.9
605,A048710,T001038,A048769,MOG0095,2023JJ00,68.3,13.7
606,A048710,T001038,A048769,MBG0095,2018JJ00,73.4,18.4
607,A048710,T001038,A048769,MBG0095,2019JJ00,70.1,17.3
608,A048710,T001038,A048769,MBG0095,2020JJ00,59.2,9.1
609,A048710,T001038,A048769,MBG0095,2021JJ00,65.7,10.4
610,A048710,T001038,A048769,MBG0095,2022JJ00,69.2,14.4
611,A048710,T001038,A048769,MBG0095,2023JJ00,70.3,15.2
612,A048710,T001038,A048770,MW00000,2018JJ00,88.4,5.4
613,A048710,T001038,A048770,MW00000,2019JJ00,87.9,5.0
614,A048710,T001038,A048770,MW00000,2020JJ00,76.7,2.9
615,A048710,T001038,A048770,MW00000,2021JJ00,82.4,3.1
616,A048710,T001038,A048770,MW00000,2022JJ00,83.8,4.4
617,A048710,T001038,A048770,MW00000,2023JJ00,84.8,4.9
618,A048710,T001038,A048770,MOG0095,2018JJ00,87.5,4.9
619,A048710,T001038,A048770,MOG0095,2019JJ00,86.8,4.5
620,A048710,T001038,A048770,MOG0095,2020JJ00,75.6,2.5
621,A048710,T001038,A048770,MOG0095,2021JJ00,81.4,2.7
622,A048710,T001038,A048770,MOG0095,2022JJ00,82.5,3.9
623,A048710,T001038,A048770,MOG0095,2023JJ00,83.6,4.4
624,A048710,T001038,A048770,MBG0095,2018JJ00,89.2,6.0
625,A048710,T001038,A048770,MBG0095,2019JJ00,88.9,5.6
626,A048710,T001038,A048770,MBG0095,2020JJ00,77.8,3.4
627,A048710,T001038,A048770,MBG0095,2021JJ00,83.3,3.5
628,A048710,T001038,A048770,MBG0095,2022JJ00,84.9,5.0
629,A048710,T001038,A048770,MBG0095,2023JJ00,85.8,5.4
630,A048710,3000   ,T009002,MW00000,2018JJ00,83.0,8.0
631,A048710,3000   ,T009002,MW00000,2019JJ00,82.6,7.9
632,A048710,3000   ,T009002,MW00000,2020JJ00,74.4,3.6
633,A048710,3000   ,T009002,MW00000,2021JJ00,77.9,3.8
634,A048710,3000   ,T009002,MW00000,2022JJ00,79.8,5.6
635,A048710,3000   ,T009002,MW00000,2023JJ00,80.5,6.6
636,A048710,3000   ,T009002,MOG0095,2018JJ00,82.4,7.6
637,A048710,3000   ,T009002,MOG0095,2019JJ00,82.0,7.5
638,A048710,3000   ,T009002,MOG0095,2020JJ00,73.8,3.4
639,A048710,3000   ,T009002,MOG0095,2021JJ00,77.4,3.6
640,A048710,3000   ,T009002,MOG0095,2022JJ00,79.2,5.3
641,A048710,3000   ,T009002,MOG0095,2023JJ00,80.0,6.3
642,A048710,3000   ,T009002,MBG0095,2018JJ00,83.6,8.4
643,A048710,3000   ,T009002,MBG0095,2019JJ00,83.2,8.3
644,A048710,3000   ,T009002,MBG0095,2020JJ00,74.9,3.8
645,A048710,3000   ,T009002,MBG0095,2021JJ00,78.4,4.1
646,A048710,3000   ,T009002,MBG0095,2022JJ00,80.4,5.9
647,A048710,3000   ,T009002,MBG0095,2023JJ00,81.1,6.9
648,A048710,3000   ,51511  ,MW00000,2018JJ00,90.9,2.3
649,A048710,3000   ,51511  ,MW00000,2019JJ00,89.6,
650,A048710,3000   ,51511  ,MW00000,2020JJ00,79.8,
651,A048710,3000   ,51511  ,MW00000,2021JJ00,84.7,
652,A048710,3000   ,51511  ,MW00000,2022JJ00,85.0,
653,A048710,3000   ,51511  ,MW00000,2023JJ00,85.7,
654,A048710,3000   ,51511  ,MOG0095,2018JJ00,89.3,1.6
655,A048710,3000   ,51511  ,MOG0095,2019JJ00,87.6,
656,A048710,3000   ,51511  ,MOG0095,2020JJ00,77.7,
657,A048710,3000   ,51511  ,MOG0095,2021JJ00,82.8,
658,A048710,3000   ,51511  ,MOG0095,2022JJ00,82.3,
659,A048710,3000   ,51511  ,MOG0095,2023JJ00,83.3,
660,A048710,3000   ,51511  ,MBG0095,2018JJ00,92.3,3.1
661,A048710,3000   ,51511  ,MBG0095,2019JJ00,91.3,
662,A048710,3000   ,51511  ,MBG0095,2020JJ00,81.7,
663,A048710,3000   ,51511  ,MBG0095,2021JJ00,86.5,
664,A048710,3000   ,51511  ,MBG0095,2022JJ00,87.3,
665,A048710,3000   ,51511  ,MBG0095,2023JJ00,87.8,
666,A048710,3000   ,52020  ,MW00000,2018JJ00,85.7,10.1
667,A048710,3000   ,52020  ,MW00000,2019JJ00,86.3,9.3
668,A048710,3000   ,52020  ,MW00000,2020JJ00,72.1,6.2
669,A048710,3000   ,52020  ,MW00000,2021JJ00,77.7,5.4
670,A048710,3000   ,52020  ,MW00000,2022JJ00,82.5,7.6
671,A048710,3000   ,52020  ,MW00000,2023JJ00,83.5,8.5
672,A048710,3000   ,52020  ,MOG0095,2018JJ00,83.9,8.9
673,A048710,3000   ,52020  ,MOG0095,2019JJ00,84.2,7.9
674,A048710,3000   ,52020  ,MOG0095,2020JJ00,69.8,5.1
675,A048710,3000   ,52020  ,MOG0095,2021JJ00,75.6,4.5
676,A048710,3000   ,52020  ,MOG0095,2022JJ00,80.2,6.4
677,A048710,3000   ,52020  ,MOG0095,2023JJ00,81.4,7.2
678,A048710,3000   ,52020  ,MBG0095,2018JJ00,87.4,11.6
679,A048710,3000   ,52020  ,MBG0095,2019JJ00,88.2,10.9
680,A048710,3000   ,52020  ,MBG0095,2020JJ00,74.3,7.5
681,A048710,3000   ,52020  ,MBG0095,2021JJ00,79.7,6.6
682,A048710,3000   ,52020  ,MBG0095,2022JJ00,84.6,8.9
683,A048710,3000   ,52020  ,MBG0095,2023JJ00,85.3,9.8
684,A048710,3000   ,53105  ,MW00000,2018JJ00,85.6,21.1
685,A048710,3000   ,53105  ,MW00000,2019JJ00,83.4,20.7
686,A048710,3000   ,53105  ,MW00000,2020JJ00,73.3,9.3
687,A048710,3000   ,53105  ,MW00000,2021JJ00,75.6,11.9
688,A048710,3000   ,53105  ,MW00000,2022JJ00,79.5,16.4
689,A048710,3000   ,53105  ,MW00000,2023JJ00,79.3,17.3
690,A048710,3000   ,53105  ,MOG0095,2018JJ00,83.7,19.4
691,A048710,3000   ,53105  ,MOG0095,2019JJ00,81.2,18.8
692,A048710,3000   ,53105  ,MOG0095,2020JJ00,71.3,8.2
693,A048710,3000   ,53105  ,MOG0095,2021JJ00,73.7,10.7
694,A048710,3000   ,53105  ,MOG0095,2022JJ00,77.5,14.9
695,A048710,3000   ,53105  ,MOG0095,2023JJ00,77.2,15.8
696,A048710,3000   ,53105  ,MBG0095,2018JJ00,87.4,23.0
697,A048710,3000   ,53105  ,MBG0095,2019JJ00,85.4,22.6
698,A048710,3000   ,53105  ,MBG0095,2020JJ00,75.3,10.6
699,A048710,3000   ,53105  ,MBG0095,2021JJ00,77.4,13.2
700,A048710,3000   ,53105  ,MBG0095,2022JJ00,81.4,18.0
701,A048710,3000   ,53105  ,MBG0095,2023JJ00,81.2,19.0
702,A048710,3000   ,53500  ,MW00000,2018JJ00,87.6,12.6
703,A048710,3000   ,53500  ,MW00000,2019JJ00,86.7,13.8
704,A048710,3000   ,53500  ,MW00000,2020JJ00,76.6,5.8
705,A048710,3000   ,53500  ,MW00000,2021JJ00,79.1,6.0
706,A048710,3000   ,53500  ,MW00000,2022JJ00,80.2,9.0
707,A048710,3000   ,53500  ,MW00000,2023JJ00,81.9,10.7
708,A048710,3000   ,53500  ,MOG0095,2018JJ00,86.1,11.4
709,A048710,3000   ,53500  ,MOG0095,2019JJ00,85.1,12.6
710,A048710,3000   ,53500  ,MOG0095,2020JJ00,75.1,5.1
711,A048710,3000   ,53500  ,MOG0095,2021JJ00,77.7,5.3
712,A048710,3000   ,53500  ,MOG0095,2022JJ00,78.5,8.1
713,A048710,3000   ,53500  ,MOG0095,2023JJ00,80.4,9.8
714,A048710,3000   ,53500  ,MBG0095,2018JJ00,89.0,13.9
715,A048710,3000   ,53500  ,MBG0095,2019JJ00,88.2,15.2
716,A048710,3000   ,53500  ,MBG0095,2020JJ00,78.1,6.7
717,A048710,3000   ,53500  ,MBG0095,2021JJ00,80.5,6.8
718,A048710,3000   ,53500  ,MBG0095,2022JJ00,81.7,10.0
719,A048710,3000   ,53500  ,MBG0095,2023JJ00,83.3,11.8
720,A048710,3000   ,53705  ,MW00000,2018JJ00,86.6,6.7
721,A048710,3000   ,53705  ,MW00000,2019JJ00,87.1,7.3
722,A048710,3000   ,53705  ,MW00000,2020JJ00,79.0,3.2
723,A048710,3000   ,53705  ,MW00000,2021JJ00,80.0,3.2
724,A048710,3000   ,53705  ,MW00000,2022JJ00,81.9,4.7
725,A048710,3000   ,53705  ,MW00000,2023JJ00,83.4,5.8
726,A048710,3000   ,53705  ,MOG0095,2018JJ00,85.4,6.0
727,A048710,3000   ,53705  ,MOG0095,2019JJ00,85.8,6.5
728,A048710,3000   ,53705  ,MOG0095,2020JJ00,77.8,2.7
729,A048710,3000   ,53705  ,MOG0095,2021JJ00,78.8,2.7
730,A048710,3000   ,53705  ,MOG0095,2022JJ00,80.6,4.1
731,A048710,3000   ,53705  ,MOG0095,2023JJ00,82.1,5.2
732,A048710,3000   ,53705  ,MBG0095,2018JJ00,87.7,7.4
733,A048710,3000   ,53705  ,MBG0095,2019JJ00,88.2,8.2
734,A048710,3000   ,53705  ,MBG0095,2020JJ00,80.1,3.7
735,A048710,3000   ,53705  ,MBG0095,2021JJ00,81.2,3.7
736,A048710,3000   ,53705  ,MBG0095,2022JJ00,83.2,5.4
737,A048710,3000   ,53705  ,MBG0095,2023JJ00,84.6,6.5
738,A048710,3000   ,53850  ,MW00000,2018JJ00,83.0,5.9
739,A048710,3000   ,53850  ,MW00000,2019JJ00,82.5,5.1
740,A048710,3000   ,53850  ,MW00000,2020JJ00,76.8,2.4
741,A048710,3000   ,53850  ,MW00000,2021JJ00,80.3,2.3
742,A048710,3000   ,53850  ,MW00000,2022JJ00,81.4,3.5
743,A048710,3000   ,53850  ,MW00000,2023JJ00,81.9,4.2
744,A048710,3000   ,53850  ,MOG0095,2018JJ00,81.7,5.2
745,A048710,3000   ,53850  ,MOG0095,2019JJ00,81.2,4.5
746,A048710,3000   ,53850  ,MOG0095,2020JJ00,75.6,2.0
747,A048710,3000   ,53850  ,MOG0095,2021JJ00,79.2,1.9
748,A048710,3000   ,53850  ,MOG0095,2022JJ00,80.2,3.0
749,A048710,3000   ,53850  ,MOG0095,2023JJ00,80.7,3.7
750,A048710,3000   ,53850  ,MBG0095,2018JJ00,84.2,6.6
751,A048710,3000   ,53850  ,MBG0095,2019JJ00,83.8,5.8
752,A048710,3000   ,53850  ,MBG0095,2020JJ00,77.9,2.8
753,A048710,3000   ,53850  ,MBG0095,2021JJ00,81.4,2.7
754,A048710,3000   ,53850  ,MBG0095,2022JJ00,82.5,4.0
755,A048710,3000   ,53850  ,MBG0095,2023JJ00,83.0,4.8
756,A048710,3000   ,53925  ,MW00000,2018JJ00,74.4,3.4
757,A048710,3000   ,53925  ,MW00000,2019JJ00,74.5,2.9
758,A048710,3000   ,53925  ,MW00000,2020JJ00,69.7,
759,A048710,3000   ,53925  ,MW00000,2021JJ00,75.1,1.6
760,A048710,3000   ,53925  ,MW00000,2022JJ00,77.6,1.9
761,A048710,3000   ,53925  ,MW00000,2023JJ00,77.7,3.1
762,A048710,3000   ,53925  ,MOG0095,2018JJ00,72.5,2.7
763,A048710,3000   ,53925  ,MOG0095,2019JJ00,72.6,2.2
764,A048710,3000   ,53925  ,MOG0095,2020JJ00,68.1,
765,A048710,3000   ,53925  ,MOG0095,2021JJ00,73.5,1.2
766,A048710,3000   ,53925  ,MOG0095,2022JJ00,76.0,1.5
767,A048710,3000   ,53925  ,MOG0095,2023JJ00,76.1,2.5
768,A048710,3000   ,53925  ,MBG0095,2018JJ00,76.2,4.3
769,A048710,3000   ,53925  ,MBG0095,2019JJ00,76.4,3.6
770,A048710,3000   ,53925  ,MBG0095,2020JJ00,71.3,
771,A048710,3000   ,53925  ,MBG0095,2021JJ00,76.6,2.1
772,A048710,3000   ,53925  ,MBG0095,2022JJ00,79.2,2.5
773,A048710,3000   ,53925  ,MBG0095,2023JJ00,79.2,3.7
774,A048710,3000   ,21600  ,MW00000,2018JJ00,63.1,3.3
775,A048710,3000   ,21600  ,MW00000,2019JJ00,63.9,3.1
776,A048710,3000   ,21600  ,MW00000,2020JJ00,56.4,
777,A048710,3000   ,21600  ,MW00000,2021JJ00,64.6,
778,A048710,3000   ,21600  ,MW00000,2022JJ00,67.0,1.4
779,A048710,3000   ,21600  ,MW00000,2023JJ00,67.1,1.9
780,A048710,3000   ,21600  ,MOG0095,2018JJ00,60.6,2.4
781,A048710,3000   ,21600  ,MOG0095,2019JJ00,61.5,2.4
782,A048710,3000   ,21600  ,MOG0095,2020JJ00,54.5,
783,A048710,3000   ,21600  ,MOG0095,2021JJ00,62.8,
784,A048710,3000   ,21600  ,MOG0095,2022JJ00,65.0,1.0
785,A048710,3000   ,21600  ,MOG0095,2023JJ00,65.4,1.5
786,A048710,3000   ,21600  ,MBG0095,2018JJ00,65.4,4.5
787,A048710,3000   ,21600  ,MBG0095,2019JJ00,66.1,4.1
788,A048710,3000   ,21600  ,MBG0095,2020JJ00,58.3,
789,A048710,3000   ,21600  ,MBG0095,2021JJ00,66.3,
790,A048710,3000   ,21600  ,MBG0095,2022JJ00,68.8,1.8
791,A048710,3000   ,21600  ,MBG0095,2023JJ00,68.7,2.4
792,A048710,3000   ,1012600,MW00000,2018JJ00,84.3,6.7
793,A048710,3000   ,1012600,MW00000,2019JJ00,84.5,6.6
794,A048710,3000   ,1012600,MW00000,2020JJ00,77.4,2.9
