ID,IndicatieWelNietJeugdwet,RegioS,Perioden,JongerenMetAWBZIndicatieInJaar_1
614,1000,GM0755,2013JJ00,60.0
615,1000,GM0755,2014JJ00,60.0
616,1000,GM0009,2011JJ00,55.0
617,1000,GM0009,2012JJ00,50.0
618,1000,GM0009,2013JJ00,60.0
619,1000,GM0009,2014JJ00,60.0
620,1000,GM1681,2011JJ00,180.0
621,1000,GM1681,2012JJ00,155.0
622,1000,GM1681,2013JJ00,140.0
623,1000,GM1681,2014JJ00,120.0
624,1000,GM0147,2011JJ00,125.0
625,1000,GM0147,2012JJ00,110.0
626,1000,GM0147,2013JJ00,110.0
627,1000,GM0147,2014JJ00,100.0
628,1000,GM0654,2011JJ00,215.0
629,1000,GM0654,2012JJ00,180.0
630,1000,GM0654,2013JJ00,150.0
631,1000,GM0654,2014JJ00,145.0
632,1000,GM0499,2011JJ00,70.0
633,1000,GM0499,2012JJ00,65.0
634,1000,GM0499,2013JJ00,65.0
635,1000,GM0499,2014JJ00,
636,1000,GM0756,2011JJ00,215.0
637,1000,GM0756,2012JJ00,210.0
638,1000,GM0756,2013JJ00,190.0
639,1000,GM0756,2014JJ00,190.0
640,1000,GM0757,2011JJ00,230.0
641,1000,GM0757,2012JJ00,195.0
642,1000,GM0757,2013JJ00,180.0
643,1000,GM0757,2014JJ00,160.0
644,1000,GM0758,2011JJ00,800.0
645,1000,GM0758,2012JJ00,700.0
646,1000,GM0758,2013JJ00,635.0
647,1000,GM0758,2014JJ00,610.0
648,1000,GM0501,2011JJ00,70.0
649,1000,GM0501,2012JJ00,50.0
650,1000,GM0501,2013JJ00,40.0
651,1000,GM0501,2014JJ00,35.0
652,1000,GM1876,2011JJ00,270.0
653,1000,GM1876,2012JJ00,240.0
654,1000,GM1876,2013JJ00,220.0
655,1000,GM1876,2014JJ00,215.0
656,1000,GM0213,2011JJ00,110.0
657,1000,GM0213,2012JJ00,105.0
658,1000,GM0213,2013JJ00,90.0
659,1000,GM0213,2014JJ00,80.0
660,1000,GM0899,2011JJ00,215.0
661,1000,GM0899,2012JJ00,195.0
662,1000,GM0899,2013JJ00,185.0
663,1000,GM0899,2014JJ00,175.0
664,1000,GM0312,2011JJ00,55.0
665,1000,GM0312,2012JJ00,50.0
666,1000,GM0312,2013JJ00,45.0
667,1000,GM0312,2014JJ00,45.0
668,1000,GM0313,2011JJ00,105.0
669,1000,GM0313,2012JJ00,95.0
670,1000,GM0313,2013JJ00,90.0
671,1000,GM0313,2014JJ00,85.0
672,1000,GM0214,2011JJ00,125.0
673,1000,GM0214,2012JJ00,110.0
674,1000,GM0214,2013JJ00,115.0
675,1000,GM0214,2014JJ00,125.0
676,1000,GM0381,2011JJ00,115.0
677,1000,GM0381,2012JJ00,115.0
678,1000,GM0381,2013JJ00,100.0
679,1000,GM0381,2014JJ00,105.0
680,1000,GM0502,2011JJ00,290.0
681,1000,GM0502,2012JJ00,255.0
682,1000,GM0502,2013JJ00,215.0
683,1000,GM0502,2014JJ00,200.0
684,1000,GM0383,2011JJ00,135.0
685,1000,GM0383,2012JJ00,125.0
686,1000,GM0383,2013JJ00,105.0
687,1000,GM0383,2014JJ00,90.0
688,1000,GM0109,2011JJ00,240.0
689,1000,GM0109,2012JJ00,220.0
690,1000,GM0109,2013JJ00,200.0
691,1000,GM0109,2014JJ00,200.0
692,1000,GM1706,2011JJ00,120.0
693,1000,GM1706,2012JJ00,95.0
694,1000,GM1706,2013JJ00,90.0
695,1000,GM1706,2014JJ00,80.0
696,1000,GM0611,2011JJ00,65.0
697,1000,GM0611,2012JJ00,60.0
698,1000,GM0611,2013JJ00,55.0
699,1000,GM0611,2014JJ00,50.0
700,1000,GM1684,2011JJ00,175.0
701,1000,GM1684,2012JJ00,150.0
702,1000,GM1684,2013JJ00,135.0
703,1000,GM1684,2014JJ00,120.0
704,1000,GM0216,2011JJ00,150.0
705,1000,GM0216,2012JJ00,135.0
706,1000,GM0216,2013JJ00,125.0
707,1000,GM0216,2014JJ00,110.0
708,1000,GM0148,2011JJ00,195.0
709,1000,GM0148,2012JJ00,175.0
710,1000,GM0148,2013JJ00,165.0
711,1000,GM0148,2014JJ00,150.0
712,1000,GM1891,2011JJ00,130.0
713,1000,GM1891,2012JJ00,110.0
714,1000,GM1891,2013JJ00,110.0
715,1000,GM1891,2014JJ00,110.0
716,1000,GM0503,2011JJ00,325.0
717,1000,GM0503,2012JJ00,285.0
718,1000,GM0503,2013JJ00,250.0
719,1000,GM0503,2014JJ00,240.0
720,1000,GM0010,2011JJ00,220.0
721,1000,GM0010,2012JJ00,235.0
722,1000,GM0010,2013JJ00,215.0
723,1000,GM0010,2014JJ00,195.0
724,1000,GM0762,2011JJ00,240.0
725,1000,GM0762,2012JJ00,215.0
726,1000,GM0762,2013JJ00,190.0
727,1000,GM0762,2014JJ00,185.0
728,1000,GM0150,2011JJ00,605.0
729,1000,GM0150,2012JJ00,590.0
730,1000,GM0150,2013JJ00,540.0
731,1000,GM0150,2014JJ00,525.0
732,1000,GM0384,2011JJ00,75.0
733,1000,GM0384,2012JJ00,70.0
734,1000,GM0384,2013JJ00,75.0
735,1000,GM0384,2014JJ00,80.0
736,1000,GM1774,2011JJ00,100.0
737,1000,GM1774,2012JJ00,90.0
738,1000,GM1774,2013JJ00,85.0
739,1000,GM1774,2014JJ00,80.0
740,1000,GM0504,2011JJ00,50.0
741,1000,GM0504,2012JJ00,45.0
742,1000,GM0504,2013JJ00,
743,1000,GM0504,2014JJ00,
744,1000,GM0221,2011JJ00,80.0
745,1000,GM0221,2012JJ00,90.0
746,1000,GM0221,2013JJ00,75.0
747,1000,GM0221,2014JJ00,75.0
748,1000,GM0222,2011JJ00,580.0
749,1000,GM0222,2012JJ00,530.0
750,1000,GM0222,2013JJ00,500.0
751,1000,GM0222,2014JJ00,455.0
752,1000,GM0766,2011JJ00,185.0
753,1000,GM0766,2012JJ00,170.0
754,1000,GM0766,2013JJ00,155.0
755,1000,GM0766,2014JJ00,160.0
756,1000,GM0058,2011JJ00,195.0
757,1000,GM0058,2012JJ00,185.0
758,1000,GM0058,2013JJ00,180.0
759,1000,GM0058,2014JJ00,165.0
760,1000,GM0505,2011JJ00,680.0
761,1000,GM0505,2012JJ00,620.0
762,1000,GM0505,2013JJ00,555.0
763,1000,GM0505,2014JJ00,515.0
764,1000,GM0498,2011JJ00,95.0
765,1000,GM0498,2012JJ00,100.0
766,1000,GM0498,2013JJ00,95.0
767,1000,GM0498,2014JJ00,80.0
768,1000,GM1719,2011JJ00,115.0
769,1000,GM1719,2012JJ00,100.0
770,1000,GM1719,2013JJ00,95.0
771,1000,GM1719,2014JJ00,80.0
772,1000,GM0303,2011JJ00,440.0
773,1000,GM0303,2012JJ00,435.0
774,1000,GM0303,2013JJ00,405.0
775,1000,GM0303,2014JJ00,365.0
776,1000,GM0225,2011JJ00,120.0
777,1000,GM0225,2012JJ00,95.0
778,1000,GM0225,2013JJ00,85.0
779,1000,GM0225,2014JJ00,85.0
780,1000,GM0226,2011JJ00,170.0
781,1000,GM0226,2012JJ00,145.0
782,1000,GM0226,2013JJ00,135.0
783,1000,GM0226,2014JJ00,125.0
784,1000,GM1711,2011JJ00,220.0
785,1000,GM1711,2012JJ00,200.0
786,1000,GM1711,2013JJ00,190.0
787,1000,GM1711,2014JJ00,180.0
788,1000,GM0385,2011JJ00,95.0
789,1000,GM0385,2012JJ00,90.0
790,1000,GM0385,2013JJ00,80.0
791,1000,GM0385,2014JJ00,85.0
792,1000,GM0228,2011JJ00,650.0
793,1000,GM0228,2012JJ00,640.0
794,1000,GM0228,2013JJ00,620.0
795,1000,GM0228,2014JJ00,615.0
796,1000,GM0317,2011JJ00,40.0
797,1000,GM0317,2012JJ00,35.0
798,1000,GM0317,2013JJ00,40.0
799,1000,GM0317,2014JJ00,45.0
800,1000,GM1651,2011JJ00,170.0
801,1000,GM1651,2012JJ00,160.0
802,1000,GM1651,2013JJ00,145.0
803,1000,GM1651,2014JJ00,145.0
804,1000,GM0770,2011JJ00,130.0
805,1000,GM0770,2012JJ00,110.0
806,1000,GM0770,2013JJ00,85.0
807,1000,GM0770,2014JJ00,80.0
808,1000,GM1903,2011JJ00,150.0
809,1000,GM1903,2012JJ00,130.0
810,1000,GM1903,2013JJ00,125.0
811,1000,GM1903,2014JJ00,115.0
812,1000,GM0772,2011JJ00,1305.0
813,1000,GM0772,2012JJ00,1100.0
814,1000,GM0772,2013JJ00,1020.0
815,1000,GM0772,2014JJ00,965.0
816,1000,GM0230,2011JJ00,170.0
817,1000,GM0230,2012JJ00,170.0
818,1000,GM0230,2013JJ00,160.0
819,1000,GM0230,2014JJ00,145.0
820,1000,GM0114,2011JJ00,860.0
821,1000,GM0114,2012JJ00,810.0
822,1000,GM0114,2013JJ00,755.0
823,1000,GM0114,2014JJ00,735.0
824,1000,GM0388,2011JJ00,110.0
825,1000,GM0388,2012JJ00,100.0
826,1000,GM0388,2013JJ00,90.0
827,1000,GM0388,2014JJ00,80.0
828,1000,GM0153,2011JJ00,925.0
829,1000,GM0153,2012JJ00,880.0
830,1000,GM0153,2013JJ00,840.0
831,1000,GM0153,2014JJ00,775.0
832,1000,GM0232,2011JJ00,170.0
833,1000,GM0232,2012JJ00,155.0
834,1000,GM0232,2013JJ00,150.0
835,1000,GM0232,2014JJ00,140.0
836,1000,GM0233,2011JJ00,270.0
837,1000,GM0233,2012JJ00,260.0
838,1000,GM0233,2013JJ00,235.0
839,1000,GM0233,2014JJ00,210.0
840,1000,GM0777,2011JJ00,260.0
841,1000,GM0777,2012JJ00,235.0
842,1000,GM0777,2013JJ00,215.0
843,1000,GM0777,2014JJ00,225.0
844,1000,GM1722,2011JJ00,60.0
845,1000,GM1722,2012JJ00,50.0
846,1000,GM1722,2013JJ00,50.0
847,1000,GM1722,2014JJ00,50.0
848,1000,GM0070,2011JJ00,140.0
849,1000,GM0070,2012JJ00,145.0
850,1000,GM0070,2013JJ00,135.0
851,1000,GM0070,2014JJ00,130.0
852,1000,GM1921,2011JJ00,
853,1000,GM1921,2012JJ00,
854,1000,GM1921,2013JJ00,
855,1000,GM1921,2014JJ00,275.0
856,1000,GM0653,2011JJ00,65.0
857,1000,GM0653,2012JJ00,55.0
858,1000,GM0653,2013JJ00,55.0
859,1000,GM0653,2014JJ00,
860,1000,GM0779,2011JJ00,100.0
861,1000,GM0779,2012JJ00,95.0
862,1000,GM0779,2013JJ00,100.0
863,1000,GM0779,2014JJ00,90.0
864,1000,GM0236,2011JJ00,150.0
865,1000,GM0236,2012JJ00,140.0
866,1000,GM0236,2013JJ00,125.0
867,1000,GM0236,2014JJ00,130.0
868,1000,GM1771,2011JJ00,280.0
869,1000,GM1771,2012JJ00,250.0
870,1000,GM1771,2013JJ00,230.0
871,1000,GM1771,2014JJ00,230.0
872,1000,GM1652,2011JJ00,225.0
873,1000,GM1652,2012JJ00,205.0
874,1000,GM1652,2013JJ00,190.0
875,1000,GM1652,2014JJ00,175.0
876,1000,GM0907,2011JJ00,110.0
877,1000,GM0907,2012JJ00,100.0
878,1000,GM0907,2013JJ00,90.0
879,1000,GM0907,2014JJ00,90.0
880,1000,GM0689,2011JJ00,80.0
881,1000,GM0689,2012JJ00,80.0
882,1000,GM0689,2013JJ00,80.0
883,1000,GM0689,2014JJ00,70.0
884,1000,GM0784,2011JJ00,135.0
885,1000,GM0784,2012JJ00,125.0
886,1000,GM0784,2013JJ00,110.0
887,1000,GM0784,2014JJ00,120.0
888,1000,GM0511,2011JJ00,50.0
889,1000,GM0511,2012JJ00,45.0
890,1000,GM0511,2013JJ00,
891,1000,GM0511,2014JJ00,
892,1000,GM1924,2011JJ00,
893,1000,GM1924,2012JJ00,
894,1000,GM1924,2013JJ00,165.0
895,1000,GM1924,2014JJ00,170.0
896,1000,GM0664,2011JJ00,295.0
897,1000,GM0664,2012JJ00,255.0
898,1000,GM0664,2013JJ00,210.0
899,1000,GM0664,2014JJ00,205.0
900,1000,GM0785,2011JJ00,175.0
901,1000,GM0785,2012JJ00,175.0
902,1000,GM0785,2013JJ00,160.0
903,1000,GM0785,2014JJ00,150.0
904,1000,GM0512,2011JJ00,195.0
905,1000,GM0512,2012JJ00,170.0
906,1000,GM0512,2013JJ00,160.0
907,1000,GM0512,2014JJ00,155.0
908,1000,GM0513,2011JJ00,510.0
909,1000,GM0513,2012JJ00,480.0
910,1000,GM0513,2013JJ00,460.0
911,1000,GM0513,2014JJ00,445.0
912,1000,GM0693,2011JJ00,65.0
913,1000,GM0693,2012JJ00,75.0
914,1000,GM0693,2013JJ00,
915,1000,GM0693,2014JJ00,
916,1000,GM0365,2011JJ00,20.0
917,1000,GM0365,2012JJ00,20.0
918,1000,GM0365,2013JJ00,15.0
919,1000,GM0365,2014JJ00,15.0
920,1000,GM0786,2011JJ00,100.0
921,1000,GM0786,2012JJ00,75.0
922,1000,GM0786,2013JJ00,70.0
923,1000,GM0786,2014JJ00,70.0
924,1000,GM0518,2011JJ00,1745.0
925,1000,GM0518,2012JJ00,1550.0
926,1000,GM0518,2013JJ00,1410.0
927,1000,GM0518,2014JJ00,1395.0
928,1000,GM0241,2011JJ00,105.0
929,1000,GM0241,2012JJ00,85.0
930,1000,GM0241,2013JJ00,80.0
931,1000,GM0241,2014JJ00,80.0
932,1000,GM0014,2011JJ00,1180.0
933,1000,GM0014,2012JJ00,1110.0
934,1000,GM0014,2013JJ00,1020.0
935,1000,GM0014,2014JJ00,980.0
936,1000,GM0015,2011JJ00,140.0
937,1000,GM0015,2012JJ00,130.0
938,1000,GM0015,2013JJ00,125.0
939,1000,GM0015,2014JJ00,125.0
940,1000,GM1729,2011JJ00,85.0
941,1000,GM1729,2012JJ00,80.0
942,1000,GM1729,2013JJ00,75.0
943,1000,GM1729,2014JJ00,75.0
944,1000,GM0158,2011JJ00,125.0
945,1000,GM0158,2012JJ00,115.0
946,1000,GM0158,2013JJ00,110.0
947,1000,GM0158,2014JJ00,115.0
948,1000,GM0788,2011JJ00,95.0
949,1000,GM0788,2012JJ00,90.0
950,1000,GM0788,2013JJ00,85.0
951,1000,GM0788,2014JJ00,75.0
952,1000,GM0392,2011JJ00,590.0
953,1000,GM0392,2012JJ00,525.0
954,1000,GM0392,2013JJ00,510.0
955,1000,GM0392,2014JJ00,505.0
956,1000,GM0393,2011JJ00,20.0
957,1000,GM0393,2012JJ00,15.0
958,1000,GM0393,2013JJ00,15.0
959,1000,GM0393,2014JJ00,15.0
960,1000,GM0394,2011JJ00,605.0
961,1000,GM0394,2012JJ00,565.0
962,1000,GM0394,2013JJ00,540.0
963,1000,GM0394,2014JJ00,530.0
964,1000,GM1655,2011JJ00,170.0
965,1000,GM1655,2012JJ00,160.0
966,1000,GM1655,2013JJ00,155.0
967,1000,GM1655,2014JJ00,140.0
968,1000,GM0160,2011JJ00,480.0
969,1000,GM0160,2012JJ00,430.0
970,1000,GM0160,2013JJ00,395.0
971,1000,GM0160,2014JJ00,390.0
972,1000,GM0243,2011JJ00,325.0
973,1000,GM0243,2012JJ00,310.0
974,1000,GM0243,2013JJ00,285.0
975,1000,GM0243,2014JJ00,285.0
976,1000,GM0523,2011JJ00,110.0
977,1000,GM0523,2012JJ00,95.0
978,1000,GM0523,2013JJ00,95.0
979,1000,GM0523,2014JJ00,85.0
980,1000,GM0017,2011JJ00,135.0
981,1000,GM0017,2012JJ00,115.0
982,1000,GM0017,2013JJ00,105.0
983,1000,GM0017,2014JJ00,95.0
984,1000,GM0395,2011JJ00,65.0
985,1000,GM0395,2012JJ00,70.0
986,1000,GM0395,2013JJ00,
987,1000,GM0395,2014JJ00,
988,1000,GM0072,2011JJ00,115.0
989,1000,GM0072,2012JJ00,100.0
990,1000,GM0072,2013JJ00,95.0
991,1000,GM0072,2014JJ00,95.0
992,1000,GM0244,2011JJ00,85.0
993,1000,GM0244,2012JJ00,80.0
994,1000,GM0244,2013JJ00,70.0
995,1000,GM0244,2014JJ00,70.0
996,1000,GM0396,2011JJ00,190.0
997,1000,GM0396,2012JJ00,175.0
998,1000,GM0396,2013JJ00,160.0
999,1000,GM0396,2014JJ00,130.0
1000,1000,GM0397,2011JJ00,80.0
1001,1000,GM0397,2012JJ00,70.0
1002,1000,GM0397,2013JJ00,55.0
1003,1000,GM0397,2014JJ00,55.0
1004,1000,GM0246,2011JJ00,105.0
1005,1000,GM0246,2012JJ00,100.0
1006,1000,GM0246,2013JJ00,85.0
1007,1000,GM0246,2014JJ00,80.0
1008,1000,GM0074,2011JJ00,260.0
1009,1000,GM0074,2012JJ00,240.0
1010,1000,GM0074,2013JJ00,220.0
1011,1000,GM0074,2014JJ00,240.0
1012,1000,GM0398,2011JJ00,325.0
1013,1000,GM0398,2012JJ00,300.0
1014,1000,GM0398,2013JJ00,290.0
1015,1000,GM0398,2014JJ00,285.0
1016,1000,GM0917,2011JJ00,655.0
1017,1000,GM0917,2012JJ00,590.0
1018,1000,GM0917,2013JJ00,575.0
1019,1000,GM0917,2014JJ00,560.0
1020,1000,GM1658,2011JJ00,75.0
1021,1000,GM1658,2012JJ00,60.0
1022,1000,GM1658,2013JJ00,60.0
1023,1000,GM1658,2014JJ00,55.0
1024,1000,GM0399,2011JJ00,70.0
1025,1000,GM0399,2012JJ00,65.0
1026,1000,GM0399,2013JJ00,60.0
1027,1000,GM0399,2014JJ00,60.0
1028,1000,GM0400,2011JJ00,320.0
1029,1000,GM0400,2012JJ00,285.0
1030,1000,GM0400,2013JJ00,250.0
1031,1000,GM0400,2014JJ00,250.0
1032,1000,GM0163,2011JJ00,225.0
1033,1000,GM0163,2012JJ00,195.0
1034,1000,GM0163,2013JJ00,170.0
1035,1000,GM0163,2014JJ00,150.0
1036,1000,GM0530,2011JJ00,195.0
1037,1000,GM0530,2012JJ00,165.0
1038,1000,GM0530,2013JJ00,150.0
1039,1000,GM0530,2014JJ00,135.0
1040,1000,GM0794,2011JJ00,815.0
1041,1000,GM0794,2012JJ00,705.0
1042,1000,GM0794,2013JJ00,650.0
1043,1000,GM0794,2014JJ00,635.0
1044,1000,GM0531,2011JJ00,160.0
1045,1000,GM0531,2012JJ00,150.0
1046,1000,GM0531,2013JJ00,135.0
1047,1000,GM0531,2014JJ00,130.0
1048,1000,GM0164,2011JJ00,530.0
1049,1000,GM0164,2012JJ00,470.0
1050,1000,GM0164,2013JJ00,440.0
1051,1000,GM0164,2014JJ00,415.0
1052,1000,GM0796,2011JJ00,925.0
1053,1000,GM0796,2012JJ00,795.0
1054,1000,GM0796,2013JJ00,695.0
1055,1000,GM0796,2014JJ00,630.0
1056,1000,GM0252,2011JJ00,105.0
1057,1000,GM0252,2012JJ00,95.0
1058,1000,GM0252,2013JJ00,75.0
1059,1000,GM0252,2014JJ00,75.0
1060,1000,GM0797,2011JJ00,295.0
1061,1000,GM0797,2012JJ00,245.0
1062,1000,GM0797,2013JJ00,225.0
1063,1000,GM0797,2014JJ00,215.0
1064,1000,GM0534,2011JJ00,85.0
1065,1000,GM0534,2012JJ00,85.0
1066,1000,GM0534,2013JJ00,80.0
1067,1000,GM0534,2014JJ00,80.0
1068,1000,GM0798,2011JJ00,100.0
1069,1000,GM0798,2012JJ00,95.0
1070,1000,GM0798,2013JJ00,90.0
1071,1000,GM0798,2014JJ00,75.0
1072,1000,GM0402,2011JJ00,425.0
1073,1000,GM0402,2012JJ00,405.0
1074,1000,GM0402,2013JJ00,365.0
1075,1000,GM0402,2014JJ00,360.0
1076,1000,GM1735,2011JJ00,165.0
1077,1000,GM1735,2012JJ00,155.0
1078,1000,GM1735,2013JJ00,145.0
1079,1000,GM1735,2014JJ00,130.0
1080,1000,GM1911,2011JJ00,
1081,1000,GM1911,2012JJ00,180.0
1082,1000,GM1911,2013JJ00,185.0
1083,1000,GM1911,2014JJ00,170.0
1084,1000,GM0118,2011JJ00,420.0
1085,1000,GM0118,2012JJ00,400.0
1086,1000,GM0118,2013JJ00,395.0
1087,1000,GM0118,2014JJ00,385.0
1088,1000,GM0018,2011JJ00,380.0
1089,1000,GM0018,2012JJ00,360.0
1090,1000,GM0018,2013JJ00,335.0
1091,1000,GM0018,2014JJ00,315.0
1092,1000,GM0405,2011JJ00,475.0
1093,1000,GM0405,2012JJ00,410.0
1094,1000,GM0405,2013JJ00,370.0
1095,1000,GM0405,2014JJ00,345.0
1096,1000,GM1507,2011JJ00,255.0
1097,1000,GM1507,2012JJ00,225.0
1098,1000,GM1507,2013JJ00,200.0
1099,1000,GM1507,2014JJ00,190.0
1100,1000,GM0321,2011JJ00,275.0
1101,1000,GM0321,2012JJ00,240.0
1102,1000,GM0321,2013JJ00,220.0
1103,1000,GM0321,2014JJ00,200.0
1104,1000,GM0406,2011JJ00,215.0
1105,1000,GM0406,2012JJ00,195.0
1106,1000,GM0406,2013JJ00,190.0
1107,1000,GM0406,2014JJ00,180.0
1108,1000,GM0677,2011JJ00,180.0
1109,1000,GM0677,2012JJ00,160.0
1110,1000,GM0677,2013JJ00,150.0
1111,1000,GM0677,2014JJ00,125.0
1112,1000,GM0353,2011JJ00,155.0
1113,1000,GM0353,2012JJ00,135.0
1114,1000,GM0353,2013JJ00,140.0
1115,1000,GM0353,2014JJ00,120.0
1116,1000,GM1884,2011JJ00,115.0
1117,1000,GM1884,2012JJ00,105.0
1118,1000,GM1884,2013JJ00,95.0
1119,1000,GM1884,2014JJ00,95.0
1120,1000,GM0166,2011JJ00,510.0
1121,1000,GM0166,2012JJ00,465.0
1122,1000,GM0166,2013JJ00,440.0
1123,1000,GM0166,2014JJ00,420.0
1124,1000,GM0678,2011JJ00,85.0
1125,1000,GM0678,2012JJ00,75.0
1126,1000,GM0678,2013JJ00,60.0
1127,1000,GM0678,2014JJ00,65.0
1128,1000,GM0537,2011JJ00,320.0
1129,1000,GM0537,2012JJ00,285.0
1130,1000,GM0537,2013JJ00,270.0
1131,1000,GM0537,2014JJ00,275.0
1132,1000,GM0928,2011JJ00,265.0
1133,1000,GM0928,2012JJ00,265.0
1134,1000,GM0928,2013JJ00,260.0
1135,1000,GM0928,2014JJ00,260.0
1136,1000,GM1598,2011JJ00,110.0
1137,1000,GM1598,2012JJ00,105.0
1138,1000,GM1598,2013JJ00,95.0
1139,1000,GM1598,2014JJ00,100.0
1140,1000,GM0079,2011JJ00,70.0
1141,1000,GM0079,2012JJ00,70.0
1142,1000,GM0079,2013JJ00,70.0
1143,1000,GM0079,2014JJ00,65.0
1144,1000,GM0588,2011JJ00,60.0
1145,1000,GM0588,2012JJ00,45.0
1146,1000,GM0588,2013JJ00,40.0
1147,1000,GM0588,2014JJ00,40.0
1148,1000,GM0542,2011JJ00,165.0
1149,1000,GM0542,2012JJ00,150.0
1150,1000,GM0542,2013JJ00,135.0
1151,1000,GM0542,2014JJ00,120.0
1152,1000,GM1659,2011JJ00,155.0
1153,1000,GM1659,2012JJ00,140.0
1154,1000,GM1659,2013JJ00,130.0
1155,1000,GM1659,2014JJ00,120.0
1156,1000,GM1685,2011JJ00,120.0
1157,1000,GM1685,2012JJ00,125.0
1158,1000,GM1685,2013JJ00,110.0
1159,1000,GM1685,2014JJ00,105.0
1160,1000,GM0882,2011JJ00,255.0
1161,1000,GM0882,2012JJ00,220.0
1162,1000,GM0882,2013JJ00,205.0
1163,1000,GM0882,2014JJ00,210.0
1164,1000,GM0415,2011JJ00,45.0
1165,1000,GM0415,2012JJ00,45.0
1166,1000,GM0415,2013JJ00,45.0
1167,1000,GM0415,2014JJ00,40.0
1168,1000,GM0416,2011JJ00,140.0
1169,1000,GM0416,2012JJ00,135.0
1170,1000,GM0416,2013JJ00,120.0
1171,1000,GM0416,2014JJ00,125.0
1172,1000,GM1621,2011JJ00,215.0
1173,1000,GM1621,2012JJ00,175.0
1174,1000,GM1621,2013JJ00,165.0
1175,1000,GM1621,2014JJ00,145.0
1176,1000,GM0417,2011JJ00,40.0
1177,1000,GM0417,2012JJ00,30.0
1178,1000,GM0417,2013JJ00,25.0
1179,1000,GM0417,2014JJ00,20.0
1180,1000,GM0022,2011JJ00,185.0
1181,1000,GM0022,2012JJ00,185.0
1182,1000,GM0022,2013JJ00,175.0
1183,1000,GM0022,2014JJ00,160.0
1184,1000,GM0545,2011JJ00,105.0
1185,1000,GM0545,2012JJ00,90.0
1186,1000,GM0545,2013JJ00,80.0
1187,1000,GM0545,2014JJ00,85.0
1188,1000,GM0080,2011JJ00,700.0
1189,1000,GM0080,2012JJ00,670.0
1190,1000,GM0080,2013JJ00,635.0
1191,1000,GM0080,2014JJ00,675.0
1192,1000,GM0081,2011JJ00,105.0
1193,1000,GM0081,2012JJ00,90.0
1194,1000,GM0081,2013JJ00,95.0
1195,1000,GM0081,2014JJ00,80.0
1196,1000,GM0546,2011JJ00,485.0
1197,1000,GM0546,2012JJ00,410.0
1198,1000,GM0546,2013JJ00,360.0
1199,1000,GM0546,2014JJ00,370.0
1200,1000,GM0547,2011JJ00,140.0
1201,1000,GM0547,2012JJ00,130.0
1202,1000,GM0547,2013JJ00,115.0
1203,1000,GM0547,2014JJ00,100.0
1204,1000,GM1916,2011JJ00,205.0
1205,1000,GM1916,2012JJ00,170.0
1206,1000,GM1916,2013JJ00,165.0
1207,1000,GM1916,2014JJ00,165.0
1208,1000,GM0995,2011JJ00,870.0
1209,1000,GM0995,2012JJ00,860.0
1210,1000,GM0995,2013JJ00,850.0
1211,1000,GM0995,2014JJ00,770.0
1212,1000,GM0082,2011JJ00,120.0
1213,1000,GM0082,2012JJ00,100.0
1214,1000,GM0082,2013JJ00,95.0
1215,1000,GM0082,2014JJ00,
1216,1000,GM1640,2011JJ00,280.0
1217,1000,GM1640,2012JJ00,275.0
1218,1000,GM1640,2013JJ00,255.0
1219,1000,GM1640,2014JJ00,240.0
1220,1000,GM0327,2011JJ00,140.0
1221,1000,GM0327,2012JJ00,140.0
1222,1000,GM0327,2013JJ00,140.0
1223,1000,GM0327,2014JJ00,120.0
1224,1000,GM0694,2011JJ00,55.0
1225,1000,GM0694,2012JJ00,55.0
1226,1000,GM0694,2013JJ00,
1227,1000,GM0694,2014JJ00,
1228,1000,GM0733,2011JJ00,50.0
1229,1000,GM0733,2012JJ00,40.0
1230,1000,GM0733,2013JJ00,30.0
1231,1000,GM0733,2014JJ00,30.0
1232,1000,GM1705,2011JJ00,205.0
1233,1000,GM1705,2012JJ00,180.0
1234,1000,GM1705,2013JJ00,185.0
1235,1000,GM1705,2014JJ00,175.0
1236,1000,GM0553,2011JJ00,85.0
1237,1000,GM0553,2012JJ00,75.0
1238,1000,GM0553,2013JJ00,70.0
1239,1000,GM0553,2014JJ00,60.0
1240,1000,GM0140,2011JJ00,75.0
1241,1000,GM0140,2012JJ00,75.0
1242,1000,GM0140,2013JJ00,70.0
1243,1000,GM0140,2014JJ00,60.0
1244,1000,GM0262,2011JJ00,160.0
1245,1000,GM0262,2012JJ00,150.0
1246,1000,GM0262,2013JJ00,145.0
1247,1000,GM0262,2014JJ00,130.0
1248,1000,GM0809,2011JJ00,155.0
1249,1000,GM0809,2012JJ00,155.0
1250,1000,GM0809,2013JJ00,140.0
1251,1000,GM0809,2014JJ00,130.0
1252,1000,GM0331,2011JJ00,90.0
1253,1000,GM0331,2012JJ00,80.0
1254,1000,GM0331,2013JJ00,65.0
1255,1000,GM0331,2014JJ00,55.0
1256,1000,GM0024,2011JJ00,75.0
1257,1000,GM0024,2012JJ00,70.0
1258,1000,GM0024,2013JJ00,70.0
1259,1000,GM0024,2014JJ00,70.0
1260,1000,GM0168,2011JJ00,135.0
1261,1000,GM0168,2012JJ00,120.0
1262,1000,GM0168,2013JJ00,125.0
1263,1000,GM0168,2014JJ00,110.0
1264,1000,GM1671,2011JJ00,80.0
1265,1000,GM1671,2012JJ00,70.0
1266,1000,GM1671,2013JJ00,60.0
