ID,COFOGOverheidsfuncties,Sectoren,Perioden,Overheidsconsumptie_1
721,A000679,10,2012JJ00,1570.0
722,A000679,10,2013JJ00,1649.0
723,A000679,10,2014JJ00,1687.0
724,A000679,10,2015JJ00,1744.0
725,A000679,10,2016JJ00,1720.0
726,A000679,20,1995JJ00,287.0
727,A000679,20,1996JJ00,266.0
728,A000679,20,1997JJ00,243.0
729,A000679,20,1998JJ00,190.0
730,A000679,20,1999JJ00,188.0
731,A000679,20,2000JJ00,177.0
732,A000679,20,2001JJ00,65.0
733,A000679,20,2002JJ00,91.0
734,A000679,20,2003JJ00,92.0
735,A000679,20,2004JJ00,56.0
736,A000679,20,2005JJ00,43.0
737,A000679,20,2006JJ00,40.0
738,A000679,20,2007JJ00,56.0
739,A000679,20,2008JJ00,82.0
740,A000679,20,2009JJ00,51.0
741,A000679,20,2010JJ00,104.0
742,A000679,20,2011JJ00,132.0
743,A000679,20,2012JJ00,369.0
744,A000679,20,2013JJ00,427.0
745,A000679,20,2014JJ00,383.0
746,A000679,20,2015JJ00,362.0
747,A000679,20,2016JJ00,313.0
748,A000679,30,1995JJ00,1110.0
749,A000679,30,1996JJ00,1102.0
750,A000679,30,1997JJ00,943.0
751,A000679,30,1998JJ00,793.0
752,A000679,30,1999JJ00,846.0
753,A000679,30,2000JJ00,858.0
754,A000679,30,2001JJ00,563.0
755,A000679,30,2002JJ00,703.0
756,A000679,30,2003JJ00,860.0
757,A000679,30,2004JJ00,790.0
758,A000679,30,2005JJ00,799.0
759,A000679,30,2006JJ00,608.0
760,A000679,30,2007JJ00,443.0
761,A000679,30,2008JJ00,479.0
762,A000679,30,2009JJ00,713.0
763,A000679,30,2010JJ00,935.0
764,A000679,30,2011JJ00,972.0
765,A000679,30,2012JJ00,1201.0
766,A000679,30,2013JJ00,1222.0
767,A000679,30,2014JJ00,1304.0
768,A000679,30,2015JJ00,1383.0
769,A000679,30,2016JJ00,1408.0
770,A000679,40,1995JJ00,38.0
771,A000679,40,1996JJ00,11.0
772,A000679,40,1997JJ00,22.0
773,A000679,40,1998JJ00,20.0
774,A000679,40,1999JJ00,11.0
775,A000679,40,2000JJ00,20.0
776,A000679,40,2001JJ00,29.0
777,A000679,40,2002JJ00,24.0
778,A000679,40,2003JJ00,16.0
779,A000679,40,2004JJ00,19.0
780,A000679,40,2005JJ00,11.0
781,A000679,40,2006JJ00,7.0
782,A000679,40,2007JJ00,0.0
783,A000679,40,2008JJ00,0.0
784,A000679,40,2009JJ00,0.0
785,A000679,40,2010JJ00,0.0
786,A000679,40,2011JJ00,0.0
787,A000679,40,2012JJ00,0.0
788,A000679,40,2013JJ00,0.0
789,A000679,40,2014JJ00,0.0
790,A000679,40,2015JJ00,-1.0
791,A000679,40,2016JJ00,-1.0
792,A000680,10,1995JJ00,
793,A000680,10,1996JJ00,
794,A000680,10,1997JJ00,
795,A000680,10,1998JJ00,
796,A000680,10,1999JJ00,
797,A000680,10,2000JJ00,
798,A000680,10,2001JJ00,
799,A000680,10,2002JJ00,
800,A000680,10,2003JJ00,
801,A000680,10,2004JJ00,
802,A000680,10,2005JJ00,
803,A000680,10,2006JJ00,
804,A000680,10,2007JJ00,
805,A000680,10,2008JJ00,
806,A000680,10,2009JJ00,
807,A000680,10,2010JJ00,
808,A000680,10,2011JJ00,
809,A000680,10,2012JJ00,
810,A000680,10,2013JJ00,0.0
811,A000680,10,2014JJ00,0.0
812,A000680,10,2015JJ00,0.0
813,A000680,10,2016JJ00,0.0
814,A000680,20,1995JJ00,
815,A000680,20,1996JJ00,
816,A000680,20,1997JJ00,
817,A000680,20,1998JJ00,
818,A000680,20,1999JJ00,
819,A000680,20,2000JJ00,
820,A000680,20,2001JJ00,
821,A000680,20,2002JJ00,
822,A000680,20,2003JJ00,
823,A000680,20,2004JJ00,
824,A000680,20,2005JJ00,
825,A000680,20,2006JJ00,
826,A000680,20,2007JJ00,
827,A000680,20,2008JJ00,
828,A000680,20,2009JJ00,
829,A000680,20,2010JJ00,
830,A000680,20,2011JJ00,
831,A000680,20,2012JJ00,
832,A000680,20,2013JJ00,0.0
833,A000680,20,2014JJ00,0.0
834,A000680,20,2015JJ00,0.0
835,A000680,20,2016JJ00,0.0
836,A000680,30,1995JJ00,
837,A000680,30,1996JJ00,
838,A000680,30,1997JJ00,
839,A000680,30,1998JJ00,
840,A000680,30,1999JJ00,
841,A000680,30,2000JJ00,
842,A000680,30,2001JJ00,
843,A000680,30,2002JJ00,
844,A000680,30,2003JJ00,
845,A000680,30,2004JJ00,
846,A000680,30,2005JJ00,
847,A000680,30,2006JJ00,
848,A000680,30,2007JJ00,
849,A000680,30,2008JJ00,
850,A000680,30,2009JJ00,
851,A000680,30,2010JJ00,
852,A000680,30,2011JJ00,
853,A000680,30,2012JJ00,
854,A000680,30,2013JJ00,0.0
855,A000680,30,2014JJ00,0.0
856,A000680,30,2015JJ00,0.0
857,A000680,30,2016JJ00,0.0
858,A000680,40,1995JJ00,
859,A000680,40,1996JJ00,
860,A000680,40,1997JJ00,
861,A000680,40,1998JJ00,
862,A000680,40,1999JJ00,
863,A000680,40,2000JJ00,
864,A000680,40,2001JJ00,
865,A000680,40,2002JJ00,
866,A000680,40,2003JJ00,
867,A000680,40,2004JJ00,
868,A000680,40,2005JJ00,
869,A000680,40,2006JJ00,
870,A000680,40,2007JJ00,
871,A000680,40,2008JJ00,
872,A000680,40,2009JJ00,
873,A000680,40,2010JJ00,
874,A000680,40,2011JJ00,
875,A000680,40,2012JJ00,
876,A000680,40,2013JJ00,0.0
877,A000680,40,2014JJ00,0.0
878,A000680,40,2015JJ00,0.0
879,A000680,40,2016JJ00,0.0
880,A000681,10,1995JJ00,6310.0
881,A000681,10,1996JJ00,6003.0
882,A000681,10,1997JJ00,6076.0
883,A000681,10,1998JJ00,6135.0
884,A000681,10,1999JJ00,6595.0
885,A000681,10,2000JJ00,6533.0
886,A000681,10,2001JJ00,6770.0
887,A000681,10,2002JJ00,7088.0
888,A000681,10,2003JJ00,7174.0
889,A000681,10,2004JJ00,6966.0
890,A000681,10,2005JJ00,7211.0
891,A000681,10,2006JJ00,7422.0
892,A000681,10,2007JJ00,7595.0
893,A000681,10,2008JJ00,7803.0
894,A000681,10,2009JJ00,8140.0
895,A000681,10,2010JJ00,7668.0
896,A000681,10,2011JJ00,7397.0
897,A000681,10,2012JJ00,7353.0
898,A000681,10,2013JJ00,7567.0
899,A000681,10,2014JJ00,7658.0
900,A000681,10,2015JJ00,7595.0
901,A000681,10,2016JJ00,7943.0
902,A000681,20,1995JJ00,6310.0
903,A000681,20,1996JJ00,6003.0
904,A000681,20,1997JJ00,6076.0
905,A000681,20,1998JJ00,6135.0
906,A000681,20,1999JJ00,6595.0
907,A000681,20,2000JJ00,6533.0
908,A000681,20,2001JJ00,6770.0
909,A000681,20,2002JJ00,7088.0
910,A000681,20,2003JJ00,7174.0
911,A000681,20,2004JJ00,6966.0
912,A000681,20,2005JJ00,7211.0
913,A000681,20,2006JJ00,7422.0
914,A000681,20,2007JJ00,7595.0
915,A000681,20,2008JJ00,7803.0
916,A000681,20,2009JJ00,8140.0
917,A000681,20,2010JJ00,7668.0
918,A000681,20,2011JJ00,7397.0
919,A000681,20,2012JJ00,7353.0
920,A000681,20,2013JJ00,7567.0
921,A000681,20,2014JJ00,7658.0
922,A000681,20,2015JJ00,7595.0
923,A000681,20,2016JJ00,7943.0
924,A000681,30,1995JJ00,0.0
925,A000681,30,1996JJ00,0.0
926,A000681,30,1997JJ00,0.0
927,A000681,30,1998JJ00,0.0
928,A000681,30,1999JJ00,0.0
929,A000681,30,2000JJ00,0.0
930,A000681,30,2001JJ00,0.0
931,A000681,30,2002JJ00,0.0
932,A000681,30,2003JJ00,0.0
933,A000681,30,2004JJ00,0.0
934,A000681,30,2005JJ00,0.0
935,A000681,30,2006JJ00,0.0
936,A000681,30,2007JJ00,0.0
937,A000681,30,2008JJ00,0.0
938,A000681,30,2009JJ00,0.0
939,A000681,30,2010JJ00,0.0
940,A000681,30,2011JJ00,0.0
941,A000681,30,2012JJ00,0.0
942,A000681,30,2013JJ00,0.0
943,A000681,30,2014JJ00,0.0
944,A000681,30,2015JJ00,0.0
945,A000681,30,2016JJ00,0.0
946,A000681,40,1995JJ00,0.0
947,A000681,40,1996JJ00,0.0
948,A000681,40,1997JJ00,0.0
949,A000681,40,1998JJ00,0.0
950,A000681,40,1999JJ00,0.0
951,A000681,40,2000JJ00,0.0
952,A000681,40,2001JJ00,0.0
953,A000681,40,2002JJ00,0.0
954,A000681,40,2003JJ00,0.0
955,A000681,40,2004JJ00,0.0
956,A000681,40,2005JJ00,0.0
957,A000681,40,2006JJ00,0.0
958,A000681,40,2007JJ00,0.0
959,A000681,40,2008JJ00,0.0
960,A000681,40,2009JJ00,0.0
961,A000681,40,2010JJ00,0.0
962,A000681,40,2011JJ00,0.0
963,A000681,40,2012JJ00,0.0
964,A000681,40,2013JJ00,0.0
965,A000681,40,2014JJ00,0.0
966,A000681,40,2015JJ00,0.0
967,A000681,40,2016JJ00,0.0
968,A000682,10,1995JJ00,5811.0
969,A000682,10,1996JJ00,5533.0
970,A000682,10,1997JJ00,5394.0
971,A000682,10,1998JJ00,5300.0
972,A000682,10,1999JJ00,5655.0
973,A000682,10,2000JJ00,5615.0
974,A000682,10,2001JJ00,5827.0
975,A000682,10,2002JJ00,6036.0
976,A000682,10,2003JJ00,6075.0
977,A000682,10,2004JJ00,5881.0
978,A000682,10,2005JJ00,5992.0
979,A000682,10,2006JJ00,6018.0
980,A000682,10,2007JJ00,5962.0
981,A000682,10,2008JJ00,6008.0
982,A000682,10,2009JJ00,6209.0
983,A000682,10,2010JJ00,5866.0
984,A000682,10,2011JJ00,5844.0
985,A000682,10,2012JJ00,5825.0
986,A000682,10,2013JJ00,6107.0
987,A000682,10,2014JJ00,6149.0
988,A000682,10,2015JJ00,6244.0
989,A000682,10,2016JJ00,6900.0
990,A000682,20,1995JJ00,5811.0
991,A000682,20,1996JJ00,5533.0
992,A000682,20,1997JJ00,5394.0
993,A000682,20,1998JJ00,5300.0
994,A000682,20,1999JJ00,5655.0
995,A000682,20,2000JJ00,5615.0
996,A000682,20,2001JJ00,5827.0
997,A000682,20,2002JJ00,6036.0
998,A000682,20,2003JJ00,6075.0
999,A000682,20,2004JJ00,5881.0
1000,A000682,20,2005JJ00,5992.0
1001,A000682,20,2006JJ00,6018.0
1002,A000682,20,2007JJ00,5962.0
1003,A000682,20,2008JJ00,6008.0
1004,A000682,20,2009JJ00,6209.0
1005,A000682,20,2010JJ00,5866.0
1006,A000682,20,2011JJ00,5844.0
1007,A000682,20,2012JJ00,5825.0
1008,A000682,20,2013JJ00,6107.0
1009,A000682,20,2014JJ00,6149.0
1010,A000682,20,2015JJ00,6244.0
1011,A000682,20,2016JJ00,6900.0
1012,A000682,30,1995JJ00,0.0
1013,A000682,30,1996JJ00,0.0
1014,A000682,30,1997JJ00,0.0
1015,A000682,30,1998JJ00,0.0
1016,A000682,30,1999JJ00,0.0
1017,A000682,30,2000JJ00,0.0
1018,A000682,30,2001JJ00,0.0
1019,A000682,30,2002JJ00,0.0
1020,A000682,30,2003JJ00,0.0
1021,A000682,30,2004JJ00,0.0
1022,A000682,30,2005JJ00,0.0
1023,A000682,30,2006JJ00,0.0
1024,A000682,30,2007JJ00,0.0
1025,A000682,30,2008JJ00,0.0
1026,A000682,30,2009JJ00,0.0
1027,A000682,30,2010JJ00,0.0
1028,A000682,30,2011JJ00,0.0
1029,A000682,30,2012JJ00,0.0
1030,A000682,30,2013JJ00,0.0
1031,A000682,30,2014JJ00,0.0
1032,A000682,30,2015JJ00,0.0
1033,A000682,30,2016JJ00,0.0
1034,A000682,40,1995JJ00,0.0
1035,A000682,40,1996JJ00,0.0
1036,A000682,40,1997JJ00,0.0
1037,A000682,40,1998JJ00,0.0
1038,A000682,40,1999JJ00,0.0
1039,A000682,40,2000JJ00,0.0
1040,A000682,40,2001JJ00,0.0
1041,A000682,40,2002JJ00,0.0
1042,A000682,40,2003JJ00,0.0
1043,A000682,40,2004JJ00,0.0
1044,A000682,40,2005JJ00,0.0
1045,A000682,40,2006JJ00,0.0
1046,A000682,40,2007JJ00,0.0
1047,A000682,40,2008JJ00,0.0
1048,A000682,40,2009JJ00,0.0
1049,A000682,40,2010JJ00,0.0
1050,A000682,40,2011JJ00,0.0
1051,A000682,40,2012JJ00,0.0
1052,A000682,40,2013JJ00,0.0
1053,A000682,40,2014JJ00,0.0
1054,A000682,40,2015JJ00,0.0
1055,A000682,40,2016JJ00,0.0
1056,A000688,10,1995JJ00,0.0
1057,A000688,10,1996JJ00,0.0
1058,A000688,10,1997JJ00,0.0
1059,A000688,10,1998JJ00,0.0
1060,A000688,10,1999JJ00,0.0
1061,A000688,10,2000JJ00,0.0
1062,A000688,10,2001JJ00,0.0
1063,A000688,10,2002JJ00,0.0
1064,A000688,10,2003JJ00,0.0
1065,A000688,10,2004JJ00,0.0
1066,A000688,10,2005JJ00,0.0
1067,A000688,10,2006JJ00,0.0
1068,A000688,10,2007JJ00,0.0
1069,A000688,10,2008JJ00,0.0
1070,A000688,10,2009JJ00,0.0
1071,A000688,10,2010JJ00,0.0
1072,A000688,10,2011JJ00,0.0
1073,A000688,10,2012JJ00,0.0
1074,A000688,10,2013JJ00,0.0
1075,A000688,10,2014JJ00,0.0
1076,A000688,10,2015JJ00,0.0
1077,A000688,10,2016JJ00,0.0
1078,A000688,20,1995JJ00,0.0
1079,A000688,20,1996JJ00,0.0
1080,A000688,20,1997JJ00,0.0
1081,A000688,20,1998JJ00,0.0
1082,A000688,20,1999JJ00,0.0
1083,A000688,20,2000JJ00,0.0
1084,A000688,20,2001JJ00,0.0
1085,A000688,20,2002JJ00,0.0
1086,A000688,20,2003JJ00,0.0
1087,A000688,20,2004JJ00,0.0
1088,A000688,20,2005JJ00,0.0
1089,A000688,20,2006JJ00,0.0
1090,A000688,20,2007JJ00,0.0
1091,A000688,20,2008JJ00,0.0
1092,A000688,20,2009JJ00,0.0
1093,A000688,20,2010JJ00,0.0
1094,A000688,20,2011JJ00,0.0
1095,A000688,20,2012JJ00,0.0
1096,A000688,20,2013JJ00,0.0
1097,A000688,20,2014JJ00,0.0
1098,A000688,20,2015JJ00,0.0
1099,A000688,20,2016JJ00,0.0
1100,A000688,30,1995JJ00,0.0
1101,A000688,30,1996JJ00,0.0
1102,A000688,30,1997JJ00,0.0
1103,A000688,30,1998JJ00,0.0
1104,A000688,30,1999JJ00,0.0
1105,A000688,30,2000JJ00,0.0
1106,A000688,30,2001JJ00,0.0
1107,A000688,30,2002JJ00,0.0
1108,A000688,30,2003JJ00,0.0
1109,A000688,30,2004JJ00,0.0
1110,A000688,30,2005JJ00,0.0
1111,A000688,30,2006JJ00,0.0
1112,A000688,30,2007JJ00,0.0
1113,A000688,30,2008JJ00,0.0
1114,A000688,30,2009JJ00,0.0
1115,A000688,30,2010JJ00,0.0
1116,A000688,30,2011JJ00,0.0
1117,A000688,30,2012JJ00,0.0
1118,A000688,30,2013JJ00,0.0
1119,A000688,30,2014JJ00,0.0
1120,A000688,30,2015JJ00,0.0
1121,A000688,30,2016JJ00,0.0
1122,A000688,40,1995JJ00,0.0
1123,A000688,40,1996JJ00,0.0
1124,A000688,40,1997JJ00,0.0
1125,A000688,40,1998JJ00,0.0
1126,A000688,40,1999JJ00,0.0
1127,A000688,40,2000JJ00,0.0
1128,A000688,40,2001JJ00,0.0
1129,A000688,40,2002JJ00,0.0
1130,A000688,40,2003JJ00,0.0
1131,A000688,40,2004JJ00,0.0
1132,A000688,40,2005JJ00,0.0
1133,A000688,40,2006JJ00,0.0
1134,A000688,40,2007JJ00,0.0
1135,A000688,40,2008JJ00,0.0
1136,A000688,40,2009JJ00,0.0
1137,A000688,40,2010JJ00,0.0
1138,A000688,40,2011JJ00,0.0
1139,A000688,40,2012JJ00,0.0
1140,A000688,40,2013JJ00,0.0
1141,A000688,40,2014JJ00,0.0
1142,A000688,40,2015JJ00,0.0
1143,A000688,40,2016JJ00,0.0
1144,A000689,10,1995JJ00,81.0
1145,A000689,10,1996JJ00,104.0
1146,A000689,10,1997JJ00,86.0
1147,A000689,10,1998JJ00,117.0
1148,A000689,10,1999JJ00,206.0
1149,A000689,10,2000JJ00,208.0
1150,A000689,10,2001JJ00,193.0
1151,A000689,10,2002JJ00,165.0
1152,A000689,10,2003JJ00,198.0
1153,A000689,10,2004JJ00,187.0
1154,A000689,10,2005JJ00,168.0
1155,A000689,10,2006JJ00,253.0
1156,A000689,10,2007JJ00,290.0
1157,A000689,10,2008JJ00,304.0
1158,A000689,10,2009JJ00,332.0
1159,A000689,10,2010JJ00,287.0
1160,A000689,10,2011JJ00,108.0
1161,A000689,10,2012JJ00,80.0
1162,A000689,10,2013JJ00,73.0
1163,A000689,10,2014JJ00,138.0
1164,A000689,10,2015JJ00,175.0
1165,A000689,10,2016JJ00,196.0
1166,A000689,20,1995JJ00,81.0
1167,A000689,20,1996JJ00,104.0
1168,A000689,20,1997JJ00,86.0
1169,A000689,20,1998JJ00,117.0
1170,A000689,20,1999JJ00,206.0
1171,A000689,20,2000JJ00,208.0
1172,A000689,20,2001JJ00,193.0
1173,A000689,20,2002JJ00,165.0
1174,A000689,20,2003JJ00,198.0
1175,A000689,20,2004JJ00,187.0
1176,A000689,20,2005JJ00,168.0
1177,A000689,20,2006JJ00,253.0
1178,A000689,20,2007JJ00,290.0
1179,A000689,20,2008JJ00,304.0
1180,A000689,20,2009JJ00,332.0
1181,A000689,20,2010JJ00,287.0
1182,A000689,20,2011JJ00,108.0
1183,A000689,20,2012JJ00,80.0
1184,A000689,20,2013JJ00,73.0
1185,A000689,20,2014JJ00,138.0
1186,A000689,20,2015JJ00,175.0
1187,A000689,20,2016JJ00,196.0
1188,A000689,30,1995JJ00,0.0
1189,A000689,30,1996JJ00,0.0
1190,A000689,30,1997JJ00,0.0
1191,A000689,30,1998JJ00,0.0
1192,A000689,30,1999JJ00,0.0
1193,A000689,30,2000JJ00,0.0
1194,A000689,30,2001JJ00,0.0
1195,A000689,30,2002JJ00,0.0
1196,A000689,30,2003JJ00,0.0
1197,A000689,30,2004JJ00,0.0
1198,A000689,30,2005JJ00,0.0
1199,A000689,30,2006JJ00,0.0
1200,A000689,30,2007JJ00,0.0
1201,A000689,30,2008JJ00,0.0
1202,A000689,30,2009JJ00,0.0
1203,A000689,30,2010JJ00,0.0
1204,A000689,30,2011JJ00,0.0
1205,A000689,30,2012JJ00,0.0
1206,A000689,30,2013JJ00,0.0
1207,A000689,30,2014JJ00,0.0
1208,A000689,30,2015JJ00,0.0
1209,A000689,30,2016JJ00,0.0
1210,A000689,40,1995JJ00,0.0
1211,A000689,40,1996JJ00,0.0
1212,A000689,40,1997JJ00,0.0
1213,A000689,40,1998JJ00,0.0
1214,A000689,40,1999JJ00,0.0
1215,A000689,40,2000JJ00,0.0
1216,A000689,40,2001JJ00,0.0
1217,A000689,40,2002JJ00,0.0
1218,A000689,40,2003JJ00,0.0
1219,A000689,40,2004JJ00,0.0
1220,A000689,40,2005JJ00,0.0
1221,A000689,40,2006JJ00,0.0
1222,A000689,40,2007JJ00,0.0
1223,A000689,40,2008JJ00,0.0
1224,A000689,40,2009JJ00,0.0
1225,A000689,40,2010JJ00,0.0
1226,A000689,40,2011JJ00,0.0
1227,A000689,40,2012JJ00,0.0
1228,A000689,40,2013JJ00,0.0
1229,A000689,40,2014JJ00,0.0
1230,A000689,40,2015JJ00,0.0
1231,A000689,40,2016JJ00,0.0
1232,A000690,10,1995JJ00,13.0
1233,A000690,10,1996JJ00,14.0
1234,A000690,10,1997JJ00,15.0
1235,A000690,10,1998JJ00,17.0
1236,A000690,10,1999JJ00,15.0
1237,A000690,10,2000JJ00,15.0
1238,A000690,10,2001JJ00,16.0
1239,A000690,10,2002JJ00,22.0
1240,A000690,10,2003JJ00,17.0
1241,A000690,10,2004JJ00,19.0
1242,A000690,10,2005JJ00,20.0
1243,A000690,10,2006JJ00,21.0
1244,A000690,10,2007JJ00,21.0
1245,A000690,10,2008JJ00,22.0
1246,A000690,10,2009JJ00,22.0
1247,A000690,10,2010JJ00,21.0
1248,A000690,10,2011JJ00,20.0
1249,A000690,10,2012JJ00,22.0
1250,A000690,10,2013JJ00,21.0
1251,A000690,10,2014JJ00,20.0
1252,A000690,10,2015JJ00,19.0
1253,A000690,10,2016JJ00,18.0
1254,A000690,20,1995JJ00,13.0
1255,A000690,20,1996JJ00,14.0
1256,A000690,20,1997JJ00,15.0
1257,A000690,20,1998JJ00,17.0
1258,A000690,20,1999JJ00,15.0
1259,A000690,20,2000JJ00,15.0
1260,A000690,20,2001JJ00,16.0
1261,A000690,20,2002JJ00,22.0
1262,A000690,20,2003JJ00,17.0
1263,A000690,20,2004JJ00,19.0
1264,A000690,20,2005JJ00,20.0
1265,A000690,20,2006JJ00,21.0
1266,A000690,20,2007JJ00,21.0
1267,A000690,20,2008JJ00,22.0
1268,A000690,20,2009JJ00,22.0
1269,A000690,20,2010JJ00,21.0
1270,A000690,20,2011JJ00,20.0
1271,A000690,20,2012JJ00,22.0
1272,A000690,20,2013JJ00,21.0
1273,A000690,20,2014JJ00,20.0
1274,A000690,20,2015JJ00,19.0
1275,A000690,20,2016JJ00,18.0
1276,A000690,30,1995JJ00,0.0
1277,A000690,30,1996JJ00,0.0
1278,A000690,30,1997JJ00,0.0
1279,A000690,30,1998JJ00,0.0
1280,A000690,30,1999JJ00,0.0
1281,A000690,30,2000JJ00,0.0
1282,A000690,30,2001JJ00,0.0
1283,A000690,30,2002JJ00,0.0
1284,A000690,30,2003JJ00,0.0
1285,A000690,30,2004JJ00,0.0
1286,A000690,30,2005JJ00,0.0
1287,A000690,30,2006JJ00,0.0
1288,A000690,30,2007JJ00,0.0
1289,A000690,30,2008JJ00,0.0
1290,A000690,30,2009JJ00,0.0
1291,A000690,30,2010JJ00,0.0
1292,A000690,30,2011JJ00,0.0
1293,A000690,30,2012JJ00,0.0
1294,A000690,30,2013JJ00,0.0
1295,A000690,30,2014JJ00,0.0
1296,A000690,30,2015JJ00,0.0
1297,A000690,30,2016JJ00,0.0
1298,A000690,40,1995JJ00,0.0
1299,A000690,40,1996JJ00,0.0
1300,A000690,40,1997JJ00,0.0
1301,A000690,40,1998JJ00,0.0
1302,A000690,40,1999JJ00,0.0
1303,A000690,40,2000JJ00,0.0
1304,A000690,40,2001JJ00,0.0
1305,A000690,40,2002JJ00,0.0
1306,A000690,40,2003JJ00,0.0
1307,A000690,40,2004JJ00,0.0
1308,A000690,40,2005JJ00,0.0
1309,A000690,40,2006JJ00,0.0
1310,A000690,40,2007JJ00,0.0
1311,A000690,40,2008JJ00,0.0
1312,A000690,40,2009JJ00,0.0
1313,A000690,40,2010JJ00,0.0
1314,A000690,40,2011JJ00,0.0
1315,A000690,40,2012JJ00,0.0
1316,A000690,40,2013JJ00,0.0
1317,A000690,40,2014JJ00,0.0
1318,A000690,40,2015JJ00,0.0
1319,A000690,40,2016JJ00,0.0
1320,A000691,10,1995JJ00,405.0
1321,A000691,10,1996JJ00,352.0
1322,A000691,10,1997JJ00,581.0
1323,A000691,10,1998JJ00,701.0
1324,A000691,10,1999JJ00,719.0
1325,A000691,10,2000JJ00,695.0
1326,A000691,10,2001JJ00,734.0
1327,A000691,10,2002JJ00,865.0
1328,A000691,10,2003JJ00,884.0
1329,A000691,10,2004JJ00,879.0
1330,A000691,10,2005JJ00,1031.0
1331,A000691,10,2006JJ00,1130.0
1332,A000691,10,2007JJ00,1322.0
1333,A000691,10,2008JJ00,1469.0
1334,A000691,10,2009JJ00,1577.0
1335,A000691,10,2010JJ00,1494.0
1336,A000691,10,2011JJ00,1425.0
1337,A000691,10,2012JJ00,1426.0
1338,A000691,10,2013JJ00,1366.0
1339,A000691,10,2014JJ00,1351.0
1340,A000691,10,2015JJ00,1157.0
1341,A000691,10,2016JJ00,829.0
1342,A000691,20,1995JJ00,405.0
1343,A000691,20,1996JJ00,352.0
1344,A000691,20,1997JJ00,581.0
1345,A000691,20,1998JJ00,701.0
1346,A000691,20,1999JJ00,719.0
1347,A000691,20,2000JJ00,695.0
1348,A000691,20,2001JJ00,734.0
1349,A000691,20,2002JJ00,865.0
1350,A000691,20,2003JJ00,884.0
1351,A000691,20,2004JJ00,879.0
1352,A000691,20,2005JJ00,1031.0
1353,A000691,20,2006JJ00,1130.0
1354,A000691,20,2007JJ00,1322.0
1355,A000691,20,2008JJ00,1469.0
1356,A000691,20,2009JJ00,1577.0
1357,A000691,20,2010JJ00,1494.0
1358,A000691,20,2011JJ00,1425.0
1359,A000691,20,2012JJ00,1426.0
1360,A000691,20,2013JJ00,1366.0
1361,A000691,20,2014JJ00,1351.0
1362,A000691,20,2015JJ00,1157.0
1363,A000691,20,2016JJ00,829.0
1364,A000691,30,1995JJ00,0.0
1365,A000691,30,1996JJ00,0.0
1366,A000691,30,1997JJ00,0.0
1367,A000691,30,1998JJ00,0.0
1368,A000691,30,1999JJ00,0.0
1369,A000691,30,2000JJ00,0.0
1370,A000691,30,2001JJ00,0.0
1371,A000691,30,2002JJ00,0.0
1372,A000691,30,2003JJ00,0.0
1373,A000691,30,2004JJ00,0.0
1374,A000691,30,2005JJ00,0.0
1375,A000691,30,2006JJ00,0.0
1376,A000691,30,2007JJ00,0.0
1377,A000691,30,2008JJ00,0.0
1378,A000691,30,2009JJ00,0.0
1379,A000691,30,2010JJ00,0.0
1380,A000691,30,2011JJ00,0.0
1381,A000691,30,2012JJ00,0.0
1382,A000691,30,2013JJ00,0.0
1383,A000691,30,2014JJ00,0.0
1384,A000691,30,2015JJ00,0.0
1385,A000691,30,2016JJ00,0.0
1386,A000691,40,1995JJ00,0.0
1387,A000691,40,1996JJ00,0.0
1388,A000691,40,1997JJ00,0.0
1389,A000691,40,1998JJ00,0.0
1390,A000691,40,1999JJ00,0.0
1391,A000691,40,2000JJ00,0.0
1392,A000691,40,2001JJ00,0.0
1393,A000691,40,2002JJ00,0.0
1394,A000691,40,2003JJ00,0.0
1395,A000691,40,2004JJ00,0.0
1396,A000691,40,2005JJ00,0.0
1397,A000691,40,2006JJ00,0.0
1398,A000691,40,2007JJ00,0.0
1399,A000691,40,2008JJ00,0.0
1400,A000691,40,2009JJ00,0.0
1401,A000691,40,2010JJ00,0.0
1402,A000691,40,2011JJ00,0.0
1403,A000691,40,2012JJ00,0.0
1404,A000691,40,2013JJ00,0.0
1405,A000691,40,2014JJ00,0.0
1406,A000691,40,2015JJ00,0.0
1407,A000691,40,2016JJ00,0.0
1408,A000692,10,1995JJ00,4119.0
1409,A000692,10,1996JJ00,4272.0
1410,A000692,10,1997JJ00,4557.0
1411,A000692,10,1998JJ00,4967.0
1412,A000692,10,1999JJ00,5312.0
1413,A000692,10,2000JJ00,5911.0
1414,A000692,10,2001JJ00,6734.0
1415,A000692,10,2002JJ00,7302.0
1416,A000692,10,2003JJ00,7935.0
1417,A000692,10,2004JJ00,8329.0
1418,A000692,10,2005JJ00,8652.0
1419,A000692,10,2006JJ00,9125.0
1420,A000692,10,2007JJ00,10177.0
1421,A000692,10,2008JJ00,11000.0
1422,A000692,10,2009JJ00,11487.0
1423,A000692,10,2010JJ00,11366.0
1424,A000692,10,2011JJ00,11196.0
1425,A000692,10,2012JJ00,11425.0
1426,A000692,10,2013JJ00,11759.0
1427,A000692,10,2014JJ00,11667.0
1428,A000692,10,2015JJ00,11835.0
1429,A000692,10,2016JJ00,12131.0
1430,A000692,20,1995JJ00,1688.0
1431,A000692,20,1996JJ00,1793.0
1432,A000692,20,1997JJ00,1918.0
1433,A000692,20,1998JJ00,2126.0
1434,A000692,20,1999JJ00,2263.0
1435,A000692,20,2000JJ00,2539.0
