ID,BedrijfstakkenBranchesSBI2008,Perioden,InvesteringenInMaterieleVasteActiva_1,GrondEnTerreinen_2,Bedrijfsgebouwen_3,GrondWaterEnWegenbouwkundigeWerken_4,Vervoermiddelen_5,ComputersEnRandapparatuur_6,MachinesEnInstallaties_7,OverigeMaterieleVasteActiva_8,NieuweMaterieleVasteActiva_9,BestaandeMaterieleVasteActiva_10,VerkoopVanMaterieleVasteActiva_11
4269,403400,2022JJ00,316.55,0.02,93.01,0.0,38.49,88.08,2.51,94.45,290.89,25.66,31.01
4270,403400,2023JJ00,356.56,0.0,82.21,0.07,57.88,87.88,4.82,123.69,318.4,38.16,25.96
4271,403400,2024JJ00,,,,,,,,,,,
4272,403405,2009JJ00,953.75,2.13,316.81,0.87,95.96,215.38,135.59,187.02,853.61,100.15,812.0
4273,403405,2010JJ00,873.6,39.31,178.7,3.49,120.95,218.55,138.77,173.84,766.44,107.16,63.22
4274,403405,2011JJ00,1041.24,19.27,158.69,2.83,146.32,248.32,141.19,324.62,970.8,70.44,39.04
4275,403405,2012JJ00,1097.4,28.64,263.33,2.98,244.96,255.71,131.49,170.29,944.56,152.83,152.19
4276,403405,2013JJ00,1570.85,73.5,321.38,22.79,587.34,263.57,119.87,182.4,1336.36,234.49,74.11
4277,403405,2014JJ00,1128.03,36.19,297.43,3.3,180.05,313.54,154.69,142.83,938.51,189.52,84.48
4278,403405,2015JJ00,1133.17,29.68,317.43,11.07,178.25,295.81,137.78,163.16,922.72,210.45,292.21
4279,403405,2016JJ00,1394.3,30.04,268.6,3.91,459.1,297.81,169.73,165.11,1199.22,195.08,144.88
4280,403405,2017JJ00,3499.84,65.53,490.7,19.94,2185.65,239.11,243.52,255.39,1377.72,2122.12,151.6
4281,403405,2018JJ00,1782.23,14.54,412.17,54.82,622.23,262.06,221.17,195.24,1571.36,210.87,236.16
4282,403405,2019JJ00,2213.34,20.18,964.31,8.84,498.0,244.21,225.7,252.08,2034.29,179.04,320.5
4283,403405,2020JJ00,1747.15,27.81,398.51,2.57,334.7,369.23,305.97,308.34,1622.83,124.31,259.14
4284,403405,2021JJ00,1574.56,14.3,371.8,5.36,232.87,363.85,311.37,275.0,1420.74,153.82,758.3
4285,403405,2022JJ00,2010.28,62.15,553.15,1.24,240.24,415.9,278.79,458.81,1809.91,200.37,314.23
4286,403405,2023JJ00,2200.11,26.91,613.15,11.31,274.73,416.48,406.8,450.74,1899.39,300.72,217.42
4287,403405,2024JJ00,,,,,,,,,,,
4288,403500,2009JJ00,,,,,,,,,,,
4289,403500,2010JJ00,,,,,,,,,,,
4290,403500,2011JJ00,,,,,,,,,,,
4291,403500,2012JJ00,,,,,,,,,,,
4292,403500,2013JJ00,,,,,,,,,,,
4293,403500,2014JJ00,,,,,,,,,,,
4294,403500,2015JJ00,,,,,,,,,,,
4295,403500,2016JJ00,,,,,,,,,,,
4296,403500,2017JJ00,,,,,,,,,,,
4297,403500,2018JJ00,,,,,,,,,,,
4298,403500,2019JJ00,,,,,,,,,,,
4299,403500,2020JJ00,,,,,,,,,,,
4300,403500,2021JJ00,,,,,,,,,,,
4301,403500,2022JJ00,,,,,,,,,,,
4302,403500,2023JJ00,,,,,,,,,,,
4303,403500,2024JJ00,,,,,,,,,,,
4304,404200,2009JJ00,,,,,,,,,,,
4305,404200,2010JJ00,,,,,,,,,,,
4306,404200,2011JJ00,,,,,,,,,,,
4307,404200,2012JJ00,,,,,,,,,,,
4308,404200,2013JJ00,,,,,,,,,,,
4309,404200,2014JJ00,,,,,,,,,,,
4310,404200,2015JJ00,,,,,,,,,,,
4311,404200,2016JJ00,,,,,,,,,,,
4312,404200,2017JJ00,,,,,,,,,,,
4313,404200,2018JJ00,,,,,,,,,,,
4314,404200,2019JJ00,,,,,,,,,,,
4315,404200,2020JJ00,,,,,,,,,,,
4316,404200,2021JJ00,,,,,,,,,,,
4317,404200,2022JJ00,,,,,,,,,,,
4318,404200,2023JJ00,,,,,,,,,,,
4319,404200,2024JJ00,,,,,,,,,,,
4320,404900,2009JJ00,226.3,0.34,33.54,0.01,27.89,69.34,42.01,53.17,201.17,25.13,32.69
4321,404900,2010JJ00,341.5,36.07,58.44,0.36,51.08,87.9,65.31,42.34,267.7,73.81,32.12
4322,404900,2011JJ00,413.84,16.48,58.5,2.25,61.9,85.35,60.01,129.35,366.62,47.22,10.42
4323,404900,2012JJ00,543.18,21.1,179.55,1.26,80.57,124.76,57.41,78.54,419.98,123.2,56.99
4324,404900,2013JJ00,594.1,64.1,194.75,21.22,70.98,109.46,28.07,105.52,417.03,177.07,57.71
4325,404900,2014JJ00,583.1,33.94,170.43,1.0,65.63,181.74,48.91,81.44,422.83,160.27,49.3
4326,404900,2015JJ00,611.36,26.95,200.84,9.1,90.41,148.64,34.9,100.51,434.33,177.03,215.13
4327,404900,2016JJ00,852.66,27.52,165.35,3.48,358.24,158.36,55.11,84.6,733.4,119.26,98.19
4328,404900,2017JJ00,2044.27,50.96,334.96,18.93,1223.02,115.87,136.35,164.18,827.43,1216.84,103.35
4329,404900,2018JJ00,1076.03,10.12,257.04,54.46,516.07,111.57,36.55,90.21,930.58,145.45,168.13
4330,404900,2019JJ00,1469.03,13.08,689.38,3.89,400.72,115.26,110.35,136.35,1372.76,96.27,198.54
4331,404900,2020JJ00,1079.8,21.48,278.95,2.44,222.69,215.53,163.55,175.17,1009.75,70.05,190.46
4332,404900,2021JJ00,951.96,8.73,244.06,2.21,122.29,212.41,187.89,174.36,866.99,84.96,189.69
4333,404900,2022JJ00,1236.33,55.14,372.19,1.24,147.06,238.12,124.09,298.49,1114.81,121.52,251.89
4334,404900,2023JJ00,1410.85,25.43,465.39,11.15,143.04,232.38,282.89,250.58,1186.06,224.79,156.63
4335,404900,2024JJ00,,,,,,,,,,,
4336,405000,2009JJ00,,,,,,,,,,,
4337,405000,2010JJ00,,,,,,,,,,,
4338,405000,2011JJ00,,,,,,,,,,,
4339,405000,2012JJ00,,,,,,,,,,,
4340,405000,2013JJ00,,,,,,,,,,,
4341,405000,2014JJ00,,,,,,,,,,,
4342,405000,2015JJ00,,,,,,,,,,,
4343,405000,2016JJ00,,,,,,,,,,,
4344,405000,2017JJ00,,,,,,,,,,,
4345,405000,2018JJ00,,,,,,,,,,,
4346,405000,2019JJ00,,,,,,,,,,,
4347,405000,2020JJ00,,,,,,,,,,,
4348,405000,2021JJ00,,,,,,,,,,,
4349,405000,2022JJ00,,,,,,,,,,,
4350,405000,2023JJ00,,,,,,,,,,,
4351,405000,2024JJ00,,,,,,,,,,,
4352,405400,2009JJ00,,,,,,,,,,,
4353,405400,2010JJ00,,,,,,,,,,,
4354,405400,2011JJ00,,,,,,,,,,,
4355,405400,2012JJ00,,,,,,,,,,,
4356,405400,2013JJ00,,,,,,,,,,,
4357,405400,2014JJ00,,,,,,,,,,,
4358,405400,2015JJ00,,,,,,,,,,,
4359,405400,2016JJ00,,,,,,,,,,,
4360,405400,2017JJ00,,,,,,,,,,,
4361,405400,2018JJ00,,,,,,,,,,,
4362,405400,2019JJ00,,,,,,,,,,,
4363,405400,2020JJ00,,,,,,,,,,,
4364,405400,2021JJ00,,,,,,,,,,,
4365,405400,2022JJ00,,,,,,,,,,,
4366,405400,2023JJ00,,,,,,,,,,,
4367,405400,2024JJ00,,,,,,,,,,,
4368,405900,2009JJ00,263.35,0.0,46.86,0.2,43.62,57.32,75.03,40.31,206.16,57.19,544.46
4369,405900,2010JJ00,258.15,2.8,55.99,2.94,32.94,56.9,59.85,46.72,235.94,22.21,14.57
4370,405900,2011JJ00,330.52,2.74,40.78,0.29,34.51,59.32,66.76,126.13,317.75,12.77,15.0
4371,405900,2012JJ00,321.72,5.19,28.2,1.49,119.24,62.66,69.83,35.11,302.74,18.97,36.49
4372,405900,2013JJ00,783.58,7.8,86.12,1.53,473.29,86.69,87.45,40.7,740.7,42.88,3.53
4373,405900,2014JJ00,369.84,1.74,84.58,1.18,85.75,63.26,102.07,31.26,354.32,15.52,15.93
4374,405900,2015JJ00,300.35,1.91,51.45,1.39,58.73,63.59,96.44,26.84,281.3,19.05,65.05
4375,405900,2016JJ00,337.77,0.83,58.48,0.42,64.15,75.29,108.66,29.95,284.87,52.89,29.84
4376,405900,2017JJ00,1231.79,14.41,96.97,0.69,919.6,58.87,101.11,40.14,343.27,888.52,33.27
4377,405900,2018JJ00,480.92,4.25,104.81,0.35,68.86,69.83,182.43,50.39,428.1,52.82,50.33
4378,405900,2019JJ00,401.52,7.01,95.76,0.59,68.31,69.08,113.33,47.43,343.67,57.84,32.24
4379,405900,2020JJ00,422.72,6.33,66.64,0.0,74.98,72.03,138.59,64.14,392.32,30.39,36.41
4380,405900,2021JJ00,387.52,5.41,73.52,3.14,56.93,84.86,112.71,50.96,352.05,35.46,550.12
4381,405900,2022JJ00,457.4,7.0,87.96,0.0,54.7,89.7,152.19,65.86,404.22,53.18,31.32
4382,405900,2023JJ00,432.7,1.48,65.54,0.09,73.81,96.22,119.08,76.47,394.93,37.77,34.83
4383,405900,2024JJ00,,,,,,,,,,,
4384,406000,2009JJ00,,,,,,,,,,,
4385,406000,2010JJ00,,,,,,,,,,,
4386,406000,2011JJ00,,,,,,,,,,,
4387,406000,2012JJ00,,,,,,,,,,,
4388,406000,2013JJ00,,,,,,,,,,,
4389,406000,2014JJ00,,,,,,,,,,,
4390,406000,2015JJ00,,,,,,,,,,,
4391,406000,2016JJ00,,,,,,,,,,,
4392,406000,2017JJ00,,,,,,,,,,,
4393,406000,2018JJ00,,,,,,,,,,,
4394,406000,2019JJ00,,,,,,,,,,,
4395,406000,2020JJ00,,,,,,,,,,,
4396,406000,2021JJ00,,,,,,,,,,,
4397,406000,2022JJ00,,,,,,,,,,,
4398,406000,2023JJ00,,,,,,,,,,,
4399,406000,2024JJ00,,,,,,,,,,,
4400,406300,2009JJ00,,,,,,,,,,,
4401,406300,2010JJ00,,,,,,,,,,,
4402,406300,2011JJ00,,,,,,,,,,,
4403,406300,2012JJ00,,,,,,,,,,,
4404,406300,2013JJ00,,,,,,,,,,,
4405,406300,2014JJ00,,,,,,,,,,,
4406,406300,2015JJ00,,,,,,,,,,,
4407,406300,2016JJ00,,,,,,,,,,,
4408,406300,2017JJ00,,,,,,,,,,,
4409,406300,2018JJ00,,,,,,,,,,,
4410,406300,2019JJ00,,,,,,,,,,,
4411,406300,2020JJ00,,,,,,,,,,,
4412,406300,2021JJ00,,,,,,,,,,,
4413,406300,2022JJ00,,,,,,,,,,,
4414,406300,2023JJ00,,,,,,,,,,,
4415,406300,2024JJ00,,,,,,,,,,,
4416,406800,2009JJ00,210.02,1.94,84.97,0.18,3.34,20.16,87.48,11.95,192.31,17.7,3.03
4417,406800,2010JJ00,176.87,10.51,42.83,1.03,7.42,14.63,87.5,12.96,165.04,11.83,13.49
4418,406800,2011JJ00,177.8,0.28,59.05,0.25,2.53,17.21,79.36,19.12,176.8,1.0,11.86
4419,406800,2012JJ00,201.26,1.42,68.14,0.02,7.35,17.97,96.09,10.27,190.68,10.57,8.04
4420,406800,2013JJ00,179.2,0.08,75.9,0.47,2.95,21.0,67.72,11.1,178.28,0.92,12.37
4421,406800,2014JJ00,196.81,1.11,77.82,0.52,1.46,19.23,87.41,9.25,188.63,8.18,5.75
4422,406800,2015JJ00,258.96,6.19,100.63,4.99,3.21,28.57,102.92,12.46,245.8,13.16,1.45
4423,406800,2016JJ00,222.81,8.61,48.26,1.86,3.89,31.43,116.54,12.22,210.17,12.64,7.32
4424,406800,2017JJ00,231.2,5.37,61.07,7.1,4.02,20.01,111.94,21.68,222.88,8.32,6.94
4425,406800,2018JJ00,274.84,4.58,103.78,3.62,5.04,29.04,109.27,19.5,267.31,7.52,26.41
4426,406800,2019JJ00,275.12,0.35,93.81,0.76,4.78,27.17,110.04,38.2,264.21,10.91,18.95
4427,406800,2020JJ00,237.89,3.17,63.39,0.66,4.57,25.43,115.96,24.72,220.96,16.93,12.86
4428,406800,2021JJ00,390.35,2.25,149.69,0.57,5.5,23.56,154.97,53.81,381.93,8.42,11.7
4429,406800,2022JJ00,306.56,2.51,71.74,1.08,6.92,25.2,186.1,13.01,301.44,5.12,13.5
4430,406800,2023JJ00,298.89,1.3,91.21,0.26,1.12,24.63,149.57,30.79,290.14,8.75,9.33
4431,406800,2024JJ00,,,,,,,,,,,
4432,406900,2009JJ00,,,,,,,,,,,
4433,406900,2010JJ00,,,,,,,,,,,
4434,406900,2011JJ00,,,,,,,,,,,
4435,406900,2012JJ00,,,,,,,,,,,
4436,406900,2013JJ00,,,,,,,,,,,
4437,406900,2014JJ00,,,,,,,,,,,
4438,406900,2015JJ00,,,,,,,,,,,
4439,406900,2016JJ00,,,,,,,,,,,
4440,406900,2017JJ00,,,,,,,,,,,
4441,406900,2018JJ00,,,,,,,,,,,
4442,406900,2019JJ00,,,,,,,,,,,
4443,406900,2020JJ00,,,,,,,,,,,
4444,406900,2021JJ00,,,,,,,,,,,
4445,406900,2022JJ00,,,,,,,,,,,
4446,406900,2023JJ00,,,,,,,,,,,
4447,406900,2024JJ00,,,,,,,,,,,
4448,407900,2009JJ00,,,,,,,,,,,
4449,407900,2010JJ00,,,,,,,,,,,
4450,407900,2011JJ00,,,,,,,,,,,
4451,407900,2012JJ00,,,,,,,,,,,
4452,407900,2013JJ00,,,,,,,,,,,
4453,407900,2014JJ00,,,,,,,,,,,
4454,407900,2015JJ00,,,,,,,,,,,
4455,407900,2016JJ00,,,,,,,,,,,
4456,407900,2017JJ00,,,,,,,,,,,
4457,407900,2018JJ00,,,,,,,,,,,
4458,407900,2019JJ00,,,,,,,,,,,
4459,407900,2020JJ00,,,,,,,,,,,
4460,407900,2021JJ00,,,,,,,,,,,
4461,407900,2022JJ00,,,,,,,,,,,
4462,407900,2023JJ00,,,,,,,,,,,
4463,407900,2024JJ00,,,,,,,,,,,
4464,408100,2009JJ00,110.97,0.42,14.83,0.01,23.32,26.95,12.01,33.44,91.71,19.26,5.58
4465,408100,2010JJ00,76.01,0.5,7.02,0.39,9.86,30.28,14.21,13.75,68.96,7.06,11.59
4466,408100,2011JJ00,123.3,2.88,10.65,0.95,18.26,35.7,22.23,32.63,115.93,7.36,11.7
4467,408100,2012JJ00,89.11,0.66,8.05,1.23,18.73,31.96,8.96,19.53,85.33,3.78,11.01
4468,408100,2013JJ00,105.11,0.0,14.26,0.55,24.49,35.82,11.83,18.16,92.3,12.81,7.82
4469,408100,2014JJ00,95.63,0.0,8.09,0.0,23.78,37.19,11.7,14.88,80.51,15.13,8.51
4470,408100,2015JJ00,88.01,0.32,14.98,0.03,19.79,30.73,11.86,10.29,78.46,9.55,9.88
4471,408100,2016JJ00,92.61,0.17,12.57,0.0,15.86,33.44,15.57,15.0,84.38,8.23,12.63
4472,408100,2017JJ00,126.94,0.0,27.48,0.08,29.82,28.91,22.08,18.58,106.06,20.88,8.95
4473,408100,2018JJ00,112.97,2.39,24.07,0.26,21.0,29.26,14.42,21.56,94.81,18.16,6.07
4474,408100,2019JJ00,114.17,1.87,14.51,0.35,33.44,33.06,14.99,15.95,100.64,13.53,12.79
4475,408100,2020JJ00,67.87,0.0,8.89,0.0,6.46,25.27,12.53,14.71,62.8,5.07,11.45
4476,408100,2021JJ00,150.44,0.0,11.72,0.0,63.57,36.07,20.16,18.92,127.0,23.44,10.04
4477,408100,2022JJ00,194.08,0.01,32.04,0.01,63.92,44.16,4.43,49.51,175.69,18.39,39.27
4478,408100,2023JJ00,144.35,0.0,20.39,0.0,19.41,37.04,36.06,31.45,126.31,18.04,12.49
4479,408100,2024JJ00,,,,,,,,,,,
4480,408105,2009JJ00,258.44,0.65,36.81,0.39,50.26,50.75,53.79,65.78,226.02,32.42,7.08
4481,408105,2010JJ00,162.13,0.5,16.15,0.4,26.16,46.86,36.45,35.6,148.92,13.21,18.69
4482,408105,2011JJ00,271.08,5.1,49.96,1.16,47.45,54.85,52.62,59.94,258.29,12.79,28.38
4483,408105,2012JJ00,191.77,1.02,21.05,1.28,40.98,72.13,24.61,30.69,175.82,15.95,37.0
4484,408105,2013JJ00,239.31,0.26,46.66,0.55,52.62,74.0,29.75,35.47,210.12,29.19,15.08
4485,408105,2014JJ00,201.96,4.85,26.96,0.04,45.78,72.08,25.55,26.69,168.93,33.03,21.46
4486,408105,2015JJ00,241.35,0.67,34.28,0.16,53.93,75.67,46.34,30.3,211.98,29.37,34.4
4487,408105,2016JJ00,226.67,1.26,39.28,0.03,43.71,73.65,30.03,38.7,191.99,34.68,37.22
4488,408105,2017JJ00,280.29,2.62,57.05,0.92,57.89,65.6,58.52,37.68,236.79,43.49,48.04
4489,408105,2018JJ00,305.52,2.78,63.66,1.03,47.38,67.12,75.12,48.42,274.98,30.54,23.16
4490,408105,2019JJ00,313.73,2.28,79.59,0.95,65.28,72.31,53.21,40.13,271.35,42.38,31.99
4491,408105,2020JJ00,303.57,0.12,79.64,0.04,48.14,59.2,69.53,46.9,254.74,48.83,20.67
4492,408105,2021JJ00,393.29,1.58,68.43,0.0,105.91,90.14,75.24,51.99,334.47,58.82,66.64
4493,408105,2022JJ00,463.81,0.1,69.97,0.03,128.3,99.55,50.13,115.74,388.06,75.75,53.46
4494,408105,2023JJ00,407.83,0.12,52.91,0.0,93.32,87.43,116.07,57.99,368.59,39.24,43.96
4495,408105,2024JJ00,,,,,,,,,,,
4496,408200,2009JJ00,,,,,,,,,,,
4497,408200,2010JJ00,,,,,,,,,,,
4498,408200,2011JJ00,,,,,,,,,,,
4499,408200,2012JJ00,,,,,,,,,,,
4500,408200,2013JJ00,,,,,,,,,,,
4501,408200,2014JJ00,,,,,,,,,,,
4502,408200,2015JJ00,,,,,,,,,,,
4503,408200,2016JJ00,,,,,,,,,,,
4504,408200,2017JJ00,,,,,,,,,,,
4505,408200,2018JJ00,,,,,,,,,,,
4506,408200,2019JJ00,,,,,,,,,,,
4507,408200,2020JJ00,,,,,,,,,,,
4508,408200,2021JJ00,,,,,,,,,,,
4509,408200,2022JJ00,,,,,,,,,,,
4510,408200,2023JJ00,,,,,,,,,,,
4511,408200,2024JJ00,,,,,,,,,,,
4512,408500,2009JJ00,,,,,,,,,,,
4513,408500,2010JJ00,,,,,,,,,,,
4514,408500,2011JJ00,,,,,,,,,,,
4515,408500,2012JJ00,,,,,,,,,,,
4516,408500,2013JJ00,,,,,,,,,,,
4517,408500,2014JJ00,,,,,,,,,,,
4518,408500,2015JJ00,,,,,,,,,,,
4519,408500,2016JJ00,,,,,,,,,,,
4520,408500,2017JJ00,,,,,,,,,,,
4521,408500,2018JJ00,,,,,,,,,,,
4522,408500,2019JJ00,,,,,,,,,,,
4523,408500,2020JJ00,,,,,,,,,,,
4524,408500,2021JJ00,,,,,,,,,,,
4525,408500,2022JJ00,,,,,,,,,,,
4526,408500,2023JJ00,,,,,,,,,,,
4527,408500,2024JJ00,,,,,,,,,,,
4528,408700,2009JJ00,113.99,0.17,18.03,0.11,23.87,16.68,25.76,29.37,104.36,9.63,1.5
4529,408700,2010JJ00,78.18,0.0,7.15,0.0,14.73,16.08,19.16,21.07,72.13,6.06,7.02
4530,408700,2011JJ00,127.56,2.21,30.39,0.02,28.14,17.52,23.25,26.03,122.5,5.06,16.61
4531,408700,2012JJ00,89.57,0.3,9.58,0.05,20.94,37.86,10.8,10.04,79.13,10.45,25.86
4532,408700,2013JJ00,120.96,0.26,29.58,0.0,25.09,35.84,14.94,15.26,107.31,13.65,3.9
4533,408700,2014JJ00,92.87,4.5,15.19,0.04,20.85,31.86,10.06,10.37,76.49,16.38,12.88
4534,408700,2015JJ00,133.19,0.0,13.17,0.0,32.1,42.57,27.05,18.29,114.28,18.9,23.07
4535,408700,2016JJ00,97.11,0.15,9.72,0.01,26.25,36.38,7.77,16.83,73.48,23.63,24.32
4536,408700,2017JJ00,122.53,2.62,18.96,0.58,26.21,33.26,25.91,14.99,103.86,18.67,38.92
4537,408700,2018JJ00,157.04,0.18,33.62,0.58,21.42,35.52,41.82,23.9,146.6,10.44,9.43
4538,408700,2019JJ00,163.21,0.41,52.03,0.16,30.54,36.02,26.41,17.65,135.62,27.59,18.87
4539,408700,2020JJ00,203.3,0.0,62.87,0.0,40.68,30.9,42.06,26.8,174.22,29.08,7.99
4540,408700,2021JJ00,207.32,1.58,46.51,0.0,40.57,47.79,39.44,31.43,187.81,19.5,7.98
4541,408700,2022JJ00,225.84,0.0,22.06,0.0,63.97,49.86,32.16,57.8,169.46,56.39,14.04
4542,408700,2023JJ00,218.9,0.0,18.18,0.0,67.4,43.84,65.0,24.47,205.09,13.81,31.33
4543,408700,2024JJ00,,,,,,,,,,,
4544,408800,2009JJ00,,,,,,,,,,,
4545,408800,2010JJ00,,,,,,,,,,,
4546,408800,2011JJ00,,,,,,,,,,,
4547,408800,2012JJ00,,,,,,,,,,,
4548,408800,2013JJ00,,,,,,,,,,,
4549,408800,2014JJ00,,,,,,,,,,,
4550,408800,2015JJ00,,,,,,,,,,,
4551,408800,2016JJ00,,,,,,,,,,,
4552,408800,2017JJ00,,,,,,,,,,,
4553,408800,2018JJ00,,,,,,,,,,,
4554,408800,2019JJ00,,,,,,,,,,,
4555,408800,2020JJ00,,,,,,,,,,,
4556,408800,2021JJ00,,,,,,,,,,,
4557,408800,2022JJ00,,,,,,,,,,,
4558,408800,2023JJ00,,,,,,,,,,,
4559,408800,2024JJ00,,,,,,,,,,,
4560,409000,2009JJ00,,,,,,,,,,,
4561,409000,2010JJ00,,,,,,,,,,,
4562,409000,2011JJ00,,,,,,,,,,,
4563,409000,2012JJ00,,,,,,,,,,,
4564,409000,2013JJ00,,,,,,,,,,,
4565,409000,2014JJ00,,,,,,,,,,,
4566,409000,2015JJ00,,,,,,,,,,,
4567,409000,2016JJ00,,,,,,,,,,,
4568,409000,2017JJ00,,,,,,,,,,,
4569,409000,2018JJ00,,,,,,,,,,,
4570,409000,2019JJ00,,,,,,,,,,,
4571,409000,2020JJ00,,,,,,,,,,,
4572,409000,2021JJ00,,,,,,,,,,,
4573,409000,2022JJ00,,,,,,,,,,,
4574,409000,2023JJ00,,,,,,,,,,,
4575,409000,2024JJ00,,,,,,,,,,,
4576,409500,2009JJ00,,,,,,,,,,,
4577,409500,2010JJ00,,,,,,,,,,,
4578,409500,2011JJ00,,,,,,,,,,,
4579,409500,2012JJ00,,,,,,,,,,,
4580,409500,2013JJ00,,,,,,,,,,,
4581,409500,2014JJ00,,,,,,,,,,,
4582,409500,2015JJ00,,,,,,,,,,,
4583,409500,2016JJ00,,,,,,,,,,,
4584,409500,2017JJ00,,,,,,,,,,,
4585,409500,2018JJ00,,,,,,,,,,,
4586,409500,2019JJ00,,,,,,,,,,,
4587,409500,2020JJ00,,,,,,,,,,,
4588,409500,2021JJ00,,,,,,,,,,,
4589,409500,2022JJ00,,,,,,,,,,,
4590,409500,2023JJ00,,,,,,,,,,,
4591,409500,2024JJ00,,,,,,,,,,,
4592,409700,2009JJ00,,,,,,,,,,,
4593,409700,2010JJ00,,,,,,,,,,,
4594,409700,2011JJ00,,,,,,,,,,,
4595,409700,2012JJ00,,,,,,,,,,,
4596,409700,2013JJ00,,,,,,,,,,,
4597,409700,2014JJ00,,,,,,,,,,,
4598,409700,2015JJ00,,,,,,,,,,,
4599,409700,2016JJ00,,,,,,,,,,,
4600,409700,2017JJ00,,,,,,,,,,,
4601,409700,2018JJ00,,,,,,,,,,,
4602,409700,2019JJ00,,,,,,,,,,,
4603,409700,2020JJ00,,,,,,,,,,,
4604,409700,2021JJ00,,,,,,,,,,,
4605,409700,2022JJ00,,,,,,,,,,,
4606,409700,2023JJ00,,,,,,,,,,,
4607,409700,2024JJ00,,,,,,,,,,,
4608,409900,2009JJ00,33.48,0.06,3.96,0.27,3.07,7.12,16.02,2.98,29.95,3.53,0.01
4609,409900,2010JJ00,7.93,0.0,1.98,0.02,1.57,0.51,3.08,0.78,7.83,0.09,0.08
4610,409900,2011JJ00,20.23,0.0,8.92,0.2,1.05,1.63,7.14,1.29,19.86,0.37,0.07
4611,409900,2012JJ00,13.08,0.06,3.43,0.0,1.32,2.31,4.84,1.12,11.35,1.73,0.13
4612,409900,2013JJ00,13.24,0.0,2.81,0.0,3.05,2.35,2.97,2.06,10.51,2.73,3.37
4613,409900,2014JJ00,13.45,0.35,3.68,0.01,1.15,3.03,3.79,1.45,11.93,1.52,0.07
4614,409900,2015JJ00,20.15,0.34,6.13,0.13,2.03,2.37,7.43,1.72,19.24,0.91,1.45
4615,409900,2016JJ00,36.95,0.94,16.98,0.03,1.6,3.83,6.7,6.87,34.13,2.82,0.26
4616,409900,2017JJ00,30.81,0.0,10.61,0.26,1.87,3.43,10.53,4.11,26.87,3.94,0.16
4617,409900,2018JJ00,35.51,0.21,5.98,0.19,4.97,2.34,18.88,2.95,33.57,1.94,7.67
4618,409900,2019JJ00,36.35,0.0,13.06,0.44,1.3,3.23,11.81,6.53,35.09,1.26,0.33
4619,409900,2020JJ00,32.41,0.12,7.88,0.04,1.0,3.04,14.94,5.4,17.72,14.69,1.23
4620,409900,2021JJ00,35.53,0.0,10.2,0.0,1.77,6.27,15.65,1.64,19.66,15.88,48.62
4621,409900,2022JJ00,43.89,0.09,15.88,0.02,0.41,5.52,13.54,8.43,42.91,0.98,0.15
4622,409900,2023JJ00,44.59,0.12,14.33,0.0,6.51,6.54,15.01,2.07,37.19,7.39,0.14
4623,409900,2024JJ00,,,,,,,,,,,
4624,410000,2009JJ00,,,,,,,,,,,
4625,410000,2010JJ00,,,,,,,,,,,
4626,410000,2011JJ00,,,,,,,,,,,
4627,410000,2012JJ00,,,,,,,,,,,
4628,410000,2013JJ00,,,,,,,,,,,
4629,410000,2014JJ00,,,,,,,,,,,
4630,410000,2015JJ00,,,,,,,,,,,
4631,410000,2016JJ00,,,,,,,,,,,
4632,410000,2017JJ00,,,,,,,,,,,
4633,410000,2018JJ00,,,,,,,,,,,
4634,410000,2019JJ00,,,,,,,,,,,
4635,410000,2020JJ00,,,,,,,,,,,
4636,410000,2021JJ00,,,,,,,,,,,
4637,410000,2022JJ00,,,,,,,,,,,
4638,410000,2023JJ00,,,,,,,,,,,
4639,410000,2024JJ00,,,,,,,,,,,
4640,410200,2009JJ00,4065.54,16.32,273.62,43.74,3003.98,93.82,387.64,246.42,3836.73,228.82,1749.84
4641,410200,2010JJ00,3708.03,9.17,102.54,31.62,3021.32,67.46,296.5,179.41,3350.32,357.7,1712.04
4642,410200,2011JJ00,5515.2,10.12,134.09,6.79,4589.21,100.59,389.42,284.98,5364.96,150.24,2224.95
4643,410200,2012JJ00,5460.23,18.69,148.91,9.57,4576.6,96.75,415.89,193.83,5303.19,157.04,1920.91
4644,410200,2013JJ00,4998.9,23.06,189.74,8.95,4085.55,98.45,390.68,202.46,4783.87,215.04,1558.29
4645,410200,2014JJ00,5703.34,17.2,197.26,14.66,4638.27,103.23,483.88,248.85,4911.69,791.65,2065.15
4646,410200,2015JJ00,7230.99,25.97,232.78,17.86,6211.45,122.89,408.46,211.59,7000.43,230.56,2370.22
4647,410200,2016JJ00,7109.74,42.54,252.49,7.84,5816.0,129.72,646.57,214.58,6773.46,336.28,2425.4
4648,410200,2017JJ00,7078.65,36.52,266.53,18.15,5545.46,150.8,791.27,269.93,6769.2,309.45,2418.17
4649,410200,2018JJ00,8612.07,37.75,303.68,22.68,6800.45,152.93,919.2,375.37,8199.5,412.56,3498.88
4650,410200,2019JJ00,10858.14,58.31,431.07,37.21,8633.65,201.51,1126.39,370.01,10326.42,531.72,3716.76
4651,410200,2020JJ00,8384.28,22.34,320.57,47.6,6707.87,149.67,804.87,331.36,8083.42,300.86,4115.06
4652,410200,2021JJ00,9017.79,48.78,293.33,65.43,7004.35,146.38,1020.93,438.6,8669.42,348.38,3909.9
