ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenAanGezondheidszorgIngezetenen_1
2818,A019195,A052801,2023JJ00,0
2819,A019195,A052801,2024JJ00,0
2820,A019195,A052802,2021JJ00,0
2821,A019195,A052802,2022JJ00,0
2822,A019195,A052802,2023JJ00,0
2823,A019195,A052802,2024JJ00,0
2824,A019195,A052803,2021JJ00,0
2825,A019195,A052803,2022JJ00,0
2826,A019195,A052803,2023JJ00,0
2827,A019195,A052803,2024JJ00,0
2828,A019195,A052806,2021JJ00,7971
2829,A019195,A052806,2022JJ00,7948
2830,A019195,A052806,2023JJ00,7954
2831,A019195,A052806,2024JJ00,8495
2832,A019195,A052807,2021JJ00,4478
2833,A019195,A052807,2022JJ00,4615
2834,A019195,A052807,2023JJ00,4636
2835,A019195,A052807,2024JJ00,4974
2836,A019195,A052808,2021JJ00,3493
2837,A019195,A052808,2022JJ00,3333
2838,A019195,A052808,2023JJ00,3318
2839,A019195,A052808,2024JJ00,3521
2840,A019195,A052811,2021JJ00,0
2841,A019195,A052811,2022JJ00,0
2842,A019195,A052811,2023JJ00,0
2843,A019195,A052811,2024JJ00,0
2844,A019195,A052812,2021JJ00,0
2845,A019195,A052812,2022JJ00,0
2846,A019195,A052812,2023JJ00,0
2847,A019195,A052812,2024JJ00,0
2848,A019195,A052813,2021JJ00,0
2849,A019195,A052813,2022JJ00,0
2850,A019195,A052813,2023JJ00,0
2851,A019195,A052813,2024JJ00,0
2852,A019195,A052814,2021JJ00,0
2853,A019195,A052814,2022JJ00,0
2854,A019195,A052814,2023JJ00,0
2855,A019195,A052814,2024JJ00,0
2856,A019195,A052815,2021JJ00,0
2857,A019195,A052815,2022JJ00,0
2858,A019195,A052815,2023JJ00,0
2859,A019195,A052815,2024JJ00,0
2860,A019195,A052816,2021JJ00,0
2861,A019195,A052816,2022JJ00,0
2862,A019195,A052816,2023JJ00,0
2863,A019195,A052816,2024JJ00,0
2864,A019195,A052817,2021JJ00,823
2865,A019195,A052817,2022JJ00,888
2866,A019195,A052817,2023JJ00,953
2867,A019195,A052817,2024JJ00,1018
2868,A019195,A052818,2021JJ00,0
2869,A019195,A052818,2022JJ00,0
2870,A019195,A052818,2023JJ00,0
2871,A019195,A052818,2024JJ00,0
2872,A019195,A052819,2021JJ00,823
2873,A019195,A052819,2022JJ00,888
2874,A019195,A052819,2023JJ00,953
2875,A019195,A052819,2024JJ00,1018
2876,A019195,A052820,2021JJ00,66
2877,A019195,A052820,2022JJ00,110
2878,A019195,A052820,2023JJ00,110
2879,A019195,A052820,2024JJ00,115
2880,A019196,A052785,2021JJ00,6515
2881,A019196,A052785,2022JJ00,6654
2882,A019196,A052785,2023JJ00,6690
2883,A019196,A052785,2024JJ00,7196
2884,A019196,A052786,2021JJ00,440
2885,A019196,A052786,2022JJ00,559
2886,A019196,A052786,2023JJ00,633
2887,A019196,A052786,2024JJ00,678
2888,A019196,A052787,2021JJ00,435
2889,A019196,A052787,2022JJ00,554
2890,A019196,A052787,2023JJ00,628
2891,A019196,A052787,2024JJ00,673
2892,A019196,A052788,2021JJ00,0
2893,A019196,A052788,2022JJ00,0
2894,A019196,A052788,2023JJ00,0
2895,A019196,A052788,2024JJ00,0
2896,A019196,A052789,2021JJ00,5
2897,A019196,A052789,2022JJ00,5
2898,A019196,A052789,2023JJ00,4
2899,A019196,A052789,2024JJ00,5
2900,A019196,A052790,2021JJ00,34
2901,A019196,A052790,2022JJ00,35
2902,A019196,A052790,2023JJ00,37
2903,A019196,A052790,2024JJ00,40
2904,A019196,A052791,2021JJ00,34
2905,A019196,A052791,2022JJ00,35
2906,A019196,A052791,2023JJ00,37
2907,A019196,A052791,2024JJ00,40
2908,A019196,A052792,2021JJ00,0
2909,A019196,A052792,2022JJ00,0
2910,A019196,A052792,2023JJ00,0
2911,A019196,A052792,2024JJ00,0
2912,A019196,A052795,2021JJ00,375
2913,A019196,A052795,2022JJ00,382
2914,A019196,A052795,2023JJ00,386
2915,A019196,A052795,2024JJ00,413
2916,A019196,A052796,2021JJ00,232
2917,A019196,A052796,2022JJ00,236
2918,A019196,A052796,2023JJ00,234
2919,A019196,A052796,2024JJ00,251
2920,A019196,A052797,2021JJ00,0
2921,A019196,A052797,2022JJ00,0
2922,A019196,A052797,2023JJ00,0
2923,A019196,A052797,2024JJ00,0
2924,A019196,A052799,2021JJ00,0
2925,A019196,A052799,2022JJ00,0
2926,A019196,A052799,2023JJ00,0
2927,A019196,A052799,2024JJ00,1
2928,A019196,A052798,2021JJ00,2
2929,A019196,A052798,2022JJ00,2
2930,A019196,A052798,2023JJ00,2
2931,A019196,A052798,2024JJ00,1
2932,A019196,A052800,2021JJ00,141
2933,A019196,A052800,2022JJ00,144
2934,A019196,A052800,2023JJ00,149
2935,A019196,A052800,2024JJ00,160
2936,A019196,A052801,2021JJ00,0
2937,A019196,A052801,2022JJ00,0
2938,A019196,A052801,2023JJ00,0
2939,A019196,A052801,2024JJ00,0
2940,A019196,A052802,2021JJ00,0
2941,A019196,A052802,2022JJ00,0
2942,A019196,A052802,2023JJ00,0
2943,A019196,A052802,2024JJ00,0
2944,A019196,A052803,2021JJ00,0
2945,A019196,A052803,2022JJ00,0
2946,A019196,A052803,2023JJ00,0
2947,A019196,A052803,2024JJ00,0
2948,A019196,A052806,2021JJ00,4802
2949,A019196,A052806,2022JJ00,4704
2950,A019196,A052806,2023JJ00,4591
2951,A019196,A052806,2024JJ00,4953
2952,A019196,A052807,2021JJ00,4281
2953,A019196,A052807,2022JJ00,4449
2954,A019196,A052807,2023JJ00,4478
2955,A019196,A052807,2024JJ00,4838
2956,A019196,A052808,2021JJ00,521
2957,A019196,A052808,2022JJ00,255
2958,A019196,A052808,2023JJ00,113
2959,A019196,A052808,2024JJ00,115
2960,A019196,A052811,2021JJ00,0
2961,A019196,A052811,2022JJ00,0
2962,A019196,A052811,2023JJ00,0
2963,A019196,A052811,2024JJ00,0
2964,A019196,A052812,2021JJ00,0
2965,A019196,A052812,2022JJ00,0
2966,A019196,A052812,2023JJ00,0
2967,A019196,A052812,2024JJ00,0
2968,A019196,A052813,2021JJ00,0
2969,A019196,A052813,2022JJ00,0
2970,A019196,A052813,2023JJ00,0
2971,A019196,A052813,2024JJ00,0
2972,A019196,A052814,2021JJ00,0
2973,A019196,A052814,2022JJ00,0
2974,A019196,A052814,2023JJ00,0
2975,A019196,A052814,2024JJ00,0
2976,A019196,A052815,2021JJ00,0
2977,A019196,A052815,2022JJ00,0
2978,A019196,A052815,2023JJ00,0
2979,A019196,A052815,2024JJ00,0
2980,A019196,A052816,2021JJ00,0
2981,A019196,A052816,2022JJ00,0
2982,A019196,A052816,2023JJ00,0
2983,A019196,A052816,2024JJ00,0
2984,A019196,A052817,2021JJ00,798
2985,A019196,A052817,2022JJ00,864
2986,A019196,A052817,2023JJ00,933
2987,A019196,A052817,2024JJ00,997
2988,A019196,A052818,2021JJ00,0
2989,A019196,A052818,2022JJ00,0
2990,A019196,A052818,2023JJ00,0
2991,A019196,A052818,2024JJ00,0
2992,A019196,A052819,2021JJ00,798
2993,A019196,A052819,2022JJ00,864
2994,A019196,A052819,2023JJ00,933
2995,A019196,A052819,2024JJ00,997
2996,A019196,A052820,2021JJ00,66
2997,A019196,A052820,2022JJ00,110
2998,A019196,A052820,2023JJ00,110
2999,A019196,A052820,2024JJ00,115
3000,A019197,A052785,2021JJ00,3347
3001,A019197,A052785,2022JJ00,3450
3002,A019197,A052785,2023JJ00,3594
3003,A019197,A052785,2024JJ00,3788
3004,A019197,A052786,2021JJ00,32
3005,A019197,A052786,2022JJ00,58
3006,A019197,A052786,2023JJ00,65
3007,A019197,A052786,2024JJ00,70
3008,A019197,A052787,2021JJ00,6
3009,A019197,A052787,2022JJ00,4
3010,A019197,A052787,2023JJ00,4
3011,A019197,A052787,2024JJ00,4
3012,A019197,A052788,2021JJ00,0
3013,A019197,A052788,2022JJ00,0
3014,A019197,A052788,2023JJ00,0
3015,A019197,A052788,2024JJ00,0
3016,A019197,A052789,2021JJ00,26
3017,A019197,A052789,2022JJ00,55
3018,A019197,A052789,2023JJ00,62
3019,A019197,A052789,2024JJ00,66
3020,A019197,A052790,2021JJ00,25
3021,A019197,A052790,2022JJ00,20
3022,A019197,A052790,2023JJ00,21
3023,A019197,A052790,2024JJ00,23
3024,A019197,A052791,2021JJ00,25
3025,A019197,A052791,2022JJ00,20
3026,A019197,A052791,2023JJ00,21
3027,A019197,A052791,2024JJ00,23
3028,A019197,A052792,2021JJ00,0
3029,A019197,A052792,2022JJ00,0
3030,A019197,A052792,2023JJ00,0
3031,A019197,A052792,2024JJ00,0
3032,A019197,A052795,2021JJ00,96
3033,A019197,A052795,2022JJ00,103
3034,A019197,A052795,2023JJ00,125
3035,A019197,A052795,2024JJ00,133
3036,A019197,A052796,2021JJ00,4
3037,A019197,A052796,2022JJ00,4
3038,A019197,A052796,2023JJ00,3
3039,A019197,A052796,2024JJ00,4
3040,A019197,A052797,2021JJ00,0
3041,A019197,A052797,2022JJ00,0
3042,A019197,A052797,2023JJ00,0
3043,A019197,A052797,2024JJ00,0
3044,A019197,A052799,2021JJ00,32
3045,A019197,A052799,2022JJ00,39
3046,A019197,A052799,2023JJ00,55
3047,A019197,A052799,2024JJ00,59
3048,A019197,A052798,2021JJ00,16
3049,A019197,A052798,2022JJ00,14
3050,A019197,A052798,2023JJ00,13
3051,A019197,A052798,2024JJ00,13
3052,A019197,A052800,2021JJ00,44
3053,A019197,A052800,2022JJ00,47
3054,A019197,A052800,2023JJ00,54
3055,A019197,A052800,2024JJ00,57
3056,A019197,A052801,2021JJ00,0
3057,A019197,A052801,2022JJ00,0
3058,A019197,A052801,2023JJ00,0
3059,A019197,A052801,2024JJ00,0
3060,A019197,A052802,2021JJ00,0
3061,A019197,A052802,2022JJ00,0
3062,A019197,A052802,2023JJ00,0
3063,A019197,A052802,2024JJ00,0
3064,A019197,A052803,2021JJ00,0
3065,A019197,A052803,2022JJ00,0
3066,A019197,A052803,2023JJ00,0
3067,A019197,A052803,2024JJ00,0
3068,A019197,A052806,2021JJ00,3168
3069,A019197,A052806,2022JJ00,3244
3070,A019197,A052806,2023JJ00,3362
3071,A019197,A052806,2024JJ00,3542
3072,A019197,A052807,2021JJ00,197
3073,A019197,A052807,2022JJ00,166
3074,A019197,A052807,2023JJ00,157
3075,A019197,A052807,2024JJ00,136
3076,A019197,A052808,2021JJ00,2972
3077,A019197,A052808,2022JJ00,3078
3078,A019197,A052808,2023JJ00,3205
3079,A019197,A052808,2024JJ00,3406
3080,A019197,A052811,2021JJ00,0
3081,A019197,A052811,2022JJ00,0
3082,A019197,A052811,2023JJ00,0
3083,A019197,A052811,2024JJ00,0
3084,A019197,A052812,2021JJ00,0
3085,A019197,A052812,2022JJ00,0
3086,A019197,A052812,2023JJ00,0
3087,A019197,A052812,2024JJ00,0
3088,A019197,A052813,2021JJ00,0
3089,A019197,A052813,2022JJ00,0
3090,A019197,A052813,2023JJ00,0
3091,A019197,A052813,2024JJ00,0
3092,A019197,A052814,2021JJ00,0
3093,A019197,A052814,2022JJ00,0
3094,A019197,A052814,2023JJ00,0
3095,A019197,A052814,2024JJ00,0
3096,A019197,A052815,2021JJ00,0
3097,A019197,A052815,2022JJ00,0
3098,A019197,A052815,2023JJ00,0
3099,A019197,A052815,2024JJ00,0
3100,A019197,A052816,2021JJ00,0
3101,A019197,A052816,2022JJ00,0
3102,A019197,A052816,2023JJ00,0
3103,A019197,A052816,2024JJ00,0
3104,A019197,A052817,2021JJ00,25
3105,A019197,A052817,2022JJ00,24
3106,A019197,A052817,2023JJ00,20
3107,A019197,A052817,2024JJ00,21
3108,A019197,A052818,2021JJ00,0
3109,A019197,A052818,2022JJ00,0
3110,A019197,A052818,2023JJ00,0
3111,A019197,A052818,2024JJ00,0
3112,A019197,A052819,2021JJ00,25
3113,A019197,A052819,2022JJ00,24
3114,A019197,A052819,2023JJ00,20
3115,A019197,A052819,2024JJ00,21
3116,A019197,A052820,2021JJ00,0
3117,A019197,A052820,2022JJ00,0
3118,A019197,A052820,2023JJ00,0
3119,A019197,A052820,2024JJ00,0
3120,A019198,A052785,2021JJ00,9662
3121,A019198,A052785,2022JJ00,6822
3122,A019198,A052785,2023JJ00,5432
3123,A019198,A052785,2024JJ00,5424
3124,A019198,A052786,2021JJ00,230
3125,A019198,A052786,2022JJ00,145
3126,A019198,A052786,2023JJ00,90
3127,A019198,A052786,2024JJ00,96
3128,A019198,A052787,2021JJ00,225
3129,A019198,A052787,2022JJ00,139
3130,A019198,A052787,2023JJ00,83
3131,A019198,A052787,2024JJ00,89
3132,A019198,A052788,2021JJ00,2
3133,A019198,A052788,2022JJ00,2
3134,A019198,A052788,2023JJ00,2
3135,A019198,A052788,2024JJ00,2
3136,A019198,A052789,2021JJ00,4
3137,A019198,A052789,2022JJ00,5
3138,A019198,A052789,2023JJ00,5
3139,A019198,A052789,2024JJ00,5
3140,A019198,A052790,2021JJ00,1
3141,A019198,A052790,2022JJ00,0
3142,A019198,A052790,2023JJ00,0
3143,A019198,A052790,2024JJ00,0
3144,A019198,A052791,2021JJ00,0
3145,A019198,A052791,2022JJ00,0
3146,A019198,A052791,2023JJ00,0
3147,A019198,A052791,2024JJ00,0
3148,A019198,A052792,2021JJ00,1
3149,A019198,A052792,2022JJ00,0
3150,A019198,A052792,2023JJ00,0
3151,A019198,A052792,2024JJ00,0
3152,A019198,A052795,2021JJ00,1886
3153,A019198,A052795,2022JJ00,1933
3154,A019198,A052795,2023JJ00,2079
3155,A019198,A052795,2024JJ00,2208
3156,A019198,A052796,2021JJ00,166
3157,A019198,A052796,2022JJ00,135
3158,A019198,A052796,2023JJ00,118
3159,A019198,A052796,2024JJ00,125
3160,A019198,A052797,2021JJ00,1159
3161,A019198,A052797,2022JJ00,1190
3162,A019198,A052797,2023JJ00,1339
3163,A019198,A052797,2024JJ00,1382
3164,A019198,A052799,2021JJ00,515
3165,A019198,A052799,2022JJ00,591
3166,A019198,A052799,2023JJ00,606
3167,A019198,A052799,2024JJ00,643
3168,A019198,A052798,2021JJ00,45
3169,A019198,A052798,2022JJ00,17
3170,A019198,A052798,2023JJ00,17
3171,A019198,A052798,2024JJ00,57
3172,A019198,A052800,2021JJ00,0
3173,A019198,A052800,2022JJ00,0
3174,A019198,A052800,2023JJ00,0
3175,A019198,A052800,2024JJ00,0
3176,A019198,A052801,2021JJ00,364
3177,A019198,A052801,2022JJ00,182
3178,A019198,A052801,2023JJ00,0
3179,A019198,A052801,2024JJ00,0
3180,A019198,A052802,2021JJ00,0
3181,A019198,A052802,2022JJ00,0
3182,A019198,A052802,2023JJ00,0
3183,A019198,A052802,2024JJ00,0
3184,A019198,A052803,2021JJ00,364
3185,A019198,A052803,2022JJ00,182
3186,A019198,A052803,2023JJ00,0
3187,A019198,A052803,2024JJ00,0
3188,A019198,A052806,2021JJ00,12
3189,A019198,A052806,2022JJ00,11
3190,A019198,A052806,2023JJ00,10
3191,A019198,A052806,2024JJ00,8
3192,A019198,A052807,2021JJ00,0
3193,A019198,A052807,2022JJ00,0
3194,A019198,A052807,2023JJ00,0
3195,A019198,A052807,2024JJ00,0
3196,A019198,A052808,2021JJ00,12
3197,A019198,A052808,2022JJ00,11
3198,A019198,A052808,2023JJ00,10
3199,A019198,A052808,2024JJ00,8
3200,A019198,A052811,2021JJ00,6294
3201,A019198,A052811,2022JJ00,3954
3202,A019198,A052811,2023JJ00,2987
3203,A019198,A052811,2024JJ00,2823
3204,A019198,A052812,2021JJ00,0
3205,A019198,A052812,2022JJ00,0
3206,A019198,A052812,2023JJ00,0
3207,A019198,A052812,2024JJ00,0
3208,A019198,A052813,2021JJ00,0
3209,A019198,A052813,2022JJ00,0
3210,A019198,A052813,2023JJ00,0
3211,A019198,A052813,2024JJ00,0
3212,A019198,A052814,2021JJ00,0
3213,A019198,A052814,2022JJ00,0
3214,A019198,A052814,2023JJ00,0
3215,A019198,A052814,2024JJ00,0
3216,A019198,A052815,2021JJ00,0
3217,A019198,A052815,2022JJ00,0
3218,A019198,A052815,2023JJ00,0
3219,A019198,A052815,2024JJ00,0
3220,A019198,A052816,2021JJ00,0
3221,A019198,A052816,2022JJ00,0
3222,A019198,A052816,2023JJ00,0
3223,A019198,A052816,2024JJ00,0
3224,A019198,A052817,2021JJ00,626
3225,A019198,A052817,2022JJ00,523
3226,A019198,A052817,2023JJ00,265
3227,A019198,A052817,2024JJ00,289
3228,A019198,A052818,2021JJ00,0
3229,A019198,A052818,2022JJ00,0
3230,A019198,A052818,2023JJ00,0
3231,A019198,A052818,2024JJ00,0
3232,A019198,A052819,2021JJ00,626
3233,A019198,A052819,2022JJ00,523
3234,A019198,A052819,2023JJ00,265
3235,A019198,A052819,2024JJ00,289
3236,A019198,A052820,2021JJ00,249
3237,A019198,A052820,2022JJ00,74
3238,A019198,A052820,2023JJ00,0
3239,A019198,A052820,2024JJ00,0
3240,A019205,A052785,2021JJ00,3168
3241,A019205,A052785,2022JJ00,3170
3242,A019205,A052785,2023JJ00,3218
3243,A019205,A052785,2024JJ00,3458
3244,A019205,A052786,2021JJ00,0
3245,A019205,A052786,2022JJ00,0
3246,A019205,A052786,2023JJ00,0
3247,A019205,A052786,2024JJ00,0
3248,A019205,A052787,2021JJ00,0
3249,A019205,A052787,2022JJ00,0
3250,A019205,A052787,2023JJ00,0
3251,A019205,A052787,2024JJ00,0
3252,A019205,A052788,2021JJ00,0
3253,A019205,A052788,2022JJ00,0
3254,A019205,A052788,2023JJ00,0
3255,A019205,A052788,2024JJ00,0
3256,A019205,A052789,2021JJ00,0
3257,A019205,A052789,2022JJ00,0
3258,A019205,A052789,2023JJ00,0
3259,A019205,A052789,2024JJ00,0
3260,A019205,A052790,2021JJ00,0
3261,A019205,A052790,2022JJ00,0
3262,A019205,A052790,2023JJ00,0
3263,A019205,A052790,2024JJ00,0
3264,A019205,A052791,2021JJ00,0
3265,A019205,A052791,2022JJ00,0
3266,A019205,A052791,2023JJ00,0
3267,A019205,A052791,2024JJ00,0
3268,A019205,A052792,2021JJ00,0
3269,A019205,A052792,2022JJ00,0
3270,A019205,A052792,2023JJ00,0
3271,A019205,A052792,2024JJ00,0
3272,A019205,A052795,2021JJ00,0
3273,A019205,A052795,2022JJ00,0
3274,A019205,A052795,2023JJ00,0
3275,A019205,A052795,2024JJ00,0
3276,A019205,A052796,2021JJ00,0
3277,A019205,A052796,2022JJ00,0
3278,A019205,A052796,2023JJ00,0
3279,A019205,A052796,2024JJ00,0
3280,A019205,A052797,2021JJ00,0
3281,A019205,A052797,2022JJ00,0
3282,A019205,A052797,2023JJ00,0
3283,A019205,A052797,2024JJ00,0
3284,A019205,A052799,2021JJ00,0
3285,A019205,A052799,2022JJ00,0
3286,A019205,A052799,2023JJ00,0
3287,A019205,A052799,2024JJ00,0
3288,A019205,A052798,2021JJ00,0
3289,A019205,A052798,2022JJ00,0
3290,A019205,A052798,2023JJ00,0
3291,A019205,A052798,2024JJ00,0
3292,A019205,A052800,2021JJ00,0
3293,A019205,A052800,2022JJ00,0
3294,A019205,A052800,2023JJ00,0
3295,A019205,A052800,2024JJ00,0
3296,A019205,A052801,2021JJ00,0
3297,A019205,A052801,2022JJ00,0
3298,A019205,A052801,2023JJ00,0
3299,A019205,A052801,2024JJ00,0
3300,A019205,A052802,2021JJ00,0
3301,A019205,A052802,2022JJ00,0
3302,A019205,A052802,2023JJ00,0
3303,A019205,A052802,2024JJ00,0
3304,A019205,A052803,2021JJ00,0
3305,A019205,A052803,2022JJ00,0
3306,A019205,A052803,2023JJ00,0
3307,A019205,A052803,2024JJ00,0
3308,A019205,A052806,2021JJ00,0
3309,A019205,A052806,2022JJ00,0
3310,A019205,A052806,2023JJ00,0
3311,A019205,A052806,2024JJ00,0
3312,A019205,A052807,2021JJ00,0
3313,A019205,A052807,2022JJ00,0
3314,A019205,A052807,2023JJ00,0
3315,A019205,A052807,2024JJ00,0
3316,A019205,A052808,2021JJ00,0
3317,A019205,A052808,2022JJ00,0
3318,A019205,A052808,2023JJ00,0
3319,A019205,A052808,2024JJ00,0
3320,A019205,A052811,2021JJ00,25
3321,A019205,A052811,2022JJ00,23
3322,A019205,A052811,2023JJ00,24
3323,A019205,A052811,2024JJ00,22
3324,A019205,A052812,2021JJ00,3144
3325,A019205,A052812,2022JJ00,3147
3326,A019205,A052812,2023JJ00,3194
3327,A019205,A052812,2024JJ00,3436
3328,A019205,A052813,2021JJ00,885
3329,A019205,A052813,2022JJ00,810
3330,A019205,A052813,2023JJ00,762
3331,A019205,A052813,2024JJ00,871
3332,A019205,A052814,2021JJ00,1797
3333,A019205,A052814,2022JJ00,1849
3334,A019205,A052814,2023JJ00,1940
3335,A019205,A052814,2024JJ00,2078
3336,A019205,A052815,2021JJ00,462
3337,A019205,A052815,2022JJ00,488
3338,A019205,A052815,2023JJ00,492
3339,A019205,A052815,2024JJ00,487
3340,A019205,A052816,2021JJ00,0
3341,A019205,A052816,2022JJ00,0
3342,A019205,A052816,2023JJ00,0
3343,A019205,A052816,2024JJ00,0
3344,A019205,A052817,2021JJ00,0
3345,A019205,A052817,2022JJ00,0
3346,A019205,A052817,2023JJ00,0
3347,A019205,A052817,2024JJ00,0
3348,A019205,A052818,2021JJ00,0
3349,A019205,A052818,2022JJ00,0
3350,A019205,A052818,2023JJ00,0
3351,A019205,A052818,2024JJ00,0
3352,A019205,A052819,2021JJ00,0
3353,A019205,A052819,2022JJ00,0
3354,A019205,A052819,2023JJ00,0
3355,A019205,A052819,2024JJ00,0
3356,A019205,A052820,2021JJ00,0
3357,A019205,A052820,2022JJ00,0
3358,A019205,A052820,2023JJ00,0
3359,A019205,A052820,2024JJ00,0
3360,A019206,A052785,2021JJ00,1016
3361,A019206,A052785,2022JJ00,940
3362,A019206,A052785,2023JJ00,908
3363,A019206,A052785,2024JJ00,1032
3364,A019206,A052786,2021JJ00,0
3365,A019206,A052786,2022JJ00,0
3366,A019206,A052786,2023JJ00,0
3367,A019206,A052786,2024JJ00,0
3368,A019206,A052787,2021JJ00,0
3369,A019206,A052787,2022JJ00,0
3370,A019206,A052787,2023JJ00,0
3371,A019206,A052787,2024JJ00,0
3372,A019206,A052788,2021JJ00,0
3373,A019206,A052788,2022JJ00,0
3374,A019206,A052788,2023JJ00,0
3375,A019206,A052788,2024JJ00,0
3376,A019206,A052789,2021JJ00,0
3377,A019206,A052789,2022JJ00,0
3378,A019206,A052789,2023JJ00,0
3379,A019206,A052789,2024JJ00,0
3380,A019206,A052790,2021JJ00,0
3381,A019206,A052790,2022JJ00,0
3382,A019206,A052790,2023JJ00,0
3383,A019206,A052790,2024JJ00,0
3384,A019206,A052791,2021JJ00,0
3385,A019206,A052791,2022JJ00,0
3386,A019206,A052791,2023JJ00,0
3387,A019206,A052791,2024JJ00,0
3388,A019206,A052792,2021JJ00,0
3389,A019206,A052792,2022JJ00,0
3390,A019206,A052792,2023JJ00,0
3391,A019206,A052792,2024JJ00,0
3392,A019206,A052795,2021JJ00,0
3393,A019206,A052795,2022JJ00,0
3394,A019206,A052795,2023JJ00,0
3395,A019206,A052795,2024JJ00,0
3396,A019206,A052796,2021JJ00,0
3397,A019206,A052796,2022JJ00,0
3398,A019206,A052796,2023JJ00,0
3399,A019206,A052796,2024JJ00,0
3400,A019206,A052797,2021JJ00,0
3401,A019206,A052797,2022JJ00,0
3402,A019206,A052797,2023JJ00,0
3403,A019206,A052797,2024JJ00,0
3404,A019206,A052799,2021JJ00,0
3405,A019206,A052799,2022JJ00,0
3406,A019206,A052799,2023JJ00,0
3407,A019206,A052799,2024JJ00,0
3408,A019206,A052798,2021JJ00,0
3409,A019206,A052798,2022JJ00,0
3410,A019206,A052798,2023JJ00,0
3411,A019206,A052798,2024JJ00,0
3412,A019206,A052800,2021JJ00,0
3413,A019206,A052800,2022JJ00,0
3414,A019206,A052800,2023JJ00,0
3415,A019206,A052800,2024JJ00,0
3416,A019206,A052801,2021JJ00,0
3417,A019206,A052801,2022JJ00,0
3418,A019206,A052801,2023JJ00,0
3419,A019206,A052801,2024JJ00,0
3420,A019206,A052802,2021JJ00,0
3421,A019206,A052802,2022JJ00,0
3422,A019206,A052802,2023JJ00,0
3423,A019206,A052802,2024JJ00,0
3424,A019206,A052803,2021JJ00,0
3425,A019206,A052803,2022JJ00,0
3426,A019206,A052803,2023JJ00,0
3427,A019206,A052803,2024JJ00,0
3428,A019206,A052806,2021JJ00,0
3429,A019206,A052806,2022JJ00,0
3430,A019206,A052806,2023JJ00,0
3431,A019206,A052806,2024JJ00,0
3432,A019206,A052807,2021JJ00,0
3433,A019206,A052807,2022JJ00,0
3434,A019206,A052807,2023JJ00,0
3435,A019206,A052807,2024JJ00,0
3436,A019206,A052808,2021JJ00,0
3437,A019206,A052808,2022JJ00,0
3438,A019206,A052808,2023JJ00,0
3439,A019206,A052808,2024JJ00,0
3440,A019206,A052811,2021JJ00,25
3441,A019206,A052811,2022JJ00,23
3442,A019206,A052811,2023JJ00,24
3443,A019206,A052811,2024JJ00,22
3444,A019206,A052812,2021JJ00,991
3445,A019206,A052812,2022JJ00,917
3446,A019206,A052812,2023JJ00,884
3447,A019206,A052812,2024JJ00,1010
3448,A019206,A052813,2021JJ00,885
3449,A019206,A052813,2022JJ00,810
3450,A019206,A052813,2023JJ00,762
3451,A019206,A052813,2024JJ00,871
3452,A019206,A052814,2021JJ00,106
3453,A019206,A052814,2022JJ00,107
3454,A019206,A052814,2023JJ00,121
3455,A019206,A052814,2024JJ00,139
3456,A019206,A052815,2021JJ00,0
3457,A019206,A052815,2022JJ00,0
3458,A019206,A052815,2023JJ00,0
3459,A019206,A052815,2024JJ00,0
3460,A019206,A052816,2021JJ00,0
3461,A019206,A052816,2022JJ00,0
3462,A019206,A052816,2023JJ00,0
3463,A019206,A052816,2024JJ00,0
3464,A019206,A052817,2021JJ00,0
3465,A019206,A052817,2022JJ00,0
3466,A019206,A052817,2023JJ00,0
3467,A019206,A052817,2024JJ00,0
3468,A019206,A052818,2021JJ00,0
3469,A019206,A052818,2022JJ00,0
3470,A019206,A052818,2023JJ00,0
3471,A019206,A052818,2024JJ00,0
3472,A019206,A052819,2021JJ00,0
3473,A019206,A052819,2022JJ00,0
3474,A019206,A052819,2023JJ00,0
3475,A019206,A052819,2024JJ00,0
3476,A019206,A052820,2021JJ00,0
3477,A019206,A052820,2022JJ00,0
3478,A019206,A052820,2023JJ00,0
3479,A019206,A052820,2024JJ00,0
3480,A019207,A052785,2021JJ00,2153
3481,A019207,A052785,2022JJ00,2230
3482,A019207,A052785,2023JJ00,2310
3483,A019207,A052785,2024JJ00,2426
3484,A019207,A052786,2021JJ00,0
3485,A019207,A052786,2022JJ00,0
3486,A019207,A052786,2023JJ00,0
3487,A019207,A052786,2024JJ00,0
3488,A019207,A052787,2021JJ00,0
3489,A019207,A052787,2022JJ00,0
3490,A019207,A052787,2023JJ00,0
3491,A019207,A052787,2024JJ00,0
3492,A019207,A052788,2021JJ00,0
3493,A019207,A052788,2022JJ00,0
3494,A019207,A052788,2023JJ00,0
3495,A019207,A052788,2024JJ00,0
3496,A019207,A052789,2021JJ00,0
3497,A019207,A052789,2022JJ00,0
3498,A019207,A052789,2023JJ00,0
3499,A019207,A052789,2024JJ00,0
3500,A019207,A052790,2021JJ00,0
3501,A019207,A052790,2022JJ00,0
3502,A019207,A052790,2023JJ00,0
3503,A019207,A052790,2024JJ00,0
3504,A019207,A052791,2021JJ00,0
3505,A019207,A052791,2022JJ00,0
3506,A019207,A052791,2023JJ00,0
3507,A019207,A052791,2024JJ00,0
3508,A019207,A052792,2021JJ00,0
3509,A019207,A052792,2022JJ00,0
3510,A019207,A052792,2023JJ00,0
