ID,Emissiebronnen,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
6853,A025421  ,A044111,2020JJ00,3.4
6854,A025421  ,A044111,2021JJ00,3.6
6855,A025421  ,A044111,2022JJ00,3.7
6856,A025421  ,A044111,2023JJ00,3.9
6857,A025421  ,A044111,2024JJ00,3.9
6858,A025421  ,A044112,1990JJ00,433.1
6859,A025421  ,A044112,1995JJ00,372.2
6860,A025421  ,A044112,2000JJ00,358.3
6861,A025421  ,A044112,2001JJ00,352.4
6862,A025421  ,A044112,2002JJ00,344.0
6863,A025421  ,A044112,2003JJ00,339.3
6864,A025421  ,A044112,2004JJ00,340.0
6865,A025421  ,A044112,2005JJ00,334.7
6866,A025421  ,A044112,2006JJ00,332.5
6867,A025421  ,A044112,2007JJ00,317.4
6868,A025421  ,A044112,2008JJ00,295.4
6869,A025421  ,A044112,2009JJ00,273.8
6870,A025421  ,A044112,2010JJ00,268.4
6871,A025421  ,A044112,2011JJ00,268.9
6872,A025421  ,A044112,2012JJ00,254.4
6873,A025421  ,A044112,2013JJ00,239.8
6874,A025421  ,A044112,2014JJ00,244.4
6875,A025421  ,A044112,2015JJ00,249.4
6876,A025421  ,A044112,2016JJ00,248.6
6877,A025421  ,A044112,2017JJ00,241.7
6878,A025421  ,A044112,2018JJ00,245.4
6879,A025421  ,A044112,2019JJ00,242.9
6880,A025421  ,A044112,2020JJ00,224.5
6881,A025421  ,A044112,2021JJ00,216.7
6882,A025421  ,A044112,2022JJ00,215.9
6883,A025421  ,A044112,2023JJ00,205.4
6884,A025421  ,A044112,2024JJ00,191.3
6885,A025421  ,A044114,1990JJ00,72.5
6886,A025421  ,A044114,1995JJ00,73.1
6887,A025421  ,A044114,2000JJ00,76.1
6888,A025421  ,A044114,2001JJ00,73.1
6889,A025421  ,A044114,2002JJ00,72.0
6890,A025421  ,A044114,2003JJ00,70.9
6891,A025421  ,A044114,2004JJ00,68.5
6892,A025421  ,A044114,2005JJ00,71.0
6893,A025421  ,A044114,2006JJ00,74.0
6894,A025421  ,A044114,2007JJ00,66.5
6895,A025421  ,A044114,2008JJ00,45.0
6896,A025421  ,A044114,2009JJ00,42.3
6897,A025421  ,A044114,2010JJ00,37.1
6898,A025421  ,A044114,2011JJ00,26.5
6899,A025421  ,A044114,2012JJ00,24.6
6900,A025421  ,A044114,2013JJ00,22.7
6901,A025421  ,A044114,2014JJ00,24.0
6902,A025421  ,A044114,2015JJ00,12.4
6903,A025421  ,A044114,2016JJ00,5.9
6904,A025421  ,A044114,2017JJ00,5.7
6905,A025421  ,A044114,2018JJ00,5.1
6906,A025421  ,A044114,2019JJ00,4.7
6907,A025421  ,A044114,2020JJ00,4.0
6908,A025421  ,A044114,2021JJ00,3.9
6909,A025421  ,A044114,2022JJ00,4.3
6910,A025421  ,A044114,2023JJ00,3.6
6911,A025421  ,A044114,2024JJ00,3.5
6912,A025421  ,A044118,1990JJ00,202.4
6913,A025421  ,A044118,1995JJ00,134.6
6914,A025421  ,A044118,2000JJ00,87.0
6915,A025421  ,A044118,2001JJ00,80.2
6916,A025421  ,A044118,2002JJ00,73.3
6917,A025421  ,A044118,2003JJ00,68.1
6918,A025421  ,A044118,2004JJ00,63.3
6919,A025421  ,A044118,2005JJ00,58.3
6920,A025421  ,A044118,2006JJ00,54.8
6921,A025421  ,A044118,2007JJ00,51.1
6922,A025421  ,A044118,2008JJ00,47.7
6923,A025421  ,A044118,2009JJ00,43.8
6924,A025421  ,A044118,2010JJ00,42.1
6925,A025421  ,A044118,2011JJ00,41.9
6926,A025421  ,A044118,2012JJ00,41.0
6927,A025421  ,A044118,2013JJ00,40.3
6928,A025421  ,A044118,2014JJ00,39.5
6929,A025421  ,A044118,2015JJ00,39.3
6930,A025421  ,A044118,2016JJ00,39.2
6931,A025421  ,A044118,2017JJ00,38.8
6932,A025421  ,A044118,2018JJ00,38.6
6933,A025421  ,A044118,2019JJ00,37.6
6934,A025421  ,A044118,2020JJ00,34.8
6935,A025421  ,A044118,2021JJ00,34.6
6936,A025421  ,A044118,2022JJ00,34.2
6937,A025421  ,A044118,2023JJ00,33.1
6938,A025421  ,A044118,2024JJ00,32.0
6939,A025421  ,A044113,1990JJ00,30.7
6940,A025421  ,A044113,1995JJ00,26.5
6941,A025421  ,A044113,2000JJ00,24.9
6942,A025421  ,A044113,2001JJ00,24.3
6943,A025421  ,A044113,2002JJ00,23.3
6944,A025421  ,A044113,2003JJ00,22.5
6945,A025421  ,A044113,2004JJ00,21.9
6946,A025421  ,A044113,2005JJ00,21.5
6947,A025421  ,A044113,2006JJ00,21.0
6948,A025421  ,A044113,2007JJ00,19.4
6949,A025421  ,A044113,2008JJ00,17.0
6950,A025421  ,A044113,2009JJ00,15.7
6951,A025421  ,A044113,2010JJ00,14.7
6952,A025421  ,A044113,2011JJ00,13.3
6953,A025421  ,A044113,2012JJ00,12.5
6954,A025421  ,A044113,2013JJ00,11.8
6955,A025421  ,A044113,2014JJ00,11.8
6956,A025421  ,A044113,2015JJ00,11.2
6957,A025421  ,A044113,2016JJ00,10.2
6958,A025421  ,A044113,2017JJ00,9.8
6959,A025421  ,A044113,2018JJ00,9.9
6960,A025421  ,A044113,2019JJ00,9.7
6961,A025421  ,A044113,2020JJ00,9.0
6962,A025421  ,A044113,2021JJ00,8.9
6963,A025421  ,A044113,2022JJ00,8.9
6964,A025421  ,A044113,2023JJ00,8.5
6965,A025421  ,A044113,2024JJ00,8.2
6966,A025421  ,A051771,1990JJ00,28.3
6967,A025421  ,A051771,1995JJ00,24.0
6968,A025421  ,A051771,2000JJ00,22.2
6969,A025421  ,A051771,2001JJ00,21.6
6970,A025421  ,A051771,2002JJ00,20.6
6971,A025421  ,A051771,2003JJ00,19.8
6972,A025421  ,A051771,2004JJ00,19.2
6973,A025421  ,A051771,2005JJ00,18.8
6974,A025421  ,A051771,2006JJ00,18.2
6975,A025421  ,A051771,2007JJ00,16.7
6976,A025421  ,A051771,2008JJ00,14.3
6977,A025421  ,A051771,2009JJ00,13.0
6978,A025421  ,A051771,2010JJ00,12.0
6979,A025421  ,A051771,2011JJ00,10.7
6980,A025421  ,A051771,2012JJ00,9.9
6981,A025421  ,A051771,2013JJ00,9.3
6982,A025421  ,A051771,2014JJ00,9.3
6983,A025421  ,A051771,2015JJ00,8.6
6984,A025421  ,A051771,2016JJ00,7.6
6985,A025421  ,A051771,2017JJ00,7.2
6986,A025421  ,A051771,2018JJ00,7.3
6987,A025421  ,A051771,2019JJ00,7.0
6988,A025421  ,A051771,2020JJ00,6.6
6989,A025421  ,A051771,2021JJ00,6.4
6990,A025421  ,A051771,2022JJ00,6.3
6991,A025421  ,A051771,2023JJ00,5.8
6992,A025421  ,A051771,2024JJ00,5.5
6993,A025421  ,A044108,1990JJ00,824.4
6994,A025421  ,A044108,1995JJ00,596.8
6995,A025421  ,A044108,2000JJ00,495.7
6996,A025421  ,A044108,2001JJ00,491.0
6997,A025421  ,A044108,2002JJ00,490.8
6998,A025421  ,A044108,2003JJ00,491.2
6999,A025421  ,A044108,2004JJ00,490.2
7000,A025421  ,A044108,2005JJ00,476.9
7001,A025421  ,A044108,2006JJ00,454.4
7002,A025421  ,A044108,2007JJ00,436.8
7003,A025421  ,A044108,2008JJ00,415.9
7004,A025421  ,A044108,2009JJ00,399.8
7005,A025421  ,A044108,2010JJ00,384.5
7006,A025421  ,A044108,2011JJ00,371.3
7007,A025421  ,A044108,2012JJ00,357.0
7008,A025421  ,A044108,2013JJ00,347.1
7009,A025421  ,A044108,2014JJ00,341.9
7010,A025421  ,A044108,2015JJ00,333.9
7011,A025421  ,A044108,2016JJ00,332.6
7012,A025421  ,A044108,2017JJ00,327.9
7013,A025421  ,A044108,2018JJ00,332.5
7014,A025421  ,A044108,2019JJ00,315.2
7015,A025421  ,A044108,2020JJ00,280.9
7016,A025421  ,A044108,2021JJ00,276.0
7017,A025421  ,A044108,2022JJ00,268.5
7018,A025421  ,A044108,2023JJ00,258.4
7019,A025421  ,A044108,2024JJ00,248.0
7020,A025422  ,A044109,1990JJ00,30000.0
7021,A025422  ,A044109,1995JJ00,31800.0
7022,A025422  ,A044109,2000JJ00,35700.0
7023,A025422  ,A044109,2001JJ00,36100.0
7024,A025422  ,A044109,2002JJ00,36600.0
7025,A025422  ,A044109,2003JJ00,37000.0
7026,A025422  ,A044109,2004JJ00,37900.0
7027,A025422  ,A044109,2005JJ00,37200.0
7028,A025422  ,A044109,2006JJ00,37300.0
7029,A025422  ,A044109,2007JJ00,37200.0
7030,A025422  ,A044109,2008JJ00,36600.0
7031,A025422  ,A044109,2009JJ00,35500.0
7032,A025422  ,A044109,2010JJ00,35500.0
7033,A025422  ,A044109,2011JJ00,35600.0
7034,A025422  ,A044109,2012JJ00,35000.0
7035,A025422  ,A044109,2013JJ00,33900.0
7036,A025422  ,A044109,2014JJ00,34200.0
7037,A025422  ,A044109,2015JJ00,35200.0
7038,A025422  ,A044109,2016JJ00,35700.0
7039,A025422  ,A044109,2017JJ00,36000.0
7040,A025422  ,A044109,2018JJ00,36700.0
7041,A025422  ,A044109,2019JJ00,36800.0
7042,A025422  ,A044109,2020JJ00,33200.0
7043,A025422  ,A044109,2021JJ00,33900.0
7044,A025422  ,A044109,2022JJ00,35000.0
7045,A025422  ,A044109,2023JJ00,34700.0
7046,A025422  ,A044109,2024JJ00,34300.0
7047,A025422  ,A044107,1990JJ00,7.2
7048,A025422  ,A044107,1995JJ00,4.9
7049,A025422  ,A044107,2000JJ00,3.5
7050,A025422  ,A044107,2001JJ00,3.4
7051,A025422  ,A044107,2002JJ00,3.3
7052,A025422  ,A044107,2003JJ00,3.2
7053,A025422  ,A044107,2004JJ00,3.1
7054,A025422  ,A044107,2005JJ00,2.8
7055,A025422  ,A044107,2006JJ00,2.6
7056,A025422  ,A044107,2007JJ00,2.4
7057,A025422  ,A044107,2008JJ00,2.2
7058,A025422  ,A044107,2009JJ00,2.0
7059,A025422  ,A044107,2010JJ00,2.0
7060,A025422  ,A044107,2011JJ00,2.2
7061,A025422  ,A044107,2012JJ00,2.2
7062,A025422  ,A044107,2013JJ00,2.3
7063,A025422  ,A044107,2014JJ00,2.4
7064,A025422  ,A044107,2015JJ00,2.4
7065,A025422  ,A044107,2016JJ00,2.5
7066,A025422  ,A044107,2017JJ00,2.5
7067,A025422  ,A044107,2018JJ00,3.1
7068,A025422  ,A044107,2019JJ00,3.3
7069,A025422  ,A044107,2020JJ00,3.3
7070,A025422  ,A044107,2021JJ00,3.3
7071,A025422  ,A044107,2022JJ00,3.6
7072,A025422  ,A044107,2023JJ00,3.5
7073,A025422  ,A044107,2024JJ00,3.4
7074,A025422  ,A044110,1990JJ00,0.5
7075,A025422  ,A044110,1995JJ00,0.9
7076,A025422  ,A044110,2000JJ00,1.1
7077,A025422  ,A044110,2001JJ00,1.0
7078,A025422  ,A044110,2002JJ00,1.0
7079,A025422  ,A044110,2003JJ00,1.0
7080,A025422  ,A044110,2004JJ00,1.0
7081,A025422  ,A044110,2005JJ00,1.1
7082,A025422  ,A044110,2006JJ00,1.1
7083,A025422  ,A044110,2007JJ00,1.1
7084,A025422  ,A044110,2008JJ00,1.2
7085,A025422  ,A044110,2009JJ00,1.2
7086,A025422  ,A044110,2010JJ00,1.2
7087,A025422  ,A044110,2011JJ00,1.2
7088,A025422  ,A044110,2012JJ00,1.2
7089,A025422  ,A044110,2013JJ00,1.2
7090,A025422  ,A044110,2014JJ00,1.2
7091,A025422  ,A044110,2015JJ00,1.2
7092,A025422  ,A044110,2016JJ00,1.3
7093,A025422  ,A044110,2017JJ00,1.3
7094,A025422  ,A044110,2018JJ00,1.3
7095,A025422  ,A044110,2019JJ00,1.3
7096,A025422  ,A044110,2020JJ00,1.2
7097,A025422  ,A044110,2021JJ00,1.2
7098,A025422  ,A044110,2022JJ00,1.3
7099,A025422  ,A044110,2023JJ00,1.3
7100,A025422  ,A044110,2024JJ00,1.3
7101,A025422  ,A044111,1990JJ00,1.0
7102,A025422  ,A044111,1995JJ00,2.2
7103,A025422  ,A044111,2000JJ00,4.5
7104,A025422  ,A044111,2001JJ00,4.8
7105,A025422  ,A044111,2002JJ00,5.1
7106,A025422  ,A044111,2003JJ00,5.3
7107,A025422  ,A044111,2004JJ00,5.4
7108,A025422  ,A044111,2005JJ00,5.2
7109,A025422  ,A044111,2006JJ00,4.8
7110,A025422  ,A044111,2007JJ00,4.5
7111,A025422  ,A044111,2008JJ00,4.1
7112,A025422  ,A044111,2009JJ00,3.8
7113,A025422  ,A044111,2010JJ00,3.7
7114,A025422  ,A044111,2011JJ00,3.6
7115,A025422  ,A044111,2012JJ00,3.5
7116,A025422  ,A044111,2013JJ00,3.4
7117,A025422  ,A044111,2014JJ00,3.5
7118,A025422  ,A044111,2015JJ00,3.5
7119,A025422  ,A044111,2016JJ00,3.6
7120,A025422  ,A044111,2017JJ00,3.7
7121,A025422  ,A044111,2018JJ00,3.7
7122,A025422  ,A044111,2019JJ00,3.7
7123,A025422  ,A044111,2020JJ00,3.3
7124,A025422  ,A044111,2021JJ00,3.5
7125,A025422  ,A044111,2022JJ00,3.6
7126,A025422  ,A044111,2023JJ00,3.7
7127,A025422  ,A044111,2024JJ00,3.8
7128,A025422  ,A044112,1990JJ00,379.5
7129,A025422  ,A044112,1995JJ00,316.5
7130,A025422  ,A044112,2000JJ00,300.7
7131,A025422  ,A044112,2001JJ00,296.0
7132,A025422  ,A044112,2002JJ00,291.6
7133,A025422  ,A044112,2003JJ00,288.8
7134,A025422  ,A044112,2004JJ00,290.9
7135,A025422  ,A044112,2005JJ00,285.1
7136,A025422  ,A044112,2006JJ00,284.8
7137,A025422  ,A044112,2007JJ00,271.0
7138,A025422  ,A044112,2008JJ00,249.9
7139,A025422  ,A044112,2009JJ00,229.8
7140,A025422  ,A044112,2010JJ00,226.6
7141,A025422  ,A044112,2011JJ00,226.9
7142,A025422  ,A044112,2012JJ00,216.0
7143,A025422  ,A044112,2013JJ00,201.0
7144,A025422  ,A044112,2014JJ00,205.0
7145,A025422  ,A044112,2015JJ00,211.7
7146,A025422  ,A044112,2016JJ00,211.6
7147,A025422  ,A044112,2017JJ00,207.5
7148,A025422  ,A044112,2018JJ00,210.4
7149,A025422  ,A044112,2019JJ00,208.7
7150,A025422  ,A044112,2020JJ00,191.0
7151,A025422  ,A044112,2021JJ00,185.4
7152,A025422  ,A044112,2022JJ00,185.9
7153,A025422  ,A044112,2023JJ00,177.5
7154,A025422  ,A044112,2024JJ00,164.7
7155,A025422  ,A044114,1990JJ00,67.2
7156,A025422  ,A044114,1995JJ00,67.7
7157,A025422  ,A044114,2000JJ00,70.7
7158,A025422  ,A044114,2001JJ00,67.9
7159,A025422  ,A044114,2002JJ00,67.2
7160,A025422  ,A044114,2003JJ00,66.1
7161,A025422  ,A044114,2004JJ00,63.8
7162,A025422  ,A044114,2005JJ00,66.1
7163,A025422  ,A044114,2006JJ00,69.2
7164,A025422  ,A044114,2007JJ00,61.9
7165,A025422  ,A044114,2008JJ00,42.4
7166,A025422  ,A044114,2009JJ00,40.8
7167,A025422  ,A044114,2010JJ00,36.2
7168,A025422  ,A044114,2011JJ00,26.3
7169,A025422  ,A044114,2012JJ00,24.4
7170,A025422  ,A044114,2013JJ00,22.4
7171,A025422  ,A044114,2014JJ00,23.7
7172,A025422  ,A044114,2015JJ00,12.3
7173,A025422  ,A044114,2016JJ00,5.8
7174,A025422  ,A044114,2017JJ00,5.5
7175,A025422  ,A044114,2018JJ00,5.0
7176,A025422  ,A044114,2019JJ00,4.5
7177,A025422  ,A044114,2020JJ00,3.8
7178,A025422  ,A044114,2021JJ00,3.7
7179,A025422  ,A044114,2022JJ00,4.2
7180,A025422  ,A044114,2023JJ00,3.5
7181,A025422  ,A044114,2024JJ00,3.3
7182,A025422  ,A044118,1990JJ00,184.7
7183,A025422  ,A044118,1995JJ00,118.6
7184,A025422  ,A044118,2000JJ00,72.3
7185,A025422  ,A044118,2001JJ00,65.9
7186,A025422  ,A044118,2002JJ00,59.8
7187,A025422  ,A044118,2003JJ00,55.2
7188,A025422  ,A044118,2004JJ00,51.1
7189,A025422  ,A044118,2005JJ00,46.4
7190,A025422  ,A044118,2006JJ00,43.6
7191,A025422  ,A044118,2007JJ00,40.4
7192,A025422  ,A044118,2008JJ00,37.4
7193,A025422  ,A044118,2009JJ00,33.9
7194,A025422  ,A044118,2010JJ00,32.6
7195,A025422  ,A044118,2011JJ00,32.5
7196,A025422  ,A044118,2012JJ00,31.9
7197,A025422  ,A044118,2013JJ00,31.3
7198,A025422  ,A044118,2014JJ00,30.7
7199,A025422  ,A044118,2015JJ00,30.9
7200,A025422  ,A044118,2016JJ00,31.1
7201,A025422  ,A044118,2017JJ00,31.1
7202,A025422  ,A044118,2018JJ00,31.0
7203,A025422  ,A044118,2019JJ00,30.4
7204,A025422  ,A044118,2020JJ00,27.7
7205,A025422  ,A044118,2021JJ00,27.9
7206,A025422  ,A044118,2022JJ00,27.8
7207,A025422  ,A044118,2023JJ00,27.1
7208,A025422  ,A044118,2024JJ00,26.5
7209,A025422  ,A044113,1990JJ00,25.0
7210,A025422  ,A044113,1995JJ00,21.2
7211,A025422  ,A044113,2000JJ00,20.0
7212,A025422  ,A044113,2001JJ00,19.4
7213,A025422  ,A044113,2002JJ00,18.8
7214,A025422  ,A044113,2003JJ00,18.2
7215,A025422  ,A044113,2004JJ00,17.7
7216,A025422  ,A044113,2005JJ00,17.3
7217,A025422  ,A044113,2006JJ00,17.0
7218,A025422  ,A044113,2007JJ00,15.6
7219,A025422  ,A044113,2008JJ00,13.7
7220,A025422  ,A044113,2009JJ00,12.8
7221,A025422  ,A044113,2010JJ00,12.1
7222,A025422  ,A044113,2011JJ00,10.8
7223,A025422  ,A044113,2012JJ00,10.1
7224,A025422  ,A044113,2013JJ00,9.5
7225,A025422  ,A044113,2014JJ00,9.5
7226,A025422  ,A044113,2015JJ00,9.0
7227,A025422  ,A044113,2016JJ00,8.1
7228,A025422  ,A044113,2017JJ00,7.9
7229,A025422  ,A044113,2018JJ00,8.0
7230,A025422  ,A044113,2019JJ00,7.9
7231,A025422  ,A044113,2020JJ00,7.2
7232,A025422  ,A044113,2021JJ00,7.3
7233,A025422  ,A044113,2022JJ00,7.4
7234,A025422  ,A044113,2023JJ00,7.1
7235,A025422  ,A044113,2024JJ00,6.9
7236,A025422  ,A051771,1990JJ00,22.9
7237,A025422  ,A051771,1995JJ00,19.0
7238,A025422  ,A051771,2000JJ00,17.5
7239,A025422  ,A051771,2001JJ00,16.9
7240,A025422  ,A051771,2002JJ00,16.3
7241,A025422  ,A051771,2003JJ00,15.7
7242,A025422  ,A051771,2004JJ00,15.2
7243,A025422  ,A051771,2005JJ00,14.8
7244,A025422  ,A051771,2006JJ00,14.5
7245,A025422  ,A051771,2007JJ00,13.1
7246,A025422  ,A051771,2008JJ00,11.2
7247,A025422  ,A051771,2009JJ00,10.3
7248,A025422  ,A051771,2010JJ00,9.5
7249,A025422  ,A051771,2011JJ00,8.3
7250,A025422  ,A051771,2012JJ00,7.7
7251,A025422  ,A051771,2013JJ00,7.1
7252,A025422  ,A051771,2014JJ00,7.1
7253,A025422  ,A051771,2015JJ00,6.6
7254,A025422  ,A051771,2016JJ00,5.7
7255,A025422  ,A051771,2017JJ00,5.4
7256,A025422  ,A051771,2018JJ00,5.5
7257,A025422  ,A051771,2019JJ00,5.3
7258,A025422  ,A051771,2020JJ00,4.9
7259,A025422  ,A051771,2021JJ00,4.9
7260,A025422  ,A051771,2022JJ00,4.8
7261,A025422  ,A051771,2023JJ00,4.5
7262,A025422  ,A051771,2024JJ00,4.3
7263,A025422  ,A044108,1990JJ00,712.0
7264,A025422  ,A044108,1995JJ00,497.8
7265,A025422  ,A044108,2000JJ00,406.3
7266,A025422  ,A044108,2001JJ00,403.1
7267,A025422  ,A044108,2002JJ00,405.6
7268,A025422  ,A044108,2003JJ00,407.0
7269,A025422  ,A044108,2004JJ00,406.9
7270,A025422  ,A044108,2005JJ00,393.6
7271,A025422  ,A044108,2006JJ00,373.3
7272,A025422  ,A044108,2007JJ00,357.6
7273,A025422  ,A044108,2008JJ00,336.5
7274,A025422  ,A044108,2009JJ00,321.4
7275,A025422  ,A044108,2010JJ00,307.4
7276,A025422  ,A044108,2011JJ00,292.8
7277,A025422  ,A044108,2012JJ00,279.0
7278,A025422  ,A044108,2013JJ00,268.6
7279,A025422  ,A044108,2014JJ00,264.0
7280,A025422  ,A044108,2015JJ00,257.3
7281,A025422  ,A044108,2016JJ00,256.1
7282,A025422  ,A044108,2017JJ00,252.5
7283,A025422  ,A044108,2018JJ00,255.8
7284,A025422  ,A044108,2019JJ00,240.1
7285,A025422  ,A044108,2020JJ00,205.5
7286,A025422  ,A044108,2021JJ00,200.5
7287,A025422  ,A044108,2022JJ00,194.2
7288,A025422  ,A044108,2023JJ00,186.7
7289,A025422  ,A044108,2024JJ00,178.6
7290,A025424  ,A044109,1990JJ00,24100.0
7291,A025424  ,A044109,1995JJ00,25700.0
7292,A025424  ,A044109,2000JJ00,28500.0
7293,A025424  ,A044109,2001JJ00,28800.0
7294,A025424  ,A044109,2002JJ00,29200.0
7295,A025424  ,A044109,2003JJ00,29500.0
7296,A025424  ,A044109,2004JJ00,30100.0
7297,A025424  ,A044109,2005JJ00,29300.0
7298,A025424  ,A044109,2006JJ00,29100.0
7299,A025424  ,A044109,2007JJ00,29300.0
7300,A025424  ,A044109,2008JJ00,28900.0
7301,A025424  ,A044109,2009JJ00,28400.0
7302,A025424  ,A044109,2010JJ00,28300.0
7303,A025424  ,A044109,2011JJ00,28000.0
7304,A025424  ,A044109,2012JJ00,27600.0
7305,A025424  ,A044109,2013JJ00,27000.0
7306,A025424  ,A044109,2014JJ00,26900.0
7307,A025424  ,A044109,2015JJ00,27300.0
7308,A025424  ,A044109,2016JJ00,28100.0
7309,A025424  ,A044109,2017JJ00,28400.0
7310,A025424  ,A044109,2018JJ00,28700.0
7311,A025424  ,A044109,2019JJ00,28600.0
7312,A025424  ,A044109,2020JJ00,25400.0
7313,A025424  ,A044109,2021JJ00,26200.0
7314,A025424  ,A044109,2022JJ00,27000.0
7315,A025424  ,A044109,2023JJ00,27100.0
7316,A025424  ,A044109,2024JJ00,27100.0
7317,A025424  ,A044107,1990JJ00,7.0
7318,A025424  ,A044107,1995JJ00,4.6
7319,A025424  ,A044107,2000JJ00,3.3
7320,A025424  ,A044107,2001JJ00,3.1
7321,A025424  ,A044107,2002JJ00,3.0
7322,A025424  ,A044107,2003JJ00,3.0
7323,A025424  ,A044107,2004JJ00,2.9
7324,A025424  ,A044107,2005JJ00,2.6
7325,A025424  ,A044107,2006JJ00,2.4
7326,A025424  ,A044107,2007JJ00,2.2
7327,A025424  ,A044107,2008JJ00,2.0
7328,A025424  ,A044107,2009JJ00,1.8
7329,A025424  ,A044107,2010JJ00,1.8
7330,A025424  ,A044107,2011JJ00,2.0
7331,A025424  ,A044107,2012JJ00,2.0
7332,A025424  ,A044107,2013JJ00,2.1
7333,A025424  ,A044107,2014JJ00,2.2
7334,A025424  ,A044107,2015JJ00,2.2
7335,A025424  ,A044107,2016JJ00,2.3
7336,A025424  ,A044107,2017JJ00,2.3
7337,A025424  ,A044107,2018JJ00,2.3
7338,A025424  ,A044107,2019JJ00,2.3
7339,A025424  ,A044107,2020JJ00,2.0
7340,A025424  ,A044107,2021JJ00,2.0
7341,A025424  ,A044107,2022JJ00,2.0
7342,A025424  ,A044107,2023JJ00,1.9
7343,A025424  ,A044107,2024JJ00,1.9
7344,A025424  ,A044110,1990JJ00,0.3
7345,A025424  ,A044110,1995JJ00,0.8
7346,A025424  ,A044110,2000JJ00,0.9
7347,A025424  ,A044110,2001JJ00,0.9
7348,A025424  ,A044110,2002JJ00,0.8
7349,A025424  ,A044110,2003JJ00,0.8
7350,A025424  ,A044110,2004JJ00,0.8
7351,A025424  ,A044110,2005JJ00,0.9
7352,A025424  ,A044110,2006JJ00,0.9
7353,A025424  ,A044110,2007JJ00,0.9
7354,A025424  ,A044110,2008JJ00,1.0
7355,A025424  ,A044110,2009JJ00,1.0
7356,A025424  ,A044110,2010JJ00,1.0
7357,A025424  ,A044110,2011JJ00,1.0
7358,A025424  ,A044110,2012JJ00,1.0
7359,A025424  ,A044110,2013JJ00,1.0
7360,A025424  ,A044110,2014JJ00,1.0
7361,A025424  ,A044110,2015JJ00,1.0
7362,A025424  ,A044110,2016JJ00,1.1
7363,A025424  ,A044110,2017JJ00,1.1
7364,A025424  ,A044110,2018JJ00,1.1
7365,A025424  ,A044110,2019JJ00,1.1
7366,A025424  ,A044110,2020JJ00,1.0
7367,A025424  ,A044110,2021JJ00,1.0
7368,A025424  ,A044110,2022JJ00,1.1
7369,A025424  ,A044110,2023JJ00,1.1
7370,A025424  ,A044110,2024JJ00,1.1
7371,A025424  ,A044111,1990JJ00,0.9
7372,A025424  ,A044111,1995JJ00,2.2
7373,A025424  ,A044111,2000JJ00,4.4
7374,A025424  ,A044111,2001JJ00,4.8
7375,A025424  ,A044111,2002JJ00,5.1
7376,A025424  ,A044111,2003JJ00,5.2
7377,A025424  ,A044111,2004JJ00,5.4
7378,A025424  ,A044111,2005JJ00,5.1
7379,A025424  ,A044111,2006JJ00,4.7
7380,A025424  ,A044111,2007JJ00,4.4
7381,A025424  ,A044111,2008JJ00,4.0
7382,A025424  ,A044111,2009JJ00,3.7
7383,A025424  ,A044111,2010JJ00,3.6
7384,A025424  ,A044111,2011JJ00,3.5
7385,A025424  ,A044111,2012JJ00,3.4
7386,A025424  ,A044111,2013JJ00,3.4
7387,A025424  ,A044111,2014JJ00,3.4
7388,A025424  ,A044111,2015JJ00,3.5
7389,A025424  ,A044111,2016JJ00,3.6
7390,A025424  ,A044111,2017JJ00,3.6
7391,A025424  ,A044111,2018JJ00,3.7
7392,A025424  ,A044111,2019JJ00,3.6
7393,A025424  ,A044111,2020JJ00,3.3
7394,A025424  ,A044111,2021JJ00,3.5
7395,A025424  ,A044111,2022JJ00,3.6
7396,A025424  ,A044111,2023JJ00,3.7
7397,A025424  ,A044111,2024JJ00,3.8
7398,A025424  ,A044112,1990JJ00,257.2
7399,A025424  ,A044112,1995JJ00,195.6
7400,A025424  ,A044112,2000JJ00,157.2
7401,A025424  ,A044112,2001JJ00,150.0
7402,A025424  ,A044112,2002JJ00,144.1
7403,A025424  ,A044112,2003JJ00,139.1
7404,A025424  ,A044112,2004JJ00,136.5
7405,A025424  ,A044112,2005JJ00,129.4
7406,A025424  ,A044112,2006JJ00,122.4
7407,A025424  ,A044112,2007JJ00,116.8
7408,A025424  ,A044112,2008JJ00,109.7
7409,A025424  ,A044112,2009JJ00,99.8
7410,A025424  ,A044112,2010JJ00,96.0
7411,A025424  ,A044112,2011JJ00,92.6
7412,A025424  ,A044112,2012JJ00,89.5
7413,A025424  ,A044112,2013JJ00,84.1
7414,A025424  ,A044112,2014JJ00,80.9
7415,A025424  ,A044112,2015JJ00,79.4
7416,A025424  ,A044112,2016JJ00,79.2
7417,A025424  ,A044112,2017JJ00,76.9
7418,A025424  ,A044112,2018JJ00,77.4
7419,A025424  ,A044112,2019JJ00,72.0
7420,A025424  ,A044112,2020JJ00,58.9
7421,A025424  ,A044112,2021JJ00,57.5
7422,A025424  ,A044112,2022JJ00,56.5
7423,A025424  ,A044112,2023JJ00,53.5
7424,A025424  ,A044112,2024JJ00,51.1
7425,A025424  ,A044114,1990JJ00,13.3
7426,A025424  ,A044114,1995JJ00,12.4
7427,A025424  ,A044114,2000JJ00,3.1
7428,A025424  ,A044114,2001JJ00,0.8
7429,A025424  ,A044114,2002JJ00,0.8
7430,A025424  ,A044114,2003JJ00,0.5
7431,A025424  ,A044114,2004JJ00,0.6
