ID,Toepassingsgroepen,SectorenEnGewassen,Perioden,BedrijvenMetGebruik_1,OppervlakteMetGebruik_2,GebruikPerJaar_3,GebruikPerHectare_4,GebruikInJanuari_5,GebruikInFebruari_6,GebruikInMaart_7,GebruikInApril_8,GebruikInMei_9,GebruikInJuni_10,GebruikInJuli_11,GebruikInAugustus_12,GebruikInSeptember_13,GebruikInOktober_14,GebruikInNovember_15,GebruikInDecember_16
3727,POOTGO,BLK,2000JJ00,,,,,,,,,,,,,,,,
3728,POOTGO,BLK,2004JJ00,,,,,,,,,,,,,,,,
3729,POOTGO,BLK,2008JJ00,27.0,456.0,12.0,0.0,0.0,0.0,0.0,34.8,32.8,3.7,24.5,4.2,0.0,0.0,0.0,0.0
3730,POOTGO,PRE,1995JJ00,,,,,,,,,,,,,,,,
3731,POOTGO,PRE,1998JJ00,,,,,,,,,,,,,,,,
3732,POOTGO,PRE,2000JJ00,,,,,,,,,,,,,,,,
3733,POOTGO,PRE,2004JJ00,,,,,,,,,,,,,,,,
3734,POOTGO,PRE,2008JJ00,41.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,90.6,0.0,0.0,0.0,0.0,0.0
3735,POOTGO,SCH,1995JJ00,,,,,,,,,,,,,,,,
3736,POOTGO,SCH,1998JJ00,,,,,,,,,,,,,,,,
3737,POOTGO,SCH,2000JJ00,,,,,,,,,,,,,,,,
3738,POOTGO,SCH,2004JJ00,,,,,,,,,,,,,,,,
3739,POOTGO,SCH,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,POOTGO,SCZ,1995JJ00,,,,,,,,,,,,,,,,
3741,POOTGO,SCZ,1998JJ00,,,,,,,,,,,,,,,,
3742,POOTGO,SCZ,2000JJ00,,,,,,,,,,,,,,,,
3743,POOTGO,SCZ,2004JJ00,,,,,,,,,,,,,,,,
3744,POOTGO,SCZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3745,POOTGO,SLA,1995JJ00,,,,,,,,,,,,,,,,
3746,POOTGO,SLA,1998JJ00,,,,,,,,,,,,,,,,
3747,POOTGO,SLA,2000JJ00,,,,,,,,,,,,,,,,
3748,POOTGO,SLA,2004JJ00,,,,,,,,,,,,,,,,
3749,POOTGO,SLA,2008JJ00,,,,,,,,,,,,,,,,
3750,POOTGO,SLU,1995JJ00,,,,,,,,,,,,,,,,
3751,POOTGO,SLU,1998JJ00,,,,,,,,,,,,,,,,
3752,POOTGO,SLU,2000JJ00,,,,,,,,,,,,,,,,
3753,POOTGO,SLU,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3754,POOTGO,SLU,2008JJ00,36.0,105.0,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,POOTGO,SLZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3756,POOTGO,SLZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3757,POOTGO,SLZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3758,POOTGO,SLZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3759,POOTGO,SLZ,2008JJ00,36.0,105.0,22.0,0.0,,,,,,,,,,,,
3760,POOTGO,SPR,1995JJ00,,,,,,,,,,,,,,,,
3761,POOTGO,SPR,1998JJ00,,,,,,,,,,,,,,,,
3762,POOTGO,SPR,2000JJ00,,,,,,,,,,,,,,,,
3763,POOTGO,SPR,2004JJ00,,,,,,,,,,,,,,,,
3764,POOTGO,SPR,2008JJ00,66.0,420.0,22.0,0.0,0.0,0.0,0.0,45.6,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,POOTGO,STA,1995JJ00,,,,,,,,,,,,,,,,
3766,POOTGO,STA,1998JJ00,,,,,,,,,,,,,,,,
3767,POOTGO,STA,2000JJ00,,,,,,,,,,,,,,,,
3768,POOTGO,STA,2004JJ00,,,,,,,,,,,,,,,,
3769,POOTGO,STA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,POOTGO,WAS,1995JJ00,,,,,,,,,,,,,,,,
3771,POOTGO,WAS,1998JJ00,,,,,,,,,,,,,,,,
3772,POOTGO,WAS,2000JJ00,,,,,,,,,,,,,,,,
3773,POOTGO,WAS,2004JJ00,,,,,,,,,,,,,,,,
3774,POOTGO,WAS,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,POOTGO,WAZ,1995JJ00,,,,,,,,,,,,,,,,
3776,POOTGO,WAZ,1998JJ00,,,,,,,,,,,,,,,,
3777,POOTGO,WAZ,2000JJ00,,,,,,,,,,,,,,,,
3778,POOTGO,WAZ,2004JJ00,,,,,,,,,,,,,,,,
3779,POOTGO,WAZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3780,POOTGO,WPE,1995JJ00,,,,,,,,,,,,,,,,
3781,POOTGO,WPE,1998JJ00,,,,,,,,,,,,,,,,
3782,POOTGO,WPE,2000JJ00,,,,,,,,,,,,,,,,
3783,POOTGO,WPE,2004JJ00,,,,,,,,,,,,,,,,
3784,POOTGO,WPE,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,POOTGO,WPZ,1995JJ00,,,,,,,,,,,,,,,,
3786,POOTGO,WPZ,1998JJ00,,,,,,,,,,,,,,,,
3787,POOTGO,WPZ,2000JJ00,,,,,,,,,,,,,,,,
3788,POOTGO,WPZ,2004JJ00,,,,,,,,,,,,,,,,
3789,POOTGO,WPZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3790,POOTGO,WIT,1995JJ00,,,,,,,,,,,,,,,,
3791,POOTGO,WIT,1998JJ00,,,,,,,,,,,,,,,,
3792,POOTGO,WIT,2000JJ00,,,,,,,,,,,,,,,,
3793,POOTGO,WIT,2004JJ00,,,,,,,,,,,,,,,,
3794,POOTGO,WIT,2008JJ00,12.0,52.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3795,POOTGO,WIZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3796,POOTGO,WIZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3797,POOTGO,WIZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3798,POOTGO,WIZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3799,POOTGO,WIZ,2008JJ00,12.0,52.0,138.0,0.0,,,,,,,,,,,,
3800,POOTGO,APP,1995JJ00,,,,,,,,,,,,,,,,
3801,POOTGO,APP,1998JJ00,,,,,,,,,,,,,,,,
3802,POOTGO,APP,2000JJ00,,,,,,,,,,,,,,,,
3803,POOTGO,APP,2004JJ00,,,,,,,,,,,,,,,,
3804,POOTGO,APP,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,POOTGO,APZ,1995JJ00,,,,,,,,,,,,,,,,
3806,POOTGO,APZ,1998JJ00,,,,,,,,,,,,,,,,
3807,POOTGO,APZ,2000JJ00,,,,,,,,,,,,,,,,
3808,POOTGO,APZ,2004JJ00,,,,,,,,,,,,,,,,
3809,POOTGO,APZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3810,POOTGO,PER,1995JJ00,,,,,,,,,,,,,,,,
3811,POOTGO,PER,1998JJ00,,,,,,,,,,,,,,,,
3812,POOTGO,PER,2000JJ00,,,,,,,,,,,,,,,,
3813,POOTGO,PER,2004JJ00,,,,,,,,,,,,,,,,
3814,POOTGO,PER,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,POOTGO,PEZ,1995JJ00,,,,,,,,,,,,,,,,
3816,POOTGO,PEZ,1998JJ00,,,,,,,,,,,,,,,,
3817,POOTGO,PEZ,2000JJ00,,,,,,,,,,,,,,,,
3818,POOTGO,PEZ,2004JJ00,,,,,,,,,,,,,,,,
3819,POOTGO,PEZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3820,POOTGO,BGG,1995JJ00,,,,,,,,,,,,,,,,
3821,POOTGO,BGG,1998JJ00,,,,,,,,,,,,,,,,
3822,POOTGO,BGG,2000JJ00,,,,,,,,,,,,,,,,
3823,POOTGO,BGG,2004JJ00,,,,,,,,,,,,,,,,
3824,POOTGO,BGG,2008JJ00,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,POOTGO,BGZ,1995JJ00,,,,,,,,,,,,,,,,
3826,POOTGO,BGZ,1998JJ00,,,,,,,,,,,,,,,,
3827,POOTGO,BGZ,2000JJ00,,,,,,,,,,,,,,,,
3828,POOTGO,BGZ,2004JJ00,,,,,,,,,,,,,,,,
3829,POOTGO,BGZ,2008JJ00,16.0,6.0,0.0,0.0,,,,,,,,,,,,
3830,POOTGO,BOS,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831,POOTGO,BOS,1998JJ00,23.0,117.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,37.5,0.0
3832,POOTGO,BOS,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,POOTGO,BOS,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,POOTGO,BOS,2008JJ00,7.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3835,POOTGO,BOZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3836,POOTGO,BOZ,1998JJ00,,,19.0,0.0,,,,,,,,,,,,
3837,POOTGO,BOZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3838,POOTGO,BOZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3839,POOTGO,BOZ,2008JJ00,7.0,73.0,0.0,0.0,,,,,,,,,,,,
3840,POOTGO,LAA,1995JJ00,,,,,,,,,,,,,,,,
3841,POOTGO,LAA,1998JJ00,,,,,,,,,,,,,,,,
3842,POOTGO,LAA,2000JJ00,,,,,,,,,,,,,,,,
3843,POOTGO,LAA,2004JJ00,,,,,,,,,,,,,,,,
3844,POOTGO,LAA,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,POOTGO,LAZ,1995JJ00,,,,,,,,,,,,,,,,
3846,POOTGO,LAZ,1998JJ00,,,,,,,,,,,,,,,,
3847,POOTGO,LAZ,2000JJ00,,,,,,,,,,,,,,,,
3848,POOTGO,LAZ,2004JJ00,,,,,,,,,,,,,,,,
3849,POOTGO,LAZ,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3850,POOTGO,RST,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,POOTGO,RST,1998JJ00,,,,,,,,,,,,,,,,
3852,POOTGO,RST,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,POOTGO,RST,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,POOTGO,RST,2008JJ00,13.0,29.0,583.0,1.1,0.0,0.0,0.0,0.0,12.3,21.3,36.5,29.9,0.0,0.0,0.0,0.0
3855,POOTGO,RSZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3856,POOTGO,RSZ,1998JJ00,,,,,,,,,,,,,,,,
3857,POOTGO,RSZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3858,POOTGO,RSZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3859,POOTGO,RSZ,2008JJ00,13.0,29.0,583.0,1.1,,,,,,,,,,,,
3860,POOTGO,SIE,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,POOTGO,SIE,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,POOTGO,SIE,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,POOTGO,SIE,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,POOTGO,SIE,2008JJ00,29.0,736.0,31.0,0.0,10.6,0.0,0.0,1.6,60.6,1.1,14.0,0.0,5.9,6.1,0.0,0.0
3865,POOTGO,SIZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3866,POOTGO,SIZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3867,POOTGO,SIZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3868,POOTGO,SIZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3869,POOTGO,SIZ,2008JJ00,29.0,736.0,31.0,0.0,,,,,,,,,,,,
3870,POOTGO,VAS,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,POOTGO,VAS,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,POOTGO,VAS,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,POOTGO,VAS,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,POOTGO,VAS,2008JJ00,13.0,9.0,13.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,69.3,0.0,0.0
3875,POOTGO,VAZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3876,POOTGO,VAZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3877,POOTGO,VAZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3878,POOTGO,VAZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3879,POOTGO,VAZ,2008JJ00,13.0,9.0,13.0,0.0,,,,,,,,,,,,
3880,POOTGO,VRU,1995JJ00,,,,,,,,,,,,,,,,
3881,POOTGO,VRU,1998JJ00,,,,,,,,,,,,,,,,
3882,POOTGO,VRU,2000JJ00,,,,,,,,,,,,,,,,
3883,POOTGO,VRU,2004JJ00,,,,,,,,,,,,,,,,
3884,POOTGO,VRU,2008JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3885,POOTGO,VRZ,1995JJ00,,,,,,,,,,,,,,,,
3886,POOTGO,VRZ,1998JJ00,,,,,,,,,,,,,,,,
3887,POOTGO,VRZ,2000JJ00,,,,,,,,,,,,,,,,
3888,POOTGO,VRZ,2004JJ00,,,,,,,,,,,,,,,,
3889,POOTGO,VRZ,2008JJ00,,,,,,,,,,,,,,,,
3890,POOTGO,GLA,1995JJ00,224.0,1376.0,2628.0,1.4,10.3,0.0,0.0,84.0,0.0,0.0,0.0,0.2,0.0,3.9,1.4,0.2
3891,POOTGO,GLA,1998JJ00,,,,,,,,,,,,,,,,
3892,POOTGO,GLA,2000JJ00,,,,,,,,,,,,,,,,
3893,POOTGO,GLA,2004JJ00,163.0,1157.0,4198.0,3.1,21.1,0.0,0.0,50.8,3.1,4.3,0.0,0.0,0.0,20.8,0.0,0.0
3894,POOTGO,GLA,2008JJ00,117.0,742.0,2438.0,2.1,1.1,0.0,0.0,84.3,2.9,0.6,0.4,0.0,0.0,10.7,0.0,0.0
3895,POOTGO,HYA,1995JJ00,253.0,901.0,13992.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.1,90.1,3.4,1.3
3896,POOTGO,HYA,1998JJ00,234.0,1091.0,18032.0,15.2,0.0,0.0,0.0,0.0,0.0,0.1,4.7,1.5,11.4,74.2,5.3,2.8
3897,POOTGO,HYA,2000JJ00,219.0,1009.0,17136.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.6,15.1,58.5,18.0,1.2
3898,POOTGO,HYA,2004JJ00,145.0,956.0,14744.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,12.2,5.7,17.5,64.7,0.0,0.0
3899,POOTGO,HYA,2008JJ00,85.0,501.0,4958.0,3.6,0.0,0.0,0.0,0.0,0.0,0.2,1.1,2.9,7.3,88.5,0.0,0.0
3900,POOTGO,IRI,1995JJ00,273.0,526.0,3422.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,39.0,36.0,17.0,5.7
3901,POOTGO,IRI,1998JJ00,168.0,494.0,3697.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,35.4,40.7,6.4,7.0
3902,POOTGO,IRI,2000JJ00,155.0,547.0,4974.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,20.8,12.5,47.2,18.0
3903,POOTGO,IRI,2004JJ00,91.0,343.0,2151.0,3.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,14.6,74.5,0.0,0.0
3904,POOTGO,IRI,2008JJ00,38.0,205.0,2757.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,22.2,71.3,0.0,0.0
3905,POOTGO,LEB,1995JJ00,328.0,2017.0,18993.0,5.8,83.7,0.0,0.0,8.4,1.7,0.0,0.0,0.0,0.0,0.0,4.2,2.0
3906,POOTGO,LEB,1998JJ00,465.0,3453.0,33674.0,8.8,36.7,0.0,0.0,41.4,5.4,0.0,0.0,1.2,1.8,3.8,4.9,4.8
3907,POOTGO,LEB,2000JJ00,341.0,2604.0,18943.0,3.7,75.0,0.0,0.0,14.8,3.7,0.0,0.0,1.6,0.0,0.3,0.2,4.5
3908,POOTGO,LEB,2004JJ00,353.0,2966.0,35556.0,7.8,69.2,0.0,0.0,25.4,1.9,0.2,0.0,0.0,0.0,3.2,0.0,0.0
3909,POOTGO,LEB,2008JJ00,198.0,1484.0,14147.0,2.8,39.1,0.0,0.0,59.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,POOTGO,NAR,1995JJ00,637.0,1163.0,14869.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,69.6,12.6,0.0,0.0
3911,POOTGO,NAR,1998JJ00,466.0,1317.0,16196.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,20.3,65.2,11.9,1.5,0.0
3912,POOTGO,NAR,2000JJ00,401.0,1152.0,13680.0,7.4,0.0,0.0,0.0,0.0,0.9,0.0,1.9,30.3,50.0,16.8,0.0,0.0
3913,POOTGO,NAR,2004JJ00,321.0,1122.0,12824.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.9,17.1,43.8,34.2,0.0,0.0
3914,POOTGO,NAR,2008JJ00,112.0,639.0,16109.0,8.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.1,48.0,18.4,0.0,0.0
3915,POOTGO,TUL,1995JJ00,1601.0,6843.0,45926.0,5.7,0.0,0.0,0.0,0.0,3.4,0.0,1.0,7.0,9.1,41.6,35.0,2.9
3916,POOTGO,TUL,1998JJ00,1164.0,7550.0,48497.0,4.8,0.0,0.0,0.0,0.0,0.0,0.2,0.6,22.6,24.2,27.1,17.5,8.0
3917,POOTGO,TUL,2000JJ00,1029.0,7108.0,40139.0,4.1,0.0,0.0,0.0,0.2,0.0,0.0,1.1,5.2,38.2,40.5,11.3,3.5
3918,POOTGO,TUL,2004JJ00,965.0,5373.0,41778.0,3.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,9.6,29.4,60.5,0.0,0.0
3919,POOTGO,TUL,2008JJ00,493.0,4684.0,46708.0,4.1,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,64.6,0.0,0.0
3920,POOTGO,AAG,1995JJ00,,,,,,,,,,,,,,,,
3921,POOTGO,AAG,1998JJ00,,,,,,,,,,,,,,,,
3922,POOTGO,AAG,2000JJ00,,,,,,,,,,,,,,,,
3923,POOTGO,AAG,2004JJ00,,,,,,,,,,,,,,,,
3924,POOTGO,AAG,2008JJ00,8.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,57.4,0.0,9.9,32.7,0.0,0.0,0.0,0.0
3925,POOTGO,AGZ,1995JJ00,,,,,,,,,,,,,,,,
3926,POOTGO,AGZ,1998JJ00,,,,,,,,,,,,,,,,
3927,POOTGO,AGZ,2000JJ00,,,,,,,,,,,,,,,,
3928,POOTGO,AGZ,2004JJ00,,,,,,,,,,,,,,,,
3929,POOTGO,AGZ,2008JJ00,8.0,18.0,11.0,0.0,,,,,,,,,,,,
3930,POOTGO,KOM,1995JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3931,POOTGO,KOM,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,POOTGO,KOM,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,POOTGO,KOM,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,POOTGO,KOM,2008JJ00,5.0,47.0,36.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3935,POOTGO,KOZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3936,POOTGO,KOZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3937,POOTGO,KOZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3938,POOTGO,KOZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
3939,POOTGO,KOZ,2008JJ00,5.0,47.0,36.0,0.1,,,,,,,,,,,,
3940,POOTGO,PAP,1995JJ00,,,,,,,,,,,,,,,,
3941,POOTGO,PAP,1998JJ00,,,,,,,,,,,,,,,,
3942,POOTGO,PAP,2000JJ00,,,,,,,,,,,,,,,,
3943,POOTGO,PAP,2004JJ00,,,,,,,,,,,,,,,,
3944,POOTGO,PAP,2008JJ00,4.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
3945,POOTGO,PAZ,1995JJ00,,,,,,,,,,,,,,,,
3946,POOTGO,PAZ,1998JJ00,,,,,,,,,,,,,,,,
3947,POOTGO,PAZ,2000JJ00,,,,,,,,,,,,,,,,
3948,POOTGO,PAZ,2004JJ00,,,,,,,,,,,,,,,,
3949,POOTGO,PAZ,2008JJ00,4.0,18.0,8.0,0.0,,,,,,,,,,,,
3950,POOTGO,RAD,1995JJ00,,,,,,,,,,,,,,,,
3951,POOTGO,RAD,1998JJ00,,,,,,,,,,,,,,,,
3952,POOTGO,RAD,2000JJ00,,,,,,,,,,,,,,,,
3953,POOTGO,RAD,2004JJ00,,,,,,,,,,,,,,,,
3954,POOTGO,RAD,2008JJ00,,,,,,,,,,,,,,,,
3955,POOTGO,TOM,1995JJ00,,,,,,,,,,,,,,,,
3956,POOTGO,TOM,1998JJ00,,,,,,,,,,,,,,,,
3957,POOTGO,TOM,2000JJ00,,,,,,,,,,,,,,,,
3958,POOTGO,TOM,2004JJ00,,,,,,,,,,,,,,,,
3959,POOTGO,TOM,2008JJ00,7.0,37.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,POOTGO,TOZ,1995JJ00,,,,,,,,,,,,,,,,
3961,POOTGO,TOZ,1998JJ00,,,,,,,,,,,,,,,,
3962,POOTGO,TOZ,2000JJ00,,,,,,,,,,,,,,,,
3963,POOTGO,TOZ,2004JJ00,,,,,,,,,,,,,,,,
3964,POOTGO,TOZ,2008JJ00,7.0,37.0,9.0,0.0,,,,,,,,,,,,
3965,POOTGO,ALS,1995JJ00,,,,,,,,,,,,,,,,
3966,POOTGO,ALS,1998JJ00,,,,,,,,,,,,,,,,
3967,POOTGO,ALS,2000JJ00,,,,,,,,,,,,,,,,
3968,POOTGO,ALS,2004JJ00,,,,,,,,,,,,,,,,
3969,POOTGO,ALS,2008JJ00,,,,,,,,,,,,,,,,
3970,POOTGO,ALZ,1995JJ00,,,,,,,,,,,,,,,,
3971,POOTGO,ALZ,1998JJ00,,,,,,,,,,,,,,,,
3972,POOTGO,ALZ,2000JJ00,,,,,,,,,,,,,,,,
3973,POOTGO,ALZ,2004JJ00,,,,,,,,,,,,,,,,
3974,POOTGO,ALZ,2008JJ00,,,,,,,,,,,,,,,,
3975,POOTGO,ANJ,1995JJ00,9.0,3.0,57.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,POOTGO,ANJ,1998JJ00,8.0,16.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,POOTGO,ANJ,2000JJ00,,,,,,,,,,,,,,,,
3978,POOTGO,ANJ,2004JJ00,,,,,,,,,,,,,,,,
3979,POOTGO,ANJ,2008JJ00,,,,,,,,,,,,,,,,
3980,POOTGO,ANZ,1995JJ00,,,,,,,,,,,,,,,,
3981,POOTGO,ANZ,1998JJ00,,,,,,,,,,,,,,,,
3982,POOTGO,ANZ,2000JJ00,,,,,,,,,,,,,,,,
3983,POOTGO,ANZ,2004JJ00,,,,,,,,,,,,,,,,
3984,POOTGO,ANZ,2008JJ00,,,,,,,,,,,,,,,,
3985,POOTGO,CHR,1995JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,POOTGO,CHR,1998JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,POOTGO,CHR,2000JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,POOTGO,CHR,2004JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,POOTGO,CHR,2008JJ00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,POOTGO,CHZ,1995JJ00,,,0.0,0.0,,,,,,,,,,,,
3991,POOTGO,CHZ,1998JJ00,,,0.0,0.0,,,,,,,,,,,,
3992,POOTGO,CHZ,2000JJ00,,,0.0,0.0,,,,,,,,,,,,
3993,POOTGO,CHZ,2004JJ00,0.0,0.0,0.0,0.0,,,,,,,,,,,,
