ID,TypeOfData,Periods,Total_1,GrossDomesticProduct_2,Total_3,ImportsOfGoods_4,ImportsOfServices_5,Total_6,Total_7,Total_8,HouseholdsIncludingNPISHs_9,GeneralGovernment_10,Total_11,EnterprisesAndHouseholds_12,GeneralGovernment_13,ChangesInInventoriesInclValuables_14,Total_15,ExportsOfGoods_16,ExportsOfServices_17,Total_18,Total_19,AAgricultureForestryAndFishing_20,Total_21,BMiningAndQuarrying_22,Total_23,k_1012ManufactureOfFoodAndBeverages_24,k_1315ManOfTextileLeatherProducts_25,k_1618ManWoodAndPaperprodPrinting_26,k_19ManufactureOfCokeAndPetroleum_27,k_2021ChemistryAndPharmaceuticals_28,k_2223ManPlasticsAndConstructionprod_29,k_2425ManOfBasicMetalsAndProducts_30,k_2627ElectricalAndElectronIndustry_31,k_28ManufactureOfMachineryNEC_32,k_2930TransportEquipment_33,k_3133OtherManufacturingAndRepair_34,DElectricityAndGasSupply_35,EWaterSupplyAndWasteManagement_36,FConstruction_37,Total_38,Total_39,GWholesaleAndRetailTrade_40,HTransportationAndStorage_41,IAccommodationAndFoodServing_42,JInformationAndCommunication_43,KFinancialInstitutions_44,LRentingBuyingSellingRealEstate_45,Total_46,MOtherSpecializedBusinessServices_47,Total_48,k_77RentingAndLeasingOfTangibleGoods_49,k_78EmploymentActivities_50,k_79TravelAgenciesTourOperatorsEtc_51,k_8082SecurityAndOtherServices_52,Total_53,Total_54,Total_55,OPublicAdministrationAndServices_56,PEducation_57,QHealthAndSocialWorkActivities_58,RUCultureRecreationOtherServices_59,TaxesLessSubsidiesOnProducts_60,TaxesOnProducts_61,SubsidiesOnProducts_62,GrossDomesticProduct_63,CompensationOfEmployees_64,NetOperatingSurplus_65,TaxesLessSubsidies_66,TaxesOnProductionAndImports_67,SubsidiesOnProductionAndImports_68,NetDomesticProductMarketPrices_69,ConsumptionOfFixedCapital_70,GrossDomesticProduct_71,GrossDomesticProduct_72,NetPrimaryIncomeFromRestOfWorld_73,PrimaryIncomeFromRestOfWorld_74,PrimaryIncomePaidToRestOfWorld_75,GrossNationalIncome_76,NetCurrentTransfersFromRestOfWorld_77,CurrentTransfersFromRestOfWorld_78,CurrentTransfersPaidToRestOfWorld_79,GrossDisposableNationalIncome_80,FinalConsumptionExpenditure_81,AdjustmChangeInPensionEntitlements_82,GrossNationalSavings_83,GrossCapitalFormation_84,SurplusOfTheNationOnIncome_85,NetExportsOfGoods_86,NetExportsOfServices_87,NetPrimaryIncomeFromRestOfWorld_88,NetCurrentTransfersFromRestOfWorld_89,AdjustmChangeInPensionEntitlements_90,SurplusOfNationOnCurrentTransaction_91,NetCapitalTransfersFromRestOfWorld_92,NetCapitalTransfersFromRestOfWorld_93,CapitalTransfersPaidToRestOfWorld_94,AcqLessDisposalsOfNonProdAssets_95,NationalNetLendingOrNetBorrowing_96,TotalFinalConsumptionExpenditure_97,Total_98,Total_99,Total_100,FoodProducts_101,BeveragesAndTobaccoProducts_102,Total_103,TextilesAndWearingApparel_104,ShoesLeatherAndRelatedProducts_105,HomeFurnishingAndHomeDecoration_106,ElectricalEquipment_107,TransportEquipmentAndParts_108,OtherDurableConsumerGoods_109,Total_110,EnergyAndWater_111,MotorFuelAndOtherGoods_112,Total_113,Housing_114,AccommodationAndFoodServices_115,RecreationalAndCulturalServices_116,TransportAndCommunicationServices_117,MedicalServicesAndWelfare_118,FinancialAndBusinessServices_119,OtherServices_120,DomesticFinalConsumption_121,ConsumptionByResidentsAbroad_122,ConsumptionNonResidentsInNetherlands_123,Total_124,IndividualConsumptionByGovernment_125,CollectiveConsumptionByGovernment_126,TotalFinalConsumptionExpenditure_127,ActualIndividualConsumption_128,ActualCollectiveFinalConsumption_129,TotalGrossFixedCapitalFormation_130,Total_131,Dwellings_132,Total_133,BuildingsOtherThanDwellings_134,OtherStructures_135,CostsOfOwnershipTransferOfLand_136,TransportEquipment_137,Total_138,Computers_139,TelecommunicationEquipment_140,OtherMachineryAndEquipment_141,CultivatedBiologicalResources_142,Total_143,ComputerSoftwareAndDatabases_144,ResearchAndDevelopment_145,OtherIntellectualPropertyProducts_146,SalesOfUsedFixedAssets_147,TotalGrossFixedCapitalFormation_148,Total_149,AAgricultureForestryAndFishing_150,BFIndustryAndEnergy_151,GNCommercialServices_152,OUNoncommercialServices_153,SalesOfUsedFixedAssets_154,TotalExportsOfGoodsAndServices_155,AgricultureForestryFishingProducts_156,MiningAndQuarrying_157,FoodBeveragesAndTobaccoProducts_158,TextilesWearingApparelAndLeather_159,WoodAndPaperProductsAndPrinting_160,CokeAndRefinedPetroleumProducts_161,ChemicalAndPharmaceuticalProducts_162,RubberPlasticsAndOtherMinerals_163,BasicMetalsAndMetalProducts_164,MachineryAndElectricalEquipment_165,ComputerElectronicOpticalProducts_166,TransportEquipment_167,OtherManufacturedProductsIE_168,OtherProducts_169,ConsumptionNonResidentsInNetherlands_170,CifFobAdjustment_171,Total_172,ExportsOfGoodsFromProduction_173,ReExports_174,Total_175,ConsumptionNonResidentsInNetherlands_176,OtherExportsOfServices_177,CifFobAdjustment_178,TotalImportsOfGoodsAndServices_179,AgricultureForestryFishingProducts_180,MiningAndQuarrying_181,FoodBeveragesAndTobaccoProducts_182,TextilesWearingApparelAndLeather_183,WoodAndPaperProductsAndPrinting_184,CokeAndRefinedPetroleumProducts_185,ChemicalAndPharmaceuticalProducts_186,RubberPlasticsAndOtherMinerals_187,BasicMetalsAndMetalProducts_188,MachineryAndElectricalEquipment_189,ComputerElectronicOpticalProducts_190,TransportEquipment_191,OtherManufacturedProductsIE_192,OtherProducts_193,ConsumptionByResidentsAbroad_194,CifFobAdjustment_195,Total_196,ImportsOfGoodsCif_197,CifFobAdjustmentAndReclassification_198,Total_199,ImportOfServicesCif_200,CifFobReclassification_201,Total_202,TaxesOnProducts_203,OtherTaxesOnProduction_204,Total_205,SubsidiesOnProducts_206,OtherSubsidiesOnProduction_207
536,A045298,2009KW02,238619.0,157043.0,81452.0,58359.0,23046.0,238619.0,144033.0,111742.0,70991.0,40726.0,33691.0,26762.0,6910.0,-1378.0,94391.0,70082.0,24284.0,140150.0,33006.0,2372.0,22170.0,3436.0,15675.0,,,,,,,,,,,,2073.0,923.0,8434.0,73347.0,25837.0,,,,7046.0,10854.0,9412.0,20221.0,,,,,,,33809.0,30379.0,,,,,3433.0,16805.0,17052.0,246.0,157043.0,78329.0,34138.0,15772.0,18484.0,2799.0,,26645.0,157043.0,157043.0,,44328.0,47352.0,153917.0,,1809.0,1250.0,154411.0,111742.0,-14.0,42663.0,32298.0,,11723.0,1238.0,,,-14.0,,,188.0,418.0,,10661.0,111742.0,70991.0,,,,,,,,,,,,,,,,,,,,,,,,,,40726.0,27116.0,13637.0,111742.0,98098.0,13637.0,33691.0,34451.0,8970.0,9691.0,,,,2489.0,1266.0,,,5648.0,56.0,6319.0,,,,756.0,33691.0,34451.0,1076.0,5425.0,19524.0,8406.0,756.0,94391.0,,,,,,,,,,,,,,,,,70082.0,,,24284.0,,,,81452.0,,,,,,,,,,,,,,,,,58359.0,,,23046.0,,,,,,,,
537,A045298,2009KW03,240869.0,156966.0,84120.0,61316.0,22824.0,240869.0,143755.0,112348.0,71311.0,41035.0,32998.0,26029.0,6980.0,-1665.0,97324.0,73678.0,23649.0,140591.0,32390.0,2376.0,21797.0,3135.0,15675.0,,,,,,,,,,,,2022.0,907.0,8249.0,73995.0,26522.0,,,,6763.0,11520.0,9058.0,20148.0,,,,,,,34132.0,30677.0,,,,,3459.0,16440.0,16717.0,278.0,156966.0,77947.0,36864.0,15953.0,18308.0,2593.0,,26728.0,156966.0,156966.0,,40518.0,47414.0,150039.0,,1786.0,4153.0,147608.0,112348.0,-15.0,35159.0,31340.0,,12363.0,825.0,,,-15.0,,,311.0,390.0,,3636.0,112348.0,71311.0,,,,,,,,,,,,,,,,,,,,,,,,,,41035.0,27417.0,13644.0,112348.0,98715.0,13644.0,32998.0,33841.0,8545.0,9651.0,,,,2450.0,1241.0,,,5529.0,70.0,6388.0,,,,850.0,32998.0,33841.0,1015.0,5218.0,19160.0,8457.0,850.0,97324.0,,,,,,,,,,,,,,,,,73678.0,,,23649.0,,,,84120.0,,,,,,,,,,,,,,,,,61316.0,,,22824.0,,,,,,,,
538,A045298,2009KW04,244763.0,157626.0,87358.0,64086.0,23337.0,244763.0,144420.0,113039.0,71610.0,41408.0,31465.0,24683.0,6794.0,-161.0,100554.0,76337.0,24212.0,141656.0,32592.0,2820.0,21893.0,3592.0,15307.0,,,,,,,,,,,,2077.0,912.0,7910.0,74433.0,26621.0,,,,6857.0,11993.0,8979.0,19964.0,,,,,,,34536.0,31044.0,,,,,3494.0,16037.0,16327.0,288.0,157626.0,77849.0,38129.0,14940.0,18007.0,2840.0,,26836.0,157626.0,157626.0,,44513.0,47905.0,154099.0,,1978.0,4430.0,151650.0,113039.0,-12.0,38584.0,31312.0,,12251.0,874.0,,,-12.0,,,196.0,419.0,,7284.0,113039.0,71610.0,,,,,,,,,,,,,,,,,,,,,,,,,,41408.0,27748.0,13658.0,113039.0,99360.0,13658.0,31465.0,32442.0,8099.0,9634.0,,,,1788.0,1215.0,,,5289.0,75.0,6408.0,,,,966.0,31465.0,32442.0,934.0,5107.0,18134.0,8279.0,966.0,100554.0,,,,,,,,,,,,,,,,,76337.0,,,24212.0,,,,87358.0,,,,,,,,,,,,,,,,,64086.0,,,23337.0,,,,,,,,
539,A045298,2009JJ00,967365.0,630173.0,337192.0,245035.0,92157.0,967365.0,579167.0,449498.0,285927.0,163571.0,132856.0,105350.0,27506.0,-3187.0,388198.0,291725.0,96473.0,564180.0,133276.0,9868.0,90014.0,16152.0,61992.0,11485.0,997.0,4802.0,1288.0,10007.0,4671.0,7483.0,6823.0,6275.0,3084.0,5077.0,8222.0,3648.0,33394.0,294925.0,104609.0,70392.0,24850.0,9367.0,27626.0,44177.0,37445.0,81068.0,48609.0,32459.0,8263.0,14037.0,1211.0,8948.0,135979.0,122211.0,73536.0,44796.0,28740.0,48675.0,13768.0,65993.0,67050.0,1057.0,630173.0,312320.0,148679.0,62434.0,73405.0,10971.0,523433.0,106740.0,630173.0,630173.0,-22464.0,173325.0,195789.0,607709.0,-7435.0,7390.0,14825.0,600274.0,449498.0,-51.0,150725.0,129669.0,21056.0,46690.0,4316.0,-22464.0,-7435.0,-51.0,21056.0,-716.0,828.0,1544.0,-283.0,20057.0,449498.0,285927.0,128432.0,38521.0,29201.0,9320.0,54922.0,11954.0,3730.0,12356.0,8589.0,10923.0,7370.0,34989.0,11776.0,23213.0,153736.0,52818.0,20039.0,12642.0,14296.0,9220.0,25433.0,19288.0,282168.0,11881.0,8122.0,163571.0,109257.0,54314.0,449498.0,395184.0,54314.0,132856.0,136293.0,35168.0,39009.0,22276.0,15792.0,941.0,9247.0,4989.0,4144.0,845.0,22447.0,266.0,25167.0,14435.0,9944.0,788.0,3437.0,132856.0,136293.0,4205.0,21466.0,76928.0,33694.0,3437.0,388198.0,,,,,,,,,,,,,,,8122.0,-2082.0,291725.0,153054.0,138671.0,96473.0,8122.0,90433.0,-2082.0,337192.0,,,,,,,,,,,,,,,11881.0,-2082.0,245035.0,250540.0,-5505.0,92157.0,88734.0,3423.0,73405.0,67050.0,6355.0,10971.0,1057.0,9914.0
540,A045298,2010KW01,250044.0,157755.0,92035.0,67837.0,24275.0,250044.0,145292.0,113510.0,71907.0,41609.0,31084.0,24446.0,6619.0,760.0,104534.0,79520.0,25020.0,140965.0,32137.0,2532.0,22006.0,4148.0,14942.0,,,,,,,,,,,,2021.0,884.0,7600.0,74199.0,25817.0,,,,6931.0,12374.0,9091.0,19964.0,,,,,,,34708.0,31193.0,,,,,3515.0,16763.0,17003.0,238.0,157755.0,76824.0,38468.0,15738.0,18649.0,2892.0,,27243.0,157755.0,157755.0,,55177.0,58954.0,154106.0,,1847.0,4527.0,151441.0,113510.0,11.0,37901.0,31806.0,,11683.0,745.0,,,11.0,,,176.0,597.0,,6016.0,113510.0,71907.0,,,,,,,,,,,,,,,,,,,,,,,,,,41609.0,28171.0,13461.0,113510.0,100064.0,13461.0,31084.0,31918.0,7511.0,9229.0,,,,2266.0,1174.0,,,5126.0,66.0,6613.0,,,,839.0,31084.0,31918.0,1073.0,5303.0,17287.0,8236.0,839.0,104534.0,,,,,,,,,,,,,,,,,79520.0,,,25020.0,,,,92035.0,,,,,,,,,,,,,,,,,67837.0,,,24275.0,,,,,,,,
541,A045298,2010KW02,259744.0,161296.0,98341.0,73721.0,24573.0,259744.0,148591.0,114231.0,72170.0,42053.0,32087.0,25003.0,7065.0,2334.0,111000.0,85394.0,25601.0,144186.0,33830.0,2803.0,23461.0,4622.0,16090.0,,,,,,,,,,,,1849.0,911.0,7611.0,75215.0,26697.0,,,,6870.0,12985.0,8884.0,19812.0,,,,,,,35076.0,31537.0,,,,,3539.0,17041.0,17268.0,228.0,161296.0,77666.0,39364.0,16113.0,18801.0,2745.0,,27356.0,161296.0,161296.0,,59499.0,57650.0,163050.0,,1752.0,4099.0,160716.0,114231.0,17.0,46529.0,34383.0,,11673.0,1027.0,,,17.0,,,194.0,324.0,,10935.0,114231.0,72170.0,,,,,,,,,,,,,,,,,,,,,,,,,,42053.0,28561.0,13512.0,114231.0,100715.0,13512.0,32087.0,32913.0,7702.0,9351.0,,,,2530.0,1256.0,,,5334.0,61.0,6679.0,,,,822.0,32087.0,32913.0,1107.0,5334.0,17861.0,8593.0,822.0,111000.0,,,,,,,,,,,,,,,,,85394.0,,,25601.0,,,,98341.0,,,,,,,,,,,,,,,,,73721.0,,,24573.0,,,,,,,,
542,A045298,2010KW03,259697.0,161355.0,98574.0,73522.0,25104.0,259697.0,146752.0,115249.0,72961.0,42300.0,31078.0,24337.0,6723.0,367.0,113167.0,87095.0,26066.0,144931.0,33800.0,3104.0,23253.0,4570.0,15978.0,,,,,,,,,,,,1794.0,913.0,7479.0,75634.0,26933.0,,,,6984.0,12913.0,8826.0,19997.0,,,,,,,35388.0,31801.0,,,,,3588.0,16534.0,16760.0,227.0,161355.0,78134.0,40141.0,15752.0,18446.0,2790.0,,27433.0,161355.0,161355.0,,59055.0,60000.0,160413.0,,1779.0,4611.0,157561.0,115249.0,12.0,42313.0,31466.0,,13574.0,962.0,,,12.0,,,162.0,576.0,,10341.0,115249.0,72961.0,,,,,,,,,,,,,,,,,,,,,,,,,,42300.0,28725.0,13593.0,115249.0,101662.0,13593.0,31078.0,31869.0,7460.0,9233.0,,,,2333.0,1156.0,,,5257.0,65.0,6425.0,,,,798.0,31078.0,31869.0,1110.0,5354.0,16809.0,8609.0,798.0,113167.0,,,,,,,,,,,,,,,,,87095.0,,,26066.0,,,,98574.0,,,,,,,,,,,,,,,,,73522.0,,,25104.0,,,,,,,,
543,A045298,2010KW04,263810.0,162209.0,101885.0,77001.0,25004.0,263810.0,147718.0,116477.0,73862.0,42615.0,30686.0,23812.0,6873.0,499.0,116323.0,89810.0,26513.0,145350.0,33405.0,3010.0,23084.0,4261.0,15829.0,,,,,,,,,,,,2065.0,939.0,7324.0,76347.0,27306.0,,,,7059.0,13151.0,8963.0,19852.0,,,,,,,35477.0,31880.0,,,,,3599.0,17020.0,17266.0,244.0,162209.0,79098.0,39633.0,16181.0,18986.0,2703.0,,27537.0,162209.0,162209.0,,59177.0,59799.0,161559.0,,1808.0,4125.0,159262.0,116477.0,13.0,42752.0,31190.0,,12809.0,1509.0,,,13.0,,,227.0,1277.0,,11606.0,116477.0,73862.0,,,,,,,,,,,,,,,,,,,,,,,,,,42615.0,28992.0,13620.0,116477.0,102842.0,13620.0,30686.0,31455.0,7289.0,9028.0,,,,2117.0,1213.0,,,5203.0,66.0,6607.0,,,,765.0,30686.0,31455.0,1091.0,5443.0,16532.0,8402.0,765.0,116323.0,,,,,,,,,,,,,,,,,89810.0,,,26513.0,,,,101885.0,,,,,,,,,,,,,,,,,77001.0,,,25004.0,,,,,,,,
544,A045298,2010JJ00,1033943.0,643022.0,390921.0,292002.0,98919.0,1033943.0,588410.0,459567.0,290857.0,168710.0,125004.0,97661.0,27343.0,3839.0,445533.0,342284.0,103249.0,575705.0,133370.0,11496.0,91890.0,17652.0,62837.0,11120.0,1003.0,4321.0,483.0,10647.0,4171.0,7568.0,6803.0,8117.0,3585.0,5019.0,7757.0,3644.0,29984.0,301605.0,106847.0,72006.0,25633.0,9208.0,27843.0,51454.0,35788.0,79673.0,48082.0,31591.0,7967.0,13319.0,1420.0,8885.0,140730.0,126482.0,75474.0,46166.0,29308.0,51008.0,14248.0,67317.0,68251.0,934.0,643022.0,311900.0,157833.0,63720.0,74829.0,11109.0,533453.0,109569.0,643022.0,643022.0,-3226.0,232937.0,236163.0,639796.0,-9962.0,7233.0,17195.0,629834.0,459567.0,53.0,170320.0,128843.0,41477.0,50282.0,4330.0,-3226.0,-9962.0,53.0,41477.0,-2015.0,759.0,2774.0,-1119.0,38343.0,459567.0,290857.0,131410.0,39228.0,29798.0,9430.0,56047.0,12210.0,3822.0,12279.0,8842.0,11596.0,7298.0,36135.0,12105.0,24030.0,156341.0,54999.0,19687.0,12836.0,13944.0,9707.0,26011.0,19157.0,287751.0,11956.0,8850.0,168710.0,114553.0,54157.0,459567.0,405410.0,54157.0,125004.0,128218.0,29874.0,36856.0,19771.0,15989.0,1096.0,9209.0,4806.0,3938.0,868.0,20934.0,259.0,26280.0,15779.0,9474.0,1027.0,3214.0,125004.0,128218.0,4404.0,21443.0,68487.0,33884.0,3214.0,445533.0,,,,,,,,,,,,,,,8850.0,-2419.0,342284.0,175179.0,167105.0,103249.0,8850.0,96818.0,-2419.0,390921.0,,,,,,,,,,,,,,,11956.0,-2419.0,292002.0,298366.0,-6364.0,98919.0,94974.0,3945.0,74829.0,68251.0,6578.0,11109.0,934.0,10175.0
545,A045298,2011KW01,272109.0,163299.0,108718.0,81211.0,27627.0,272109.0,150598.0,116442.0,74618.0,41844.0,33991.0,26667.0,7307.0,229.0,121366.0,94007.0,27343.0,146398.0,34253.0,2642.0,23691.0,4393.0,16412.0,,,,,,,,,,,,1938.0,958.0,7943.0,76645.0,27342.0,,,,6908.0,12922.0,9157.0,20300.0,,,,,,,35506.0,31851.0,,,,,3654.0,16966.0,17191.0,223.0,163299.0,79292.0,40695.0,16339.0,18948.0,2636.0,,27313.0,163299.0,163299.0,,66582.0,62479.0,167603.0,,1913.0,4136.0,165400.0,116442.0,20.0,48904.0,34203.0,,12796.0,-284.0,,,20.0,,,161.0,1107.0,,14800.0,116442.0,74618.0,,,,,,,,,,,,,,,,,,,,,,,,,,41844.0,28529.0,13324.0,116442.0,103127.0,13324.0,33991.0,34811.0,7563.0,10343.0,,,,2918.0,1337.0,,,6042.0,47.0,6626.0,,,,821.0,33991.0,34811.0,1477.0,6200.0,18581.0,8535.0,821.0,121366.0,,,,,,,,,,,,,,,,,94007.0,,,27343.0,,,,108718.0,,,,,,,,,,,,,,,,,81211.0,,,27627.0,,,,,,,,
546,A045298,2011KW02,272707.0,163885.0,108821.0,81710.0,27078.0,272707.0,149965.0,117214.0,75113.0,42118.0,32797.0,25643.0,7136.0,11.0,122691.0,95227.0,27470.0,147353.0,34206.0,2742.0,24052.0,4631.0,16537.0,,,,,,,,,,,,1947.0,947.0,7443.0,77438.0,27514.0,,,,6979.0,12760.0,9413.0,20798.0,,,,,,,35646.0,31943.0,,,,,3700.0,16552.0,16769.0,217.0,163885.0,79682.0,40740.0,15740.0,18539.0,2766.0,,27424.0,163885.0,163885.0,,61309.0,64480.0,160616.0,,2019.0,4178.0,158438.0,117214.0,15.0,41267.0,32800.0,,13518.0,392.0,,,15.0,,,179.0,71.0,,7989.0,117214.0,75113.0,,,,,,,,,,,,,,,,,,,,,,,,,,42118.0,28843.0,13281.0,117214.0,103934.0,13281.0,32797.0,33682.0,6991.0,9745.0,,,,2938.0,1298.0,,,6013.0,40.0,6656.0,,,,878.0,32797.0,33682.0,1422.0,6162.0,17719.0,8364.0,878.0,122691.0,,,,,,,,,,,,,,,,,95227.0,,,27470.0,,,,108821.0,,,,,,,,,,,,,,,,,81710.0,,,27078.0,,,,,,,,
547,A045298,2011KW03,273760.0,164403.0,109490.0,81934.0,27552.0,273760.0,149794.0,117593.0,75242.0,42361.0,32034.0,25174.0,6838.0,110.0,124124.0,96007.0,28100.0,147573.0,34477.0,2527.0,24755.0,4934.0,16852.0,,,,,,,,,,,,1993.0,972.0,7216.0,77123.0,27429.0,,,,7038.0,12821.0,9172.0,20675.0,,,,,,,35909.0,32205.0,,,,,3701.0,16869.0,17083.0,215.0,164403.0,80068.0,40673.0,16269.0,18924.0,2654.0,,27517.0,164403.0,164403.0,,64626.0,64084.0,164968.0,,1914.0,4266.0,162588.0,117593.0,15.0,45015.0,32161.0,,14073.0,548.0,,,15.0,,,146.0,215.0,,12738.0,117593.0,75242.0,,,,,,,,,,,,,,,,,,,,,,,,,,42361.0,29115.0,13243.0,117593.0,104345.0,13243.0,32034.0,32864.0,6631.0,9402.0,,,,2934.0,1308.0,,,5962.0,58.0,6601.0,,,,833.0,32034.0,32864.0,1443.0,6129.0,17046.0,8255.0,833.0,124124.0,,,,,,,,,,,,,,,,,96007.0,,,28100.0,,,,109490.0,,,,,,,,,,,,,,,,,81934.0,,,27552.0,,,,,,,,
548,A045298,2011KW04,273665.0,164105.0,109671.0,82220.0,27481.0,273665.0,149311.0,117752.0,75270.0,42465.0,31837.0,25271.0,6577.0,-332.0,124516.0,96217.0,28280.0,147580.0,34108.0,2632.0,24382.0,5059.0,16371.0,,,,,,,,,,,,1974.0,973.0,7086.0,77384.0,27661.0,,,,6965.0,13007.0,8843.0,20895.0,,,,,,,36068.0,32323.0,,,,,3748.0,16533.0,16746.0,212.0,164105.0,80736.0,39819.0,15924.0,18358.0,2471.0,,27631.0,164105.0,164105.0,,66636.0,68334.0,162319.0,,1996.0,4664.0,159669.0,117752.0,18.0,41901.0,31480.0,,13997.0,799.0,,,18.0,,,172.0,385.0,,10638.0,117752.0,75270.0,,,,,,,,,,,,,,,,,,,,,,,,,,42465.0,29003.0,13457.0,117752.0,104287.0,13457.0,31837.0,32600.0,6516.0,9202.0,,,,2805.0,1324.0,,,5973.0,54.0,6754.0,,,,748.0,31837.0,32600.0,1348.0,6394.0,16810.0,8055.0,748.0,124516.0,,,,,,,,,,,,,,,,,96217.0,,,28280.0,,,,109671.0,,,,,,,,,,,,,,,,,82220.0,,,27481.0,,,,,,,,
549,A045298,2011JJ00,1092799.0,656013.0,436786.0,327123.0,109663.0,1092799.0,599640.0,469017.0,300190.0,168827.0,130753.0,102840.0,27913.0,-130.0,493159.0,381887.0,111272.0,589169.0,137234.0,10486.0,97062.0,19097.0,66266.0,11422.0,1077.0,4321.0,703.0,11478.0,4370.0,7971.0,6836.0,9204.0,3599.0,5285.0,7850.0,3849.0,29686.0,308775.0,109993.0,74452.0,25811.0,9730.0,27886.0,51549.0,36613.0,82734.0,49619.0,33115.0,7841.0,14499.0,1631.0,9144.0,143160.0,128349.0,75980.0,46333.0,29647.0,52369.0,14811.0,66844.0,67709.0,865.0,656013.0,319887.0,162065.0,64176.0,74676.0,10500.0,546128.0,109885.0,656013.0,656013.0,-682.0,258805.0,259487.0,655331.0,-9327.0,7856.0,17183.0,646004.0,469017.0,67.0,177054.0,130623.0,46431.0,54764.0,1609.0,-682.0,-9327.0,67.0,46431.0,-1120.0,658.0,1778.0,-136.0,45175.0,469017.0,300190.0,134365.0,40696.0,30901.0,9795.0,56830.0,12495.0,3930.0,12711.0,8553.0,11858.0,7283.0,36839.0,11422.0,25417.0,162908.0,56282.0,20606.0,13209.0,14196.0,10202.0,28502.0,19911.0,297273.0,12305.0,9388.0,168827.0,115556.0,53271.0,469017.0,415746.0,53271.0,130753.0,134029.0,27658.0,38711.0,20192.0,17395.0,1124.0,11573.0,5270.0,4163.0,1107.0,24009.0,200.0,26608.0,15387.0,10249.0,972.0,3276.0,130753.0,134029.0,5723.0,24919.0,70148.0,33239.0,3276.0,493159.0,,,,,,,,,,,,,,,9388.0,-2638.0,381887.0,199897.0,181990.0,111272.0,9388.0,104522.0,-2638.0,436786.0,,,,,,,,,,,,,,,12305.0,-2638.0,327123.0,334027.0,-6904.0,109663.0,105397.0,4266.0,74676.0,67709.0,6967.0,10500.0,865.0,9635.0
550,A045298,2012KW01,277071.0,163894.0,113146.0,85235.0,27972.0,277071.0,149280.0,117656.0,75249.0,42390.0,31414.0,25198.0,6217.0,242.0,127695.0,99282.0,28377.0,147958.0,34730.0,2756.0,25027.0,5091.0,16881.0,,,,,,,,,,,,2048.0,1002.0,6946.0,77147.0,27800.0,,,,7064.0,13275.0,8342.0,20651.0,,,,,,,36027.0,32357.0,,,,,3673.0,16018.0,16231.0,212.0,163894.0,80498.0,40539.0,15622.0,18002.0,2415.0,,27535.0,163894.0,163894.0,,61161.0,63763.0,161448.0,,1786.0,4395.0,158850.0,117656.0,-5.0,41156.0,31632.0,,14047.0,405.0,,,-5.0,,,168.0,242.0,,664.0,117656.0,75249.0,,,,,,,,,,,,,,,,,,,,,,,,,,42390.0,28912.0,13473.0,117656.0,104193.0,13473.0,31414.0,32212.0,6165.0,9081.0,,,,2838.0,1315.0,,,5938.0,69.0,6785.0,,,,781.0,31414.0,32212.0,1307.0,6329.0,16669.0,7898.0,781.0,127695.0,,,,,,,,,,,,,,,,,99282.0,,,28377.0,,,,113146.0,,,,,,,,,,,,,,,,,85235.0,,,27972.0,,,,,,,,
551,A045298,2012KW02,279845.0,164670.0,115131.0,86474.0,28585.0,279845.0,149521.0,117894.0,75188.0,42713.0,31221.0,25019.0,6196.0,429.0,130311.0,100531.0,29789.0,148565.0,34405.0,2625.0,24871.0,5394.0,16509.0,,,,,,,,,,,,2012.0,972.0,6903.0,77610.0,28165.0,,,,6964.0,13473.0,8035.0,21000.0,,,,,,,36518.0,32793.0,,,,,3724.0,16161.0,16365.0,204.0,164670.0,81059.0,40170.0,15503.0,18106.0,2511.0,,27655.0,164670.0,164670.0,,59100.0,57613.0,166042.0,,1971.0,4223.0,163798.0,117894.0,-10.0,45917.0,31659.0,,14058.0,1204.0,,,-10.0,,,147.0,169.0,,13665.0,117894.0,75188.0,,,,,,,,,,,,,,,,,,,,,,,,,,42713.0,29335.0,13379.0,117894.0,104525.0,13379.0,31221.0,31966.0,6001.0,8847.0,,,,3304.0,1320.0,,,5636.0,69.0,6767.0,,,,726.0,31221.0,31966.0,1361.0,6158.0,16538.0,7901.0,726.0,130311.0,,,,,,,,,,,,,,,,,100531.0,,,29789.0,,,,115131.0,,,,,,,,,,,,,,,,,86474.0,,,28585.0,,,,,,,,
