ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalVerkeersterrein_2,Spoorterrein_3,Wegverkeersterrein_4,Vliegveld_5,TotaalBebouwdTerrein_6,Woonterrein_7,TerreinVoorDetailhandelEnHoreca_8,TerreinVoorOpenbareVoorzieningen_9,TerreinVoorSociaalCultureleVoorz_10,Bedrijventerrein_11,TotaalSemiBebouwdTerrein_12,Stortplaats_13,Wrakkenopslagplaats_14,Begraafplaats_15,Delfstofwinplaats_16,Bouwterrein_17,SemiVerhardOverigTerrein_18,TotaalRecreatieterrein_19,ParkEnPlantsoen_20,Sportterrein_21,Volkstuin_22,DagrecreatiefTerrein_23,VerblijfsrecreatiefTerrein_24,TotaalAgrarischTerrein_25,TerreinVoorGlastuinbouw_26,OverigAgrarischTerrein_27,TotaalBosEnOpenNatuurlijkTerrein_28,Bos_29,OpenDroogNatuurlijkTerrein_30,OpenNatNatuurlijkTerrein_31,TotaalBinnenwater_32,IJsselmeerMarkermeer_33,AfgeslotenZeearm_34,RijnEnMaas_35,Randmeer_36,Spaarbekken_37,RecreatiefBinnenwater_38,BinnenwaterVoorDelfstofwinning_39,VloeiEnOfSlibveld_40,OverigBinnenwater_41,TotaalBuitenwater_42,WaddenzeeEemsDollard_43,Oosterschelde_44,Westerschelde_45,Noordzee_46
57,PV21  ,2006JJ00,574874.0,8666.0,361.0,8199.0,106.0,16671.0,11575.0,395.0,390.0,745.0,3566.0,2905.0,169.0,34.0,253.0,205.0,1786.0,458.0,4864.0,935.0,1715.0,135.0,549.0,1531.0,262091.0,158.0,261933.0,38896.0,11507.0,14169.0,13220.0,65621.0,45773.0,1165.0,,,0.0,488.0,163.0,1.0,18030.0,175160.0,155620.0,,,19539.0
58,PV21  ,2008JJ00,574874.0,8618.0,361.0,8149.0,108.0,16987.0,11705.0,502.0,386.0,674.0,3720.0,3093.0,169.0,31.0,254.0,200.0,1992.0,447.0,4989.0,933.0,1784.0,129.0,541.0,1601.0,261199.0,182.0,261017.0,39110.0,11494.0,14211.0,13404.0,65732.0,45775.0,1148.0,,,0.0,526.0,177.0,1.0,18106.0,175147.0,155604.0,,,19542.0
59,PV21  ,2010JJ00,574875.0,8838.0,370.0,8346.0,122.0,17282.0,11833.0,524.0,394.0,650.0,3882.0,3015.0,168.0,35.0,252.0,195.0,1919.0,445.0,5003.0,930.0,1791.0,128.0,541.0,1614.0,260184.0,191.0,259993.0,38211.0,11517.0,12883.0,13811.0,66240.0,45769.0,1146.0,,,0.0,529.0,184.0,1.0,18611.0,176102.0,155090.0,,,21011.0
60,PV21  ,2012JJ00,574876.0,8436.0,367.0,7945.0,124.0,17607.0,11980.0,553.0,408.0,667.0,3999.0,2989.0,155.0,31.0,254.0,209.0,1862.0,478.0,5251.0,1028.0,1782.0,119.0,634.0,1689.0,259759.0,190.0,259570.0,38322.0,11391.0,12922.0,14009.0,66288.0,45767.0,1146.0,,,0.0,541.0,194.0,1.0,18638.0,176223.0,155212.0,,,21011.0
61,PV21  ,2015JJ00,574877.0,8401.0,361.0,7912.0,128.0,18011.0,12218.0,573.0,398.0,680.0,4142.0,2869.0,153.0,31.0,258.0,233.0,1710.0,483.0,5458.0,1091.0,1830.0,121.0,642.0,1774.0,257646.0,184.0,257463.0,41177.0,11309.0,15047.0,14821.0,66656.0,45767.0,1144.0,,,0.0,562.0,210.0,1.0,18972.0,174659.0,154174.0,,,20485.0
62,PV21  ,2017JJ00,574876.0,8411.0,359.0,7907.0,145.0,18423.0,12434.0,592.0,432.0,713.0,4252.0,2139.0,124.0,28.0,264.0,220.0,1013.0,490.0,5556.0,1118.0,1843.0,118.0,663.0,1813.0,257222.0,186.0,257036.0,42256.0,11344.0,14583.0,16328.0,66792.0,45760.0,1147.0,,,0.0,606.0,215.0,1.0,19063.0,174077.0,153278.0,,,20799.0
63,PV22  ,1996JJ00,268049.0,6713.0,287.0,6355.0,71.0,12515.0,9348.0,147.0,558.0,639.0,1823.0,1748.0,219.0,23.0,217.0,358.0,926.0,7.0,4332.0,708.0,1461.0,118.0,331.0,1714.0,197166.0,326.0,196840.0,42145.0,31819.0,6787.0,3539.0,3430.0,,,,,0.0,241.0,265.0,49.0,2874.0,,,,,
64,PV22  ,2000JJ00,268038.0,6769.0,272.0,6427.0,71.0,13175.0,9703.0,145.0,605.0,654.0,2068.0,2116.0,206.0,27.0,227.0,385.0,1267.0,4.0,4420.0,766.0,1455.0,112.0,311.0,1776.0,194703.0,367.0,194335.0,43017.0,33034.0,6565.0,3418.0,3838.0,,,,,0.0,241.0,285.0,55.0,3258.0,,,,,
65,PV22  ,2003JJ00,268037.0,6861.0,262.0,6525.0,74.0,13653.0,9852.0,226.0,604.0,694.0,2277.0,2542.0,125.0,27.0,239.0,393.0,1755.0,2.0,4768.0,905.0,1490.0,108.0,324.0,1942.0,193157.0,398.0,192759.0,43127.0,32493.0,7084.0,3549.0,3928.0,,,,,0.0,360.0,370.0,47.0,3152.0,,,,,
66,PV22  ,2006JJ00,268037.0,6836.0,261.0,6509.0,65.0,14215.0,10139.0,248.0,616.0,700.0,2512.0,2652.0,133.0,29.0,242.0,403.0,1843.0,2.0,4943.0,837.0,1661.0,111.0,330.0,2003.0,191758.0,390.0,191367.0,43493.0,32582.0,7355.0,3557.0,4140.0,,,,,0.0,358.0,350.0,51.0,3381.0,,,,,
67,PV22  ,2008JJ00,268037.0,6883.0,266.0,6552.0,65.0,14597.0,10304.0,329.0,621.0,689.0,2654.0,2492.0,165.0,29.0,242.0,399.0,1656.0,0.0,5082.0,882.0,1690.0,103.0,335.0,2072.0,191328.0,391.0,190937.0,43510.0,32586.0,7426.0,3499.0,4145.0,,,,,0.0,364.0,367.0,51.0,3363.0,,,,,
68,PV22  ,2010JJ00,268034.0,7073.0,265.0,6743.0,65.0,14796.0,10415.0,357.0,627.0,688.0,2708.0,2619.0,160.0,29.0,245.0,386.0,1799.0,0.0,5097.0,884.0,1697.0,97.0,340.0,2078.0,189759.0,357.0,189402.0,44254.0,32963.0,8720.0,2572.0,4435.0,,,,,0.0,366.0,404.0,51.0,3614.0,,,,,
69,PV22  ,2012JJ00,268043.0,7058.0,267.0,6726.0,65.0,15191.0,10523.0,396.0,638.0,701.0,2933.0,2217.0,158.0,27.0,245.0,426.0,1360.0,0.0,5355.0,933.0,1765.0,94.0,369.0,2195.0,188710.0,360.0,188350.0,44897.0,32844.0,8875.0,3178.0,4615.0,,,,,0.0,381.0,414.0,50.0,3770.0,,,,,
70,PV22  ,2015JJ00,268043.0,7044.0,267.0,6699.0,78.0,15478.0,10654.0,428.0,647.0,740.0,3010.0,1897.0,151.0,27.0,257.0,479.0,983.0,0.0,5648.0,1003.0,1858.0,97.0,400.0,2291.0,186226.0,337.0,185889.0,46975.0,32599.0,9603.0,4773.0,4775.0,,,,,0.0,381.0,474.0,44.0,3876.0,,,,,
71,PV22  ,2017JJ00,268039.0,6991.0,258.0,6655.0,78.0,15713.0,10855.0,438.0,622.0,734.0,3065.0,1693.0,132.0,20.0,298.0,432.0,811.0,0.0,5797.0,1064.0,1892.0,94.0,417.0,2329.0,186100.0,334.0,185767.0,46973.0,32371.0,8972.0,5629.0,4773.0,,,,,0.0,445.0,458.0,24.0,3846.0,,,,,
72,PV23  ,1996JJ00,342004.0,10120.0,859.0,9113.0,148.0,21606.0,15136.0,357.0,576.0,1057.0,4481.0,1899.0,280.0,62.0,332.0,249.0,878.0,98.0,6126.0,1378.0,2221.0,231.0,420.0,1877.0,246071.0,70.0,246000.0,46918.0,35741.0,3501.0,7676.0,9264.0,,,683.0,1312.0,27.0,334.0,262.0,45.0,6601.0,,,,,
73,PV23  ,2000JJ00,342085.0,10135.0,825.0,9165.0,145.0,22751.0,15781.0,369.0,577.0,1076.0,4948.0,2716.0,263.0,66.0,338.0,230.0,1748.0,71.0,6228.0,1447.0,2247.0,219.0,408.0,1907.0,243627.0,102.0,243525.0,47216.0,36026.0,3521.0,7668.0,9413.0,,,683.0,1267.0,34.0,342.0,307.0,62.0,6718.0,,,,,
74,PV23  ,2003JJ00,342086.0,10259.0,768.0,9360.0,132.0,23493.0,15942.0,510.0,571.0,1122.0,5347.0,2927.0,268.0,69.0,364.0,218.0,1899.0,108.0,6641.0,1711.0,2339.0,210.0,347.0,2035.0,242848.0,127.0,242721.0,46394.0,35142.0,3772.0,7480.0,9525.0,,,686.0,1296.0,42.0,361.0,314.0,58.0,6768.0,,,,,
75,PV23  ,2006JJ00,342086.0,10219.0,750.0,9349.0,119.0,24273.0,16297.0,608.0,551.0,1147.0,5669.0,3172.0,253.0,68.0,356.0,185.0,2245.0,63.0,6867.0,1812.0,2407.0,201.0,347.0,2101.0,241525.0,190.0,241334.0,46463.0,34933.0,4002.0,7528.0,9568.0,,,690.0,1318.0,36.0,343.0,339.0,40.0,6802.0,,,,,
76,PV23  ,2008JJ00,342086.0,10354.0,757.0,9487.0,110.0,24886.0,16559.0,823.0,536.0,1095.0,5873.0,2951.0,229.0,73.0,357.0,183.0,2058.0,51.0,7002.0,1785.0,2503.0,202.0,346.0,2166.0,240660.0,191.0,240469.0,46613.0,34965.0,4000.0,7649.0,9621.0,,,690.0,1303.0,36.0,350.0,345.0,63.0,6834.0,,,,,
77,PV23  ,2010JJ00,342086.0,10640.0,765.0,9764.0,111.0,25200.0,16746.0,847.0,524.0,1049.0,6034.0,3440.0,222.0,66.0,373.0,215.0,2523.0,42.0,6985.0,1803.0,2477.0,195.0,338.0,2173.0,239955.0,184.0,239771.0,46049.0,34894.0,4539.0,6616.0,9817.0,,,690.0,1327.0,34.0,347.0,397.0,60.0,6963.0,,,,,
78,PV23  ,2012JJ00,342074.0,10589.0,793.0,9685.0,111.0,25642.0,16959.0,855.0,537.0,1077.0,6214.0,3710.0,218.0,55.0,374.0,203.0,2818.0,42.0,7102.0,1817.0,2509.0,193.0,349.0,2234.0,239298.0,179.0,239119.0,45892.0,34774.0,4601.0,6517.0,9843.0,,,697.0,1326.0,34.0,348.0,399.0,60.0,6980.0,,,,,
79,PV23  ,2015JJ00,342074.0,10452.0,798.0,9543.0,111.0,26172.0,17217.0,884.0,559.0,1108.0,6404.0,3486.0,206.0,55.0,389.0,266.0,2527.0,42.0,7346.0,1933.0,2540.0,193.0,379.0,2303.0,237910.0,175.0,237735.0,46534.0,34474.0,4396.0,7664.0,10174.0,,,701.0,1310.0,34.0,359.0,471.0,38.0,7261.0,,,,,
80,PV23  ,2017JJ00,342074.0,10443.0,791.0,9511.0,140.0,26699.0,17562.0,893.0,538.0,1146.0,6560.0,2798.0,206.0,56.0,395.0,227.0,1873.0,41.0,7518.0,1991.0,2609.0,196.0,396.0,2326.0,237810.0,173.0,237637.0,46384.0,34316.0,4275.0,7793.0,10422.0,,,697.0,1309.0,34.0,366.0,452.0,37.0,7527.0,,,,,
81,PV24  ,1996JJ00,241230.0,3451.0,122.0,3286.0,42.0,5774.0,3991.0,99.0,258.0,263.0,1163.0,2368.0,154.0,7.0,43.0,0.0,1834.0,329.0,3530.0,999.0,924.0,150.0,889.0,568.0,104716.0,161.0,104555.0,22088.0,17419.0,384.0,4285.0,99304.0,84837.0,,,8432.0,0.0,289.0,0.0,0.0,5746.0,,,,,
82,PV24  ,2000JJ00,241230.0,3434.0,115.0,3277.0,42.0,6755.0,4672.0,102.0,237.0,293.0,1451.0,2674.0,153.0,7.0,44.0,0.0,2112.0,357.0,3775.0,1206.0,981.0,139.0,833.0,615.0,102842.0,261.0,102581.0,22450.0,17662.0,487.0,4301.0,99300.0,84740.0,,,8204.0,0.0,303.0,0.0,59.0,5994.0,,,,,
83,PV24  ,2003JJ00,241230.0,3458.0,109.0,3259.0,89.0,7335.0,4896.0,154.0,356.0,284.0,1644.0,3120.0,152.0,6.0,39.0,0.0,2540.0,383.0,3998.0,1321.0,1022.0,131.0,909.0,615.0,100960.0,320.0,100640.0,22879.0,17863.0,478.0,4539.0,99480.0,84768.0,,,9774.0,0.0,434.0,0.0,59.0,4445.0,,,,,
84,PV24  ,2006JJ00,241230.0,3405.0,106.0,3233.0,66.0,7866.0,5209.0,190.0,337.0,341.0,1789.0,2907.0,150.0,6.0,41.0,0.0,2309.0,401.0,4253.0,1422.0,1123.0,158.0,932.0,618.0,100524.0,345.0,100179.0,22634.0,17710.0,770.0,4153.0,99641.0,84770.0,,,9777.0,0.0,438.0,0.0,59.0,4597.0,,,,,
85,PV24  ,2008JJ00,241230.0,3390.0,107.0,3224.0,60.0,8180.0,5336.0,234.0,371.0,350.0,1889.0,3212.0,157.0,6.0,53.0,0.0,2600.0,396.0,4405.0,1527.0,1160.0,161.0,935.0,622.0,99697.0,447.0,99250.0,22657.0,17657.0,769.0,4231.0,99688.0,84773.0,,,9775.0,0.0,438.0,0.0,59.0,4643.0,,,,,
86,PV24  ,2010JJ00,241230.0,3402.0,107.0,3234.0,61.0,8353.0,5333.0,250.0,396.0,356.0,2019.0,2795.0,116.0,6.0,56.0,0.0,2269.0,349.0,4508.0,1529.0,1261.0,168.0,925.0,626.0,98950.0,494.0,98456.0,23342.0,17677.0,1787.0,3878.0,99879.0,84764.0,,,9766.0,0.0,448.0,0.0,59.0,4842.0,,,,,
87,PV24  ,2012JJ00,241231.0,3351.0,218.0,3083.0,50.0,8638.0,5471.0,250.0,404.0,398.0,2115.0,2608.0,99.0,6.0,57.0,0.0,2063.0,384.0,4637.0,1572.0,1296.0,167.0,988.0,613.0,98852.0,508.0,98345.0,23167.0,17517.0,1933.0,3716.0,99977.0,84763.0,,,9757.0,0.0,463.0,0.0,59.0,4934.0,,,,,
88,PV24  ,2015JJ00,241231.0,3408.0,218.0,3137.0,53.0,8851.0,5583.0,250.0,409.0,429.0,2180.0,2561.0,99.0,6.0,57.0,0.0,2012.0,387.0,4758.0,1664.0,1344.0,167.0,969.0,614.0,98530.0,510.0,98020.0,23056.0,17033.0,2289.0,3734.0,100068.0,84763.0,,,9754.0,0.0,472.0,0.0,59.0,5020.0,,,,,
89,PV24  ,2017JJ00,241231.0,3421.0,212.0,3110.0,99.0,9067.0,5687.0,283.0,413.0,470.0,2214.0,2357.0,91.0,6.0,56.0,20.0,1782.0,401.0,4852.0,1773.0,1384.0,154.0,916.0,626.0,99013.0,563.0,98450.0,22302.0,16487.0,2226.0,3588.0,100219.0,84527.0,,,9736.0,0.0,504.0,19.0,59.0,5375.0,,,,,
90,PV25  ,1996JJ00,514338.0,15785.0,1257.0,14411.0,118.0,40196.0,28189.0,484.0,2010.0,2323.0,7192.0,3498.0,391.0,52.0,602.0,441.0,1580.0,433.0,11778.0,2339.0,3880.0,308.0,1424.0,3827.0,311871.0,561.0,311310.0,115169.0,94214.0,19570.0,1386.0,16042.0,,,5768.0,1910.0,0.0,1711.0,598.0,0.0,6055.0,,,,,
91,PV25  ,2000JJ00,513651.0,15630.0,1191.0,14319.0,120.0,41603.0,28937.0,530.0,2027.0,2301.0,7809.0,4214.0,400.0,56.0,617.0,374.0,2385.0,382.0,12118.0,2488.0,3969.0,310.0,1363.0,3988.0,308122.0,671.0,307451.0,115819.0,95465.0,19003.0,1351.0,16145.0,,,5772.0,1908.0,0.0,1711.0,611.0,0.0,6144.0,,,,,
92,PV25  ,2003JJ00,513651.0,15902.0,1140.0,14656.0,107.0,42878.0,29241.0,755.0,2181.0,2309.0,8392.0,5472.0,415.0,60.0,622.0,375.0,3600.0,400.0,12750.0,2796.0,4049.0,288.0,1382.0,4234.0,305897.0,763.0,305134.0,114277.0,93916.0,19064.0,1297.0,16475.0,,,5778.0,1894.0,0.0,1808.0,586.0,3.0,6406.0,,,,,
93,PV25  ,2006JJ00,513651.0,16246.0,1147.0,14954.0,144.0,44174.0,30015.0,833.0,2168.0,2338.0,8820.0,5262.0,464.0,66.0,641.0,411.0,3375.0,306.0,12903.0,2939.0,4100.0,265.0,1387.0,4212.0,304464.0,896.0,303568.0,113951.0,93499.0,19232.0,1220.0,16651.0,,,5825.0,1878.0,0.0,1801.0,636.0,3.0,6510.0,,,,,
94,PV25  ,2008JJ00,513651.0,16386.0,1184.0,15055.0,147.0,44654.0,30105.0,1105.0,2155.0,2316.0,8974.0,5476.0,447.0,61.0,635.0,335.0,3737.0,260.0,12990.0,2909.0,4167.0,267.0,1386.0,4262.0,303283.0,936.0,302347.0,114172.0,93614.0,19307.0,1250.0,16691.0,,,5835.0,1867.0,0.0,1936.0,496.0,3.0,6554.0,,,,,
95,PV25  ,2010JJ00,513651.0,16316.0,1214.0,14964.0,138.0,45200.0,30340.0,1219.0,2094.0,2285.0,9262.0,5906.0,441.0,59.0,656.0,336.0,4205.0,210.0,13095.0,2885.0,4195.0,263.0,1359.0,4393.0,301844.0,953.0,300891.0,114460.0,93518.0,19693.0,1249.0,16830.0,,,5915.0,1859.0,0.0,1814.0,613.0,3.0,6626.0,,,,,
96,PV25  ,2012JJ00,513630.0,16270.0,1257.0,14867.0,146.0,46480.0,30800.0,1302.0,2057.0,2393.0,9928.0,5019.0,406.0,59.0,665.0,314.0,3354.0,221.0,13601.0,3015.0,4424.0,258.0,1433.0,4472.0,300518.0,909.0,299608.0,114830.0,93475.0,19920.0,1435.0,16912.0,,,5882.0,1839.0,0.0,1893.0,595.0,5.0,6699.0,,,,,
97,PV25  ,2015JJ00,513630.0,16090.0,1258.0,14686.0,146.0,47213.0,31170.0,1349.0,1967.0,2479.0,10248.0,5289.0,417.0,60.0,673.0,408.0,3507.0,223.0,13909.0,3088.0,4547.0,257.0,1454.0,4563.0,298443.0,893.0,297550.0,115427.0,93292.0,20347.0,1788.0,17260.0,,,5886.0,1835.0,0.0,1901.0,620.0,5.0,7013.0,,,,,
98,PV25  ,2017JJ00,513631.0,16022.0,1268.0,14560.0,194.0,48750.0,32137.0,1486.0,1874.0,2647.0,10605.0,4137.0,340.0,54.0,697.0,424.0,2383.0,239.0,14311.0,3340.0,4572.0,253.0,1478.0,4668.0,296745.0,921.0,295824.0,116082.0,93465.0,20447.0,2170.0,17584.0,,,5854.0,1824.0,0.0,1956.0,734.0,3.0,7213.0,,,,,
99,PV26  ,1996JJ00,143424.0,5029.0,653.0,4278.0,98.0,19541.0,13750.0,327.0,1003.0,1480.0,2981.0,1176.0,82.0,23.0,230.0,96.0,685.0,60.0,4870.0,1558.0,1903.0,262.0,445.0,701.0,84453.0,254.0,84199.0,20624.0,18601.0,1251.0,772.0,7731.0,,,620.0,627.0,128.0,360.0,104.0,0.0,5893.0,,,,,
100,PV26  ,2000JJ00,143942.0,5115.0,622.0,4395.0,99.0,20181.0,14198.0,326.0,1019.0,1428.0,3209.0,1935.0,71.0,25.0,238.0,69.0,1476.0,56.0,4997.0,1630.0,1899.0,260.0,488.0,719.0,83272.0,251.0,83021.0,20658.0,18705.0,1235.0,719.0,7785.0,,,621.0,627.0,122.0,406.0,61.0,4.0,5944.0,,,,,
101,PV26  ,2003JJ00,144912.0,5415.0,619.0,4709.0,88.0,21174.0,14623.0,431.0,1108.0,1502.0,3511.0,2114.0,65.0,26.0,260.0,55.0,1659.0,49.0,4991.0,1594.0,2001.0,269.0,458.0,670.0,84175.0,248.0,83927.0,20632.0,18660.0,1373.0,599.0,6410.0,,,807.0,626.0,0.0,442.0,56.0,4.0,4475.0,,,,,
102,PV26  ,2006JJ00,144912.0,5625.0,635.0,4844.0,146.0,21636.0,14888.0,485.0,1066.0,1437.0,3760.0,2524.0,64.0,28.0,262.0,23.0,2105.0,42.0,5230.0,1724.0,2123.0,257.0,425.0,701.0,82833.0,235.0,82598.0,20533.0,18463.0,1457.0,613.0,6530.0,,,810.0,624.0,0.0,433.0,108.0,4.0,4551.0,,,,,
103,PV26  ,2008JJ00,144912.0,5755.0,632.0,4983.0,141.0,22126.0,15059.0,603.0,1071.0,1449.0,3945.0,2310.0,63.0,28.0,261.0,21.0,1898.0,40.0,5308.0,1814.0,2147.0,251.0,392.0,704.0,82233.0,235.0,81998.0,20583.0,18412.0,1513.0,658.0,6597.0,,,810.0,624.0,0.0,431.0,110.0,4.0,4618.0,,,,,
104,PV26  ,2010JJ00,144912.0,5803.0,648.0,5014.0,141.0,22309.0,15035.0,704.0,981.0,1428.0,4161.0,2383.0,58.0,19.0,269.0,44.0,1966.0,27.0,5377.0,1853.0,2125.0,231.0,459.0,709.0,81672.0,217.0,81455.0,20642.0,18449.0,1505.0,688.0,6726.0,,,811.0,624.0,0.0,425.0,93.0,4.0,4770.0,,,,,
105,PV26  ,2012JJ00,144913.0,5879.0,688.0,5082.0,109.0,22770.0,15280.0,725.0,974.0,1425.0,4366.0,1986.0,47.0,14.0,276.0,42.0,1581.0,25.0,5423.0,1877.0,2093.0,231.0,504.0,718.0,81186.0,192.0,80994.0,20786.0,18332.0,1648.0,806.0,6884.0,,,827.0,624.0,0.0,465.0,94.0,4.0,4870.0,,,,,
106,PV26  ,2015JJ00,144913.0,5784.0,688.0,5017.0,79.0,22909.0,15356.0,770.0,969.0,1426.0,4387.0,1894.0,47.0,13.0,280.0,32.0,1489.0,34.0,5695.0,2006.0,2164.0,231.0,526.0,768.0,80572.0,190.0,80383.0,20971.0,18261.0,1813.0,896.0,7088.0,,,820.0,620.0,0.0,537.0,61.0,4.0,5046.0,,,,,
107,PV26  ,2017JJ00,144913.0,5696.0,681.0,4996.0,19.0,23465.0,15731.0,840.0,985.0,1498.0,4410.0,1465.0,44.0,10.0,293.0,4.0,1086.0,27.0,6036.0,2262.0,2231.0,224.0,492.0,827.0,79907.0,188.0,79719.0,21161.0,18293.0,1858.0,1009.0,7183.0,,,835.0,619.0,0.0,582.0,0.0,4.0,5144.0,,,,,
108,PV27  ,1996JJ00,405909.0,11217.0,1219.0,9252.0,746.0,40154.0,28691.0,568.0,1427.0,1934.0,7534.0,4498.0,427.0,56.0,492.0,44.0,2784.0,696.0,12012.0,3503.0,4347.0,937.0,1677.0,1548.0,167652.0,1624.0,166028.0,29769.0,13018.0,13510.0,3241.0,71611.0,52870.0,,,2033.0,110.0,1193.0,23.0,18.0,15363.0,68995.0,50572.0,,,18423.0
109,PV27  ,2000JJ00,405909.0,11252.0,1186.0,9325.0,741.0,41262.0,29382.0,595.0,1388.0,1940.0,7957.0,6173.0,424.0,56.0,498.0,46.0,4538.0,611.0,12272.0,3644.0,4395.0,929.0,1712.0,1592.0,164401.0,1752.0,162649.0,30188.0,13172.0,13797.0,3219.0,71655.0,52740.0,,,2033.0,110.0,1210.0,86.0,18.0,15458.0,68707.0,50577.0,,,18130.0
110,PV27  ,2003JJ00,409176.0,11566.0,1135.0,9695.0,736.0,42319.0,29812.0,710.0,1726.0,1733.0,8338.0,6412.0,388.0,64.0,498.0,51.0,4770.0,642.0,13398.0,4388.0,4466.0,921.0,1882.0,1740.0,162767.0,1755.0,161012.0,30641.0,13006.0,14205.0,3430.0,73478.0,52623.0,,,2037.0,227.0,1401.0,0.0,10.0,17179.0,68595.0,50175.0,,,18420.0
111,PV27  ,2006JJ00,409176.0,11866.0,1177.0,9908.0,780.0,43313.0,29986.0,895.0,1676.0,1813.0,8944.0,5833.0,350.0,60.0,485.0,54.0,4301.0,583.0,13706.0,4523.0,4579.0,958.0,1884.0,1762.0,161264.0,1709.0,159555.0,30608.0,13058.0,14149.0,3401.0,73852.0,52625.0,,,2036.0,227.0,1470.0,9.0,1.0,17484.0,68734.0,50207.0,,,18527.0
112,PV27  ,2008JJ00,409176.0,12121.0,1195.0,10125.0,801.0,44189.0,30022.0,1536.0,1593.0,1787.0,9250.0,5899.0,337.0,88.0,508.0,52.0,4331.0,583.0,13753.0,4481.0,4632.0,955.0,1893.0,1792.0,160079.0,2047.0,158031.0,30506.0,13009.0,14083.0,3414.0,73890.0,52619.0,,,2032.0,227.0,1483.0,9.0,1.0,17519.0,68739.0,50207.0,,,18532.0
113,PV27  ,2010JJ00,409176.0,12088.0,1207.0,10080.0,801.0,44629.0,30106.0,1677.0,1573.0,1800.0,9474.0,5860.0,246.0,84.0,517.0,54.0,4446.0,513.0,13931.0,4454.0,4738.0,928.0,1991.0,1820.0,159416.0,1962.0,157455.0,30467.0,13034.0,14170.0,3262.0,74098.0,52584.0,,,2027.0,227.0,1509.0,9.0,1.0,17740.0,68687.0,50198.0,,,18489.0
114,PV27  ,2012JJ00,409191.0,11799.0,1219.0,9791.0,789.0,45161.0,30054.0,1886.0,1580.0,1881.0,9759.0,5706.0,255.0,76.0,522.0,55.0,4244.0,555.0,14740.0,4817.0,4893.0,891.0,2270.0,1869.0,158055.0,1879.0,156176.0,30768.0,13113.0,14248.0,3406.0,74337.0,52615.0,,,2026.0,228.0,1566.0,9.0,12.0,17881.0,68627.0,50185.0,,,18441.0
115,PV27  ,2015JJ00,409193.0,11881.0,1209.0,9880.0,792.0,45468.0,30307.0,1889.0,1571.0,1875.0,9825.0,5905.0,255.0,73.0,522.0,59.0,4478.0,517.0,15003.0,5004.0,4924.0,890.0,2244.0,1940.0,156968.0,1867.0,155101.0,31258.0,12959.0,14814.0,3484.0,74410.0,52608.0,,,2030.0,228.0,1557.0,9.0,1.0,17977.0,68301.0,50201.0,,,18100.0
116,PV27  ,2017JJ00,409193.0,12021.0,1214.0,9879.0,928.0,46322.0,30894.0,1953.0,1523.0,1894.0,10058.0,4691.0,207.0,71.0,532.0,54.0,3291.0,537.0,15302.0,5498.0,4955.0,887.0,1936.0,2027.0,156707.0,1932.0,154775.0,31213.0,12840.0,14759.0,3614.0,74648.0,52606.0,,,2027.0,228.0,1594.0,0.0,14.0,18179.0,68288.0,50080.0,,,18208.0
117,PV28  ,1996JJ00,344575.0,13002.0,1523.0,11294.0,185.0,48683.0,32564.0,1048.0,1318.0,2099.0,11654.0,6482.0,191.0,66.0,545.0,53.0,4535.0,1093.0,14311.0,5218.0,4941.0,1180.0,1737.0,1236.0,183134.0,8935.0,174199.0,20329.0,7746.0,9056.0,3527.0,41489.0,,17543.0,6604.0,,197.0,1296.0,160.0,209.0,15481.0,17143.0,,,,17143.0
118,PV28  ,2000JJ00,344575.0,13086.0,1492.0,11441.0,153.0,50450.0,33483.0,1073.0,1308.0,2112.0,12474.0,8583.0,181.0,60.0,560.0,76.0,6656.0,1050.0,14597.0,5324.0,4936.0,1160.0,1898.0,1279.0,178300.0,9214.0,169086.0,20741.0,8171.0,9091.0,3479.0,41659.0,,17520.0,6605.0,,195.0,1353.0,174.0,211.0,15600.0,17159.0,,,,17159.0
119,PV28  ,2003JJ00,340338.0,13069.0,1483.0,11430.0,156.0,51929.0,33945.0,1191.0,1381.0,2115.0,13298.0,8696.0,258.0,56.0,565.0,44.0,6779.0,995.0,15323.0,5762.0,5028.0,1133.0,2056.0,1343.0,171731.0,9149.0,162582.0,20720.0,8014.0,9146.0,3560.0,41680.0,,17524.0,6312.0,,195.0,1379.0,197.0,214.0,15859.0,17189.0,,,,17189.0
120,PV28  ,2006JJ00,341850.0,13377.0,1495.0,11727.0,155.0,53278.0,34425.0,1282.0,1234.0,2151.0,14187.0,9089.0,227.0,57.0,589.0,37.0,7322.0,856.0,15695.0,5991.0,5135.0,1129.0,2059.0,1381.0,168762.0,9111.0,159651.0,20823.0,7907.0,9353.0,3564.0,42127.0,,17544.0,6380.0,,195.0,1372.0,305.0,235.0,16096.0,18700.0,,,,18700.0
121,PV28  ,2008JJ00,341850.0,13486.0,1485.0,11844.0,158.0,54576.0,34852.0,1509.0,1175.0,2181.0,14859.0,8134.0,235.0,54.0,591.0,30.0,6499.0,727.0,15711.0,6027.0,5174.0,1097.0,2029.0,1385.0,167855.0,8941.0,158914.0,21049.0,7925.0,9411.0,3712.0,42334.0,,17506.0,6378.0,,195.0,1399.0,51.0,214.0,16590.0,18706.0,,,,18706.0
