ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
180,NL01  ,2008MM09,2626.5,1757.3,869.2,700.8,253.6,83.7,134.4,38.2,13.2,25.3,30.7,11.7,11.0,32.6,66.3,99.8,49.4,12.1,7.2,7201.2,5049.6,2151.6,1850.6,950.6,188.5,259.6,67.2,25.1,50.6,66.5,22.0,19.3,68.5,132.7,176.7,86.4,23.7,14.2
181,NL01  ,2008KW03,8951.6,5866.2,3085.5,2568.2,964.5,339.0,429.0,154.2,46.2,122.4,130.9,43.5,31.3,110.1,196.9,299.8,157.5,36.8,23.2,32574.1,23572.9,9001.2,8002.6,4241.0,975.9,948.2,315.4,106.7,275.8,303.9,105.6,60.0,255.2,415.0,574.3,300.6,74.4,49.3
182,NL01  ,2008MM10,2654.4,1730.8,923.6,761.5,284.5,98.1,134.7,45.3,15.1,26.5,26.4,14.7,10.1,35.0,71.2,94.5,49.4,10.7,7.5,7096.6,4747.1,2349.5,2064.7,1101.1,248.6,256.6,79.2,32.3,48.9,51.4,27.1,17.4,67.1,135.1,162.3,87.7,20.5,14.3
183,NL01  ,2008MM11,1991.4,1318.3,673.1,540.8,118.4,93.5,119.1,44.0,9.9,25.0,19.4,10.4,8.9,30.1,62.1,75.1,43.1,7.1,7.0,4324.3,2979.3,1345.0,1109.0,304.9,213.0,207.3,79.0,16.7,46.0,35.7,18.4,14.4,59.1,114.4,130.1,78.9,13.9,13.1
184,NL01  ,2008MM12,1701.5,1167.8,533.7,429.4,91.7,63.3,93.3,38.3,8.6,29.1,19.6,5.6,4.9,24.4,50.4,58.5,34.1,6.5,5.2,4069.9,2984.0,1085.9,902.4,246.1,134.3,171.1,68.4,16.3,60.2,38.3,9.5,8.2,50.6,99.4,100.7,60.6,12.9,9.3
185,NL01  ,2008KW04,6347.3,4216.9,2130.4,1731.6,494.6,254.9,347.2,127.6,33.6,80.6,65.4,30.7,23.9,89.5,183.7,228.0,126.7,24.3,19.7,15490.8,10710.4,4780.4,4076.1,1652.1,595.9,635.0,226.6,65.2,155.2,125.4,55.0,40.0,176.9,349.0,393.1,227.3,47.2,36.7
186,NL01  ,2008JJ00,29102.1,18997.8,10104.3,8284.9,2669.0,1108.5,1638.9,574.8,151.6,370.4,368.0,148.2,112.3,404.2,738.9,1068.0,556.0,111.7,83.8,84452.3,59184.7,25267.5,21921.6,9922.7,2816.8,3317.3,1130.2,314.0,767.3,775.4,313.9,204.8,871.3,1487.7,1950.2,1011.6,221.5,162.6
187,NL01  ,2009MM01,1522.9,990.9,532.0,434.4,121.9,61.0,87.4,34.3,7.7,25.3,15.6,5.9,5.1,24.0,46.2,56.0,31.2,5.8,4.7,3485.4,2340.9,1144.5,967.4,355.8,136.7,160.1,62.5,13.6,53.5,30.0,10.6,8.0,47.1,89.4,100.0,56.0,12.5,8.6
188,NL01  ,2009MM02,1656.0,1099.0,557.0,457.0,106.0,82.6,95.6,42.0,8.3,21.1,18.4,7.0,5.4,28.6,41.9,56.0,33.8,5.2,5.0,3869.4,2744.8,1124.5,951.4,263.2,177.7,176.3,84.4,13.9,38.2,36.8,12.9,8.9,57.6,81.6,96.8,57.6,9.7,9.0
189,NL01  ,2009MM03,1832.1,1176.7,655.4,528.2,130.3,68.9,123.3,42.1,11.3,25.3,23.4,9.5,7.8,33.2,53.0,76.4,38.2,5.8,6.8,4094.7,2740.7,1354.0,1117.6,344.6,145.9,228.0,84.4,20.1,49.4,46.2,17.5,13.5,67.3,100.7,144.7,68.8,10.8,12.2
190,NL01  ,2009KW01,5011.0,3266.6,1744.4,1419.5,358.2,212.5,306.2,118.4,27.4,71.7,57.4,22.4,18.3,85.8,141.2,188.3,103.2,16.9,16.5,11449.5,7826.4,3623.1,3036.5,963.5,460.3,564.4,231.3,47.7,141.0,113.0,41.0,30.5,172.0,271.7,341.4,182.3,33.0,29.8
191,NL01  ,2009MM04,2549.1,1546.6,1002.5,856.8,296.3,119.4,141.4,69.0,18.5,31.4,35.8,17.5,14.0,41.4,72.1,84.7,48.3,6.8,6.0,6610.3,3986.8,2623.5,2353.6,1054.7,337.2,304.6,158.3,40.0,64.1,73.4,45.6,30.6,92.0,153.1,158.5,85.8,13.3,12.3
192,NL01  ,2009MM05,3109.8,2158.2,951.6,784.9,279.9,116.9,126.5,61.0,16.4,30.9,24.8,13.7,9.4,39.7,65.6,98.5,51.7,9.4,7.1,8990.0,6758.0,2232.0,1926.6,868.4,281.4,258.7,122.4,32.1,60.0,47.9,26.9,16.6,83.7,128.3,180.7,92.8,18.1,13.8
193,NL01  ,2009MM06,2921.7,1980.3,941.4,768.6,324.8,95.9,117.7,40.0,15.5,26.3,27.8,11.2,10.3,34.2,64.9,106.6,46.9,10.1,9.1,8865.0,6382.5,2482.4,2152.7,1214.2,250.0,224.1,70.3,30.6,52.1,55.1,21.9,17.9,80.5,136.1,198.1,89.2,21.2,21.2
