ID,Feedstocks,Destination,Periods,TotalSupply_1,IndigenousProduction_2,ProductionFromCrudeOil_3,ProductionFromOtherSources_4,Imports_5,Exports_6,StockChange_7,TotalConsumption_8,Processing_9,FinalConsumption_10,OpeningStock_11,ClosingStock_12,StockChange_13
842,a,c,2007KW03,,,,,11402.0,11300.0,-102.0,,,,3887.0,3988.0,-102.0
843,a,c,2007MM10,,,,,3957.0,3993.0,36.0,,,,3988.0,3952.0,36.0
844,a,c,2007MM11,,,,,4154.0,3887.0,-267.0,,,,3952.0,4220.0,-267.0
845,a,c,2007MM12,,,,,3706.0,3837.0,131.0,,,,4220.0,4089.0,131.0
846,a,c,2007KW04,,,,,11817.0,11717.0,-100.0,,,,3988.0,4089.0,-100.0
847,a,c,2007JJ00,,,,,43824.0,43693.0,-132.0,,,,3957.0,4089.0,-132.0
848,a,c,2008MM01,,,,,3577.0,3857.0,280.0,,,,4089.0,3809.0,280.0
849,a,c,2008MM02,,,,,3579.0,3555.0,-24.0,,,,3809.0,3833.0,-24.0
850,a,c,2008MM03,,,,,4266.0,3795.0,-471.0,,,,3833.0,4305.0,-471.0
851,a,c,2008KW01,,,,,11422.0,11207.0,-215.0,,,,4089.0,4305.0,-215.0
852,a,c,2008MM04,,,,,3247.0,3897.0,650.0,,,,4305.0,3654.0,650.0
853,a,c,2008MM05,,,,,4276.0,4017.0,-259.0,,,,3654.0,3913.0,-259.0
854,a,c,2008MM06,,,,,3420.0,3583.0,163.0,,,,3913.0,3750.0,163.0
855,a,c,2008KW02,,,,,10943.0,11497.0,554.0,,,,4305.0,3750.0,554.0
856,a,c,2008MM07,,,,,4024.0,3826.0,-198.0,,,,3750.0,3948.0,-198.0
857,a,c,2008MM08,,,,,3855.0,4073.0,218.0,,,,3948.0,3730.0,218.0
858,a,c,2008MM09,,,,,3166.0,3686.0,520.0,,,,3730.0,3210.0,520.0
859,a,c,2008KW03,,,,,11045.0,11585.0,540.0,,,,3750.0,3210.0,540.0
860,a,c,2008MM10,,,,,3647.0,3887.0,240.0,,,,3210.0,2970.0,240.0
861,a,c,2008MM11,,,,,4175.0,3680.0,-496.0,,,,2970.0,3465.0,-496.0
862,a,c,2008MM12,,,,,4030.0,3812.0,-217.0,,,,3465.0,3683.0,-217.0
863,a,c,2008KW04,,,,,11852.0,11379.0,-473.0,,,,3210.0,3683.0,-473.0
864,a,c,2008JJ00,,,,,45264.0,45671.0,406.0,,,,4089.0,3683.0,406.0
865,a,c,2009MM01,,,,,2747.0,3546.0,799.0,,,,3683.0,2884.0,799.0
866,a,c,2009MM02,,,,,3272.0,3433.0,161.0,,,,2884.0,2723.0,161.0
867,a,c,2009MM03,,,,,4048.0,3648.0,-399.0,,,,2723.0,3122.0,-399.0
868,a,c,2009KW01,,,,,10067.0,10627.0,561.0,,,,3683.0,3122.0,561.0
869,a,c,2009MM04,,,,,3557.0,3468.0,-89.0,,,,3122.0,3211.0,-89.0
870,a,c,2009MM05,,,,,3706.0,3787.0,81.0,,,,3211.0,3130.0,81.0
871,a,c,2009MM06,,,,,3376.0,3442.0,66.0,,,,3130.0,3065.0,66.0
872,a,c,2009KW02,,,,,10639.0,10697.0,58.0,,,,3122.0,3065.0,58.0
873,a,c,2009MM07,,,,,3259.0,3094.0,-165.0,,,,3065.0,3229.0,-165.0
874,a,c,2009MM08,,,,,3627.0,3393.0,-234.0,,,,3229.0,3463.0,-234.0
875,a,c,2009MM09,,,,,3077.0,3288.0,211.0,,,,3463.0,3252.0,211.0
876,a,c,2009KW03,,,,,9962.0,9774.0,-188.0,,,,3065.0,3252.0,-188.0
877,a,c,2009MM10,,,,,3562.0,3294.0,-268.0,,,,3252.0,3520.0,-268.0
878,a,c,2009MM11,,,,,2991.0,3467.0,476.0,,,,3520.0,3044.0,476.0
879,a,c,2009MM12,,,,,3669.0,3438.0,-231.0,,,,3044.0,3274.0,-231.0
880,a,c,2009KW04,,,,,10221.0,10199.0,-22.0,,,,3252.0,3274.0,-22.0
881,a,c,2009JJ00,,,,,40890.0,41299.0,408.0,,,,3683.0,3274.0,408.0
882,a,c,2010MM01,,,,,3900.0,3794.0,-106.0,,,,3274.0,3380.0,-106.0
883,a,c,2010MM02,,,,,3575.0,3299.0,-276.0,,,,3380.0,3656.0,-276.0
884,a,c,2010MM03,,,,,2815.0,3063.0,248.0,,,,3656.0,3408.0,248.0
885,a,c,2010KW01,,,,,10290.0,10157.0,-134.0,,,,3274.0,3408.0,-134.0
886,a,c,2010MM04,,,,,3981.0,3561.0,-421.0,,,,3408.0,3829.0,-421.0
887,a,c,2010MM05,,,,,3434.0,3517.0,83.0,,,,3829.0,3746.0,83.0
888,a,c,2010MM06,,,,,3694.0,3576.0,-118.0,,,,3746.0,3864.0,-118.0
889,a,c,2010KW02,,,,,11110.0,10653.0,-456.0,,,,3408.0,3864.0,-456.0
890,a,c,2010MM07,,,,,2999.0,3572.0,572.0,,,,3864.0,3292.0,572.0
891,a,c,2010MM08,,,,,3498.0,3744.0,245.0,,,,3292.0,3047.0,245.0
892,a,c,2010MM09,,,,,3517.0,3611.0,94.0,,,,3047.0,2953.0,94.0
893,a,c,2010KW03,,,,,10015.0,10926.0,911.0,,,,3864.0,2953.0,911.0
894,a,c,2010MM10,,,,,3890.0,3624.0,-266.0,,,,2953.0,3219.0,-266.0
895,a,c,2010MM11,,,,,3711.0,3756.0,44.0,,,,3219.0,3174.0,44.0
896,a,c,2010MM12,,,,,3542.0,3838.0,296.0,,,,3174.0,2878.0,296.0
897,a,c,2010KW04,,,,,11142.0,11217.0,75.0,,,,2953.0,2878.0,75.0
898,a,c,2010JJ00,,,,,42557.0,42954.0,396.0,,,,3274.0,2878.0,396.0
899,a,c,2011MM01,,,,,4259.0,3769.0,-490.0,,,,2878.0,3368.0,-490.0
900,a,c,2011MM02,,,,,3165.0,3199.0,34.0,,,,3368.0,3334.0,34.0
901,a,c,2011MM03,,,,,3296.0,3533.0,237.0,,,,3334.0,3097.0,237.0
902,a,c,2011KW01,,,,,10720.0,10501.0,-219.0,,,,2878.0,3097.0,-219.0
903,a,c,2011MM04,,,,,2999.0,3191.0,192.0,,,,3097.0,2905.0,192.0
904,a,c,2011MM05,,,,,3062.0,3242.0,181.0,,,,2905.0,2725.0,181.0
905,a,c,2011MM06,,,,,3398.0,3476.0,78.0,,,,2725.0,2647.0,78.0
906,a,c,2011KW02,,,,,9459.0,9909.0,450.0,,,,3097.0,2647.0,450.0
907,a,c,2011MM07,,,,,3399.0,3568.0,169.0,,,,2647.0,2478.0,169.0
908,a,c,2011MM08,,,,,3675.0,3807.0,132.0,,,,2478.0,2346.0,132.0
909,a,c,2011MM09,,,,,3676.0,3912.0,236.0,,,,2346.0,2110.0,236.0
910,a,c,2011KW03,,,,,10750.0,11287.0,537.0,,,,2647.0,2110.0,537.0
911,a,c,2011MM10,,,,,2726.0,3082.0,355.0,,,,2110.0,1755.0,355.0
912,a,c,2011MM11,,,,,2495.0,2502.0,8.0,,,,1755.0,1747.0,8.0
913,a,c,2011MM12,,,,,2767.0,2832.0,65.0,,,,1747.0,1683.0,65.0
914,a,c,2011KW04,,,,,7988.0,8416.0,428.0,,,,2110.0,1683.0,428.0
915,a,c,2011JJ00,,,,,38917.0,40112.0,1195.0,,,,2878.0,1683.0,1195.0
916,a,c,2012MM01,,,,,4064.0,3762.0,-302.0,,,,1683.0,1984.0,-302.0
917,a,c,2012MM02,,,,,3640.0,3651.0,10.0,,,,1984.0,1974.0,10.0
918,a,c,2012MM03,,,,,4056.0,3573.0,-483.0,,,,1974.0,2457.0,-483.0
919,a,c,2012KW01,,,,,11760.0,10986.0,-774.0,,,,1683.0,2457.0,-774.0
920,a,c,2012MM04,,,,,3508.0,3652.0,143.0,,,,2457.0,2313.0,143.0
921,a,c,2012MM05,,,,,3420.0,3188.0,-232.0,,,,2313.0,2545.0,-232.0
922,a,c,2012MM06,,,,,3682.0,3538.0,-144.0,,,,2545.0,2689.0,-144.0
923,a,c,2012KW02,,,,,10610.0,10377.0,-233.0,,,,2457.0,2689.0,-233.0
924,a,c,2012MM07,,,,,4260.0,3852.0,-408.0,,,,2689.0,3098.0,-408.0
925,a,c,2012MM08,,,,,3385.0,3446.0,61.0,,,,3098.0,3037.0,61.0
926,a,c,2012MM09,,,,,3242.0,3492.0,250.0,,,,3037.0,2787.0,250.0
927,a,c,2012KW03,,,,,10887.0,10790.0,-97.0,,,,2689.0,2787.0,-97.0
928,a,c,2012MM10,,,,,3762.0,3731.0,-31.0,,,,2787.0,2818.0,-31.0
929,a,c,2012MM11,,,,,4071.0,3748.0,-323.0,,,,2818.0,3141.0,-323.0
930,a,c,2012MM12,,,,,3620.0,3676.0,56.0,,,,3141.0,3085.0,56.0
931,a,c,2012KW04,,,,,11453.0,11155.0,-298.0,,,,2787.0,3085.0,-298.0
932,a,c,2012JJ00,,,,,44710.0,43309.0,-1402.0,,,,1683.0,3085.0,-1402.0
933,a,c,2013MM01,,,,,3570.0,3751.0,181.0,,,,3085.0,2904.0,181.0
934,a,c,2013MM02,,,,,3309.0,3190.0,-120.0,,,,2904.0,3024.0,-120.0
935,a,c,2013MM03,,,,,3846.0,3468.0,-378.0,,,,3024.0,3402.0,-378.0
936,a,c,2013KW01,,,,,10726.0,10408.0,-318.0,,,,3085.0,3402.0,-318.0
937,a,c,2013MM04,,,,,2740.0,2956.0,216.0,,,,3402.0,3186.0,216.0
938,a,c,2013MM05,,,,,2762.0,3083.0,321.0,,,,3186.0,2865.0,321.0
939,a,c,2013MM06,,,,,3348.0,3202.0,-146.0,,,,2865.0,3011.0,-146.0
940,a,c,2013KW02,,,,,8850.0,9241.0,391.0,,,,3402.0,3011.0,391.0
941,a,c,2013MM07,,,,,3639.0,3568.0,-71.0,,,,3011.0,3082.0,-71.0
942,a,c,2013MM08,,,,,3315.0,3362.0,47.0,,,,3082.0,3036.0,47.0
943,a,c,2013MM09,,,,,3407.0,3191.0,-216.0,,,,3036.0,3252.0,-216.0
944,a,c,2013KW03,,,,,10361.0,10120.0,-240.0,,,,3011.0,3252.0,-240.0
945,a,c,2013MM10,,,,,2234.0,2578.0,344.0,,,,3252.0,2908.0,344.0
946,a,c,2013MM11,,,,,3199.0,2607.0,-592.0,,,,2908.0,3500.0,-592.0
947,a,c,2013MM12,,,,,2763.0,3340.0,577.0,,,,3500.0,2923.0,577.0
948,a,c,2013KW04,,,,,8196.0,8525.0,329.0,,,,3252.0,2923.0,329.0
949,a,c,2013JJ00,,,,,38133.0,38294.0,162.0,,,,3085.0,2923.0,162.0
950,a,c,2014MM01,,,,,2565.0,2957.0,392.0,,,,3419.0,3027.0,392.0
951,a,c,2014MM02,,,,,4500.0,3152.0,-1348.0,,,,3027.0,4376.0,-1348.0
952,a,c,2014MM03,,,,,4007.0,3795.0,-212.0,,,,4376.0,4588.0,-212.0
953,a,c,2014KW01,,,,,11073.0,9905.0,-1169.0,,,,3419.0,4588.0,-1169.0
954,a,c,2014MM04,,,,,3969.0,4047.0,78.0,,,,4588.0,4510.0,78.0
955,a,c,2014MM05,,,,,3759.0,3500.0,-260.0,,,,4510.0,4770.0,-260.0
956,a,c,2014MM06,,,,,3362.0,3679.0,316.0,,,,4770.0,4453.0,316.0
957,a,c,2014KW02,,,,,11091.0,11225.0,135.0,,,,4588.0,4453.0,135.0
958,a,c,2014MM07,,,,,3931.0,3888.0,-43.0,,,,4453.0,4496.0,-43.0
959,a,c,2014MM08,,,,,3864.0,3849.0,-14.0,,,,4496.0,4511.0,-14.0
960,a,c,2014MM09,,,,,3344.0,3365.0,21.0,,,,4511.0,4490.0,21.0
961,a,c,2014KW03,,,,,11139.0,11102.0,-36.0,,,,4453.0,4490.0,-36.0
962,a,c,2014MM10,,,,,3783.0,3614.0,-169.0,,,,4490.0,4659.0,-169.0
963,a,c,2014MM11,,,,,3568.0,3355.0,-213.0,,,,4659.0,4872.0,-213.0
964,a,c,2014MM12,,,,,3916.0,3668.0,-248.0,,,,4872.0,5120.0,-248.0
965,a,c,2014KW04,,,,,11267.0,10636.0,-630.0,,,,4490.0,5120.0,-630.0
966,a,c,2014JJ00,,,,,44569.0,42868.0,-1701.0,,,,3419.0,5120.0,-1701.0
967,a,c,2015MM01,,,,,3318.0,3645.0,327.0,,,,5120.0,4793.0,327.0
968,a,c,2015MM02,,,,,3390.0,3405.0,16.0,,,,4793.0,4778.0,16.0
969,a,c,2015MM03,,,,,3770.0,3903.0,133.0,,,,4778.0,4645.0,133.0
970,a,c,2015KW01,,,,,10478.0,10953.0,475.0,,,,5120.0,4645.0,475.0
971,a,c,2015MM04,,,,,4128.0,3756.0,-373.0,,,,4645.0,5018.0,-373.0
972,a,c,2015MM05,,,,,4204.0,3946.0,-258.0,,,,5018.0,5276.0,-258.0
973,a,c,2015MM06,,,,,3722.0,3624.0,-98.0,,,,5276.0,5374.0,-98.0
974,a,c,2015KW02,,,,,12054.0,11326.0,-729.0,,,,4645.0,5374.0,-729.0
975,a,c,2015MM07,,,,,3846.0,3780.0,-67.0,,,,5374.0,5440.0,-67.0
976,a,c,2015MM08,,,,,3970.0,3695.0,-275.0,,,,5440.0,5715.0,-275.0
977,a,c,2015MM09,,,,,3660.0,3718.0,58.0,,,,5715.0,5658.0,58.0
978,a,c,2015KW03,,,,,11476.0,11192.0,-284.0,,,,5374.0,5658.0,-284.0
979,a,c,2015MM10,,,,,3410.0,3481.0,71.0,,,,5658.0,5586.0,71.0
980,a,c,2015MM11,,,,,3273.0,3414.0,142.0,,,,5586.0,5445.0,142.0
981,a,c,2015MM12,,,,,4028.0,4044.0,16.0,,,,5445.0,5429.0,16.0
982,a,c,2015KW04,,,,,10710.0,10940.0,229.0,,,,5658.0,5429.0,229.0
983,a,c,2015JJ00,,,,,44719.0,44410.0,-309.0,,,,5120.0,5429.0,-309.0
984,b,a,1944JJ00,,2.0,,,,,,,,,,,
985,b,a,1945JJ00,,6.0,,,,,,,,,,,
986,b,a,1946JJ00,,63.0,,,,,,,,,,,
987,b,a,1947JJ00,,213.0,,,,,,,,,,,
988,b,a,1948JJ00,,496.0,,,,,,,,,,,
989,b,a,1949JJ00,,621.0,,,,,,,,,,,
990,b,a,1950JJ00,,705.0,,,,,,,,,,,
991,b,a,1951JJ00,,714.0,,,,,,,,,,,
992,b,a,1952JJ00,,715.0,,,,,,,,,,,
993,b,a,1953JJ00,,820.0,,,,,,,,,,,
994,b,a,1954JJ00,,939.0,,,,,,,,,,,
995,b,a,1955JJ00,,1024.0,,,,,,,,,,,
996,b,a,1956JJ00,,1097.0,,,,,,,,,,,
997,b,a,1957JJ00,,1523.0,,,,,,,,,,,
998,b,a,1958JJ00,,1621.0,,,,,,,,,,,
999,b,a,1959JJ00,,1773.0,,,,,,,,,,,
1000,b,a,1960JJ00,,1918.0,,,,,,,,,,,
1001,b,a,1961JJ00,,2047.0,,,,,,,,,,,
1002,b,a,1962JJ00,,2157.0,,,,,,,,,,,
1003,b,a,1963JJ00,,2215.0,,,,,,,,,,,
1004,b,a,1964JJ00,,2269.0,,,,,,,,,,,
1005,b,a,1965JJ00,,2395.0,,,,,,,,,,,
1006,b,a,1966JJ00,,2366.0,,,,,,,,,,,
1007,b,a,1967JJ00,,2265.0,,,,,,,,,,,
1008,b,a,1968JJ00,,2147.0,,,,,,,,,,,
1009,b,a,1969JJ00,,2020.0,,,,,,,,,,,
1010,b,a,1970JJ00,,1919.0,,,,,,,,,,,
1011,b,a,1971JJ00,,1714.0,,,,,,,,,,,
1012,b,a,1972JJ00,,1597.0,,,,,,,,,,,
1013,b,a,1973JJ00,,1492.0,,,,,,,,,,,
1014,b,a,1974JJ00,,1461.0,,,,,,,,,,,
1015,b,a,1975JJ00,,1419.0,,,,,,,,,,,
1016,b,a,1976JJ00,,1371.0,,,,,,,,,,,
1017,b,a,1977JJ00,,1382.0,,,,,,,,,,,
1018,b,a,1978JJ00,,1402.0,,,98119.0,43382.0,,56427.0,56427.0,,,,
1019,b,a,1979JJ00,,1316.0,,,112847.0,55030.0,,59070.0,59070.0,,,,
1020,b,a,1980JJ00,50081.0,1280.0,,,100443.0,50310.0,-1333.0,50081.0,50081.0,,7287.0,8619.0,-1333.0
1021,b,a,1981JJ00,40388.0,1348.0,,,81551.0,43929.0,1418.0,40388.0,40388.0,,7921.0,6504.0,1418.0
1022,b,a,1982JJ00,38372.0,1637.0,,,75626.0,39985.0,1093.0,38372.0,38372.0,,6504.0,5410.0,1093.0
1023,b,a,1983JJ00,41623.0,2589.0,,,69105.0,31307.0,1235.0,41623.0,41623.0,,5410.0,4175.0,1235.0
1024,b,a,1984JJ00,45394.0,3102.0,,,73776.0,31113.0,-371.0,45394.0,45394.0,,4175.0,4546.0,-371.0
1025,b,a,1985JJ00,39869.0,3728.0,,,65953.0,28399.0,-1413.0,39869.0,39869.0,,4546.0,5960.0,-1413.0
1026,b,a,1986JJ00,47252.0,4628.0,,,72467.0,29801.0,-42.0,47252.0,47252.0,,5960.0,6002.0,-42.0
1027,b,a,1987JJ00,47833.0,4291.0,,,71815.0,27345.0,-929.0,47833.0,47833.0,,6002.0,6930.0,-929.0
1028,b,a,1988JJ00,50813.0,3909.0,,,78577.0,32640.0,967.0,50813.0,50813.0,,6930.0,5963.0,967.0
1029,b,a,1989JJ00,50583.0,3391.0,,,81995.0,34255.0,-548.0,50583.0,50583.0,,5963.0,6511.0,-548.0
1030,b,a,1990JJ00,47776.0,3533.0,,,81811.0,37669.0,101.0,47776.0,47776.0,,6511.0,6409.0,101.0
1031,b,a,1991JJ00,51756.0,3258.0,,,90474.0,42666.0,689.0,51756.0,51756.0,,6409.0,5720.0,689.0
1032,b,a,1992JJ00,53636.0,2845.0,,,96248.0,44079.0,-1378.0,53636.0,53636.0,,5720.0,7098.0,-1378.0
1033,b,a,1993JJ00,54125.0,2672.0,,,93701.0,43139.0,890.0,54125.0,54125.0,,7098.0,6208.0,890.0
1034,b,a,1994JJ00,53741.0,3437.0,,,93318.0,42895.0,-119.0,53741.0,53741.0,,6208.0,6327.0,-119.0
1035,b,a,1995JJ00,56217.0,2721.0,,,92551.0,39116.0,60.0,56217.0,56217.0,,6327.0,6268.0,60.0
1036,b,a,1996JJ00,57162.0,2221.0,,,98986.0,44301.0,256.0,57162.0,57162.0,,6268.0,6012.0,256.0
1037,b,a,1997JJ00,57282.0,2069.0,,,99559.0,44059.0,-287.0,57282.0,57282.0,,6012.0,6299.0,-287.0
1038,b,a,1998JJ00,58552.0,1714.0,,,102093.0,44447.0,-809.0,58552.0,58552.0,,6299.0,7108.0,-809.0
1039,b,a,1999JJ00,55026.0,1594.0,,,95865.0,43676.0,1243.0,55026.0,55026.0,,7108.0,5864.0,1243.0
1040,b,a,2000MM01,4732.0,135.0,,,8122.0,3788.0,263.0,4732.0,4732.0,,5864.0,5601.0,263.0
1041,b,a,2000MM02,4367.0,119.0,,,8057.0,3321.0,-487.0,4367.0,4367.0,,5601.0,6088.0,-487.0
1042,b,a,2000MM03,4293.0,124.0,,,7914.0,3632.0,-113.0,4293.0,4293.0,,6088.0,6201.0,-113.0
1043,b,a,2000KW01,13392.0,377.0,,,24093.0,10741.0,-337.0,13392.0,13392.0,,5864.0,6201.0,-337.0
1044,b,a,2000MM04,4494.0,120.0,,,7525.0,3515.0,364.0,4494.0,4494.0,,6201.0,5837.0,364.0
1045,b,a,2000MM05,3996.0,133.0,,,7679.0,2709.0,-1107.0,3996.0,3996.0,,5837.0,6944.0,-1107.0
1046,b,a,2000MM06,4316.0,125.0,,,6942.0,2564.0,-187.0,4316.0,4316.0,,6944.0,7131.0,-187.0
1047,b,a,2000KW02,12806.0,378.0,,,22146.0,8788.0,-930.0,12806.0,12806.0,,6201.0,7131.0,-930.0
1048,b,a,2000MM07,4930.0,124.0,,,8319.0,3679.0,166.0,4930.0,4930.0,,7131.0,6965.0,166.0
1049,b,a,2000MM08,4932.0,119.0,,,7851.0,4011.0,973.0,4932.0,4932.0,,6965.0,5992.0,973.0
1050,b,a,2000MM09,4183.0,110.0,,,8731.0,3657.0,-1001.0,4183.0,4183.0,,5992.0,6993.0,-1001.0
1051,b,a,2000KW03,14044.0,353.0,,,24901.0,11347.0,138.0,14044.0,14044.0,,7131.0,6993.0,138.0
1052,b,a,2000MM10,5235.0,114.0,,,8457.0,3910.0,574.0,5235.0,5235.0,,6993.0,6419.0,574.0
1053,b,a,2000MM11,4802.0,111.0,,,9217.0,4371.0,-155.0,4802.0,4802.0,,6419.0,6574.0,-155.0
1054,b,a,2000MM12,4798.0,109.0,,,8582.0,3889.0,-3.0,4798.0,4798.0,,6574.0,6577.0,-3.0
1055,b,a,2000KW04,14836.0,335.0,,,26256.0,12170.0,416.0,14836.0,14836.0,,6993.0,6577.0,416.0
1056,b,a,2000JJ00,55078.0,1443.0,,,97395.0,43047.0,-713.0,55078.0,55078.0,,5864.0,6577.0,-713.0
1057,b,a,2001MM01,5020.0,116.0,,,9210.0,4141.0,-166.0,5020.0,5020.0,,6577.0,6743.0,-166.0
1058,b,a,2001MM02,4360.0,102.0,,,6878.0,3269.0,648.0,4360.0,4360.0,,6743.0,6095.0,648.0
1059,b,a,2001MM03,4650.0,110.0,,,9344.0,3171.0,-1632.0,4650.0,4650.0,,6095.0,7727.0,-1632.0
1060,b,a,2001KW01,14030.0,329.0,,,25432.0,10581.0,-1150.0,14030.0,14030.0,,6577.0,7727.0,-1150.0
1061,b,a,2001MM04,4830.0,108.0,,,7742.0,3019.0,-1.0,4830.0,4830.0,,7727.0,7728.0,-1.0
1062,b,a,2001MM05,4794.0,78.0,,,8139.0,3815.0,392.0,4794.0,4794.0,,7728.0,7336.0,392.0
1063,b,a,2001MM06,4182.0,90.0,,,6822.0,3271.0,540.0,4182.0,4182.0,,7336.0,6797.0,540.0
1064,b,a,2001KW02,13805.0,276.0,,,22704.0,10105.0,930.0,13805.0,13805.0,,7727.0,6797.0,930.0
1065,b,a,2001MM07,4320.0,90.0,,,8460.0,3844.0,-386.0,4320.0,4320.0,,6797.0,7183.0,-386.0
1066,b,a,2001MM08,4700.0,88.0,,,8294.0,3757.0,76.0,4700.0,4700.0,,7183.0,7107.0,76.0
1067,b,a,2001MM09,4152.0,84.0,,,8469.0,3462.0,-938.0,4152.0,4152.0,,7107.0,8045.0,-938.0
1068,b,a,2001KW03,13172.0,262.0,,,25222.0,11063.0,-1249.0,13172.0,13172.0,,6797.0,8045.0,-1249.0
1069,b,a,2001MM10,4717.0,73.0,,,7012.0,3287.0,918.0,4717.0,4717.0,,8045.0,7127.0,918.0
1070,b,a,2001MM11,4692.0,70.0,,,7068.0,2986.0,540.0,4692.0,4692.0,,7127.0,6587.0,540.0
1071,b,a,2001MM12,4328.0,361.0,,,8386.0,3742.0,-677.0,4328.0,4328.0,,6587.0,7264.0,-677.0
1072,b,a,2001KW04,13736.0,504.0,,,22466.0,10015.0,781.0,13736.0,13736.0,,8045.0,7264.0,781.0
1073,b,a,2001JJ00,54744.0,1370.0,,,95824.0,41764.0,-687.0,54744.0,54744.0,,6577.0,7264.0,-687.0
1074,b,a,2002MM01,4325.0,189.0,,,8006.0,3945.0,76.0,4325.0,4325.0,,7264.0,7188.0,76.0
1075,b,a,2002MM02,4104.0,177.0,,,7391.0,3651.0,189.0,4104.0,4104.0,,7188.0,7000.0,189.0
1076,b,a,2002MM03,4651.0,197.0,,,8245.0,3478.0,-314.0,4651.0,4651.0,,7000.0,7313.0,-314.0
1077,b,a,2002KW01,13081.0,563.0,,,23642.0,11074.0,-50.0,13081.0,13081.0,,7264.0,7313.0,-50.0
1078,b,a,2002MM04,3594.0,201.0,,,6816.0,3836.0,413.0,3594.0,3594.0,,7313.0,6900.0,413.0
1079,b,a,2002MM05,3756.0,213.0,,,7400.0,3976.0,120.0,3756.0,3756.0,,6900.0,6780.0,120.0
1080,b,a,2002MM06,3841.0,174.0,,,8161.0,3801.0,-694.0,3841.0,3841.0,,6780.0,7474.0,-694.0
1081,b,a,2002KW02,11191.0,588.0,,,22377.0,11613.0,-161.0,11191.0,11191.0,,7313.0,7474.0,-161.0
1082,b,a,2002MM07,3714.0,140.0,,,7026.0,3878.0,426.0,3714.0,3714.0,,7474.0,7048.0,426.0
1083,b,a,2002MM08,4063.0,180.0,,,8536.0,4068.0,-585.0,4063.0,4063.0,,7048.0,7634.0,-585.0
1084,b,a,2002MM09,4093.0,206.0,,,6925.0,3744.0,705.0,4093.0,4093.0,,7634.0,6928.0,705.0
1085,b,a,2002KW03,11870.0,527.0,,,22487.0,11690.0,546.0,11870.0,11870.0,,7474.0,6928.0,546.0
1086,b,a,2002MM10,4040.0,210.0,,,8217.0,3987.0,-400.0,4040.0,4040.0,,6928.0,7329.0,-400.0
1087,b,a,2002MM11,3938.0,182.0,,,6836.0,3702.0,622.0,3938.0,3938.0,,7329.0,6706.0,622.0
1088,b,a,2002MM12,4185.0,163.0,,,7784.0,3873.0,112.0,4185.0,4185.0,,6706.0,6595.0,112.0
1089,b,a,2002KW04,12163.0,554.0,,,22836.0,11562.0,334.0,12163.0,12163.0,,6928.0,6595.0,334.0
1090,b,a,2002JJ00,48305.0,2232.0,,,91342.0,45939.0,669.0,48305.0,48305.0,,7264.0,6595.0,669.0
1091,b,a,2003MM01,4127.0,208.0,,,7599.0,4206.0,526.0,4127.0,4127.0,,6595.0,6068.0,526.0
1092,b,a,2003MM02,3967.0,176.0,,,7034.0,3633.0,391.0,3967.0,3967.0,,6068.0,5678.0,391.0
1093,b,a,2003MM03,3929.0,202.0,,,8283.0,4246.0,-310.0,3929.0,3929.0,,5678.0,5988.0,-310.0
1094,b,a,2003KW01,12023.0,586.0,,,22916.0,12086.0,607.0,12023.0,12023.0,,6595.0,5988.0,607.0
1095,b,a,2003MM04,4189.0,208.0,,,8466.0,4078.0,-407.0,4189.0,4189.0,,5988.0,6395.0,-407.0
1096,b,a,2003MM05,4516.0,202.0,,,8074.0,4099.0,338.0,4516.0,4516.0,,6395.0,6056.0,338.0
1097,b,a,2003MM06,4223.0,181.0,,,8221.0,3846.0,-334.0,4223.0,4223.0,,6056.0,6390.0,-334.0
1098,b,a,2003KW02,12928.0,592.0,,,24761.0,12023.0,-402.0,12928.0,12928.0,,5988.0,6390.0,-402.0
1099,b,a,2003MM07,4571.0,196.0,,,7986.0,3996.0,386.0,4571.0,4571.0,,6390.0,6004.0,386.0
1100,b,a,2003MM08,4390.0,199.0,,,8527.0,3740.0,-597.0,4390.0,4390.0,,6004.0,6601.0,-597.0
1101,b,a,2003MM09,4376.0,131.0,,,7506.0,3959.0,698.0,4376.0,4376.0,,6601.0,5902.0,698.0
1102,b,a,2003KW03,13337.0,525.0,,,24019.0,11695.0,487.0,13337.0,13337.0,,6390.0,5902.0,487.0
1103,b,a,2003MM10,3988.0,200.0,,,8380.0,3857.0,-734.0,3988.0,3988.0,,5902.0,6636.0,-734.0
1104,b,a,2003MM11,3786.0,205.0,,,7137.0,3849.0,293.0,3786.0,3786.0,,6636.0,6344.0,293.0
1105,b,a,2003MM12,4437.0,196.0,,,7489.0,4093.0,845.0,4437.0,4437.0,,6344.0,5499.0,845.0
1106,b,a,2003KW04,12211.0,601.0,,,23006.0,11799.0,404.0,12211.0,12211.0,,5902.0,5499.0,404.0
1107,b,a,2003JJ00,50499.0,2304.0,,,94701.0,47603.0,1096.0,50499.0,50499.0,,6595.0,5499.0,1096.0
1108,b,a,2004MM01,4852.0,202.0,,,8987.0,3747.0,-591.0,4852.0,4852.0,,5499.0,6090.0,-591.0
1109,b,a,2004MM02,4551.0,193.0,,,8368.0,3824.0,-186.0,4551.0,4551.0,,6090.0,6276.0,-186.0
1110,b,a,2004MM03,4635.0,204.0,,,8866.0,3882.0,-553.0,4635.0,4635.0,,6276.0,6829.0,-553.0
