ID,Geslacht,Leeftijd,Opleidingsniveau,Cijfersoort,Perioden,Levensverwachting_1,LevensverwInAlsGoedErvarenGezondh_2,LevensverwZonderLichBeperkingen_3,LevensverwZonderChronischeZiektes_4,LevensverwInGoedeGeestelijkeGezondh_5
1114,4000,10100,18789,2,1997X001,0.4,0.9,0.8,1.1,
1115,4000,10100,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1116,4000,10100,18789,2,2005X001,0.2,0.8,0.8,0.8,0.5
1117,4000,10100,18789,2,2007X001,0.1,0.7,0.8,0.8,0.5
1118,4000,10100,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1119,4000,10100,18789,2,2011X001,0.1,0.7,0.9,0.6,0.6
1120,4000,10500,18710,1,1997X009,73.7,48.4,55.9,36.3,
1121,4000,10500,18710,1,1997X001,73.8,48.8,56.2,35.9,
1122,4000,10500,18710,1,2001X001,73.3,46.3,54.7,32.7,59.4
1123,4000,10500,18710,1,2005X001,74.4,47.8,55.5,33.5,60.9
1124,4000,10500,18710,1,2007X001,75.0,48.8,56.7,32.5,61.8
1125,4000,10500,18710,1,2009X001,75.5,48.6,56.4,32.4,62.4
1126,4000,10500,18710,1,2011X001,75.7,48.1,55.5,32.5,61.6
1127,4000,10500,18710,2,1997X009,0.2,0.5,0.6,0.8,
1128,4000,10500,18710,2,1997X001,0.3,0.5,0.5,0.7,
1129,4000,10500,18710,2,2001X001,0.2,0.6,0.5,0.7,0.6
1130,4000,10500,18710,2,2005X001,0.1,0.6,0.5,0.6,0.5
1131,4000,10500,18710,2,2007X001,0.1,0.6,0.6,0.6,0.6
1132,4000,10500,18710,2,2009X001,0.1,0.6,0.7,0.6,0.6
1133,4000,10500,18710,2,2011X001,0.1,0.7,0.8,0.7,0.8
1134,4000,10500,18720,1,1997X009,76.7,57.1,64.0,37.9,
1135,4000,10500,18720,1,1997X001,75.7,56.9,63.0,39.8,
1136,4000,10500,18720,1,2001X001,76.9,57.3,63.9,36.4,66.2
1137,4000,10500,18720,1,2005X001,78.1,56.6,63.6,34.9,67.4
1138,4000,10500,18720,1,2007X001,78.7,56.7,63.2,35.0,68.7
1139,4000,10500,18720,1,2009X001,78.7,57.4,63.9,35.5,68.4
1140,4000,10500,18720,1,2011X001,78.5,56.4,63.2,35.6,68.1
1141,4000,10500,18720,2,1997X009,0.1,0.3,0.3,0.4,
1142,4000,10500,18720,2,1997X001,0.2,0.5,0.4,0.6,
1143,4000,10500,18720,2,2001X001,0.1,0.6,0.4,0.6,0.5
1144,4000,10500,18720,2,2005X001,0.1,0.6,0.5,0.6,0.5
1145,4000,10500,18720,2,2007X001,0.1,0.5,0.5,0.6,0.5
1146,4000,10500,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1147,4000,10500,18720,2,2011X001,0.1,0.5,0.5,0.6,0.5
1148,4000,10500,18750,1,1997X009,79.1,61.1,67.2,39.1,
1149,4000,10500,18750,1,1997X001,79.5,60.7,65.7,41.1,
1150,4000,10500,18750,1,2001X001,79.1,61.5,67.8,37.7,71.0
1151,4000,10500,18750,1,2005X001,80.3,62.4,67.8,38.7,72.1
1152,4000,10500,18750,1,2007X001,80.1,63.1,68.2,36.2,71.9
1153,4000,10500,18750,1,2009X001,80.5,61.7,68.1,35.5,70.7
1154,4000,10500,18750,1,2011X001,80.6,62.0,68.1,36.1,71.3
1155,4000,10500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1156,4000,10500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1157,4000,10500,18750,2,2001X001,0.1,0.6,0.5,0.6,0.4
1158,4000,10500,18750,2,2005X001,0.1,0.6,0.6,0.6,0.5
1159,4000,10500,18750,2,2007X001,0.1,0.6,0.6,0.5,0.5
1160,4000,10500,18750,2,2009X001,0.1,0.5,0.6,0.4,0.5
1161,4000,10500,18750,2,2011X001,0.1,0.5,0.5,0.4,0.5
1162,4000,10500,18789,1,1997X009,79.2,64.8,69.6,41.9,
1163,4000,10500,18789,1,1997X001,80.2,66.4,69.8,43.2,
1164,4000,10500,18789,1,2001X001,79.0,63.8,69.3,41.1,72.0
1165,4000,10500,18789,1,2005X001,80.7,68.3,70.7,42.1,74.7
1166,4000,10500,18789,1,2007X001,81.1,68.1,70.5,42.4,75.0
1167,4000,10500,18789,1,2009X001,81.4,67.4,72.8,41.1,73.6
1168,4000,10500,18789,1,2011X001,82.1,67.1,72.2,40.9,74.0
1169,4000,10500,18789,2,1997X009,0.2,0.5,0.6,0.6,
1170,4000,10500,18789,2,1997X001,0.4,0.9,0.8,1.1,
1171,4000,10500,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1172,4000,10500,18789,2,2005X001,0.2,0.8,0.8,0.8,0.5
1173,4000,10500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.5
1174,4000,10500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1175,4000,10500,18789,2,2011X001,0.1,0.7,0.9,0.6,0.6
1176,4000,11000,18710,1,1997X009,68.8,43.8,51.0,31.9,
1177,4000,11000,18710,1,1997X001,68.9,44.2,51.3,31.7,
1178,4000,11000,18710,1,2001X001,68.4,41.6,49.8,28.5,54.8
1179,4000,11000,18710,1,2005X001,69.4,43.2,50.6,29.1,56.2
1180,4000,11000,18710,1,2007X001,70.0,44.2,51.7,28.0,57.0
1181,4000,11000,18710,1,2009X001,70.6,43.8,51.4,27.9,57.6
1182,4000,11000,18710,1,2011X001,70.7,43.3,50.6,28.1,56.9
1183,4000,11000,18710,2,1997X009,0.1,0.5,0.6,0.7,
1184,4000,11000,18710,2,1997X001,0.3,0.5,0.5,0.7,
1185,4000,11000,18710,2,2001X001,0.2,0.6,0.5,0.6,0.6
1186,4000,11000,18710,2,2005X001,0.1,0.6,0.5,0.6,0.5
1187,4000,11000,18710,2,2007X001,0.1,0.6,0.6,0.6,0.6
1188,4000,11000,18710,2,2009X001,0.1,0.6,0.7,0.6,0.6
1189,4000,11000,18710,2,2011X001,0.1,0.7,0.8,0.7,0.8
1190,4000,11000,18720,1,1997X009,71.7,52.5,59.0,33.6,
1191,4000,11000,18720,1,1997X001,70.8,52.3,58.1,35.6,
1192,4000,11000,18720,1,2001X001,72.0,52.5,58.9,32.2,61.6
1193,4000,11000,18720,1,2005X001,73.1,52.0,58.6,30.5,62.6
1194,4000,11000,18720,1,2007X001,73.8,52.1,58.3,30.5,63.8
1195,4000,11000,18720,1,2009X001,73.7,52.6,58.9,31.0,63.7
1196,4000,11000,18720,1,2011X001,73.5,51.6,58.2,31.1,63.3
1197,4000,11000,18720,2,1997X009,0.1,0.3,0.3,0.4,
1198,4000,11000,18720,2,1997X001,0.2,0.5,0.4,0.6,
1199,4000,11000,18720,2,2001X001,0.1,0.5,0.4,0.6,0.5
1200,4000,11000,18720,2,2005X001,0.1,0.6,0.5,0.6,0.5
1201,4000,11000,18720,2,2007X001,0.1,0.5,0.5,0.6,0.5
1202,4000,11000,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1203,4000,11000,18720,2,2011X001,0.1,0.5,0.5,0.5,0.5
1204,4000,11000,18750,1,1997X009,74.1,56.4,62.2,34.8,
1205,4000,11000,18750,1,1997X001,74.6,56.0,60.7,36.8,
1206,4000,11000,18750,1,2001X001,74.2,56.8,62.8,33.4,66.2
1207,4000,11000,18750,1,2005X001,75.3,57.7,62.9,34.2,67.3
1208,4000,11000,18750,1,2007X001,75.1,58.3,63.2,31.7,67.2
1209,4000,11000,18750,1,2009X001,75.5,56.9,63.2,30.9,66.2
1210,4000,11000,18750,1,2011X001,75.6,57.2,63.1,31.6,66.8
1211,4000,11000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1212,4000,11000,18750,2,1997X001,0.3,0.7,0.7,0.8,
1213,4000,11000,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1214,4000,11000,18750,2,2005X001,0.1,0.6,0.6,0.6,0.4
1215,4000,11000,18750,2,2007X001,0.1,0.6,0.6,0.5,0.5
1216,4000,11000,18750,2,2009X001,0.1,0.5,0.6,0.4,0.5
1217,4000,11000,18750,2,2011X001,0.1,0.5,0.5,0.4,0.4
1218,4000,11000,18789,1,1997X009,74.2,60.0,64.7,37.5,
1219,4000,11000,18789,1,1997X001,75.2,61.8,64.9,38.9,
1220,4000,11000,18789,1,2001X001,74.0,59.0,64.3,36.7,67.1
1221,4000,11000,18789,1,2005X001,75.7,63.4,65.7,37.4,69.9
1222,4000,11000,18789,1,2007X001,76.1,63.2,65.5,37.9,70.3
1223,4000,11000,18789,1,2009X001,76.4,62.6,67.8,36.6,69.0
1224,4000,11000,18789,1,2011X001,77.1,62.2,67.2,36.3,69.5
1225,4000,11000,18789,2,1997X009,0.2,0.5,0.6,0.6,
1226,4000,11000,18789,2,1997X001,0.4,0.9,0.8,1.1,
1227,4000,11000,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1228,4000,11000,18789,2,2005X001,0.2,0.8,0.8,0.8,0.5
1229,4000,11000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1230,4000,11000,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1231,4000,11000,18789,2,2011X001,0.1,0.7,0.9,0.6,0.6
1232,4000,11500,18710,1,1997X009,63.8,39.4,46.1,27.7,
1233,4000,11500,18710,1,1997X001,64.0,39.7,46.5,27.6,
1234,4000,11500,18710,1,2001X001,63.5,37.1,45.0,24.5,50.3
1235,4000,11500,18710,1,2005X001,64.5,38.6,45.8,25.1,51.4
1236,4000,11500,18710,1,2007X001,65.0,39.5,46.8,23.9,52.1
1237,4000,11500,18710,1,2009X001,65.6,39.1,46.7,23.7,52.9
1238,4000,11500,18710,1,2011X001,65.8,38.5,45.7,23.8,52.1
1239,4000,11500,18710,2,1997X009,0.1,0.4,0.6,0.7,
1240,4000,11500,18710,2,1997X001,0.3,0.5,0.5,0.7,
1241,4000,11500,18710,2,2001X001,0.2,0.6,0.5,0.6,0.6
1242,4000,11500,18710,2,2005X001,0.1,0.6,0.5,0.6,0.5
1243,4000,11500,18710,2,2007X001,0.1,0.6,0.6,0.6,0.6
1244,4000,11500,18710,2,2009X001,0.1,0.6,0.7,0.6,0.6
1245,4000,11500,18710,2,2011X001,0.1,0.7,0.8,0.7,0.8
1246,4000,11500,18720,1,1997X009,66.8,47.9,54.2,29.6,
1247,4000,11500,18720,1,1997X001,65.9,47.7,53.3,31.5,
1248,4000,11500,18720,1,2001X001,67.0,48.0,54.0,28.2,56.9
1249,4000,11500,18720,1,2005X001,68.2,47.4,53.9,26.4,57.9
1250,4000,11500,18720,1,2007X001,68.8,47.4,53.4,26.4,59.0
1251,4000,11500,18720,1,2009X001,68.8,48.0,54.2,26.9,58.9
1252,4000,11500,18720,1,2011X001,68.5,46.8,53.4,26.9,58.6
1253,4000,11500,18720,2,1997X009,0.1,0.3,0.3,0.4,
1254,4000,11500,18720,2,1997X001,0.2,0.5,0.4,0.6,
1255,4000,11500,18720,2,2001X001,0.1,0.5,0.4,0.6,0.5
1256,4000,11500,18720,2,2005X001,0.1,0.5,0.5,0.6,0.5
1257,4000,11500,18720,2,2007X001,0.1,0.5,0.5,0.6,0.5
1258,4000,11500,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1259,4000,11500,18720,2,2011X001,0.1,0.5,0.5,0.5,0.5
1260,4000,11500,18750,1,1997X009,69.2,51.6,57.3,30.5,
1261,4000,11500,18750,1,1997X001,69.6,51.3,56.0,32.7,
1262,4000,11500,18750,1,2001X001,69.2,52.1,57.9,29.1,61.3
1263,4000,11500,18750,1,2005X001,70.4,53.0,58.0,30.0,62.5
1264,4000,11500,18750,1,2007X001,70.1,53.7,58.4,27.8,62.5
1265,4000,11500,18750,1,2009X001,70.6,52.2,58.4,26.9,61.6
1266,4000,11500,18750,1,2011X001,70.6,52.3,58.4,27.2,62.3
1267,4000,11500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1268,4000,11500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1269,4000,11500,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1270,4000,11500,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1271,4000,11500,18750,2,2007X001,0.1,0.6,0.6,0.5,0.4
1272,4000,11500,18750,2,2009X001,0.1,0.5,0.6,0.4,0.5
1273,4000,11500,18750,2,2011X001,0.1,0.5,0.5,0.4,0.4
1274,4000,11500,18789,1,1997X009,69.2,55.2,59.7,33.1,
1275,4000,11500,18789,1,1997X001,70.2,56.9,59.9,34.8,
1276,4000,11500,18789,1,2001X001,69.1,54.2,59.4,32.1,62.2
1277,4000,11500,18789,1,2005X001,70.7,58.7,60.8,33.0,65.1
1278,4000,11500,18789,1,2007X001,71.1,58.6,60.6,33.4,65.6
1279,4000,11500,18789,1,2009X001,71.4,57.7,63.0,32.0,64.4
1280,4000,11500,18789,1,2011X001,72.2,57.4,62.6,31.7,65.1
1281,4000,11500,18789,2,1997X009,0.2,0.5,0.6,0.6,
1282,4000,11500,18789,2,1997X001,0.4,0.9,0.8,1.1,
1283,4000,11500,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1284,4000,11500,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1285,4000,11500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1286,4000,11500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1287,4000,11500,18789,2,2011X001,0.1,0.7,0.9,0.6,0.6
1288,4000,12000,18710,1,1997X009,58.9,34.4,41.5,22.8,
1289,4000,12000,18710,1,1997X001,59.0,35.3,41.9,23.9,
1290,4000,12000,18710,1,2001X001,58.6,32.6,40.3,21.3,45.8
1291,4000,12000,18710,1,2005X001,59.5,34.5,41.1,21.5,47.1
1292,4000,12000,18710,1,2007X001,60.1,35.5,42.1,20.8,47.7
1293,4000,12000,18710,1,2009X001,60.7,34.9,41.9,20.3,48.5
1294,4000,12000,18710,1,2011X001,60.9,34.2,41.0,20.3,47.8
1295,4000,12000,18710,2,1997X009,0.1,0.4,0.5,0.7,
1296,4000,12000,18710,2,1997X001,0.3,0.5,0.5,0.6,
1297,4000,12000,18710,2,2001X001,0.2,0.6,0.5,0.6,0.6
1298,4000,12000,18710,2,2005X001,0.1,0.6,0.5,0.6,0.5
1299,4000,12000,18710,2,2007X001,0.1,0.6,0.5,0.6,0.6
1300,4000,12000,18710,2,2009X001,0.1,0.6,0.7,0.6,0.6
1301,4000,12000,18710,2,2011X001,0.1,0.7,0.8,0.7,0.8
1302,4000,12000,18720,1,1997X009,61.9,43.6,49.5,26.1,
1303,4000,12000,18720,1,1997X001,61.1,43.5,48.8,27.8,
1304,4000,12000,18720,1,2001X001,62.1,43.6,49.3,24.9,52.5
1305,4000,12000,18720,1,2005X001,63.2,43.3,49.1,22.9,53.5
1306,4000,12000,18720,1,2007X001,63.9,43.4,48.7,23.3,54.6
1307,4000,12000,18720,1,2009X001,63.8,43.7,49.4,23.4,54.5
1308,4000,12000,18720,1,2011X001,63.6,42.4,48.6,23.4,54.2
1309,4000,12000,18720,2,1997X009,0.1,0.3,0.3,0.4,
1310,4000,12000,18720,2,1997X001,0.2,0.5,0.4,0.6,
1311,4000,12000,18720,2,2001X001,0.1,0.5,0.4,0.5,0.4
1312,4000,12000,18720,2,2005X001,0.1,0.5,0.5,0.5,0.4
1313,4000,12000,18720,2,2007X001,0.1,0.5,0.5,0.5,0.5
1314,4000,12000,18720,2,2009X001,0.1,0.5,0.5,0.5,0.5
1315,4000,12000,18720,2,2011X001,0.1,0.5,0.5,0.5,0.5
1316,4000,12000,18750,1,1997X009,64.2,47.4,52.4,27.2,
1317,4000,12000,18750,1,1997X001,64.7,46.9,51.1,29.5,
1318,4000,12000,18750,1,2001X001,64.2,47.8,53.0,25.7,56.8
1319,4000,12000,18750,1,2005X001,65.4,48.7,53.1,26.5,58.0
1320,4000,12000,18750,1,2007X001,65.2,49.4,53.5,24.5,58.1
1321,4000,12000,18750,1,2009X001,65.6,47.8,53.6,23.5,57.1
1322,4000,12000,18750,1,2011X001,65.6,48.0,53.6,23.8,57.9
1323,4000,12000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1324,4000,12000,18750,2,1997X001,0.3,0.7,0.7,0.8,
1325,4000,12000,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1326,4000,12000,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1327,4000,12000,18750,2,2007X001,0.1,0.5,0.6,0.4,0.4
1328,4000,12000,18750,2,2009X001,0.1,0.5,0.5,0.4,0.5
1329,4000,12000,18750,2,2011X001,0.1,0.4,0.5,0.4,0.4
1330,4000,12000,18789,1,1997X009,64.2,50.9,54.8,29.5,
1331,4000,12000,18789,1,1997X001,65.3,52.8,55.0,31.2,
1332,4000,12000,18789,1,2001X001,64.1,49.8,54.4,28.5,57.8
1333,4000,12000,18789,1,2005X001,65.7,54.2,55.9,29.6,60.6
1334,4000,12000,18789,1,2007X001,66.2,54.2,55.7,30.4,61.3
1335,4000,12000,18789,1,2009X001,66.5,53.3,58.4,28.6,60.2
1336,4000,12000,18789,1,2011X001,67.2,53.0,57.9,28.3,60.9
1337,4000,12000,18789,2,1997X009,0.2,0.5,0.6,0.6,
1338,4000,12000,18789,2,1997X001,0.4,0.9,0.8,1.1,
1339,4000,12000,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1340,4000,12000,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1341,4000,12000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1342,4000,12000,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1343,4000,12000,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1344,4000,12500,18710,1,1997X009,54.1,30.4,37.1,20.1,
1345,4000,12500,18710,1,1997X001,54.1,31.3,37.3,21.3,
1346,4000,12500,18710,1,2001X001,53.8,29.4,35.8,18.9,42.1
1347,4000,12500,18710,1,2005X001,54.6,30.5,36.7,18.6,43.0
1348,4000,12500,18710,1,2007X001,55.2,31.5,37.9,18.5,43.8
1349,4000,12500,18710,1,2009X001,55.7,31.1,37.7,17.8,44.5
1350,4000,12500,18710,1,2011X001,56.0,30.8,37.3,17.8,44.1
1351,4000,12500,18710,2,1997X009,0.1,0.4,0.4,0.4,
1352,4000,12500,18710,2,1997X001,0.3,0.5,0.4,0.6,
1353,4000,12500,18710,2,2001X001,0.2,0.6,0.5,0.6,0.5
1354,4000,12500,18710,2,2005X001,0.1,0.6,0.5,0.5,0.5
1355,4000,12500,18710,2,2007X001,0.1,0.6,0.5,0.6,0.5
1356,4000,12500,18710,2,2009X001,0.1,0.5,0.6,0.6,0.6
1357,4000,12500,18710,2,2011X001,0.1,0.6,0.7,0.6,0.7
1358,4000,12500,18720,1,1997X009,57.0,39.9,44.8,23.4,
1359,4000,12500,18720,1,1997X001,56.1,39.5,44.2,25.2,
1360,4000,12500,18720,1,2001X001,57.2,40.3,44.8,22.5,48.7
1361,4000,12500,18720,1,2005X001,58.3,39.3,44.8,20.0,49.4
1362,4000,12500,18720,1,2007X001,59.0,39.4,44.6,21.0,50.7
1363,4000,12500,18720,1,2009X001,58.9,39.9,45.3,21.0,50.5
1364,4000,12500,18720,1,2011X001,58.7,39.0,44.9,20.9,50.5
1365,4000,12500,18720,2,1997X009,0.1,0.3,0.3,0.3,
1366,4000,12500,18720,2,1997X001,0.2,0.5,0.4,0.5,
1367,4000,12500,18720,2,2001X001,0.1,0.5,0.4,0.5,0.4
1368,4000,12500,18720,2,2005X001,0.1,0.5,0.4,0.5,0.4
1369,4000,12500,18720,2,2007X001,0.1,0.5,0.5,0.5,0.4
1370,4000,12500,18720,2,2009X001,0.1,0.4,0.5,0.4,0.4
1371,4000,12500,18720,2,2011X001,0.1,0.4,0.5,0.5,0.4
1372,4000,12500,18750,1,1997X009,59.3,43.2,47.6,24.2,
1373,4000,12500,18750,1,1997X001,59.7,42.6,46.3,26.3,
1374,4000,12500,18750,1,2001X001,59.3,43.8,48.3,23.0,52.5
1375,4000,12500,18750,1,2005X001,60.5,44.5,48.4,23.3,53.7
1376,4000,12500,18750,1,2007X001,60.2,45.0,48.7,21.3,53.5
1377,4000,12500,18750,1,2009X001,60.6,43.7,49.0,20.7,52.9
1378,4000,12500,18750,1,2011X001,60.7,43.9,49.0,21.1,53.6
1379,4000,12500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1380,4000,12500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1381,4000,12500,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1382,4000,12500,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1383,4000,12500,18750,2,2007X001,0.1,0.5,0.6,0.4,0.4
1384,4000,12500,18750,2,2009X001,0.1,0.5,0.5,0.4,0.5
1385,4000,12500,18750,2,2011X001,0.1,0.4,0.5,0.4,0.4
1386,4000,12500,18789,1,1997X009,59.3,46.4,49.9,26.1,
1387,4000,12500,18789,1,1997X001,60.4,48.3,50.1,27.9,
1388,4000,12500,18789,1,2001X001,59.2,45.3,49.5,25.1,53.5
1389,4000,12500,18789,1,2005X001,60.8,49.7,51.0,26.2,56.1
1390,4000,12500,18789,1,2007X001,61.2,49.8,50.8,27.1,56.8
1391,4000,12500,18789,1,2009X001,61.5,48.8,53.6,25.5,55.9
1392,4000,12500,18789,1,2011X001,62.2,48.5,53.1,25.1,56.8
1393,4000,12500,18789,2,1997X009,0.2,0.5,0.6,0.6,
1394,4000,12500,18789,2,1997X001,0.4,0.9,0.8,1.1,
1395,4000,12500,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1396,4000,12500,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1397,4000,12500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1398,4000,12500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1399,4000,12500,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1400,4000,13000,18710,1,1997X009,49.3,26.8,32.8,17.5,
1401,4000,13000,18710,1,1997X001,49.3,27.5,32.9,18.7,
1402,4000,13000,18710,1,2001X001,49.0,26.1,32.0,16.7,38.5
1403,4000,13000,18710,1,2005X001,49.8,26.6,32.2,15.5,39.0
1404,4000,13000,18710,1,2007X001,50.3,27.5,33.5,16.2,39.6
1405,4000,13000,18710,1,2009X001,50.8,27.3,33.3,15.6,40.1
1406,4000,13000,18710,1,2011X001,51.1,27.5,33.6,15.6,40.4
1407,4000,13000,18710,2,1997X009,0.1,0.3,0.4,0.4,
1408,4000,13000,18710,2,1997X001,0.2,0.5,0.4,0.5,
1409,4000,13000,18710,2,2001X001,0.2,0.5,0.5,0.5,0.4
1410,4000,13000,18710,2,2005X001,0.1,0.5,0.5,0.5,0.5
1411,4000,13000,18710,2,2007X001,0.1,0.5,0.5,0.5,0.5
1412,4000,13000,18710,2,2009X001,0.1,0.5,0.6,0.5,0.5
1413,4000,13000,18710,2,2011X001,0.1,0.6,0.7,0.6,0.6
1414,4000,13000,18720,1,1997X009,52.1,35.9,40.1,20.8,
1415,4000,13000,18720,1,1997X001,51.3,35.5,39.6,22.6,
1416,4000,13000,18720,1,2001X001,52.3,36.2,40.0,19.9,44.2
1417,4000,13000,18720,1,2005X001,53.4,35.7,40.3,17.3,45.4
1418,4000,13000,18720,1,2007X001,54.1,35.9,40.1,18.2,46.5
1419,4000,13000,18720,1,2009X001,54.0,36.2,40.8,17.8,46.4
1420,4000,13000,18720,1,2011X001,53.8,35.2,40.4,17.4,46.0
1421,4000,13000,18720,2,1997X009,0.1,0.3,0.3,0.3,
1422,4000,13000,18720,2,1997X001,0.2,0.4,0.4,0.5,
1423,4000,13000,18720,2,2001X001,0.1,0.5,0.4,0.4,0.4
1424,4000,13000,18720,2,2005X001,0.1,0.5,0.4,0.4,0.4
1425,4000,13000,18720,2,2007X001,0.1,0.5,0.5,0.4,0.4
1426,4000,13000,18720,2,2009X001,0.1,0.4,0.4,0.4,0.4
1427,4000,13000,18720,2,2011X001,0.1,0.4,0.4,0.4,0.4
1428,4000,13000,18750,1,1997X009,54.3,38.9,42.9,21.1,
1429,4000,13000,18750,1,1997X001,54.8,38.3,41.5,23.2,
1430,4000,13000,18750,1,2001X001,54.4,39.5,43.5,20.0,48.1
1431,4000,13000,18750,1,2005X001,55.5,40.2,43.7,20.3,49.4
1432,4000,13000,18750,1,2007X001,55.3,40.8,44.1,18.6,49.2
1433,4000,13000,18750,1,2009X001,55.7,39.5,44.3,18.0,48.6
1434,4000,13000,18750,1,2011X001,55.8,39.7,44.5,18.3,49.4
1435,4000,13000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1436,4000,13000,18750,2,1997X001,0.3,0.7,0.7,0.8,
1437,4000,13000,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1438,4000,13000,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1439,4000,13000,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1440,4000,13000,18750,2,2009X001,0.1,0.5,0.5,0.4,0.5
1441,4000,13000,18750,2,2011X001,0.1,0.4,0.5,0.4,0.4
1442,4000,13000,18789,1,1997X009,54.3,41.9,45.0,22.8,
1443,4000,13000,18789,1,1997X001,55.4,43.8,45.2,24.4,
1444,4000,13000,18789,1,2001X001,54.3,40.9,44.7,22.0,49.1
1445,4000,13000,18789,1,2005X001,55.9,45.3,46.1,22.7,51.5
1446,4000,13000,18789,1,2007X001,56.3,45.5,45.9,23.5,52.1
1447,4000,13000,18789,1,2009X001,56.6,44.2,48.7,22.1,51.4
1448,4000,13000,18789,1,2011X001,57.3,43.9,48.2,21.8,52.4
1449,4000,13000,18789,2,1997X009,0.2,0.5,0.6,0.6,
1450,4000,13000,18789,2,1997X001,0.4,0.9,0.8,1.1,
1451,4000,13000,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1452,4000,13000,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1453,4000,13000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1454,4000,13000,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1455,4000,13000,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1456,4000,13500,18710,1,1997X009,44.5,23.6,28.8,15.1,
1457,4000,13500,18710,1,1997X001,44.4,24.1,28.8,16.1,
1458,4000,13500,18710,1,2001X001,44.2,23.1,28.2,14.7,35.0
1459,4000,13500,18710,1,2005X001,45.0,23.3,28.1,13.1,35.6
1460,4000,13500,18710,1,2007X001,45.5,24.3,29.3,13.6,35.7
1461,4000,13500,18710,1,2009X001,46.0,24.0,29.1,12.9,35.5
1462,4000,13500,18710,1,2011X001,46.3,24.1,29.3,12.6,35.9
1463,4000,13500,18710,2,1997X009,0.1,0.3,0.3,0.3,
1464,4000,13500,18710,2,1997X001,0.2,0.4,0.4,0.5,
1465,4000,13500,18710,2,2001X001,0.1,0.5,0.4,0.4,0.4
1466,4000,13500,18710,2,2005X001,0.1,0.5,0.4,0.4,0.4
1467,4000,13500,18710,2,2007X001,0.1,0.5,0.5,0.4,0.4
1468,4000,13500,18710,2,2009X001,0.1,0.4,0.5,0.4,0.5
1469,4000,13500,18710,2,2011X001,0.1,0.5,0.6,0.5,0.6
1470,4000,13500,18720,1,1997X009,47.2,32.0,35.7,18.1,
1471,4000,13500,18720,1,1997X001,46.4,31.6,35.2,19.9,
1472,4000,13500,18720,1,2001X001,47.5,32.3,35.6,17.2,40.3
1473,4000,13500,18720,1,2005X001,48.6,32.2,36.2,15.3,41.7
1474,4000,13500,18720,1,2007X001,49.2,32.5,36.2,15.9,42.5
1475,4000,13500,18720,1,2009X001,49.2,32.3,36.4,15.5,42.1
1476,4000,13500,18720,1,2011X001,48.9,31.2,36.1,15.1,41.8
