ID,BedrijfstakkenBranchesSBI2008,Aardgas,Elektriciteit,Perioden,Adressen_1,GeleverdAardgas_2,GeleverdeElektriciteit_3
1750,300002 ,A049755,A049762,2018JJ00,15.0,,
1751,300002 ,A049755,A049762,2019JJ00,15.0,,
1752,300002 ,A049755,A049762,2020JJ00,10.0,,
1753,300002 ,A049755,A049762,2021JJ00,25.0,,
1754,300002 ,A049755,A049762,2022JJ00,10.0,,
1755,300002 ,A049755,A049762,2023JJ00,15.0,,
1756,300002 ,A049755,A049762,2024JJ00,5.0,,
1757,300002 ,A049755,A049763,2018JJ00,15.0,,
1758,300002 ,A049755,A049763,2019JJ00,10.0,,
1759,300002 ,A049755,A049763,2020JJ00,5.0,,
1760,300002 ,A049755,A049763,2021JJ00,10.0,,
1761,300002 ,A049755,A049763,2022JJ00,20.0,,
1762,300002 ,A049755,A049763,2023JJ00,15.0,,
1763,300002 ,A049755,A049763,2024JJ00,5.0,,
1764,300002 ,A049755,A049764,2018JJ00,50.0,,
1765,300002 ,A049755,A049764,2019JJ00,55.0,,
1766,300002 ,A049755,A049764,2020JJ00,55.0,,
1767,300002 ,A049755,A049764,2021JJ00,75.0,,
1768,300002 ,A049755,A049764,2022JJ00,50.0,,
1769,300002 ,A049755,A049764,2023JJ00,50.0,,
1770,300002 ,A049755,A049764,2024JJ00,30.0,,
1771,300002 ,A049755,A049765,2018JJ00,710.0,,
1772,300002 ,A049755,A049765,2019JJ00,725.0,,
1773,300002 ,A049755,A049765,2020JJ00,655.0,,
1774,300002 ,A049755,A049765,2021JJ00,765.0,,
1775,300002 ,A049755,A049765,2022JJ00,625.0,,
1776,300002 ,A049755,A049765,2023JJ00,510.0,,
1777,300002 ,A049755,A049765,2024JJ00,450.0,,570600.0
1778,300002 ,A049755,A049766,2018JJ00,10.0,,
1779,300002 ,A049755,A049766,2019JJ00,10.0,,
1780,300002 ,A049755,A049766,2020JJ00,10.0,,
1781,300002 ,A049755,A049766,2021JJ00,10.0,,
1782,300002 ,A049755,A049766,2022JJ00,15.0,,
1783,300002 ,A049755,A049766,2023JJ00,5.0,,
1784,300002 ,A049755,A049766,2024JJ00,10.0,,
1785,300002 ,A049755,A049767,2018JJ00,175.0,,
1786,300002 ,A049755,A049767,2019JJ00,160.0,,
1787,300002 ,A049755,A049767,2020JJ00,145.0,16900.0,
1788,300002 ,A049755,A049767,2021JJ00,150.0,16600.0,
1789,300002 ,A049755,A049767,2022JJ00,125.0,,
1790,300002 ,A049755,A049767,2023JJ00,115.0,13600.0,
1791,300002 ,A049755,A049767,2024JJ00,100.0,,
1792,300002 ,A049756,T001604,2018JJ00,980.0,407400.0,
1793,300002 ,A049756,T001604,2019JJ00,955.0,,
1794,300002 ,A049756,T001604,2020JJ00,935.0,389800.0,
1795,300002 ,A049756,T001604,2021JJ00,960.0,,
1796,300002 ,A049756,T001604,2022JJ00,890.0,,
1797,300002 ,A049756,T001604,2023JJ00,875.0,,
1798,300002 ,A049756,T001604,2024JJ00,790.0,,
1799,300002 ,A049756,A049761,2018JJ00,5.0,,
1800,300002 ,A049756,A049761,2019JJ00,5.0,,
1801,300002 ,A049756,A049761,2020JJ00,5.0,,
1802,300002 ,A049756,A049761,2021JJ00,5.0,,
1803,300002 ,A049756,A049761,2022JJ00,5.0,,
1804,300002 ,A049756,A049761,2023JJ00,5.0,,
1805,300002 ,A049756,A049761,2024JJ00,5.0,,
1806,300002 ,A049756,A049762,2018JJ00,5.0,,
1807,300002 ,A049756,A049762,2019JJ00,5.0,,
1808,300002 ,A049756,A049762,2020JJ00,5.0,,
1809,300002 ,A049756,A049762,2021JJ00,5.0,,
1810,300002 ,A049756,A049762,2022JJ00,5.0,,
1811,300002 ,A049756,A049762,2023JJ00,5.0,,
1812,300002 ,A049756,A049762,2024JJ00,5.0,,
1813,300002 ,A049756,A049763,2018JJ00,5.0,,
1814,300002 ,A049756,A049763,2019JJ00,5.0,,
1815,300002 ,A049756,A049763,2020JJ00,5.0,,
1816,300002 ,A049756,A049763,2021JJ00,5.0,,
1817,300002 ,A049756,A049763,2022JJ00,5.0,,
1818,300002 ,A049756,A049763,2023JJ00,5.0,,
1819,300002 ,A049756,A049763,2024JJ00,5.0,,
1820,300002 ,A049756,A049764,2018JJ00,10.0,,
1821,300002 ,A049756,A049764,2019JJ00,15.0,,
1822,300002 ,A049756,A049764,2020JJ00,10.0,,
1823,300002 ,A049756,A049764,2021JJ00,15.0,,
1824,300002 ,A049756,A049764,2022JJ00,15.0,,
1825,300002 ,A049756,A049764,2023JJ00,10.0,,
1826,300002 ,A049756,A049764,2024JJ00,15.0,,
1827,300002 ,A049756,A049765,2018JJ00,710.0,,
1828,300002 ,A049756,A049765,2019JJ00,690.0,,
1829,300002 ,A049756,A049765,2020JJ00,680.0,,
1830,300002 ,A049756,A049765,2021JJ00,710.0,,
1831,300002 ,A049756,A049765,2022JJ00,660.0,,
1832,300002 ,A049756,A049765,2023JJ00,630.0,,
1833,300002 ,A049756,A049765,2024JJ00,575.0,,
1834,300002 ,A049756,A049766,2018JJ00,50.0,,
1835,300002 ,A049756,A049766,2019JJ00,55.0,,
1836,300002 ,A049756,A049766,2020JJ00,50.0,,
1837,300002 ,A049756,A049766,2021JJ00,50.0,,
1838,300002 ,A049756,A049766,2022JJ00,45.0,,
1839,300002 ,A049756,A049766,2023JJ00,50.0,,
1840,300002 ,A049756,A049766,2024JJ00,45.0,,
1841,300002 ,A049756,A049767,2018JJ00,175.0,,
1842,300002 ,A049756,A049767,2019JJ00,160.0,,
1843,300002 ,A049756,A049767,2020JJ00,155.0,63300.0,
1844,300002 ,A049756,A049767,2021JJ00,160.0,,
1845,300002 ,A049756,A049767,2022JJ00,140.0,,
1846,300002 ,A049756,A049767,2023JJ00,145.0,,
1847,300002 ,A049756,A049767,2024JJ00,130.0,,
1848,300002 ,A049757,T001604,2018JJ00,555.0,,7360800.0
1849,300002 ,A049757,T001604,2019JJ00,525.0,,
1850,300002 ,A049757,T001604,2020JJ00,515.0,,
1851,300002 ,A049757,T001604,2021JJ00,540.0,,7041900.0
1852,300002 ,A049757,T001604,2022JJ00,490.0,,
1853,300002 ,A049757,T001604,2023JJ00,485.0,,
1854,300002 ,A049757,T001604,2024JJ00,480.0,,
1855,300002 ,A049757,A049761,2018JJ00,5.0,,
1856,300002 ,A049757,A049761,2019JJ00,5.0,,
1857,300002 ,A049757,A049761,2020JJ00,5.0,,
1858,300002 ,A049757,A049761,2021JJ00,5.0,,
1859,300002 ,A049757,A049761,2022JJ00,5.0,,
1860,300002 ,A049757,A049761,2023JJ00,5.0,,
1861,300002 ,A049757,A049761,2024JJ00,5.0,,
1862,300002 ,A049757,A049762,2018JJ00,5.0,,
1863,300002 ,A049757,A049762,2019JJ00,5.0,,
1864,300002 ,A049757,A049762,2020JJ00,5.0,,
1865,300002 ,A049757,A049762,2021JJ00,5.0,,
1866,300002 ,A049757,A049762,2022JJ00,5.0,,
1867,300002 ,A049757,A049762,2023JJ00,5.0,,
1868,300002 ,A049757,A049762,2024JJ00,5.0,,
1869,300002 ,A049757,A049763,2018JJ00,5.0,,
1870,300002 ,A049757,A049763,2019JJ00,5.0,,
1871,300002 ,A049757,A049763,2020JJ00,0.0,,
1872,300002 ,A049757,A049763,2021JJ00,5.0,,
1873,300002 ,A049757,A049763,2022JJ00,5.0,,
1874,300002 ,A049757,A049763,2023JJ00,0.0,,
1875,300002 ,A049757,A049763,2024JJ00,5.0,,
1876,300002 ,A049757,A049764,2018JJ00,5.0,,
1877,300002 ,A049757,A049764,2019JJ00,5.0,,
1878,300002 ,A049757,A049764,2020JJ00,5.0,,
1879,300002 ,A049757,A049764,2021JJ00,10.0,,
1880,300002 ,A049757,A049764,2022JJ00,5.0,,
1881,300002 ,A049757,A049764,2023JJ00,5.0,,
1882,300002 ,A049757,A049764,2024JJ00,0.0,,
1883,300002 ,A049757,A049765,2018JJ00,265.0,,
1884,300002 ,A049757,A049765,2019JJ00,250.0,,
1885,300002 ,A049757,A049765,2020JJ00,245.0,,
1886,300002 ,A049757,A049765,2021JJ00,255.0,,
1887,300002 ,A049757,A049765,2022JJ00,220.0,,
1888,300002 ,A049757,A049765,2023JJ00,235.0,,
1889,300002 ,A049757,A049765,2024JJ00,235.0,,
1890,300002 ,A049757,A049766,2018JJ00,170.0,,
1891,300002 ,A049757,A049766,2019JJ00,165.0,,
1892,300002 ,A049757,A049766,2020JJ00,160.0,,
1893,300002 ,A049757,A049766,2021JJ00,160.0,,
1894,300002 ,A049757,A049766,2022JJ00,155.0,,
1895,300002 ,A049757,A049766,2023JJ00,145.0,,
1896,300002 ,A049757,A049766,2024JJ00,140.0,,
1897,300002 ,A049757,A049767,2018JJ00,90.0,,
1898,300002 ,A049757,A049767,2019JJ00,80.0,,
1899,300002 ,A049757,A049767,2020JJ00,75.0,,
1900,300002 ,A049757,A049767,2021JJ00,85.0,,
1901,300002 ,A049757,A049767,2022JJ00,80.0,,
1902,300002 ,A049757,A049767,2023JJ00,75.0,,
1903,300002 ,A049757,A049767,2024JJ00,80.0,,
1904,300002 ,A049758,T001604,2018JJ00,135.0,,
1905,300002 ,A049758,T001604,2019JJ00,130.0,,
1906,300002 ,A049758,T001604,2020JJ00,130.0,,
1907,300002 ,A049758,T001604,2021JJ00,140.0,,
1908,300002 ,A049758,T001604,2022JJ00,125.0,,
1909,300002 ,A049758,T001604,2023JJ00,120.0,,
1910,300002 ,A049758,T001604,2024JJ00,120.0,,
1911,300002 ,A049758,A049761,2018JJ00,0.0,,
1912,300002 ,A049758,A049761,2019JJ00,0.0,,
1913,300002 ,A049758,A049761,2020JJ00,0.0,,
1914,300002 ,A049758,A049761,2021JJ00,0.0,,
1915,300002 ,A049758,A049761,2022JJ00,0.0,,
1916,300002 ,A049758,A049761,2023JJ00,0.0,,
1917,300002 ,A049758,A049761,2024JJ00,5.0,,
1918,300002 ,A049758,A049762,2018JJ00,0.0,,
1919,300002 ,A049758,A049762,2019JJ00,0.0,,
1920,300002 ,A049758,A049762,2020JJ00,0.0,,
1921,300002 ,A049758,A049762,2021JJ00,0.0,,
1922,300002 ,A049758,A049762,2022JJ00,0.0,,
1923,300002 ,A049758,A049762,2023JJ00,0.0,,
1924,300002 ,A049758,A049762,2024JJ00,0.0,,
1925,300002 ,A049758,A049763,2018JJ00,0.0,,
1926,300002 ,A049758,A049763,2019JJ00,0.0,,
1927,300002 ,A049758,A049763,2020JJ00,0.0,,
1928,300002 ,A049758,A049763,2021JJ00,0.0,,
1929,300002 ,A049758,A049763,2022JJ00,0.0,,
1930,300002 ,A049758,A049763,2023JJ00,0.0,,
1931,300002 ,A049758,A049763,2024JJ00,0.0,,
1932,300002 ,A049758,A049764,2018JJ00,0.0,,
1933,300002 ,A049758,A049764,2019JJ00,0.0,,
1934,300002 ,A049758,A049764,2020JJ00,0.0,,
1935,300002 ,A049758,A049764,2021JJ00,0.0,,
1936,300002 ,A049758,A049764,2022JJ00,0.0,,
1937,300002 ,A049758,A049764,2023JJ00,0.0,,
1938,300002 ,A049758,A049764,2024JJ00,0.0,,
1939,300002 ,A049758,A049765,2018JJ00,25.0,,
1940,300002 ,A049758,A049765,2019JJ00,25.0,,
1941,300002 ,A049758,A049765,2020JJ00,25.0,,
1942,300002 ,A049758,A049765,2021JJ00,15.0,,
1943,300002 ,A049758,A049765,2022JJ00,25.0,,
1944,300002 ,A049758,A049765,2023JJ00,10.0,,
1945,300002 ,A049758,A049765,2024JJ00,15.0,,
1946,300002 ,A049758,A049766,2018JJ00,75.0,,
1947,300002 ,A049758,A049766,2019JJ00,75.0,,
1948,300002 ,A049758,A049766,2020JJ00,70.0,,
1949,300002 ,A049758,A049766,2021JJ00,75.0,,
1950,300002 ,A049758,A049766,2022JJ00,70.0,,
1951,300002 ,A049758,A049766,2023JJ00,65.0,,
1952,300002 ,A049758,A049766,2024JJ00,65.0,,
1953,300002 ,A049758,A049767,2018JJ00,30.0,,
1954,300002 ,A049758,A049767,2019JJ00,25.0,,
1955,300002 ,A049758,A049767,2020JJ00,25.0,,
1956,300002 ,A049758,A049767,2021JJ00,25.0,,
1957,300002 ,A049758,A049767,2022JJ00,20.0,,
1958,300002 ,A049758,A049767,2023JJ00,30.0,,
1959,300002 ,A049758,A049767,2024JJ00,25.0,,
1960,300002 ,A049759,T001604,2018JJ00,14515.0,,7470500.0
1961,300002 ,A049759,T001604,2019JJ00,15505.0,,6183100.0
1962,300002 ,A049759,T001604,2020JJ00,18740.0,,6138300.0
1963,300002 ,A049759,T001604,2021JJ00,20645.0,,4332500.0
1964,300002 ,A049759,T001604,2022JJ00,22925.0,,4676500.0
1965,300002 ,A049759,T001604,2023JJ00,27860.0,,4856600.0
1966,300002 ,A049759,T001604,2024JJ00,34030.0,,4961900.0
1967,300002 ,A049759,A049761,2018JJ00,7175.0,,22200.0
1968,300002 ,A049759,A049761,2019JJ00,8125.0,,23800.0
1969,300002 ,A049759,A049761,2020JJ00,10725.0,,
1970,300002 ,A049759,A049761,2021JJ00,12265.0,,36500.0
1971,300002 ,A049759,A049761,2022JJ00,14145.0,,40300.0
1972,300002 ,A049759,A049761,2023JJ00,18565.0,,
1973,300002 ,A049759,A049761,2024JJ00,23675.0,,
1974,300002 ,A049759,A049762,2018JJ00,4760.0,,100100.0
1975,300002 ,A049759,A049762,2019JJ00,4775.0,,102900.0
1976,300002 ,A049759,A049762,2020JJ00,5160.0,,112800.0
1977,300002 ,A049759,A049762,2021JJ00,5230.0,,115100.0
1978,300002 ,A049759,A049762,2022JJ00,5455.0,,121000.0
1979,300002 ,A049759,A049762,2023JJ00,5705.0,,123600.0
1980,300002 ,A049759,A049762,2024JJ00,6550.0,,142200.0
1981,300002 ,A049759,A049763,2018JJ00,780.0,,55800.0
1982,300002 ,A049759,A049763,2019JJ00,815.0,,58300.0
1983,300002 ,A049759,A049763,2020JJ00,930.0,,
1984,300002 ,A049759,A049763,2021JJ00,1000.0,,
1985,300002 ,A049759,A049763,2022JJ00,1060.0,,
1986,300002 ,A049759,A049763,2023JJ00,1130.0,,
1987,300002 ,A049759,A049763,2024JJ00,1225.0,,87100.0
1988,300002 ,A049759,A049764,2018JJ00,565.0,,79500.0
1989,300002 ,A049759,A049764,2019JJ00,590.0,,83700.0
1990,300002 ,A049759,A049764,2020JJ00,645.0,,
1991,300002 ,A049759,A049764,2021JJ00,735.0,,
1992,300002 ,A049759,A049764,2022JJ00,785.0,,
1993,300002 ,A049759,A049764,2023JJ00,810.0,,115500.0
1994,300002 ,A049759,A049764,2024JJ00,875.0,,
1995,300002 ,A049759,A049765,2018JJ00,1145.0,,1443300.0
1996,300002 ,A049759,A049765,2019JJ00,1145.0,,1442700.0
1997,300002 ,A049759,A049765,2020JJ00,1205.0,,
1998,300002 ,A049759,A049765,2021JJ00,1335.0,,1614100.0
1999,300002 ,A049759,A049765,2022JJ00,1400.0,,1648000.0
2000,300002 ,A049759,A049765,2023JJ00,1565.0,,
2001,300002 ,A049759,A049765,2024JJ00,1635.0,,
2002,300002 ,A049759,A049766,2018JJ00,70.0,,5769700.0
2003,300002 ,A049759,A049766,2019JJ00,75.0,,
2004,300002 ,A049759,A049766,2020JJ00,60.0,,
2005,300002 ,A049759,A049766,2021JJ00,75.0,,
2006,300002 ,A049759,A049766,2022JJ00,80.0,,
2007,300002 ,A049759,A049766,2023JJ00,80.0,,
2008,300002 ,A049759,A049766,2024JJ00,80.0,,
2009,300002 ,A049759,A049767,2018JJ00,,,
2010,300002 ,A049759,A049767,2019JJ00,,,
2011,300002 ,A049759,A049767,2020JJ00,,,
2012,300002 ,A049759,A049767,2021JJ00,,,
2013,300002 ,A049759,A049767,2022JJ00,,,
2014,300002 ,A049759,A049767,2023JJ00,,,
2015,300002 ,A049759,A049767,2024JJ00,,,
2016,307500 ,T001603,T001604,2018JJ00,50070.0,12997200.0,29654900.0
2017,307500 ,T001603,T001604,2019JJ00,49640.0,12194900.0,29751500.0
2018,307500 ,T001603,T001604,2020JJ00,50900.0,12849200.0,29101000.0
2019,307500 ,T001603,T001604,2021JJ00,53345.0,12621800.0,29176200.0
2020,307500 ,T001603,T001604,2022JJ00,55595.0,9802000.0,27338500.0
2021,307500 ,T001603,T001604,2023JJ00,59555.0,9590900.0,24903200.0
2022,307500 ,T001603,T001604,2024JJ00,66470.0,10420000.0,24045800.0
2023,307500 ,T001603,A049761,2018JJ00,22130.0,69800.0,81400.0
2024,307500 ,T001603,A049761,2019JJ00,21360.0,,77400.0
2025,307500 ,T001603,A049761,2020JJ00,22005.0,62200.0,80300.0
2026,307500 ,T001603,A049761,2021JJ00,23755.0,,85400.0
2027,307500 ,T001603,A049761,2022JJ00,25915.0,,89200.0
2028,307500 ,T001603,A049761,2023JJ00,30210.0,,97700.0
2029,307500 ,T001603,A049761,2024JJ00,36030.0,64700.0,114000.0
2030,307500 ,T001603,A049762,2018JJ00,12575.0,77700.0,291800.0
2031,307500 ,T001603,A049762,2019JJ00,13000.0,78600.0,303800.0
2032,307500 ,T001603,A049762,2020JJ00,13665.0,,321000.0
2033,307500 ,T001603,A049762,2021JJ00,13960.0,,328300.0
2034,307500 ,T001603,A049762,2022JJ00,14130.0,,331500.0
2035,307500 ,T001603,A049762,2023JJ00,13810.0,64500.0,318000.0
2036,307500 ,T001603,A049762,2024JJ00,14880.0,44400.0,342500.0
2037,307500 ,T001603,A049763,2018JJ00,3520.0,37900.0,249700.0
2038,307500 ,T001603,A049763,2019JJ00,3630.0,,257700.0
2039,307500 ,T001603,A049763,2020JJ00,3780.0,,268200.0
2040,307500 ,T001603,A049763,2021JJ00,3820.0,,271700.0
2041,307500 ,T001603,A049763,2022JJ00,3825.0,35500.0,271900.0
2042,307500 ,T001603,A049763,2023JJ00,3745.0,31700.0,266000.0
2043,307500 ,T001603,A049763,2024JJ00,3795.0,26700.0,270300.0
2044,307500 ,T001603,A049764,2018JJ00,2640.0,54000.0,374300.0
2045,307500 ,T001603,A049764,2019JJ00,2760.0,49100.0,390000.0
2046,307500 ,T001603,A049764,2020JJ00,2825.0,48600.0,400400.0
2047,307500 ,T001603,A049764,2021JJ00,2865.0,53300.0,406900.0
2048,307500 ,T001603,A049764,2022JJ00,2905.0,,412500.0
2049,307500 ,T001603,A049764,2023JJ00,2870.0,54800.0,407100.0
2050,307500 ,T001603,A049764,2024JJ00,2900.0,53600.0,410300.0
2051,307500 ,T001603,A049765,2018JJ00,5365.0,2504300.0,7035200.0
2052,307500 ,T001603,A049765,2019JJ00,5430.0,2579500.0,7144600.0
2053,307500 ,T001603,A049765,2020JJ00,5410.0,2478800.0,7060700.0
2054,307500 ,T001603,A049765,2021JJ00,5560.0,2561700.0,7268500.0
2055,307500 ,T001603,A049765,2022JJ00,5540.0,2304900.0,7180100.0
2056,307500 ,T001603,A049765,2023JJ00,5490.0,2018300.0,7018100.0
2057,307500 ,T001603,A049765,2024JJ00,5485.0,1971600.0,6921600.0
2058,307500 ,T001603,A049766,2018JJ00,385.0,7618000.0,21622500.0
2059,307500 ,T001603,A049766,2019JJ00,380.0,6458000.0,21577900.0
2060,307500 ,T001603,A049766,2020JJ00,370.0,7359800.0,20970500.0
2061,307500 ,T001603,A049766,2021JJ00,365.0,7119500.0,20815400.0
2062,307500 ,T001603,A049766,2022JJ00,360.0,5623300.0,19053400.0
2063,307500 ,T001603,A049766,2023JJ00,350.0,,16796300.0
2064,307500 ,T001603,A049766,2024JJ00,340.0,4374000.0,15987100.0
2065,307500 ,T001603,A049767,2018JJ00,3450.0,2635600.0,
2066,307500 ,T001603,A049767,2019JJ00,3075.0,2907400.0,
2067,307500 ,T001603,A049767,2020JJ00,2840.0,2768000.0,
2068,307500 ,T001603,A049767,2021JJ00,3020.0,2646000.0,
2069,307500 ,T001603,A049767,2022JJ00,2920.0,1621400.0,
2070,307500 ,T001603,A049767,2023JJ00,3085.0,3224100.0,
2071,307500 ,T001603,A049767,2024JJ00,3040.0,3885100.0,
2072,307500 ,A049752,T001604,2018JJ00,24405.0,46000.0,694900.0
2073,307500 ,A049752,T001604,2019JJ00,23015.0,42400.0,729500.0
2074,307500 ,A049752,T001604,2020JJ00,21755.0,39800.0,811600.0
2075,307500 ,A049752,T001604,2021JJ00,21220.0,40800.0,746000.0
2076,307500 ,A049752,T001604,2022JJ00,22905.0,39600.0,819600.0
2077,307500 ,A049752,T001604,2023JJ00,23915.0,37400.0,943400.0
2078,307500 ,A049752,T001604,2024JJ00,25865.0,39300.0,1003200.0
2079,307500 ,A049752,A049761,2018JJ00,15915.0,24800.0,59900.0
2080,307500 ,A049752,A049761,2019JJ00,14310.0,20900.0,54700.0
2081,307500 ,A049752,A049761,2020JJ00,12560.0,17700.0,50100.0
2082,307500 ,A049752,A049761,2021JJ00,12535.0,19300.0,49600.0
2083,307500 ,A049752,A049761,2022JJ00,13185.0,16900.0,51700.0
2084,307500 ,A049752,A049761,2023JJ00,13580.0,15000.0,51200.0
2085,307500 ,A049752,A049761,2024JJ00,14585.0,15500.0,55000.0
2086,307500 ,A049752,A049762,2018JJ00,5075.0,13200.0,110000.0
2087,307500 ,A049752,A049762,2019JJ00,5495.0,14000.0,119100.0
2088,307500 ,A049752,A049762,2020JJ00,5885.0,14400.0,128200.0
2089,307500 ,A049752,A049762,2021JJ00,5485.0,14000.0,118000.0
2090,307500 ,A049752,A049762,2022JJ00,6155.0,14700.0,133500.0
2091,307500 ,A049752,A049762,2023JJ00,6320.0,13800.0,137300.0
2092,307500 ,A049752,A049762,2024JJ00,6860.0,14500.0,151200.0
2093,307500 ,A049752,A049763,2018JJ00,765.0,2100.0,52400.0
2094,307500 ,A049752,A049763,2019JJ00,795.0,2200.0,54700.0
2095,307500 ,A049752,A049763,2020JJ00,880.0,2300.0,60900.0
2096,307500 ,A049752,A049763,2021JJ00,755.0,2000.0,52100.0
2097,307500 ,A049752,A049763,2022JJ00,920.0,2400.0,63400.0
2098,307500 ,A049752,A049763,2023JJ00,1035.0,2700.0,71600.0
2099,307500 ,A049752,A049763,2024JJ00,1155.0,2900.0,80200.0
2100,307500 ,A049752,A049764,2018JJ00,355.0,1000.0,49800.0
2101,307500 ,A049752,A049764,2019JJ00,375.0,1000.0,53200.0
2102,307500 ,A049752,A049764,2020JJ00,450.0,1200.0,63100.0
2103,307500 ,A049752,A049764,2021JJ00,380.0,1000.0,53700.0
2104,307500 ,A049752,A049764,2022JJ00,470.0,1300.0,64600.0
2105,307500 ,A049752,A049764,2023JJ00,530.0,1400.0,73400.0
2106,307500 ,A049752,A049764,2024JJ00,600.0,1600.0,83100.0
2107,307500 ,A049752,A049765,2018JJ00,410.0,1100.0,321100.0
2108,307500 ,A049752,A049765,2019JJ00,425.0,1100.0,329600.0
2109,307500 ,A049752,A049765,2020JJ00,490.0,1300.0,400100.0
2110,307500 ,A049752,A049765,2021JJ00,450.0,1200.0,361100.0
2111,307500 ,A049752,A049765,2022JJ00,530.0,1400.0,421900.0
2112,307500 ,A049752,A049765,2023JJ00,590.0,1400.0,502600.0
2113,307500 ,A049752,A049765,2024JJ00,690.0,1700.0,547800.0
2114,307500 ,A049752,A049766,2018JJ00,5.0,0.0,101800.0
2115,307500 ,A049752,A049766,2019JJ00,5.0,0.0,118300.0
2116,307500 ,A049752,A049766,2020JJ00,5.0,0.0,109200.0
2117,307500 ,A049752,A049766,2021JJ00,5.0,0.0,111600.0
2118,307500 ,A049752,A049766,2022JJ00,5.0,0.0,84400.0
2119,307500 ,A049752,A049766,2023JJ00,5.0,0.0,107300.0
2120,307500 ,A049752,A049766,2024JJ00,5.0,0.0,86000.0
2121,307500 ,A049752,A049767,2018JJ00,1880.0,3800.0,
2122,307500 ,A049752,A049767,2019JJ00,1600.0,3300.0,
2123,307500 ,A049752,A049767,2020JJ00,1485.0,2900.0,
2124,307500 ,A049752,A049767,2021JJ00,1610.0,3200.0,
2125,307500 ,A049752,A049767,2022JJ00,1645.0,3000.0,
2126,307500 ,A049752,A049767,2023JJ00,1855.0,3100.0,
2127,307500 ,A049752,A049767,2024JJ00,1970.0,3100.0,
2128,307500 ,A049753,T001604,2018JJ00,9460.0,105100.0,1594400.0
2129,307500 ,A049753,T001604,2019JJ00,9470.0,104600.0,1665400.0
2130,307500 ,A049753,T001604,2020JJ00,9200.0,102200.0,1724500.0
2131,307500 ,A049753,T001604,2021JJ00,9865.0,110500.0,1613100.0
2132,307500 ,A049753,T001604,2022JJ00,8870.0,97900.0,1691600.0
2133,307500 ,A049753,T001604,2023JJ00,7760.0,85600.0,1586700.0
2134,307500 ,A049753,T001604,2024JJ00,7395.0,80400.0,1837700.0
2135,307500 ,A049753,A049761,2018JJ00,600.0,4700.0,3700.0
2136,307500 ,A049753,A049761,2019JJ00,560.0,4200.0,3300.0
2137,307500 ,A049753,A049761,2020JJ00,480.0,3700.0,2900.0
2138,307500 ,A049753,A049761,2021JJ00,650.0,4900.0,
2139,307500 ,A049753,A049761,2022JJ00,405.0,3100.0,
2140,307500 ,A049753,A049761,2023JJ00,315.0,2400.0,1900.0
2141,307500 ,A049753,A049761,2024JJ00,300.0,2300.0,1800.0
2142,307500 ,A049753,A049762,2018JJ00,3435.0,31200.0,95900.0
2143,307500 ,A049753,A049762,2019JJ00,3395.0,30800.0,95900.0
2144,307500 ,A049753,A049762,2020JJ00,3275.0,29800.0,94100.0
2145,307500 ,A049753,A049762,2021JJ00,3865.0,36500.0,108400.0
2146,307500 ,A049753,A049762,2022JJ00,3160.0,28600.0,91200.0
2147,307500 ,A049753,A049762,2023JJ00,2515.0,22400.0,73200.0
2148,307500 ,A049753,A049762,2024JJ00,2295.0,19900.0,67700.0
2149,307500 ,A049753,A049763,2018JJ00,1915.0,23500.0,136200.0
2150,307500 ,A049753,A049763,2019JJ00,1980.0,23800.0,141000.0
2151,307500 ,A049753,A049763,2020JJ00,1985.0,23800.0,140700.0
2152,307500 ,A049753,A049763,2021JJ00,1995.0,24700.0,141200.0
2153,307500 ,A049753,A049763,2022JJ00,1865.0,22000.0,132800.0
2154,307500 ,A049753,A049763,2023JJ00,1650.0,18900.0,118000.0
2155,307500 ,A049753,A049763,2024JJ00,1585.0,17400.0,113600.0
2156,307500 ,A049753,A049764,2018JJ00,1280.0,17000.0,178800.0
2157,307500 ,A049753,A049764,2019JJ00,1325.0,17700.0,183000.0
2158,307500 ,A049753,A049764,2020JJ00,1315.0,17400.0,182500.0
2159,307500 ,A049753,A049764,2021JJ00,1250.0,17000.0,
2160,307500 ,A049753,A049764,2022JJ00,1280.0,16700.0,178300.0
2161,307500 ,A049753,A049764,2023JJ00,1200.0,15600.0,168800.0
2162,307500 ,A049753,A049764,2024JJ00,1225.0,15400.0,171200.0
2163,307500 ,A049753,A049765,2018JJ00,1225.0,17000.0,875600.0
2164,307500 ,A049753,A049765,2019JJ00,1250.0,16900.0,924800.0
2165,307500 ,A049753,A049765,2020JJ00,1255.0,17000.0,916000.0
2166,307500 ,A049753,A049765,2021JJ00,1210.0,16800.0,882700.0
2167,307500 ,A049753,A049765,2022JJ00,1305.0,17500.0,947500.0
2168,307500 ,A049753,A049765,2023JJ00,1265.0,17000.0,939900.0
2169,307500 ,A049753,A049765,2024JJ00,1290.0,17300.0,959400.0
2170,307500 ,A049753,A049766,2018JJ00,15.0,200.0,304000.0
2171,307500 ,A049753,A049766,2019JJ00,15.0,200.0,317400.0
2172,307500 ,A049753,A049766,2020JJ00,20.0,200.0,388200.0
2173,307500 ,A049753,A049766,2021JJ00,15.0,200.0,
2174,307500 ,A049753,A049766,2022JJ00,15.0,200.0,
2175,307500 ,A049753,A049766,2023JJ00,15.0,200.0,285000.0
2176,307500 ,A049753,A049766,2024JJ00,15.0,200.0,524100.0
2177,307500 ,A049753,A049767,2018JJ00,985.0,11500.0,
