ID,WerkzameStoffen,Perioden,GrootteOppervlakteMetGebruik_1,OppervlakteInVanTotaalAreaal_2,OppervlakteInVanToepassingsgroep_3,GebruikPerJaar_4,GebruikInVanTotaalWerkzameStoffen_5,GebruikInVanToepassingsgroep_6
1093,sch58  ,1998JJ00,766.0,0.1,0.2,595,0.0,0.0
1094,sch58  ,2000JJ00,1175.0,0.1,0.3,920,0.0,0.0
1095,sch58  ,2004JJ00,928.0,0.1,0.2,914,0.0,0.0
1096,sch58  ,2008JJ00,1644.0,0.2,0.3,977,0.0,0.0
1097,sch58  ,2012JJ00,1601.0,0.2,0.4,1777,0.0,0.1
1098,sch54  ,1995JJ00,3774.0,0.5,0.9,1086,0.0,0.0
1099,sch54  ,1998JJ00,2151.0,0.3,0.5,731,0.0,0.0
1100,sch54  ,2000JJ00,2762.0,0.3,0.6,1505,0.0,0.1
1101,sch54  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1102,sch54  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1103,sch54  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1104,sch62  ,1995JJ00,22994.0,2.9,5.4,979,0.0,0.0
1105,sch62  ,1998JJ00,22370.0,2.7,4.7,699,0.0,0.0
1106,sch62  ,2000JJ00,19768.0,2.5,4.3,723,0.0,0.0
1107,sch62  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1108,sch62  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1109,sch62  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1110,sch32  ,1995JJ00,23880.0,3.0,5.6,16434,0.3,0.6
1111,sch32  ,1998JJ00,21985.0,2.7,4.7,14781,0.2,0.4
1112,sch32  ,2000JJ00,21462.0,2.7,4.7,11164,0.2,0.4
1113,sch32  ,2004JJ00,24668.0,3.0,5.2,10711,0.2,0.4
1114,sch32  ,2008JJ00,1188.0,0.1,0.2,179,0.0,0.0
1115,sch32  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1116,sch93  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1117,sch93  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1118,sch93  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1119,sch93  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1120,sch93  ,2008JJ00,226.0,0.0,0.0,1644,0.0,0.1
1121,sch93  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1122,sch16  ,1995JJ00,20707.0,2.6,4.8,72063,1.2,2.6
1123,sch16  ,1998JJ00,25619.0,3.1,5.4,137065,2.3,4.1
1124,sch16  ,2000JJ00,22401.0,2.8,4.9,134315,2.5,4.5
1125,sch16  ,2004JJ00,192.0,0.0,0.0,334,0.0,0.0
1126,sch16  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1127,sch16  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1128,sch92  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1129,sch92  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1130,sch92  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1131,sch92  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1132,sch92  ,2008JJ00,9433.0,1.2,1.9,1828,0.0,0.1
1133,sch92  ,2012JJ00,5278.0,0.7,1.2,2029,0.0,0.1
1134,sch18  ,1995JJ00,7853.0,1.0,1.8,79089,1.3,2.8
1135,sch18  ,1998JJ00,6469.0,0.8,1.4,109936,1.8,3.3
1136,sch18  ,2000JJ00,8005.0,1.0,1.8,87504,1.6,2.9
1137,sch18  ,2004JJ00,10697.0,1.3,2.3,61519,1.1,2.2
1138,sch18  ,2008JJ00,12010.0,1.5,2.4,66802,1.2,2.3
1139,sch18  ,2012JJ00,16540.0,2.1,3.7,103378,1.8,3.8
1140,onk    ,1995JJ00,743979.0,92.8,100.0,1460516,24.6,100.0
1141,onk    ,1998JJ00,775096.0,94.2,100.0,1426952,23.9,100.0
1142,onk    ,2000JJ00,737606.0,91.7,100.0,1220241,23.1,100.0
1143,onk    ,2004JJ00,789237.0,95.4,100.0,1396992,25.6,100.0
1144,onk    ,2008JJ00,741433.0,90.9,100.0,1395376,25.2,100.0
1145,onk    ,2012JJ00,694273.0,89.4,100.0,1533390,26.6,100.0
1146,onk49  ,1995JJ00,9228.0,1.1,1.2,5509,0.1,0.4
1147,onk49  ,1998JJ00,5754.0,0.7,0.7,2930,0.0,0.2
1148,onk49  ,2000JJ00,8614.0,1.1,1.2,3724,0.1,0.3
1149,onk49  ,2004JJ00,16822.0,2.0,2.1,7348,0.1,0.5
1150,onk49  ,2008JJ00,8155.0,1.0,1.1,2531,0.0,0.2
1151,onk49  ,2012JJ00,6811.0,0.9,1.0,2585,0.0,0.2
1152,onk34  ,1995JJ00,3144.0,0.4,0.4,3964,0.1,0.3
1153,onk34  ,1998JJ00,2589.0,0.3,0.3,4062,0.1,0.3
1154,onk34  ,2000JJ00,7335.0,0.9,1.0,8553,0.2,0.7
1155,onk34  ,2004JJ00,11227.0,1.4,1.4,9510,0.2,0.7
1156,onk34  ,2008JJ00,18789.0,2.3,2.5,12687,0.2,0.9
1157,onk34  ,2012JJ00,42905.0,5.5,6.2,43688,0.8,2.8
1158,onk64  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1159,onk64  ,1998JJ00,9690.0,1.2,1.3,600,0.0,0.0
1160,onk64  ,2000JJ00,13667.0,1.7,1.9,518,0.0,0.0
1161,onk64  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1162,onk64  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1163,onk64  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1164,onk37  ,1995JJ00,8122.0,1.0,1.1,9003,0.2,0.6
1165,onk37  ,1998JJ00,3444.0,0.4,0.4,2911,0.0,0.2
1166,onk37  ,2000JJ00,8736.0,1.1,1.2,7404,0.1,0.6
1167,onk37  ,2004JJ00,10936.0,1.3,1.4,13866,0.3,1.0
1168,onk37  ,2008JJ00,10202.0,1.3,1.4,14271,0.3,1.0
1169,onk37  ,2012JJ00,8445.0,1.1,1.2,9401,0.2,0.6
1170,onk23  ,1995JJ00,8235.0,1.0,1.1,11618,0.2,0.8
1171,onk23  ,1998JJ00,11037.0,1.3,1.4,14120,0.2,1.0
1172,onk23  ,2000JJ00,17109.0,2.2,2.3,27802,0.5,2.3
1173,onk23  ,2004JJ00,18642.0,2.3,2.4,32731,0.6,2.3
1174,onk23  ,2008JJ00,17933.0,2.2,2.4,28849,0.5,2.1
1175,onk23  ,2012JJ00,12662.0,1.6,1.8,23904,0.4,1.6
1176,onk60  ,1995JJ00,202112.0,25.2,27.2,154384,2.6,10.6
1177,onk60  ,1998JJ00,192773.0,23.6,25.0,104748,1.7,7.3
1178,onk60  ,2000JJ00,2131.0,0.3,0.3,971,0.0,0.1
1179,onk60  ,2004JJ00,1644.0,0.2,0.2,321,0.0,0.0
1180,onk60  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1181,onk60  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1182,onk86  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1183,onk86  ,1998JJ00,2558.0,0.3,0.3,274,0.0,0.0
1184,onk86  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1185,onk86  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1186,onk86  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1187,onk86  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1188,onk25  ,1995JJ00,172042.0,21.4,23.1,123428,2.1,8.5
1189,onk25  ,1998JJ00,109980.0,13.4,14.3,54797,0.9,3.8
1190,onk25  ,2000JJ00,51742.0,6.5,7.0,22695,0.4,1.9
1191,onk25  ,2004JJ00,86691.0,10.5,11.0,32866,0.6,2.4
1192,onk25  ,2008JJ00,76608.0,9.4,10.3,19983,0.4,1.4
1193,onk25  ,2012JJ00,40062.0,5.2,5.8,13583,0.2,0.9
1194,onk30  ,1995JJ00,35852.0,4.5,4.8,15136,0.3,1.0
1195,onk30  ,1998JJ00,45587.0,5.6,5.9,19072,0.3,1.3
1196,onk30  ,2000JJ00,38962.0,4.9,5.3,13916,0.3,1.1
1197,onk30  ,2004JJ00,54828.0,6.6,6.9,13617,0.2,1.0
1198,onk30  ,2008JJ00,25175.0,3.1,3.4,11795,0.2,0.8
1199,onk30  ,2012JJ00,10270.0,1.3,1.5,3235,0.1,0.2
1200,onk33  ,1995JJ00,19115.0,2.4,2.6,3967,0.1,0.3
1201,onk33  ,1998JJ00,37548.0,4.6,4.9,5179,0.1,0.4
1202,onk33  ,2000JJ00,92229.0,11.6,12.5,11132,0.2,0.9
1203,onk33  ,2004JJ00,49337.0,6.0,6.3,3097,0.1,0.2
1204,onk33  ,2008JJ00,20744.0,2.5,2.8,2945,0.1,0.2
1205,onk33  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1206,onk47  ,1995JJ00,2053.0,0.3,0.3,2390,0.0,0.2
1207,onk47  ,1998JJ00,4501.0,0.6,0.6,3670,0.1,0.3
1208,onk47  ,2000JJ00,5336.0,0.7,0.7,3841,0.1,0.3
1209,onk47  ,2004JJ00,6400.0,0.8,0.8,4001,0.1,0.3
1210,onk47  ,2008JJ00,6417.0,0.8,0.9,4623,0.1,0.3
1211,onk47  ,2012JJ00,5355.0,0.7,0.8,4498,0.1,0.3
1212,onk70  ,1995JJ00,2436.0,0.3,0.3,1180,0.0,0.1
1213,onk70  ,1998JJ00,3346.0,0.4,0.4,1256,0.0,0.1
1214,onk70  ,2000JJ00,645.0,0.1,0.1,281,0.0,0.0
1215,onk70  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1216,onk70  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1217,onk70  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1218,onk20  ,1995JJ00,20851.0,2.6,2.8,32189,0.5,2.2
1219,onk20  ,1998JJ00,29879.0,3.7,3.9,43971,0.7,3.1
1220,onk20  ,2000JJ00,29414.0,3.7,4.0,36496,0.7,3.0
1221,onk20  ,2004JJ00,49974.0,6.0,6.3,56891,1.0,4.1
1222,onk20  ,2008JJ00,49740.0,6.1,6.7,47182,0.9,3.4
1223,onk20  ,2012JJ00,42114.0,5.4,6.1,38839,0.7,2.5
1224,onk35  ,1995JJ00,86352.0,10.8,11.6,113670,1.9,7.8
1225,onk35  ,1998JJ00,57166.0,7.0,7.4,61931,1.0,4.3
1226,onk35  ,2000JJ00,8121.0,1.0,1.1,8184,0.2,0.7
1227,onk35  ,2004JJ00,69841.0,8.4,8.8,70963,1.3,5.1
1228,onk35  ,2008JJ00,51142.0,6.3,6.9,46866,0.8,3.4
1229,onk35  ,2012JJ00,65831.0,8.5,9.5,73672,1.3,4.8
1230,onk68  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1231,onk68  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1232,onk68  ,2000JJ00,4369.0,0.5,0.6,368,0.0,0.0
1233,onk68  ,2004JJ00,7602.0,0.9,1.0,300,0.0,0.0
1234,onk68  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1235,onk68  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1236,onk61  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1237,onk61  ,1998JJ00,20063.0,2.5,2.6,493,0.0,0.0
1238,onk61  ,2000JJ00,21565.0,2.7,2.9,883,0.0,0.1
1239,onk61  ,2004JJ00,14798.0,1.8,1.9,1440,0.0,0.1
1240,onk61  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1241,onk61  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1242,onk91  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1243,onk91  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1244,onk91  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1245,onk91  ,2004JJ00,17155.0,2.1,2.2,1184,0.0,0.1
1246,onk91  ,2008JJ00,32993.0,4.0,4.4,1430,0.0,0.1
1247,onk91  ,2012JJ00,22642.0,2.9,3.3,1933,0.0,0.1
1248,onk50  ,1995JJ00,15169.0,1.9,2.0,847,0.0,0.1
1249,onk50  ,1998JJ00,17894.0,2.2,2.3,1243,0.0,0.1
1250,onk50  ,2000JJ00,40440.0,5.1,5.5,3706,0.1,0.3
1251,onk50  ,2004JJ00,20579.0,2.5,2.6,1010,0.0,0.1
1252,onk50  ,2008JJ00,13317.0,1.6,1.8,629,0.0,0.0
1253,onk50  ,2012JJ00,22254.0,2.9,3.2,1068,0.0,0.1
1254,onk74  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1255,onk74  ,1998JJ00,20063.0,2.5,2.6,123,0.0,0.0
1256,onk74  ,2000JJ00,21565.0,2.7,2.9,221,0.0,0.0
1257,onk74  ,2004JJ00,14798.0,1.8,1.9,360,0.0,0.0
1258,onk74  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1259,onk74  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1260,onk87  ,1995JJ00,2802.0,0.3,0.4,1216,0.0,0.1
1261,onk87  ,1998JJ00,1449.0,0.2,0.2,257,0.0,0.0
1262,onk87  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1263,onk87  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1264,onk87  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1265,onk87  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1266,onk55  ,1995JJ00,12507.0,1.6,1.7,1725,0.0,0.1
1267,onk55  ,1998JJ00,12817.0,1.6,1.7,1313,0.0,0.1
1268,onk55  ,2000JJ00,11007.0,1.4,1.5,1518,0.0,0.1
1269,onk55  ,2004JJ00,25270.0,3.1,3.2,2316,0.0,0.2
1270,onk55  ,2008JJ00,18399.0,2.3,2.5,3145,0.1,0.2
1271,onk55  ,2012JJ00,18497.0,2.4,2.7,2740,0.0,0.2
1272,onk108 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1273,onk108 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1274,onk108 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1275,onk108 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1276,onk108 ,2008JJ00,11.0,0.0,0.0,271,0.0,0.0
1277,onk108 ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1278,onk52  ,1995JJ00,35875.0,4.5,4.8,1399,0.0,0.1
1279,onk52  ,1998JJ00,50882.0,6.2,6.6,2760,0.0,0.2
1280,onk52  ,2000JJ00,39254.0,4.9,5.3,2425,0.0,0.2
1281,onk52  ,2004JJ00,51832.0,6.3,6.6,3372,0.1,0.2
1282,onk52  ,2008JJ00,29624.0,3.6,4.0,3731,0.1,0.3
1283,onk52  ,2012JJ00,32514.0,4.2,4.7,2172,0.0,0.1
1284,onk85  ,1995JJ00,2228.0,0.3,0.3,420,0.0,0.0
1285,onk85  ,1998JJ00,3567.0,0.4,0.5,493,0.0,0.0
1286,onk85  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1287,onk85  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1288,onk85  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1289,onk85  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1290,onk51  ,1995JJ00,21197.0,2.6,2.8,3318,0.1,0.2
1291,onk51  ,1998JJ00,56527.0,6.9,7.3,4969,0.1,0.3
1292,onk51  ,2000JJ00,38659.0,4.9,5.2,3168,0.1,0.3
1293,onk51  ,2004JJ00,63111.0,7.6,8.0,4831,0.1,0.3
1294,onk51  ,2008JJ00,26169.0,3.2,3.5,2359,0.0,0.2
1295,onk51  ,2012JJ00,3198.0,0.4,0.5,478,0.0,0.0
1296,onk73  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1297,onk73  ,1998JJ00,502.0,0.1,0.1,678,0.0,0.0
1298,onk73  ,2000JJ00,813.0,0.1,0.1,235,0.0,0.0
1299,onk73  ,2004JJ00,784.0,0.1,0.1,186,0.0,0.0
1300,onk73  ,2008JJ00,3009.0,0.4,0.4,304,0.0,0.0
1301,onk73  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1302,onk84  ,1995JJ00,2163.0,0.3,0.3,1002,0.0,0.1
1303,onk84  ,1998JJ00,1475.0,0.2,0.2,630,0.0,0.0
1304,onk84  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1305,onk84  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1306,onk84  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1307,onk84  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1308,onk58  ,1995JJ00,15518.0,1.9,2.1,870,0.0,0.1
1309,onk58  ,1998JJ00,19007.0,2.3,2.5,1180,0.0,0.1
1310,onk58  ,2000JJ00,21234.0,2.7,2.9,1144,0.0,0.1
1311,onk58  ,2004JJ00,17807.0,2.2,2.3,1884,0.0,0.1
1312,onk58  ,2008JJ00,22228.0,2.7,3.0,4145,0.1,0.3
1313,onk58  ,2012JJ00,5584.0,0.7,0.8,2134,0.0,0.1
1314,onk88  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1315,onk88  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1316,onk88  ,2000JJ00,988.0,0.1,0.1,267,0.0,0.0
1317,onk88  ,2004JJ00,125894.0,15.2,16.0,59322,1.1,4.2
1318,onk88  ,2008JJ00,185250.0,22.7,25.0,91124,1.6,6.5
1319,onk88  ,2012JJ00,202981.0,26.1,29.2,137428,2.4,9.0
1320,onk77  ,1995JJ00,27636.0,3.4,3.7,22241,0.4,1.5
1321,onk77  ,1998JJ00,15919.0,1.9,2.1,11612,0.2,0.8
1322,onk77  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1323,onk77  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1324,onk77  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1325,onk77  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1326,onk39  ,1995JJ00,17463.0,2.2,2.3,4763,0.1,0.3
1327,onk39  ,1998JJ00,24146.0,3.0,3.1,6235,0.1,0.4
1328,onk39  ,2000JJ00,24506.0,3.1,3.3,7122,0.1,0.6
1329,onk39  ,2004JJ00,37732.0,4.6,4.8,11493,0.2,0.8
1330,onk39  ,2008JJ00,48785.0,6.0,6.6,21435,0.4,1.5
1331,onk39  ,2012JJ00,2078.0,0.3,0.3,697,0.0,0.0
1332,onk78  ,1995JJ00,15164.0,1.9,2.0,12100,0.2,0.8
1333,onk78  ,1998JJ00,13129.0,1.6,1.7,10002,0.2,0.7
1334,onk78  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1335,onk78  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1336,onk78  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1337,onk78  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1338,onk82  ,1995JJ00,7163.0,0.9,1.0,12420,0.2,0.9
1339,onk82  ,1998JJ00,2220.0,0.3,0.3,1081,0.0,0.1
1340,onk82  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1341,onk82  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1342,onk82  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1343,onk82  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1344,onk18  ,1995JJ00,110018.0,13.7,14.8,34481,0.6,2.4
1345,onk18  ,1998JJ00,112077.0,13.7,14.6,50528,0.8,3.5
1346,onk18  ,2000JJ00,110382.0,13.9,15.0,43080,0.8,3.5
1347,onk18  ,2004JJ00,103327.0,12.5,13.1,45907,0.8,3.3
1348,onk18  ,2008JJ00,71906.0,8.8,9.7,43179,0.8,3.1
1349,onk18  ,2012JJ00,73415.0,9.5,10.6,55706,1.0,3.6
1350,onk71  ,1995JJ00,27563.0,3.4,3.7,582,0.0,0.0
1351,onk71  ,1998JJ00,12099.0,1.5,1.6,403,0.0,0.0
1352,onk71  ,2000JJ00,14710.0,1.8,2.0,270,0.0,0.0
1353,onk71  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1354,onk71  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1355,onk71  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1356,onk21  ,1995JJ00,110919.0,13.8,14.9,29129,0.5,2.0
1357,onk21  ,1998JJ00,111394.0,13.6,14.5,36248,0.6,2.5
1358,onk21  ,2000JJ00,111453.0,14.0,15.1,35341,0.7,2.9
1359,onk21  ,2004JJ00,99229.0,12.0,12.6,31166,0.6,2.2
1360,onk21  ,2008JJ00,66603.0,8.2,9.0,30492,0.5,2.2
1361,onk21  ,2012JJ00,71706.0,9.2,10.3,30295,0.5,2.0
1362,onk66  ,1995JJ00,27563.0,3.4,3.7,1031,0.0,0.1
1363,onk66  ,1998JJ00,12099.0,1.5,1.6,713,0.0,0.0
1364,onk66  ,2000JJ00,14710.0,1.8,2.0,478,0.0,0.0
1365,onk66  ,2004JJ00,11636.0,1.4,1.5,432,0.0,0.0
1366,onk66  ,2008JJ00,3775.0,0.5,0.5,231,0.0,0.0
1367,onk66  ,2012JJ00,4360.0,0.6,0.6,221,0.0,0.0
1368,onk93  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1369,onk93  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1370,onk93  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1371,onk93  ,2004JJ00,36809.0,4.5,4.7,208,0.0,0.0
1372,onk93  ,2008JJ00,44125.0,5.4,6.0,245,0.0,0.0
1373,onk93  ,2012JJ00,253544.0,32.6,36.5,674,0.0,0.0
1374,onk59  ,1995JJ00,21878.0,2.7,2.9,2031,0.0,0.1
1375,onk59  ,1998JJ00,15832.0,1.9,2.1,1142,0.0,0.1
1376,onk59  ,2000JJ00,12435.0,1.6,1.7,1093,0.0,0.1
1377,onk59  ,2004JJ00,8207.0,1.0,1.0,869,0.0,0.1
1378,onk59  ,2008JJ00,5325.0,0.7,0.7,319,0.0,0.0
1379,onk59  ,2012JJ00,32967.0,4.2,4.7,3811,0.1,0.2
1380,onk26  ,1995JJ00,93441.0,11.6,12.6,11458,0.2,0.8
1381,onk26  ,1998JJ00,105739.0,12.9,13.7,14118,0.2,1.0
1382,onk26  ,2000JJ00,136161.0,17.1,18.5,20953,0.4,1.7
1383,onk26  ,2004JJ00,128564.0,15.5,16.3,17458,0.3,1.2
1384,onk26  ,2008JJ00,220588.0,27.0,29.8,17766,0.3,1.3
1385,onk26  ,2012JJ00,33679.0,4.3,4.9,4767,0.1,0.3
1386,onk106 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1387,onk106 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1388,onk106 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1389,onk106 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1390,onk106 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1391,onk106 ,2012JJ00,256383.0,33.0,36.9,36351,0.6,2.4
1392,onk97  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1393,onk97  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1394,onk97  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1395,onk97  ,2004JJ00,10077.0,1.2,1.3,304,0.0,0.0
1396,onk97  ,2008JJ00,45310.0,5.6,6.1,1672,0.0,0.1
1397,onk97  ,2012JJ00,11574.0,1.5,1.7,4806,0.1,0.3
1398,onk54  ,1995JJ00,4262.0,0.5,0.6,1511,0.0,0.1
1399,onk54  ,1998JJ00,3003.0,0.4,0.4,748,0.0,0.1
1400,onk54  ,2000JJ00,4501.0,0.6,0.6,1966,0.0,0.2
1401,onk54  ,2004JJ00,7958.0,1.0,1.0,2414,0.0,0.2
1402,onk54  ,2008JJ00,14759.0,1.8,2.0,5499,0.1,0.4
1403,onk54  ,2012JJ00,24411.0,3.1,3.5,9275,0.2,0.6
1404,onk12  ,1995JJ00,87634.0,10.9,11.8,64922,1.1,4.4
1405,onk12  ,1998JJ00,118901.0,14.5,15.4,100294,1.7,7.0
1406,onk12  ,2000JJ00,125411.0,15.8,17.0,105114,2.0,8.6
1407,onk12  ,2004JJ00,169285.0,20.5,21.4,162605,3.0,11.6
1408,onk12  ,2008JJ00,189226.0,23.2,25.5,213697,3.9,15.3
1409,onk12  ,2012JJ00,143445.0,18.5,20.7,150353,2.6,9.8
1410,onk44  ,1995JJ00,9917.0,1.2,1.3,8545,0.1,0.6
1411,onk44  ,1998JJ00,14145.0,1.7,1.8,11777,0.2,0.8
1412,onk44  ,2000JJ00,4654.0,0.6,0.6,5795,0.1,0.5
1413,onk44  ,2004JJ00,6272.0,0.8,0.8,8191,0.2,0.6
1414,onk44  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1415,onk44  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1416,onk95  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1417,onk95  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1418,onk95  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1419,onk95  ,2004JJ00,2667.0,0.3,0.3,151,0.0,0.0
1420,onk95  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1421,onk95  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1422,onk56  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1423,onk56  ,1998JJ00,23292.0,2.8,3.0,1602,0.0,0.1
1424,onk56  ,2000JJ00,19567.0,2.5,2.7,1343,0.0,0.1
1425,onk56  ,2004JJ00,23997.0,2.9,3.0,1245,0.0,0.1
1426,onk56  ,2008JJ00,41749.0,5.1,5.6,2557,0.0,0.2
1427,onk56  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1428,onk107 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1429,onk107 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1430,onk107 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1431,onk107 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1432,onk107 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1433,onk107 ,2012JJ00,21.0,0.0,0.0,800,0.0,0.1
1434,onk45  ,1995JJ00,19682.0,2.5,2.6,4215,0.1,0.3
1435,onk45  ,1998JJ00,26474.0,3.2,3.4,6396,0.1,0.4
1436,onk45  ,2000JJ00,28780.0,3.6,3.9,5579,0.1,0.5
1437,onk45  ,2004JJ00,28379.0,3.4,3.6,4260,0.1,0.3
1438,onk45  ,2008JJ00,25840.0,3.2,3.5,5351,0.1,0.4
1439,onk45  ,2012JJ00,906.0,0.1,0.1,560,0.0,0.0
1440,onk98  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1441,onk98  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1442,onk98  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1443,onk98  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1444,onk98  ,2008JJ00,10821.0,1.3,1.5,1259,0.0,0.1
1445,onk98  ,2012JJ00,19265.0,2.5,2.8,3611,0.1,0.2
1446,onk17  ,1995JJ00,42102.0,5.2,5.7,47699,0.8,3.3
