ID,Landen,Perioden,Totaal_1,PlantaardigeProducten_2,Totaal_3,Dieren_4,DierlijkeProducten_5,Landbouwdiensten_6,NietTotDeLandbouwBehorendeNevena_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,BrutoToegevoegdeWaardeBasisprijzen_10,VerbruikVanVasteActiva_11,NietProductgebondenBelastingen_12,NietProductgebondenSubsidies_13,Landbouwinkomen_14,Arbeidsvolume_15,Inkomensindex2021100_16,MutatieTOVVoorafgaandJaar_17
635,L008718,2000JJ00,12474.0,6059.0,5886.0,3403.0,2483.0,298.0,230.0,7809.0,4665.0,4665.0,1223.0,323.0,147.0,3266.0,2505.0,23.7,15.2
636,L008718,2001JJ00,14871.0,7164.0,7137.0,4364.0,2773.0,351.0,220.0,8975.0,5896.0,5896.0,1354.0,378.0,129.0,4293.0,2495.0,27.7,17.3
637,L008718,2002JJ00,13358.0,6395.0,6399.0,3890.0,2509.0,382.0,182.0,8398.0,4961.0,4961.0,1307.0,370.0,107.0,3389.0,2524.0,22.3,-19.5
638,L008718,2003JJ00,11764.0,5758.0,5500.0,3230.0,2270.0,343.0,164.0,7617.0,4147.0,4147.0,1144.0,303.0,71.0,2771.0,2267.0,23.0,3.0
639,L008718,2004JJ00,14225.0,7355.0,6383.0,3781.0,2602.0,339.0,148.0,8378.0,5847.0,5847.0,1246.0,304.0,936.0,5233.0,2279.0,42.4,84.1
640,L008718,2005JJ00,15052.0,6974.0,7585.0,4511.0,3075.0,369.0,124.0,8960.0,6092.0,6092.0,1353.0,353.0,1187.0,5573.0,2284.0,39.0,-7.9
641,L008718,2006JJ00,16164.0,7842.0,7774.0,4538.0,3235.0,412.0,137.0,9665.0,6499.0,6499.0,1327.0,324.0,1618.0,6466.0,2292.0,42.9,10.0
642,L008718,2007JJ00,20139.0,10627.0,8938.0,5094.0,3844.0,422.0,152.0,11918.0,8221.0,8221.0,1414.0,389.0,2008.0,8426.0,2292.0,52.4,22.0
643,L008718,2008JJ00,21838.0,11525.0,9641.0,5352.0,4289.0,513.0,158.0,13817.0,8020.0,8020.0,1638.0,433.0,2421.0,8370.0,2299.0,46.4,-11.5
644,L008718,2009JJ00,17461.0,8647.0,8292.0,4878.0,3413.0,423.0,99.0,10700.0,6761.0,6761.0,1328.0,336.0,2569.0,7665.0,2299.0,50.4,8.7
645,L008718,2010JJ00,19749.0,10010.0,9146.0,5181.0,3966.0,461.0,132.0,11515.0,8234.0,8234.0,1482.0,302.0,3045.0,9496.0,2214.0,58.9,17.0
646,L008718,2011JJ00,22742.0,12142.0,9990.0,5746.0,4244.0,463.0,146.0,13786.0,8956.0,8956.0,1473.0,318.0,3653.0,10818.0,1915.0,77.7,31.8
647,L008718,2012JJ00,23239.0,12036.0,10530.0,6113.0,4417.0,522.0,151.0,14120.0,9119.0,9119.0,1503.0,566.0,3118.0,10168.0,1915.0,72.5,-6.6
648,L008718,2013JJ00,23657.0,11945.0,10997.0,6198.0,4799.0,496.0,219.0,14271.0,9386.0,9386.0,1546.0,576.0,3855.0,11119.0,1915.0,79.4,9.5
649,L008718,2014JJ00,23096.0,11207.0,11260.0,6288.0,4972.0,516.0,114.0,14919.0,8178.0,8178.0,1622.0,531.0,3315.0,9339.0,1937.0,65.4,-17.6
650,L008718,2015JJ00,22340.0,10331.0,11369.0,6947.0,4422.0,516.0,124.0,14491.0,7848.0,7848.0,1684.0,473.0,3866.0,9556.0,1937.0,66.0,1.0
651,L008718,2016JJ00,22406.0,10546.0,11276.0,7044.0,4232.0,496.0,88.0,13823.0,8583.0,8583.0,1647.0,404.0,3683.0,10214.0,1937.0,73.5,11.4
652,L008718,2017JJ00,24761.0,11403.0,12719.0,7354.0,5364.0,530.0,109.0,14843.0,9918.0,9918.0,1728.0,405.0,3763.0,11548.0,1676.0,92.1,25.3
653,L008718,2018JJ00,24483.0,10884.0,12963.0,7434.0,5530.0,553.0,83.0,15663.0,8820.0,8820.0,1765.0,399.0,4359.0,11015.0,1676.0,86.9,-5.7
654,L008718,2019JJ00,25955.0,11798.0,13486.0,7770.0,5716.0,599.0,72.0,16312.0,9643.0,9643.0,1804.0,425.0,4449.0,11863.0,1676.0,91.6,5.4
655,L008718,2020JJ00,26406.0,12925.0,12799.0,7215.0,5585.0,592.0,89.0,16100.0,10306.0,10306.0,1782.0,442.0,4035.0,12116.0,1428.0,108.9,18.9
656,L008718,2021JJ00,27920.0,13621.0,13584.0,7485.0,6099.0,611.0,104.0,18004.0,9916.0,9916.0,1773.0,431.0,3686.0,11398.0,1428.0,100.0,-8.2
657,L008718,2022JJ00,39546.0,19754.0,18896.0,10269.0,8627.0,731.0,165.0,25293.0,14253.0,14253.0,1808.0,431.0,3832.0,15846.0,1428.0,128.9,28.9
658,L008718,2023JJ00,36810.0,18060.0,17729.0,9106.0,8623.0,838.0,184.0,22894.0,13916.0,13916.0,1937.0,536.0,3897.0,15341.0,1367.0,115.4,-10.5
659,L008718,2024JJ00,37812.0,17380.0,19316.0,9658.0,9658.0,933.0,184.0,22757.0,15056.0,15056.0,2134.0,554.0,3995.0,16363.0,1367.0,112.3,-2.7
660,L008719,1995JJ00,6072.0,3240.0,2363.0,1688.0,675.0,125.0,343.0,2616.0,3456.0,3456.0,548.0,2.0,342.0,3248.0,435.0,77.5,
661,L008719,1996JJ00,6545.0,3652.0,2488.0,1769.0,719.0,114.0,292.0,3018.0,3528.0,3528.0,577.0,3.0,319.0,3267.0,443.0,74.5,-3.8
662,L008719,1997JJ00,5975.0,3088.0,2473.0,1766.0,707.0,108.0,307.0,2742.0,3233.0,3233.0,516.0,3.0,376.0,3090.0,444.0,68.6,-7.9
663,L008719,1998JJ00,5669.0,2928.0,2373.0,1673.0,700.0,85.0,282.0,2692.0,2978.0,2978.0,512.0,3.0,396.0,2858.0,428.0,64.6,-5.9
664,L008719,1999JJ00,6497.0,3787.0,2309.0,1564.0,745.0,79.0,322.0,3092.0,3405.0,3405.0,535.0,3.0,404.0,3271.0,415.0,73.4,13.6
665,L008719,2000JJ00,6243.0,3547.0,2418.0,1627.0,791.0,91.0,188.0,3038.0,3206.0,3206.0,558.0,3.0,282.0,2926.0,426.0,61.9,-15.6
666,L008719,2001JJ00,6745.0,3809.0,2650.0,1852.0,798.0,98.0,189.0,3317.0,3428.0,3428.0,556.0,3.0,372.0,3241.0,427.0,65.9,6.4
667,L008719,2002JJ00,6377.0,3587.0,2475.0,1628.0,847.0,106.0,209.0,3186.0,3191.0,3191.0,586.0,13.0,333.0,2926.0,407.0,60.0,-8.9
668,L008719,2003JJ00,6398.0,3658.0,2431.0,1619.0,811.0,105.0,204.0,3201.0,3197.0,3197.0,604.0,26.0,349.0,2916.0,403.0,58.2,-2.9
669,L008719,2004JJ00,6717.0,3780.0,2614.0,1789.0,826.0,117.0,206.0,3310.0,3408.0,3408.0,613.0,2.0,417.0,3210.0,381.0,66.4,13.9
670,L008719,2005JJ00,6241.0,3228.0,2674.0,1826.0,849.0,118.0,221.0,3222.0,3019.0,3019.0,626.0,2.0,534.0,2925.0,371.0,60.1,-9.5
671,L008719,2006JJ00,6426.0,3486.0,2604.0,1780.0,824.0,127.0,209.0,3257.0,3169.0,3169.0,630.0,14.0,489.0,3014.0,360.0,61.7,2.7
672,L008719,2007JJ00,6437.0,3344.0,2758.0,1892.0,866.0,133.0,203.0,3598.0,2840.0,2840.0,633.0,15.0,673.0,2864.0,351.0,58.4,-5.3
673,L008719,2008JJ00,6751.0,3432.0,2935.0,1992.0,943.0,157.0,227.0,3823.0,2928.0,2928.0,649.0,15.0,824.0,3088.0,343.0,63.4,8.5
674,L008719,2009JJ00,6363.0,3342.0,2675.0,1834.0,842.0,146.0,199.0,3580.0,2783.0,2783.0,659.0,14.0,559.0,2669.0,338.0,55.0,-13.2
675,L008719,2010JJ00,6585.0,3566.0,2691.0,1890.0,801.0,151.0,177.0,3775.0,2810.0,2810.0,686.0,16.0,724.0,2833.0,310.0,63.4,15.2
676,L008719,2011JJ00,6564.0,3457.0,2790.0,1953.0,837.0,143.0,174.0,4131.0,2433.0,2433.0,680.0,17.0,614.0,2349.0,299.0,54.5,-14.0
677,L008719,2012JJ00,6603.0,3419.0,2862.0,1941.0,921.0,141.0,181.0,4259.0,2344.0,2344.0,659.0,16.0,803.0,2471.0,296.0,58.1,6.6
678,L008719,2013JJ00,6862.0,3717.0,2825.0,1912.0,913.0,137.0,183.0,4159.0,2703.0,2703.0,650.0,33.0,723.0,2743.0,281.0,66.4,14.2
679,L008719,2014JJ00,6885.0,3598.0,2951.0,1955.0,996.0,136.0,200.0,4260.0,2625.0,2625.0,672.0,26.0,688.0,2615.0,265.0,66.8,0.5
680,L008719,2015JJ00,7253.0,4017.0,2888.0,1950.0,938.0,139.0,210.0,4348.0,2906.0,2906.0,669.0,30.0,610.0,2816.0,258.0,72.4,8.4
681,L008719,2016JJ00,7032.0,3929.0,2727.0,1884.0,843.0,154.0,222.0,4341.0,2691.0,2691.0,685.0,45.0,1038.0,2999.0,251.0,77.9,7.7
682,L008719,2017JJ00,7609.0,4289.0,2927.0,2000.0,927.0,167.0,227.0,4586.0,3024.0,3024.0,704.0,45.0,789.0,3063.0,240.0,82.0,5.3
683,L008719,2018JJ00,7728.0,4375.0,2920.0,1979.0,941.0,191.0,242.0,4753.0,2975.0,2975.0,717.0,49.0,823.0,3033.0,239.0,80.3,-2.2
684,L008719,2019JJ00,8214.0,4658.0,3033.0,2106.0,927.0,200.0,322.0,4918.0,3296.0,3296.0,749.0,52.0,820.0,3315.0,235.0,87.6,9.1
685,L008719,2020JJ00,8285.0,4753.0,3006.0,2079.0,927.0,236.0,291.0,4995.0,3290.0,3290.0,758.0,51.0,904.0,3386.0,233.0,88.3,0.8
686,L008719,2021JJ00,9579.0,5942.0,3037.0,2092.0,945.0,283.0,317.0,5918.0,3661.0,3661.0,796.0,51.0,1002.0,3816.0,227.0,100.0,13.7
687,L008719,2022JJ00,10670.0,6265.0,3717.0,2454.0,1264.0,321.0,367.0,7284.0,3386.0,3386.0,880.0,55.0,1038.0,3488.0,223.0,88.2,-11.8
688,L008719,2023JJ00,12229.0,7339.0,4163.0,2679.0,1484.0,321.0,406.0,7890.0,4339.0,4339.0,968.0,59.0,567.0,3880.0,221.0,92.7,5.1
689,L008719,2024JJ00,12205.0,7293.0,4166.0,2785.0,1381.0,341.0,405.0,7914.0,4291.0,4291.0,1050.0,60.0,1380.0,4561.0,217.0,106.1,14.5
690,L008723,1995JJ00,,,,,,,,,,,,,,,,,
691,L008723,1996JJ00,,,,,,,,,,,,,,,,,
692,L008723,1997JJ00,,,,,,,,,,,,,,,,,
693,L008723,1998JJ00,9784.0,5319.0,4293.0,2362.0,1932.0,171.0,,4631.0,5152.0,5152.0,938.0,44.0,178.0,4348.0,3460.0,41.3,
694,L008723,1999JJ00,7780.0,4976.0,2687.0,1229.0,1459.0,117.0,,3560.0,4220.0,4220.0,1004.0,69.0,83.0,3229.0,3648.0,33.2,-19.5
695,L008723,2000JJ00,8067.0,4975.0,2993.0,1313.0,1680.0,100.0,,3850.0,4217.0,4217.0,1045.0,166.0,133.0,3139.0,3645.0,28.6,-14.0
696,L008723,2001JJ00,10707.0,6723.0,3863.0,2031.0,1832.0,121.0,,4998.0,5709.0,5709.0,1067.0,16.0,219.0,4845.0,3121.0,48.7,70.6
697,L008723,2002JJ00,10101.0,5783.0,4202.0,2229.0,1972.0,116.0,,4903.0,5198.0,5198.0,1172.0,19.0,88.0,4095.0,2765.0,45.6,-6.5
698,L008723,2003JJ00,10762.0,6902.0,3760.0,1634.0,2126.0,100.0,,5108.0,5653.0,5653.0,1154.0,19.0,177.0,4657.0,2696.0,51.8,13.7
699,L008723,2004JJ00,13654.0,9404.0,3465.0,1808.0,1657.0,97.0,688.0,6462.0,7192.0,7192.0,1297.0,21.0,371.0,6245.0,2336.0,75.0,44.6
700,L008723,2005JJ00,12853.0,7722.0,4202.0,2227.0,1976.0,109.0,820.0,6664.0,6189.0,6189.0,1555.0,26.0,363.0,4970.0,2596.0,42.8,-42.9
701,L008723,2006JJ00,14365.0,8885.0,4208.0,2217.0,1990.0,134.0,1138.0,7348.0,7017.0,7017.0,2040.0,33.0,510.0,5454.0,2527.0,42.5,-0.8
702,L008723,2007JJ00,14302.0,8612.0,4375.0,2143.0,2231.0,205.0,1110.0,8058.0,6244.0,6244.0,2259.0,57.0,491.0,4419.0,2205.0,32.2,-24.2
703,L008723,2008JJ00,18192.0,12421.0,4262.0,1973.0,2289.0,194.0,1314.0,9830.0,8362.0,8362.0,2010.0,45.0,398.0,6705.0,2152.0,47.7,48.0
704,L008723,2009JJ00,14134.0,8428.0,4230.0,2060.0,2170.0,177.0,1299.0,7742.0,6392.0,6392.0,1927.0,22.0,711.0,5154.0,2152.0,40.6,-15.0
705,L008723,2010JJ00,15301.0,10324.0,3636.0,1624.0,2012.0,132.0,1209.0,8710.0,6591.0,6591.0,2326.0,22.0,1012.0,5255.0,1639.0,50.9,25.6
706,L008723,2011JJ00,18048.0,12781.0,3889.0,1720.0,2170.0,129.0,1250.0,9939.0,8109.0,8109.0,2748.0,22.0,1196.0,6535.0,1532.0,65.6,28.8
707,L008723,2012JJ00,14410.0,9008.0,3993.0,1751.0,2241.0,120.0,1290.0,8201.0,6209.0,6209.0,2615.0,23.0,1357.0,4929.0,1573.0,48.8,-25.6
708,L008723,2013JJ00,17756.0,12185.0,3908.0,1911.0,1996.0,168.0,1496.0,10135.0,7621.0,7621.0,3018.0,21.0,1460.0,6042.0,1564.0,58.8,20.5
709,L008723,2014JJ00,16771.0,11040.0,3967.0,1891.0,2076.0,222.0,1542.0,9661.0,7110.0,7110.0,2812.0,22.0,1839.0,6116.0,1433.0,64.3,9.2
710,L008723,2015JJ00,15465.0,9802.0,4020.0,1896.0,2124.0,193.0,1450.0,8964.0,6501.0,6501.0,2449.0,23.0,1577.0,5606.0,1357.0,60.3,-6.2
711,L008723,2016JJ00,15444.0,10056.0,3780.0,1807.0,1973.0,200.0,1408.0,8906.0,6538.0,6538.0,2313.0,24.0,2628.0,6829.0,1579.0,62.1,3.1
712,L008723,2017JJ00,17180.0,11648.0,4042.0,1919.0,2123.0,207.0,1283.0,9466.0,7714.0,7714.0,2611.0,23.0,2498.0,7578.0,1502.0,70.4,13.4
713,L008723,2018JJ00,18554.0,13153.0,3780.0,1774.0,2006.0,264.0,1356.0,10225.0,8328.0,8328.0,2811.0,23.0,2392.0,7886.0,1474.0,71.6,1.7
714,L008723,2019JJ00,18964.0,13269.0,3925.0,1903.0,2021.0,378.0,1392.0,10174.0,8790.0,8790.0,3093.0,28.0,2564.0,8233.0,1402.0,75.1,4.8
715,L008723,2020JJ00,16824.0,10914.0,4047.0,1972.0,2075.0,380.0,1483.0,8551.0,8273.0,8273.0,3335.0,25.0,2425.0,7337.0,1090.0,84.3,12.3
716,L008723,2021JJ00,21107.0,15028.0,4245.0,2046.0,2199.0,384.0,1449.0,10983.0,10124.0,10124.0,3773.0,24.0,2436.0,8763.0,1055.0,100.0,18.8
717,L008723,2022JJ00,22219.0,14583.0,5219.0,2440.0,2780.0,566.0,1850.0,12289.0,9930.0,9930.0,4904.0,25.0,2535.0,7535.0,1035.0,78.4,-21.7
718,L008723,2023JJ00,22215.0,13396.0,5835.0,2537.0,3298.0,602.0,2382.0,12196.0,10019.0,10019.0,5501.0,25.0,2648.0,7140.0,1111.0,61.5,-21.5
719,L008723,2024JJ00,20510.0,11614.0,5724.0,2586.0,3138.0,658.0,2513.0,11570.0,8940.0,8940.0,5769.0,25.0,3030.0,6176.0,1094.0,49.8,-19.1
720,L008744,1995JJ00,969.0,456.0,495.0,340.0,155.0,18.0,0.0,535.0,434.0,434.0,179.0,0.0,16.0,271.0,111.0,68.2,
721,L008744,1996JJ00,1009.0,515.0,476.0,320.0,156.0,18.0,0.0,602.0,406.0,406.0,179.0,1.0,15.0,241.0,111.0,60.2,-11.9
722,L008744,1997JJ00,1029.0,514.0,496.0,333.0,163.0,19.0,0.0,570.0,459.0,459.0,177.0,2.0,16.0,295.0,114.0,69.6,15.8
723,L008744,1998JJ00,1004.0,479.0,507.0,323.0,184.0,18.0,0.0,543.0,461.0,461.0,179.0,3.0,13.0,292.0,111.0,67.9,-2.5
724,L008744,1999JJ00,955.0,445.0,493.0,308.0,185.0,17.0,0.0,520.0,435.0,435.0,175.0,9.0,20.0,272.0,109.0,63.6,-6.4
725,L008744,2000JJ00,978.0,462.0,500.0,308.0,192.0,16.0,0.0,553.0,425.0,425.0,182.0,17.0,51.0,276.0,104.0,68.3,7.4
726,L008744,2001JJ00,976.0,427.0,534.0,338.0,196.0,15.0,0.0,585.0,391.0,391.0,184.0,17.0,61.0,251.0,107.0,58.4,-14.6
727,L008744,2002JJ00,1067.0,529.0,522.0,314.0,207.0,16.0,0.0,571.0,496.0,496.0,189.0,16.0,62.0,353.0,106.0,80.0,37.2
728,L008744,2003JJ00,957.0,429.0,512.0,322.0,189.0,16.0,0.0,573.0,384.0,384.0,194.0,19.0,75.0,246.0,96.0,60.5,-24.4
729,L008744,2004JJ00,1079.0,559.0,503.0,318.0,185.0,17.0,0.0,605.0,474.0,474.0,196.0,19.0,109.0,367.0,90.0,94.6,56.4
730,L008744,2005JJ00,1057.0,524.0,514.0,323.0,191.0,19.0,0.0,586.0,472.0,472.0,205.0,21.0,133.0,379.0,90.0,96.5,2.0
731,L008744,2006JJ00,1056.0,509.0,528.0,330.0,198.0,19.0,0.0,599.0,457.0,457.0,213.0,18.0,147.0,372.0,89.0,94.3,-2.3
732,L008744,2007JJ00,1115.0,588.0,507.0,310.0,197.0,19.0,0.0,698.0,417.0,417.0,224.0,21.0,236.0,408.0,84.0,104.7,11.0
733,L008744,2008JJ00,1165.0,590.0,555.0,327.0,228.0,21.0,0.0,774.0,391.0,391.0,237.0,21.0,236.0,369.0,83.0,91.4,-12.6
734,L008744,2009JJ00,1050.0,536.0,493.0,305.0,189.0,20.0,0.0,667.0,383.0,383.0,246.0,15.0,235.0,358.0,80.0,89.0,-2.6
735,L008744,2010JJ00,1102.0,586.0,495.0,302.0,193.0,21.0,0.0,700.0,402.0,402.0,241.0,4.0,239.0,395.0,77.0,103.5,16.2
736,L008744,2011JJ00,1228.0,669.0,539.0,315.0,224.0,20.0,0.0,757.0,471.0,471.0,243.0,3.0,236.0,461.0,78.0,117.9,14.0
737,L008744,2012JJ00,1144.0,595.0,528.0,312.0,216.0,20.0,0.0,763.0,381.0,381.0,246.0,4.0,251.0,382.0,81.0,93.9,-20.4
738,L008744,2013JJ00,1154.0,599.0,536.0,300.0,236.0,19.0,0.0,753.0,401.0,401.0,250.0,6.0,255.0,399.0,83.0,94.3,0.5
739,L008744,2014JJ00,1217.0,655.0,542.0,299.0,243.0,20.0,0.0,751.0,466.0,466.0,257.0,7.0,246.0,449.0,82.0,106.8,13.3
740,L008744,2015JJ00,1270.0,727.0,522.0,293.0,229.0,20.0,0.0,746.0,524.0,524.0,258.0,6.0,238.0,499.0,81.0,118.0,10.5
741,L008744,2016JJ00,1207.0,677.0,512.0,306.0,206.0,18.0,0.0,737.0,470.0,470.0,260.0,4.0,247.0,452.0,80.0,108.1,-8.5
742,L008744,2017JJ00,1153.0,586.0,549.0,314.0,235.0,18.0,0.0,723.0,430.0,430.0,262.0,6.0,260.0,422.0,79.0,101.0,-6.6
743,L008744,2018JJ00,1370.0,798.0,554.0,320.0,234.0,18.0,0.0,750.0,620.0,620.0,267.0,6.0,247.0,594.0,78.0,140.3,38.9
744,L008744,2019JJ00,1325.0,735.0,571.0,331.0,241.0,19.0,0.0,765.0,560.0,560.0,270.0,5.0,252.0,537.0,76.0,126.8,-9.6
745,L008744,2020JJ00,1367.0,786.0,547.0,312.0,235.0,33.0,0.0,783.0,584.0,584.0,275.0,4.0,272.0,576.0,74.0,138.6,9.3
746,L008744,2021JJ00,1323.0,724.0,565.0,322.0,243.0,33.0,0.0,898.0,425.0,425.0,281.0,11.0,291.0,424.0,74.0,100.0,-27.9
747,L008744,2022JJ00,1591.0,833.0,723.0,387.0,336.0,35.0,0.0,1068.0,523.0,523.0,307.0,8.0,308.0,516.0,73.0,115.1,15.1
748,L008744,2023JJ00,1581.0,811.0,732.0,404.0,328.0,37.0,0.0,995.0,585.0,585.0,343.0,11.0,271.0,502.0,71.0,104.3,-9.4
749,L008744,2024JJ00,1651.0,882.0,730.0,402.0,329.0,38.0,0.0,948.0,703.0,703.0,354.0,11.0,279.0,617.0,70.0,125.9,20.7
750,L008745,1995JJ00,1591.0,591.0,826.0,525.0,301.0,30.0,145.0,1057.0,534.0,534.0,242.0,27.0,141.0,405.0,203.0,20.9,
751,L008745,1996JJ00,1710.0,694.0,826.0,528.0,298.0,62.0,129.0,1142.0,569.0,569.0,247.0,27.0,138.0,432.0,198.0,21.6,3.3
752,L008745,1997JJ00,1843.0,698.0,930.0,598.0,331.0,84.0,131.0,1252.0,590.0,590.0,245.0,31.0,150.0,464.0,190.0,22.5,4.4
753,L008745,1998JJ00,1654.0,631.0,842.0,521.0,320.0,71.0,111.0,1171.0,483.0,483.0,229.0,22.0,144.0,376.0,171.0,19.6,-13.1
754,L008745,1999JJ00,1407.0,573.0,695.0,431.0,263.0,58.0,82.0,992.0,415.0,415.0,187.0,19.0,133.0,342.0,153.0,20.3,3.8
755,L008745,2000JJ00,1416.0,462.0,773.0,480.0,293.0,60.0,120.0,1071.0,345.0,345.0,181.0,16.0,202.0,350.0,143.0,20.4,0.4
756,L008745,2001JJ00,1575.0,665.0,733.0,430.0,303.0,67.0,110.0,1135.0,440.0,440.0,175.0,20.0,135.0,380.0,132.0,23.2,13.5
757,L008745,2002JJ00,1677.0,660.0,809.0,491.0,317.0,38.0,171.0,1151.0,527.0,527.0,254.0,17.0,121.0,377.0,132.0,21.9,-5.5
758,L008745,2003JJ00,1621.0,630.0,799.0,458.0,341.0,64.0,129.0,1219.0,402.0,402.0,173.0,20.0,135.0,344.0,119.0,20.5,-6.5
759,L008745,2004JJ00,1866.0,954.0,764.0,431.0,333.0,60.0,87.0,1289.0,577.0,577.0,177.0,31.0,65.0,434.0,105.0,26.5,29.7
760,L008745,2005JJ00,1693.0,753.0,766.0,432.0,334.0,70.0,105.0,1243.0,450.0,450.0,182.0,34.0,168.0,403.0,99.0,24.7,-7.0
761,L008745,2006JJ00,1770.0,793.0,781.0,418.0,363.0,69.0,127.0,1261.0,509.0,509.0,199.0,36.0,211.0,485.0,91.0,30.1,22.1
762,L008745,2007JJ00,2016.0,951.0,889.0,455.0,434.0,83.0,92.0,1490.0,526.0,526.0,235.0,41.0,321.0,570.0,91.0,31.8,5.6
763,L008745,2008JJ00,2356.0,1108.0,1038.0,565.0,474.0,102.0,107.0,1711.0,645.0,645.0,239.0,46.0,339.0,698.0,90.0,35.4,11.3
764,L008745,2009JJ00,1858.0,851.0,813.0,471.0,343.0,76.0,118.0,1568.0,290.0,290.0,197.0,44.0,475.0,525.0,86.0,27.3,-23.0
765,L008745,2010JJ00,1887.0,868.0,805.0,452.0,353.0,88.0,125.0,1525.0,361.0,361.0,231.0,39.0,433.0,525.0,56.0,41.6,52.4
766,L008745,2011JJ00,2295.0,1203.0,877.0,446.0,431.0,95.0,120.0,1761.0,534.0,534.0,276.0,42.0,431.0,647.0,57.0,49.3,18.6
767,L008745,2012JJ00,2397.0,1196.0,959.0,440.0,519.0,118.0,124.0,1819.0,578.0,578.0,286.0,46.0,488.0,735.0,57.0,55.6,12.7
768,L008745,2013JJ00,2407.0,1211.0,952.0,458.0,494.0,122.0,122.0,1809.0,598.0,598.0,335.0,49.0,469.0,683.0,54.0,54.2,-2.5
769,L008745,2014JJ00,2392.0,1273.0,871.0,405.0,466.0,129.0,118.0,1790.0,602.0,602.0,292.0,52.0,489.0,746.0,54.0,59.6,10.0
770,L008745,2015JJ00,2161.0,1127.0,767.0,339.0,428.0,150.0,117.0,1687.0,474.0,474.0,222.0,46.0,467.0,673.0,49.0,59.4,-0.3
771,L008745,2016JJ00,2391.0,1364.0,787.0,378.0,409.0,122.0,118.0,1765.0,626.0,626.0,252.0,52.0,488.0,810.0,49.0,72.1,21.4
772,L008745,2017JJ00,2390.0,1272.0,860.0,406.0,454.0,135.0,123.0,1739.0,652.0,652.0,238.0,51.0,506.0,868.0,44.0,85.5,18.6
773,L008745,2018JJ00,2318.0,1236.0,779.0,377.0,402.0,144.0,159.0,1777.0,541.0,541.0,191.0,52.0,550.0,848.0,42.0,83.8,-2.0
774,L008745,2019JJ00,2261.0,1212.0,757.0,375.0,382.0,136.0,156.0,1740.0,521.0,521.0,217.0,49.0,599.0,854.0,45.0,78.6,-6.2
775,L008745,2020JJ00,2348.0,1289.0,755.0,382.0,373.0,165.0,138.0,1706.0,642.0,642.0,269.0,52.0,594.0,915.0,43.0,86.1,9.5
776,L008745,2021JJ00,2485.0,1485.0,710.0,347.0,363.0,157.0,133.0,1782.0,703.0,703.0,270.0,53.0,545.0,923.0,36.0,100.0,16.4
777,L008745,2022JJ00,3001.0,1776.0,879.0,414.0,466.0,180.0,165.0,2112.0,889.0,889.0,274.0,57.0,508.0,1066.0,39.0,100.3,0.3
778,L008745,2023JJ00,2914.0,1607.0,989.0,436.0,553.0,172.0,145.0,2158.0,756.0,756.0,301.0,58.0,551.0,948.0,39.0,80.8,-19.5
779,L008745,2024JJ00,2774.0,1500.0,937.0,412.0,525.0,184.0,154.0,2090.0,685.0,685.0,332.0,59.0,827.0,1121.0,39.0,91.0,12.7
780,L008749,1995JJ00,29122.0,17339.0,10712.0,8062.0,2650.0,318.0,753.0,9905.0,19217.0,19217.0,2324.0,54.0,864.0,17702.0,1102.0,80.3,
781,L008749,1996JJ00,33046.0,19842.0,12014.0,9190.0,2823.0,364.0,825.0,10730.0,22315.0,22315.0,2479.0,117.0,1165.0,20884.0,1105.0,90.0,12.2
782,L008749,1997JJ00,33774.0,20585.0,11959.0,9174.0,2785.0,382.0,848.0,10963.0,22811.0,22811.0,2526.0,120.0,957.0,21122.0,1117.0,90.7,0.8
783,L008749,1998JJ00,34047.0,21351.0,11471.0,8605.0,2866.0,392.0,833.0,10963.0,23084.0,23084.0,2572.0,124.0,994.0,21381.0,1160.0,87.0,-4.2
784,L008749,1999JJ00,33713.0,21113.0,11206.0,8382.0,2823.0,422.0,973.0,12048.0,21665.0,21665.0,2662.0,129.0,959.0,19834.0,1113.0,81.6,-6.2
785,L008749,2000JJ00,36282.0,22464.0,12355.0,9244.0,3111.0,455.0,1008.0,13468.0,22814.0,22814.0,2777.0,136.0,1307.0,21208.0,1101.0,85.2,4.4
786,L008749,2001JJ00,38508.0,22346.0,14596.0,11150.0,3447.0,452.0,1113.0,13813.0,24695.0,24695.0,3140.0,143.0,2364.0,23776.0,1099.0,92.0,8.0
787,L008749,2002JJ00,39066.0,24054.0,13307.0,9908.0,3399.0,490.0,1215.0,14623.0,24443.0,24443.0,3265.0,148.0,2344.0,23374.0,1069.0,89.3,-3.0
788,L008749,2003JJ00,42155.0,27126.0,13548.0,10104.0,3444.0,454.0,1027.0,14847.0,27309.0,27309.0,3359.0,156.0,2530.0,26324.0,1023.0,101.1,13.3
789,L008749,2004JJ00,41624.0,26667.0,13415.0,9782.0,3633.0,459.0,1083.0,15092.0,26532.0,26532.0,3511.0,166.0,2568.0,25423.0,1032.0,93.2,-7.9
790,L008749,2005JJ00,39599.0,24100.0,13968.0,10191.0,3777.0,416.0,1115.0,15062.0,24537.0,24537.0,3650.0,171.0,2358.0,23074.0,1017.0,82.4,-11.5
791,L008749,2006JJ00,37176.0,21683.0,13800.0,10463.0,3338.0,545.0,1148.0,15598.0,21578.0,21578.0,3765.0,180.0,5230.0,22864.0,1013.0,78.8,-4.3
