ID,Bedrijfstakken,Perioden,Wegingscoefficient_1,Prijsindexcijfer_2,Wegingscoefficient_3,Prijsindexcijfer_4,Wegingscoefficient_5,Prijsindexcijfer_6,Wegingscoefficient_7,Prijsindexcijfer_8,Wegingscoefficient_9,Prijsindexcijfer_10,Wegingscoefficient_11,Prijsindexcijfer_12,Wegingscoefficient_13,Prijsindexcijfer_14,Wegingscoefficient_15,Prijsindexcijfer_16,Wegingscoefficient_17,Prijsindexcijfer_18,Wegingscoefficient_19,Prijsindexcijfer_20,Wegingscoefficient_21,Prijsindexcijfer_22,Wegingscoefficient_23,Prijsindexcijfer_24,Wegingscoefficient_25,Prijsindexcijfer_26
6855,2820,1995MM04,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6856,2820,1995MM05,416.0,103.0,320.0,102,,,,,,,95.0,107.0,,,,,,,,,,,,,,
6857,2820,1995MM06,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6858,2820,1995MM07,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6859,2820,1995MM08,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6860,2820,1995MM09,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6861,2820,1995MM10,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6862,2820,1995MM11,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6863,2820,1995MM12,416.0,103.0,320.0,102,,,,,,,95.0,106.0,,,,,,,,,,,,,,
6864,2820,1996JJ00,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6865,2820,1996MM01,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6866,2820,1996MM02,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6867,2820,1996MM03,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6868,2820,1996MM04,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6869,2820,1996MM05,416.0,105.0,320.0,104,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6870,2820,1996MM06,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6871,2820,1996MM07,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6872,2820,1996MM08,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6873,2820,1996MM09,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6874,2820,1996MM10,416.0,105.0,320.0,104,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6875,2820,1996MM11,416.0,104.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6876,2820,1996MM12,416.0,105.0,320.0,103,,,,,,,95.0,108.0,,,,,,,,,,,,,,
6877,2820,1997JJ00,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6878,2820,1997MM01,416.0,105.0,320.0,104,,,,,,,95.0,109.0,,,,,,,,,,,,,,
6879,2820,1997MM02,416.0,105.0,320.0,104,,,,,,,95.0,109.0,,,,,,,,,,,,,,
6880,2820,1997MM03,416.0,105.0,320.0,104,,,,,,,95.0,109.0,,,,,,,,,,,,,,
6881,2820,1997MM04,416.0,105.0,320.0,104,,,,,,,95.0,109.0,,,,,,,,,,,,,,
6882,2820,1997MM05,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6883,2820,1997MM06,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6884,2820,1997MM07,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6885,2820,1997MM08,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6886,2820,1997MM09,416.0,105.0,320.0,104,,,,,,,95.0,110.0,,,,,,,,,,,,,,
6887,2820,1997MM10,416.0,106.0,320.0,104,,,,,,,95.0,112.0,,,,,,,,,,,,,,
6888,2820,1997MM11,416.0,106.0,320.0,104,,,,,,,95.0,111.0,,,,,,,,,,,,,,
6889,2820,1997MM12,416.0,106.0,320.0,104,,,,,,,95.0,111.0,,,,,,,,,,,,,,
6890,2820,1998JJ00,416.0,107.0,320.0,105,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6891,2820,1998MM01,416.0,107.0,320.0,104,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6892,2820,1998MM02,416.0,107.0,320.0,104,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6893,2820,1998MM03,416.0,107.0,320.0,104,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6894,2820,1998MM04,416.0,107.0,320.0,105,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6895,2820,1998MM05,416.0,107.0,320.0,105,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6896,2820,1998MM06,416.0,107.0,320.0,105,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6897,2820,1998MM07,416.0,107.0,320.0,105,,,,,,,95.0,115.0,,,,,,,,,,,,,,
6898,2820,1998MM08,416.0,107.0,320.0,105,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6899,2820,1998MM09,416.0,107.0,320.0,105,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6900,2820,1998MM10,416.0,107.0,320.0,104,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6901,2820,1998MM11,416.0,107.0,320.0,104,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6902,2820,1998MM12,416.0,107.0,320.0,104,,,,,,,95.0,114.0,,,,,,,,,,,,,,
6903,2830,1990JJ00,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6904,2830,1990MM01,96.0,99.0,55.0,99,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6905,2830,1990MM02,96.0,99.0,55.0,99,,,,,,,41.0,99.0,,,,,,,,,,,,,,
6906,2830,1990MM03,96.0,99.0,55.0,99,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6907,2830,1990MM04,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6908,2830,1990MM05,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6909,2830,1990MM06,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6910,2830,1990MM07,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6911,2830,1990MM08,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6912,2830,1990MM09,96.0,100.0,55.0,100,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6913,2830,1990MM10,96.0,101.0,55.0,101,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6914,2830,1990MM11,96.0,101.0,55.0,101,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6915,2830,1990MM12,96.0,101.0,55.0,101,,,,,,,41.0,100.0,,,,,,,,,,,,,,
6916,2830,1991JJ00,96.0,102.0,55.0,103,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6917,2830,1991MM01,96.0,102.0,55.0,102,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6918,2830,1991MM02,96.0,102.0,55.0,102,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6919,2830,1991MM03,96.0,102.0,55.0,102,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6920,2830,1991MM04,96.0,102.0,55.0,102,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6921,2830,1991MM05,96.0,102.0,55.0,102,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6922,2830,1991MM06,96.0,102.0,55.0,102,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6923,2830,1991MM07,96.0,103.0,55.0,103,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6924,2830,1991MM08,96.0,103.0,55.0,103,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6925,2830,1991MM09,96.0,103.0,55.0,103,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6926,2830,1991MM10,96.0,103.0,55.0,104,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6927,2830,1991MM11,96.0,103.0,55.0,104,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6928,2830,1991MM12,96.0,104.0,55.0,104,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6929,2830,1992JJ00,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6930,2830,1992MM01,96.0,106.0,55.0,107,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6931,2830,1992MM02,96.0,106.0,55.0,107,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6932,2830,1992MM03,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6933,2830,1992MM04,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6934,2830,1992MM05,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6935,2830,1992MM06,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6936,2830,1992MM07,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6937,2830,1992MM08,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6938,2830,1992MM09,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6939,2830,1992MM10,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6940,2830,1992MM11,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6941,2830,1992MM12,96.0,106.0,55.0,107,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6942,2830,1993JJ00,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6943,2830,1993MM01,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6944,2830,1993MM02,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6945,2830,1993MM03,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6946,2830,1993MM04,96.0,105.0,55.0,106,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6947,2830,1993MM05,96.0,105.0,55.0,106,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6948,2830,1993MM06,96.0,105.0,55.0,106,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6949,2830,1993MM07,96.0,106.0,55.0,106,,,,,,,41.0,106.0,,,,,,,,,,,,,,
6950,2830,1993MM08,96.0,106.0,55.0,106,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6951,2830,1993MM09,96.0,105.0,55.0,106,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6952,2830,1993MM10,96.0,105.0,55.0,105,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6953,2830,1993MM11,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6954,2830,1993MM12,96.0,105.0,55.0,105,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6955,2830,1994JJ00,96.0,102.0,55.0,101,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6956,2830,1994MM01,96.0,105.0,55.0,104,,,,,,,41.0,107.0,,,,,,,,,,,,,,
6957,2830,1994MM02,96.0,105.0,55.0,104,,,,,,,41.0,107.0,,,,,,,,,,,,,,
6958,2830,1994MM03,96.0,105.0,55.0,104,,,,,,,41.0,106.0,,,,,,,,,,,,,,
6959,2830,1994MM04,96.0,103.0,55.0,100,,,,,,,41.0,106.0,,,,,,,,,,,,,,
6960,2830,1994MM05,96.0,102.0,55.0,100,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6961,2830,1994MM06,96.0,102.0,55.0,100,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6962,2830,1994MM07,96.0,102.0,55.0,100,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6963,2830,1994MM08,96.0,102.0,55.0,100,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6964,2830,1994MM09,96.0,101.0,55.0,100,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6965,2830,1994MM10,96.0,101.0,55.0,99,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6966,2830,1994MM11,96.0,101.0,55.0,99,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6967,2830,1994MM12,96.0,101.0,55.0,99,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6968,2830,1995JJ00,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6969,2830,1995MM01,96.0,100.0,55.0,99,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6970,2830,1995MM02,96.0,100.0,55.0,99,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6971,2830,1995MM03,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6972,2830,1995MM04,96.0,99.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6973,2830,1995MM05,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6974,2830,1995MM06,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6975,2830,1995MM07,96.0,99.0,55.0,98,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6976,2830,1995MM08,96.0,100.0,55.0,98,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6977,2830,1995MM09,96.0,100.0,55.0,98,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6978,2830,1995MM10,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6979,2830,1995MM11,96.0,100.0,55.0,99,,,,,,,41.0,101.0,,,,,,,,,,,,,,
6980,2830,1995MM12,96.0,100.0,55.0,99,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6981,2830,1996JJ00,96.0,99.0,55.0,97,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6982,2830,1996MM01,96.0,100.0,55.0,97,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6983,2830,1996MM02,96.0,100.0,55.0,97,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6984,2830,1996MM03,96.0,100.0,55.0,97,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6985,2830,1996MM04,96.0,100.0,55.0,97,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6986,2830,1996MM05,96.0,100.0,55.0,97,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6987,2830,1996MM06,96.0,100.0,55.0,97,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6988,2830,1996MM07,96.0,99.0,55.0,97,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6989,2830,1996MM08,96.0,99.0,55.0,97,,,,,,,41.0,102.0,,,,,,,,,,,,,,
6990,2830,1996MM09,96.0,99.0,55.0,97,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6991,2830,1996MM10,96.0,99.0,55.0,96,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6992,2830,1996MM11,96.0,99.0,55.0,96,,,,,,,41.0,103.0,,,,,,,,,,,,,,
6993,2830,1996MM12,96.0,99.0,55.0,96,,,,,,,41.0,104.0,,,,,,,,,,,,,,
6994,2830,1997JJ00,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6995,2830,1997MM01,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6996,2830,1997MM02,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6997,2830,1997MM03,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6998,2830,1997MM04,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
6999,2830,1997MM05,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7000,2830,1997MM06,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7001,2830,1997MM07,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7002,2830,1997MM08,96.0,100.0,55.0,96,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7003,2830,1997MM09,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7004,2830,1997MM10,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7005,2830,1997MM11,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7006,2830,1997MM12,96.0,100.0,55.0,96,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7007,2830,1998JJ00,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7008,2830,1998MM01,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7009,2830,1998MM02,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7010,2830,1998MM03,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7011,2830,1998MM04,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7012,2830,1998MM05,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7013,2830,1998MM06,96.0,101.0,55.0,97,,,,,,,41.0,106.0,,,,,,,,,,,,,,
7014,2830,1998MM07,96.0,101.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7015,2830,1998MM08,96.0,100.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7016,2830,1998MM09,96.0,100.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7017,2830,1998MM10,96.0,100.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7018,2830,1998MM11,96.0,100.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7019,2830,1998MM12,96.0,100.0,55.0,97,,,,,,,41.0,105.0,,,,,,,,,,,,,,
7020,2840,1990JJ00,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7021,2840,1990MM01,531.0,101.0,384.0,101,,,,,,,146.0,99.0,,,,,,,,,,,,,,
7022,2840,1990MM02,531.0,101.0,384.0,101,,,,,,,146.0,99.0,,,,,,,,,,,,,,
7023,2840,1990MM03,531.0,101.0,384.0,101,,,,,,,146.0,99.0,,,,,,,,,,,,,,
7024,2840,1990MM04,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7025,2840,1990MM05,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7026,2840,1990MM06,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7027,2840,1990MM07,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7028,2840,1990MM08,531.0,99.0,384.0,98,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7029,2840,1990MM09,531.0,99.0,384.0,98,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7030,2840,1990MM10,531.0,99.0,384.0,98,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7031,2840,1990MM11,531.0,99.0,384.0,99,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7032,2840,1990MM12,531.0,99.0,384.0,99,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7033,2840,1991JJ00,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7034,2840,1991MM01,531.0,100.0,384.0,99,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7035,2840,1991MM02,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7036,2840,1991MM03,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7037,2840,1991MM04,531.0,100.0,384.0,100,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7038,2840,1991MM05,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7039,2840,1991MM06,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7040,2840,1991MM07,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7041,2840,1991MM08,531.0,100.0,384.0,100,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7042,2840,1991MM09,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7043,2840,1991MM10,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7044,2840,1991MM11,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7045,2840,1991MM12,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7046,2840,1992JJ00,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7047,2840,1992MM01,531.0,101.0,384.0,101,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7048,2840,1992MM02,531.0,101.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7049,2840,1992MM03,531.0,101.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7050,2840,1992MM04,531.0,102.0,384.0,102,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7051,2840,1992MM05,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7052,2840,1992MM06,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7053,2840,1992MM07,531.0,102.0,384.0,103,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7054,2840,1992MM08,531.0,102.0,384.0,103,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7055,2840,1992MM09,531.0,102.0,384.0,103,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7056,2840,1992MM10,531.0,102.0,384.0,103,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7057,2840,1992MM11,531.0,102.0,384.0,103,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7058,2840,1992MM12,531.0,102.0,384.0,103,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7059,2840,1993JJ00,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7060,2840,1993MM01,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7061,2840,1993MM02,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7062,2840,1993MM03,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7063,2840,1993MM04,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7064,2840,1993MM05,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7065,2840,1993MM06,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7066,2840,1993MM07,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7067,2840,1993MM08,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7068,2840,1993MM09,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7069,2840,1993MM10,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7070,2840,1993MM11,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7071,2840,1993MM12,531.0,102.0,384.0,102,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7072,2840,1994JJ00,531.0,104.0,384.0,105,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7073,2840,1994MM01,531.0,103.0,384.0,104,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7074,2840,1994MM02,531.0,103.0,384.0,104,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7075,2840,1994MM03,531.0,103.0,384.0,103,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7076,2840,1994MM04,531.0,103.0,384.0,104,,,,,,,146.0,102.0,,,,,,,,,,,,,,
7077,2840,1994MM05,531.0,103.0,384.0,104,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7078,2840,1994MM06,531.0,103.0,384.0,104,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7079,2840,1994MM07,531.0,104.0,384.0,105,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7080,2840,1994MM08,531.0,104.0,384.0,105,,,,,,,146.0,100.0,,,,,,,,,,,,,,
7081,2840,1994MM09,531.0,104.0,384.0,105,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7082,2840,1994MM10,531.0,105.0,384.0,106,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7083,2840,1994MM11,531.0,105.0,384.0,106,,,,,,,146.0,101.0,,,,,,,,,,,,,,
7084,2840,1994MM12,531.0,105.0,384.0,107,,,,,,,146.0,102.0,,,,,,,,,,,,,,
7085,2840,1995JJ00,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7086,2840,1995MM01,531.0,108.0,384.0,109,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7087,2840,1995MM02,531.0,108.0,384.0,109,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7088,2840,1995MM03,531.0,108.0,384.0,111,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7089,2840,1995MM04,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7090,2840,1995MM05,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7091,2840,1995MM06,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7092,2840,1995MM07,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7093,2840,1995MM08,531.0,109.0,384.0,111,,,,,,,146.0,105.0,,,,,,,,,,,,,,
7094,2840,1995MM09,531.0,109.0,384.0,111,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7095,2840,1995MM10,531.0,109.0,384.0,112,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7096,2840,1995MM11,531.0,109.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7097,2840,1995MM12,531.0,109.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7098,2840,1996JJ00,531.0,109.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7099,2840,1996MM01,531.0,110.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7100,2840,1996MM02,531.0,109.0,384.0,111,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7101,2840,1996MM03,531.0,109.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7102,2840,1996MM04,531.0,110.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7103,2840,1996MM05,531.0,110.0,384.0,112,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7104,2840,1996MM06,531.0,110.0,384.0,112,,,,,,,146.0,104.0,,,,,,,,,,,,,,
7105,2840,1996MM07,531.0,110.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
7106,2840,1996MM08,531.0,110.0,384.0,112,,,,,,,146.0,103.0,,,,,,,,,,,,,,
