ID,Leeftijd,Perioden,Kinderen_1,k_1eKinderen_2,k_2eKinderen_3,k_3eKinderen_4,k_4OfVolgendeKinderen_5
1461,44      ,2023JJ00,0.00284,0.00054,0.00069,0.00072,0.00089
1462,44      ,2024JJ00,0.00283,0.00053,0.00068,0.00072,0.0009
1463,44      ,2025JJ00,0.00282,0.00053,0.00067,0.00072,0.0009
1464,44      ,2026JJ00,0.00281,0.00053,0.00066,0.00072,0.0009
1465,44      ,2027JJ00,0.0028,0.00053,0.00065,0.00072,0.0009
1466,44      ,2028JJ00,0.0028,0.00053,0.00064,0.00072,0.00091
1467,44      ,2029JJ00,0.00278,0.00052,0.00063,0.00072,0.00091
1468,44      ,2030JJ00,0.00277,0.00052,0.00062,0.00072,0.00091
1469,44      ,2031JJ00,0.00276,0.00052,0.00061,0.00072,0.00091
1470,44      ,2032JJ00,0.00275,0.00052,0.0006,0.00072,0.00091
1471,44      ,2033JJ00,0.00274,0.00051,0.00059,0.00072,0.00092
1472,44      ,2034JJ00,0.00273,0.00051,0.00058,0.00072,0.00092
1473,44      ,2035JJ00,0.00272,0.00051,0.00057,0.00072,0.00092
1474,44      ,2036JJ00,0.00271,0.00051,0.00056,0.00072,0.00092
1475,44      ,2037JJ00,0.00268,0.0005,0.00055,0.00071,0.00092
1476,44      ,2038JJ00,0.00267,0.0005,0.00054,0.00071,0.00092
1477,44      ,2039JJ00,0.00267,0.0005,0.00053,0.00071,0.00093
1478,44      ,2040JJ00,0.00266,0.00049,0.00053,0.00071,0.00093
1479,44      ,2041JJ00,0.00265,0.00049,0.00052,0.00071,0.00093
1480,44      ,2042JJ00,0.00263,0.00049,0.00051,0.0007,0.00093
1481,44      ,2043JJ00,0.00262,0.00049,0.0005,0.0007,0.00093
1482,44      ,2044JJ00,0.0026,0.00048,0.00049,0.0007,0.00093
1483,44      ,2045JJ00,0.00259,0.00048,0.00048,0.0007,0.00093
1484,44      ,2046JJ00,0.00257,0.00048,0.00047,0.00069,0.00093
1485,44      ,2047JJ00,0.00256,0.00048,0.00046,0.00069,0.00093
1486,44      ,2048JJ00,0.00255,0.00047,0.00045,0.00069,0.00094
1487,44      ,2049JJ00,0.00254,0.00047,0.00044,0.00069,0.00094
1488,45      ,2002JJ00,0.00117,0.00022,0.00022,0.00025,0.00048
1489,45      ,2003JJ00,0.00129,0.00024,0.00024,0.00025,0.00056
1490,45      ,2004JJ00,0.00135,0.00025,0.00026,0.00027,0.00057
1491,45      ,2005JJ00,0.00138,0.00024,0.00028,0.00029,0.00057
1492,45      ,2006JJ00,0.00142,0.00026,0.00028,0.0003,0.00058
1493,45      ,2007JJ00,0.00141,0.00026,0.00027,0.0003,0.00058
1494,45      ,2008JJ00,0.00146,0.00027,0.00027,0.00032,0.00059
1495,45      ,2009JJ00,0.00147,0.00028,0.00027,0.00032,0.0006
1496,45      ,2010JJ00,0.00148,0.00029,0.00026,0.00033,0.0006
1497,45      ,2011JJ00,0.00148,0.00028,0.00026,0.00033,0.00061
1498,45      ,2012JJ00,0.0015,0.00029,0.00026,0.00033,0.00062
1499,45      ,2013JJ00,0.0015,0.00029,0.00025,0.00034,0.00062
1500,45      ,2014JJ00,0.00151,0.00029,0.00025,0.00034,0.00063
1501,45      ,2015JJ00,0.0015,0.00029,0.00024,0.00034,0.00063
1502,45      ,2016JJ00,0.00151,0.00029,0.00024,0.00034,0.00064
1503,45      ,2017JJ00,0.00149,0.00029,0.00023,0.00033,0.00064
1504,45      ,2018JJ00,0.0015,0.00029,0.00023,0.00034,0.00064
1505,45      ,2019JJ00,0.00149,0.00029,0.00022,0.00033,0.00065
1506,45      ,2020JJ00,0.00152,0.00029,0.00022,0.00034,0.00067
1507,45      ,2021JJ00,0.0015,0.00029,0.00021,0.00034,0.00066
1508,45      ,2022JJ00,0.00152,0.00029,0.00021,0.00035,0.00067
1509,45      ,2023JJ00,0.00152,0.00029,0.00021,0.00035,0.00067
1510,45      ,2024JJ00,0.0015,0.00028,0.0002,0.00035,0.00067
1511,45      ,2025JJ00,0.0015,0.00028,0.0002,0.00035,0.00067
1512,45      ,2026JJ00,0.0015,0.00028,0.00019,0.00035,0.00068
1513,45      ,2027JJ00,0.0015,0.00028,0.00019,0.00035,0.00068
1514,45      ,2028JJ00,0.00149,0.00028,0.00018,0.00035,0.00068
1515,45      ,2029JJ00,0.00149,0.00028,0.00018,0.00035,0.00068
1516,45      ,2030JJ00,0.00148,0.00028,0.00017,0.00035,0.00068
1517,45      ,2031JJ00,0.00148,0.00027,0.00017,0.00035,0.00069
1518,45      ,2032JJ00,0.00147,0.00027,0.00016,0.00035,0.00069
1519,45      ,2033JJ00,0.00147,0.00027,0.00016,0.00035,0.00069
1520,45      ,2034JJ00,0.00146,0.00027,0.00015,0.00035,0.00069
1521,45      ,2035JJ00,0.00145,0.00027,0.00015,0.00034,0.00069
1522,45      ,2036JJ00,0.00144,0.00027,0.00014,0.00034,0.00069
1523,45      ,2037JJ00,0.00143,0.00026,0.00014,0.00034,0.00069
1524,45      ,2038JJ00,0.00143,0.00026,0.00013,0.00034,0.0007
1525,45      ,2039JJ00,0.00143,0.00026,0.00013,0.00034,0.0007
1526,45      ,2040JJ00,0.00142,0.00026,0.00012,0.00034,0.0007
1527,45      ,2041JJ00,0.00142,0.00026,0.00012,0.00034,0.0007
1528,45      ,2042JJ00,0.0014,0.00026,0.00011,0.00033,0.0007
1529,45      ,2043JJ00,0.0014,0.00026,0.00011,0.00033,0.0007
1530,45      ,2044JJ00,0.00138,0.00025,0.0001,0.00033,0.0007
1531,45      ,2045JJ00,0.00138,0.00025,0.0001,0.00033,0.0007
1532,45      ,2046JJ00,0.00137,0.00025,9e-05,0.00033,0.0007
1533,45      ,2047JJ00,0.00137,0.00025,9e-05,0.00033,0.0007
1534,45      ,2048JJ00,0.00136,0.00025,8e-05,0.00033,0.0007
1535,45      ,2049JJ00,0.00136,0.00025,8e-05,0.00032,0.00071
1536,46      ,2002JJ00,0.00037,0.0,7e-05,9e-05,0.00021
1537,46      ,2003JJ00,0.00044,1e-05,7e-05,0.0001,0.00026
1538,46      ,2004JJ00,0.00045,1e-05,8e-05,0.0001,0.00026
1539,46      ,2005JJ00,0.00047,1e-05,9e-05,0.00011,0.00026
1540,46      ,2006JJ00,0.00048,1e-05,9e-05,0.00012,0.00026
1541,46      ,2007JJ00,0.00051,2e-05,9e-05,0.00013,0.00027
1542,46      ,2008JJ00,0.00051,2e-05,9e-05,0.00013,0.00027
1543,46      ,2009JJ00,0.00052,2e-05,9e-05,0.00014,0.00027
1544,46      ,2010JJ00,0.00052,2e-05,9e-05,0.00014,0.00027
1545,46      ,2011JJ00,0.00054,3e-05,9e-05,0.00014,0.00028
1546,46      ,2012JJ00,0.00053,3e-05,8e-05,0.00014,0.00028
1547,46      ,2013JJ00,0.00054,3e-05,8e-05,0.00015,0.00028
1548,46      ,2014JJ00,0.00055,4e-05,8e-05,0.00015,0.00028
1549,46      ,2015JJ00,0.00056,4e-05,8e-05,0.00015,0.00029
1550,46      ,2016JJ00,0.00056,4e-05,8e-05,0.00015,0.00029
1551,46      ,2017JJ00,0.00056,4e-05,8e-05,0.00015,0.00029
1552,46      ,2018JJ00,0.00056,4e-05,8e-05,0.00015,0.00029
1553,46      ,2019JJ00,0.00057,5e-05,7e-05,0.00015,0.0003
1554,46      ,2020JJ00,0.00057,5e-05,7e-05,0.00015,0.0003
1555,46      ,2021JJ00,0.00059,5e-05,7e-05,0.00016,0.00031
1556,46      ,2022JJ00,0.00058,5e-05,7e-05,0.00016,0.0003
1557,46      ,2023JJ00,0.0006,6e-05,7e-05,0.00016,0.00031
1558,46      ,2024JJ00,0.0006,6e-05,7e-05,0.00016,0.00031
1559,46      ,2025JJ00,0.00061,6e-05,7e-05,0.00017,0.00031
1560,46      ,2026JJ00,0.0006,6e-05,6e-05,0.00017,0.00031
1561,46      ,2027JJ00,0.0006,6e-05,6e-05,0.00017,0.00031
1562,46      ,2028JJ00,0.00061,7e-05,6e-05,0.00017,0.00031
1563,46      ,2029JJ00,0.00061,7e-05,6e-05,0.00017,0.00031
1564,46      ,2030JJ00,0.00061,7e-05,6e-05,0.00017,0.00031
1565,46      ,2031JJ00,0.00062,7e-05,6e-05,0.00017,0.00032
1566,46      ,2032JJ00,0.00062,8e-05,5e-05,0.00017,0.00032
1567,46      ,2033JJ00,0.00062,8e-05,5e-05,0.00017,0.00032
1568,46      ,2034JJ00,0.00062,8e-05,5e-05,0.00017,0.00032
1569,46      ,2035JJ00,0.00063,8e-05,5e-05,0.00018,0.00032
1570,46      ,2036JJ00,0.00063,8e-05,5e-05,0.00018,0.00032
1571,46      ,2037JJ00,0.00064,9e-05,5e-05,0.00018,0.00032
1572,46      ,2038JJ00,0.00063,9e-05,4e-05,0.00018,0.00032
1573,46      ,2039JJ00,0.00063,9e-05,4e-05,0.00018,0.00032
1574,46      ,2040JJ00,0.00063,9e-05,4e-05,0.00018,0.00032
1575,46      ,2041JJ00,0.00063,9e-05,4e-05,0.00018,0.00032
1576,46      ,2042JJ00,0.00063,9e-05,4e-05,0.00018,0.00032
1577,46      ,2043JJ00,0.00064,0.0001,4e-05,0.00018,0.00032
1578,46      ,2044JJ00,0.00063,0.0001,3e-05,0.00018,0.00032
1579,46      ,2045JJ00,0.00063,0.0001,3e-05,0.00018,0.00032
1580,46      ,2046JJ00,0.00063,0.0001,3e-05,0.00018,0.00032
1581,46      ,2047JJ00,0.00063,0.0001,3e-05,0.00018,0.00032
1582,46      ,2048JJ00,0.00065,0.00011,3e-05,0.00018,0.00033
1583,46      ,2049JJ00,0.00065,0.00011,3e-05,0.00018,0.00033
1584,47      ,2002JJ00,0.00014,3e-05,2e-05,0.0,9e-05
1585,47      ,2003JJ00,0.00017,4e-05,2e-05,0.0,0.00011
1586,47      ,2004JJ00,0.00018,4e-05,2e-05,1e-05,0.00011
1587,47      ,2005JJ00,0.00019,5e-05,2e-05,1e-05,0.00011
1588,47      ,2006JJ00,0.0002,5e-05,2e-05,1e-05,0.00012
1589,47      ,2007JJ00,0.00019,5e-05,2e-05,1e-05,0.00011
1590,47      ,2008JJ00,0.0002,5e-05,2e-05,1e-05,0.00012
1591,47      ,2009JJ00,0.00021,5e-05,2e-05,2e-05,0.00012
1592,47      ,2010JJ00,0.00021,5e-05,2e-05,2e-05,0.00012
1593,47      ,2011JJ00,0.00021,5e-05,2e-05,2e-05,0.00012
1594,47      ,2012JJ00,0.00021,5e-05,2e-05,2e-05,0.00012
1595,47      ,2013JJ00,0.00021,5e-05,2e-05,2e-05,0.00012
1596,47      ,2014JJ00,0.00023,6e-05,2e-05,2e-05,0.00013
1597,47      ,2015JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1598,47      ,2016JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1599,47      ,2017JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1600,47      ,2018JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1601,47      ,2019JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1602,47      ,2020JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1603,47      ,2021JJ00,0.00024,6e-05,2e-05,3e-05,0.00013
1604,47      ,2022JJ00,0.00026,6e-05,2e-05,4e-05,0.00014
1605,47      ,2023JJ00,0.00026,6e-05,2e-05,4e-05,0.00014
1606,47      ,2024JJ00,0.00026,6e-05,2e-05,4e-05,0.00014
1607,47      ,2025JJ00,0.00026,6e-05,2e-05,4e-05,0.00014
1608,47      ,2026JJ00,0.00026,6e-05,2e-05,4e-05,0.00014
1609,47      ,2027JJ00,0.00027,6e-05,2e-05,5e-05,0.00014
1610,47      ,2028JJ00,0.00027,6e-05,2e-05,5e-05,0.00014
1611,47      ,2029JJ00,0.00027,6e-05,2e-05,5e-05,0.00014
1612,47      ,2030JJ00,0.00027,6e-05,2e-05,5e-05,0.00014
1613,47      ,2031JJ00,0.00027,6e-05,2e-05,5e-05,0.00014
1614,47      ,2032JJ00,0.00026,6e-05,1e-05,5e-05,0.00014
1615,47      ,2033JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1616,47      ,2034JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1617,47      ,2035JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1618,47      ,2036JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1619,47      ,2037JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1620,47      ,2038JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1621,47      ,2039JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1622,47      ,2040JJ00,0.00027,6e-05,1e-05,6e-05,0.00014
1623,47      ,2041JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1624,47      ,2042JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1625,47      ,2043JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1626,47      ,2044JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1627,47      ,2045JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1628,47      ,2046JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1629,47      ,2047JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1630,47      ,2048JJ00,0.00028,6e-05,1e-05,7e-05,0.00014
1631,47      ,2049JJ00,0.00031,7e-05,1e-05,8e-05,0.00015
1632,48      ,2002JJ00,4e-05,2e-05,0.0,0.0,2e-05
1633,48      ,2003JJ00,4e-05,2e-05,0.0,0.0,2e-05
1634,48      ,2004JJ00,4e-05,2e-05,0.0,0.0,2e-05
1635,48      ,2005JJ00,4e-05,2e-05,0.0,0.0,2e-05
1636,48      ,2006JJ00,4e-05,2e-05,0.0,0.0,2e-05
1637,48      ,2007JJ00,4e-05,2e-05,0.0,0.0,2e-05
1638,48      ,2008JJ00,4e-05,2e-05,0.0,0.0,2e-05
1639,48      ,2009JJ00,4e-05,2e-05,0.0,0.0,2e-05
1640,48      ,2010JJ00,4e-05,2e-05,0.0,0.0,2e-05
1641,48      ,2011JJ00,4e-05,2e-05,0.0,0.0,2e-05
1642,48      ,2012JJ00,4e-05,2e-05,0.0,0.0,2e-05
1643,48      ,2013JJ00,4e-05,2e-05,0.0,0.0,2e-05
1644,48      ,2014JJ00,4e-05,2e-05,0.0,0.0,2e-05
1645,48      ,2015JJ00,4e-05,2e-05,0.0,0.0,2e-05
1646,48      ,2016JJ00,4e-05,2e-05,0.0,0.0,2e-05
1647,48      ,2017JJ00,4e-05,2e-05,0.0,0.0,2e-05
1648,48      ,2018JJ00,4e-05,2e-05,0.0,0.0,2e-05
1649,48      ,2019JJ00,4e-05,2e-05,0.0,0.0,2e-05
1650,48      ,2020JJ00,4e-05,2e-05,0.0,0.0,2e-05
1651,48      ,2021JJ00,4e-05,2e-05,0.0,0.0,2e-05
1652,48      ,2022JJ00,4e-05,2e-05,0.0,0.0,2e-05
1653,48      ,2023JJ00,4e-05,2e-05,0.0,0.0,2e-05
1654,48      ,2024JJ00,4e-05,2e-05,0.0,0.0,2e-05
1655,48      ,2025JJ00,4e-05,2e-05,0.0,0.0,2e-05
1656,48      ,2026JJ00,5e-05,2e-05,0.0,0.0,3e-05
1657,48      ,2027JJ00,5e-05,2e-05,0.0,0.0,3e-05
1658,48      ,2028JJ00,5e-05,2e-05,0.0,0.0,3e-05
1659,48      ,2029JJ00,5e-05,2e-05,0.0,0.0,3e-05
1660,48      ,2030JJ00,4e-05,1e-05,0.0,0.0,3e-05
1661,48      ,2031JJ00,4e-05,1e-05,0.0,0.0,3e-05
1662,48      ,2032JJ00,4e-05,1e-05,0.0,0.0,3e-05
1663,48      ,2033JJ00,4e-05,1e-05,0.0,0.0,3e-05
1664,48      ,2034JJ00,4e-05,1e-05,0.0,0.0,3e-05
1665,48      ,2035JJ00,4e-05,1e-05,0.0,0.0,3e-05
1666,48      ,2036JJ00,4e-05,1e-05,0.0,0.0,3e-05
1667,48      ,2037JJ00,4e-05,1e-05,0.0,0.0,3e-05
1668,48      ,2038JJ00,4e-05,1e-05,0.0,0.0,3e-05
1669,48      ,2039JJ00,4e-05,1e-05,0.0,0.0,3e-05
1670,48      ,2040JJ00,4e-05,1e-05,0.0,0.0,3e-05
1671,48      ,2041JJ00,4e-05,1e-05,0.0,0.0,3e-05
1672,48      ,2042JJ00,4e-05,1e-05,0.0,0.0,3e-05
1673,48      ,2043JJ00,4e-05,1e-05,0.0,0.0,3e-05
1674,48      ,2044JJ00,4e-05,1e-05,0.0,0.0,3e-05
1675,48      ,2045JJ00,4e-05,1e-05,0.0,0.0,3e-05
1676,48      ,2046JJ00,4e-05,1e-05,0.0,0.0,3e-05
1677,48      ,2047JJ00,4e-05,1e-05,0.0,0.0,3e-05
1678,48      ,2048JJ00,4e-05,1e-05,0.0,0.0,3e-05
1679,48      ,2049JJ00,4e-05,1e-05,0.0,0.0,3e-05
1680,49      ,2002JJ00,0.00012,2e-05,0.0,2e-05,9e-05
1681,49      ,2003JJ00,0.00014,2e-05,0.0,2e-05,0.0001
1682,49      ,2004JJ00,0.00014,2e-05,0.0,2e-05,0.0001
1683,49      ,2005JJ00,0.00014,2e-05,0.0,2e-05,0.0001
1684,49      ,2006JJ00,0.00014,2e-05,0.0,2e-05,0.0001
1685,49      ,2007JJ00,0.00013,2e-05,0.0,2e-05,9e-05
1686,49      ,2008JJ00,0.00015,2e-05,0.0,3e-05,0.0001
1687,49      ,2009JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1688,49      ,2010JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1689,49      ,2011JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1690,49      ,2012JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1691,49      ,2013JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1692,49      ,2014JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1693,49      ,2015JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1694,49      ,2016JJ00,0.00014,2e-05,0.0,3e-05,9e-05
1695,49      ,2017JJ00,0.00013,2e-05,0.0,3e-05,8e-05
1696,49      ,2018JJ00,0.00013,2e-05,0.0,3e-05,8e-05
1697,49      ,2019JJ00,0.00013,2e-05,0.0,3e-05,8e-05
1698,49      ,2020JJ00,0.00013,2e-05,0.0,3e-05,8e-05
1699,49      ,2021JJ00,0.00012,2e-05,0.0,2e-05,8e-05
1700,49      ,2022JJ00,0.00012,2e-05,0.0,2e-05,8e-05
1701,49      ,2023JJ00,0.00012,2e-05,0.0,2e-05,8e-05
1702,49      ,2024JJ00,0.00012,2e-05,0.0,2e-05,8e-05
1703,49      ,2025JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1704,49      ,2026JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1705,49      ,2027JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1706,49      ,2028JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1707,49      ,2029JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1708,49      ,2030JJ00,0.00011,2e-05,0.0,2e-05,7e-05
1709,49      ,2031JJ00,0.0001,2e-05,0.0,2e-05,6e-05
1710,49      ,2032JJ00,0.0001,2e-05,0.0,2e-05,6e-05
1711,49      ,2033JJ00,9e-05,1e-05,0.0,2e-05,6e-05
1712,49      ,2034JJ00,9e-05,1e-05,0.0,2e-05,6e-05
1713,49      ,2035JJ00,9e-05,1e-05,0.0,2e-05,6e-05
1714,49      ,2036JJ00,9e-05,1e-05,0.0,2e-05,6e-05
1715,49      ,2037JJ00,8e-05,1e-05,0.0,2e-05,5e-05
1716,49      ,2038JJ00,8e-05,1e-05,0.0,2e-05,5e-05
1717,49      ,2039JJ00,8e-05,1e-05,0.0,2e-05,5e-05
1718,49      ,2040JJ00,8e-05,1e-05,0.0,2e-05,5e-05
1719,49      ,2041JJ00,7e-05,1e-05,0.0,1e-05,5e-05
1720,49      ,2042JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1721,49      ,2043JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1722,49      ,2044JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1723,49      ,2045JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1724,49      ,2046JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1725,49      ,2047JJ00,6e-05,1e-05,0.0,1e-05,4e-05
1726,49      ,2048JJ00,5e-05,1e-05,0.0,1e-05,3e-05
1727,49      ,2049JJ00,5e-05,1e-05,0.0,1e-05,3e-05
1728,50      ,2002JJ00,0.0,0.0,0.0,0.0,0.0
1729,50      ,2003JJ00,0.0,0.0,0.0,0.0,0.0
1730,50      ,2004JJ00,0.0,0.0,0.0,0.0,0.0
1731,50      ,2005JJ00,0.0,0.0,0.0,0.0,0.0
1732,50      ,2006JJ00,0.0,0.0,0.0,0.0,0.0
1733,50      ,2007JJ00,0.0,0.0,0.0,0.0,0.0
1734,50      ,2008JJ00,0.0,0.0,0.0,0.0,0.0
1735,50      ,2009JJ00,0.0,0.0,0.0,0.0,0.0
1736,50      ,2010JJ00,0.0,0.0,0.0,0.0,0.0
1737,50      ,2011JJ00,0.0,0.0,0.0,0.0,0.0
1738,50      ,2012JJ00,0.0,0.0,0.0,0.0,0.0
1739,50      ,2013JJ00,0.0,0.0,0.0,0.0,0.0
1740,50      ,2014JJ00,0.0,0.0,0.0,0.0,0.0
1741,50      ,2015JJ00,0.0,0.0,0.0,0.0,0.0
1742,50      ,2016JJ00,0.0,0.0,0.0,0.0,0.0
1743,50      ,2017JJ00,0.0,0.0,0.0,0.0,0.0
1744,50      ,2018JJ00,0.0,0.0,0.0,0.0,0.0
1745,50      ,2019JJ00,0.0,0.0,0.0,0.0,0.0
1746,50      ,2020JJ00,0.0,0.0,0.0,0.0,0.0
1747,50      ,2021JJ00,0.0,0.0,0.0,0.0,0.0
1748,50      ,2022JJ00,0.0,0.0,0.0,0.0,0.0
1749,50      ,2023JJ00,0.0,0.0,0.0,0.0,0.0
1750,50      ,2024JJ00,0.0,0.0,0.0,0.0,0.0
1751,50      ,2025JJ00,0.0,0.0,0.0,0.0,0.0
1752,50      ,2026JJ00,0.0,0.0,0.0,0.0,0.0
1753,50      ,2027JJ00,0.0,0.0,0.0,0.0,0.0
1754,50      ,2028JJ00,0.0,0.0,0.0,0.0,0.0
1755,50      ,2029JJ00,0.0,0.0,0.0,0.0,0.0
1756,50      ,2030JJ00,0.0,0.0,0.0,0.0,0.0
1757,50      ,2031JJ00,0.0,0.0,0.0,0.0,0.0
1758,50      ,2032JJ00,0.0,0.0,0.0,0.0,0.0
1759,50      ,2033JJ00,0.0,0.0,0.0,0.0,0.0
1760,50      ,2034JJ00,0.0,0.0,0.0,0.0,0.0
1761,50      ,2035JJ00,0.0,0.0,0.0,0.0,0.0
1762,50      ,2036JJ00,0.0,0.0,0.0,0.0,0.0
1763,50      ,2037JJ00,0.0,0.0,0.0,0.0,0.0
1764,50      ,2038JJ00,0.0,0.0,0.0,0.0,0.0
1765,50      ,2039JJ00,0.0,0.0,0.0,0.0,0.0
1766,50      ,2040JJ00,0.0,0.0,0.0,0.0,0.0
1767,50      ,2041JJ00,0.0,0.0,0.0,0.0,0.0
1768,50      ,2042JJ00,0.0,0.0,0.0,0.0,0.0
1769,50      ,2043JJ00,0.0,0.0,0.0,0.0,0.0
1770,50      ,2044JJ00,0.0,0.0,0.0,0.0,0.0
1771,50      ,2045JJ00,0.0,0.0,0.0,0.0,0.0
1772,50      ,2046JJ00,0.0,0.0,0.0,0.0,0.0
1773,50      ,2047JJ00,0.0,0.0,0.0,0.0,0.0
1774,50      ,2048JJ00,0.0,0.0,0.0,0.0,0.0
1775,50      ,2049JJ00,0.0,0.0,0.0,0.0,0.0
