ID,Geslacht,Leeftijd,Inkomensklasse,Marges,Perioden,VoorwaardelijkeSterftekans_1,Levensverwachting_2,InAlsGoedErvarenGezondheid_3,ZonderLichamelijkeBeperkingen_4,ZonderChronischeZiektes_5,LevensverwInGoedeGeestelijkeGezondh_6
309,3000,13000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.4
310,3000,13000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
311,3000,13000,1014755,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
312,3000,13000,1014756,MW00000,2004G500,0.00208,51.8,42.5,47.0,27.3,49.2
313,3000,13000,1014756,MW00000,2007G500,0.00148,53.2,44.1,47.8,27.6,50.8
314,3000,13000,1014756,MW00000,2011G500,0.00171,54.0,44.0,48.7,27.4,51.1
315,3000,13000,1014756,MW00000,2014G500,0.00019,54.0,44.6,49.9,26.0,51.5
316,3000,13000,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.8,0.3
317,3000,13000,1014756,B000150,2007G500,0.0,0.0,0.5,0.5,0.6,0.3
318,3000,13000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
319,3000,13000,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.2
320,3000,13500,1014752,MW00000,2004G500,0.00771,40.3,23.2,29.7,15.8,33.3
321,3000,13500,1014752,MW00000,2007G500,0.00718,40.9,24.1,31.0,16.5,33.8
322,3000,13500,1014752,MW00000,2011G500,0.00691,41.2,24.0,31.4,17.1,34.6
323,3000,13500,1014752,MW00000,2014G500,0.00172,41.3,22.6,23.2,13.5,32.8
324,3000,13500,1014752,B000150,2004G500,0.0,0.0,0.6,0.6,0.6,0.5
325,3000,13500,1014752,B000150,2007G500,0.0,0.0,0.5,0.6,0.6,0.6
326,3000,13500,1014752,B000150,2011G500,0.0,0.0,0.6,0.7,0.7,0.6
327,3000,13500,1014752,B000150,2014G500,0.0,0.0,0.7,0.7,0.6,0.5
328,3000,13500,1014753,MW00000,2004G500,0.0035,43.5,29.1,34.3,18.6,38.6
329,3000,13500,1014753,MW00000,2007G500,0.0037,44.4,29.3,34.7,18.8,39.2
330,3000,13500,1014753,MW00000,2011G500,0.00437,45.1,28.4,34.9,18.2,38.6
331,3000,13500,1014753,MW00000,2014G500,0.00067,45.6,28.9,35.5,16.4,40.0
332,3000,13500,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.4
333,3000,13500,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.4
334,3000,13500,1014753,B000150,2011G500,0.0,0.0,0.4,0.5,0.6,0.4
335,3000,13500,1014753,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.4
336,3000,13500,1014754,MW00000,2004G500,0.00405,44.9,31.9,37.6,19.4,40.8
337,3000,13500,1014754,MW00000,2007G500,0.00314,46.1,33.0,38.1,18.4,42.4
338,3000,13500,1014754,MW00000,2011G500,0.00274,47.2,33.1,38.7,19.6,42.7
339,3000,13500,1014754,MW00000,2014G500,0.00045,47.4,34.4,40.0,19.0,43.6
340,3000,13500,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.5,0.4
341,3000,13500,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
342,3000,13500,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
343,3000,13500,1014754,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.3
344,3000,13500,1014755,MW00000,2004G500,0.00295,45.8,34.6,39.0,20.0,43.1
345,3000,13500,1014755,MW00000,2007G500,0.00235,47.5,36.5,39.9,21.3,44.3
346,3000,13500,1014755,MW00000,2011G500,0.00281,47.9,36.6,40.8,21.2,44.8
347,3000,13500,1014755,MW00000,2014G500,0.00038,48.5,37.0,42.5,20.5,45.3
348,3000,13500,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.3
349,3000,13500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
350,3000,13500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
351,3000,13500,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.3
352,3000,13500,1014756,MW00000,2004G500,0.00265,47.0,37.9,42.2,23.6,44.5
353,3000,13500,1014756,MW00000,2007G500,0.00209,48.3,39.4,42.9,23.5,46.1
354,3000,13500,1014756,MW00000,2011G500,0.00214,49.1,39.4,43.8,23.5,46.6
355,3000,13500,1014756,MW00000,2014G500,0.00041,49.1,39.8,45.0,22.0,46.7
356,3000,13500,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.8,0.3
357,3000,13500,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.6,0.3
358,3000,13500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
359,3000,13500,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.4,0.2
360,3000,14000,1014752,MW00000,2004G500,0.01067,35.6,19.5,25.3,12.4,29.1
361,3000,14000,1014752,MW00000,2007G500,0.01054,36.2,20.6,26.9,12.9,29.7
362,3000,14000,1014752,MW00000,2011G500,0.01117,36.5,20.5,26.9,13.6,30.4
363,3000,14000,1014752,MW00000,2014G500,0.0018,36.6,19.3,19.3,11.2,29.3
364,3000,14000,1014752,B000150,2004G500,0.0,0.0,0.5,0.6,0.6,0.5
365,3000,14000,1014752,B000150,2007G500,0.0,0.0,0.5,0.6,0.6,0.5
366,3000,14000,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.7,0.6
367,3000,14000,1014752,B000150,2014G500,0.0,0.0,0.6,0.7,0.5,0.5
368,3000,14000,1014753,MW00000,2004G500,0.00558,38.7,25.0,29.5,15.2,34.3
369,3000,14000,1014753,MW00000,2007G500,0.00664,39.6,25.1,30.1,15.0,34.7
370,3000,14000,1014753,MW00000,2011G500,0.00496,40.2,24.3,30.2,15.0,34.0
371,3000,14000,1014753,MW00000,2014G500,0.00082,40.7,24.7,30.9,13.2,35.7
372,3000,14000,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.4
373,3000,14000,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.4
374,3000,14000,1014753,B000150,2011G500,0.0,0.0,0.4,0.5,0.5,0.4
375,3000,14000,1014753,B000150,2014G500,0.0,0.0,0.5,0.4,0.5,0.3
376,3000,14000,1014754,MW00000,2004G500,0.00464,40.0,27.6,32.9,16.2,36.4
377,3000,14000,1014754,MW00000,2007G500,0.00452,41.3,28.7,33.5,15.3,37.9
378,3000,14000,1014754,MW00000,2011G500,0.00391,42.3,28.9,34.1,16.3,38.1
379,3000,14000,1014754,MW00000,2014G500,0.00082,42.6,30.1,35.2,15.6,39.1
380,3000,14000,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.5,0.3
381,3000,14000,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
382,3000,14000,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
383,3000,14000,1014754,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.3
384,3000,14000,1014755,MW00000,2004G500,0.00476,41.0,30.2,34.2,16.7,38.4
385,3000,14000,1014755,MW00000,2007G500,0.00404,42.6,32.0,35.1,17.4,39.7
386,3000,14000,1014755,MW00000,2011G500,0.00364,43.0,32.0,35.9,17.7,40.2
387,3000,14000,1014755,MW00000,2014G500,0.00037,43.6,32.5,37.6,16.8,40.7
388,3000,14000,1014755,B000150,2004G500,0.0,0.0,0.5,0.5,0.6,0.3
389,3000,14000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
390,3000,14000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.3
391,3000,14000,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
392,3000,14000,1014756,MW00000,2004G500,0.00447,42.1,33.4,37.4,20.1,39.8
393,3000,14000,1014756,MW00000,2007G500,0.00256,43.4,34.9,38.0,20.1,41.4
394,3000,14000,1014756,MW00000,2011G500,0.00331,44.2,35.0,38.9,19.8,42.0
395,3000,14000,1014756,MW00000,2014G500,0.00055,44.2,35.2,40.2,18.1,42.1
396,3000,14000,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.8,0.3
397,3000,14000,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.2
398,3000,14000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.2
399,3000,14000,1014756,B000150,2014G500,0.0,0.0,0.5,0.4,0.4,0.2
400,3000,14500,1014752,MW00000,2004G500,0.02233,31.0,16.2,21.3,10.0,25.5
401,3000,14500,1014752,MW00000,2007G500,0.01864,31.6,17.0,22.6,10.4,25.8
402,3000,14500,1014752,MW00000,2011G500,0.01957,31.9,17.0,22.7,10.8,26.5
403,3000,14500,1014752,MW00000,2014G500,0.00308,32.0,16.4,16.4,8.5,26.0
404,3000,14500,1014752,B000150,2004G500,0.0,0.0,0.5,0.6,0.5,0.5
405,3000,14500,1014752,B000150,2007G500,0.0,0.0,0.5,0.6,0.6,0.5
406,3000,14500,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.6,0.5
407,3000,14500,1014752,B000150,2014G500,0.0,0.0,0.6,0.6,0.5,0.5
408,3000,14500,1014753,MW00000,2004G500,0.01174,33.9,20.9,25.0,11.9,29.8
409,3000,14500,1014753,MW00000,2007G500,0.01121,34.8,21.2,25.6,11.9,30.4
410,3000,14500,1014753,MW00000,2011G500,0.01014,35.4,20.2,25.6,11.7,29.8
411,3000,14500,1014753,MW00000,2014G500,0.00164,36.0,20.8,26.5,10.3,31.6
412,3000,14500,1014753,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.4
413,3000,14500,1014753,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.4
414,3000,14500,1014753,B000150,2011G500,0.0,0.0,0.4,0.5,0.5,0.4
415,3000,14500,1014753,B000150,2014G500,0.0,0.0,0.5,0.4,0.4,0.3
416,3000,14500,1014754,MW00000,2004G500,0.0092,35.2,23.4,28.2,12.9,31.9
417,3000,14500,1014754,MW00000,2007G500,0.00863,36.5,24.6,28.9,12.3,33.6
418,3000,14500,1014754,MW00000,2011G500,0.0071,37.5,24.7,29.5,13.2,33.8
419,3000,14500,1014754,MW00000,2014G500,0.00122,37.7,25.7,30.6,12.4,34.7
420,3000,14500,1014754,B000150,2004G500,0.0,0.0,0.5,0.4,0.5,0.3
421,3000,14500,1014754,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
422,3000,14500,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.3
423,3000,14500,1014754,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
424,3000,14500,1014755,MW00000,2004G500,0.00793,36.1,25.9,29.4,13.5,33.9
425,3000,14500,1014755,MW00000,2007G500,0.00764,37.8,27.7,30.5,14.1,35.1
426,3000,14500,1014755,MW00000,2011G500,0.00667,38.2,27.6,31.2,14.4,35.6
427,3000,14500,1014755,MW00000,2014G500,0.00112,38.7,28.1,33.0,13.6,36.2
428,3000,14500,1014755,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.3
429,3000,14500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
430,3000,14500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
431,3000,14500,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
432,3000,14500,1014756,MW00000,2004G500,0.00629,37.2,28.9,32.6,16.7,35.4
433,3000,14500,1014756,MW00000,2007G500,0.00504,38.5,30.3,33.3,16.7,36.7
434,3000,14500,1014756,MW00000,2011G500,0.00531,39.3,30.5,34.2,16.3,37.3
435,3000,14500,1014756,MW00000,2014G500,0.00066,39.3,30.8,35.3,14.7,37.4
436,3000,14500,1014756,B000150,2004G500,0.0,0.0,0.5,0.4,0.8,0.3
437,3000,14500,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.2
438,3000,14500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.2
439,3000,14500,1014756,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
440,3000,15000,1014752,MW00000,2004G500,0.03679,26.6,13.8,17.9,7.7,22.3
441,3000,15000,1014752,MW00000,2007G500,0.03656,27.1,14.6,19.5,8.0,22.2
442,3000,15000,1014752,MW00000,2011G500,0.03456,27.4,14.3,19.3,8.3,23.0
443,3000,15000,1014752,MW00000,2014G500,0.00611,27.7,13.7,13.7,6.4,22.7
444,3000,15000,1014752,B000150,2004G500,0.0,0.0,0.5,0.5,0.5,0.4
445,3000,15000,1014752,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.5
446,3000,15000,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.6,0.5
447,3000,15000,1014752,B000150,2014G500,0.0,0.0,0.6,0.6,0.5,0.4
448,3000,15000,1014753,MW00000,2004G500,0.02423,29.2,17.5,21.0,9.5,25.9
449,3000,15000,1014753,MW00000,2007G500,0.02176,30.2,17.8,21.8,9.3,26.4
450,3000,15000,1014753,MW00000,2011G500,0.01983,30.8,17.0,21.5,9.1,25.9
451,3000,15000,1014753,MW00000,2014G500,0.00281,31.3,17.5,22.4,7.8,27.6
452,3000,15000,1014753,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
453,3000,15000,1014753,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.4
454,3000,15000,1014753,B000150,2011G500,0.0,0.0,0.4,0.5,0.4,0.4
455,3000,15000,1014753,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.3
456,3000,15000,1014754,MW00000,2004G500,0.01808,30.5,19.6,24.1,10.2,27.7
457,3000,15000,1014754,MW00000,2007G500,0.01555,31.7,20.7,24.8,9.6,29.3
458,3000,15000,1014754,MW00000,2011G500,0.01353,32.7,20.7,25.5,10.3,29.5
459,3000,15000,1014754,MW00000,2014G500,0.0021,33.0,21.9,26.2,9.8,30.5
460,3000,15000,1014754,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
461,3000,15000,1014754,B000150,2007G500,0.0,0.0,0.4,0.5,0.4,0.3
462,3000,15000,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.3
463,3000,15000,1014754,B000150,2014G500,0.0,0.0,0.4,0.3,0.4,0.2
464,3000,15000,1014755,MW00000,2004G500,0.0154,31.4,21.8,25.2,10.5,29.5
465,3000,15000,1014755,MW00000,2007G500,0.01165,33.1,23.5,26.2,11.1,30.7
466,3000,15000,1014755,MW00000,2011G500,0.01128,33.4,23.5,26.8,11.4,31.1
467,3000,15000,1014755,MW00000,2014G500,0.00162,34.0,24.3,28.4,10.7,31.9
468,3000,15000,1014755,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.3
469,3000,15000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
470,3000,15000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
471,3000,15000,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
472,3000,15000,1014756,MW00000,2004G500,0.0103,32.5,24.7,28.1,13.7,30.8
473,3000,15000,1014756,MW00000,2007G500,0.00932,33.6,25.9,28.7,13.3,32.2
474,3000,15000,1014756,MW00000,2011G500,0.00899,34.5,26.1,29.6,13.0,32.8
475,3000,15000,1014756,MW00000,2014G500,0.0012,34.5,26.4,30.6,11.5,32.8
476,3000,15000,1014756,B000150,2004G500,0.0,0.0,0.4,0.4,0.8,0.3
477,3000,15000,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.2
478,3000,15000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.2
479,3000,15000,1014756,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
480,3000,15500,1014752,MW00000,2004G500,0.05666,22.6,11.7,15.3,5.7,19.5
481,3000,15500,1014752,MW00000,2007G500,0.05817,23.0,12.5,16.6,6.3,19.8
482,3000,15500,1014752,MW00000,2011G500,0.05378,23.3,12.1,16.3,6.2,19.9
483,3000,15500,1014752,MW00000,2014G500,0.00889,23.7,11.7,11.7,4.5,19.9
484,3000,15500,1014752,B000150,2004G500,0.0,0.0,0.4,0.5,0.4,0.4
485,3000,15500,1014752,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.4
486,3000,15500,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.5,0.4
487,3000,15500,1014752,B000150,2014G500,0.0,0.0,0.5,0.6,0.4,0.4
488,3000,15500,1014753,MW00000,2004G500,0.0398,24.9,14.9,17.9,7.3,22.3
489,3000,15500,1014753,MW00000,2007G500,0.0375,25.8,15.1,18.5,7.5,22.8
490,3000,15500,1014753,MW00000,2011G500,0.03456,26.3,13.9,17.9,6.6,22.6
491,3000,15500,1014753,MW00000,2014G500,0.00529,26.9,14.6,18.9,5.9,24.3
492,3000,15500,1014753,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
493,3000,15500,1014753,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.3
494,3000,15500,1014753,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.3
495,3000,15500,1014753,B000150,2014G500,0.0,0.0,0.4,0.4,0.3,0.2
496,3000,15500,1014754,MW00000,2004G500,0.0291,26.0,16.4,20.1,7.9,23.7
497,3000,15500,1014754,MW00000,2007G500,0.0283,27.2,17.1,21.0,7.1,25.4
498,3000,15500,1014754,MW00000,2011G500,0.02379,28.1,17.2,21.6,8.0,25.3
499,3000,15500,1014754,MW00000,2014G500,0.00333,28.4,18.3,21.9,7.4,26.2
500,3000,15500,1014754,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
501,3000,15500,1014754,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.2
502,3000,15500,1014754,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.3
503,3000,15500,1014754,B000150,2014G500,0.0,0.0,0.4,0.3,0.3,0.2
504,3000,15500,1014755,MW00000,2004G500,0.02332,26.9,18.2,21.2,7.9,25.3
505,3000,15500,1014755,MW00000,2007G500,0.02263,28.4,19.9,22.1,8.7,26.4
506,3000,15500,1014755,MW00000,2011G500,0.02031,28.7,19.7,22.7,8.8,26.7
507,3000,15500,1014755,MW00000,2014G500,0.00306,29.3,20.4,24.0,8.1,27.5
508,3000,15500,1014755,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.3
509,3000,15500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
510,3000,15500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
511,3000,15500,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
512,3000,15500,1014756,MW00000,2004G500,0.01966,27.8,20.7,23.8,11.0,26.4
513,3000,15500,1014756,MW00000,2007G500,0.01816,28.9,21.7,24.4,10.8,27.7
514,3000,15500,1014756,MW00000,2011G500,0.01557,29.8,21.9,25.2,10.4,28.3
515,3000,15500,1014756,MW00000,2014G500,0.00214,29.7,22.3,26.1,8.8,28.4
516,3000,15500,1014756,B000150,2004G500,0.0,0.0,0.4,0.4,0.9,0.3
517,3000,15500,1014756,B000150,2007G500,0.0,0.0,0.4,0.4,0.5,0.2
518,3000,15500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.2
519,3000,15500,1014756,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
520,3000,16000,1014752,MW00000,2004G500,0.07451,18.8,9.7,12.7,4.1,16.2
521,3000,16000,1014752,MW00000,2007G500,0.06628,19.3,10.2,13.8,5.0,17.0
522,3000,16000,1014752,MW00000,2011G500,0.07167,19.5,10.0,13.1,4.5,17.0
523,3000,16000,1014752,MW00000,2014G500,0.0161,20.0,10.1,10.1,3.6,17.2
524,3000,16000,1014752,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
525,3000,16000,1014752,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.3
526,3000,16000,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.5,0.4
527,3000,16000,1014752,B000150,2014G500,0.0,0.0,0.5,0.5,0.4,0.4
528,3000,16000,1014753,MW00000,2004G500,0.06197,20.8,12.5,14.8,5.8,18.9
529,3000,16000,1014753,MW00000,2007G500,0.052,21.7,12.7,15.2,5.5,19.3
530,3000,16000,1014753,MW00000,2011G500,0.05211,22.2,11.8,15.1,4.8,19.3
531,3000,16000,1014753,MW00000,2014G500,0.00914,22.7,12.3,16.1,4.7,20.9
532,3000,16000,1014753,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
533,3000,16000,1014753,B000150,2007G500,0.0,0.0,0.4,0.4,0.3,0.3
534,3000,16000,1014753,B000150,2011G500,0.0,0.0,0.3,0.4,0.3,0.3
535,3000,16000,1014753,B000150,2014G500,0.0,0.0,0.3,0.3,0.3,0.2
536,3000,16000,1014754,MW00000,2004G500,0.05146,21.7,13.8,16.4,6.1,19.9
537,3000,16000,1014754,MW00000,2007G500,0.04061,22.9,14.3,17.3,5.4,21.7
538,3000,16000,1014754,MW00000,2011G500,0.04279,23.8,14.3,17.9,6.1,21.5
539,3000,16000,1014754,MW00000,2014G500,0.00618,24.0,15.2,18.0,5.6,22.3
540,3000,16000,1014754,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
541,3000,16000,1014754,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.2
542,3000,16000,1014754,B000150,2011G500,0.0,0.0,0.3,0.4,0.4,0.3
543,3000,16000,1014754,B000150,2014G500,0.0,0.0,0.4,0.3,0.3,0.2
544,3000,16000,1014755,MW00000,2004G500,0.0447,22.4,15.0,17.5,5.8,21.3
545,3000,16000,1014755,MW00000,2007G500,0.03486,24.0,16.7,18.3,6.9,22.4
546,3000,16000,1014755,MW00000,2011G500,0.03452,24.3,16.5,19.1,7.1,22.8
547,3000,16000,1014755,MW00000,2014G500,0.00573,24.8,17.1,20.0,6.1,23.4
548,3000,16000,1014755,B000150,2004G500,0.0,0.0,0.5,0.4,0.6,0.2
549,3000,16000,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.5,0.3
550,3000,16000,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
551,3000,16000,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.3,0.2
552,3000,16000,1014756,MW00000,2004G500,0.03574,23.3,16.8,19.7,8.6,22.1
553,3000,16000,1014756,MW00000,2007G500,0.02727,24.4,17.8,20.3,8.7,23.5
554,3000,16000,1014756,MW00000,2011G500,0.02473,25.2,18.2,21.1,8.1,24.0
555,3000,16000,1014756,MW00000,2014G500,0.00408,25.1,18.3,21.7,6.5,23.9
556,3000,16000,1014756,B000150,2004G500,0.0,0.0,0.4,0.4,0.9,0.3
557,3000,16000,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.2
558,3000,16000,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.5,0.2
559,3000,16000,1014756,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
560,3000,16500,1014752,MW00000,2004G500,0.11603,15.1,7.7,9.7,3.0,13.1
561,3000,16500,1014752,MW00000,2007G500,0.11831,15.5,8.2,10.7,3.8,13.7
562,3000,16500,1014752,MW00000,2011G500,0.10753,15.8,8.3,10.4,3.4,14.3
563,3000,16500,1014752,MW00000,2014G500,0.01907,16.7,8.9,8.9,2.8,15.0
564,3000,16500,1014752,B000150,2004G500,0.0,0.0,0.4,0.4,0.3,0.3
565,3000,16500,1014752,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.3
566,3000,16500,1014752,B000150,2011G500,0.0,0.0,0.5,0.6,0.5,0.4
567,3000,16500,1014752,B000150,2014G500,0.0,0.0,0.5,0.5,0.4,0.3
568,3000,16500,1014753,MW00000,2004G500,0.09476,17.0,9.9,11.6,4.4,15.5
569,3000,16500,1014753,MW00000,2007G500,0.09243,17.7,10.4,12.0,4.1,15.6
570,3000,16500,1014753,MW00000,2011G500,0.08341,18.3,9.9,12.2,3.4,15.9
571,3000,16500,1014753,MW00000,2014G500,0.01202,18.8,10.3,12.9,3.6,17.2
572,3000,16500,1014753,B000150,2004G500,0.0,0.0,0.3,0.4,0.3,0.2
573,3000,16500,1014753,B000150,2007G500,0.0,0.0,0.3,0.4,0.3,0.3
574,3000,16500,1014753,B000150,2011G500,0.0,0.0,0.3,0.3,0.3,0.3
575,3000,16500,1014753,B000150,2014G500,0.0,0.0,0.3,0.3,0.2,0.2
576,3000,16500,1014754,MW00000,2004G500,0.07657,17.8,11.0,13.0,4.3,16.2
577,3000,16500,1014754,MW00000,2007G500,0.07395,18.8,11.6,13.8,3.9,17.7
578,3000,16500,1014754,MW00000,2011G500,0.06508,19.7,11.9,14.6,4.9,17.9
579,3000,16500,1014754,MW00000,2014G500,0.0099,19.9,12.4,14.5,4.3,18.7
580,3000,16500,1014754,B000150,2004G500,0.0,0.0,0.4,0.4,0.4,0.3
581,3000,16500,1014754,B000150,2007G500,0.0,0.0,0.4,0.4,0.4,0.2
582,3000,16500,1014754,B000150,2011G500,0.0,0.0,0.3,0.4,0.3,0.3
583,3000,16500,1014754,B000150,2014G500,0.0,0.0,0.3,0.3,0.3,0.2
584,3000,16500,1014755,MW00000,2004G500,0.06666,18.4,12.2,13.7,4.2,17.5
585,3000,16500,1014755,MW00000,2007G500,0.06308,19.8,13.6,14.5,5.2,18.3
586,3000,16500,1014755,MW00000,2011G500,0.05299,20.1,13.6,15.4,5.6,18.9
587,3000,16500,1014755,MW00000,2014G500,0.00813,20.5,14.1,16.0,4.5,19.5
588,3000,16500,1014755,B000150,2004G500,0.0,0.0,0.4,0.4,0.6,0.2
589,3000,16500,1014755,B000150,2007G500,0.0,0.0,0.5,0.5,0.4,0.3
590,3000,16500,1014755,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
591,3000,16500,1014755,B000150,2014G500,0.0,0.0,0.4,0.4,0.3,0.2
592,3000,16500,1014756,MW00000,2004G500,0.05788,19.1,13.4,15.7,6.9,18.0
593,3000,16500,1014756,MW00000,2007G500,0.0506,20.0,14.2,16.3,6.7,19.3
594,3000,16500,1014756,MW00000,2011G500,0.0437,20.8,14.6,17.0,6.1,19.8
595,3000,16500,1014756,MW00000,2014G500,0.0076,20.6,14.7,17.5,4.9,19.7
596,3000,16500,1014756,B000150,2004G500,0.0,0.0,0.4,0.4,0.9,0.3
597,3000,16500,1014756,B000150,2007G500,0.0,0.0,0.4,0.5,0.5,0.2
598,3000,16500,1014756,B000150,2011G500,0.0,0.0,0.4,0.4,0.4,0.2
599,3000,16500,1014756,B000150,2014G500,0.0,0.0,0.4,0.4,0.4,0.2
600,3000,17000,1014752,MW00000,2004G500,0.18074,11.7,5.7,7.4,1.9,10.0
601,3000,17000,1014752,MW00000,2007G500,0.1592,12.3,6.3,8.1,2.8,10.8
602,3000,17000,1014752,MW00000,2011G500,0.16191,12.4,6.7,7.6,2.8,10.8
603,3000,17000,1014752,MW00000,2014G500,0.02903,13.5,6.8,6.8,1.9,11.9
604,3000,17000,1014752,B000150,2004G500,0.0,0.0,0.4,0.4,0.3,0.3
605,3000,17000,1014752,B000150,2007G500,0.0,0.0,0.4,0.4,0.3,0.3
606,3000,17000,1014752,B000150,2011G500,0.0,0.0,0.4,0.6,0.5,0.4
607,3000,17000,1014752,B000150,2014G500,0.0,0.0,0.5,0.5,0.4,0.3
608,3000,17000,1014753,MW00000,2004G500,0.14105,13.6,7.8,8.8,3.3,12.3
609,3000,17000,1014753,MW00000,2007G500,0.12997,14.3,8.4,9.2,3.2,12.5
