ID,Aardoliegrondstoffen,Perioden,Beginvoorraad_1,Winning_2,RechtstreekseInvoer_3,EntrepotuitslagNaarHetBinnenland_4,RechstreekseUitvoer_5,EntrepotopslagHerkomstNederland_6,Verwerking_7,StatistischVerschil_8,Eindvoorraad_9,Beginvoorraad_10,EntrepotopslagHerkomstBuitenland_11,EntrepotopslagHerkomstNederland_12,Entrepotuitvoer_13,EntrepotuitslagNaarHetBinnenland_14,VerbruikVoorBlending_15,StatistischVerschil_16,Eindvoorraad_17
0,a,1944JJ00,,2000.0,,,,,,,,,,,,,,,
1,a,1945JJ00,,6000.0,,,,,,,,,,,,,,,
2,a,1946JJ00,,63000.0,,,,,437000.0,,,,,,,,,,
3,a,1947JJ00,,213000.0,,,,,1198000.0,,,,,,,,,,
4,a,1948JJ00,,496000.0,,,,,1663000.0,,,,,,,,,,
5,a,1949JJ00,,621000.0,,,,,3093000.0,,,,,,,,,,
6,a,1950JJ00,,705000.0,5132000.0,,,,5778000.0,,,,,,,,,,
7,a,1951JJ00,,714000.0,6419000.0,,,,7174000.0,,,,,,,,,,
8,a,1952JJ00,,715000.0,7468000.0,,,,8039000.0,,,,,,,,,,
9,a,1953JJ00,,820000.0,8690000.0,,,,9364000.0,,,,,,,,,,
10,a,1954JJ00,,939000.0,10321000.0,,,,11378000.0,,,,,,,,,,
11,a,1955JJ00,,1024000.0,11779000.0,,,,12884000.0,,,,,,,,,,
12,a,1956JJ00,,1097000.0,13672000.0,,,,14562000.0,,,,,,,,,,
13,a,1957JJ00,,1523000.0,14007000.0,,,,15334000.0,,,,,,,,,,
14,a,1958JJ00,,1621000.0,14272000.0,,,,16107000.0,,,,,,,,,,
15,a,1959JJ00,,1773000.0,14874000.0,,,,16621000.0,,,,,,,,,,
16,a,1960JJ00,,1918000.0,18873000.0,,54000.0,,20499000.0,,,,,,,,,,
17,a,1961JJ00,,2047000.0,19162000.0,,18000.0,,21492000.0,,,,,,,,,,
18,a,1962JJ00,,2157000.0,22256000.0,,,,24237000.0,,,,,,,,,,
19,a,1963JJ00,,2215000.0,22986000.0,,336000.0,,24955000.0,,,,,,,,,,
20,a,1964JJ00,,2269000.0,26471000.0,,12000.0,,28489000.0,,,,,,,,,,
21,a,1965JJ00,,2395000.0,28723000.0,,148000.0,,31210000.0,,,,,,,,,,
22,a,1966JJ00,,2366000.0,31760000.0,,1000.0,,33962000.0,,,,,,,,,,
23,a,1967JJ00,,2265000.0,33787000.0,,18000.0,,35225000.0,,,,,,,,,,
24,a,1968JJ00,,2147000.0,38188000.0,,58000.0,,39647000.0,,,,,,,,,,
25,a,1969JJ00,,2020000.0,50775000.0,,495000.0,,51918000.0,,,,,,,,,,
26,a,1970JJ00,,1919000.0,60130000.0,,14000.0,,62205000.0,,,,,,,,,,
27,a,1971JJ00,,1714000.0,60732000.0,,1000.0,,61278000.0,,,,,,,,,,
28,a,1972JJ00,,1637000.0,67788000.0,,0.0,,69947000.0,,,,,,,,,,
29,a,1973JJ00,,1556000.0,72161000.0,,0.0,,73385000.0,,,,,,,,,,
30,a,1974JJ00,,1575000.0,64585000.0,,9000.0,,64561000.0,,,,,,,,,,
31,a,1975JJ00,,1573000.0,55225000.0,,6000.0,,57034000.0,,,,,,,,,,
32,a,1976JJ00,,1546000.0,63882000.0,,1000.0,,65085000.0,,,,,,,,,,
33,a,1977JJ00,,1598000.0,58929000.0,,2000.0,,60850000.0,,,,,,,,,,
34,a,1978JJ00,,1520000.0,53241000.0,3678000.0,3000.0,1585000.0,57437000.0,,,1029000.0,45884000.0,1585000.0,43379000.0,3678000.0,20000.0,1000.0,1420000.0
35,a,1979JJ00,,1581000.0,55319000.0,10143000.0,26000.0,6056000.0,60488000.0,,,,58772000.0,6056000.0,54074000.0,10143000.0,-41000.0,953000.0,-301000.0
36,a,1980JJ00,5076777.0,1568216.0,49803273.0,111220.0,23643.0,0.0,50636604.0,-106808.0,6006047.0,2275861.0,50831638.0,0.0,50270103.0,111220.0,901.0,40299.0,2684976.0
37,a,1981JJ00,5081121.0,1606471.0,38232718.0,510434.0,46196.0,327100.0,40711575.0,32715.0,4313158.0,2902501.0,43505363.0,327100.0,44032537.0,510434.0,7521.0,-42139.0,2226611.0
38,a,1982JJ00,4313158.0,1894254.0,35914276.0,1391765.0,41599.0,78336.0,39602467.0,-21033.0,3812084.0,2225414.0,40856222.0,78336.0,40059572.0,1391765.0,-3451.0,12888.0,1699198.0
39,a,1983JJ00,3812084.0,2899921.0,39259473.0,968580.0,221270.0,17707.0,43683190.0,-12992.0,3030883.0,1699198.0,31904689.0,17707.0,31353648.0,968580.0,-1714.0,14717.0,1286363.0
40,a,1984JJ00,3030883.0,3432354.0,43949951.0,702121.0,462289.0,59348.0,47902574.0,-20311.0,2711409.0,1286363.0,32183044.0,59348.0,30900928.0,702121.0,-67665.0,-39503.0,2032874.0
41,a,1985JJ00,2711409.0,4069018.0,37790682.0,2015347.0,1449742.0,0.0,42649663.0,18979.0,2468072.0,2032874.0,30868134.0,0.0,27197267.0,2015347.0,-33835.0,19061.0,3703168.0
42,a,1986JJ00,2468072.0,4995085.0,46097985.0,981042.0,1268689.0,105917.0,50149782.0,5119.0,3012677.0,3703168.0,29250287.0,105917.0,28627545.0,981042.0,5210.0,16145.0,3429430.0
43,a,1987JJ00,3012677.0,4663476.0,45682163.0,2524961.0,927717.0,73847.0,51737825.0,27252.0,3116636.0,3429430.0,29716328.0,73847.0,26627779.0,2524961.0,7976.0,3743.0,4055146.0
44,a,1988JJ00,3043136.0,4271311.0,47862365.0,3457945.0,889491.0,44123.0,54410659.0,-47694.0,3338178.0,4055146.0,34738282.0,44123.0,32383300.0,3457945.0,-43407.0,76769.0,2962944.0
45,a,1989JJ00,3338178.0,3814308.0,47687273.0,3436828.0,1017659.0,17327.0,54207640.0,35510.0,2998451.0,2962944.0,38470777.0,17327.0,34097381.0,3436828.0,-2187.0,7871.0,3911155.0
46,a,1990JJ00,2998451.0,3976277.0,45467899.0,3597326.0,1316682.0,55373.0,51764959.0,0.0,2902939.0,3911155.0,40464929.0,55373.0,36922729.0,3597326.0,-9549.0,0.0,3920951.0
47,a,1991JJ00,2902939.0,3718868.0,47049717.0,5730137.0,1188336.0,0.0,55605287.0,110612.0,2497426.0,3920951.0,47329573.0,0.0,42029347.0,5730137.0,-18377.0,6877.0,3502540.0
48,a,1992JJ00,2497426.0,3323613.0,50597473.0,5562960.0,980254.0,0.0,57472319.0,-122934.0,3651833.0,3502540.0,49257820.0,0.0,43440695.0,5562960.0,-14737.0,-9335.0,3780777.0
49,a,1993JJ00,3651833.0,3284464.0,49267828.0,6008665.0,859882.0,0.0,58685668.0,-118770.0,2786010.0,3780777.0,48468143.0,0.0,42166012.0,6008665.0,-9446.0,312755.0,3770934.0
50,a,1994JJ00,2786010.0,4351786.0,50617234.0,6123153.0,1522725.0,0.0,58803648.0,55845.0,3495965.0,3770934.0,47315990.0,0.0,41668467.0,6123153.0,-16207.0,-2505.0,3314016.0
51,a,1995JJ00,3495965.0,3523442.0,52676768.0,7143946.0,1204738.0,0.0,62534276.0,0.0,3101107.0,3314016.0,45427636.0,0.0,38137465.0,7143946.0,-11680.0,0.0,3471921.0
52,a,1996JJ00,3101107.0,3188032.0,54085013.0,7500123.0,842880.0,0.0,63577089.0,0.0,3454306.0,3471921.0,50508198.0,0.0,43601383.0,7500123.0,-433.0,0.0,2879046.0
53,a,1997JJ00,3454306.0,3025792.0,53840476.0,6799919.0,520790.0,0.0,63488074.0,0.0,3111629.0,2879046.0,50898140.0,0.0,43583478.0,6799919.0,0.0,0.0,3393789.0
54,a,1998JJ00,3111629.0,2735863.0,54008675.0,8049757.0,343261.0,0.0,64800963.0,0.0,2761700.0,3393789.0,53367085.0,0.0,44171622.0,8049757.0,0.0,0.0,4539495.0
55,a,1999JJ00,2761700.0,2580332.0,51671322.0,7437864.0,306792.0,0.0,61336658.0,0.0,2807768.0,4539495.0,49550747.0,0.0,43422262.0,7437864.0,0.0,0.0,3230116.0
56,a,2000MM01,2807768.0,238109.0,4479250.0,472193.0,32825.0,0.0,5250733.0,0.0,2713762.0,3230116.0,4139938.0,0.0,3755561.0,472193.0,0.0,0.0,3142300.0
57,a,2000MM02,2713762.0,208774.0,4787253.0,525021.0,24178.0,0.0,4982490.0,0.0,3228142.0,3142300.0,3797847.0,0.0,3297189.0,525021.0,0.0,0.0,3117937.0
58,a,2000MM03,3228142.0,220600.0,4291192.0,271829.0,3271.0,0.0,5008224.0,0.0,3000268.0,3117937.0,4186122.0,0.0,3628314.0,271829.0,0.0,0.0,3403916.0
59,a,2000KW01,2807768.0,667483.0,13557695.0,1269043.0,60274.0,0.0,15241447.0,0.0,3000268.0,3230116.0,12123907.0,0.0,10681064.0,1269043.0,0.0,0.0,3403916.0
60,a,2000MM04,3000268.0,191392.0,3965396.0,663420.0,0.0,0.0,4950190.0,0.0,2870286.0,3403916.0,3979598.0,0.0,3514851.0,663420.0,0.0,0.0,3205243.0
61,a,2000MM05,2870286.0,200691.0,4080392.0,546074.0,1353.0,0.0,4496910.0,0.0,3199180.0,3205243.0,3994901.0,0.0,2708135.0,546074.0,0.0,0.0,3945935.0
62,a,2000MM06,3199180.0,173666.0,4493264.0,395802.0,19732.0,0.0,4754819.0,0.0,3487361.0,3945935.0,2878003.0,0.0,2571489.0,395802.0,0.0,0.0,3856647.0
63,a,2000KW02,3000268.0,565749.0,12539052.0,1605296.0,21085.0,0.0,14201919.0,0.0,3487361.0,3403916.0,10852502.0,0.0,8794475.0,1605296.0,0.0,0.0,3856647.0
64,a,2000HJ01,2807768.0,1233232.0,26096747.0,2874339.0,81359.0,0.0,29443366.0,0.0,3487361.0,3230116.0,22976409.0,0.0,19475539.0,2874339.0,0.0,0.0,3856647.0
65,a,2000MM07,3487361.0,184639.0,4622541.0,513636.0,18502.0,0.0,5496033.0,0.0,3293642.0,3856647.0,4185580.0,0.0,3660821.0,513636.0,0.0,0.0,3867770.0
66,a,2000MM08,3293642.0,167792.0,4253284.0,332152.0,18461.0,0.0,5464221.0,0.0,2564188.0,3867770.0,4084033.0,0.0,3992058.0,332152.0,0.0,0.0,3627593.0
67,a,2000MM09,2564188.0,158873.0,4991342.0,319469.0,31215.0,0.0,4704945.0,0.0,3297712.0,3627593.0,4176746.0,0.0,3626284.0,319469.0,0.0,0.0,3858586.0
68,a,2000KW03,3487361.0,511304.0,13867167.0,1165257.0,68178.0,0.0,15665199.0,0.0,3297712.0,3856647.0,12446359.0,0.0,11279163.0,1165257.0,0.0,0.0,3858586.0
69,a,2000MM10,3297712.0,184338.0,4512448.0,742519.0,29393.0,0.0,5808068.0,0.0,2899556.0,3858586.0,4527466.0,0.0,3880948.0,742519.0,0.0,0.0,3762585.0
70,a,2000MM11,2899556.0,208073.0,4772175.0,670766.0,3347.0,0.0,5329284.0,0.0,3217939.0,3762585.0,4923381.0,0.0,4367725.0,670766.0,0.0,0.0,3647475.0
71,a,2000MM12,3217939.0,213811.0,5059463.0,544829.0,1722.0,0.0,5542301.0,0.0,3492019.0,3647475.0,4126843.0,0.0,3887350.0,544829.0,0.0,0.0,3342139.0
72,a,2000KW04,3297712.0,606222.0,14344086.0,1958114.0,34462.0,0.0,16679653.0,0.0,3492019.0,3858586.0,13577690.0,0.0,12136023.0,1958114.0,0.0,0.0,3342139.0
73,a,2000HJ02,3487361.0,1117526.0,28211253.0,3123371.0,102640.0,0.0,32344852.0,0.0,3492019.0,3856647.0,26024049.0,0.0,23415186.0,3123371.0,0.0,0.0,3342139.0
74,a,2000JJ00,2807768.0,2350758.0,54308000.0,5997710.0,183999.0,0.0,61788218.0,0.0,3492019.0,3230116.0,49000458.0,0.0,42890725.0,5997710.0,0.0,0.0,3342139.0
75,a,2001MM01,3492019.0,220582.0,5138705.0,645040.0,35472.0,0.0,5613028.0,0.0,3847846.0,3342139.0,4548578.0,0.0,4105339.0,645040.0,0.0,0.0,3140338.0
76,a,2001MM02,3847846.0,189771.0,4057493.0,482783.0,0.0,0.0,4924501.0,0.0,3653392.0,3140338.0,3338535.0,0.0,3269481.0,482783.0,0.0,0.0,2726609.0
77,a,2001MM03,3653392.0,200000.0,5518878.0,388461.0,38803.0,0.0,5286348.0,0.0,4435580.0,2726609.0,4312586.0,0.0,3132389.0,388461.0,0.0,0.0,3518345.0
78,a,2001KW01,3492019.0,610353.0,14715076.0,1516284.0,74275.0,0.0,15823877.0,0.0,4435580.0,3342139.0,12199699.0,0.0,10507209.0,1516284.0,0.0,0.0,3518345.0
79,a,2001MM04,4435580.0,183000.0,4347641.0,626547.0,3713.0,0.0,5417689.0,0.0,4171366.0,3518345.0,3944793.0,0.0,3015702.0,626547.0,0.0,0.0,3820889.0
80,a,2001MM05,4171366.0,144477.0,4445122.0,450665.0,27988.0,0.0,5383161.0,0.0,3800481.0,3820889.0,4169822.0,0.0,3786675.0,450665.0,0.0,0.0,3753371.0
81,a,2001MM06,3800481.0,157388.0,3848629.0,546074.0,5982.0,0.0,4742126.0,0.0,3604464.0,3753371.0,3493928.0,0.0,3264533.0,546074.0,0.0,0.0,3436692.0
82,a,2001KW02,4435580.0,484865.0,12641392.0,1623286.0,37683.0,0.0,15542976.0,0.0,3604464.0,3518345.0,11608543.0,0.0,10066910.0,1623286.0,0.0,0.0,3436692.0
83,a,2001HJ01,3492019.0,1095218.0,27356468.0,3139570.0,111958.0,0.0,31366853.0,0.0,3604464.0,3342139.0,23808242.0,0.0,20574119.0,3139570.0,0.0,0.0,3436692.0
84,a,2001MM07,3604464.0,160000.0,4383315.0,633208.0,21336.0,0.0,4970712.0,0.0,3788939.0,3436692.0,4749484.0,0.0,3822802.0,633208.0,0.0,0.0,3730166.0
85,a,2001MM08,3788939.0,148000.0,4891358.0,757845.0,20399.0,0.0,5507446.0,0.0,4058297.0,3730166.0,4215339.0,0.0,3736902.0,757845.0,0.0,0.0,3450758.0
86,a,2001MM09,4058297.0,139000.0,4748504.0,292648.0,1750.0,0.0,4859916.0,0.0,4376783.0,3450758.0,4268648.0,0.0,3460089.0,292648.0,0.0,0.0,3966669.0
87,a,2001KW03,3604464.0,447000.0,14023177.0,1683701.0,43485.0,0.0,15338074.0,0.0,4376783.0,3436692.0,13233471.0,0.0,11019793.0,1683701.0,0.0,0.0,3966669.0
88,a,2001MM10,4376783.0,128000.0,3807073.0,537835.0,5764.0,0.0,5159727.0,0.0,3684200.0,3966669.0,3652311.0,0.0,3281165.0,537835.0,0.0,0.0,3799980.0
89,a,2001MM11,3684200.0,140000.0,4326634.0,564602.0,883.0,0.0,5250029.0,0.0,3464524.0,3799980.0,3205736.0,0.0,2985378.0,564602.0,0.0,0.0,3455736.0
90,a,2001MM12,3464524.0,453372.0,5033972.0,337406.0,192427.0,0.0,5020358.0,0.0,4076489.0,3455736.0,3933679.0,0.0,3549462.0,337406.0,0.0,0.0,3502547.0
91,a,2001KW04,4376783.0,721372.0,13167679.0,1439843.0,199074.0,0.0,15430114.0,0.0,4076489.0,3966669.0,10791726.0,0.0,9816005.0,1439843.0,0.0,0.0,3502547.0
92,a,2001HJ02,3604464.0,1168372.0,27190856.0,3123544.0,242559.0,0.0,30768188.0,0.0,4076489.0,3436692.0,24025197.0,0.0,20835798.0,3123544.0,0.0,0.0,3502547.0
93,a,2001JJ00,3492019.0,2263590.0,54547324.0,6263114.0,354517.0,0.0,62135041.0,0.0,4076489.0,3342139.0,47833439.0,0.0,41409917.0,6263114.0,0.0,0.0,3502547.0
94,a,2002MM01,4076489.0,274772.0,4144599.0,361949.0,83641.0,0.0,5089709.0,0.0,3684459.0,3502547.0,4520134.0,0.0,3861170.0,361949.0,0.0,0.0,3799562.0
95,a,2002MM02,3684459.0,256417.0,4569789.0,499880.0,114409.0,0.0,5012638.0,0.0,3883498.0,3799562.0,3760848.0,0.0,3537053.0,499880.0,0.0,0.0,3523477.0
96,a,2002MM03,3883498.0,279020.0,4608107.0,712085.0,56732.0,0.0,5441475.0,0.0,3984503.0,3523477.0,4343489.0,0.0,3420914.0,712085.0,0.0,0.0,3733967.0
97,a,2002KW01,4076489.0,810209.0,13322495.0,1573914.0,254782.0,0.0,15543822.0,0.0,3984503.0,3502547.0,12624471.0,0.0,10819137.0,1573914.0,0.0,0.0,3733967.0
98,a,2002MM04,3984503.0,269479.0,3401100.0,390447.0,105132.0,0.0,4231705.0,0.0,3708692.0,3733967.0,4071728.0,0.0,3731007.0,390447.0,0.0,0.0,3684241.0
99,a,2002MM05,3708692.0,272617.0,4218368.0,694657.0,93406.0,0.0,4649573.0,0.0,4151355.0,3684241.0,4055329.0,0.0,3882697.0,694657.0,0.0,0.0,3162216.0
100,a,2002MM06,4151355.0,236859.0,4100675.0,325944.0,32610.0,0.0,4563786.0,0.0,4218437.0,3162216.0,4669773.0,0.0,3768613.0,325944.0,0.0,0.0,3737432.0
101,a,2002KW02,3984503.0,778955.0,11720143.0,1411048.0,231148.0,0.0,13445064.0,0.0,4218437.0,3733967.0,12796830.0,0.0,11382317.0,1411048.0,0.0,0.0,3737432.0
102,a,2002HJ01,4076489.0,1589164.0,25042638.0,2984962.0,485930.0,0.0,28988886.0,0.0,4218437.0,3502547.0,25421301.0,0.0,22201454.0,2984962.0,0.0,0.0,3737432.0
103,a,2002MM07,4218437.0,203000.0,3283312.0,650960.0,32844.0,0.0,4563651.0,0.0,3759214.0,3737432.0,4414042.0,0.0,3845054.0,650960.0,0.0,0.0,3655460.0
104,a,2002MM08,3759214.0,231671.0,4605070.0,588631.0,113560.0,0.0,4758783.0,0.0,4312243.0,3655460.0,4581810.0,0.0,3954637.0,588631.0,0.0,0.0,3694002.0
105,a,2002MM09,4312243.0,269411.0,3860436.0,416506.0,51860.0,0.0,4748660.0,0.0,4058076.0,3694002.0,3490101.0,0.0,3692000.0,416506.0,0.0,0.0,3075597.0
106,a,2002KW03,4218437.0,704082.0,11748818.0,1656097.0,198264.0,0.0,14071094.0,0.0,4058076.0,3737432.0,12485953.0,0.0,11491691.0,1656097.0,0.0,0.0,3075597.0
107,a,2002MM10,4058076.0,273000.0,3842697.0,472845.0,105583.0,0.0,4662835.0,0.0,3878200.0,3075597.0,5057124.0,0.0,3881013.0,472845.0,0.0,0.0,3778863.0
108,a,2002MM11,3878200.0,265917.0,3982848.0,461200.0,32069.0,0.0,4745866.0,0.0,3810230.0,3778863.0,3551946.0,0.0,3670277.0,461200.0,0.0,0.0,3199332.0
109,a,2002MM12,3810230.0,241761.0,4276603.0,768243.0,71150.0,0.0,5045623.0,0.0,3980064.0,3199332.0,4331592.0,0.0,3801649.0,768243.0,0.0,0.0,2961032.0
110,a,2002KW04,4058076.0,780678.0,12102148.0,1702288.0,208802.0,0.0,14454324.0,0.0,3980064.0,3075597.0,12940662.0,0.0,11352939.0,1702288.0,0.0,0.0,2961032.0
111,a,2002HJ02,4218437.0,1484760.0,23850966.0,3358385.0,407066.0,0.0,28525418.0,0.0,3980064.0,3737432.0,25426615.0,0.0,22844630.0,3358385.0,0.0,0.0,2961032.0
112,a,2002JJ00,4076489.0,3073924.0,48893604.0,6343347.0,892996.0,0.0,57514304.0,0.0,3980064.0,3502547.0,50847916.0,0.0,45046084.0,6343347.0,0.0,0.0,2961032.0
113,a,2003MM01,3980064.0,297201.0,3745080.0,708980.0,95440.0,0.0,4948799.0,0.0,3687086.0,2961032.0,4576759.0,0.0,4110707.0,708980.0,0.0,0.0,2718104.0
114,a,2003MM02,3687086.0,252423.0,3944305.0,419752.0,108888.0,0.0,4670569.0,0.0,3524109.0,2718104.0,3770960.0,0.0,3524209.0,419752.0,0.0,0.0,2545103.0
115,a,2003MM03,3524109.0,278020.0,4222879.0,677528.0,165869.0,0.0,4656019.0,0.0,3880648.0,2545103.0,4866891.0,0.0,4080576.0,677528.0,0.0,0.0,2653890.0
116,a,2003KW01,3980064.0,827644.0,11912264.0,1806260.0,370197.0,0.0,14275387.0,0.0,3880648.0,2961032.0,13214610.0,0.0,11715492.0,1806260.0,0.0,0.0,2653890.0
117,a,2003MM04,3880648.0,273411.0,4659460.0,559139.0,169642.0,0.0,4821801.0,0.0,4381215.0,2653890.0,4514882.0,0.0,3907986.0,559139.0,0.0,0.0,2701647.0
118,a,2003MM05,4381215.0,239966.0,3904442.0,309090.0,60484.0,0.0,5303380.0,0.0,3470849.0,2701647.0,4637154.0,0.0,4038380.0,309090.0,0.0,0.0,2991331.0
119,a,2003MM06,3470849.0,217248.0,4639746.0,655701.0,78151.0,0.0,4986579.0,0.0,3918811.0,2991331.0,4174440.0,0.0,3768203.0,655701.0,0.0,0.0,2741867.0
120,a,2003KW02,3880648.0,730622.0,13203648.0,1523930.0,308277.0,0.0,15111760.0,0.0,3918811.0,2653890.0,13326476.0,0.0,11714569.0,1523930.0,0.0,0.0,2741867.0
121,a,2003HJ01,3980064.0,1558266.0,25115912.0,3330190.0,678474.0,0.0,29387147.0,0.0,3918811.0,2961032.0,26541086.0,0.0,23430061.0,3330190.0,0.0,0.0,2741867.0
122,a,2003MM07,3918811.0,237487.0,4400317.0,633256.0,133122.0,0.0,5367484.0,0.0,3689265.0,2741867.0,4383532.0,0.0,3863078.0,633256.0,0.0,0.0,2629065.0
123,a,2003MM08,3689265.0,242779.0,5022346.0,612718.0,150413.0,0.0,5284416.0,0.0,4132279.0,2629065.0,4382714.0,0.0,3590132.0,612718.0,0.0,0.0,2808929.0
124,a,2003MM09,4132279.0,190564.0,3929823.0,860705.0,78750.0,0.0,5161548.0,0.0,3873073.0,2808929.0,4394139.0,0.0,3880642.0,860705.0,0.0,0.0,2461721.0
125,a,2003KW03,3918811.0,670830.0,13352486.0,2106679.0,362285.0,0.0,15813448.0,0.0,3873073.0,2741867.0,13160385.0,0.0,11333852.0,2106679.0,0.0,0.0,2461721.0
126,a,2003MM10,3873073.0,260000.0,4432824.0,570164.0,94713.0,0.0,4804785.0,0.0,4236563.0,2461721.0,4691709.0,0.0,3762855.0,570164.0,0.0,0.0,2820411.0
127,a,2003MM11,4236563.0,280000.0,3409454.0,721720.0,107239.0,0.0,4589802.0,0.0,3950696.0,2820411.0,4525606.0,0.0,3741422.0,721720.0,0.0,0.0,2882875.0
128,a,2003MM12,3950696.0,307302.0,3530939.0,931298.0,99131.0,0.0,5350168.0,0.0,3270936.0,2882875.0,4738441.0,0.0,4002548.0,931298.0,0.0,0.0,2687470.0
129,a,2003KW04,3873073.0,847302.0,11373217.0,2223182.0,301083.0,0.0,14744755.0,0.0,3270936.0,2461721.0,13955756.0,0.0,11506825.0,2223182.0,0.0,0.0,2687470.0
130,a,2003HJ02,3918811.0,1518132.0,24725703.0,4329861.0,663368.0,0.0,30558203.0,0.0,3270936.0,2741867.0,27116141.0,0.0,22840677.0,4329861.0,0.0,0.0,2687470.0
131,a,2003JJ00,3980064.0,3076398.0,49841615.0,7660051.0,1341842.0,0.0,59945350.0,0.0,3270936.0,2961032.0,53657227.0,0.0,46270738.0,7660051.0,0.0,0.0,2687470.0
132,a,2004MM01,3270936.0,291422.0,5168310.0,813597.0,162028.0,0.0,5665259.0,0.0,3716978.0,2687470.0,4629704.0,0.0,3658156.0,813597.0,0.0,0.0,2845421.0
133,a,2004MM02,3716978.0,275017.0,4738712.0,495016.0,104255.0,0.0,5305832.0,0.0,3815636.0,2845421.0,4192325.0,0.0,3723298.0,495016.0,0.0,0.0,2819432.0
134,a,2004MM03,3815636.0,291000.0,4999657.0,487247.0,176234.0,0.0,5410366.0,0.0,4006940.0,2819432.0,4585686.0,0.0,3708083.0,487247.0,0.0,0.0,3209788.0
135,a,2004KW01,3270936.0,857439.0,14906679.0,1795860.0,442517.0,0.0,16381457.0,0.0,4006940.0,2687470.0,13407715.0,0.0,11089537.0,1795860.0,0.0,0.0,3209788.0
136,a,2004MM04,4006940.0,240000.0,3949223.0,794337.0,16301.0,0.0,5259403.0,0.0,3714796.0,3209788.0,4471608.0,0.0,3690604.0,794337.0,0.0,0.0,3196455.0
137,a,2004MM05,3714796.0,221000.0,4852916.0,741137.0,124823.0,0.0,5598255.0,0.0,3806771.0,3196455.0,4560421.0,0.0,3597089.0,741137.0,0.0,0.0,3418650.0
138,a,2004MM06,3806771.0,268000.0,4517209.0,769099.0,50203.0,0.0,5367899.0,0.0,3942977.0,3418650.0,4346733.0,0.0,4473876.0,769099.0,0.0,0.0,2522408.0
139,a,2004KW02,4006940.0,729000.0,13319348.0,2304573.0,191327.0,0.0,16225557.0,0.0,3942977.0,3209788.0,13378762.0,0.0,11761569.0,2304573.0,0.0,0.0,2522408.0
140,a,2004HJ01,3270936.0,1586439.0,28226027.0,4100433.0,633844.0,0.0,32607014.0,0.0,3942977.0,2687470.0,26786477.0,0.0,22851106.0,4100433.0,0.0,0.0,2522408.0
141,a,2004MM07,3942977.0,242998.0,4574663.0,812388.0,124333.0,0.0,5546987.0,0.0,3901706.0,2522408.0,4576532.0,0.0,4187191.0,812388.0,0.0,0.0,2099361.0
142,a,2004MM08,3901706.0,236580.0,4879082.0,502621.0,73422.0,0.0,5422306.0,0.0,4024261.0,2099361.0,5003834.0,0.0,3888724.0,502621.0,0.0,0.0,2711850.0
143,a,2004MM09,4024261.0,236377.0,3935776.0,454695.0,116622.0,0.0,4579699.0,0.0,3954788.0,2711850.0,4100113.0,0.0,3549646.0,454695.0,0.0,0.0,2807622.0
144,a,2004KW03,3942977.0,715955.0,13389521.0,1769704.0,314377.0,0.0,15548992.0,0.0,3954788.0,2522408.0,13680479.0,0.0,11625561.0,1769704.0,0.0,0.0,2807622.0
145,a,2004MM10,3954788.0,237789.0,3625762.0,609176.0,49448.0,0.0,4176506.0,0.0,4201561.0,2807622.0,4432281.0,0.0,3673601.0,609176.0,0.0,0.0,2957126.0
146,a,2004MM11,4201561.0,168928.0,4211035.0,347887.0,119328.0,0.0,4371953.0,0.0,4438130.0,2957126.0,4684286.0,0.0,3955706.0,347887.0,0.0,0.0,3337819.0
147,a,2004MM12,4438130.0,181868.0,3481045.0,776384.0,89644.0,0.0,5357163.0,0.0,3430620.0,3337819.0,4230781.0,0.0,3991528.0,776384.0,0.0,0.0,2800688.0
148,a,2004KW04,3954788.0,588585.0,11317842.0,1733447.0,258420.0,0.0,13905622.0,0.0,3430620.0,2807622.0,13347348.0,0.0,11620835.0,1733447.0,0.0,0.0,2800688.0
149,a,2004HJ02,3942977.0,1304540.0,24707363.0,3503151.0,572797.0,0.0,29454614.0,0.0,3430620.0,2522408.0,27027827.0,0.0,23246396.0,3503151.0,0.0,0.0,2800688.0
150,a,2004JJ00,3270936.0,2890979.0,52933390.0,7603584.0,1206641.0,0.0,62061628.0,0.0,3430620.0,2687470.0,53814304.0,0.0,46097502.0,7603584.0,0.0,0.0,2800688.0
151,a,2005MM01,3430620.0,263416.0,4934808.0,553584.0,143826.0,0.0,5447550.0,0.0,3591052.0,2800688.0,4349890.0,0.0,3826782.0,553584.0,0.0,0.0,2770212.0
152,a,2005MM02,3591052.0,213722.0,4350539.0,585797.0,100011.0,0.0,4805610.0,0.0,3835489.0,2770212.0,4368360.0,0.0,3822953.0,585797.0,0.0,0.0,2729822.0
153,a,2005MM03,3835489.0,243317.0,4234057.0,712710.0,49507.0,0.0,4911483.0,0.0,4064583.0,2729822.0,4876174.0,0.0,3940088.0,712710.0,0.0,0.0,2953198.0
154,a,2005KW01,3430620.0,720455.0,13519404.0,1852091.0,293344.0,0.0,15164643.0,0.0,4064583.0,2800688.0,13594424.0,0.0,11589823.0,1852091.0,0.0,0.0,2953198.0
155,a,2005MM04,4064583.0,200035.0,4346779.0,662992.0,98265.0,0.0,5364094.0,0.0,3812030.0,2953198.0,4065699.0,0.0,3840171.0,662992.0,0.0,0.0,2515734.0
